scout_target_id,lane_id,municipality,state,target_unit_type,known_counterpart_id,period,match_priority_tier,same_city_match_status,overlapping_cycle_status,candidate_only
TS4-3-47a8914a0ac80cd3,lane_3,Louisville,CO,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-7ecfa74e4f6406b4,lane_3,Claremore,OK,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-4ab8cbdb13f33b38,lane_3,Lower Allen,PA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-476a1f0590471daf,lane_3,Davison,MI,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-b04659e8d275eea2,lane_3,Bethany,OK,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-4b4337a5229d1cf5,lane_3,Painesville,OH,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-59d0a56512c9fcac,lane_3,Kingsland,GA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-48456f8d9600b14d,lane_3,Huntington,IN,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-cb4d7a6980e255a5,lane_3,North Myrtle Beach,SC,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-23d3d595126f22dd,lane_3,Marblehead,MA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-2fc907da7f7fbbc8,lane_3,Durant,OK,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-2edb59a72a6f2239,lane_3,Genesee charter,MI,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-8ef56202ba2d9918,lane_3,Knightdale,NC,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-e748a986a4375d01,lane_3,Golden,CO,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-39a3a191362e120e,lane_3,Oakland charter,MI,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-6bc9f9727575b155,lane_3,Highland,UT,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-d629238d197c5f5b,lane_3,Mebane,NC,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-b4470e81d0f8d80c,lane_3,Manor,TX,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-a9f50797ed37c7b6,lane_3,Angleton,TX,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-d269fe98f26636ca,lane_3,Sparta,NJ,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-a4b43e162ab1082f,lane_3,Middle,NJ,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-5e76e666d402c6ce,lane_3,Ogden,NY,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-3e03be597c1f619f,lane_3,Southbury,CT,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-c71b8353783af8ce,lane_3,Crest Hill,IL,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-de98447f92b87297,lane_3,Maple Shade,NJ,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-3d2c0d693e461141,lane_3,Fayetteville,GA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-e37f12d1c614a856,lane_3,Sand Springs,OK,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-233d1f32790cdc85,lane_3,Clinton,OH,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-3f9321e0fcbcc06f,lane_3,Garfield charter,MI,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-08ef41f3d9dad4b4,lane_3,Universal City,TX,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-889f66b5263f5bde,lane_3,Roscoe,IL,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-56cf16feb7dbe0d5,lane_3,Green Oak,MI,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-acda27d61f34fb75,lane_3,Grafton,MA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-0d9ed22bee52d743,lane_3,Brigham City,UT,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-71f5044c7d618a75,lane_3,Zachary,LA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-1429a147fab2aff8,lane_3,Holden,MA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-b639f19df457e903,lane_3,Crowley,TX,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-c75a6ef8ffb8dfc1,lane_3,Cullman,AL,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-fd950d49b65ba2fa,lane_3,Whitemarsh,PA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-9726820880050089,lane_3,Hudson,MA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-6a7f2930f425bfdc,lane_3,Harrisburg,NC,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-2d65177d6c61159e,lane_3,Lexington,NC,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-8513cfff9224c766,lane_3,Waterford,CT,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-822fb761259343df,lane_3,Cascade charter,MI,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-f90f27a6cfb4a704,lane_3,Boone,NC,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-adfe2789c56f8e0f,lane_3,Mokena,IL,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-ab54695b0ddba704,lane_3,Manchester,PA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-f486adfd1188d5c5,lane_3,Nogales,AZ,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-7a18bffc233311a6,lane_3,Newtown,PA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-264e559941bb8c80,lane_3,Lake Zurich,IL,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-b834d143d39c4edb,lane_3,Winder,GA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-405f483ca4b67c34,lane_3,Windham,ME,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-e8b95f40011f59ac,lane_3,Seagoville,TX,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-f964aa3fc111310d,lane_3,Brighton,MI,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-02c9014a5f814000,lane_3,Mount Morris,MI,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-449eb13e7334ed90,lane_3,La Marque,TX,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-97a8ff5d53c635cb,lane_3,Stroud,PA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-7b0b997704b0509f,lane_3,Holly Springs,GA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-3b32097bdbce1e7f,lane_3,Hopkinton,MA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-cf66d0eb732e6cab,lane_3,St. Marys,GA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-b626f073d0e0aecd,lane_3,Durango,CO,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-6ff135c3e9b0e028,lane_3,Uwchlan,PA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-3b3bb96dbaaef044,lane_3,Johnstown,CO,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-66b6f4c0aa57c3d9,lane_3,Conyers,GA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-ef10cbbeff9c7f54,lane_3,Springfield,TN,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-20e0441fe57a674e,lane_3,Etna,OH,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-71501612c5dc5fc2,lane_3,Agoura Hills,CA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-2108ee3367f53607,lane_3,Maumelle,AR,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-eec7bbb25e7971d5,lane_3,Plainview,TX,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-6957712d6405bf87,lane_3,Kinston,NC,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-202d16f7decacd8f,lane_3,Harvey,IL,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-55b4e5d55c1eba2a,lane_3,Sudbury,MA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-546c60824476fe1f,lane_3,Ashtabula,OH,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-a961ee60790cfc44,lane_3,Sycamore,OH,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-25d2b2b40d8ea290,lane_3,Palestine,TX,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-36c29a0b7fa9d1f6,lane_3,Forest Park,GA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-00c57750a1fed949,lane_3,Orinda,CA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-6496fc2ee2d4c754,lane_3,Madisonville,KY,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-3bb86abe1c94541c,lane_3,Lake Forest,IL,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-1921bc0fb920ea9d,lane_3,Saugerties,NY,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-3fb03b4403d382cc,lane_3,Centreville,IL,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-3094dc4153e1b41f,lane_3,Milton,NY,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-55e8208f56c26d8a,lane_3,Siloam Springs,AR,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-2bc5b75b0dd7536d,lane_3,Chowchilla,CA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-870b9485cb74731b,lane_3,Scituate,MA,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-fd1884991d3b80e2,lane_3,Grand Haven charter,MI,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-ae848cbbd49669cc,lane_3,Winchester,KY,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-3-1275f172bc484b2e,lane_3,Aberdeen,NJ,non_safety_municipal_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
