qualitative_observation_id,extraction_case_id,document_identity_id,source_review_id,text_table_detection_id,raw_retained_content_hash,mechanism_type,page_number,bounded_evidence_pointer,bounded_packet_manifest_sources,bounded_page_pointer_exact_match,bounded_text_payload_available,literal_verbatim_evidence_span,span_start,span_end,span_length,span_sha256,span_capture_status,span_capture_reason_code,span_qa_pass
lobs_7fb93c2270b49ae6c12e3b64,cex_a894a043f633993453c88728,doc_7580ecdbf11f72ac7a4f82f5,sr_11b5a78a6aa6956c16b99036,ttd_c4b32eac6d0a36f2ca0bfd3f,536e9a7fc76a7249ecd31467e3f1df29b90f0eb17787ee614cdad3eebc0d1c5c,step_movement_or_seniority,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0181_sr_11b5a78a6aa6956c16b99036.pdf#page=8,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_efd7b0625ac52f0b4a9eacaa,cex_a894a043f633993453c88728,doc_7580ecdbf11f72ac7a4f82f5,sr_11b5a78a6aa6956c16b99036,ttd_c4b32eac6d0a36f2ca0bfd3f,536e9a7fc76a7249ecd31467e3f1df29b90f0eb17787ee614cdad3eebc0d1c5c,implementation_or_effective_date_logic,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0181_sr_11b5a78a6aa6956c16b99036.pdf#page=7,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_0912218197a95dea9d8ad4dd,cex_59f1c48c93bdeb5e4962dae2,doc_e10b1b08039dae6bd0cffc44,sr_4a31f627aa2e40254f3adfc3,ttd_8aa86e232e1137f8773dec2b,8b28ca479ca6665c4e9e97a2ba72009a5d83f9f7d342e7d34731d7706c7e2bec,implementation_or_effective_date_logic,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0208_sr_4a31f627aa2e40254f3adfc3.pdf#page=8,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_ccb4dc18d02f940e81ad45a1,cex_59f1c48c93bdeb5e4962dae2,doc_e10b1b08039dae6bd0cffc44,sr_4a31f627aa2e40254f3adfc3,ttd_8aa86e232e1137f8773dec2b,8b28ca479ca6665c4e9e97a2ba72009a5d83f9f7d342e7d34731d7706c7e2bec,implementation_or_effective_date_logic,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0208_sr_4a31f627aa2e40254f3adfc3.pdf#page=8,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_be24264fcc0ec9f928548336,cex_4675cf470065f15c432e11e4,doc_da677fe6834726dd69991080,sr_e21422fb95315559eebd6a71,ttd_398b8d405d2bf353dbc904de,3dc2d1f1e68f387d25d647d847da662dc40f0c04ba6146e4b42e86b3b2064652,implementation_or_effective_date_logic,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0118_sr_e21422fb95315559eebd6a71.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_f8f3d8a7ec54f2336c34197c,cex_4675cf470065f15c432e11e4,doc_da677fe6834726dd69991080,sr_e21422fb95315559eebd6a71,ttd_398b8d405d2bf353dbc904de,3dc2d1f1e68f387d25d647d847da662dc40f0c04ba6146e4b42e86b3b2064652,implementation_or_effective_date_logic,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0118_sr_e21422fb95315559eebd6a71.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_8d066dfd4a51ac0fc4e149a0,cex_4675cf470065f15c432e11e4,doc_da677fe6834726dd69991080,sr_e21422fb95315559eebd6a71,ttd_398b8d405d2bf353dbc904de,3dc2d1f1e68f387d25d647d847da662dc40f0c04ba6146e4b42e86b3b2064652,implementation_or_effective_date_logic,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0118_sr_e21422fb95315559eebd6a71.pdf#page=6,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_fa792b6309499632ca20b24e,cex_4675cf470065f15c432e11e4,doc_da677fe6834726dd69991080,sr_e21422fb95315559eebd6a71,ttd_398b8d405d2bf353dbc904de,3dc2d1f1e68f387d25d647d847da662dc40f0c04ba6146e4b42e86b3b2064652,other,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0118_sr_e21422fb95315559eebd6a71.pdf#page=6,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_d0d37be6151c9b7fdd0520be,cex_44cb680515b6aad3567342d5,doc_5d5a9d55b941435a0998103b,sr_919db24ec203a5f4f5b8087b,ttd_48f1f6b30248933bcd885261,25d9118da4c81c796607f7834aa1ca08088149b854d8a04bddef84207a018705,collective_bargaining_agreement_terms,9,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0060_sr_919db24ec203a5f4f5b8087b.pdf#page=9,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_b9063930f5c4ccbcf779f44e,cex_44cb680515b6aad3567342d5,doc_5d5a9d55b941435a0998103b,sr_919db24ec203a5f4f5b8087b,ttd_48f1f6b30248933bcd885261,25d9118da4c81c796607f7834aa1ca08088149b854d8a04bddef84207a018705,collective_bargaining_agreement_terms,8,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0060_sr_919db24ec203a5f4f5b8087b.pdf#page=8,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_2edd2f29d5bac13a7fd15139,cex_3d5c45bb351b0fb770b40d6a,doc_5b9515933d97718be7337a98,sr_d318dfe76382102bb1f2300e,ttd_e6428b77e4a72253c0b576b6,4b9e7a97bc7dde01b48d892c754bc7f91e3c1d0e4fcde774b66a50fe327d55f3,implementation_or_effective_date_logic,16,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0017_sr_d318dfe76382102bb1f2300e.pdf#page=16,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_66f07999f442604fc4d6076f,cex_3d5c45bb351b0fb770b40d6a,doc_5b9515933d97718be7337a98,sr_d318dfe76382102bb1f2300e,ttd_e6428b77e4a72253c0b576b6,4b9e7a97bc7dde01b48d892c754bc7f91e3c1d0e4fcde774b66a50fe327d55f3,implementation_or_effective_date_logic,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0017_sr_d318dfe76382102bb1f2300e.pdf#page=15,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_cddb8519bd1bdd8e4a939129,cex_3d5c45bb351b0fb770b40d6a,doc_5b9515933d97718be7337a98,sr_d318dfe76382102bb1f2300e,ttd_e6428b77e4a72253c0b576b6,4b9e7a97bc7dde01b48d892c754bc7f91e3c1d0e4fcde774b66a50fe327d55f3,implementation_or_effective_date_logic,17,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0017_sr_d318dfe76382102bb1f2300e.pdf#page=17,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_840059e315c2a0802b3a3cb8,cex_3d5c45bb351b0fb770b40d6a,doc_5b9515933d97718be7337a98,sr_d318dfe76382102bb1f2300e,ttd_e6428b77e4a72253c0b576b6,4b9e7a97bc7dde01b48d892c754bc7f91e3c1d0e4fcde774b66a50fe327d55f3,other,17,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0017_sr_d318dfe76382102bb1f2300e.pdf#page=17,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_01c723e84054e23b836b033b,cex_3d5c45bb351b0fb770b40d6a,doc_5b9515933d97718be7337a98,sr_d318dfe76382102bb1f2300e,ttd_e6428b77e4a72253c0b576b6,4b9e7a97bc7dde01b48d892c754bc7f91e3c1d0e4fcde774b66a50fe327d55f3,rank_or_classification_differentiation,17,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0017_sr_d318dfe76382102bb1f2300e.pdf#page=17,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_2e7a95cc359fa54d17bedd0a,cex_76ce5cec8b6bf25552be5669,doc_d37233a7ecfaadecb34e0c79,sr_82248856e6e7dc056052a730,ttd_a27a160a6bf80e656da5d057,62edcfa1f6b1acf55fde76f09b1206eeb2d4b4e90e47bef69b969b8535533f01,implementation_or_effective_date_logic,18,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0065_sr_82248856e6e7dc056052a730.pdf#page=18,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_8974d8064782185a5fbd4357,cex_76ce5cec8b6bf25552be5669,doc_d37233a7ecfaadecb34e0c79,sr_82248856e6e7dc056052a730,ttd_a27a160a6bf80e656da5d057,62edcfa1f6b1acf55fde76f09b1206eeb2d4b4e90e47bef69b969b8535533f01,other,18,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0065_sr_82248856e6e7dc056052a730.pdf#page=18,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_6f5a7aa422f9ce6106b69297,cex_76ce5cec8b6bf25552be5669,doc_d37233a7ecfaadecb34e0c79,sr_82248856e6e7dc056052a730,ttd_a27a160a6bf80e656da5d057,62edcfa1f6b1acf55fde76f09b1206eeb2d4b4e90e47bef69b969b8535533f01,implementation_or_effective_date_logic,19,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0065_sr_82248856e6e7dc056052a730.pdf#page=19,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_5d59f01a5abe1b48f6061330,cex_7fae1a3f500fe831092831f4,doc_926ded8d3df0dd39f33f5b04,sr_e3a2f570b334093b920b1758,ttd_c5055581d4c8e71b3d946950,79647790f41139aff95de67f696697bbd79be3d8ed0ea835b4d3e6994f17caae,implementation_or_effective_date_logic,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_e3a2f570b334093b920b1758.pdf#page=12,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_da95ef88143e2789ef99ba13,cex_7fae1a3f500fe831092831f4,doc_926ded8d3df0dd39f33f5b04,sr_e3a2f570b334093b920b1758,ttd_c5055581d4c8e71b3d946950,79647790f41139aff95de67f696697bbd79be3d8ed0ea835b4d3e6994f17caae,other,13,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_e3a2f570b334093b920b1758.pdf#page=13,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_6238b6417e389b599a7c6990,cex_7fae1a3f500fe831092831f4,doc_926ded8d3df0dd39f33f5b04,sr_e3a2f570b334093b920b1758,ttd_c5055581d4c8e71b3d946950,79647790f41139aff95de67f696697bbd79be3d8ed0ea835b4d3e6994f17caae,implementation_or_effective_date_logic,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_e3a2f570b334093b920b1758.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_1c30cadcbd436e66c02dd4c7,cex_584d2ce993152e6571e92deb,doc_16b75d44a9ca8e36a6405ae1,sr_0790cb6555feae013b4c9b2b,ttd_77e4cf804dc126c4fbaeae81,7733cf197b211b3ce8af48d74aab24bc89b522fafaffaabbca1d348a2f1f6856,certification_or_education_incentive,31,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0493_sr_0790cb6555feae013b4c9b2b.pdf#page=31,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_9ec252f82b9d0fc543f689c6,cex_584d2ce993152e6571e92deb,doc_16b75d44a9ca8e36a6405ae1,sr_0790cb6555feae013b4c9b2b,ttd_77e4cf804dc126c4fbaeae81,7733cf197b211b3ce8af48d74aab24bc89b522fafaffaabbca1d348a2f1f6856,implementation_or_effective_date_logic,32,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0493_sr_0790cb6555feae013b4c9b2b.pdf#page=32,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_bd256bf3bf3ece846fa261b6,cex_2b259374221bdcedd4817569,doc_548ee98f8fe95e4f165ef239,sr_6d5d36be5819206d259c590b,ttd_d8d43f505d2ba82378e9a40a,b199f5bf6d0fe7d4ddda2d8dc791abb7326c86b99471a04b7e5aeb48fe8caaaf,arbitration_or_factfinding_reasoning,3,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0461_sr_6d5d36be5819206d259c590b.pdf#page=3,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_51daf854e8e14c2434f36103,cex_2b259374221bdcedd4817569,doc_548ee98f8fe95e4f165ef239,sr_6d5d36be5819206d259c590b,ttd_d8d43f505d2ba82378e9a40a,b199f5bf6d0fe7d4ddda2d8dc791abb7326c86b99471a04b7e5aeb48fe8caaaf,implementation_or_effective_date_logic,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0461_sr_6d5d36be5819206d259c590b.pdf#page=4,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_5b00300ef25f5df88a3749b1,cex_2b259374221bdcedd4817569,doc_548ee98f8fe95e4f165ef239,sr_6d5d36be5819206d259c590b,ttd_d8d43f505d2ba82378e9a40a,b199f5bf6d0fe7d4ddda2d8dc791abb7326c86b99471a04b7e5aeb48fe8caaaf,comparability_or_market_study,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0461_sr_6d5d36be5819206d259c590b.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_c489de5c4e8b093e7e141ac2,cex_2b259374221bdcedd4817569,doc_548ee98f8fe95e4f165ef239,sr_6d5d36be5819206d259c590b,ttd_d8d43f505d2ba82378e9a40a,b199f5bf6d0fe7d4ddda2d8dc791abb7326c86b99471a04b7e5aeb48fe8caaaf,fiscal_constraint_or_budget_logic,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0461_sr_6d5d36be5819206d259c590b.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_cc21c1bd310e80476c973242,cex_2b259374221bdcedd4817569,doc_548ee98f8fe95e4f165ef239,sr_6d5d36be5819206d259c590b,ttd_d8d43f505d2ba82378e9a40a,b199f5bf6d0fe7d4ddda2d8dc791abb7326c86b99471a04b7e5aeb48fe8caaaf,CPI_or_COLA_indexing,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0461_sr_6d5d36be5819206d259c590b.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_10c6eeb6700cce34bb7f2a17,cex_bfdc42924c7f5a79c445e581,doc_736e7b31382f6f90cd6c8cb2,sr_686d9d15b5e1ad7bd1e10a9d,ttd_b909ab3d8e9cf244b0394a43,879a758f84717bce0c884a98e6227e841b7befd891e5d1520e61f864fa6c7842,certification_or_education_incentive,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0056_sr_686d9d15b5e1ad7bd1e10a9d.pdf#page=15,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_850c41de0c6719b9c0935b05,cex_bfdc42924c7f5a79c445e581,doc_736e7b31382f6f90cd6c8cb2,sr_686d9d15b5e1ad7bd1e10a9d,ttd_b909ab3d8e9cf244b0394a43,879a758f84717bce0c884a98e6227e841b7befd891e5d1520e61f864fa6c7842,implementation_or_effective_date_logic,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0056_sr_686d9d15b5e1ad7bd1e10a9d.pdf#page=15,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_ac159d1e6f029781583b1bc4,cex_bfdc42924c7f5a79c445e581,doc_736e7b31382f6f90cd6c8cb2,sr_686d9d15b5e1ad7bd1e10a9d,ttd_b909ab3d8e9cf244b0394a43,879a758f84717bce0c884a98e6227e841b7befd891e5d1520e61f864fa6c7842,certification_or_education_incentive,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0056_sr_686d9d15b5e1ad7bd1e10a9d.pdf#page=15,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_18068778c289a3bb8b395cf4,cex_bfdc42924c7f5a79c445e581,doc_736e7b31382f6f90cd6c8cb2,sr_686d9d15b5e1ad7bd1e10a9d,ttd_b909ab3d8e9cf244b0394a43,879a758f84717bce0c884a98e6227e841b7befd891e5d1520e61f864fa6c7842,collective_bargaining_agreement_terms,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0056_sr_686d9d15b5e1ad7bd1e10a9d.pdf#page=15,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_c2c9b92f80cbf0140095413f,cex_bfdc42924c7f5a79c445e581,doc_736e7b31382f6f90cd6c8cb2,sr_686d9d15b5e1ad7bd1e10a9d,ttd_b909ab3d8e9cf244b0394a43,879a758f84717bce0c884a98e6227e841b7befd891e5d1520e61f864fa6c7842,implementation_or_effective_date_logic,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0056_sr_686d9d15b5e1ad7bd1e10a9d.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_3d89c63e2bd7cbca4297cc8b,cex_438e41bde2151f5a83518d6e,doc_fcba290c7cedfe7a193ceca4,sr_c0eded8c3eb0e30b912518c2,ttd_979323bf26bbf6793d6e454a,18c3b9a464beafdb53d3947615ac23107cf72222fb0cfb8fe2639d560ab73460,rank_or_classification_differentiation,9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0043_sr_c0eded8c3eb0e30b912518c2.pdf#page=9,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_0e10b5a23bbbcaa59c0790d7,cex_27bd58cdf06c8f1ddc1c06a0,doc_f2e6293b110112e68c3cf125,sr_4338fac56dd21fb93a61285b,ttd_fa934330a7b45feba36673e3,4adf3b83bfd15bdf2f9f4b2f7512ebded076143ae0108859d4460eaf55f873a2,implementation_or_effective_date_logic,31,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0083_sr_4338fac56dd21fb93a61285b.pdf#page=31,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_4917b6e99309266ef7a6dee3,cex_995a391a0e1cd96a38427d0c,doc_a7d82a759b99e4e1f1e259c9,sr_ab020d2123019581b612bdc6,ttd_0e5fc009bb62adee9e43d9fe,bca3f50901874a7b46d0319f8e1b32fa05bfa366ac3fde451a452a65afdc4abb,implementation_or_effective_date_logic,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0013_sr_ab020d2123019581b612bdc6.pdf#page=7,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_bf626ad61c78b170a00f609e,cex_995a391a0e1cd96a38427d0c,doc_a7d82a759b99e4e1f1e259c9,sr_ab020d2123019581b612bdc6,ttd_0e5fc009bb62adee9e43d9fe,bca3f50901874a7b46d0319f8e1b32fa05bfa366ac3fde451a452a65afdc4abb,fiscal_constraint_or_budget_logic,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0013_sr_ab020d2123019581b612bdc6.pdf#page=7,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_25483f7c98b248266bd5479a,cex_995a391a0e1cd96a38427d0c,doc_a7d82a759b99e4e1f1e259c9,sr_ab020d2123019581b612bdc6,ttd_0e5fc009bb62adee9e43d9fe,bca3f50901874a7b46d0319f8e1b32fa05bfa366ac3fde451a452a65afdc4abb,rank_or_classification_differentiation,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0013_sr_ab020d2123019581b612bdc6.pdf#page=7,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_2d75e2647fe72a0255be3171,cex_995a391a0e1cd96a38427d0c,doc_a7d82a759b99e4e1f1e259c9,sr_ab020d2123019581b612bdc6,ttd_0e5fc009bb62adee9e43d9fe,bca3f50901874a7b46d0319f8e1b32fa05bfa366ac3fde451a452a65afdc4abb,step_movement_or_seniority,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0013_sr_ab020d2123019581b612bdc6.pdf#page=7,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_423c40e65ab5d9b5af30cd73,cex_995a391a0e1cd96a38427d0c,doc_a7d82a759b99e4e1f1e259c9,sr_ab020d2123019581b612bdc6,ttd_0e5fc009bb62adee9e43d9fe,bca3f50901874a7b46d0319f8e1b32fa05bfa366ac3fde451a452a65afdc4abb,implementation_or_effective_date_logic,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0013_sr_ab020d2123019581b612bdc6.pdf#page=7,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
