document_identity_id,candidate_queue_row_id,text_table_detection_id,state,municipality,government_name,unit_type,contract_period_start,contract_period_end,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,cycle_bridge_status,cycle_source_fields,exact_period_pair_count,residual_cycle_bridge_status,residual_cycle_support_fields,residual_cycle_exact_evidence,residual_cycle_exact_evidence_sha256
doc_982618828104493350a52fe6,NSCQ-MI-20260720-0056,ttd_7b3037b58132aacc227668a7,MI,Taylor,CITY OF TAYLOR,fire,2021-07-01,2025-06-30,cycle_89f114a48047a9088c2833ba,cuc_49e115d5bf3daadbd36ebf4d,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_9830d8bc5cd80a37ea5cac94,NSCQ-OH-20260720-0210,ttd_7645fc626591f9426e0d6c1c,OH,Solon,CITY OF SOLON,fire,2022-01-01,2024-12-31,cycle_4e947eb2ed9b4cb968a1f6ec,cuc_d97ca3b468e8c759799e2747,match_4e947eb2ed9b4cb968a1f6ec,established_single_exact_pair,candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9850c06051f25f4296bde92b,NSCQ-OH-20260720-0561,ttd_0b6b45ff8274fdd2dbe8e94e,OH,Willoughby Hills,CITY OF WILLOUGHBY HILLS,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_986eb08609a1345ad03eead3,NSCQ-OH-20260720-0194,ttd_8c850ee9dd9f157c75bef14a,OH,Athens,CITY OF ATHENS,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_98a1e6b4f53533f1ad7c794c,NSCQ-WA-20260720-0166,ttd_948076c32a54243ff4db9a70,WA,Washougal,CITY OF WASHOUGAL,non_safety,2025-01-01,2026-12-31,cycle_46a69556c40a260088822cc0,cuc_b28dda695f583bbfd3608b39,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_98b6e38de9fdcaa240ae4600,NSCQ-CA-20260720-0051,ttd_d67fa8aefcf5bb31037661b7,CA,Chico,CITY OF CHICO,fire,2021-07-01,2025-06-30,cycle_a7339f360c6111fa0b30cfab,cuc_7c62183a124edfdb8c7424d0,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_98d6bbb6791eaed41359bf16,NSCQ-CA-20260720-0335,ttd_e79ffa9f0f0f776585b526bd,CA,San Clemente,CITY OF SAN CLEMENTE,non_safety,2024-07-01,2028-06-30,cycle_32d0271a8cdf6332a41f348e,cuc_1c1b5df8c2075c4931fbaec8,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_98f2241e305a0f14f9422f90,NSCQ-OH-20260720-0432,ttd_950bd298f933674a14afa117,OH,East Cleveland,CITY OF EAST CLEVELAND,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_990d42395fbf635b5352e9e7,NSCQ-OH-20260720-0180,ttd_6e344d0414b1404fcdeeef35,OH,Troy,CITY OF TROY,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_9922dd27fa2b7e293186bee8,NSCQ-OH-20260720-0200,ttd_a5507d889364072923995feb,OH,Zanesville,CITY OF ZANESVILLE,non_safety,2021-01-01,2023-12-31,cycle_859d806a36a9ed7bdb4bb7c7,cuc_4c850236524de5735ba66daf,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9935da036bc5b7d052b89151,NSCQ-FL-20260720-0028,ttd_28dbc8bbef39858b0c00a371,FL,Pembroke Pines,CITY OF PEMBROKE PINES,fire,2024-10-01,2027-09-30,cycle_aa24689e75347ff1287b20f2,cuc_25555ed7c7ff21b353b49b7a,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_993c4dc7b7319e6459645145,NSCQ-OH-20260720-0355,ttd_d433bf6668d4b8c0a2c444d7,OH,Eastlake,CITY OF EASTLAKE,fire,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_9958537300daf16828fa383b,NSCQ-TX-20260720-0020,ttd_3f971475262b268fc98a4ec4,TX,Plano,CITY OF PLANO,fire,2025-10-01,2033-09-30,cycle_4bcef7d91d283b060f1768b2,cuc_6429ea3136dfa095f12af738,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_995fdd81199d78325c7b89f9,NSCQ-OH-20260720-0425,ttd_15242f55146d7e04436a141d,OH,Maumee,CITY OF MAUMEE,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_99770f83eeb0798a7c14d431,NSCQ-IL-20260720-0254,ttd_bbae0b618242990e697406f5,IL,South Elgin,VILLAGE OF SOUTH ELGIN,police,2023-05-01,2027-04-30,cycle_e67e38cba4f8df0c02380ae8,cuc_dff852fb31b56246bf1bee9f,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_99879adc334382343f48fb9b,NSCQ-OH-20260720-0657,ttd_8c2df6669278fd29d4e5679b,OH,Port Clinton,CITY OF PORT CLINTON,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_998a071d3ea0aeca3912f42a,NSCQ-CA-20260720-0206,ttd_b7d2342d87dc853255ffeb1e,CA,Chino,CITY OF CHINO,police,2025-07-01,2027-06-30,cycle_5db14f842f59e1e624a67360,cuc_23ab7b3768f5b11d8e58b30a,match_5db14f842f59e1e624a67360,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_99976b4f5a00452372509246,NSCQ-OH-20260720-0641,ttd_2a51ae2c0c0a50a3f2f9827c,OH,Belpre,CITY OF BELPRE,non_safety,2023-01-01,2025-12-31,cycle_454dcd79cc83896a63330c69,cuc_54900a4399a2904cce3b3453,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_99cd2bd89dbb3533715a9462,NSCQ-MI-20260720-0048,ttd_79ff562b6cdd357a45c86b34,MI,Novi,CITY OF NOVI,police,,,,,,quarantined_conflicting_or_multiple_exact_pairs,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,2,quarantined_prior_conflict_not_deterministically_disambiguated,,,
doc_99f1ab2edf6df597071828a4,NSCQ-MO-20260720-0006,ttd_dac9f19c60fd61f2b00fd658,MO,Lee's Summit,CITY OF LEES SUMMIT,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_99ff9f6c492b9cb06a52b384,NSCQ-IL-20260720-0082,ttd_6f0959b944f6725dbbd55e8f,IL,Oak Lawn,VILLAGE OF OAK LAWN,fire,2022-01-01,2025-12-31,cycle_8660545dabe88e773e038ecb,cuc_c2ef5185c10c38749a1d18d1,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_9a33d05165c29dcbb3ede522,NSCQ-MI-20260720-0140,ttd_86beebd75652147a32920d2d,MI,Trenton,CITY OF TRENTON,police,2021-07-01,2023-06-30,cycle_7194432180bcbaa987089a06,cuc_2dd035b642584cb34a679e35,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9a56a42e396cc1c0efcb78f3,NSCQ-OH-20260720-0153,ttd_ae05c47857760fee9e30c029,OH,Fairborn,CITY OF FAIRBORN,fire,2025-01-01,2027-12-31,cycle_2a7faae4206a1cff04fb5527,cuc_cd839322c92a5b515e377b62,,established_single_exact_pair,candidate_queue.visible_year_evidence,1,preserved_prior_exact_cycle,,,
doc_9a5f8b82aa1ff2a7800b9cb1,NSCQ-CA-20260720-0303,ttd_5d6e2c192c3511dbb798ec98,CA,Walnut Creek,CITY OF WALNUT CREEK,police,2018-08-01,2020-07-31,cycle_31ed2f544cbc26f272cf7e38,cuc_120db06e232ba0ee5135b709,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9a90ec6d2fc7786cf1036e70,NSCQ-IL-20260720-0044,ttd_745931ba78419ea59fd789f5,IL,Bolingbrook,VILLAGE OF BOLINGBROOK,police,2018-05-01,2023-04-30,cycle_12adda2712f1800e0d31707f,cuc_aa96917e833dd5044e63ddf2,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9ac737d5ab546c4892ae5d08,NSCQ-MI-20260720-0039,ttd_5dce6d9e629300249563b007,MI,Wyoming,CITY OF WYOMING,police,2023-07-01,2026-06-30,cycle_5f97f3d24f58dd24b55eaf83,cuc_e366e44d9c6a64f36291abf7,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9b1bb83b822438026d782746,NSCQ-OH-20260720-0378,ttd_f821a43d7e38ccddbc0b6d6f,OH,Fremont,CITY OF FREMONT,fire,2020-01-01,2022-12-31,cycle_51afb9897c5c6ef3b944c46d,cuc_7b5a38f3b21163de3446273a,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9b55dca7ae5eaf5fc34b878d,NSCQ-CA-20260720-0016,ttd_a12a01f1618a9c26c1bc6a2d,CA,Fresno,CITY OF FRESNO,non_safety,2021-12-06,2024-06-16,cycle_70d618e953c3f555bd20cf99,cuc_a5650bee20a9db4b8327552c,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_9b627368828b19f6f7c65e9c,NSCQ-NY-20260720-0052,ttd_334490fc90508e3e0356f9a5,NY,Rome,CITY OF ROME,police,2018-01-01,2022-12-31,cycle_d57e1153a9d0c8219cc9af03,cuc_324dcfa190f681aeca20eab8,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9b819daf24df1788079eaba3,NSCQ-OR-20260720-0017,ttd_5edae1080f7a8b81676b5857,OR,Gresham,CITY OF GRESHAM,fire,2023-07-01,2027-06-30,cycle_6b50da3eb049eae85a621dfe,cuc_cfb002f224ec0b68fc3e7c81,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9b9692caa4897ced260289ce,NSCQ-OH-20260720-0174,ttd_1e79b8eee0dcd5f12e88cb7b,OH,Green,CITY OF GREEN,fire,2017-01-01,2019-12-31,cycle_339ee52c4870978e30b46ea0,cuc_9663fc316441e864fc1b76fc,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_9bd8b3fcf1216a96ef180ccb,NSCQ-KY-20260720-0005,ttd_366e527def03af9e6950dc86,KY,Lexington-Fayette,URBAN COUNTY GOVERNMENT OF LEXINGTON-FAYETTE,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_9bead7734cd1fdd733dadca3,NSCQ-IA-20260720-0016,ttd_5c436b38ef56a600f627e20d,IA,Urbandale,CITY OF URBANDALE,non_safety,2024-07-01,2029-06-30,cycle_c9e266de15ead10d44fe6f02,cuc_6a4af2905d7ea672b6d04e8e,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9c136c0e5d73b66aa2993781,NSCQ-CA-20260720-0383,ttd_e00bd3f50ec6233570fa6fbe,CA,Watsonville,CITY OF WATSONVILLE,fire,,,,,,quarantined_conflicting_or_multiple_exact_pairs,candidate_queue.contract_years_scouted|candidate_queue.visible_year_evidence,4,quarantined_prior_conflict_not_deterministically_disambiguated,,,
doc_9c1c1e7ee22e4d518f96a846,NSCQ-OH-20260720-0247,ttd_bf8f1e63c468825ad9cafbfc,OH,Rocky River,CITY OF ROCKY RIVER,non_safety,2022-01-01,2024-12-31,cycle_a4af2eadef743825017c0727,cuc_43f20be985f3967d6ed4b266,,established_single_exact_pair,candidate_queue.visible_year_evidence,1,preserved_prior_exact_cycle,,,
doc_9c2f4a9309452184a34eb1f9,NSCQ-OH-20260720-0669,ttd_3c6529dd88c77ece74a90bd2,OH,Clyde,CITY OF CLYDE,police,2021-01-01,2023-12-31,cycle_0fea3fa40d66c96c18d1e795,cuc_df5814e3d701dea4b50a31d5,match_0fea3fa40d66c96c18d1e795,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9c64017fbb4948ad850d4bda,NSCQ-MI-20260720-0113,ttd_752daadf1d467dbd538a43bb,MI,Romulus,CITY OF ROMULUS,police,2023-07-01,2028-06-30,cycle_8d5bba7b0979b47ba26793c2,cuc_db8258434178ba01452bf6ba,,established_single_exact_pair,candidate_queue.contract_years_scouted|candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9c6de231e9c0fb407272b66a,NSCQ-CO-20260720-0014,ttd_6f35fce9e40f3e8d3abd3ed7,CO,Pueblo,CITY OF PUEBLO,police,2025-01-01,2025-12-31,cycle_379129bd0dc8938d835a2ba5,cuc_428ac85871d0029e33025baf,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_9cc530fefa99baa11b00c007,NSCQ-OR-20260720-0041,ttd_007a01f1a41d9928d0adce85,OR,Corvallis,CITY OF CORVALLIS,non_safety,2023-07-01,2026-06-30,cycle_68bf45f6ed178310f3641d9a,cuc_9ce5bef84dbe89376a39cdd4,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9d37074f0cebbe563fc8fe15,NSCQ-OH-20260720-0099,ttd_12f7a0f0c43937c28b182f10,OH,Hilliard,CITY OF HILLIARD,police,2018-01-01,2020-12-31,cycle_42218943477518d6e5a28802,cuc_51177cf08767a7aa4aa015cb,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9da39e715e2f1ffe7ed766cf,NSCQ-OH-20260720-0726,ttd_fe2bc0a1ee7a0e5591f8567e,OH,Grafton,VILLAGE OF GRAFTON,police,2020-01-01,2022-12-31,cycle_135fd2208996197277ce6d30,cuc_6d5c3b8725850c90388b32aa,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_9da9bf4e1df9603ce6fa1104,NSCQ-MA-20260720-0061,ttd_b8306cc9cd3a077079cedc79,MA,Chicopee,CITY OF CHICOPEE,non_safety,2022-07-01,2025-06-30,cycle_e7c5f7859b7871fb68bddda1,cuc_84a7878570b0eb2494b50239,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9dc94fcf970255f13c430db9,NSCQ-IL-20260720-0021,ttd_9847023c8f7565d68d876ceb,IL,Elgin,CITY OF ELGIN,police,2012-01-01,2013-12-31,cycle_ea5a2bc56721191ceaa6f161,cuc_16e3f295ab430dbacce76e72,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9deff05c63f050235004abb2,NSCQ-MI-20260720-0013,ttd_82a3266f0229899bef7247c1,MI,Ann Arbor,CITY OF ANN ARBOR,fire,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_9df42f94c3cefaed146848bd,NSCQ-GA-20260720-0004,ttd_6543267e1543eabcfeb902a2,GA,Athens-Clarke County,UNIFIED GOVERNMENT OF ATHENS-CLARKE COUNTY,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_9e3205a3f466d8f4cdafa2af,NSCQ-CA-20260720-0111,ttd_ac926a72248946f827adda96,CA,Clovis,CITY OF CLOVIS,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_9e42f42187d15fba36b4c9ee,NSCQ-OH-20260720-0706,ttd_75dcd643ccec86f0327eb318,OH,St. Clairsville,CITY OF ST CLAIRSVILLE,non_safety,2020-07-01,2023-06-30,cycle_2d62fad793b599ba3e8e6cd4,cuc_e51ee908035030619f1e1e09,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9eada1d57127a43b543aec39,NSCQ-OH-20260720-0314,ttd_ae2588d8284466c272299ff4,OH,Steubenville,CITY OF STEUBENVILLE,police,2021-01-01,2023-12-31,cycle_220a5527236e0babce210da4,cuc_07d8a14b84f6be675647c8da,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9eb95f409f399b8b46aac610,NSCQ-CA-20260720-0339,ttd_b2020c55f64b1bd62bc1eab7,CA,Santa Cruz,CITY OF SANTA CRUZ,non_safety,2019-03-23,2022-04-15,cycle_1994260e71e5d234238b4ab1,cuc_41663a6fc6d6778f63b6e567,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9ebb6d42cf48f3d86eb3001f,NSCQ-IL-20260720-0106,ttd_1b5b8c6e472f26a35f4f7470,IL,Glenview,VILLAGE OF GLENVIEW,police,2023-01-01,2027-12-31,cycle_cd7734da80b09ca3fcf097f8,cuc_1e8237624b06884006d29085,,established_single_exact_pair,,0,established_single_exact_pair_from_explicit_cycle_metadata,candidate_queue.cycle_match_notes,"January 1, 2023 through December 31, 2027",00e40f5d1c3523fdff3eb8a5727b57644d328b2af46a1dddafbcd5628388a113
doc_9ec5026c8ada66a720b00d45,NSCQ-CA-20260720-0679,ttd_756ffcc0d12a815e23a63b41,CA,Patterson,CITY OF PATTERSON,non_safety,2022-07-01,2025-06-30,cycle_c0e58b0ad4be40de85b9e153,cuc_a236f5dd52ecf41c14c4a230,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9ed64e40493accc24ad8672e,NSCQ-MA-20260720-0082,ttd_f1fb945082105bafc03f0bf4,MA,Fitchburg,CITY OF FITCHBURG,non_safety,,,,,,quarantined_conflicting_or_multiple_exact_pairs,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,3,quarantined_prior_conflict_not_deterministically_disambiguated,,,
doc_9f3568289105ee8b956b23d4,NSCQ-CA-20260720-0001,ttd_99e6ba85776a1f2420fbd4d5,CA,Los Angeles,CITY OF LOS ANGELES,police,2019-08-01,2024-06-29,cycle_1c73c1ca65e47726fcc8cdf9,cuc_7ccdac8fe37663ca2838b3d7,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_9f5d7e29607c61ac6fcd6773,NSCQ-OR-20260720-0108,ttd_82317ec1b0dd0dac389efe64,OR,La Grande,CITY OF LA GRANDE,non_safety,2026-06-21,2029-06-20,cycle_bfcdc1bff3bb076de0782d88,cuc_bd76791336953217f33a0b6f,match_bfcdc1bff3bb076de0782d88,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_9f5df26fd6220962bfec4faa,NSCQ-NV-20260720-0003,ttd_c7864ace54a3321c1367651c,NV,Henderson,CITY OF HENDERSON,fire,2014-07-01,2016-06-30,cycle_51c80c14ec395cf92029a153,cuc_7077be0ef7b09aa690dbde91,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9f7690b87ef9ee82a0c28384,NSCQ-NJ-20260720-0091,ttd_a9831c52bf3331711be81af9,NJ,New Providence,BOROUGH OF NEW PROVIDENCE,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_9f769e6238d50836a0ac3a92,NSCQ-IA-20260720-0010,ttd_e39e36ad652da1cba6898cfa,IA,Cedar Rapids,CITY OF CEDAR RAPIDS,fire,2019-07-01,2022-06-30,cycle_95de5f2d3454620d3686f5fc,cuc_33412c0e2c644f90ffb0040e,match_95de5f2d3454620d3686f5fc,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9f992b5ae568c7a60efe30dc,NSCQ-OH-20260720-0301,ttd_d431ac3e072473b4cc956e50,OH,Salem,CITY OF SALEM,non_safety,2017-07-01,2020-06-30,cycle_39f9fdf589df432a297f8708,cuc_ede1ba777459f47289e49789,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9fa542889be0f8406e2b13e3,NSCQ-OH-20260720-0468,ttd_68717e6848f752690511e7f9,OH,Wilmington,CITY OF WILMINGTON,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_9fba19eafadacfa51e711b48,NSCQ-WA-20260720-0054,ttd_6ea41d61bde9a377c155caf8,WA,Lacey,CITY OF LACEY,non_safety,2025-01-01,2027-12-31,cycle_8d9923413c135a73ecfa3483,cuc_694c5f4f21487bef090a8fde,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_9fcc4c91ec2694bc207c62f3,NSCQ-WA-20260720-0056,ttd_983d6cb9e8e6c71243e28c44,WA,Olympia,CITY OF OLYMPIA,fire,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_9fe2b58b2d3cd745bf9af425,NSCQ-OH-20260720-0082,ttd_622d51f22b7ae45971899df6,OH,Grove City,CITY OF GROVE,police,2022-01-01,2024-12-31,cycle_6a019648b79c5506ae9d178c,cuc_d49784b0ecebf6ee863fc437,,established_single_exact_pair,candidate_queue.contract_years_scouted|candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_9fee8b0c892283c1204c6f81,NSCQ-CT-20260720-0009,ttd_d8587933d6734b96f40bf138,CT,New Haven,CITY OF NEW HAVEN,non_safety,2015-07-01,2020-06-30,cycle_d9cd5799d9cc894726784b61,cuc_b01494d643f3bda9faac4e93,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_a01c7abe7b6d393cff85b9e3,NSCQ-CA-20260720-0060,ttd_d43ca5df65d2c66bfe97721e,CA,Palo Alto,CITY OF PALO ALTO,police,2018-07-01,2021-06-30,cycle_4727c496dd0739ef4b12320d,cuc_d332b1d862cb12b7a492f523,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_a03fe2bac35bca083b0e9f01,NSCQ-WI-20260720-0165,ttd_e58c52b7c5178597d281629f,WI,Cudahy,CITY OF CUDAHY,police,2023-01-01,2025-12-31,cycle_1c461e7bdde88893bf1d1a6b,cuc_8274e7a7636a67953ade48a6,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_a068647e2eb7c60477b69614,NSCQ-CA-20260720-0637,ttd_0c8dae40bb42848a1b2df614,CA,Banning,CITY OF BANNING,non_safety,2024-07-01,2026-12-31,cycle_5f94d3e00a03ec5fd788ed61,cuc_34341a6e4abff0dba040de8d,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_a07617d35567ebe63bc5165e,NSCQ-IL-20260720-0067,ttd_87f05a2472ecf7225544e026,IL,Moline,CITY OF MOLINE,non_safety,2020-01-01,2022-12-31,cycle_d2b187bb7ecc67b01e675556,cuc_bc0729ca20f91df39e2f8964,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_a08e4d1af0b100560098f0ea,NSCQ-OH-20260720-0080,ttd_7dbd22f78991718c612ea008,OH,Lancaster,CITY OF LANCASTER,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
