qualitative_evidence_id,qualitative_source_record_id,scope_origin,source_review_id,retained_source_id,retained_content_hash,case_id,text_table_detection_id,candidate_id,state,municipality,unit_type,bargaining_unit_name,contract_or_cycle_period,cycle_start,cycle_end,source_family,mechanism_family,claim_relevance,direction_of_pressure,evidence_strength,claim_boundary,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
legacy:qualitative:lobs_cc21c1bd310e80476c973242:automatic_raise_mechanism,qualitative:lobs_cc21c1bd310e80476c973242,legacy_valid_636_rating,sr_6d5d36be5819206d259c590b,,b199f5bf6d0fe7d4ddda2d8dc791abb7326c86b99471a04b7e5aeb48fe8caaaf,cex_2b259374221bdcedd4817569,ttd_d8d43f505d2ba82378e9a40a,,NY,,police,,,,,arbitration_award,automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,weak,"States pay is kept in pace with cost-of-living increases, but does not specify the exact COLA/CPI/contract formula.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_ccae0f73c0893b3b2a3b27f1:automatic_raise_mechanism,qualitative:lobs_ccae0f73c0893b3b2a3b27f1,legacy_valid_636_rating,sr_ff98ef097e4e3d7fad24a658,,e8d4a15340426ec8c4135aa0dd5642888d6bafba8fc858cb9d4019795cb343ab,cex_b6605fd61e2b4c4900508ccc,ttd_ebae2ef4b0db0e395ab34163,,MT,,police,,,,,cba,automatic_raise_mechanism,provisional_causal_candidate,gap_narrowing,weak,"Only indicates step/range advancement language; it does not state an automatic rule, comparative effects, or narrowing of any safety/non-safety wage gap.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_cda492c36d2b149bd478926a:non_base_compensation_signal,qualitative:lobs_cda492c36d2b149bd478926a,legacy_valid_636_rating,sr_7002d50e3facdd8b4c81b544,,df773a823bf9d9594c6a68abe5c028f31c818aa716a793ee0103d79b7125880d,cex_8f53bb6a9675f9abb76a9600,ttd_dce8abe8b1e04f56785dabbe,,IL,,non_safety,,,,,cba,non_base_compensation_signal,direct_text_claim,non_safety_advantage,moderate,evidence supports that overtime compensation (non-base pay) is being discussed; does not establish base wage effects,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_cda622b126ecaf5774befa11:parity_or_internal_equity_signal,qualitative:lobs_cda622b126ecaf5774befa11,legacy_valid_636_rating,sr_e3c3fb68abe8820f5d18924d,,6a702a253eb9563b2190af669e365b7068de4bab5f394875a614bbcc880b91e1,cex_204d00e2bc2b39b20a26e079,ttd_64abff9ce05218dd72f27992,,WA,,non_safety,,,,,cba,parity_or_internal_equity_signal,documentary_mechanism_claim,gap_narrowing,weak,This indicates a 'same' treatment but does not identify the comparison group or quantify any pay difference.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_cddb8519bd1bdd8e4a939129:non_base_compensation_signal,qualitative:lobs_cddb8519bd1bdd8e4a939129,legacy_valid_636_rating,sr_d318dfe76382102bb1f2300e,,4b9e7a97bc7dde01b48d892c754bc7f91e3c1d0e4fcde774b66a50fe327d55f3,cex_3d5c45bb351b0fb770b40d6a,ttd_e6428b77e4a72253c0b576b6,,NV,,police,,,,,cba,non_base_compensation_signal,direct_text_claim,non_safety_advantage,weak,Supports that a uniform allowance amount is specified; does not establish base wage effects or gap changes.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_cded6c653197eec726da5607:fiscal_constraint_signal,qualitative:lobs_cded6c653197eec726da5607,legacy_valid_636_rating,sr_1fd94c2f9061c9c3d59e0719,,b758bd7f7ce70ca80842bf560ed7c3089197bc86a1db82cd3a5ec7c8e2907c6f,cex_004c92c09d7977b642cafbfe,ttd_060af706737d4e657040e479,,IL,,police,,,,,cba,fiscal_constraint_signal,context_only,neutral_or_unclear,weak,"The span indicates managing long-term personnel and pension costs, but does not explicitly state affordability/budget limits or how pay is constrained.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_ce2ff9fc8eb472a651d42ad0:rank_or_specialization_premium,qualitative:lobs_ce2ff9fc8eb472a651d42ad0,legacy_valid_636_rating,sr_bfbd04e73c9d8ed3a7bfc0a8,,8544c5d841e464c7fc1642359c838bd4d7c0b626b5c0e355c44abe059821df8c,cex1000_70f70606b241fe5548ecfddf,ttd_612566aff56a3691dfde25c3,,OH,,fire,,,,,cba,rank_or_specialization_premium,documentary_mechanism_claim,gap_narrowing,moderate,: indicates pay assignment linked to role/training rate; direction treated as provisional,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_cf3c4b054a6744fd2bcca850:market_or_comparability_pressure,qualitative:lobs_cf3c4b054a6744fd2bcca850,legacy_valid_636_rating,sr_3509ecc184e2110363a7fdf7,,566cf5b4473502bb5fb79163bc8233c8047b240d29377022ca41ae40707d0efa,cexrem_27b934e4605d6618b56843d4,ttd_5e525d0bb72413b1b76135cb,,TX,,police,,,,,cba,market_or_comparability_pressure,direct_text_claim,safety_advantage,moderate,"Market-data-driven salary competitiveness survey is described, but no directional pay effect for safety vs non-safety is stated.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_cf69538354edf01db1c981a6:non_base_compensation_signal,qualitative:lobs_cf69538354edf01db1c981a6,legacy_valid_636_rating,sr_bf1eda5abe8737085475275c,,b110337fb38736086bbbfce212a8637a9bf77743dc57584eb8e340085d2f2e7c,cex_8879c772cec318f4f100a441,ttd_b3186bd051ef12b019d439e3,,FL,,police,,,,,cba,non_base_compensation_signal,context_only,non_safety_advantage,weak,This only indicates how annual leave is calculated using the employee's hourly rate; it does not quantify wages or compare groups.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d168224ccffbb93344a22275:market_or_comparability_pressure,qualitative:lobs_d168224ccffbb93344a22275,legacy_valid_636_rating,sr_99a4a6b87bd7d4d6932a7414,,24351d3f5a86f9bf9f7ef5018d19319676126512f921bf835f283ea941d8350d,cexrem_6c9c5eb799e576d14a95ad10,ttd_e2fb1c8d102a9a5d0b2dc2a5,,CA,,police,,,,,cba,market_or_comparability_pressure,documentary_mechanism_claim,neutral_or_unclear,weak,indicates_comparability_via_survey_percentile_but_does_not_detail_an_active_market_pay_mechanism,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d1dddcdb851b839de898e659:gap_narrowing_signal,qualitative:lobs_d1dddcdb851b839de898e659,legacy_valid_636_rating,sr_ee69ac8fe1ff11fbe6ecde89,,59077feb530ebc8c791c22e3fb4a69f036d9e0f739f80cac3d512b1372b6c036,cex_2dd0f7d7e8b238d0b869d868,ttd_85d73c796f99a0e46cdb6236,,OR,,fire,,,,,cba,gap_narrowing_signal,context_only,neutral_or_unclear,weak,The span indicates a percentage 'differentiation' but does not specify a parity/compression relief mechanism or confirm whether any safety/non-safety gap would narrow.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d22db99a2a33779a88482f87:implementation_or_retroactivity_advantage,qualitative:lobs_d22db99a2a33779a88482f87,legacy_valid_636_rating,sr_8de8098f7bc623f4c9ee9182,,024a882c6805d083884eab65acea7b545fda4e0715d3401ed0c2ac08e5e714db,cexrem_af52a83b90feb45a6204424f,ttd_aaf653d34ebeaf4622f40676,,CA,,non_safety,,,,,cba,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,weak,"This indicates the MOU effective timing, but the span does not specify retroactivity, staged increases, or whether timing is favorable relative to any baseline.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d3ce090c80cb63179e420db6:automatic_raise_mechanism,qualitative:lobs_d3ce090c80cb63179e420db6,legacy_valid_636_rating,sr_b89073e07755099b9a4cb687,,316e45f48c85612d10b9523186fed7f895fb19b9710af8e6f9698fc4a8de2e78,cex_222982a39211056fba2c1c24,ttd_303cab9b54ea7ffad1598cd2,,CT,,non_safety,,,,,cba,automatic_raise_mechanism,documentary_mechanism_claim,neutral_or_unclear,weak,Mechanism language about accruing seniority in a classification following promotion; does not explicitly state pay amounts or a specific automatic raise formula.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d425c777efe06443afcf81c1:implementation_or_retroactivity_advantage,qualitative:lobs_d425c777efe06443afcf81c1,legacy_valid_636_rating,sr_375a318dd7ce24b48569c434,,69e2e237bfb95d879cfafae462ca293e585aada50a5494d1edc4e947a9a34281,cex_b4455d0c594f3202b9cac188,ttd_8baa1cfca2e336178191cee6,,WA,,police,,,,,memorandum_or_settlement,implementation_or_retroactivity_advantage,documentary_mechanism_claim,gap_narrowing,moderate,", indicates timing of a 2023 wage increase but does not establish comparative advantage.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d60a4b1777c1047946a7790b:implementation_or_retroactivity_advantage,qualitative:lobs_d60a4b1777c1047946a7790b,legacy_valid_636_rating,sr_7e5cd7798255a66d000b6bd2,,9af9cddb660d1551c41ace085d5c5db7f2155a6d74ecd0e665eb503df9d39f73,cex1000_abd5e2af5033533c22dc23ce,ttd_65ef18b661e558fb378a1811,,OH,,non_safety,,,,,cba,implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,weak,Only a timing restriction on when compensation begins; no comparative or directional advantage stated.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d75bfe433ce9aa1719f86ea6:non_base_compensation_signal,qualitative:lobs_d75bfe433ce9aa1719f86ea6,legacy_valid_636_rating,sr_aaf339be652268458ef0e725,,97d637528195dbb15bfe36f9bf500ca174df869819409653de6e7f73590eff38,cex_bd0f75a449b6f29e0884f990,ttd_3a9c6ebad91a51d6972c750d,,MI,,non_safety,,,,,cba,non_base_compensation_signal,direct_text_claim,non_safety_advantage,weak,Indicates payment for committee time; does not specify base wage or safety/non-safety gap effects.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d7c14e4a03e7c9e79f2e9156:automatic_raise_mechanism,qualitative:lobs_d7c14e4a03e7c9e79f2e9156,legacy_valid_636_rating,sr_7bcc2dd2d88906ef9ef58854,,f0a15ab153c649603316d5ae598343ca2e68a887fe26af354060f07675962d2a,cexrem_f05944f1955ab82a7dec91c1,ttd_8c90ce5021c0a45bb3d4bb2f,,OK,,fire,,,,,cba,automatic_raise_mechanism,documentary_mechanism_claim,neutral_or_unclear,moderate,"Indicates a merit/step increase occurs on a regular step date, but does not specify amounts or safety vs non-safety direction.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d7f53dee77e357d1521fb1c0:implementation_or_retroactivity_advantage,qualitative:lobs_d7f53dee77e357d1521fb1c0,legacy_valid_636_rating,sr_4e720083c463417f2d6f96a6,,86750da1b5fa670ef3cb723c575b2d596fb790dd91b59e0db1c53a7c9aefb4e3,cex_94eca1be458d3acd471c2557,ttd_f11c80887df208781a4b531d,,OR,,fire,,,,,cba,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,weak,The span provides an effective date but does not specify whether it is advantageous or retroactive relative to a prior baseline.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d82dbf59823a5c6fdf7dcdce:bargaining_power_signal,qualitative:lobs_d82dbf59823a5c6fdf7dcdce,legacy_valid_636_rating,sr_1de48a4b668acb88a0005aa5,,74ce71720763cc4b889ea0636fd3ea2a4d308319f568b76b2088022582f01174,cexrem_d7897ede203952b588e79d36,ttd_0932595483f93e58b2738093,,OH,,police,,,,,cba,bargaining_power_signal,documentary_mechanism_claim,neutral_or_unclear,moderate,"Indicates a bargaining/dispute mechanism via arbitration, but does not specify wage outcomes or direction.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d90ea9b9eac69cc9f4a49842:non_base_compensation_signal,qualitative:lobs_d90ea9b9eac69cc9f4a49842,legacy_valid_636_rating,sr_5bee41dcf82c87537cd17661,,cbc1395ab49cbd088f053bb526812dcb4d4e060b9143a0960e925f930c949e45,cex_34b684a9209ecd6ff1eaa31b,ttd_4cdf9797d571accf281d08c7,,MI,,non_safety,,,,,cba,non_base_compensation_signal,direct_text_claim,non_safety_advantage,moderate,not_a_direct_base_wage_or_raise_claim; refers to overtime eligibility/allocation,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d940a44dc683c9a113918b4e:automatic_raise_mechanism,qualitative:lobs_d940a44dc683c9a113918b4e,legacy_valid_636_rating,sr_a0f7fb62d1a4f42d5b7afc79,,c3d897a59303872615c1e0e3f8d98ae0efb2ef92ad75f5a2ff94b3f6cc468e01,cex1000_813427765ecad5ad3acf3dea,ttd_16b74094daae656616d19235,,OH,,police,,,,,cba,automatic_raise_mechanism,documentary_mechanism_claim,neutral_or_unclear,moderate,Indicates compensation may be set via a wage step tied to prior certifiable experience; does not quantify amounts or timing.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d940a44dc683c9a113918b4e:rank_or_specialization_premium,qualitative:lobs_d940a44dc683c9a113918b4e,legacy_valid_636_rating,sr_a0f7fb62d1a4f42d5b7afc79,,c3d897a59303872615c1e0e3f8d98ae0efb2ef92ad75f5a2ff94b3f6cc468e01,cex1000_813427765ecad5ad3acf3dea,ttd_16b74094daae656616d19235,,OH,,police,,,,,cba,rank_or_specialization_premium,documentary_mechanism_claim,neutral_or_unclear,weak,Suggests special skills may affect placement on a wage step; does not specify rank/classification differences or amounts.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_d9c8140f93302382d0c3abe6:automatic_raise_mechanism,qualitative:lobs_d9c8140f93302382d0c3abe6,legacy_valid_636_rating,sr_357fbd7ec7a7fbd400e90004,,15904fa0d2c99574e80b5e135590111a9c69de5ffd8c2b55077a3a61f8f0f0c7,cexrem_c998a2f3c694811d51d08295,ttd_3f971475262b268fc98a4ec4,,TX,,fire,,,,,cba,automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,Identifies a step pay plan mechanism but does not quantify wage effects or outcomes.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_daf4d6de42b2cf152434092b:automatic_raise_mechanism,qualitative:lobs_daf4d6de42b2cf152434092b,legacy_valid_636_rating,sr_6646676d38eeb9a4df10db99,,ec6ef6dcdb94007a74edb801d0140add0aaf548ce2272c2db4b1e4fc8d0cc2ee,cexrem_332d46b733da3d57ce0f9709,ttd_3ff0b7b23e50f7b036571885,,CA,,non_safety,,,,,cba,automatic_raise_mechanism,direct_text_claim,gap_narrowing,moderate,Indicates a COLA-style adjustment to base salary; does not specify how it differs across groups or whether it narrows any safety/non-safety pay gap.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_de76430fc989e047c82c389e:implementation_or_retroactivity_advantage,qualitative:lobs_de76430fc989e047c82c389e,legacy_valid_636_rating,sr_e93b7d54218fc869b7b200ae,,8d8b8770507ed30bde3abfe06e2a0549ef92a75e81c8e8854f79b9447e87a601,cexrem_7980eafd9321c1fcfee8b73e,ttd_7da20ee9f434479005bb62f5,,CA,,non_safety,,,,,cba,implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,weak,Only indicates timing (effective the first full pay period in July 2024); does not state whether any pay increase is favorable or retroactive.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_deb119f2611a3def0e7300d9:non_base_compensation_signal,qualitative:lobs_deb119f2611a3def0e7300d9,legacy_valid_636_rating,sr_833accf01a11223521163175,,5feff1211fc2c3349a09f0e44924154bfd052bfd3f4f3d25f045d43f22f2fe44,cex_2b8f6e75f95971d60c2db923,ttd_ae81bf94f322855d8bedf508,,OR,,non_safety,,,,,cba,non_base_compensation_signal,direct_text_claim,non_safety_advantage,strong,Applies to overtime pay calculation based on established hourly rate; does not specify base wage levels.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_e0d6fcd606ed5903224d38e0:implementation_or_retroactivity_advantage,qualitative:lobs_e0d6fcd606ed5903224d38e0,legacy_valid_636_rating,sr_97609f35d61ada342a8e17c6,,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,cex_7446140946af23ecead13f5c,ttd_51c664b48277987dde4497c4,,OR,,fire,,,,,cba,implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,moderate,Indicates a rule that affects longevity accrual tied to a specific step timing (does not state whether it is advantageous).,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_e0d6fcd606ed5903224d38e0:non_base_compensation_signal,qualitative:lobs_e0d6fcd606ed5903224d38e0,legacy_valid_636_rating,sr_97609f35d61ada342a8e17c6,,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,cex_7446140946af23ecead13f5c,ttd_51c664b48277987dde4497c4,,OR,,fire,,,,,cba,non_base_compensation_signal,direct_text_claim,non_safety_advantage,moderate,Longevity compensation is explicitly mentioned and described as being frozen (does not compare safety vs non-safety).,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_e1efad1c3988bf3ae294c2a6:non_base_compensation_signal,qualitative:lobs_e1efad1c3988bf3ae294c2a6,legacy_valid_636_rating,sr_8cb6411a735b99bb72396e3b,,7b1da16c4ad9d7e2b2818b0d36788fb3dec1dc88246d3557e06e96b819066287,cexrem_3a85c9e4b7cd20a69c3a8f3e,ttd_95f7565bec553b4cdc14bc7c,,IL,,fire,,,,,cba,non_base_compensation_signal,direct_text_claim,non_safety_advantage,strong,Specifies overtime compensation rate for hours worked over certain days; does not establish base wage.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_e3011db02f97fde2bbcd2c08:automatic_raise_mechanism,qualitative:lobs_e3011db02f97fde2bbcd2c08,legacy_valid_636_rating,sr_4ac2e5112eccfc66da5a358f,,8a29351fee92a45c25ea12d0ac3c3e330294a9ed5beaadfe3337d703ab7e184c,cexrem_664e1a49bc45f7ccd575ea3a,ttd_34709251567676c562de1181,,FL,,police,,,,,cba,automatic_raise_mechanism,direct_text_claim,non_safety_advantage,moderate,"Only indicates eligibility for automatic advancement to a next pay step; no pay amount, timing, or retroactivity details are stated.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_e32e8318f7d9cb9e53013f6f:automatic_raise_mechanism,qualitative:lobs_e32e8318f7d9cb9e53013f6f,legacy_valid_636_rating,sr_a688b7aec4314ed2ef31e90f,,1d170fef91b118ff30d24f3214dfa7b5371b07b25cc71c8c29f74ad0b9c3eba1,cex1000_b9d96cf87b1f0b7cf5c35375,ttd_f1e1d13a6d5015e66c84fbc4,,OH,,non_safety,,,,,cba,automatic_raise_mechanism,context_only,gap_narrowing,weak,"Seniority is mentioned as governing, but no explicit automatic pay formula (e.g., COLA/CPI/step) or increase is stated in this span.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
legacy:qualitative:lobs_e398246a7c0317f2fe9d19e8:implementation_or_retroactivity_advantage,qualitative:lobs_e398246a7c0317f2fe9d19e8,legacy_valid_636_rating,sr_ec7ce2d88841d24c1779a274,,4dea59640c9d650bb80f17d8af8ad3f81a5d1aeb59c85ea972d14d800afa9dec,cex_fe9275f987a6692726af5e45,ttd_4b983a0e2b87e4603aa298fd,,OK,,non_safety,,,,,cba,implementation_or_retroactivity_advantage,context_only,neutral_or_unclear,weak,Only indicates provisions become effective during the fiscal year; does not establish an advantage or wage effect.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
