linkage_id,quantitative_evidence_id,qualitative_evidence_id,linkage_status,linkage_confidence,linkage_reason,city,state,unit_type,bargaining_unit_name,contract_or_cycle_period,source_family,quantitative_value_kind,quantitative_value_unit,quantitative_claim_readiness,raw_quantitative_value_string,qualitative_mechanism_family,qualitative_claim_relevance,qualitative_direction_of_pressure,qualitative_evidence_strength,qualitative_claim_boundary,same_source_match,same_city_match,same_unit_match,same_cycle_match,value_normalized,value_imputed,value_annualized,wage_gap_calculated,regression_used,treatment_effect_estimated,causal_claim_made,population_or_national_claim_made,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
QQL513-a5cb20845c37835824b312,quantitative:qobs_b631228431a5733ed33a6f33,legacy:qualitative:lobs_b631228431a5733ed33a6f33:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Taylor,MI,police,,2022-07-01 to 2027-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,percentage_increase=5% | normalized_scalar_value=5,implementation_or_retroactivity_advantage,context_only,neutral_or_unclear,weak,"The span only provides an effective date range and does not state retroactivity, staged increases, or any comparative timing advantage.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-d7c6153781a92c98c9ca59,quantitative:qobs_b738752d3b1a869a6141ba64,legacy:qualitative:lobs_d6e5450427aa98badca92184:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Kettering,OH,fire,,2020-12-21 to 2023-12-17,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,"rate_value=$37.09 | hourly_rate=$37.09 | step=Step B | effective_date=December 20, 2021 | currency_or_unit=USD/hour (56-hr week schedule) - Fire Captains appointed prior to 9/23/13, pay 1 | normalized_scalar_value=37.09",implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,moderate,": Timing term (effective date) with a stated percentage increase, without establishing safety/non-safety advantage",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-9cd723ce18dbfcab47ab07,quantitative:qobs_b7d3643f1c68c6d783f2a10a,legacy:qualitative:lobs_59ee594079f1c30e06e8a54a:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Portland,ME,police,,2025-01-01 to 2027-12-31,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,percentage_increase=5% | normalized_scalar_value=5,automatic_raise_mechanism,direct_text_claim,gap_narrowing,strong,Longevity step increases are stated as eligibility for an anniversary-based automatic mechanism; no comparative gap or final wage effect is implied.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-d209fd0d29f5b173ee7a64,quantitative:qobs_b7f079a4f1f4be80b2e8b9c1,legacy:qualitative:lobs_692d3f4ff59f7f898526abb6:rank_or_specialization_premium,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Georgetown,TX,police,,2019-07-24 to 2024-09-30,cba,percentage_raise_value,percentage,needs_normalization_later,rate_value=2% | percentage_increase=2% | normalized_scalar_value=2,rank_or_specialization_premium,provisional_causal_candidate,gap_narrowing,weak,"This indicates rank-linked minimum basepay and a potential increase, but does not specify relative differences across ranks or between safety/non-safety groups.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-75dbb25d66a99c47892f0c,quantitative:qobs_b83f2538c9f9895d9f9b5f77,legacy:qualitative:lobs_c27c4aa48c8de397d580ec3e:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Alhambra,CA,non_safety,,2022-06-23 to 2028-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=2% | effective_date=July 1, 2023 | currency_or_unit=base salary increase | normalized_scalar_value=2",implementation_or_retroactivity_advantage,provisional_causal_candidate,gap_narrowing,weak,"timing term is present, but no comparative advantage or retroactivity effect relative to another group is stated",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-22a6016a47f39a1094fb03,quantitative:qobs_b9161cebec64043f754b4489,legacy:qualitative:lobs_bd037795a9de01eb249881d1:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Bakersfield,CA,fire,,2019-07-01 to 2022-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=2.5% | effective_date=Effective July 5, 2021 | normalized_scalar_value=2.5",implementation_or_retroactivity_advantage,context_only,neutral_or_unclear,weak,Timing language only; no comparative implementation/retroactivity advantage described.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-9f3ebe3ff8685eeb7f6561,quantitative:qobs_bcd2549cecbdd5749f4d97cf,legacy:qualitative:lobs_01fde53ca68eab05b472dac3:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Whitehall,OH,fire,,2022-01-01 to 2024-12-31,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$33.31 | hourly_rate=$33.31 | step=5th year | effective_date=2022-01-01 | currency_or_unit=$/hr (53-hr schedule) | normalized_scalar_value=33.31 | normalized_effective_date=2022-01-01,automatic_raise_mechanism,provisional_causal_candidate,gap_narrowing,weak,"Indicates a step progression tied to completing four years of active full-time service; does not specify the size, timing beyond the condition, or whether it is automatic via COLA/CPI vs a service-step rule.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-41945ca2be9a896dc2126a,quantitative:qobs_bcfe48dc63b56e7e98e9dd7c,legacy:qualitative:lobs_bcfe48dc63b56e7e98e9dd7c:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,La Grande,OR,fire,,2026-06-21 to 2029-06-20,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$ 31.33 | hourly_rate=$ 31.33 | step=Step4 | grade=Effective Grade 0 | effective_date=6/21/2026 | currency_or_unit=USD/hour | normalized_scalar_value=31.33 | normalized_effective_date=2026-06-21,automatic_raise_mechanism,direct_text_claim,neutral_or_unclear,strong,COLA is stated as effective June 21st; does not specify safety-vs-non-safety impacts.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-9384ece6d94e4e21fa8b27,quantitative:qobs_bd037795a9de01eb249881d1,legacy:qualitative:lobs_bd037795a9de01eb249881d1:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Bakersfield,CA,fire,,2019-07-01 to 2022-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=1.0% | effective_date=Effective July 8, 2019 | normalized_scalar_value=1.0",implementation_or_retroactivity_advantage,context_only,neutral_or_unclear,weak,Timing language only; no comparative implementation/retroactivity advantage described.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-a2c3a5a205d44cd1e555b6,quantitative:qobs_bd0cfe805b0a54aa55d3ae1f,legacy:qualitative:lobs_c08996390f17bf84e4e821fd:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Kettering,OH,non_safety,,2021-03-01 to 2024-02-25,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,"rate_value=21.99 | hourly_rate=21.99 | step=B/2 | grade=200 | effective_date=February 27, 2023 | currency_or_unit=USD/hour | normalized_scalar_value=21.99",implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,moderate,This is timing/eligibility language for Step 'A' and does not state an advantage direction or magnitude.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-72b3d04a8f30586c116a7f,quantitative:qobs_c05dd38f896d227982e6bea6,legacy:qualitative:lobs_cf92a3dc861c1c2875f3d418:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,York,PA,fire,,2018-01-01 to 2022-12-31,cba,percentage_raise_value,percentage,needs_normalization_later,"salary_value=$52,832.48 | annual_salary=$52,832.48 | step=0 Year 1 | percentage_increase=(2.8%) | effective_date=January 01, 2018 | currency_or_unit=annual | normalized_scalar_value=52832.48",implementation_or_retroactivity_advantage,direct_text_claim,neutral_or_unclear,weak,This span states an effective date for employee salaries but does not provide an amount or explicit advantage.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-6c10372a058b52fba42217,quantitative:qobs_c08996390f17bf84e4e821fd,legacy:qualitative:lobs_c08996390f17bf84e4e821fd:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Kettering,OH,non_safety,,2021-03-01 to 2024-02-25,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,"rate_value=20.09 | hourly_rate=20.09 | step=A/1 | grade=200 | effective_date=March 1, 2021 | currency_or_unit=USD/hour | normalized_scalar_value=20.09",implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,moderate,This is timing/eligibility language for Step 'A' and does not state an advantage direction or magnitude.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-d5268b6a1b2d0cfa150725,quantitative:qobs_c11a9c37cabc47c0b3f32839,legacy:qualitative:lobs_c11a9c37cabc47c0b3f32839:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Pittsfield,MA,non_safety,,2022-07-01 to 2025-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,percentage_increase=2.75% | currency_or_unit=percent | normalized_scalar_value=2.75,automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,"Step movement eligibility tied to a 6-month anniversary date indicates an automatic/periodic pay progression mechanism, without specifying comparative wage levels or safety-vs-non-safety gap effects.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-1add6cd563ca4c8061d148,quantitative:qobs_c197731be206ec83e64ea7e2,legacy:qualitative:lobs_4bb5a1594319d7ea34946c34:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Geneva,NY,fire,,2025-01-01 to 2027-12-31,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"salary_value=63,653 (2027) | annual_salary=63,653 | step=1 | normalized_scalar_value=63653",automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,This indicates a step progression date; it does not provide any wage amounts or an explicit safety-vs-non-safety comparison.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
