inventory_id,absolute_path_hash,relative_path,filename,extension,artifact_family,artifact_subfamily,tracked_status,ignored_status,untracked_status,symlink_status,file_size_bytes,file_size_human,modified_time,created_time_if_available,SHA256_if_available,existing_hash_source,exact_duplicate_group_id,near_duplicate_group_id_if_available,canonical_source_id_if_available,task_id_if_available,source_type_if_available,municipality_if_available,state_if_available,period_if_available,original_URL_pointer_if_available,extraction_status_if_available,claim_or_report_dependency,current_use_status,superseded_status,sensitive_material_risk,machine_specific_path_risk,redistribution_risk,clean_repo_decision,source_library_decision,original_archive_decision,post_acceptance_cleanup_decision,cleanup_priority,cleanup_level,estimated_reclaimable_bytes,replacement_summary_path,retention_reason,exclusion_reason,unresolved_question,lane_id,lineage
INV-10173d859590b8230244,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/candidate_level_verification_results.part-002.csv,,,documentation,project_documentation,,,,,3303902,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,3303902,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-c93ca0bb4a92968047cf,,docs/analysis/post_pi_wave1_worker_1_input_audit_2026-07-23.md,,,validation,validation_or_audit,,,,,1688,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,1688,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-288bb14d748df31fdfdc,,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/combined_broad_source_review_download_5589_dashboard_update_summary.md,,,dashboard,md,,,,,358,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-af169467f724da81a4fa,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/proposal_adoption_implementation_recode.csv,,,visual_data,bounded_visual_input,,,,,17040263,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,17040263,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-69a96abb2abe5433c2e0,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SOURCE-REVIEW-DOWNLOAD-2026-08-02/mechanism_hint_source_review_summary.json,,,documentation,project_documentation,,,,,4440,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,4440,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-a33736b1b721e580f296,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/claims/claim-card-unsup-04_metadata.json,,,visual_data,bounded_visual_input,,,,,853,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-381277d3d32ada26a3f2,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/source_to_event_links.part-012.jsonl,,,documentation,project_documentation,,,,,2025381,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,2025381,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-e0417dacd14ee6725432,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SPAN-RATING-AND-DASHBOARD-CLEANUP-2026-07-30/dashboard_browser_smoke_report.md,,,rating,rating_output,,,,,783,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-7c3a460c064117d67f23,,docs/analysis/compensation_extraction/TARGETED-EVIDENCE-SPAN-EXTRACTION-321-EXTRACTED-TEXT-SOURCES-2026-07-26/targeted_evidence_span_extraction_321_summary.md,,,raw_span,span,,,,,863,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,863,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-9728cd2043d8e914e7e0,,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-PREP-DRY-RUN-FROM-PROVISIONAL-CLAIM-REVIEW-2026-07-25/targeted_scouting_four_lane_prep_regression_test_inventory.json,,,mathematical_analysis,analysis_output,,,,,2000,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-028f8a115d10a9c065d1,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_lane_005_queue.jsonl,,,queue,worker_queue,,,,,10603086,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_handoff_acceptance,high,1,10603086,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-3b503ff12692dab30b8a,,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-FINAL-PROVISIONAL-SCHEMA-REPAIR-AND-ANALYSIS-VIEW-PREP-2026-07-25/quantitative_normalization_exception_ledger.csv,,,normalization,normalization_output,,,,,2214240,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,2214240,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-55b9d45d11e13b2e7eb0,,docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/lanes/readiness_lane_002/lane_002_errors.csv,,,documentation,project_documentation,,,,,749,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,749,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b89364120df982ec3475,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/reconciliation_lane_001_span_disposition_ledgers.jsonl,,,raw_span,span,,,,,6643,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,6643,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b86775cef39b98fef0f3,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/full_methodology_input_manifest.json,,,claim_adjudication,claim_output,,,,,1039,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ab0796c1e6a0c616a8af,,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-EXTRACTION-REMAINING-PARSE-TEXT-826-2026-07-25/remaining_parse_text_timing.csv,,,documentation,project_documentation,,,,,84097,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,84097,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-c6078c478e507f7be9bb,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/dashboard_local_build_report.json,,,raw_span,span,,,,,298,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,298,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-624d688e2f02f2635b3a,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/validation_report.json,,,claim_adjudication,claim_output,,,,,1329,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-e4af99d5e25c482e9241,,docs/analysis/gabriel_state_source_scout_pa_batch25_summary_2026-07-15.md,,,rating,rating_output,,,,,8093,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-32719f840602d59faf7d,,docs/analysis/tier1_wave2_coordinator_150row_serial_live_result_review_2026-07-22.md,,,documentation,project_documentation,,,,,7300,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,7300,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-2538ebc8846fff1cd5cd,,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-BOUNDED-SCHEMA-REPAIR-FOLLOWUP-2026-07-25/bounded_non_safety_occupation_bridge_audit.json,,,schema,json,,,,,881,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-d4088d219dde27953aa4,,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-66464500f3bf6782183d.txt,,,extracted_text,txt,,,,,141737,,,,,,,,,,,,,,,,,,,,,,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,last,4,141737,,Extracted text is a source-library companion and remains separate from source binaries.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-086197e232f9c8580497,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/canonical_external_vacancy_position_layer_pointer_manifest.csv,,,ingestion,ingestion_output,,,,,32210,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,32210,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-df2d2ba68e9fcc30e72b,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/contextual_background_only_spans.csv,,,raw_span,span,,,,,31221,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,31221,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8dbaae132098c144cf6f,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-TEXT-EXTRACTION-2026-07-30/dashboard_browser_smoke_report.md,,,report,report_support,,,,,1187,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,1187,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-eef214092ab1bc53fffd,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/02_MERGED-EXTERNAL-CANDIDATE-REVIEW/final_available_candidate_universe.part-006.jsonl,,,documentation,project_documentation,,,,,22539811,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,22539811,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-2da882bda9ee1c337e45,,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/tier_c_text_layer_extraction_378_locked_queue.csv,,,raw_span,span,,,,,573447,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,573447,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-57ac0c11e1d135ebc35d,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/07_EXTERNAL-DATA-FIELD-SPAN-EXTRACTION/field_span_lane_distribution.md,,,raw_span,span,,,,,374,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,374,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8a7bb8919348e00ac4ef,,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_mechanism_gap_coverage_summary.json,,,dashboard,json,,,,,510,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5806336b0e8b9300344e,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/hash_mismatch_queue.jsonl,,,queue,worker_queue,,,,,0,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_handoff_acceptance,high,1,0,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-28cb1a1e04b6bf9819f1,,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-f74f68490056d4aa755b.txt,,,extracted_text,txt,,,,,100719,,,,,,,,,,,,,,,,,,,,,,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,last,4,100719,,Extracted text is a source-library companion and remains separate from source binaries.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-157b55a73206cde21836,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-CANDIDATE-REVIEW-2026-07-30/candidate_review_bucket_counts.json,,,documentation,project_documentation,,,,,393,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,393,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-633f486a4c04b85e650d,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/02_MERGED-EXTERNAL-CANDIDATE-REVIEW/likely_duplicate_within_external_wave_queue.jsonl,,,queue,worker_queue,,,,,0,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_handoff_acceptance,high,1,0,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-e0ea327f91106e6e8777,,docs/analysis/targeted_evidence_span_rating_summary_173_dashboard_status_note_2026-07-26.md,,,rating,rating_output,,,,,378,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8484a4d364da70447f67,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/remaining_municipalities_text_extraction_manifest.json,,,documentation,project_documentation,,,,,8076,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,8076,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-6b24fc6f1458f99fe372,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/canonical_locator_verification_results.part-004.jsonl,,,documentation,project_documentation,,,,,12445556,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,12445556,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ca5a1f84fe69f34e3a88,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-2026-07-31/live_scout_source_family_summary.json,,,documentation,project_documentation,,,,,57,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,57,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
