artifact_family,relative_path,decision,bytes,reason,physical_action_this_task
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/documentary_local_comparison_summary.md,retain,326,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
rendered_visual,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/limitations/comparability-limits.svg,retain,96637,Superseded historical output; retain compact lineage and selected milestones.,none
dashboard,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/dashboard_map_mechanism_coverage_summary.json,retain,263,Preserve project lineage in the original archive.,none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/cross_exam_quality_gate_results.json,retain,490,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/math_operational_incident_log.jsonl,retain,549,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/07_EXTERNAL-DATA-FIELD-SPAN-EXTRACTION/validation_report.json,retain,2481,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
reconciliation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/implementation_status_reconciliation_registry.md,retain,409,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
ingestion,docs/analysis/compensation_extraction/GLOBAL-ANALYSIS-READINESS-GATE-AFTER-BROAD-INGESTION-2026-07-28/dashboard_stale_overview_guard_after_global_readiness_gate.md,retain,187,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
dashboard,docs/analysis/global_analysis_readiness_gate_dashboard_status_note_2026-07-28.md,retain,321,Preserve project lineage in the original archive.,none
report,docs/analysis/pi_report_input_audit_2026-07-22.md,retain,6372,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/combined_broad_source_review_download_5589_next_queue_recommendation.md,retain,194,Reconstructible runtime material with low historical value.,none
checkpoint,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-VERIFICATION-2026-08-01/lanes/verification_lane_001/checkpoint.json,retain,489,Reconstructible runtime material with low historical value.,none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/semantic_evidence_card_review_summary.json,retain,113,Preserve project lineage in the original archive.,none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/upheld_implementation_sequences.csv,retain,569,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
claim_adjudication,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/claim_strengthening_evidence_requirements.jsonl,retain,2502,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/evidence_category_normalized_evidence_summary.json,retain,1555,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
dashboard,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_source_family_coverage_summary.json,retain,3822,Preserve project lineage in the original archive.,none
report,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/01_RESIDUAL-HOSTED-SEARCH-SCOUT/residual_resume_validation_report.json,retain,834,Superseded historical output; retain compact lineage and selected milestones.,none
validation,docs/analysis/pdf_readiness_pilots/PDF-READINESS-PILOT1-150-2026-07-24/lane_3_input_audit.md,retain,1271,Superseded historical output; retain compact lineage and selected milestones.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-d06789f3ea8c6f7c8535.txt,retain,34040,Extracted text is a source-library companion and remains separate from source binaries.,none
dashboard,docs/analysis/dashboard_2000_checkpoint_update_notes_2026-07-23.md,retain,3315,Preserve project lineage in the original archive.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-SCOUT-DRY-RUN-PREP-2026-07-27/next_task.md,retain,292,Superseded historical output; retain compact lineage and selected milestones.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-464d27d12aa42fe2cfa0.txt,retain,7142,Extracted text is a source-library companion and remains separate from source binaries.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_to_event_links.part-024.csv,retain,404070,Superseded historical output; retain compact lineage and selected milestones.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-dc113283940d40afff8b.txt,retain,130861,Extracted text is a source-library companion and remains separate from source binaries.,none
rating,docs/analysis/gabriel_state_source_scout_candidates_pa_2026-07-15_104013.csv,retain,7070,Preserve project lineage in the original archive.,none
validation,docs/analysis/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_input_audit.md,retain,1161,Superseded historical output; retain compact lineage and selected milestones.,none
claim_adjudication,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/unsearched_target_claim_limitation_summary.md,retain,244,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
mathematical_analysis,docs/analysis/next_report_and_regression_roadmap_2026-07-21.md,retain,10964,Preserve project lineage in the original archive.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/staffing_analysis_unit_hash_manifest.csv,retain,282,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cc0317c6dc7fd8d333e3.txt,retain,3030,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e09d4e3ccfef24c6ada0.txt,retain,657047,Extracted text is a source-library companion and remains separate from source binaries.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/duplicate_final_locator_links.csv,retain,71693,Superseded historical output; retain compact lineage and selected milestones.,none
log,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/deterministic_external_data_classification_methodology_note.md,retain,434,Reconstructible runtime material with low historical value.,none
rating,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-17259-PARALLEL-LIVE-LANES-2026-07-28/lanes/rating_lane_002/lane_002_request_metadata.csv,retain,1279834,Preserve project lineage in the original archive.,none
raw_span,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/tier_c_evidence_span_no_span_or_weak.csv,retain,626607,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-VERIFICATION-2026-08-01/lanes/verification_lane_005/summary.json,retain,964,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/manual_review_hold_queue.csv,retain,18160718,Reconstructible runtime material with low historical value.,none
rating,docs/analysis/compensation_extraction/TIER-C-EVIDENCE-SPAN-RATING-SUMMARY-140-VALID-RATINGS-2026-07-27/tier_c_evidence_span_rating_summary_140_context_and_not_ready.md,retain,304,Preserve project lineage in the original archive.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-PACKAGE-PREP-2026-08-03/local_examples_claim_support.csv,retain,31859,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/source_review_download_request_ledger.part-007.jsonl,retain,1336825,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,docs/analysis/compensation_evidence_bounded_qualitative_span_disambiguation_followup_dashboard_status_note_2026-07-25.md,retain,798,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/next_task.md,retain,660,Superseded historical output; retain compact lineage and selected milestones.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-3b2b64b064819e677265.txt,retain,16822,Extracted text is a source-library companion and remains separate from source binaries.,none
prompt,docs/analysis/parallel_scout_coordinator_merge_prompt_2026-07-21.md,retain,7467,Keep representative prompts and relays in the frozen archive; repeated copies can be removed after acceptance.,none
visual_data,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/data/mechanism-cola-cpi-adjustment.csv,retain,13011,Superseded historical output; retain compact lineage and selected milestones.,none
reconciliation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/reconciliation_lane_003_reconciled_observation_ledgers.jsonl,retain,12520,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
ingestion,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/deterministic_evidence_classification_rule_registry.md,retain,200,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/02_MERGED-EXTERNAL-CANDIDATE-REVIEW/cross_wave_candidate_duplicate_links.part-003.csv,retain,2756214,Superseded historical output; retain compact lineage and selected milestones.,none
schema,docs/analysis/text_table_calibration_schema_2026-07-24.md,retain,5391,Candidate for clean-repository reproducibility and onboarding.,none
documentation,docs/analysis/national_priority_tier_build_summary_2026-07-22.md,retain,10718,Superseded historical output; retain compact lineage and selected milestones.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e1f1bbc7892b75c0698f.txt,retain,83358,Extracted text is a source-library companion and remains separate from source binaries.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-RESCUE-GAP-GROWTH-CLAIMS-2026-07-30/source_reported_cola_cpi_growth_supported_records.csv,retain,130280,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/local_comparison_visual_table.csv,retain,822,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/html_embedded_structured_index.csv,retain,664718,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SCOUT-INFRASTRUCTURE-PREP-2026-07-29/broad_state_4x2500_scout_region_coverage_plan_summary.json,retain,185,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-2026-07-31/deduped_live_scout_candidates.jsonl,retain,0,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/COMBINED-BROAD-TEXT-EXTRACTION-4051-PARALLEL-LANES-2026-07-28/lanes/extraction_lane_001/lane_001_extracted_ok.csv,retain,1986404,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_other_document_text_later.csv,retain,49710,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SPAN-EXTRACTION-2026-07-30/span_extraction_lane_003_queue.csv,retain,1537312,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-7987c8e3e345ce94fd38.txt,retain,1729,Extracted text is a source-library companion and remains separate from source binaries.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_lane_001_extraction_results.csv,retain,7648789,Superseded historical output; retain compact lineage and selected milestones.,none
checkpoint,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/external_search_lane_004_checkpoint.json,retain,20486149,Reconstructible runtime material with low historical value.,none
documentation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-QUALITATIVE-USAGE-LAYER-2026-07-25/limited_qualitative_usage_layer_decision.json,retain,1776,Superseded historical output; retain compact lineage and selected milestones.,none
validation,docs/analysis/compensation_extraction/RETAINED-SOURCE-STORAGE-HISTORY-REPAIR-OPTION1-2026-07-28/retained_source_storage_history_repair_hash_validation_after.csv,retain,3090981,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-TEXT-EXTRACTION-2026-07-30/next_task.md,retain,534,Superseded historical output; retain compact lineage and selected milestones.,none
