extraction_case_id,document_identity_id,text_table_detection_id,page_number,page_role,bounded_evidence_pointer,text_chars,wage_term_count,numeric_token_count,table_like_line_count,qualitative_mechanism_term_count,non_base_wage_term_count,reference_signal,rendered_image_available,rendered_image_path,packet_page_count,packet_text_chars,packet_status
cex_d007a3ad5fc6446b74229fa0,doc_05ae94499158f877b817c17f,ttd_eb174a76d03767000b80953b,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0010_sr_b9a2055dbdd4fd2994034acd.pdf#page=3,1478,2,28,0,2,3,no,no,,6,5999,bounded_valid
cex_d007a3ad5fc6446b74229fa0,doc_05ae94499158f877b817c17f,ttd_eb174a76d03767000b80953b,11,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0010_sr_b9a2055dbdd4fd2994034acd.pdf#page=11,1487,14,27,2,1,5,no,no,,6,5999,bounded_valid
cex_d007a3ad5fc6446b74229fa0,doc_05ae94499158f877b817c17f,ttd_eb174a76d03767000b80953b,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0010_sr_b9a2055dbdd4fd2994034acd.pdf#page=10,1358,13,16,0,0,12,no,no,,6,5999,bounded_valid
cex_d007a3ad5fc6446b74229fa0,doc_05ae94499158f877b817c17f,ttd_eb174a76d03767000b80953b,12,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0010_sr_b9a2055dbdd4fd2994034acd.pdf#page=12,2,0,1,0,0,0,no,no,,6,5999,bounded_valid
cex_cfa31a5021ecc19b7b8a8170,doc_7b1811716679f2978995d80b,ttd_114801843023ad0e77b3ca55,3,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0094_sr_087024d4c8ccfa6869c1d77f.pdf#page=3,1480,0,31,1,0,5,no,no,,6,5996,bounded_valid
cex_cfa31a5021ecc19b7b8a8170,doc_7b1811716679f2978995d80b,ttd_114801843023ad0e77b3ca55,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0094_sr_087024d4c8ccfa6869c1d77f.pdf#page=2,1494,1,33,0,2,3,yes,no,,6,5996,bounded_valid
cex_cfa31a5021ecc19b7b8a8170,doc_7b1811716679f2978995d80b,ttd_114801843023ad0e77b3ca55,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0094_sr_087024d4c8ccfa6869c1d77f.pdf#page=4,1482,1,14,0,2,0,yes,no,,6,5996,bounded_valid
cex_cfa31a5021ecc19b7b8a8170,doc_7b1811716679f2978995d80b,ttd_114801843023ad0e77b3ca55,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0094_sr_087024d4c8ccfa6869c1d77f.pdf#page=5,1483,2,3,0,3,3,no,no,,6,5996,bounded_valid
cex_cfa31a5021ecc19b7b8a8170,doc_7b1811716679f2978995d80b,ttd_114801843023ad0e77b3ca55,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0094_sr_087024d4c8ccfa6869c1d77f.pdf#page=6,49,1,2,1,0,0,no,no,,6,5996,bounded_valid
cex_cfa31a5021ecc19b7b8a8170,doc_7b1811716679f2978995d80b,ttd_114801843023ad0e77b3ca55,8,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0094_sr_087024d4c8ccfa6869c1d77f.pdf#page=8,8,1,2,1,0,0,no,no,,6,5996,bounded_valid
cex_e136763a7fd10013b8ac68d9,doc_a83f91e1480489872a391a47,ttd_4ea6fa10feab0c176ee54594,3,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=3,1117,0,19,0,0,0,no,no,,6,5999,bounded_valid
cex_e136763a7fd10013b8ac68d9,doc_a83f91e1480489872a391a47,ttd_4ea6fa10feab0c176ee54594,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=2,1468,1,27,0,2,4,yes,no,,6,5999,bounded_valid
cex_e136763a7fd10013b8ac68d9,doc_a83f91e1480489872a391a47,ttd_4ea6fa10feab0c176ee54594,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=4,1490,2,16,0,3,3,no,no,,6,5999,bounded_valid
cex_e136763a7fd10013b8ac68d9,doc_a83f91e1480489872a391a47,ttd_4ea6fa10feab0c176ee54594,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=6,1488,1,17,1,0,0,no,no,,6,5999,bounded_valid
cex_e136763a7fd10013b8ac68d9,doc_a83f91e1480489872a391a47,ttd_4ea6fa10feab0c176ee54594,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=5,436,2,9,0,0,0,no,no,,6,5999,bounded_valid
cex_e136763a7fd10013b8ac68d9,doc_a83f91e1480489872a391a47,ttd_4ea6fa10feab0c176ee54594,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=7,0,0,0,0,0,0,no,no,,6,5999,bounded_valid
cex_7eb5ea33a2c8158cb7467f01,doc_fc494df5223fe7e2e47cc76b,ttd_0fa189021a093b62b2182561,3,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_b9607a4440b896438a067dad.pdf#page=3,824,1,16,0,0,1,no,no,,6,5997,bounded_valid
cex_7eb5ea33a2c8158cb7467f01,doc_fc494df5223fe7e2e47cc76b,ttd_0fa189021a093b62b2182561,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_b9607a4440b896438a067dad.pdf#page=2,1486,0,32,0,1,4,no,no,,6,5997,bounded_valid
cex_7eb5ea33a2c8158cb7467f01,doc_fc494df5223fe7e2e47cc76b,ttd_0fa189021a093b62b2182561,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_b9607a4440b896438a067dad.pdf#page=4,1498,0,26,0,1,0,no,no,,6,5997,bounded_valid
cex_7eb5ea33a2c8158cb7467f01,doc_fc494df5223fe7e2e47cc76b,ttd_0fa189021a093b62b2182561,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_b9607a4440b896438a067dad.pdf#page=5,1499,1,15,0,2,2,no,no,,6,5997,bounded_valid
cex_7eb5ea33a2c8158cb7467f01,doc_fc494df5223fe7e2e47cc76b,ttd_0fa189021a093b62b2182561,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_b9607a4440b896438a067dad.pdf#page=6,689,2,7,1,1,0,no,no,,6,5997,bounded_valid
cex_7eb5ea33a2c8158cb7467f01,doc_fc494df5223fe7e2e47cc76b,ttd_0fa189021a093b62b2182561,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_b9607a4440b896438a067dad.pdf#page=7,1,0,1,0,0,0,no,no,,6,5997,bounded_valid
cex_f900a0d73a3e1bce27f60102,doc_c3502317759cc1f87665dedd,ttd_9cd8caca05359d6f9000673b,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0423_sr_fab9c2fc9af0eb925da8bf7c.pdf#page=1,296,0,15,0,0,0,no,no,,6,5999,bounded_valid
cex_f900a0d73a3e1bce27f60102,doc_c3502317759cc1f87665dedd,ttd_9cd8caca05359d6f9000673b,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0423_sr_fab9c2fc9af0eb925da8bf7c.pdf#page=2,235,0,14,0,0,0,no,no,,6,5999,bounded_valid
cex_f900a0d73a3e1bce27f60102,doc_c3502317759cc1f87665dedd,ttd_9cd8caca05359d6f9000673b,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0423_sr_fab9c2fc9af0eb925da8bf7c.pdf#page=5,1499,10,18,1,5,2,no,no,,6,5999,bounded_valid
cex_f900a0d73a3e1bce27f60102,doc_c3502317759cc1f87665dedd,ttd_9cd8caca05359d6f9000673b,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0423_sr_fab9c2fc9af0eb925da8bf7c.pdf#page=4,1470,0,33,0,1,1,no,no,,6,5999,bounded_valid
cex_f900a0d73a3e1bce27f60102,doc_c3502317759cc1f87665dedd,ttd_9cd8caca05359d6f9000673b,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0423_sr_fab9c2fc9af0eb925da8bf7c.pdf#page=6,1481,2,17,0,4,0,no,no,,6,5999,bounded_valid
cex_f900a0d73a3e1bce27f60102,doc_c3502317759cc1f87665dedd,ttd_9cd8caca05359d6f9000673b,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0423_sr_fab9c2fc9af0eb925da8bf7c.pdf#page=7,1018,19,23,13,3,0,no,no,,6,5999,bounded_valid
cex_e469fdd18c2c380fe9bc356d,doc_06d3efc56d5928f6f34191cd,ttd_a7ca0dde0ef19ad10047f56c,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0442_sr_e502cbf1452fd01f3ef87efc.pdf#page=7,1482,15,16,6,5,1,no,no,,6,5997,bounded_valid
cex_e469fdd18c2c380fe9bc356d,doc_06d3efc56d5928f6f34191cd,ttd_a7ca0dde0ef19ad10047f56c,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0442_sr_e502cbf1452fd01f3ef87efc.pdf#page=6,1460,23,31,11,2,0,no,no,,6,5997,bounded_valid
cex_e469fdd18c2c380fe9bc356d,doc_06d3efc56d5928f6f34191cd,ttd_a7ca0dde0ef19ad10047f56c,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0442_sr_e502cbf1452fd01f3ef87efc.pdf#page=8,1499,6,28,1,1,1,no,no,,6,5997,bounded_valid
cex_e469fdd18c2c380fe9bc356d,doc_06d3efc56d5928f6f34191cd,ttd_a7ca0dde0ef19ad10047f56c,10,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0442_sr_e502cbf1452fd01f3ef87efc.pdf#page=10,1499,10,22,0,1,14,no,no,,6,5997,bounded_valid
cex_e469fdd18c2c380fe9bc356d,doc_06d3efc56d5928f6f34191cd,ttd_a7ca0dde0ef19ad10047f56c,9,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0442_sr_e502cbf1452fd01f3ef87efc.pdf#page=9,50,0,3,0,0,2,no,no,,6,5997,bounded_valid
cex_e469fdd18c2c380fe9bc356d,doc_06d3efc56d5928f6f34191cd,ttd_a7ca0dde0ef19ad10047f56c,11,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0442_sr_e502cbf1452fd01f3ef87efc.pdf#page=11,7,0,1,0,0,0,no,no,,6,5997,bounded_valid
cex_76b29cb8595a7d089497a80f,doc_c3f43085d38cf8180e059919,ttd_5672ab92516977b5ec1b8a80,65,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0377_sr_d775da05246b4d330a9ca5ac.pdf#page=65,1488,1,5,0,0,0,no,no,,3,4308,bounded_valid
cex_76b29cb8595a7d089497a80f,doc_c3f43085d38cf8180e059919,ttd_5672ab92516977b5ec1b8a80,64,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0377_sr_d775da05246b4d330a9ca5ac.pdf#page=64,1496,1,51,0,2,3,no,no,,3,4308,bounded_valid
cex_76b29cb8595a7d089497a80f,doc_c3f43085d38cf8180e059919,ttd_5672ab92516977b5ec1b8a80,1,context_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0377_sr_d775da05246b4d330a9ca5ac.pdf#page=1,1324,0,30,0,0,0,no,no,,3,4308,bounded_valid
cex_ad0e70b181e332e57b6db5f0,doc_72798708e2572881e7ecc8fc,ttd_bfaffbb8c34aff4b663d1f5d,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0111_sr_5d59ea80e3cb7e6a7692ac7f.pdf#page=5,1497,3,14,0,2,2,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_ce04ac35d44f63cd165d/page_0005.jpg,6,5999,bounded_valid
cex_ad0e70b181e332e57b6db5f0,doc_72798708e2572881e7ecc8fc,ttd_bfaffbb8c34aff4b663d1f5d,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0111_sr_5d59ea80e3cb7e6a7692ac7f.pdf#page=4,1498,0,18,0,3,2,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_ce04ac35d44f63cd165d/page_0004.jpg,6,5999,bounded_valid
cex_ad0e70b181e332e57b6db5f0,doc_72798708e2572881e7ecc8fc,ttd_bfaffbb8c34aff4b663d1f5d,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0111_sr_5d59ea80e3cb7e6a7692ac7f.pdf#page=6,1494,1,7,0,1,3,no,no,,6,5999,bounded_valid
cex_ad0e70b181e332e57b6db5f0,doc_72798708e2572881e7ecc8fc,ttd_bfaffbb8c34aff4b663d1f5d,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0111_sr_5d59ea80e3cb7e6a7692ac7f.pdf#page=9,1477,18,13,2,0,10,no,no,,6,5999,bounded_valid
cex_ad0e70b181e332e57b6db5f0,doc_72798708e2572881e7ecc8fc,ttd_bfaffbb8c34aff4b663d1f5d,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0111_sr_5d59ea80e3cb7e6a7692ac7f.pdf#page=8,31,0,2,0,0,0,no,no,,6,5999,bounded_valid
cex_ad0e70b181e332e57b6db5f0,doc_72798708e2572881e7ecc8fc,ttd_bfaffbb8c34aff4b663d1f5d,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0111_sr_5d59ea80e3cb7e6a7692ac7f.pdf#page=10,2,0,1,0,0,0,no,no,,6,5999,bounded_valid
cex_d627789b702c41b7e413f403,doc_f3064aa22af3f5dfb47273c7,ttd_2d5a1b570014d5af008ae056,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0495_sr_a0dc218f97fd98b72b5873e3.pdf#page=2,1274,1,35,0,0,0,no,no,,6,5311,bounded_valid
cex_d627789b702c41b7e413f403,doc_f3064aa22af3f5dfb47273c7,ttd_2d5a1b570014d5af008ae056,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0495_sr_a0dc218f97fd98b72b5873e3.pdf#page=1,1234,0,23,0,0,0,no,no,,6,5311,bounded_valid
cex_d627789b702c41b7e413f403,doc_f3064aa22af3f5dfb47273c7,ttd_2d5a1b570014d5af008ae056,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0495_sr_a0dc218f97fd98b72b5873e3.pdf#page=3,908,0,18,0,0,0,no,no,,6,5311,bounded_valid
cex_d627789b702c41b7e413f403,doc_f3064aa22af3f5dfb47273c7,ttd_2d5a1b570014d5af008ae056,64,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0495_sr_a0dc218f97fd98b72b5873e3.pdf#page=64,1491,18,114,1,3,0,no,no,,6,5311,bounded_valid
cex_d627789b702c41b7e413f403,doc_f3064aa22af3f5dfb47273c7,ttd_2d5a1b570014d5af008ae056,63,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0495_sr_a0dc218f97fd98b72b5873e3.pdf#page=63,202,0,0,0,0,0,no,no,,6,5311,bounded_valid
cex_d627789b702c41b7e413f403,doc_f3064aa22af3f5dfb47273c7,ttd_2d5a1b570014d5af008ae056,65,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0495_sr_a0dc218f97fd98b72b5873e3.pdf#page=65,202,0,0,0,0,0,no,no,,6,5311,bounded_valid
cex_cf5859e9b822047195b73c79,doc_6d6abe1ed21b3ef8516c6c62,ttd_c598215dc755dac4d4dc0ccc,12,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0437_sr_40f0dc58cd2725d2a1a75942.pdf#page=12,1477,17,30,3,0,11,no,no,,6,5990,bounded_valid
cex_cf5859e9b822047195b73c79,doc_6d6abe1ed21b3ef8516c6c62,ttd_c598215dc755dac4d4dc0ccc,11,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0437_sr_40f0dc58cd2725d2a1a75942.pdf#page=11,1497,11,23,0,2,12,no,no,,6,5990,bounded_valid
cex_cf5859e9b822047195b73c79,doc_6d6abe1ed21b3ef8516c6c62,ttd_c598215dc755dac4d4dc0ccc,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0437_sr_40f0dc58cd2725d2a1a75942.pdf#page=13,1477,7,17,0,1,10,no,no,,6,5990,bounded_valid
cex_cf5859e9b822047195b73c79,doc_6d6abe1ed21b3ef8516c6c62,ttd_c598215dc755dac4d4dc0ccc,18,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0437_sr_40f0dc58cd2725d2a1a75942.pdf#page=18,1382,3,54,1,3,0,yes,no,,6,5990,bounded_valid
cex_cf5859e9b822047195b73c79,doc_6d6abe1ed21b3ef8516c6c62,ttd_c598215dc755dac4d4dc0ccc,17,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0437_sr_40f0dc58cd2725d2a1a75942.pdf#page=17,16,0,0,0,0,0,no,no,,6,5990,bounded_valid
cex_cf5859e9b822047195b73c79,doc_6d6abe1ed21b3ef8516c6c62,ttd_c598215dc755dac4d4dc0ccc,1,context_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0437_sr_40f0dc58cd2725d2a1a75942.pdf#page=1,141,0,5,0,0,0,no,no,,6,5990,bounded_valid
cex_30a76e281f5f36b716862289,doc_ab17e7cf4c91adc1e124858b,ttd_4528f10d6a4f86470e4981f3,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0025_sr_f023435229b534b744a98ed4.pdf#page=4,1488,0,21,0,2,1,no,no,,6,5994,bounded_valid
cex_30a76e281f5f36b716862289,doc_ab17e7cf4c91adc1e124858b,ttd_4528f10d6a4f86470e4981f3,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0025_sr_f023435229b534b744a98ed4.pdf#page=3,1487,0,18,0,1,0,no,no,,6,5994,bounded_valid
cex_30a76e281f5f36b716862289,doc_ab17e7cf4c91adc1e124858b,ttd_4528f10d6a4f86470e4981f3,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0025_sr_f023435229b534b744a98ed4.pdf#page=5,1472,16,25,10,3,0,no,no,,6,5994,bounded_valid
cex_30a76e281f5f36b716862289,doc_ab17e7cf4c91adc1e124858b,ttd_4528f10d6a4f86470e4981f3,11,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0025_sr_f023435229b534b744a98ed4.pdf#page=11,1499,32,36,2,4,9,no,no,,6,5994,bounded_valid
cex_30a76e281f5f36b716862289,doc_ab17e7cf4c91adc1e124858b,ttd_4528f10d6a4f86470e4981f3,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0025_sr_f023435229b534b744a98ed4.pdf#page=10,40,0,2,0,0,1,no,no,,6,5994,bounded_valid
cex_30a76e281f5f36b716862289,doc_ab17e7cf4c91adc1e124858b,ttd_4528f10d6a4f86470e4981f3,12,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0025_sr_f023435229b534b744a98ed4.pdf#page=12,8,0,1,0,0,0,no,no,,6,5994,bounded_valid
cex_58591bec8464b5f17856c2bd,doc_a243b0334740625c969ad2e2,ttd_446393b9896cc13b1156b754,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=2,1489,2,38,1,2,7,yes,no,,6,5999,bounded_valid
cex_58591bec8464b5f17856c2bd,doc_a243b0334740625c969ad2e2,ttd_446393b9896cc13b1156b754,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=1,277,0,17,0,0,0,no,no,,6,5999,bounded_valid
cex_58591bec8464b5f17856c2bd,doc_a243b0334740625c969ad2e2,ttd_446393b9896cc13b1156b754,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=3,1494,0,20,0,1,0,no,no,,6,5999,bounded_valid
cex_58591bec8464b5f17856c2bd,doc_a243b0334740625c969ad2e2,ttd_446393b9896cc13b1156b754,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=5,1491,2,33,0,1,4,no,no,,6,5999,bounded_valid
cex_58591bec8464b5f17856c2bd,doc_a243b0334740625c969ad2e2,ttd_446393b9896cc13b1156b754,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=4,1248,6,30,0,2,0,no,no,,6,5999,bounded_valid
cex_58591bec8464b5f17856c2bd,doc_a243b0334740625c969ad2e2,ttd_446393b9896cc13b1156b754,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=6,0,0,0,0,0,0,no,no,,6,5999,bounded_valid
cex_fe5ee8fb3e2901e2bc3c2e98,doc_45eecc2cc7fe3ffe07debd13,ttd_9de3fd0da937e787cf4f3c9e,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0076_sr_1a84c857414b5d88e9921cc6.pdf#page=2,1499,3,37,1,1,7,yes,no,,6,5998,bounded_valid
cex_fe5ee8fb3e2901e2bc3c2e98,doc_45eecc2cc7fe3ffe07debd13,ttd_9de3fd0da937e787cf4f3c9e,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0076_sr_1a84c857414b5d88e9921cc6.pdf#page=1,131,0,6,0,0,0,no,no,,6,5998,bounded_valid
cex_fe5ee8fb3e2901e2bc3c2e98,doc_45eecc2cc7fe3ffe07debd13,ttd_9de3fd0da937e787cf4f3c9e,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0076_sr_1a84c857414b5d88e9921cc6.pdf#page=3,1446,0,21,0,1,0,no,no,,6,5998,bounded_valid
cex_fe5ee8fb3e2901e2bc3c2e98,doc_45eecc2cc7fe3ffe07debd13,ttd_9de3fd0da937e787cf4f3c9e,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0076_sr_1a84c857414b5d88e9921cc6.pdf#page=4,1496,1,15,0,1,2,no,no,,6,5998,bounded_valid
