adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,claim_linkage_status_after,compensation_basis_after,conflict_flags,conflict_reconciliation_status,department_after,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,municipality_after,pay_basis_after,period_after,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,reconciled_external_observation_id,side_after,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,mathematical_result,formula,numerator,denominator,supporting_or_countervailing_role,semantic_question_to_resolve,recommended_review_method,final_adjudication
False,,EXTINGEST-bcba5c8e64754db24aa62010,event_linked_claim_pending,base_salary,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-eba28daaebc1bd9c70197f3c,,cog_2025_167532,annual_salary,undated-source-B4X2500LIVE-20260729-007971,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-bc54a82f6f9773c0f045eb3b,unclear,98b32ca5de1b24858068e76a3afcf17bb815afb7dccc53afb618860da0754c6d,10821,10817,1.5%,7,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-fa28716bb0f7827317e2c259,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-1089808d22051518c0bd7300,,cog_2025_163473,contextual_value,2023,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-a8558fc3e4aed6f757dbdf02,side_independent,5a55d31375ac461ba741af187331b84d8a1d11584c07a5898ca4c4aca00c662f,41631,41630,5,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-0c164bdf66796dd0ab7063ce,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-e5107432baece3cf7cf6d922,,cog_2025_208470,unclear,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-6d37535be4e0f23612837398,unclear,315ffaf3330bc185882f66cd277a7f71ed685700ef84856efa09aaab6c14b96c,,,"August 3, 2010 - Unofficial Primary Election Results (PDF)",,29,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-bee99839d0c39635b21da11b,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-41871ea77ca6422a317c8112,,cog_2025_175190,unclear,2026,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-d50afea37b245d9d5dc534ac,unclear,7c388102f691a88dd6348bc34ff7abf5679f3f6d3b05828a401878f5c3e6ccf4,236598,236597,7,257,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-68191ca18794c7fac38aad69,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-fa27e697336a18825e3cd5d8,,cog_2025_186669,unclear,2025,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-7cfaf9351372857afa7f864b,unclear,836a7b532a8f403d1b1051f1437f171431bb43a81c63ebabb395cdde52c09045,89448,89444,2024,31,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-677ef15d2d0bea2eb9e9e34e,event_linked_claim_pending,salary_schedule_rate,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-566521e066f7c9945a70e3f8,,cog_2025_189605,unclear,undated-source-CBSRD-20260728-229e87b6cec1a609381b,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-a29ed69d29744581a95ee1c0,unclear,21fe0dc1ec65d830da44728af17b1a7c20a3328c970b22515a9a9ef48f210c1c,,,Hispanic Female Non-English Learner with Disabilities,,71,html_table_201,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-acad227abd6ad281d5bedb43,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-5a8c75694719be97b48dccdf,,cog_2025_108407,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-e24d0c7e78b0de2d4a294d28,unclear,dc02db03c875739c91ca3de330f786cd7f48fccc5f1a00e690e492acd635c574,80605,80601,2024,92,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-b5410397f75f129ebf8dcfcb,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6758f865235e20701fcb624d,,cog_2025_225689,unclear,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-86b9a775d4fe432f312594ff,unclear,ee29883e582630cbb8b80b051bdf70368c06a4a3b330e8b51872c50831d61867,33727,33726,8,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-9e596bfbd649c4d6295e75c6,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-5b438e69377820945d313d9e,,cog_2025_170709,unclear,2015,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-a2972f54163b0d3d27584a7f,unclear,829c913467f0c0f999c88930dc9a8dba5d3ed25116c050f6215637ca706d7310,1030558,1030557,5,314,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-986bbe54b82a42b08e2395f5,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-97d5397afa79e4ad95d9bcd0,,cog_2025_209790,unclear,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-17ead203139e4645a021d2cb,unclear,47ff8dd3e17116f016482b35440ae70a5698e6fc135aa98478dcc3cec9dad92b,587616,587602,Human Services,327,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-b0cb0c818f23aa34b9482f70,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-580066d9726aaaa21e735c5b,,cog_2025_204779,unclear,2026,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-5fbf7f6b6c0ce5df52a27d0c,unclear,a509ee378201aa14db32bf042b4d3f2f44e8517354d03ae640b66a8c5490eb38,150822,150808,Land Services,111,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f360e630a88d05975aa335af,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-9dcfde97f5a171f098b4f9c7,,cog_2025_160809,contextual_value,undated-source-B4X2500LIVE-20260729-009821,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-1f5a52d46e725032d2a24818,side_independent,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,622003,622002,4,97,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-31cf0d121cf873c996b8adee,event_linked_claim_pending,unclear,,not_applicable,public_works,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f846d5f7acb328b436687e69,,cog_2025_194802,unclear,undated-source-B4X2500LIVE-20260729-001408,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-7272956838c2d8700b5f8edc,non_safety,011e670fea81d51d672685eee4d71a8bba05323edee69f822a48db71a5e24b39,417899,417872,Public Works Superintendent,847,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-81b8ab71bfe74defd129260d,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-0fe6f59a844e976d83f36346,,cog_2025_209428,unclear,2023,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-9e6014cdb3936bb7d2f63872,unclear,2a3ebc1212ea5ea254a21b20479a61e828b8b5a5416288f7efb43d999f8c4f83,,,[3].spatialCoverage.additionalProperty[59].name,,272,embedded_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
