normalization_id,normalization_prep_id,span_rating_id,source_rating_id,span_id,retained_source_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,raw_span_snippet,raw_bounded_context_snippet,raw_value_tokens,raw_percent_tokens,raw_period_tokens,normalized_value,normalized_value_candidates,normalized_value_min,normalized_value_max,normalized_value_type,normalized_pay_basis,normalized_period_start,normalized_period_end,normalized_period_label,normalized_period_status,normalized_role_unit,normalized_side_label,compensation_type,normalization_status,normalization_confidence,normalization_caveats,normalization_repair_codes,reconciliation_confidence,reconciliation_reason_codes,source_title,page_location_pointer,source_locator_lineage,bounded_snippet_reference,hourly_annual_conversion_performed,imputed_hours_weeks_fte
BRMQNORM-20260803-fd6960d890b4c508c360a7bc,BRMNORMPREP-20260803-3d35d3a26b322c7beee6bb82,BRMGRT-20260802-b6c2aedcb8ee56ecdfac1fcf,BRMGRS-20260802-41613746ca662be5ba555dc9,BRMSPAN-20260802-421a46208d749a29808e10c6,RMSRD-20260802-c8629d6ec06fa1b560c4,BRM5C-BRM5-20260731-12785-01,Oronoco,MN,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_needs_normalization,supporting_example_candidate,"uses in this district, the same allowance for garage size in the R-1 district is proposed in
",,[],[],"[""Dec 16 2025""]",,[],,,,allowance,2025,2025,2025,explicit_or_bounded_repair,unclear_role,remains_unclear,other,side_unclear_defer,low,"[""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]",Council Regular Meeting - Dec 16 2025 Agenda (City of Oronoco),586028,"{""candidate_id"": ""BRM5C-BRM5-20260731-12785-01"", ""final"": ""https://oronoco.com/vertical/sites/%7B0EACF6BF-709F-42E8-AA6B-876F32576E1A%7D/uploads/City_Council_Regular_Meeting_-_Dec_16_2025%281%29.pdf"", ""original"": ""https://www.oronoco.com/vertical/sites/%7B0EACF6BF-709F-42E8-AA6B-876F32576E1A%7D/uploads/City_Council_Regular_Meeting_-_Dec_16_2025%281%29.pdf"", ""scout_target_id"": ""BRM5-20260731-12785""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-421a46208d749a29808e10c6,false,false
BRMQNORM-20260803-fd6a458340e653958260e9ae,BRMNORMPREP-20260803-07f54f1e70068a429d252f03,BRMGRT-20260802-8f3cafd0a07eb241ca536594,BRMGRS-20260802-b26a21ed749241bd541fba36,BRMSPAN-20260802-908d8363e8ad2bacfa1553f0,RMSRD-20260802-995a8f0e44ddad96a2ce,BRM5C-BRM5-20260731-04849-01,Empire,MI,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,"that are environmentally cognizant and those that will hire full time at least $15.00/hr.
",,"[""$15.00/hr""]",[],"[""April 17, 1984"",""July 28, 2018""]",15.0,[15.0],,,currency_amount,hourly,1984,2018,1984–2018,explicit_or_bounded_repair,unclear_role,remains_unclear,base_wage,side_unclear_defer,low,"[""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear"",""no_cross_basis_conversion_performed""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]","Village of Empire Personnel Policy (Revised and Adopted by the Empire Village Council; effective April 17, 1984; amended through July 28, 2018 DRAFT)",49859,"{""candidate_id"": ""BRM5C-BRM5-20260731-04849-01"", ""final"": ""https://cms3.revize.com/revize/leelanaucounty/Documents/Villages/Empire/About/Village%20Council/2020/Packets/vc_work_session_epacket_02132020.pdf"", ""original"": ""https://cms3.revize.com/revize/leelanaucounty/Documents/Villages/Empire/About/Village%20Council/2020/Packets/vc_work_session_epacket_02132020.pdf"", ""scout_target_id"": ""BRM5-20260731-04849""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-908d8363e8ad2bacfa1553f0,false,false
BRMQNORM-20260803-fd6a9b051e6f4f5392a4af1f,BRMNORMPREP-20260803-f4ade6ee1d07c9e04c2aabfd,BRMGRT-20260802-1340f37e3c9c78ee4d3e78f3,BRMGRS-20260802-230ddf78865eceb7f82c368a,BRMSPAN-20260802-7d73d0011defc247a081dfe2,RMSRD-20260802-9d338d4600ab2b81f0dc,BRM5C-BRM5-20260731-06379-01,Baraboo,WI,Midwest,pdf,cba,cba_arbitration_factfinding_hint,quant_other_compensation_value,quantitative_compensation,directional_hint_only,manual_review_candidate,expire effective January 1st.,,[],[],"[""2019"",""December 31, 2022"",""January 1, 2020""]",,[],,,,unknown_or_mixed,2019,2022,2019–2022,explicit_or_bounded_repair,police_role,police_direct,other,needs_value_review,low,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved""]",[],high,"[""source_title_anchor:police_direct""]","City of Baraboo and Wisconsin Professional Police Association - 2019 Agreement (Police Department) (January 1, 2020 – December 31, 2022)",583896,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-01"", ""final"": ""https://baraboowi.gov/vertical/sites/%7BD06131C5-F452-44C7-954E-97BD998BCA20%7D/uploads/8-13-19_Council_Packet.pdf"", ""original"": ""https://baraboowi.gov/vertical/sites/%7BD06131C5-F452-44C7-954E-97BD998BCA20%7D/uploads/8-13-19_Council_Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-7d73d0011defc247a081dfe2,false,false
BRMQNORM-20260803-fd71e5ed009ce3381c9637d5,BRMNORMPREP-20260803-8c7054509a68a920a1b79960,BRMGRT-20260802-c61c72abc86183e4802d55fb,BRMGRS-20260802-2a2bad3d7442f77bc06ee8b5,BRMSPAN-20260802-c1a0cc8a37ab1f62cdd05952,RMSRD-20260802-6ac3cf8e1afa3590d4fa,BRM5C-BRM5-20260731-03714-01,South Padre Island,TX,South,pdf,compensation_study,non_cba_or_unresolved_hint,quant_step_schedule_progression,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate," Revised part-time pay plan: Grade 0-1 2 3+

 specified hourly rates P1 $9.00 $9.50 $10.00
",,"[""$10.00"",""$9.00"",""$9.50""]",[],[],,"[10.0,9.0,9.5]",,,step_schedule_values,hourly,,,,missing_period_anchor,unclear_role,remains_unclear,step_progression,side_unclear_defer,low,"[""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear"",""multiple_raw_values_preserved_no_single_value_selected"",""no_cross_basis_conversion_performed""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]","Comprehensive Compensation Study for the City of South Padre Island, TX (Evergreen Solutions, LLC) — Pay Plan – Full-Time (Exhibit 2A) and Recommendations (Chapter 5)",27577,"{""candidate_id"": ""BRM5C-BRM5-20260731-03714-01"", ""final"": ""https://myspi.org/egov/documents/1651501107_08033.pdf"", ""original"": ""https://www.myspi.org/egov/documents/1651501107_08033.pdf"", ""scout_target_id"": ""BRM5-20260731-03714""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-c1a0cc8a37ab1f62cdd05952,false,false
BRMQNORM-20260803-fd7634e22c85fff6fa7343e2,BRMNORMPREP-20260803-65718cf4f80ee4e138fe9b85,BRMGRT-20260802-3cf4b9cc9eb9280387a912eb,BRMGRS-20260802-bfe56fe9a8825a4fb8439652,BRMSPAN-20260802-d343484a760f1a5e62d55de3,RMSRD-20260802-acb1239222b97c0555f9,BRM5C-BRM5-20260731-18011-01,Portland,NY,Northeast,pdf,factfinding_report,cba_arbitration_factfinding_hint,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,mechanism_summary_candidate,"100% OF JOB RATE EFFECTIVE JANUARY 1, 2011.
",,[],"[""100%"",""90%""]","[""2009"",""JANUARY 1, 2011""]",,"[100.0,90.0]",,,percentage,percentage_raise,2009,2011,2009–2011,explicit_or_bounded_repair,unclear_role,remains_unclear,other,side_unclear_defer,low,"[""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear"",""multiple_raw_values_preserved_no_single_value_selected""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]","Fact-Finding Report (PERB) - Town of Portland Finding and Report (M 2009-228) - CSEA Local 1000 AFSCME (Chautauqua County Local 807), Town of Portland Unit 6321",8221,"{""candidate_id"": ""BRM5C-BRM5-20260731-18011-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/05/m2009-228.pdf"", ""original"": ""https://perb.ny.gov/impasse-between-town-portland-and-csea-inc-local-1000-afscme-afl-cio-chautauqua-county-local-807"", ""scout_target_id"": ""BRM5-20260731-18011""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-d343484a760f1a5e62d55de3,false,false
BRMQNORM-20260803-fd78e0c91fa81fe1e25d2f54,BRMNORMPREP-20260803-eb4d9746406e401e44337452,BRMGRT-20260802-dc48fa8b99448c7741654168,BRMGRS-20260802-766149a30c0375a9f5f0ca97,BRMSPAN-20260802-6f4ce5aed8ecd70ea620b7ed,RMSRD-20260802-ff8daa6cf53237db9803,BRM5C-BRM5-20260731-10397-01,Batavia,NY,Northeast,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,"differential shall be increased to twenty cents, effective January 1, 1983.
",,[],[],"[""January 1, 1983""]",,[],,,,unknown_or_mixed,1983,1983,1983,explicit_or_bounded_repair,police_role,police_direct,other,needs_value_review,low,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved""]",[],high,"[""source_title_anchor:police_direct""]",In the Matter of Arbitration (City of Batavia and Batavia Police Benevolent Association) (Case No. IA 81-33) — City of Batavia (Police PBA) Interest Arbitration Award,24431,"{""candidate_id"": ""BRM5C-BRM5-20260731-10397-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia81-033-award-5-26-82.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/03/ia81-033-award-5-26-82.pdf"", ""scout_target_id"": ""BRM5-20260731-10397""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-6f4ce5aed8ecd70ea620b7ed,false,false
BRMQNORM-20260803-fd9d27744ce39318b8b27dd2,BRMNORMPREP-20260803-1f460dd70d16794cb51f2fb3,BRMGRT-20260802-75b9ee0f40ca1ee0b6b7c52a,BRMGRS-20260802-b6c343190742ad5e24a83b41,BRMSPAN-20260802-72cb825a097c581dfc5dacb1,RMSRD-20260802-9c6a8889b3275eff23e1,BRM5C-BRM5-20260731-17911-01,Corning,NY,Northeast,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,"but in the arbitration hearing revised that to an across the board increase

of 12% retroactive to July I, 1982.",,[],"[""12%""]","[""1982""]",12.0,[12.0],,,percentage,percentage_raise,1982,1982,1982,explicit_or_bounded_repair,police_role,police_direct,cola_or_raise,normalized_growth_or_percentage_only,moderate,[],[],high,"[""source_title_anchor:police_direct""]","In the Matter of the Arbitration between City of Corning and Crystal City Police Benevolent Association, Inc. — Opinion and Award (Case No. IA82-38; M82-240)",4137,"{""candidate_id"": ""BRM5C-BRM5-20260731-17911-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf"", ""scout_target_id"": ""BRM5-20260731-17911""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-72cb825a097c581dfc5dacb1,false,false
BRMQNORM-20260803-fda03f56cf2f36338c005aea,BRMNORMPREP-20260803-f2d5912d17fe226552f4d537,BRMGRT-20260802-85654ea54fc92710d2aa08a3,BRMGRS-20260802-ed3e9508019f8b7e3b0fedd7,BRMSPAN-20260802-e8533fed327c07792239e4ca,RMSRD-20260802-0349a78be2d9fbfb9889,BRM5C-BRM5-20260731-04345-02,Highland,IN,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,quant_overtime_or_holiday_rate,quantitative_compensation,source_navigation_or_reference_only,exclude_or_write_off,"§ 4.02 Overtime Work ....................................................................................................28
",,[],[],"[""2021""]",,[],,,,overtime_rate,2021,2021,2021,explicit_or_bounded_repair,not_applicable,write_off,overtime_holiday,write_off_exclude,low,"[""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",[],low,"[""not_useful_for_side_sensitive_downstream_work""]",Incorporated Town of Highland Municipal Employee Handbook (Compensation and Benefits Ordinance) (Revisions listed through Oct 2021),7330,"{""candidate_id"": ""BRM5C-BRM5-20260731-04345-02"", ""final"": ""https://highland.in.gov/mt-content/uploads/2022/03/employee-handbook-2010-rev-12.27.2021.pdf"", ""original"": ""https://highland.in.gov/mt-content/uploads/2022/03/employee-handbook-2010-rev-12.27.2021.pdf"", ""scout_target_id"": ""BRM5-20260731-04345""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e8533fed327c07792239e4ca,false,false
BRMQNORM-20260803-fda065985bb233c164031be6,BRMNORMPREP-20260803-73bea2dc70a62dac3eaa14b7,BRMGRT-20260802-89dfe33e858c2c70b8538198,BRMGRS-20260802-f1a5634bccdf529b194d460f,BRMSPAN-20260802-6e3fc73587183e9775c6e790,RMSRD-20260802-a4d86fa82c532ea49396,BRM5C-BRM5-20260731-02290-02,Jackson,OH,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_other_pay_setting_mechanism,qualitative_mechanism,quantitative_needs_normalization,manual_review_candidate,"the City and Employees of the Jackson Police Department. Employees shall be
responsible for the same premium percentage contribution as required by
",,[],[],[],,[],,,,stipend,,,,missing_period_anchor,police_role,police_direct,other,needs_value_review,low,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved""]",[],original_rating_preserved,[],"Fact Finder's Report and Recommended Language — City of Jackson, Ohio & Teamsters Local Union 637 (Dispatchers/Patrol Officers/Sergeants)",75732,"{""candidate_id"": ""BRM5C-BRM5-20260731-02290-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2021/21-MED-05-0794.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2021/21-MED-05-0794.pdf"", ""scout_target_id"": ""BRM5-20260731-02290""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-6e3fc73587183e9775c6e790,false,false
BRMQNORM-20260803-fdaf48decbaeef434df0fdce,BRMNORMPREP-20260803-13d27524008e4d68a18e0ccb,BRMGRT-20260802-4d9cbb24a42011f81d6a86d0,BRMGRS-20260802-d6e53fcf61d83a6728852b66,BRMSPAN-20260802-40f65e1e578e0f1059e00f31,RMSRD-20260802-57d3a8b00616ae2f70c7,BRM5C-BRM5-20260731-06777-01,Norfolk,NY,Northeast,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,Supervisor’s Secretary and Arena Manager will be $19/hr.,,"[""$19/hr""]",[],"[""April 23, 2024""]",19.0,[19.0],,,currency_amount,hourly,2024,2024,2024,explicit_or_bounded_repair,unclear_role,remains_unclear,base_wage,side_unclear_defer,low,"[""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear"",""no_cross_basis_conversion_performed""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]","Town Board Special Meeting (Norfolk NY) - April 23, 2024 (rate of pay decisions)",1656,"{""candidate_id"": ""BRM5C-BRM5-20260731-06777-01"", ""final"": ""https://norfolkny.com/wp-content/uploads/2025/05/Town-Board-Special-Meeting-April-23-2024.pdf"", ""original"": ""https://norfolkny.com/wp-content/uploads/2025/05/Town-Board-Special-Meeting-April-23-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-06777""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-40f65e1e578e0f1059e00f31,false,false
BRMQNORM-20260803-fdb6a7106a7e0415ae6925ed,BRMNORMPREP-20260803-f2f08109da82ed273a67b2aa,BRMGRT-20260802-5aa7fab188d2814b77362c3c,BRMGRS-20260802-45cb052d778ce1fdc8c3786f,BRMSPAN-20260802-8fc3393317a48e72ad43ddf0,RMSRD-20260802-a55e31005e1e4c075451,BRM5C-BRM5-20260731-18330-02,Nottingham,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_allowance_or_reimbursement,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,"27.0 Set the mileage allowance for 2024 at 67 cents per mile in accordance with standard IRS rate.
",,[],[],"[""2024"",""January 2, 2024""]",,[],,,,allowance,2024,2024,2024,explicit_or_bounded_repair,unclear_role,remains_unclear,allowance_reimbursement,side_unclear_defer,low,"[""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]","Nottingham Township Board of Supervisors Reorganization Meeting — January 2, 2024 (Set salaries and/or wages for the year 2024)",7303,"{""candidate_id"": ""BRM5C-BRM5-20260731-18330-02"", ""final"": ""https://nottinghamtwp.com/wp-content/uploads/2023/12/January-2-2024-Reorganization-Meeting-Doc.pdf"", ""original"": ""https://nottinghamtwp.com/wp-content/uploads/2023/12/January-2-2024-Reorganization-Meeting-Doc.pdf"", ""scout_target_id"": ""BRM5-20260731-18330""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-8fc3393317a48e72ad43ddf0,false,false
BRMQNORM-20260803-fdb73bf15fa6b37e8f9f2b68,BRMNORMPREP-20260803-b7250294f3d29717602f898b,BRMGRT-20260802-ee81d8bfcdf34d94f2574642,BRMGRS-20260802-f5a887f09c3bf2f6ab6e5171,BRMSPAN-20260802-614f3176f2b43e286f99c34f,RMSRD-20260802-a24c65510e6e72be5246,BRM5C-BRM5-20260731-02866-02,Washington,WI,Midwest,pdf,budget_or_pay_plan,cba_arbitration_factfinding_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_direct_text_claim_ready,supporting_example_candidate,"EMR Department Stipend $ 5,400.00
",,"[""$ 231,828.59"",""$ 5,400.00""]",[],"[""2026""]",,"[231828.59,5400.0]",,,currency_amount,budget_amount,2026,2026,2026,explicit_or_bounded_repair,fire_role,fire_direct,other,normalized_budget_context_only,moderate,"[""multiple_raw_values_preserved_no_single_value_selected""]",[],high,"[""primary_anchor:fire_direct""]",Town of Washington Budget Worksheet 2026 (Approved),4633,"{""candidate_id"": ""BRM5C-BRM5-20260731-02866-02"", ""final"": ""https://static1.squarespace.com/static/639390de9155a340ff2c2c88/t/690b822a8175045bce6a2db1/1762361898281/Town_of_Washington_Budget_Worksheet_2026_Approved_251104.pdf"", ""original"": ""https://www.washingtonisland-wi.gov/s/Town_of_Washington_Budget_Worksheet_2026_Approved_251104.pdf"", ""scout_target_id"": ""BRM5-20260731-02866""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-614f3176f2b43e286f99c34f,false,false
BRMQNORM-20260803-fdb87f932c28569239aa257a,BRMNORMPREP-20260803-51e792619a327fdf78f7cec6,BRMGRT-20260802-2ac97533c7e971027c586a5c,BRMGRS-20260802-60dcf0e2372928bc6e4fffa6,BRMSPAN-20260802-78af9ce75dfa910c23b46967,RMSRD-20260802-f425cd7f92248de74cc5,BRM5C-BRM5-20260731-06386-02,Berry,WI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,"new hire Patrolman wage by $1.00 per hour and set the part-time Patrolman wage at $22.00 per
",,"[""$1.00 per hour"",""$22.00""]",[],"[""2022"",""Oct 18 2021""]",,"[1.0,22.0]",,,currency_amount,budget_amount,2021,2022,2021–2022,explicit_or_bounded_repair,police_role,police_direct,budget_or_pay_plan,normalized_budget_context_only,moderate,"[""multiple_raw_values_preserved_no_single_value_selected""]",[],original_rating_preserved,[],Oct 18 2021 Town board minutes (wage increases referenced for 2022 budget),5176,"{""candidate_id"": ""BRM5C-BRM5-20260731-06386-02"", ""final"": ""https://townofberry.org/wp-content/uploads/2021/11/Oct-18-21-Town-board-minutes.pdf"", ""original"": ""https://townofberry.org/wp-content/uploads/2021/11/Oct-18-21-Town-board-minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-06386""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-78af9ce75dfa910c23b46967,false,false
