calibration_id,text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,pdf_page_count,content_artifact_path,wage_table_signal,contract_period_signal,table_like_structure_signal,candidate_wage_pages,candidate_wage_page_count,detection_notes,calibration_round_id,calibration_selection_rank,calibration_selection_reason,source_review_pilot_id,page_count_bin,text_layer_status,wage_table_signal_confidence,contract_period_confidence,candidate_contract_period_text,extraction_pilot_priority,recommended_next_action,table_detection_method,reviewer,reviewed_at,calibration_status,page_hint_precision_label,wage_table_present_label,wage_table_page_match_label,contract_period_present_label,contract_period_hint_match_label,table_layout_type,extraction_complexity_label,false_positive_family,extraction_schema_notes,recommended_extraction_action,reviewer_confidence,reviewer_notes,review_id,review_method,review_status_detail,artifact_exists_review,artifact_hash_verified_review,artifact_size_verified_review,pdf_opened_review,candidate_pages_requested,candidate_pages_inspected,adjacent_pages_inspected,context_pages_inspected,pages_inspected,pages_with_text_review,bounded_text_chars_inspected,review_elapsed_seconds
cal_d4182e8a949c9391932e7658,ttd_4e6ca2273690f8cc12f2fd5e,pr_d6cb0c7d11ff8db178d3f754,sr_49ecbefa7d8aff9065068b65,NSCQ-DC-20260720-0003,DC,Washington,CITY OF WASHINGTON DC,fire,cba,p1,official_municipal,possible,cba_candidate,64,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0004_sr_49ecbefa7d8aff9065068b65.pdf,possible,likely,likely,"22,29,33,36",4,deterministic bounded keyword/numeric-structure signals; 4 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,131,stratified_possible,SOURCE-REVIEW-PILOT1-150-2026-07-24,51_to_100,partial,medium,high,"COLLECTIVE BARGAINING AGREEMENT BETWEEN THE DISTRICT OF COLUMBIA GOVERNMENT AND THE INTERNATIONAL ASSOCIATION OF FIREFIGHTERS LOCAL [number redacted], AFL-CIO, MWC Fiscal Years 2021-2024",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:18Z,reviewed,correct,yes,exact,yes,incorrect,annual_salary_schedule,hard,not_applicable,retain annual basis and schedule dates,include_after_schema_update,medium,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"22,29,33,36","22,29,33,36",21,,"22,29,33,36,21",5,13121,0.065159
cal_d6db8625cf091a6f5530800e,ttd_5ea9e73b5c1f986ce8cebe11,pr_3c1060100d37efc23367e6e2,sr_9c5d52dc460ebd5cfc4ce342,NSCQ-AK-20260720-0028,AK,Soldotna,CITY OF SOLDOTNA,police,cba,p1,official_union,possible,cba_candidate,62,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0098_sr_9c5d52dc460ebd5cfc4ce342.pdf,possible,likely,likely,"8,32,35",3,deterministic bounded keyword/numeric-structure signals; 3 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,132,stratified_possible,SOURCE-REVIEW-BATCH2-500-2026-07-24,51_to_100,present,medium,high,"COLLECTIVE BARGAINING AGREEMENT Between THE CITY OF SOLDOTNA, ALASKA And THE PUBLIC SAFETY EMPLOYEES ASSOCIATION July 01, 2022, - June 30, 2025",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:18Z,reviewed,correct,maybe,exact,no,no_period_found,annual_salary_schedule,hard,other:bounded_signal_without_confirmed_table,retain annual basis and schedule dates,manual_review_only,medium,Assisted review inspected 5 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"8,32,35","8,32,35","7,9",,"8,32,35,7,9",5,8388,0.054852
cal_dfc29c196ce08425ffae9c64,ttd_49e5daa617aaf705e84ed58b,pr_6621e817facedf93e46caff7,sr_7dbc51c5f8a21beb1f0f6721,NSCQ-MS-20260720-0012,MS,Pascagoula,CITY OF PASCAGOULA,non_safety,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0474_sr_7dbc51c5f8a21beb1f0f6721.pdf,possible,unlikely,possible,"1,2,3,4,5,6,7",7,deterministic bounded keyword/numeric-structure signals; 7 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,133,stratified_possible,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,1_to_10,present,medium,low,,p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:18Z,needs_second_review,partially_correct,yes,exact,no,no_period_found,step_grade,moderate,not_applicable,preserve step and grade/range headers,include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"1,2,3,4,5,6,7","1,3,4,5,7",,1,"1,3,4,5,7",5,11537,0.094917
cal_e053fd0727a992a0b1a44bc7,ttd_0a1d497bf5759ebb954e3080,pr_ace94457014122f0246120f5,sr_fdcc61f9efca149473ba2e06,NSCQ-DE-20260720-0013,DE,Smyrna,TOWN OF SMYRNA,non_safety,cba,p1,official_union,possible,cba_candidate,32,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0065_sr_fdcc61f9efca149473ba2e06.pdf,possible,likely,likely,"2,4,8,11,15,18,32",7,deterministic bounded keyword/numeric-structure signals; 7 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,134,stratified_possible,SOURCE-REVIEW-BATCH2-500-2026-07-24,26_to_50,present,medium,high,"1 AN AGREEMENT BETWEEN THE TOWN OF SMYRNA AND THE AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO, COUNCIL [number redacted], LOCAL [number redacted] JANUARY 1, 2019 – DECEMBER 31, 2022",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:18Z,needs_second_review,correct,yes,exact,yes,incorrect,rank_step,moderate,not_applicable,"preserve rank, step, and effective-date columns",include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 2 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"2,4,8,11,15,18,32","2,8,11,15,32",,2,"2,8,11,15,32",5,11235,0.056590
cal_e0594174be1efac431317ba4,ttd_bd9c656f286e2dec979de514,pr_a621adefe017fa0f61a74515,sr_4105edf6e4992c4d547bc807,NSCQ-ID-20260720-0008,ID,Idaho Falls,CITY OF IDAHO FALLS,fire,cba,p2,official_municipal,possible,cba_candidate,46,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0383_sr_4105edf6e4992c4d547bc807.pdf,possible,likely,likely,"6,11,21",3,deterministic bounded keyword/numeric-structure signals; 3 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,135,stratified_possible,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,26_to_50,partial,medium,high,AGREEMENT CITY OF IDAHO FALLS AND IDAHO FALLS FIREFIGHTERS UNION LOCAL NO. [number redacted] May 2025 through April 2028,p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,reviewed,correct,maybe,exact,no,no_period_found,rank_step,hard,benefit_table,"preserve rank, step, and effective-date columns",manual_review_only,medium,Assisted review inspected 5 bounded pages; 0 strong exact-hint pages and 2 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"6,11,21","6,11,21","5,7",,"6,11,21,5,7",5,13142,0.073229
cal_e4f5b1e57a13a096588f6e51,ttd_dbde909a543d52ed2cb97dfc,pr_eefe518247c5edc56e810e11,sr_2a63d1b6e7d33e4232f6443a,NSCQ-VT-20260720-0015,VT,Winooski,CITY OF WINOOSKI,non_safety,cba,p1,official_municipal,possible,cba_candidate,34,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0105_sr_2a63d1b6e7d33e4232f6443a.pdf,possible,possible,likely,"2,8,12,16,18,19",6,deterministic bounded keyword/numeric-structure signals; 6 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,136,stratified_possible,SOURCE-REVIEW-BATCH2-500-2026-07-24,26_to_50,present,medium,medium,,p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,needs_second_review,correct,yes,exact,yes,unknown,rank_step,moderate,not_applicable,"preserve rank, step, and effective-date columns",include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 2 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"2,8,12,16,18,19","2,8,12,18,19",,2,"2,8,12,18,19",5,11822,0.081822
cal_ed5099d4fecae6f4f32146de,ttd_23d39c5fab17908a5e566fdf,pr_613ea77f235379f7f1c69962,sr_007e15a4529506ee639515ec,NSCQ-MI-20260720-0029,MI,Flint,CITY OF FLINT,non_safety,cba,p1,uncertain,possible,cba_candidate,81,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0020_sr_007e15a4529506ee639515ec.pdf,possible,unlikely,unlikely,,0,deterministic bounded keyword/numeric-structure signals; 0 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,137,manual_review_p3_edge,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,51_to_100,present,medium,low,,p3,manual_review,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,needs_second_review,not_applicable,no,no_wage_table,maybe,unknown,no_wage_table,not_extractable,other:bounded_signal_without_confirmed_table,no extraction schema proposed,exclude_for_now,low,Assisted review inspected 2 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,,,,"1,2","1,2",2,1974,0.016408
cal_f380c785bb181d6af78e9da4,ttd_b38ad45dd15718668d197716,pr_63d4cd5ae4952f47ee4c7e3e,sr_7e2e05a20d98374ddf9bdbb1,NSCQ-MO-20260720-0004,MO,Independence,CITY OF INDEPENDENCE,non_safety,memorandum_or_settlement,p2,uncertain,possible,unknown,68,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0483_sr_7e2e05a20d98374ddf9bdbb1.pdf,possible,likely,likely,"8,16,31,38",4,deterministic bounded keyword/numeric-structure signals; 4 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,138,stratified_possible,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,51_to_100,present,medium,high,"July 1, 2020 AGREEMENT between CITY OF INDEPENDENCE, MO. and LOCAL UNION [number redacted] INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS November 1, 2019 - October 31, 2021 Approved By Council Action on",p2,larger_text_detection_pass,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,reviewed,correct,yes,exact,no,no_period_found,rank_step,moderate,not_applicable,"preserve rank, step, and effective-date columns",include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 2 strong exact-hint pages and 1 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"8,16,31,38","8,16,31,38",7,,"8,16,31,38,7",5,13929,0.105705
cal_03d7428f4019e5bbf4596191,ttd_4c072922ba8a25173e4a33cc,pr_99e81d793df91dd27ace34f2,sr_ca7039b0e1ab4e1173e8d6b1,NSCQ-IL-20260720-0159,IL,Streamwood,VILLAGE OF STREAMWOOD,fire,cba,p2,official_union,possible,cba_candidate,3,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0399_sr_ca7039b0e1ab4e1173e8d6b1.pdf,unlikely,likely,possible,,0,deterministic bounded keyword/numeric-structure signals; 0 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,139,all_unlikely_boundary_case,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,1_to_10,present,low,high,"[number redacted] LABOR AGREEMENT BETWEEN THE VILLAGE OF STREAMWOOD AND INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS, LOCAL [number redacted] COVERING CERTAIN EMPLOYEES WITHIN THE VILLAGE OF STREAMWOOD FIRE DEPARTMENT JANUARY 1, 2016 THROUGH DECEMBER 31, 2018",p2,contract_period_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,reviewed,not_applicable,maybe,wrong_page,yes,correct,prose_only,hard,benefit_table,requires manual structure review before extraction,manual_review_only,medium,Assisted review inspected 2 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,,,,"1,2","1,2",2,4222,0.017012
cal_06a195b37f6ec5b2402d7d78,ttd_bb6a69fc42d48a8e7d9e52bc,pr_2a2ba60718240e43ae7e8648,sr_e285c32f7243afb9d90fbd45,NSCQ-CA-20260720-0285,CA,Pleasanton,CITY OF PLEASANTON,police,cba,p1,official_municipal,possible,cba_candidate,52,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0083_sr_e285c32f7243afb9d90fbd45.pdf,unlikely,likely,possible,,0,deterministic bounded keyword/numeric-structure signals; 0 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,140,all_unlikely_boundary_case,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,51_to_100,partial,low,high,"City of Pleasanton and Pleasanton Police Officers' Association Memorandum of Understanding June 1, 2023 through May 31, 2026",p2,contract_period_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,needs_second_review,not_applicable,no,no_wage_table,yes,correct,no_wage_table,not_extractable,other:bounded_signal_without_confirmed_table,no extraction schema proposed,exclude_for_now,low,Assisted review inspected 1 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,,,,"1,2","1,2",1,143,0.008361
cal_1a64d49cf0f616075b51efa6,ttd_85561bec4d096b5ab84c8649,pr_89e691087a988e961274ba4b,sr_fe93ab5d7c7911c062d11d69,NSCQ-NY-20260720-0107,NY,Batavia,CITY OF BATAVIA,fire,arbitration_award,p2,official_state_repository,possible,unknown,20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0477_sr_fe93ab5d7c7911c062d11d69.pdf,unlikely,possible,possible,,0,deterministic bounded keyword/numeric-structure signals; 0 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,141,all_unlikely_boundary_case,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,11_to_25,partial,low,medium,,p3,manual_review,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,needs_second_review,not_applicable,no,no_wage_table,maybe,unknown,no_wage_table,not_extractable,other:bounded_signal_without_confirmed_table,no extraction schema proposed,exclude_for_now,low,Assisted review inspected 1 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,,,,"1,2","1,2",1,1212,0.005613
cal_22de015af1d83548293f582d,ttd_2afeb88a2f614d31ca571761,pr_5ec06880d7fe9e92e82e1567,sr_4e428f3d2ca4ea1e80714277,NSCQ-IA-20260720-0050,IA,Clinton,CITY OF CLINTON,fire,cba,p1,official_municipal,possible,cba_candidate,20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_4e428f3d2ca4ea1e80714277.pdf,unlikely,likely,unlikely,,0,deterministic bounded keyword/numeric-structure signals; 0 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,142,all_unlikely_boundary_case,SOURCE-REVIEW-BATCH2-500-2026-07-24,11_to_25,partial,low,high,"AGREEMENT BETWEEN CITY OF CLINTON, IOWA, AND INTERNATIONAL ASSOCIATION OF FIREFIGHTERS, LOCAL NO. [number redacted], AFL-CIO JULY [number redacted] TO JUNE 30, 2026",p2,contract_period_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,needs_second_review,not_applicable,no,no_wage_table,yes,correct,no_wage_table,not_extractable,other:bounded_signal_without_confirmed_table,no extraction schema proposed,exclude_for_now,low,Assisted review inspected 1 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,,,,"1,2","1,2",1,139,0.003273
cal_42644d72570e92753dc0c39b,ttd_e66ac25d2b825128cc024995,pr_175cf13dc5957063b83ab81b,sr_c50daf209d5be0027a9268f2,NSCQ-MA-20260720-0153,MA,Amesbury,CITY OF AMESBURY,police,cba,p1,official_municipal,possible,cba_candidate,34,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0043_sr_c50daf209d5be0027a9268f2.pdf,unlikely,likely,possible,,0,deterministic bounded keyword/numeric-structure signals; 0 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,143,all_unlikely_boundary_case,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,26_to_50,partial,low,high,"CONTRACT AGREEMENT between The City of Amesbury and The Amesbury Superior Officers Union I.B.P.O. Local [number redacted]-[number redacted] JULY 1, 2022 - JUNE 30, 2025 1 r",p2,contract_period_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,needs_second_review,not_applicable,no,no_wage_table,yes,correct,no_wage_table,not_extractable,other:bounded_signal_without_confirmed_table,no extraction schema proposed,exclude_for_now,low,Assisted review inspected 1 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,,,,"1,2","1,2",1,152,0.006120
cal_85c9ba206759d1b599cce539,ttd_2ff966f982e0c73c74c45c5f,pr_6477957484a705e12f357a06,sr_a3256864fa59e9d63e6e6082,NSCQ-WA-20260720-0112,WA,Tumwater,CITY OF TUMWATER,non_safety,cba,p1,uncertain,possible,cba_candidate,30,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0039_sr_a3256864fa59e9d63e6e6082.pdf,unlikely,unlikely,unlikely,,0,deterministic bounded keyword/numeric-structure signals; 0 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,144,all_unlikely_boundary_case,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,26_to_50,partial,low,low,,p3,manual_review,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,needs_second_review,not_applicable,no,no_wage_table,no,no_period_found,no_wage_table,not_extractable,other:bounded_signal_without_confirmed_table,no extraction schema proposed,exclude_for_now,low,Assisted review inspected 1 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,,,,"1,2","1,2",1,3,0.006107
cal_89c1b9619fe6cc4e626cfadf,ttd_68b7acd33982752f48b8e349,pr_6adfb6e8727fedf435205eca,sr_245e295a57f5df2218aae1bf,NSCQ-MI-20260720-0150,MI,Berkley,CITY OF BERKLEY,police,cba,p1,official_municipal,possible,cba_candidate,69,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0023_sr_245e295a57f5df2218aae1bf.pdf,unlikely,possible,possible,,0,deterministic bounded keyword/numeric-structure signals; 0 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,145,all_unlikely_boundary_case,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,51_to_100,present,low,medium,,p3,manual_review,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:19Z,needs_second_review,not_applicable,no,no_wage_table,maybe,unknown,no_wage_table,not_extractable,other:bounded_signal_without_confirmed_table,no extraction schema proposed,exclude_for_now,low,Assisted review inspected 2 bounded pages; 0 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,,,,"1,2","1,2",2,1071,0.012821
