candidate_id,lane_id,scout_target_id,municipality,state,prior_seen_status,duplicate_risk,review_duplicate_status,candidate_quality_label,verification_priority_tier,verification_status,review_note
TS4L-911385c4c24131d1a5a7,lane_1,TS4-1-fe8a77939646e0a2,Newton,MA,known_safety_row_counterpart_target_not_satisfied,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0da803b0409e82f2d96f,lane_3,TS4-3-7ff64247eec60a13,Stephenville,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5e4bab4d903930a1a4d0,lane_3,TS4-3-42a793105e0cb4c6,Lower,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-fc9d41f2fdd63c04a29c,lane_3,TS4-3-42a793105e0cb4c6,Lower,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0504938150cccce931e1,lane_3,TS4-3-42a793105e0cb4c6,Lower,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-896dc1302185ccb9e324,lane_3,TS4-3-c20a3ccee1a18adf,Bloomfield,CT,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c838795218718d155693,lane_3,TS4-3-c20a3ccee1a18adf,Bloomfield,CT,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-91a333ac20e33d550c22,lane_3,TS4-3-c20a3ccee1a18adf,Bloomfield,CT,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5b053acd630308d9a7c6,lane_3,TS4-3-c69e11b29af2818a,Bryant,AR,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ea372a82086ef313b3ac,lane_3,TS4-3-c69e11b29af2818a,Bryant,AR,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0727838641834a3d6a00,lane_3,TS4-3-c69e11b29af2818a,Bryant,AR,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8b5c21030235fa767cd0,lane_3,TS4-3-b6e868192af75b8a,Millburn,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-80d7fd600d58d28aeb97,lane_3,TS4-3-b6e868192af75b8a,Millburn,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8d0514fe27c0efb8f566,lane_3,TS4-3-b6e868192af75b8a,Millburn,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ca4ff0fc7c660ba6cac3,lane_3,TS4-3-978a804a7c1b6753,Dickinson,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f2573a74b5056c039766,lane_3,TS4-3-978a804a7c1b6753,Dickinson,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-33447f8aad669f93a087,lane_3,TS4-3-978a804a7c1b6753,Dickinson,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8ea660b1abcbcf74f3de,lane_3,TS4-3-b3d4ff2d26878f1c,Hanahan,SC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b1a23561a4d3ee451fe0,lane_3,TS4-3-b3d4ff2d26878f1c,Hanahan,SC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-88a4071a7adf612251ea,lane_3,TS4-3-b3d4ff2d26878f1c,Hanahan,SC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2f86b815664a2e22f3b0,lane_3,TS4-3-56fc8af17c53b325,Boerne,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-3739446d1661e66993b5,lane_3,TS4-3-56fc8af17c53b325,Boerne,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8dad81fd4be02d41e5af,lane_3,TS4-3-56fc8af17c53b325,Boerne,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-93c5c1ad93d4f4ee8a23,lane_3,TS4-3-01ca5c2b364b68f8,Mountain Brook,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-40dcf9bf56ef51c8e4ef,lane_3,TS4-3-01ca5c2b364b68f8,Mountain Brook,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b291962615436a3d64fd,lane_3,TS4-3-01ca5c2b364b68f8,Mountain Brook,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-54127d81b67ff1aec542,lane_3,TS4-3-1458ac0dcd103803,Frenchtown,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0552dd7ab7d32b19e584,lane_3,TS4-3-1458ac0dcd103803,Frenchtown,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8e12c22ed6acfa30cecd,lane_3,TS4-3-1458ac0dcd103803,Frenchtown,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-13f33d51a1be5edf3b6f,lane_3,TS4-3-105644fcfc17deac,Seymour,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-728dc6146d629b37b47e,lane_3,TS4-3-105644fcfc17deac,Seymour,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5b010de16bcdcda23e7a,lane_3,TS4-3-105644fcfc17deac,Seymour,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-98058ecb55a92080a3b6,lane_3,TS4-3-3962a2eb60854865,Harrison,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a840a01242f0f7248029,lane_3,TS4-3-3962a2eb60854865,Harrison,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d6eaef58ee07a50aaec1,lane_3,TS4-3-3962a2eb60854865,Harrison,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-3d84b0507846b3bc60f7,lane_3,TS4-3-7792580afe2f9b0f,Yucca Valley,CA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4b36e8f70284ab34ca37,lane_3,TS4-3-7792580afe2f9b0f,Yucca Valley,CA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-814aab3071b811f33e51,lane_3,TS4-3-23dd62ebaf6cc83e,Dorr,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0cf8b8359b64f291f223,lane_3,TS4-3-23dd62ebaf6cc83e,Dorr,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b2058874336441f19ac8,lane_3,TS4-3-23dd62ebaf6cc83e,Dorr,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-131e66fb0bce5a2d8574,lane_3,TS4-3-5d4ab38224322808,Moorestown,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-014cc3f9d0bf51d001fa,lane_3,TS4-3-5d4ab38224322808,Moorestown,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-254b96c838de81ccc541,lane_3,TS4-3-5d4ab38224322808,Moorestown,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-67715f6715faa527ac44,lane_3,TS4-3-c9607956e1a00e3d,Little Egg Harbor,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-cfa3f5186323801ae3cb,lane_3,TS4-3-c9607956e1a00e3d,Little Egg Harbor,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6b9a4067448d2452230f,lane_3,TS4-3-c9607956e1a00e3d,Little Egg Harbor,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5232c193f98a01623f2a,lane_3,TS4-3-620449e398c7776b,Terrell,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c212347d6caaf4d9da05,lane_3,TS4-3-620449e398c7776b,Terrell,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b0317bcd33b72ea446cd,lane_3,TS4-3-620449e398c7776b,Terrell,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c0564c1db24bce653a25,lane_3,TS4-3-25dde69df0d63b79,Grand Island,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a2f10b0b5f665622e417,lane_3,TS4-3-25dde69df0d63b79,Grand Island,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c7bedf53f3bca1142f57,lane_3,TS4-3-25dde69df0d63b79,Grand Island,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-50c9136e317cbe722884,lane_3,TS4-3-0be6cb41b5e28296,South Whitehall,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-9617d671c4da9cc5d9c6,lane_3,TS4-3-0be6cb41b5e28296,South Whitehall,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e0e789bbee8619d96cbe,lane_3,TS4-3-0be6cb41b5e28296,South Whitehall,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e0dce3375d6ff43e9210,lane_3,TS4-3-c1a11a964ca3a958,Montrose,CO,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6c429b5a51990285fb98,lane_3,TS4-3-c1a11a964ca3a958,Montrose,CO,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-191ef2fd01fc6a175ae8,lane_3,TS4-3-c1a11a964ca3a958,Montrose,CO,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-58ff6dd57e50b52d85b9,lane_3,TS4-3-bbff41d1673ca0ce,Del City,OK,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-7630a5db4ba6af500d0d,lane_3,TS4-3-bbff41d1673ca0ce,Del City,OK,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-aaeccc038cb364138e18,lane_3,TS4-3-bbff41d1673ca0ce,Del City,OK,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-85ffaabdbad086883f41,lane_3,TS4-3-b2fedfc10f6a3274,East Pennsboro,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-72d0023cd976d09a6852,lane_3,TS4-3-b2fedfc10f6a3274,East Pennsboro,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4a3bab7af1f2363bd14e,lane_3,TS4-3-b2fedfc10f6a3274,East Pennsboro,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f9c3d0edda0cbdd03755,lane_3,TS4-3-94685f8729c3b6e9,Hamburg,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2a9ed1c5b03b0d652e20,lane_3,TS4-3-f01f5e1a9c914354,Anniston,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-99c34080f7e92fc5b918,lane_3,TS4-3-f01f5e1a9c914354,Anniston,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-af8222a3c29c9a24d44d,lane_3,TS4-3-f01f5e1a9c914354,Anniston,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c2e0085fd9e1b7058390,lane_3,TS4-3-9ab71f50033d217e,Limerick,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a0621c1f01005727f521,lane_3,TS4-3-9ab71f50033d217e,Limerick,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6435abe203ab10970edb,lane_3,TS4-3-9ab71f50033d217e,Limerick,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-92d76ec04c8a3fba9d17,lane_3,TS4-3-d1ac889cc6dabb98,Ashland,KY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0abc40f9eb4d7080c923,lane_3,TS4-3-d1ac889cc6dabb98,Ashland,KY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-beb06c57baa57702fc62,lane_3,TS4-3-d1ac889cc6dabb98,Ashland,KY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a068c73fb4e2e8ad0b24,lane_3,TS4-3-cdc43dff3c3047e8,Alton,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-9b124bce0e130397f4fd,lane_3,TS4-3-cdc43dff3c3047e8,Alton,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
