implementation_event_id,municipality,state,original_side,repaired_side,side_confidence,side_repair_reason,bounded_side_evidence,technical_lineage
IMPEVT-70c943801b2f9d9035eba087,Saddle Brook,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"january and to be effective january 1, 2022. saddle brook, nj, wage schedule, 2022. unclear","[""WCM-7d4f2ac181eebcb682edb2d1""]"
IMPEVT-5be885b4a0f1c18ebe839251,Saddle River,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"whereas, the effective start date is december 17, 2024 with a starting salary of $20.61 per hour. saddle river, nj, collective bargaining agreement, 2024. unclear","[""WCM-c5f6c8fb9d6e23ca49373f85""]"
IMPEVT-64814747e76448b5d0d1c7a4,Sea Girt,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the salaries and hourly wages as specified in section 1 and section 2 hereof shall be effective retroactively to january 1, 2024 or date of appointment, whichever is later, and shall continue in effect until sea girt, nj, wage schedule, 2024. unclear","[""WCM-f0236bd33573d49b9bc63430""]"
IMPEVT-dddabcec78a414ca2bf4a435,Shamong,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"per the policy manual (section 4) non-exempt employees will receive one- and one-half hours of overtime for each shamong, nj, wage schedule, 2025. unclear","[""WCM-13bfe7be9e81a772b25b3667""]"
IMPEVT-10460ec7215a1b07f99b3835,Shamong,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"salaries provided in section 1 as aforesaid shall be retroactive to january 1, 2025. shamong, nj, wage schedule, 2025. unclear","[""WCM-b73baae5cbd82f6be505fc0d""]"
IMPEVT-050e2148cc2236b49663712d,Spring Lake,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"following staff appointments are hereby made effective 1/01/25. spring lake, nj, collective bargaining agreement, 2025. unclear","[""WCM-04a9fb75829becc8375196b4"",""WCM-56a6725085a6ae99ef72adfa""]"
IMPEVT-3cb4b4d2080331e4e2c14836,Stanhope,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employees shall be retroactive to january 1 st of each year. stanhope, nj, collective bargaining agreement, 2021. unclear","[""WCM-a001b5a982ccb49fc3d93e7b""]"
IMPEVT-e64dbcc77b433a186cec97b1,Tewksbury,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"from july 1, 2022 to june 30, 2023, effective july 1, 2022, subject to compliance with township tewksbury, nj, memorandum of understanding, 2022. unclear","[""WCM-123e05158fb8eef6a448ae93"",""WCM-bb3b5e5046ddc454a810a3b9""]"
IMPEVT-03b92ebf8d5c9345c76ee44a,Tewksbury,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"to june 30, 2023, effective july 1, 2022, and the clerk is hereby designated to sign and deliver tewksbury, nj, memorandum of understanding, 2023. unclear","[""WCM-aef2869e777b5bcb6c504308""]"
IMPEVT-b387fbe02542e2bec84e5b87,Upper,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"20th will receive an additional $1.00 per hour bonus for each hour worked during the upper, nj, salary ordinance, 2025. unclear","[""WCM-70b43c6fd5963793e6c72f3a""]"
IMPEVT-66e0e36e400a7a48da384625,Wantage,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"construction official, full time effective 9/20/04 wantage, nj, other local government pay policy, period not explicit. unclear","[""WCM-0d6aab7887cbb2db63b9522d"",""WCM-cbccd0ea1e1e45ac74602182""]"
IMPEVT-c691f57de539591b91251917,Washington,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"of warren that the following named employees be compensated effective august 1, 2019, unless otherwise washington, nj, salary ordinance, 2019. unclear","[""WCM-536e80a942b101295adb2ae8""]"
IMPEVT-121825b6207e5e9d27d21969,Woodcliff Lake,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective december 15, 2025; woodcliff lake, nj, memorandum of understanding, 2025. unclear","[""WCM-341c8e44c8c6a6b32e19885a"",""WCM-98445bbbb6dc2664539684f3""]"
IMPEVT-40ddeabae3cd3950b2072651,Woodcliff Lake,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"whereas, effective june 1, 2026, wendy r. woodcliff lake, nj, memorandum of understanding, 2026. unclear","[""WCM-d9f6002b22189933053fc6af"",""WCM-e8135fa860ddec0297b0de46"",""WCM-ef40893b129ddd664e6896ee"",""WCM-f483961e358a5f6d628a3af5""]"
IMPEVT-5529a941e4dd686a63b2225a,Wyckoff,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective in this agreement shall be retroactive to the beginning of the ""stand-by"" period wyckoff, nj, collective bargaining agreement, 2017. unclear","[""WCM-664697548fc569dd9e9f66e8"",""WCM-8c655c7d582ffc654109adad"",""WCM-c1c77601e446973467600def""]"
IMPEVT-5f35768b65131bd01310fe54,Alden,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"year of full-time employment with the village, the employee shall receive an increase such that alden, new york, collective bargaining agreement, period not explicit. unclear","[""WCM-055409068b5f92dd909ff418""]"
IMPEVT-b0d7c513a425463402011519,Alden,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective june 1, 2007 - may 31, 2011 alden, new york, collective bargaining agreement, period not explicit. unclear","[""WCM-317a49ac393d0073ac250a05"",""WCM-4231d119197bdd2e57f59f29"",""WCM-a2434da21fe8b65386089652""]"
IMPEVT-42416982ce65e43b185205ce,Altamont,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"jaimee motschmann, part-time deputy treasurer, effective march 20, 2022. altamont, new york, personnel policy, 2022. unclear","[""WCM-f5d002e37325c16ba26bb86e""]"
IMPEVT-90cd5cf3c2d5b84afe9bb372,Arcade,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the current members of the committee are resigning their post effective october 1, 2013. arcade, new york, council packet or minutes, period not explicit. unclear","[""WCM-7d7a1d75ca3302e09acd3b56""]"
IMPEVT-9a670fb19c588e73a7f6225c,Ardsley,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this agreement, effective june 1, 2017 by and between the village of ardsley, ardsley, new york, wage schedule, 2017. unclear","[""WCM-f80ebec2f1939f9ad7360487""]"
IMPEVT-f6d35b3268829dc6228555b8,Ardsley,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective june 1, 2018, a vendor will be selected by the village for ardsley, new york, wage schedule, 2018. unclear","[""WCM-6762672617654b8462e58932""]"
IMPEVT-122745f983f6aacf1480567e,Ardsley,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"all terms and conditions that have no specific implementation date, shall become effective on the first (1st) day of the cba, june 1, 2019. ardsley, new york, memorandum of understanding, 2019. unclear","[""WCM-d66fa4ae106f55aa54743329""]"
IMPEVT-877f081c5c1f83cd52254bc2,Attica,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the contract will be effective january 1, 2025 to attica, new york, memorandum of understanding, 2025. unclear","[""WCM-7caed1aaeafc858a53e604cf""]"
IMPEVT-eb217b3eb6d3eddeaac4de26,Aurora,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1,2011, if the total monthly insurance premium for any aurora, new york, collective bargaining agreement, period not explicit. unclear","[""WCM-2a20e6a1e4ed513f54516602"",""WCM-70a05de87ecb596a796d673a"",""WCM-d41f81ebc8328cc4da7bfefc""]"
IMPEVT-50e6571e6c2b01ff76f83b94,Ballston,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 9, 2024. ballston, new york, memorandum of understanding, 2024. unclear","[""WCM-213b02a95abe7ab771df1004"",""WCM-b71390c7d26a78e8859b6592""]"
IMPEVT-450d54ded99c3ef417092062,Beekman,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"be it further resolved, that these salaries shall be paid retroactively effective as of january 1, 2026. beekman, new york, wage schedule, 2026. unclear","[""WCM-4c5753b8081036ac9d476237""]"
IMPEVT-23cea42c4bc82479b5879e00,Big Flats,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"agreement effective january 1, 2021 that is to continue until either party feels changes are needed with big flats, new york, council packet or minutes, 2021. unclear","[""WCM-0375f697c4c538668538acac"",""WCM-28f5bcd86335afaa44240e7d"",""WCM-b3cea3e1aa49abc2a8faaab1"",""WCM-f5b06faa5f650f33334c7679""]"
IMPEVT-cf24a97a57af95627ac19815,Big Flats,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"facilities agreement effective january 1, 2023, that is to continue until either party feels big flats, new york, council packet or minutes, 2023. unclear","[""WCM-1bba73cf6a15be6e92fa95cb""]"
IMPEVT-256ea0426d85fb8c8fdcc282,Canandaigua,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"canandaigua, new york, arbitration award, period not explicit. unclear","[""WCM-d4fb560605b1ee7a66e39602""]"
IMPEVT-6c2da9e77b2181ae56623cac,Canandaigua,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"canandaigua, new york, arbitration award, period not explicit. unclear","[""WCM-06bd3dbb4cd8c5861b92468e"",""WCM-5eb762a37e617f9f06c22f26"",""WCM-b4b503b1f0e423c6ce0a268d""]"
IMPEVT-f2e324cb693855ce906f8310,Carmel,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"maxwell as town comptroller for a term effective january 1, 2026, ending december carmel, new york, other local government pay policy, 2026. unclear","[""WCM-002739cd66c0e8933dd12975"",""WCM-54dec573a709bde2ccc88d20"",""WCM-78800d21dd53b7712a3bff70"",""WCM-a6737ff7adcb240a5ce8f02a"",""WCM-bac93a4927ee00b1c096ef00"",""WCM-c500387f41c24f98ee192f8c""]"
IMPEVT-18537712e6dc3443fa39d4aa,Cheektowaga,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"consumer price index are set forth under determinations. cheektowaga, new york, arbitration award, 2024. unclear","[""WCM-00759555f76ac91467cc4cfd"",""WCM-24952a7f787e147fa89a2ee6"",""WCM-9bf5e2913b7a963f1cfff411"",""WCM-b62a1c690399928db4378881"",""WCM-ba8351b6126e77bf4c1c9e42"",""WCM-ed4dbdfc0e0470f790f37175""]"
IMPEVT-32e0d93efdc6a0c2a0d9d7d5,Cheektowaga,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"have been used to ascertain the increase effective january 1, 1975). cheektowaga, new york, arbitration award, 2024. unclear","[""WCM-6c032fbd7859b182a16f0c5e"",""WCM-73342cdb5d5d0f781e4bbe0e"",""WCM-ceaae30935e81aecf590e62e""]"
IMPEVT-88a56d7b01b176648458ab1b,Chester,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"chester, water commissioner/ administrator will receive an annual stipend of$ 3, 500 each which will be paid in chester, new york, collective bargaining agreement, 2022. unclear","[""WCM-05b8e351117ad5eb551c9074""]"
IMPEVT-f76971586427328e6cf02f30,Chester,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1 , 2024 , all employees shall receive a three percent (3%) increase. chester, new york, collective bargaining agreement, 2024. unclear","[""WCM-d0efaf149a0e95a68ba20408""]"
IMPEVT-8a043e4b7d969fa8d8702f4f,Chester,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"pendency of a disciplinary proceeding , will receive a lump sum payment for earned but unused chester, new york, collective bargaining agreement, 2025. unclear","[""WCM-4e1e0de472d5ee85aba0680a""]"
IMPEVT-ff7078a7a94cc20ee375628e,Chester,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1 , 2025, all employees shall receive a three percent (3%) increase . chester, new york, collective bargaining agreement, 2025. unclear","[""WCM-37cdb059a22ea8ecbaedfd20""]"
IMPEVT-5156dfa3011b5fd159fb7d33,Chester,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1 , 2026, all employees shall receive a three percent (3%) increase. chester, new york, collective bargaining agreement, 2026. unclear","[""WCM-8eeccde207ae673c802dde1f""]"
IMPEVT-6c8ca82fba42543d3aca8638,Cochecton,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"resolved, that all appointments, salary schedule and policy positions be adopted as read. cochecton, new york, wage schedule, 2024. unclear","[""WCM-495538b41a964031bd53435f""]"
IMPEVT-e59c8cc774b1b6c51f7d7841,Croton-on-Hudson,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"croton-on-hudson, new york, arbitration award, period not explicit. unclear","[""WCM-0f6feb912e69e5dda74e9aea"",""WCM-6e73fe376a6f68c471afe314"",""WCM-8452d7042c7bb10e6b5c131e"",""WCM-cd20c9e07fd1f87343806e2a""]"
IMPEVT-f95dfeec1bf30e5c77d64318,Dansville,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"issue an award altering the existing salary schedule, we feel that the dansville, new york, arbitration award, 2024. unclear","[""WCM-411ae92fbd2968be7a1c65db"",""WCM-4342ea14a0ceebe22fb1fd91"",""WCM-4894a170189b607d4c2ce5c2"",""WCM-5020b56971294233928faaa5"",""WCM-7236a4dbc87001bc6e9d22e8"",""WCM-ecb6462b940720c31370d451""]"
IMPEVT-bdf3580eedcdbb1214eb435c,Dansville,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"along with increments at the appropriate times, effective june 1, 1976. dansville, new york, arbitration award, 2024. unclear","[""WCM-eefcee451966f239fdab84c2""]"
IMPEVT-353bd0076d901dde77f5603c,Dobbs Ferry,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"dobbs ferry, new york, arbitration award, period not explicit. unclear","[""WCM-5dd37ddd41069c16dd3fd4b6"",""WCM-7ce390ae76f74112415d3507"",""WCM-8eb1c773e2ad368193de18ca""]"
IMPEVT-de31569cff9758dae5115eb2,East Fishkill,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the wage increases agreed to herein would be retroactive to january 1, east fishkill, new york, collective bargaining agreement, period not explicit. unclear","[""WCM-3a5f552667b1f16a0962ec73"",""WCM-5ad8d997f5fbe73780b796db"",""WCM-7260c7ecc6cae9f372cb7edd"",""WCM-a4df5ac434b4812a4a71ef60""]"
IMPEVT-47ae1fc712d97b51d0fc6dac,East Rochester,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"east rochester, new york, arbitration award, period not explicit. unclear","[""WCM-e575b35b20ce069301916469""]"
IMPEVT-d3010afe1dcb884b88c12257,Eastchester,NY,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2011 no increase in the salary schedule eastchester, new york, civil-service or hr pay plan, 2024. unclear","[""WCM-31f82391d3a092fb934f64dc"",""WCM-3748d99f26ed394600013feb"",""WCM-69debe2f378891e063a5f20a""]"
