mechanism_exposure_event_id,root_compensation_event_id,municipality,state,region,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence,recurring_or_one_time,corroborating_source_count,technical_lineage,linked_root_compensation_event_ids,linked_root_count
MECHEXP-62becd9a651f9bb533651f19,ROOTCOMP-79f2c2f611a8f69a30a99374,Big Flats,NY,Northeast,2023,institutional_channel,none_identified,remains_unclear,implemented,high,not_applicable,0,"[""WCM-1bba73cf6a15be6e92fa95cb""]",ROOTCOMP-79f2c2f611a8f69a30a99374,1
MECHEXP-058d8d924d085a56172504e8,ROOTCOMP-79f2c2f611a8f69a30a99374,Big Flats,NY,Northeast,2023,compensation_outcome,no_direct_compensation_outcome,remains_unclear,implemented,high,not_applicable,0,"[""WCM-1bba73cf6a15be6e92fa95cb""]",ROOTCOMP-79f2c2f611a8f69a30a99374,1
MECHEXP-d1cd29e2c55081cf1fa76e0d,ROOTCOMP-79f2c2f611a8f69a30a99374,Big Flats,NY,Northeast,2023,timing_implementation,payroll_effective_date,remains_unclear,implemented,high,not_applicable,0,"[""WCM-1bba73cf6a15be6e92fa95cb""]",ROOTCOMP-79f2c2f611a8f69a30a99374,1
MECHEXP-7075228786d8e60df7aeec3c,ROOTCOMP-79f2c2f611a8f69a30a99374,Big Flats,NY,Northeast,2023,pressure_channel,market_recruitment_retention,remains_unclear,implemented,high,not_applicable,0,"[""WCM-1bba73cf6a15be6e92fa95cb""]",ROOTCOMP-79f2c2f611a8f69a30a99374,1
MECHEXP-cf125c54d5d66f7df426089d,ROOTCOMP-c311975e50c628d0c3b0f2d4,Bronxville,NY,Northeast,2024,institutional_channel,settlement_or_mou,police,formally_adopted,high,percentage_adjustment,0,"[""WCM-1cbcac0f3fd71c86e0076e79"",""WCM-7fcc148baa786b65cf41d7e0"",""WCM-dc392e07020d722acd019b80""]",ROOTCOMP-c311975e50c628d0c3b0f2d4,1
MECHEXP-2940df81e543b43d400cd634,ROOTCOMP-c311975e50c628d0c3b0f2d4,Bronxville,NY,Northeast,2024,compensation_outcome,across_the_board_raise,police,formally_adopted,high,percentage_adjustment,0,"[""WCM-1cbcac0f3fd71c86e0076e79"",""WCM-7fcc148baa786b65cf41d7e0"",""WCM-dc392e07020d722acd019b80""]",ROOTCOMP-c311975e50c628d0c3b0f2d4,1
MECHEXP-e395aa2d4c4b67f38265228a,ROOTCOMP-c311975e50c628d0c3b0f2d4,Bronxville,NY,Northeast,2024,timing_implementation,recurring,police,formally_adopted,high,percentage_adjustment,0,"[""WCM-1cbcac0f3fd71c86e0076e79"",""WCM-7fcc148baa786b65cf41d7e0"",""WCM-dc392e07020d722acd019b80""]",ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4|ROOTCOMP-c311975e50c628d0c3b0f2d4,3
MECHEXP-83062d7a7232e9419396fa9a,ROOTCOMP-c311975e50c628d0c3b0f2d4,Bronxville,NY,Northeast,2024,pressure_channel,none_identified,police,formally_adopted,high,percentage_adjustment,0,"[""WCM-1cbcac0f3fd71c86e0076e79"",""WCM-7fcc148baa786b65cf41d7e0"",""WCM-dc392e07020d722acd019b80""]",ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4|ROOTCOMP-c311975e50c628d0c3b0f2d4,3
MECHEXP-5b1a1832c4ea2903769c89a4,ROOTCOMP-471a1570145a7be0e7652999,Bronxville,NY,Northeast,2024,institutional_channel,none_identified,police,implemented,high,recurring_base,0,"[""WCM-40079a07b8e3d3f4bc0bdc80"",""WCM-88d1d94afa2643127713d477"",""WCM-aa04eb00283b632e82320fa8""]",ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4,2
MECHEXP-7dfeb4cf092ba741e678bfbd,ROOTCOMP-471a1570145a7be0e7652999,Bronxville,NY,Northeast,2024,compensation_outcome,base_wage_change,police,implemented,high,recurring_base,0,"[""WCM-40079a07b8e3d3f4bc0bdc80"",""WCM-88d1d94afa2643127713d477"",""WCM-aa04eb00283b632e82320fa8""]",ROOTCOMP-471a1570145a7be0e7652999,1
MECHEXP-813fdea20a18231b14d3c07c,ROOTCOMP-471a1570145a7be0e7652999,Bronxville,NY,Northeast,2024,compensation_outcome,retroactive_pay,police,implemented,high,recurring_base,0,"[""WCM-40079a07b8e3d3f4bc0bdc80"",""WCM-88d1d94afa2643127713d477"",""WCM-aa04eb00283b632e82320fa8""]",ROOTCOMP-471a1570145a7be0e7652999,1
MECHEXP-067203eee148b33ca4611474,ROOTCOMP-471a1570145a7be0e7652999,Bronxville,NY,Northeast,2024,timing_implementation,payroll_effective_date,police,implemented,high,recurring_base,0,"[""WCM-40079a07b8e3d3f4bc0bdc80"",""WCM-88d1d94afa2643127713d477"",""WCM-aa04eb00283b632e82320fa8""]",ROOTCOMP-471a1570145a7be0e7652999,1
MECHEXP-1b29e715e15aa590cda029aa,ROOTCOMP-471a1570145a7be0e7652999,Bronxville,NY,Northeast,2024,timing_implementation,retroactive,police,implemented,high,recurring_base,0,"[""WCM-40079a07b8e3d3f4bc0bdc80"",""WCM-88d1d94afa2643127713d477"",""WCM-aa04eb00283b632e82320fa8""]",ROOTCOMP-471a1570145a7be0e7652999,1
MECHEXP-4f6b464af328856e77f63224,ROOTCOMP-b0f967537f2356da5e4a4bc4,Bronxville,NY,Northeast,2024,compensation_outcome,step_progression,police,implemented,high,recurring_non_base,0,"[""WCM-98cb55c806907321bb4da199"",""WCM-98e560b7e32f36576ce85e67""]",ROOTCOMP-b0f967537f2356da5e4a4bc4,1
MECHEXP-0bd7bbfd371906cf90a1c56d,ROOTCOMP-b0f967537f2356da5e4a4bc4,Bronxville,NY,Northeast,2024,compensation_outcome,stipend_or_premium,police,implemented,high,recurring_non_base,0,"[""WCM-98cb55c806907321bb4da199"",""WCM-98e560b7e32f36576ce85e67""]",ROOTCOMP-b0f967537f2356da5e4a4bc4,1
MECHEXP-8ed3725ed3f0f80323b57bdd,ROOTCOMP-9a8be38e7379d5cb51f55486,Broome,NY,Northeast,2020,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,benefit_cost_shift,0,"[""WCM-55de78f41a55e11c330e575f""]",ROOTCOMP-9a8be38e7379d5cb51f55486,1
MECHEXP-fe2762c08721b5ccc7e500a1,ROOTCOMP-9a8be38e7379d5cb51f55486,Broome,NY,Northeast,2020,compensation_outcome,benefit_cost_change,side_independent,implemented,high,benefit_cost_shift,0,"[""WCM-55de78f41a55e11c330e575f""]",ROOTCOMP-9a8be38e7379d5cb51f55486,1
MECHEXP-2e0a381f03f0871c799a2661,ROOTCOMP-9a8be38e7379d5cb51f55486,Broome,NY,Northeast,2020,timing_implementation,payroll_effective_date,side_independent,implemented,high,benefit_cost_shift,0,"[""WCM-55de78f41a55e11c330e575f""]",ROOTCOMP-9a8be38e7379d5cb51f55486,1
MECHEXP-d4a79f763e65af3fe126c016,ROOTCOMP-9a8be38e7379d5cb51f55486,Broome,NY,Northeast,2020,pressure_channel,fiscal_constraint,side_independent,implemented,high,benefit_cost_shift,0,"[""WCM-55de78f41a55e11c330e575f""]",ROOTCOMP-9a8be38e7379d5cb51f55486,1
MECHEXP-4299ecfe742392f2802cba24,ROOTCOMP-3bb50bd294c645c69b2039b2,Broome,NY,Northeast,2021,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,budget_context_only,0,"[""WCM-8f7e8bbc5c5482ac8ee04f37""]",ROOTCOMP-3bb50bd294c645c69b2039b2,1
MECHEXP-10bfd999b3c34dfbc2e74654,ROOTCOMP-3bb50bd294c645c69b2039b2,Broome,NY,Northeast,2021,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high,budget_context_only,0,"[""WCM-8f7e8bbc5c5482ac8ee04f37""]",ROOTCOMP-3bb50bd294c645c69b2039b2,1
MECHEXP-86d4361b646244dcff4ad543,ROOTCOMP-3bb50bd294c645c69b2039b2,Broome,NY,Northeast,2021,timing_implementation,payroll_effective_date,side_independent,implemented,high,budget_context_only,0,"[""WCM-8f7e8bbc5c5482ac8ee04f37""]",ROOTCOMP-3bb50bd294c645c69b2039b2,1
MECHEXP-0699ea667fb1b05414be3218,ROOTCOMP-3bb50bd294c645c69b2039b2,Broome,NY,Northeast,2021,pressure_channel,fiscal_constraint,side_independent,implemented,high,budget_context_only,0,"[""WCM-8f7e8bbc5c5482ac8ee04f37""]",ROOTCOMP-3bb50bd294c645c69b2039b2,1
MECHEXP-5f252941f5147f92663f6fb6,ROOTCOMP-19bcbb05aa068acd6a3d41e7,Broome,NY,Northeast,2025,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,percentage_adjustment,0,"[""WCM-49e51006586d87d0705d2bc7"",""WCM-5046d5551112b615aea0cff6"",""WCM-75f3dbb9e0a078288d3f8068"",""WCM-e45d0c9a4fcd067c819ab7cb""]",ROOTCOMP-19bcbb05aa068acd6a3d41e7,1
MECHEXP-9bafbe21c8351c8388760c14,ROOTCOMP-19bcbb05aa068acd6a3d41e7,Broome,NY,Northeast,2025,compensation_outcome,cola_cpi_adjustment,side_independent,implemented,high,percentage_adjustment,0,"[""WCM-49e51006586d87d0705d2bc7"",""WCM-5046d5551112b615aea0cff6"",""WCM-75f3dbb9e0a078288d3f8068"",""WCM-e45d0c9a4fcd067c819ab7cb""]",ROOTCOMP-19bcbb05aa068acd6a3d41e7,1
MECHEXP-5876fc8ea20a3487eb0e3081,ROOTCOMP-19bcbb05aa068acd6a3d41e7,Broome,NY,Northeast,2025,timing_implementation,payroll_effective_date,side_independent,implemented,high,percentage_adjustment,0,"[""WCM-49e51006586d87d0705d2bc7"",""WCM-5046d5551112b615aea0cff6"",""WCM-75f3dbb9e0a078288d3f8068"",""WCM-e45d0c9a4fcd067c819ab7cb""]",ROOTCOMP-19bcbb05aa068acd6a3d41e7,1
MECHEXP-77adfcfce160dc9c41412bab,ROOTCOMP-19bcbb05aa068acd6a3d41e7,Broome,NY,Northeast,2025,timing_implementation,recurring,side_independent,implemented,high,percentage_adjustment,0,"[""WCM-49e51006586d87d0705d2bc7"",""WCM-5046d5551112b615aea0cff6"",""WCM-75f3dbb9e0a078288d3f8068"",""WCM-e45d0c9a4fcd067c819ab7cb""]",ROOTCOMP-19bcbb05aa068acd6a3d41e7,1
MECHEXP-0f18823a827acae9563fcf99,ROOTCOMP-19bcbb05aa068acd6a3d41e7,Broome,NY,Northeast,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high,percentage_adjustment,0,"[""WCM-49e51006586d87d0705d2bc7"",""WCM-5046d5551112b615aea0cff6"",""WCM-75f3dbb9e0a078288d3f8068"",""WCM-e45d0c9a4fcd067c819ab7cb""]",ROOTCOMP-19bcbb05aa068acd6a3d41e7,1
MECHEXP-28a80438ee43170794102a0d,ROOTCOMP-7ea7dfd9609b5ca07e55a543,Broome,NY,Northeast,undated-source-BRMGRS-20260802-4bbe771ece309ee5e8e883b0,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,budget_context_only,0,"[""WCM-4cb7cc508e1ed0a234e4d818""]",ROOTCOMP-7ea7dfd9609b5ca07e55a543,1
MECHEXP-29209a5ad63b6b30a96bb21c,ROOTCOMP-7ea7dfd9609b5ca07e55a543,Broome,NY,Northeast,undated-source-BRMGRS-20260802-4bbe771ece309ee5e8e883b0,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high,budget_context_only,0,"[""WCM-4cb7cc508e1ed0a234e4d818""]",ROOTCOMP-7ea7dfd9609b5ca07e55a543,1
MECHEXP-068d87a7d26f7505d415febc,ROOTCOMP-7ea7dfd9609b5ca07e55a543,Broome,NY,Northeast,undated-source-BRMGRS-20260802-4bbe771ece309ee5e8e883b0,timing_implementation,payroll_effective_date,side_independent,implemented,high,budget_context_only,0,"[""WCM-4cb7cc508e1ed0a234e4d818""]",ROOTCOMP-7ea7dfd9609b5ca07e55a543,1
MECHEXP-a17bb426bebe808782472369,ROOTCOMP-7ea7dfd9609b5ca07e55a543,Broome,NY,Northeast,undated-source-BRMGRS-20260802-4bbe771ece309ee5e8e883b0,pressure_channel,fiscal_constraint,side_independent,implemented,high,budget_context_only,0,"[""WCM-4cb7cc508e1ed0a234e4d818""]",ROOTCOMP-7ea7dfd9609b5ca07e55a543,1
MECHEXP-42426232ee9cde9ab2743f51,ROOTCOMP-1649522ebd167e010a1b3864,Brownville,NY,Northeast,2025,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,retroactive_back_pay,0,"[""WCM-4caca24943bbb93b5a6196d0"",""WCM-50d32e72f7929e5b2f8bf934"",""WCM-6561049118d26e97f22c2793"",""WCM-85283838aaa1a06e8ba04741""]",ROOTCOMP-1649522ebd167e010a1b3864,1
MECHEXP-e645b9b2d31716ba1a37f745,ROOTCOMP-1649522ebd167e010a1b3864,Brownville,NY,Northeast,2025,compensation_outcome,retroactive_pay,side_independent,implemented,high,retroactive_back_pay,0,"[""WCM-4caca24943bbb93b5a6196d0"",""WCM-50d32e72f7929e5b2f8bf934"",""WCM-6561049118d26e97f22c2793"",""WCM-85283838aaa1a06e8ba04741""]",ROOTCOMP-1649522ebd167e010a1b3864,1
MECHEXP-a59ab20d2593c8797427de8f,ROOTCOMP-1649522ebd167e010a1b3864,Brownville,NY,Northeast,2025,timing_implementation,one_time,side_independent,implemented,high,retroactive_back_pay,0,"[""WCM-4caca24943bbb93b5a6196d0"",""WCM-50d32e72f7929e5b2f8bf934"",""WCM-6561049118d26e97f22c2793"",""WCM-85283838aaa1a06e8ba04741""]",ROOTCOMP-1649522ebd167e010a1b3864,1
MECHEXP-e7be44220efbe7aa8dd97969,ROOTCOMP-1649522ebd167e010a1b3864,Brownville,NY,Northeast,2025,timing_implementation,payroll_effective_date,side_independent,implemented,high,retroactive_back_pay,0,"[""WCM-4caca24943bbb93b5a6196d0"",""WCM-50d32e72f7929e5b2f8bf934"",""WCM-6561049118d26e97f22c2793"",""WCM-85283838aaa1a06e8ba04741""]",ROOTCOMP-1649522ebd167e010a1b3864,1
MECHEXP-4ce7d778c92c401408398bb1,ROOTCOMP-1649522ebd167e010a1b3864,Brownville,NY,Northeast,2025,timing_implementation,retroactive,side_independent,implemented,high,retroactive_back_pay,0,"[""WCM-4caca24943bbb93b5a6196d0"",""WCM-50d32e72f7929e5b2f8bf934"",""WCM-6561049118d26e97f22c2793"",""WCM-85283838aaa1a06e8ba04741""]",ROOTCOMP-1649522ebd167e010a1b3864,1
MECHEXP-38d1940bd73db835d818319f,ROOTCOMP-1649522ebd167e010a1b3864,Brownville,NY,Northeast,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high,retroactive_back_pay,0,"[""WCM-4caca24943bbb93b5a6196d0"",""WCM-50d32e72f7929e5b2f8bf934"",""WCM-6561049118d26e97f22c2793"",""WCM-85283838aaa1a06e8ba04741""]",ROOTCOMP-1649522ebd167e010a1b3864,1
MECHEXP-1d2dc87d1c375f5c6ee9d21d,ROOTCOMP-233a69186778e7bba9209f9c,Brownville,NY,Northeast,2026,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,budget_context_only,0,"[""WCM-54d4fa620ee816d40d2f728c"",""WCM-6dd04bdc11514e74474e6b8f"",""WCM-e6d443128600694551341939""]",ROOTCOMP-233a69186778e7bba9209f9c,1
MECHEXP-5fd8ec06b83c337a52916dd2,ROOTCOMP-233a69186778e7bba9209f9c,Brownville,NY,Northeast,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high,budget_context_only,0,"[""WCM-54d4fa620ee816d40d2f728c"",""WCM-6dd04bdc11514e74474e6b8f"",""WCM-e6d443128600694551341939""]",ROOTCOMP-233a69186778e7bba9209f9c,1
MECHEXP-3f1985ea2499735fa9e3e8a6,ROOTCOMP-233a69186778e7bba9209f9c,Brownville,NY,Northeast,2026,timing_implementation,payroll_effective_date,side_independent,implemented,high,budget_context_only,0,"[""WCM-54d4fa620ee816d40d2f728c"",""WCM-6dd04bdc11514e74474e6b8f"",""WCM-e6d443128600694551341939""]",ROOTCOMP-233a69186778e7bba9209f9c,1
MECHEXP-f19abd28be5ca45e34fa2933,ROOTCOMP-233a69186778e7bba9209f9c,Brownville,NY,Northeast,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high,budget_context_only,0,"[""WCM-54d4fa620ee816d40d2f728c"",""WCM-6dd04bdc11514e74474e6b8f"",""WCM-e6d443128600694551341939""]",ROOTCOMP-233a69186778e7bba9209f9c,1
MECHEXP-e5de5d16b3d921896288707b,ROOTCOMP-efec2ceadaeb89665f8abcaa,Buchanan,NY,Northeast,2024,institutional_channel,none_identified,police,formally_adopted,high,percentage_adjustment,0,"[""WCM-02f0391a7f63f4a6f042cfe8"",""WCM-669740dec8160e58578320d7""]",ROOTCOMP-2c2b2be6a0aed5225b39449d|ROOTCOMP-839c31ccd15ac9a39bf79143|ROOTCOMP-efec2ceadaeb89665f8abcaa,3
MECHEXP-310017a62bceb4dee7b5d933,ROOTCOMP-efec2ceadaeb89665f8abcaa,Buchanan,NY,Northeast,2024,compensation_outcome,across_the_board_raise,police,formally_adopted,high,percentage_adjustment,0,"[""WCM-02f0391a7f63f4a6f042cfe8"",""WCM-669740dec8160e58578320d7""]",ROOTCOMP-efec2ceadaeb89665f8abcaa,1
MECHEXP-4a14be344c1a73b85122eaad,ROOTCOMP-efec2ceadaeb89665f8abcaa,Buchanan,NY,Northeast,2024,timing_implementation,recurring,police,formally_adopted,high,percentage_adjustment,0,"[""WCM-02f0391a7f63f4a6f042cfe8"",""WCM-669740dec8160e58578320d7""]",ROOTCOMP-839c31ccd15ac9a39bf79143|ROOTCOMP-efec2ceadaeb89665f8abcaa,2
MECHEXP-713c8d53f0d9a988a14beea1,ROOTCOMP-efec2ceadaeb89665f8abcaa,Buchanan,NY,Northeast,2024,pressure_channel,none_identified,police,formally_adopted,high,percentage_adjustment,0,"[""WCM-02f0391a7f63f4a6f042cfe8"",""WCM-669740dec8160e58578320d7""]",ROOTCOMP-2c2b2be6a0aed5225b39449d|ROOTCOMP-839c31ccd15ac9a39bf79143|ROOTCOMP-efec2ceadaeb89665f8abcaa,3
MECHEXP-99cdc1062f1dd944ac2332bb,ROOTCOMP-839c31ccd15ac9a39bf79143,Buchanan,NY,Northeast,2024,compensation_outcome,stipend_or_premium,police,implemented,high,recurring_non_base,0,"[""WCM-eec07004df6c22264f4cc59d""]",ROOTCOMP-839c31ccd15ac9a39bf79143,1
MECHEXP-6d7ceeacd39a536e98262388,ROOTCOMP-2c2b2be6a0aed5225b39449d,Buchanan,NY,Northeast,2024,compensation_outcome,retroactive_pay,police,implemented,high,not_applicable,0,"[""WCM-0160a8e5881f13e006caa354"",""WCM-0d51bf79c2b5f1d45d3a8ac6"",""WCM-f83272010fac4bce049b117d""]",ROOTCOMP-2c2b2be6a0aed5225b39449d,1
MECHEXP-ee9e6666a0e5985d072bbf62,ROOTCOMP-2c2b2be6a0aed5225b39449d,Buchanan,NY,Northeast,2024,timing_implementation,payroll_effective_date,police,implemented,high,not_applicable,0,"[""WCM-0160a8e5881f13e006caa354"",""WCM-0d51bf79c2b5f1d45d3a8ac6"",""WCM-f83272010fac4bce049b117d""]",ROOTCOMP-2c2b2be6a0aed5225b39449d,1
MECHEXP-f436a42cab741da0fa0510a8,ROOTCOMP-2c2b2be6a0aed5225b39449d,Buchanan,NY,Northeast,2024,timing_implementation,retroactive,police,implemented,high,not_applicable,0,"[""WCM-0160a8e5881f13e006caa354"",""WCM-0d51bf79c2b5f1d45d3a8ac6"",""WCM-f83272010fac4bce049b117d""]",ROOTCOMP-2c2b2be6a0aed5225b39449d,1
MECHEXP-f487e875def8f4fffef90193,ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,Camillus,NY,Northeast,2025,institutional_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-c1b91a6821ece1fc1e27311c"",""WCM-e68b5cfa135443cf78aeeb66"",""WCM-f645b9ad88704f93bd56d7b7""]",ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,1
MECHEXP-18e5ad9ad5e5b9dea20ce10d,ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,Camillus,NY,Northeast,2025,compensation_outcome,retroactive_pay,police,implemented,high,not_applicable,0,"[""WCM-c1b91a6821ece1fc1e27311c"",""WCM-e68b5cfa135443cf78aeeb66"",""WCM-f645b9ad88704f93bd56d7b7""]",ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,1
MECHEXP-3dde3a3ca16c581219fc0024,ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,Camillus,NY,Northeast,2025,timing_implementation,payroll_effective_date,police,implemented,high,not_applicable,0,"[""WCM-c1b91a6821ece1fc1e27311c"",""WCM-e68b5cfa135443cf78aeeb66"",""WCM-f645b9ad88704f93bd56d7b7""]",ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,1
MECHEXP-08608c419b873ff083111642,ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,Camillus,NY,Northeast,2025,timing_implementation,retroactive,police,implemented,high,not_applicable,0,"[""WCM-c1b91a6821ece1fc1e27311c"",""WCM-e68b5cfa135443cf78aeeb66"",""WCM-f645b9ad88704f93bd56d7b7""]",ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,1
MECHEXP-6471f0444ca6fb6b8f95e0bf,ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,Camillus,NY,Northeast,2025,pressure_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-c1b91a6821ece1fc1e27311c"",""WCM-e68b5cfa135443cf78aeeb66"",""WCM-f645b9ad88704f93bd56d7b7""]",ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,1
MECHEXP-c83c61673cffaafe525d9fed,ROOTCOMP-cb056d020a3319fd77927354,Camillus,NY,Northeast,undated-source-B4X2500LIVE-20260729-008907,institutional_channel,none_identified,police,implemented,high,one_time_lump_sum,0,"[""WCM-417f9d158f78d20287eca133"",""WCM-5d46c31aab3c9c6597dd4609""]",ROOTCOMP-cb056d020a3319fd77927354,1
MECHEXP-fd90255a51576d5a6909c5fa,ROOTCOMP-cb056d020a3319fd77927354,Camillus,NY,Northeast,undated-source-B4X2500LIVE-20260729-008907,compensation_outcome,holiday_pay,police,implemented,high,one_time_lump_sum,0,"[""WCM-417f9d158f78d20287eca133"",""WCM-5d46c31aab3c9c6597dd4609""]",ROOTCOMP-cb056d020a3319fd77927354,1
MECHEXP-6aaa559b6856e5c4a30bf118,ROOTCOMP-cb056d020a3319fd77927354,Camillus,NY,Northeast,undated-source-B4X2500LIVE-20260729-008907,compensation_outcome,lump_sum,police,implemented,high,one_time_lump_sum,0,"[""WCM-417f9d158f78d20287eca133"",""WCM-5d46c31aab3c9c6597dd4609""]",ROOTCOMP-cb056d020a3319fd77927354,1
MECHEXP-b248ec46040dfa9580d15c85,ROOTCOMP-cb056d020a3319fd77927354,Camillus,NY,Northeast,undated-source-B4X2500LIVE-20260729-008907,timing_implementation,one_time,police,implemented,high,one_time_lump_sum,0,"[""WCM-417f9d158f78d20287eca133"",""WCM-5d46c31aab3c9c6597dd4609""]",ROOTCOMP-cb056d020a3319fd77927354,1
MECHEXP-4c682ad950086243c7d390c4,ROOTCOMP-cb056d020a3319fd77927354,Camillus,NY,Northeast,undated-source-B4X2500LIVE-20260729-008907,pressure_channel,none_identified,police,implemented,high,one_time_lump_sum,0,"[""WCM-417f9d158f78d20287eca133"",""WCM-5d46c31aab3c9c6597dd4609""]",ROOTCOMP-cb056d020a3319fd77927354,1
MECHEXP-ea85e70d117fd0f5758319bf,ROOTCOMP-7d871ba2513e788c215c94ff,Canaan,NY,Northeast,2023,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,benefit_cost_shift,0,"[""WCM-04062602eb9e0a2809f80e91""]",ROOTCOMP-7d871ba2513e788c215c94ff,1
MECHEXP-6e311d949f7d10d816776705,ROOTCOMP-7d871ba2513e788c215c94ff,Canaan,NY,Northeast,2023,compensation_outcome,benefit_cost_change,side_independent,implemented,high,benefit_cost_shift,0,"[""WCM-04062602eb9e0a2809f80e91""]",ROOTCOMP-7d871ba2513e788c215c94ff,1
MECHEXP-28b3d6a46c36a0b74fc812fc,ROOTCOMP-7d871ba2513e788c215c94ff,Canaan,NY,Northeast,2023,timing_implementation,payroll_effective_date,side_independent,implemented,high,benefit_cost_shift,0,"[""WCM-04062602eb9e0a2809f80e91""]",ROOTCOMP-7d871ba2513e788c215c94ff,1
MECHEXP-3ff0a7c6af5775fefaaa56b9,ROOTCOMP-7d871ba2513e788c215c94ff,Canaan,NY,Northeast,2023,pressure_channel,fiscal_constraint,side_independent,implemented,high,benefit_cost_shift,0,"[""WCM-04062602eb9e0a2809f80e91""]",ROOTCOMP-7d871ba2513e788c215c94ff,1
MECHEXP-bd539c910e40e959de0a1477,ROOTCOMP-07d990a05d091a5dc8b208d5,Canandaigua,NY,Northeast,undated-source-CBSRD-20260728-35b66ab798090a11e557,institutional_channel,none_identified,remains_unclear,formally_adopted,low,percentage_adjustment,0,"[""WCM-d4fb560605b1ee7a66e39602""]",ROOTCOMP-07d990a05d091a5dc8b208d5|ROOTCOMP-8ca931ec9b61d67a38e7f359,2
MECHEXP-ed8876003cc138b4f79bc573,ROOTCOMP-07d990a05d091a5dc8b208d5,Canandaigua,NY,Northeast,undated-source-CBSRD-20260728-35b66ab798090a11e557,compensation_outcome,across_the_board_raise,remains_unclear,formally_adopted,low,percentage_adjustment,0,"[""WCM-d4fb560605b1ee7a66e39602""]",ROOTCOMP-07d990a05d091a5dc8b208d5,1
MECHEXP-40d08d465a775dc9226e2170,ROOTCOMP-07d990a05d091a5dc8b208d5,Canandaigua,NY,Northeast,undated-source-CBSRD-20260728-35b66ab798090a11e557,timing_implementation,recurring,remains_unclear,formally_adopted,low,percentage_adjustment,0,"[""WCM-d4fb560605b1ee7a66e39602""]",ROOTCOMP-07d990a05d091a5dc8b208d5,1
MECHEXP-b4ac28ee4f34af7999400e39,ROOTCOMP-07d990a05d091a5dc8b208d5,Canandaigua,NY,Northeast,undated-source-CBSRD-20260728-35b66ab798090a11e557,pressure_channel,none_identified,remains_unclear,formally_adopted,low,percentage_adjustment,0,"[""WCM-d4fb560605b1ee7a66e39602""]",ROOTCOMP-07d990a05d091a5dc8b208d5|ROOTCOMP-8ca931ec9b61d67a38e7f359,2
MECHEXP-f57c31a2c8cadd32d8f4175a,ROOTCOMP-8ca931ec9b61d67a38e7f359,Canandaigua,NY,Northeast,undated-source-CBSRD-20260728-35b66ab798090a11e557,compensation_outcome,retroactive_pay,remains_unclear,formally_adopted,low,not_applicable,0,"[""WCM-06bd3dbb4cd8c5861b92468e"",""WCM-5eb762a37e617f9f06c22f26"",""WCM-b4b503b1f0e423c6ce0a268d""]",ROOTCOMP-8ca931ec9b61d67a38e7f359,1
MECHEXP-5a001176aa785cd48a1c28b3,ROOTCOMP-8ca931ec9b61d67a38e7f359,Canandaigua,NY,Northeast,undated-source-CBSRD-20260728-35b66ab798090a11e557,timing_implementation,retroactive,remains_unclear,formally_adopted,low,not_applicable,0,"[""WCM-06bd3dbb4cd8c5861b92468e"",""WCM-5eb762a37e617f9f06c22f26"",""WCM-b4b503b1f0e423c6ce0a268d""]",ROOTCOMP-8ca931ec9b61d67a38e7f359,1
MECHEXP-705f665e438cc1e18a084220,ROOTCOMP-bd9e26d9a23c7d757c6d803c,Carlisle,NY,Northeast,2014,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,budget_context_only,0,"[""WCM-ba158b89cfddd2486f9c396e""]",ROOTCOMP-bd9e26d9a23c7d757c6d803c,1
