municipality_id,municipality,state,state_fips,county_fips,place_fips,county_subdivision_fips,latitude,longitude,coordinate_source,coordinate_reference_year,coordinate_match_method,coordinate_match_confidence,coordinate_conflict_flag,lower_48_flag,alaska_flag,hawaii_flag,coordinate_missing_flag
cog_2025_176430,New Fairview,TX,48,48497,50920,,33.109096,-97.43458,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209881,New Glarus,WI,55,55045,,56725,42.814078,-89.662806,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161481,New Hartford,CT,09,09160,,51350,41.841053,-72.998664,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204967,New Hartford,NY,36,36065,50298,,43.071038,-75.288618,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172577,New Holland,OH,39,39129,54726,,39.552772,-83.256847,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177347,New Holstein,WI,55,55015,,56825,43.927967,-88.092526,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170774,New Lebanon,NY,36,36021,,50452,42.470554,-73.444822,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177162,New Lisbon,WI,55,55057,56900,,43.875292,-90.162379,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208991,New London,NC,37,37167,46820,,35.434915,-80.219812,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193608,New Richland,MN,27,27161,,45880,43.884341,-93.459867,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_103848,New Richmond,IN,18,18107,53532,,40.194213,-86.977903,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173026,New Russia,OH,39,39093,,55446,41.322123,-82.222981,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_109598,New Scotland,NY,36,36001,,50672,42.60349,-73.939215,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_134873,New Tazewell,TN,47,47025,53140,,36.438127,-83.60521,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170933,New Windsor,NY,36,36071,,50848,41.474616,-74.110887,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190544,New York Mills,MN,27,27111,46060,,46.51963,-95.37278,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204968,New York Mills,NY,36,36065,51011,,43.100709,-75.293111,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208863,Newark,NY,36,36117,49891,,43.042009,-77.094024,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209070,Newark,OH,39,39089,54040,,40.071503,-82.424221,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_127944,Newburgh,ME,23,23019,,48505,44.704755,-69.012929,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170594,Newburgh,NY,36,36071,50034,,41.503249,-74.01964,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_163857,Newcastle,IN,18,18049,,52722,41.138061,-86.12524,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166249,Newcastle,ME,23,23015,,48645,44.052277,-69.567522,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_100234,Newhalen,AK,02,02164,53270,,59.737057,-154.902414,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,false,true,false,false
cog_2025_133532,Newville,PA,42,42041,54320,,40.169893,-77.40179,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194253,Niagara,WI,55,55075,,57350,45.72162,-87.935805,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_102211,Nicholson,GA,13,13157,55468,,34.116622,-83.425056,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173220,Nimishillen,OH,39,39151,,55944,40.858219,-81.245344,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190997,Niskayuna,NY,36,36093,,51264,42.803082,-73.873518,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225775,Noble,IL,17,17159,53143,,38.698126,-88.218784,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_106150,Norfolk,MA,25,25021,,46050,42.116244,-71.329274,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170311,North Brunswick,NJ,34,34023,,52560,40.450392,-74.479416,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_171069,North Castle,NY,36,36119,,51693,41.136325,-73.6905,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_211483,North Freedom,WI,55,55111,58025,,43.457966,-89.853833,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170964,North Greenbush,NY,36,36083,,52100,42.673286,-73.668939,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_133665,North Sewickley,PA,42,42007,,55400,40.811155,-80.272797,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_139456,North Topsail Beach,NC,37,37133,47845,,34.488497,-77.437538,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_128159,Northborough,MA,25,25027,,46820,42.323342,-71.646236,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167329,Northfield,MI,26,26161,,58280,42.388627,-83.729032,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_183975,Northfield Center,OH,39,39153,,56490,41.287476,-81.532542,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170129,Northvale,NJ,34,34003,53430,,41.012874,-73.948553,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225609,Norvell,MI,26,26075,,59180,42.129435,-84.162801,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_212088,Norwalk,OH,39,39077,,57316,41.253452,-82.575416,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167210,Novi,MI,26,26125,,59460,42.456973,-83.482512,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_130886,Nutley,NJ,34,34013,,53680,40.820616,-74.15625,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170610,Nyack,NY,36,36087,54100,,41.09295,-73.915236,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167680,Oak Park Heights,MN,27,27163,47914,,45.033432,-92.810186,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209423,Oakland,PA,42,42121,,56024,41.496794,-79.760924,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_128511,Oakland charter,MI,26,26125,,59820,42.753029,-83.15445,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194865,Oakwood,OH,39,39113,57764,,39.720221,-84.173325,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_127803,Oberlin,LA,22,22003,57450,,30.608097,-92.774982,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_186569,Ocean,NJ,34,34029,,54300,39.790729,-74.214609,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161677,Ocean Ridge,FL,12,12099,50950,,26.530938,-80.046814,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_138232,Ocheyedan,IA,19,19143,58530,,43.418215,-95.53666,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_136603,Oconomowoc,WI,55,55133,59250,,43.101015,-88.495115,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_136564,Oconto,WI,55,55083,59350,,44.892663,-87.868509,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_207964,Ogden Dunes,IN,18,18127,56088,,41.628661,-87.192504,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170623,Ogdensburg,NY,36,36089,54485,,44.70918,-75.463271,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_184992,Oglesby,IL,17,17099,55353,,41.29321,-89.071036,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166360,Ogunquit,ME,23,23031,,54980,43.23198,-70.585466,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193897,Ohio,OH,39,39025,,57960,38.967824,-84.253126,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_105734,Oil City,LA,22,22017,57590,,32.745752,-93.975098,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_109526,Old Brookville,NY,36,36059,54562,,40.83647,-73.605108,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174594,Old Lycoming,PA,42,42081,,56608,41.26294,-77.080937,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170131,Old Tappan,NJ,34,34003,54870,,41.023305,-73.984223,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172818,Olmsted,OH,39,39035,,58408,41.376991,-81.930867,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_163256,Olney,IL,17,17159,,55925,38.710423,-88.087579,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_114539,Onancock,VA,51,51001,59336,,37.709993,-75.74367,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225756,Oneida,WI,55,55087,,60000,44.483581,-88.240106,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170917,Onondaga,NY,36,36067,,54958,42.980793,-76.223386,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_139401,Ontario,NY,36,36117,,55013,43.245527,-77.315958,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166496,Orange,MA,25,25011,,51265,42.605437,-72.292074,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170969,Orangetown,NY,36,36087,,55211,41.053687,-73.94809,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166765,Orchard Lake Village,MI,26,26125,61020,,42.58936,-83.371309,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_186678,Orchard Park,NY,36,36029,,55277,42.752804,-78.739694,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162563,Oregon,IL,17,17141,56484,,42.012703,-89.335773,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194738,Oriental,NC,37,37137,49380,,35.03095,-76.680841,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194903,Orland,IL,17,17031,,56614,41.598592,-87.850406,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_165355,Osage,KS,20,20121,,53175,38.44523,-94.86853,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167911,Osakis,MN,27,27041,,48814,45.90404,-95.20582,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225757,Osceola,WI,55,55095,,60475,45.342376,-92.620841,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
