municipality_id,municipality,state,urbanicity,urban_land_share,classification_method,reference_year,suburban_classification_created
cog_2025_176161,Abernathy,TX,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209573,Mount Vernon,TX,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_134898,Mountain City,TN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_123758,Mountain Village,CO,urban,0.983938,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170244,Mountainside,NJ,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_164613,Moville,IA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_174248,Muhlenberg,PA,urban,0.884876,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_169759,Mullen,NE,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170253,Mullica,NJ,unknown,0.005206,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_174593,Muncy,PA,unknown,0.066566,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_165851,Munfordville,KY,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_193670,Murray,NE,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_173286,Muskingum,OH,unknown,0.060029,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_166490,Nahant,MA,urban,0.952331,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_111928,Nanty-Glo,PA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_132644,Napoleon,OH,unknown,0.127558,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_168000,Nashwauk,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_135238,Natalia,TX,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209578,Navasota,TX,urban,0.707162,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_190505,Negaunee,MI,unknown,0.001247,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209775,Neillsville,WI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_177290,Nekoosa,WI,unknown,0.471582,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_130320,Neligh,NE,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_174435,Nether Providence,PA,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_201996,Nevis,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_168426,New Auburn,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_112127,New Britain,PA,unknown,0.431597,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_166888,New Buffalo,MI,unknown,0.232412,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_163589,New Chicago,IN,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_176430,New Fairview,TX,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209881,New Glarus,WI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_161481,New Hartford,CT,unknown,,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_204967,New Hartford,NY,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_172577,New Holland,OH,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_177347,New Holstein,WI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170774,New Lebanon,NY,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_177162,New Lisbon,WI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_208991,New London,NC,unknown,0.462099,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_193608,New Richland,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_103848,New Richmond,IN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_173026,New Russia,OH,unknown,0.052135,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_109598,New Scotland,NY,unknown,0.040632,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_134873,New Tazewell,TN,urban,0.736963,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170933,New Windsor,NY,unknown,0.477509,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_190544,New York Mills,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_204968,New York Mills,NY,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_208863,Newark,NY,urban,0.835976,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209070,Newark,OH,urban,0.827314,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_127944,Newburgh,ME,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170594,Newburgh,NY,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_163857,Newcastle,IN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_166249,Newcastle,ME,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_100234,Newhalen,AK,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_133532,Newville,PA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_194253,Niagara,WI,unknown,0.000753,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_102211,Nicholson,GA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_173220,Nimishillen,OH,unknown,0.176921,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_190997,Niskayuna,NY,urban,0.821253,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_225775,Noble,IL,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_106150,Norfolk,MA,urban,0.968069,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170311,North Brunswick,NJ,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_171069,North Castle,NY,unknown,0.27693,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_211483,North Freedom,WI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170964,North Greenbush,NY,urban,0.739492,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_133665,North Sewickley,PA,unknown,0.024814,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_139456,North Topsail Beach,NC,unknown,0.464799,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_128159,Northborough,MA,urban,0.821414,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_167329,Northfield,MI,unknown,0.076621,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_183975,Northfield Center,OH,urban,0.807867,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170129,Northvale,NJ,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_225609,Norvell,MI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_212088,Norwalk,OH,unknown,0.083903,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_167210,Novi,MI,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_130886,Nutley,NJ,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170610,Nyack,NY,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_167680,Oak Park Heights,MN,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209423,Oakland,PA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_128511,Oakland charter,MI,unknown,0.28267,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_194865,Oakwood,OH,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_127803,Oberlin,LA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_186569,Ocean,NJ,unknown,0.234185,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
