search_target_id,missingness_id,search_priority,search_family,municipality,state,compensation_cycle_or_year,side,target_query_hints,expected_claim_upgrade,checkpoint_status,lane_id,external_search_executed
EXTTARGET-09dfe7d19741bde7d3296129,EXTMISS-ef277b47cb1b03eb80c7736b,Tier 1,implementation,Kinderhook,NY,undated-source-BRMGRS-20260802-0519ec359389d05900dd7d38,unclear,Kinderhook NY undated-source-BRMGRS-20260802-0519ec359389d05900dd7d38 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_004,false
EXTTARGET-917eee870045a0e6c8f2ef77,EXTMISS-3cdc35577e7df80b59058f15,Tier 2,benefits_and_total_compensation,Kinderhook,NY,undated-source-BRMGRS-20260802-0519ec359389d05900dd7d38,unclear,Kinderhook NY undated-source-BRMGRS-20260802-0519ec359389d05900dd7d38 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_001,false
EXTTARGET-e8b7f81c37f81ae732ad19ad,EXTMISS-d8e527b12dbe1e1bd1c67a04,Tier 2,urbanicity_and_context,Kinderhook,NY,undated-source-BRMGRS-20260802-0519ec359389d05900dd7d38,unclear,Kinderhook NY undated-source-BRMGRS-20260802-0519ec359389d05900dd7d38 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_005,false
EXTTARGET-004bc83d214a662f71a6634d,EXTMISS-064ce6a1db3dd02aae5269b7,Tier 1,payroll_and_earnings,Kinderhook,NY,undated-source-BRMGRS-20260802-826ffacd36837db576eecc01,unclear,Kinderhook NY undated-source-BRMGRS-20260802-826ffacd36837db576eecc01 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_002,false
EXTTARGET-443cb641a404373472315edf,EXTMISS-385644cc1bb033f17684458b,Tier 1,staffing_and_headcount,Kinderhook,NY,undated-source-BRMGRS-20260802-826ffacd36837db576eecc01,unclear,Kinderhook NY undated-source-BRMGRS-20260802-826ffacd36837db576eecc01 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_002,false
EXTTARGET-e74187b72e4c9866f0335328,EXTMISS-000e1bf8c59d55907568a9d4,Tier 1,recruitment_and_retention,Kinderhook,NY,undated-source-BRMGRS-20260802-826ffacd36837db576eecc01,unclear,Kinderhook NY undated-source-BRMGRS-20260802-826ffacd36837db576eecc01 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_004,false
EXTTARGET-2cabc8c43c0513666bc5ee0b,EXTMISS-2a6a0e2c879b7602ad513782,Tier 2,tenure_and_progression,Kinderhook,NY,undated-source-BRMGRS-20260802-826ffacd36837db576eecc01,unclear,Kinderhook NY undated-source-BRMGRS-20260802-826ffacd36837db576eecc01 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_003,false
EXTTARGET-84a54fcc36b889a738d8bef6,EXTMISS-5d1b5e311f23684d6747dd95,Tier 1,implementation,Kinderhook,NY,undated-source-BRMGRS-20260802-826ffacd36837db576eecc01,unclear,Kinderhook NY undated-source-BRMGRS-20260802-826ffacd36837db576eecc01 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_002,false
EXTTARGET-e5fafcaad2d52d9672ff2b39,EXTMISS-d4923ba5615307fd3a5cf23f,Tier 2,benefits_and_total_compensation,Kinderhook,NY,undated-source-BRMGRS-20260802-826ffacd36837db576eecc01,unclear,Kinderhook NY undated-source-BRMGRS-20260802-826ffacd36837db576eecc01 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_002,false
EXTTARGET-ec504671ff7383b22691c259,EXTMISS-909f6579e43483579219210f,Tier 2,urbanicity_and_context,Kinderhook,NY,undated-source-BRMGRS-20260802-826ffacd36837db576eecc01,unclear,Kinderhook NY undated-source-BRMGRS-20260802-826ffacd36837db576eecc01 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_003,false
EXTTARGET-c139c73a04cf5ac0658cb443,EXTMISS-e255e150e1db014799672b87,Tier 1,payroll_and_earnings,Kinderhook,NY,undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44,unclear,Kinderhook NY undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_003,false
EXTTARGET-31c19a2cf2525152de64a934,EXTMISS-895e95ff5542465ddbf87b5d,Tier 1,staffing_and_headcount,Kinderhook,NY,undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44,unclear,Kinderhook NY undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_005,false
EXTTARGET-e9e74de39d885007aee57d60,EXTMISS-a1542d004e4049a9f691857e,Tier 1,recruitment_and_retention,Kinderhook,NY,undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44,unclear,Kinderhook NY undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_001,false
EXTTARGET-265b2fd38d3f81d29fbbcb14,EXTMISS-a9df66c85010b40572b105a6,Tier 2,tenure_and_progression,Kinderhook,NY,undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44,unclear,Kinderhook NY undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_002,false
EXTTARGET-d58ccea90ca3b5dc0e4ee563,EXTMISS-8f1ad23f2387ef16bfd4b72b,Tier 1,implementation,Kinderhook,NY,undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44,unclear,Kinderhook NY undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_001,false
EXTTARGET-99bff88f046589effc369c8d,EXTMISS-d1bc60881d37825164f0f56f,Tier 2,benefits_and_total_compensation,Kinderhook,NY,undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44,unclear,Kinderhook NY undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_001,false
EXTTARGET-8e23acbc935a64f69510355f,EXTMISS-35526d9b07342f89845276bf,Tier 2,urbanicity_and_context,Kinderhook,NY,undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44,unclear,Kinderhook NY undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_002,false
EXTTARGET-60716589eda4bd3635e15fcc,EXTMISS-92af0514c1b961307444f2f5,Tier 1,payroll_and_earnings,Kingsbury,ME,2026,unclear,Kingsbury ME 2026 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_002,false
EXTTARGET-e03d460f5ab86cdb8460d019,EXTMISS-c243c2e121d30d63c124651e,Tier 1,staffing_and_headcount,Kingsbury,ME,2026,unclear,Kingsbury ME 2026 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_001,false
EXTTARGET-85452eac2d98b3489b0102ee,EXTMISS-00be154800462451df0aeb5d,Tier 1,recruitment_and_retention,Kingsbury,ME,2026,unclear,Kingsbury ME 2026 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_005,false
EXTTARGET-1156c2f444e836b869c52dfa,EXTMISS-4d950a21c91eca20fbff769e,Tier 2,tenure_and_progression,Kingsbury,ME,2026,unclear,Kingsbury ME 2026 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_004,false
EXTTARGET-c072966083a74c1b8545012e,EXTMISS-f32b30c5ea539709cb205475,Tier 1,implementation,Kingsbury,ME,2026,unclear,Kingsbury ME 2026 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_001,false
EXTTARGET-1d1fa60e1e7da1faec77ccf9,EXTMISS-4e413d03202e37e0ef0ed25a,Tier 2,benefits_and_total_compensation,Kingsbury,ME,2026,unclear,Kingsbury ME 2026 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_004,false
EXTTARGET-cb5fa9c387eb0740ae35496b,EXTMISS-631046da115c10bdb9b50190,Tier 2,urbanicity_and_context,Kingsbury,ME,2026,unclear,Kingsbury ME 2026 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_005,false
EXTTARGET-243d93dd9067fee993728865,EXTMISS-75eddeecd119b99655e69dd0,Tier 1,payroll_and_earnings,Kingston,NY,2024,fire,Kingston NY 2024 fire actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_005,false
EXTTARGET-751b36ea98e5a0b15dae72c4,EXTMISS-a001223256fb7652f338444d,Tier 1,staffing_and_headcount,Kingston,NY,2024,fire,Kingston NY 2024 fire authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_005,false
EXTTARGET-7acd655bd51b7abbff2f4b10,EXTMISS-b2f83b840a992e522179f8d3,Tier 1,recruitment_and_retention,Kingston,NY,2024,fire,Kingston NY 2024 fire applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_002,false
EXTTARGET-244dd877231cdc308d5c8bc8,EXTMISS-5e843a55f4b824b041d9df48,Tier 2,tenure_and_progression,Kingston,NY,2024,fire,Kingston NY 2024 fire employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_005,false
EXTTARGET-7f41c83a99783e73609ea509,EXTMISS-48ac691abf8e8cc48e487e11,Tier 1,implementation,Kingston,NY,2024,fire,Kingston NY 2024 fire payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_005,false
EXTTARGET-dd0cfd359bfc32f7a87d26a4,EXTMISS-57916c04931112358cb6e76d,Tier 2,benefits_and_total_compensation,Kingston,NY,2024,fire,Kingston NY 2024 fire pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_005,false
EXTTARGET-52711ddf7c632804fa543e91,EXTMISS-fb19cbfba731dbb900f548c4,Tier 2,urbanicity_and_context,Kingston,NY,2024,fire,Kingston NY 2024 fire authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_004,false
EXTTARGET-bb01e1c08666025baf50e803,EXTMISS-3f5eadff7d936b19cc710cdc,Tier 1,payroll_and_earnings,Kingston,NY,2024,unclear,Kingston NY 2024 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_001,false
EXTTARGET-ca72709b4e83879b2c478657,EXTMISS-cbd6085818a0ba2c2b686cdd,Tier 1,staffing_and_headcount,Kingston,NY,2024,unclear,Kingston NY 2024 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_004,false
EXTTARGET-074da952cc363fc5984536bd,EXTMISS-0b0b79c00af69d1fefd15de7,Tier 1,recruitment_and_retention,Kingston,NY,2024,unclear,Kingston NY 2024 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_003,false
EXTTARGET-46af8472fb9c3a2a57bbe4c2,EXTMISS-fcf720342e3a9f6731c0b937,Tier 2,tenure_and_progression,Kingston,NY,2024,unclear,Kingston NY 2024 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_002,false
EXTTARGET-2fd3ef1fc4ca4fb444c0f4bd,EXTMISS-551e46390e9647d4b0763ae7,Tier 1,implementation,Kingston,NY,2024,unclear,Kingston NY 2024 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_004,false
EXTTARGET-1b061955f30f36c627ae584b,EXTMISS-410958c53db5cb124892cda1,Tier 2,benefits_and_total_compensation,Kingston,NY,2024,unclear,Kingston NY 2024 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_004,false
EXTTARGET-0a01cbf79381adcefd700ce4,EXTMISS-b980bb020b2ad67600f5998f,Tier 2,urbanicity_and_context,Kingston,NY,2024,unclear,Kingston NY 2024 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_001,false
EXTTARGET-54bb4a7551371706a137d05c,EXTMISS-77ba9b19207ab402d36ba3b3,Tier 1,payroll_and_earnings,Kingston,WI,undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3,unclear,Kingston WI undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_003,false
EXTTARGET-d927f1fb39db686c68932f45,EXTMISS-d06229a10dd265d878cb3068,Tier 1,staffing_and_headcount,Kingston,WI,undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3,unclear,Kingston WI undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_002,false
EXTTARGET-527e232c57b6c5ee8cde91d7,EXTMISS-af2bb28915c70e73b235440a,Tier 1,recruitment_and_retention,Kingston,WI,undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3,unclear,Kingston WI undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_004,false
EXTTARGET-3c4ad995fefc51e307e0884b,EXTMISS-756a4efe8b65e3dd38a6f0e4,Tier 2,tenure_and_progression,Kingston,WI,undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3,unclear,Kingston WI undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_001,false
EXTTARGET-6eb36e8e6e122ebd7879245b,EXTMISS-66a53a40205eee13a45d135d,Tier 1,implementation,Kingston,WI,undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3,unclear,Kingston WI undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_002,false
EXTTARGET-2a4124f54e146bd979fa8382,EXTMISS-bddb5d40eb5719a8f1934882,Tier 2,benefits_and_total_compensation,Kingston,WI,undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3,unclear,Kingston WI undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_004,false
EXTTARGET-f01e27782bf5b2c495557478,EXTMISS-6bee284e19335d218d15af61,Tier 2,urbanicity_and_context,Kingston,WI,undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3,unclear,Kingston WI undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_001,false
EXTTARGET-1c3dcca36c30121160846402,EXTMISS-c3d93689ba9f8222ee740cd0,Tier 1,payroll_and_earnings,Kingsville,TX,2024,fire,Kingsville TX 2024 fire actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_005,false
EXTTARGET-48ba5fdc10091cbcd4f4ad41,EXTMISS-a0ea0b4fcffd7721327b0149,Tier 1,staffing_and_headcount,Kingsville,TX,2024,fire,Kingsville TX 2024 fire authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_005,false
EXTTARGET-a01410c97074789399d5f714,EXTMISS-bf7634910ed9266892ea12c0,Tier 1,recruitment_and_retention,Kingsville,TX,2024,fire,Kingsville TX 2024 fire applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_003,false
EXTTARGET-820878843696d5aae433897b,EXTMISS-3f636b643a2f7fc3fc6d9553,Tier 2,tenure_and_progression,Kingsville,TX,2024,fire,Kingsville TX 2024 fire employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_004,false
EXTTARGET-5a2f16917c79be1d2cb24f43,EXTMISS-143c03762a77bfa337f8b7a3,Tier 1,implementation,Kingsville,TX,2024,fire,Kingsville TX 2024 fire payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_005,false
EXTTARGET-482f58b9187cb3698253489d,EXTMISS-85c86f3ae1329384ff7880cb,Tier 2,benefits_and_total_compensation,Kingsville,TX,2024,fire,Kingsville TX 2024 fire pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_003,false
EXTTARGET-7e8ab52138cbbf255484f408,EXTMISS-76eeab37fe4e3fc8c9cd73b9,Tier 2,urbanicity_and_context,Kingsville,TX,2024,fire,Kingsville TX 2024 fire authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_005,false
