duplicate_candidate_id,canonical_candidate_id,duplicate_basis,confidence,search_target_id
EXTCAND-17ae99691b2892117c2cc264,EXTCAND-17ae99691b2892117c2cc264,canonical URL and normalized title,high,EXTSEARCH-a07396881cd957c098dd3f6e
EXTCAND-24c8865360ee6c19491b20f5,EXTCAND-24c8865360ee6c19491b20f5,canonical URL and normalized title,high,EXTSEARCH-a07396881cd957c098dd3f6e
EXTCAND-e7bba9ff45cc20f30e5eba6a,EXTCAND-e7bba9ff45cc20f30e5eba6a,canonical URL and normalized title,high,EXTSEARCH-a07396881cd957c098dd3f6e
EXTCAND-d6db74fb89d780caf509bf94,EXTCAND-d6db74fb89d780caf509bf94,canonical URL and normalized title,high,EXTSEARCH-a07396881cd957c098dd3f6e
EXTCAND-4ebd9c75d1dfc9ccdd32d943,EXTCAND-4ebd9c75d1dfc9ccdd32d943,canonical URL and normalized title,high,EXTSEARCH-a07396881cd957c098dd3f6e
EXTCAND-5f6672a004cbcb71cc860d28,EXTCAND-6c01636fe81bf4d09aff18ab,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-d9d77102b65627d2e4e2c09b,EXTCAND-729e9df32f1b23b62ab4a281,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-5b980bdc350f5af565ae4cdb,EXTCAND-56afff5fe7b6a02fe6b6a69e,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-de86cfa690ceb788dbeccc42,EXTCAND-99afb3e3894164aaebf79efd,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-e42dd9d58c2a077313ac0e9e,EXTCAND-f7854e9e135de5fca014a6c4,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-714b912b4fddd5c0d566e3ce,EXTCAND-ddb5fdffddf6f91dfa09dd27,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-a6d57731ad1763e051e024c6,EXTCAND-8a53a6806383434499bb8d76,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-4108f7382bad9f6d026260de,EXTCAND-7e75250d1f1824786b79647a,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-8cf160e8b0d4d47fc6811406,EXTCAND-5e883255446e2267e795968f,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-24b0fa750d6dbed399dcba26,EXTCAND-27972e84ad588fc32059e20d,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-7324b3583cbac97913df7dca,EXTCAND-531d6aef49c5f2f8af89eac4,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-5b3f6d855359c67d6133ceee,EXTCAND-c88c18f39308a22d95580e29,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-afb987bd526753485cdc1b1f,EXTCAND-afb987bd526753485cdc1b1f,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-cdf6f709302bb17b1993baa5,EXTCAND-cdf6f709302bb17b1993baa5,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-a885dbcfae359c02ae2efac8,EXTCAND-a885dbcfae359c02ae2efac8,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-2b11e426c6533f683cc092fa,EXTCAND-2b11e426c6533f683cc092fa,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-4a65f775868aa29653b08a53,EXTCAND-4a65f775868aa29653b08a53,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-d9d77102b65627d2e4e2c09b,EXTCAND-729e9df32f1b23b62ab4a281,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-de86cfa690ceb788dbeccc42,EXTCAND-99afb3e3894164aaebf79efd,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-7f934325c6a6531343f3e2d4,EXTCAND-7f934325c6a6531343f3e2d4,canonical URL and normalized title,high,EXTSEARCH-b08d7ed6c21752cd5eeee814
EXTCAND-25894eb980dc75cfae263ed3,EXTCAND-a0ba17039e09eefffdaf805d,canonical URL and normalized title,high,EXTSEARCH-c14a3a94a09ac1c33f046dd1
EXTCAND-41ced13e2ddccd30982a158b,EXTCAND-41ced13e2ddccd30982a158b,canonical URL and normalized title,high,EXTSEARCH-c14a3a94a09ac1c33f046dd1
EXTCAND-3d2229a8553d6b26ab4f767d,EXTCAND-3d2229a8553d6b26ab4f767d,canonical URL and normalized title,high,EXTSEARCH-c14a3a94a09ac1c33f046dd1
EXTCAND-32092d499e38cf19df1eb524,EXTCAND-32092d499e38cf19df1eb524,canonical URL and normalized title,high,EXTSEARCH-c14a3a94a09ac1c33f046dd1
EXTCAND-a8e83548d637d84fa55430ec,EXTCAND-a8e83548d637d84fa55430ec,canonical URL and normalized title,high,EXTSEARCH-c14a3a94a09ac1c33f046dd1
EXTCAND-74f1a2aaafc2f9a4bb2c6670,EXTCAND-00ccf72b9b6b75b056d42457,canonical URL and normalized title,high,EXTSEARCH-3a1222272fe80b47f34e9f2e
EXTCAND-c3734ac6d5aa9628d096e09d,EXTCAND-2674811a89bbe1284a097353,canonical URL and normalized title,high,EXTSEARCH-3a1222272fe80b47f34e9f2e
EXTCAND-6351f15da2d418a49180be99,EXTCAND-817d81d44b2b9772694de127,canonical URL and normalized title,high,EXTSEARCH-3a1222272fe80b47f34e9f2e
EXTCAND-be4dd052b0e976ddc48803d3,EXTCAND-c88c18f39308a22d95580e29,canonical URL and normalized title,high,EXTSEARCH-3a1222272fe80b47f34e9f2e
EXTCAND-3216f3acdcfc0d7a409aca29,EXTCAND-98b58381bf3873f5a48cc8fe,canonical URL and normalized title,high,EXTSEARCH-3a1222272fe80b47f34e9f2e
EXTCAND-f697de0bf4306573c73cfa31,EXTCAND-8e5a66bbb975b41ab32d8372,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-4ca4b9cde997c01d68949cc1,EXTCAND-4ba2df72d5e02cb37db00058,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-db1d3187ae9162dc3e76a290,EXTCAND-6c01636fe81bf4d09aff18ab,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-5efea41fe57e006a494f12c6,EXTCAND-ce5e6e26270af6baa2df6ca0,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-869abbd4bd0af5e60d669754,EXTCAND-fad3bab935f910f33b4be545,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-7ad7bfe824a6de71e76f6f4c,EXTCAND-0a665e4af745fb174e4b2ef7,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-f09e82af10942af2765cccd4,EXTCAND-c88c18f39308a22d95580e29,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-15df56c105fa2df903b7c1df,EXTCAND-ddb5fdffddf6f91dfa09dd27,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-d480ab47be642f213df6c371,EXTCAND-d480ab47be642f213df6c371,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-cbb5051257e9eb97a1e7f535,EXTCAND-cbb5051257e9eb97a1e7f535,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-2050e3f862210af27830b944,EXTCAND-2050e3f862210af27830b944,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-c7e3bec83bfc6ebcb7ab50e9,EXTCAND-c7e3bec83bfc6ebcb7ab50e9,canonical URL and normalized title,high,EXTSEARCH-bafc21ff8bc329ffb67ff4df
EXTCAND-100c6a5173748c5361fe57cb,EXTCAND-c7e3bec83bfc6ebcb7ab50e9,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-5a438bd17ae4cee63703c5f1,EXTCAND-4ba2df72d5e02cb37db00058,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-d0d99dde2197bce4de37efcc,EXTCAND-0724fd0061cd3a4ce42ded55,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-eccff2c627f35771f7216f61,EXTCAND-0a665e4af745fb174e4b2ef7,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-42f468139c74132837101abd,EXTCAND-c88c18f39308a22d95580e29,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-5c2ec5dc5527684dedaf1666,EXTCAND-5c2ec5dc5527684dedaf1666,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-7f4c58a540dd2d7c9afe8add,EXTCAND-7f4c58a540dd2d7c9afe8add,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-fe54a6ba934676f599b58f37,EXTCAND-fe54a6ba934676f599b58f37,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-96053c24a547edc50a288c18,EXTCAND-96053c24a547edc50a288c18,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-78905f9dfe4d98719941a2da,EXTCAND-78905f9dfe4d98719941a2da,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-100c6a5173748c5361fe57cb,EXTCAND-c7e3bec83bfc6ebcb7ab50e9,canonical URL and normalized title,high,EXTSEARCH-f597a13383ad99e4647240a0
EXTCAND-7b99b9ad7d509a89c851114e,EXTCAND-6c01636fe81bf4d09aff18ab,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-ef5e6f246165b2e3e893f9dc,EXTCAND-92ae6ae800f05c003db178ac,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-855876369ca5165b4cd4b01b,EXTCAND-75770a18349c318c49bf1d2f,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-93b79a9888854378ff0569a0,EXTCAND-41134199be5b14e7d08d3ea3,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-63499d346a2f15d64c91e965,EXTCAND-d77c6c55412b495a30d35226,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-d93d7b9d09b92e9855bd2d7e,EXTCAND-1a8a8248790bef94ae07860d,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-b2f760055d8619956d5e622b,EXTCAND-b7cc8483560ed6cebfbda3cd,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-6b5b40cf5f38c26994c97903,EXTCAND-88f1bb55ede6acd892ea37b1,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-a5e0a6185816f0452f33a2b0,EXTCAND-a5e0a6185816f0452f33a2b0,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-aceb244f2ec7f8f8cfc8cacb,EXTCAND-aceb244f2ec7f8f8cfc8cacb,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-855876369ca5165b4cd4b01b,EXTCAND-75770a18349c318c49bf1d2f,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-cdf659d961a7d16499a71679,EXTCAND-cdf659d961a7d16499a71679,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-d93d7b9d09b92e9855bd2d7e,EXTCAND-1a8a8248790bef94ae07860d,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-ef5e6f246165b2e3e893f9dc,EXTCAND-92ae6ae800f05c003db178ac,canonical URL and normalized title,high,EXTSEARCH-006b8f506457cf7d1f505c5b
EXTCAND-80f6e677f2c5709eb477b458,EXTCAND-b7cc8483560ed6cebfbda3cd,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-02d7d791e33da3919003562c,EXTCAND-735d01e4815b97b066fa618f,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-51410f9c87f89c0838c7b8a4,EXTCAND-6c01636fe81bf4d09aff18ab,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-153ba010584c4638e80a0a18,EXTCAND-89151bd01d8f92b94f2b0a9d,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-dacaad77f8757a896d26641f,EXTCAND-15d4a481f68ab85d336b318d,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-420ca7782e2fed360e27b429,EXTCAND-de04e1bb63348e6c4f749b55,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-31a6e827165bab3e187d5ea6,EXTCAND-fad3bab935f910f33b4be545,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-cae1f45575d3291acc6e85fc,EXTCAND-531d6aef49c5f2f8af89eac4,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-c0b66c40fdf4bf892e7a7bc3,EXTCAND-c0b66c40fdf4bf892e7a7bc3,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-8f8bf7c46d72c8cce38e5370,EXTCAND-8f8bf7c46d72c8cce38e5370,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-cb409f6039e790cf22de3b78,EXTCAND-cb409f6039e790cf22de3b78,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-471ad391687b79bfc9aa0048,EXTCAND-471ad391687b79bfc9aa0048,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-38ded65336287c63a640917f,EXTCAND-38ded65336287c63a640917f,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-c8c05ac68c9bf38a67972b8f,EXTCAND-c8c05ac68c9bf38a67972b8f,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-19e0e06331f264733bd7f36e,EXTCAND-19e0e06331f264733bd7f36e,canonical URL and normalized title,high,EXTSEARCH-faaa1d47d85625ab5c4b0f5e
EXTCAND-fa692f73c1d132f2cb4ec9cd,EXTCAND-f0f82a106c213e2a7d077ff3,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-ab00a5357798e17493bc3b46,EXTCAND-85144d1314e6da1bd7f22373,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-5d1852a87e1e575107d3db26,EXTCAND-4cc6f57bfbc525da8d2d562d,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-88a151baf16eeea70e0745e1,EXTCAND-d2294aac09a12d38cf0f90f2,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-03cf995992e87e77db70645d,EXTCAND-dc8f2d2b119049a52fc1cbfc,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-90285607e409882c91d44887,EXTCAND-7ad2db0b59d8c439f653e90d,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-9647b5f3fbe7c73f2d8a1653,EXTCAND-2dde0fb59642173ca4be26ab,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-0cf0af93a2caa6c45fd1a743,EXTCAND-fad3bab935f910f33b4be545,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-d92806442e196991331ea1ed,EXTCAND-f0f6b5a43f790f3fbdb124e7,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-1d3c524fc400b20cca38e2a0,EXTCAND-dfaf5a83e22596848e99d68a,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-fa692f73c1d132f2cb4ec9cd,EXTCAND-f0f82a106c213e2a7d077ff3,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-dbe85d7bb72d3604e3988be0,EXTCAND-dbe85d7bb72d3604e3988be0,canonical URL and normalized title,high,EXTSEARCH-f8e602d5b5e980167033e47f
EXTCAND-b367976dcb818e9011819866,EXTCAND-491271f6b4c09e552a58bc03,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-7f0075aaecce1a250ee531fe,EXTCAND-d53d88199f9b3011b770913d,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-6b47e32759902886e5c7d8cd,EXTCAND-32c6a3599e3397463d1d0a7a,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-a1c54e776b7b60a94de18134,EXTCAND-868e916771a5d7f5ac4bb6f0,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-e9aeb7d11fa0942482cf9e8f,EXTCAND-63a31e309df996b8911617c9,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-aa434539061b802f9a2b3313,EXTCAND-a618ede488b80279b02f8211,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-796841968ed64eb51ed9d500,EXTCAND-b2fbf749c6c5038c18597866,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-9d9fa65d80cbea96c3c2d58e,EXTCAND-e4e53d73d5cdb2ceeda102a2,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-d9f4d4844794c0f337e92b99,EXTCAND-d9f4d4844794c0f337e92b99,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-1ef865a65d58a0cbbfdbe432,EXTCAND-1ef865a65d58a0cbbfdbe432,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-5478e0d0bc62f243e26283d6,EXTCAND-5478e0d0bc62f243e26283d6,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-7b792e306708f0738506e9bb,EXTCAND-7b792e306708f0738506e9bb,canonical URL and normalized title,high,EXTSEARCH-d4de29b505f07520da4f4524
EXTCAND-f75b412433df357230a19010,EXTCAND-fba475c0099188ea72534890,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-34fd2b06fb23b881627747c4,EXTCAND-f0f82a106c213e2a7d077ff3,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-24208b042162bce38c700496,EXTCAND-b7cc8483560ed6cebfbda3cd,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-7f75df10d905747642a8d890,EXTCAND-3ecf4cb5a8ef6c829a6d2c14,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-983360a364cf1b84d19ee966,EXTCAND-dc8f2d2b119049a52fc1cbfc,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-cefbd3f45a15738b15d3f64b,EXTCAND-a654588ac21b92945db0a06d,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-aaeadad010556279216b4f7a,EXTCAND-73464978a7418d19e5454e94,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-48cf9d56ffe4b02d295eb183,EXTCAND-2dde0fb59642173ca4be26ab,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-286e9daf322dc6d425b87040,EXTCAND-286e9daf322dc6d425b87040,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-363b9b1960e941107ec68cf5,EXTCAND-363b9b1960e941107ec68cf5,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-7f75df10d905747642a8d890,EXTCAND-3ecf4cb5a8ef6c829a6d2c14,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-f75b412433df357230a19010,EXTCAND-fba475c0099188ea72534890,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-34fd2b06fb23b881627747c4,EXTCAND-f0f82a106c213e2a7d077ff3,canonical URL and normalized title,high,EXTSEARCH-b74d1534c58c66550757ef20
EXTCAND-b637642b7b96b4cc241df1b9,EXTCAND-58d06a90591e234ed7d740be,canonical URL and normalized title,high,EXTSEARCH-882c83b0200b57e1f55a934d
EXTCAND-4419ccdc6fab004d257719d7,EXTCAND-1a9d0c3aac05e54ab53cd849,canonical URL and normalized title,high,EXTSEARCH-882c83b0200b57e1f55a934d
EXTCAND-6b06aa017b6c54351d63b515,EXTCAND-a654588ac21b92945db0a06d,canonical URL and normalized title,high,EXTSEARCH-882c83b0200b57e1f55a934d
EXTCAND-90df7ddccc16eb329a071d5c,EXTCAND-dbe85d7bb72d3604e3988be0,canonical URL and normalized title,high,EXTSEARCH-882c83b0200b57e1f55a934d
EXTCAND-e2aadacf1432a3daaf9301d0,EXTCAND-39932e11738e769e4042d266,canonical URL and normalized title,high,EXTSEARCH-882c83b0200b57e1f55a934d
EXTCAND-736eb5993ae81fa14b2be4c2,EXTCAND-48fd03d0a0562064b96204d1,canonical URL and normalized title,high,EXTSEARCH-882c83b0200b57e1f55a934d
EXTCAND-ff15eb236ffe6b3a6a2b47b4,EXTCAND-0e350e2cfb9403687dcbb726,canonical URL and normalized title,high,EXTSEARCH-882c83b0200b57e1f55a934d
EXTCAND-22375302b03f72b0a43d1c11,EXTCAND-3998e5ef9d52be5661d05848,canonical URL and normalized title,high,EXTSEARCH-882c83b0200b57e1f55a934d
EXTCAND-a64362aa51022a60ffd87323,EXTCAND-ab1fd45bfa082cdd75b39c8c,canonical URL and normalized title,high,EXTSEARCH-882c83b0200b57e1f55a934d
EXTCAND-2e86ddc0c874101005177c79,EXTCAND-0d1fb68aaa262f7c93fd71c1,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-f9669d770792a92a2874b838,EXTCAND-07f10183d70646b39b474499,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-56e83a6b63f41ce9da1b5c2d,EXTCAND-7eee975fb7e83d591ea683a4,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-875ee6e879ed06b32234d3a5,EXTCAND-46dd4ee494c0c8e51715eea6,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-e859d9253034a2b7784d2afa,EXTCAND-f0f82a106c213e2a7d077ff3,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-3bc8282ed4666106977af8e0,EXTCAND-2dde0fb59642173ca4be26ab,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-3eb48d668ac3c4d9249e94cd,EXTCAND-0e350e2cfb9403687dcbb726,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-2e86ddc0c874101005177c79,EXTCAND-0d1fb68aaa262f7c93fd71c1,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-517d5255576496c3a5fe7b88,EXTCAND-517d5255576496c3a5fe7b88,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-ab81fdf6dd732d549b563728,EXTCAND-ab81fdf6dd732d549b563728,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-406f463aa3035cd8688e05d7,EXTCAND-406f463aa3035cd8688e05d7,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-271d4b435fc8d45b9229c779,EXTCAND-271d4b435fc8d45b9229c779,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-4686361595e1e1763dc64a14,EXTCAND-4686361595e1e1763dc64a14,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-3e596d53cbeaf92ce929f5b5,EXTCAND-3e596d53cbeaf92ce929f5b5,canonical URL and normalized title,high,EXTSEARCH-637b19a3967b86ed75dac89f
EXTCAND-5ca98967f1e714322abb2847,EXTCAND-a654588ac21b92945db0a06d,canonical URL and normalized title,high,EXTSEARCH-19bab820c3499f2883a380b0
EXTCAND-69ff939a97f9a37ff505e84c,EXTCAND-886d4e968d8db70e1e838f2d,canonical URL and normalized title,high,EXTSEARCH-19bab820c3499f2883a380b0
EXTCAND-ec8167e7b676208e13b34b40,EXTCAND-bf7d2b8604bb3ec1f321f1b4,canonical URL and normalized title,high,EXTSEARCH-19bab820c3499f2883a380b0
EXTCAND-3c43c44192453f7915f84fc3,EXTCAND-a117a6bb9f0eff2da01cf72c,canonical URL and normalized title,high,EXTSEARCH-19bab820c3499f2883a380b0
EXTCAND-e73a1adf57e3c6495a935dce,EXTCAND-e73a1adf57e3c6495a935dce,canonical URL and normalized title,high,EXTSEARCH-19bab820c3499f2883a380b0
EXTCAND-7822ea0d247492eab4574270,EXTCAND-7822ea0d247492eab4574270,canonical URL and normalized title,high,EXTSEARCH-19bab820c3499f2883a380b0
EXTCAND-c4e8e68fd5baecdd009d8b71,EXTCAND-c4e8e68fd5baecdd009d8b71,canonical URL and normalized title,high,EXTSEARCH-19bab820c3499f2883a380b0
EXTCAND-5ca98967f1e714322abb2847,EXTCAND-a654588ac21b92945db0a06d,canonical URL and normalized title,high,EXTSEARCH-19bab820c3499f2883a380b0
EXTCAND-a5b45a47527c488e3adf0f09,EXTCAND-a5b45a47527c488e3adf0f09,canonical URL and normalized title,high,EXTSEARCH-19bab820c3499f2883a380b0
EXTCAND-fb8a2557dbf917c9ad2a0687,EXTCAND-b2d58fea06ef93307f0e0ea5,canonical URL and normalized title,high,EXTSEARCH-88d60293efdea2f14c4b0bcd
EXTCAND-7164953059746f139ef9d760,EXTCAND-3b11704c6269df83c51793c9,canonical URL and normalized title,high,EXTSEARCH-88d60293efdea2f14c4b0bcd
