implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-a0b2582bd3fcdb69b170642f,Grand Island,NY,Northeast,,,2025,2025,2025,step_schedule_seniority,step_progression,unclear,unclear,implemented,unclear,scheduled_step,step_progression,hourly,1,1,0,"Brian Zulawski as a Principal Engineer Assistant at the CSEA Grade 8, Start Rate $33.93/hr., effective April 22, 2025, subject to the completion of the necessary pre-","Grand Island, New York, Memorandum Of Understanding, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-4d4a8538987a60e74bf437e1""]"
IMPEVT-4e196c4ccc580baa6582e004,Greenport,NY,Northeast,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"14 effective October 27, 2025.","Greenport, New York, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-3e3294c76fcfd1c548e0886b""]"
IMPEVT-2124e79751403b74d2ba08d8,Halcott,NY,Northeast,,,2022,2022,2022,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0,c. Emergency help – $15.00/hr straight time pay. (Must be approved by a member of the Town Board or Supervisor).,"Halcott, New York, Wage Schedule, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-994799203e90e54493ae6801""]"
IMPEVT-4ad61b67ede690d54b580603,Halcott,NY,Northeast,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,"EFFECTIVE JANUARY 1, 2025","Halcott, New York, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-067fa5d7070ad6aec052da95"",""WCM-92e312332b5121f58aabbee8""]"
IMPEVT-3d13eefed6e12a8b80d52864,Hamburg,NY,Northeast,,,2017,2017,2017,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"eliminated and stricken from said regulations effective July 10, 2017.","Hamburg, New York, Settlement Agreement, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-fbc06c05b31f0b88dcaaca04""]"
IMPEVT-0cd84b41583f9a890a7541f8,Hamburg,NY,Northeast,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"The terms mutually agreed upon in this MOA become effective on April 1, 2025, and will remain in effect","Hamburg, New York, Memorandum Of Understanding, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-666e9ee8c2d5b4fda60c7738"",""WCM-f0f6bb86cff1bdd075745ad3""]"
IMPEVT-1e9bc0de0f580ead4d5e9cb5,Hamburg,NY,Northeast,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"PUBLIC EMPLOYEE DISHONESTY AND FAITHFUL PERFORMANCE BOND effective December 15, 2009, covering all officers and employees, while acting within the scope of their duties,","Hamburg, New York, Wage Schedule, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-06dee71d0b0f89fa5926b4fc"",""WCM-26ab3714971d2c67199b96a6"",""WCM-adf644ca1f8a8822a8e99a3e""]"
IMPEVT-ad6945cdd775b7621efa384b,Hamburg,NY,Northeast,,,undated-source-B4X2500LIVE-20260729-003946,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"Effective January 1, 1989 the Town shall contribute twenty-five (25) days,","Hamburg, New York, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-3543ae472618d409ea74e946"",""WCM-ae3959beaf727601a63bc12a"",""WCM-c6ed013eabd641f6baebddbf""]"
IMPEVT-f045d8427a7c944e43a34f90,Hamburg,NY,Northeast,,,undated-source-B4X2500LIVE-20260729-003948,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Be it resolved, effective on 6/27/17, Marc Collins be hired for the vacant position of Recreation","Hamburg, New York, Settlement Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-e2b9f4047e67bcd61a2ed174""]"
IMPEVT-9bbfff3fbcb515fe54fe064c,Hancock,NY,Northeast,,,undated-source-BRMGRS-20260802-b34970d0d74748c5128f9a16,,,budget_pay_plan,longevity,unclear,unclear,implemented,upward,recurring_non_base,longevity,hourly,1,6,0,"Effective 01/01/01, hourly payment for longevity will increase from S.05","Hancock, New York, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-0c243d367d4cb9e3faa70d68"",""WCM-221d1f7ac1f733657c8d4471"",""WCM-3e49823735ee3ed7fb733f39"",""WCM-9e55a73e04b4f3d5155a024e"",""WCM-c3d31fed5fecb5098fb0b3f2"",""WCM-f13458fef4c69ab1336c75b7""]"
IMPEVT-f968cc4c26484693c2ab2e14,Hanover,NY,Northeast,,,2024,2024,2024,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,annual_salary,1,1,0,"salary of $18,000 effective January 1, 2024 through December 31, 2024.","Hanover, New York, Salary Ordinance, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-4d5f2d2a3840541592b4cc59""]"
IMPEVT-e4724ddb84f0f7724efd7832,Hardenburgh,NY,Northeast,,,2025,2025,2025,non_base_compensation,other,unclear,unclear,implemented,upward,unclear_duration,other,unknown,1,3,0,"AND BE IT FURTHER RESOLVED that these pay raises shall become effective January 1,","Hardenburgh, New York, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-0b2fb904f310e9426f0287a9"",""WCM-2286043e3f96dfd961db4c66"",""WCM-2c290402d1cc183feb8ad54f""]"
IMPEVT-9a0f3b17e92d7123816a879b,Harrietstown,NY,Northeast,,,2024,2024,2024,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,3,0,"effective October 31, 2001, the consent of the State Comptroller is not required before","Harrietstown, New York, Memorandum Of Understanding, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-20558018990517f52444e8af"",""WCM-42c718444ecb5d3700492413"",""WCM-9bd48ee7bc5a0bb546fb86bb""]"
IMPEVT-8179ab3c037567729b392c0b,Hartsville,NY,Northeast,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,Henderson to the Highway Superintendent position for the balance of 2025 effective November,"Hartsville, New York, Personnel Policy, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-655ab6175c7413d506a38c9a"",""WCM-fb4b2e581f5d6e83e67d80cb""]"
IMPEVT-b423f80854307720c86497a3,Horseheads,NY,Northeast,,,undated-source-CBSRD-20260728-9fd6952cfc972936a70c,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,2,0,,"Horseheads, New York, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-6f9330ff32722ee107026422"",""WCM-e70b4d56dbe420852457b349""]"
IMPEVT-8d464cd15e1ed3cb21003107,Hudson Falls,NY,Northeast,,,undated-source-CBSRD-20260728-0aa9bec11dc81eb8c392,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,3,0,,"Hudson Falls, New York, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-958b9dc79cafaaabb7de83ae"",""WCM-cb8bfde5234ed6301c0bf236"",""WCM-f10bc8ab74c7ffd1a075a0e2""]"
IMPEVT-c161dc55a51ded58c5f89724,Hyde Park,NY,Northeast,,,2024,2024,2024,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0,"Secretary to the Town Supervisor effective Monday, January 29, 2024, at a rate of $19.00 per hour;","Hyde Park, New York, Memorandum Of Understanding, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-fa5988d9117e85195cd8031f""]"
IMPEVT-436210d753977f32668d3c1e,Hyde Park,NY,Northeast,,,2025,2025,2025,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,unclear,percentage_adjustment,across_the_board_raise,unknown,1,2,0,"effective January 1, 2025, through December 31, 2025, at the rate of $260.00 per","Hyde Park, New York, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-563bcde25a049282c22cf4ce"",""WCM-80c53fe87266c7517ba4e39f""]"
IMPEVT-f1a48db9fb492eb7277a44da,Hyde Park,NY,Northeast,,,2025,2025,2025,retroactivity_implementation,base_wage,unclear,unclear,implemented,unclear,recurring_base,base_wage,unknown,1,4,0,"establish the incumbent Part-Time and Seasonal Staff Wage Rates effective January 1,","Hyde Park, New York, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-1a0fa767600e930be10aa9b8"",""WCM-4622de801e247d96f2fd8091"",""WCM-528c06a8df939a2adb2278b3"",""WCM-59983c583ce11297126d5880""]"
IMPEVT-bfaf804923860655d2856d66,Jerusalem,NY,Northeast,,,2015,2015,2015,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,"Collective Bargaining Agreement effective January 1, 2015-December","Jerusalem, New York, Wage Schedule, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-ced6401302c143702ee74a07"",""WCM-ea7c9a3e7c4468ae2d56173b""]"
IMPEVT-012f3426ad9f068c4df046c4,Jerusalem,NY,Northeast,,,2021,2021,2021,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"Collective Bargaining Agreement effective January 1, 2021-December","Jerusalem, New York, Council Packet Or Minutes, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-c11f8a8eddcf8ac057b8c427""]"
IMPEVT-40ed6d60debafdad1d63930d,Johnstown,NY,Northeast,,,undated-source-CBSRD-20260728-0f8aede0e1ea717c3c26,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Johnstown, New York, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-33739d5f91fa485fa14cf4f5""]"
IMPEVT-9fe14ba3bf28530a6a46d260,Johnstown,NY,Northeast,,,undated-source-CBSRD-20260728-44385490b1c1c0918544,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,2,0,,"Johnstown, New York, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-7e921be6c834e81a259e6ea4"",""WCM-84a1d4ef04520fabac50474d""]"
IMPEVT-ff1727a8e9d2d6cba415011a,Johnstown,NY,Northeast,,,undated-source-CBSRD-20260728-44385490b1c1c0918544,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Johnstown, New York, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-5e0e02f9f813e88b40bb196d""]"
IMPEVT-2ceaa72e0cd56bba71de797e,Kinderhook,NY,Northeast,,,2014,2014,2014,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"Effective January 1, 2014 the wage rate shall be as follows:","Kinderhook, New York, Collective Bargaining Agreement, 2014.",high,implementation_event_ready,missing_not_validated,"[""WCM-767cdf35f989143b824c1405""]"
IMPEVT-03ba598a48a84a5663d30e33,Kinderhook,NY,Northeast,,,2021,2021,2021,market_recruitment_retention,base_wage,unclear,unclear,implemented,upward,recurring_base,base_wage,hourly,1,2,0,"Effective January 1, 2021, the wage increases below reflect an increase of $0.50 per hour","Kinderhook, New York, Factfinding Report, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-322c3e44ea74440eb034f631"",""WCM-7220ce2f52d6ae32f2dc961b""]"
IMPEVT-78b2303ae68e48646fffecdf,Kinderhook,NY,Northeast,,,undated-source-BRMGRS-20260802-0519ec359389d05900dd7d38,,,budget_pay_plan,overtime,unclear,unclear,implemented,upward,recurring_non_base,overtime,unknown,1,8,0,Employees shall receive overtime pay only after the employees shall have worked in,"Kinderhook, New York, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-3e78ae80ec0da8b422506a8c"",""WCM-5c9511ff39f0a44ce334f754"",""WCM-6e2fe78e5f93c169f2d80664"",""WCM-8497b8d2c431e10f2a9a3a96"",""WCM-9d476dbf5004ddc12d191458"",""WCM-b4dd671673fe961e9b50b75b"",""WCM-c4600f97bf2dbca623d6b19b"",""WCM-da5d047457e0b8ce65a6962f""]"
IMPEVT-a626a440923b1ac10e50961f,Kinderhook,NY,Northeast,,,undated-source-BRMGRS-20260802-826ffacd36837db576eecc01,,,market_recruitment_retention,overtime,unclear,unclear,implemented,upward,recurring_non_base,overtime,unknown,1,6,0,Employees shall receive overtime pay only after the Employees shall have worked,"Kinderhook, New York, Factfinding Report, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-6eb364d0b0b6185d06cb1ba9"",""WCM-8b03c40d134087215f5a9f11"",""WCM-9457227aaa7954f75ea30637"",""WCM-a7367f4c4d24b96785df71d0"",""WCM-b495c73c329de2c42033b30b"",""WCM-c325e4be16db47912edadb2d""]"
IMPEVT-f381b8050a6f4cb204889cec,Kinderhook,NY,Northeast,,,undated-source-BRMGRS-20260802-ab169279593adfe98ca4fb44,,,budget_pay_plan,holiday_pay,unclear,unclear,implemented,mixed,recurring_non_base,holiday_pay,unknown,1,2,0,Employees required to work on the Holidays listed above will receive time and one half their,"Kinderhook, New York, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-3dafc19eba15e152e2b28cf2"",""WCM-65f360e9b7bd1a6c3e44c956""]"
IMPEVT-c2a7c9960f2cde09d142bd84,Kingston,NY,Northeast,,,2024,2024,2024,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,"by the Union effective January 1,2024;","Kingston, New York, Memorandum Of Understanding, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-8bb9c7be9a849a4f2f08b197"",""WCM-d22c356fa9191a5a23585280""]"
IMPEVT-cefe6d39728a79972457a47b,Kirkland,NY,Northeast,,,undated-source-BRMGRS-20260802-857388a82c1729de4c07493e,,,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,4,0,"The term of office of the Town Clerk of the Town of Kirkland shall be for a term of four years, effective January 1, 1990.","Kirkland, New York, Other Local Government Pay Policy, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-17a43109f9c96c46943070c2"",""WCM-5c74c590ea0405a5dfeca2ea"",""WCM-a12fb29bcfce0b81eb207e9a"",""WCM-e1aea5f885e31232c18aec56""]"
IMPEVT-dc5b799490349840613b1f95,Kirkwood,NY,Northeast,,,2021,2021,2021,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,5,0,"Clerks, effective April 7, 2021, as follows: Paula Hashem to $19.80 per hour;","Kirkwood, New York, Wage Schedule, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-98bee38ce4e02a1f83718157"",""WCM-ac88063d2b4c4fc3ef5bb26e"",""WCM-b0db3b92209185a6759964f4"",""WCM-beb0957504d9ae8297e0e1bc"",""WCM-c9fb36560a53adffd9ff0f55""]"
IMPEVT-e923a399cc63fb035a2f20af,LaGrange,NY,Northeast,,,2024,2024,2024,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,upward,percentage_adjustment,across_the_board_raise,percentage,1,1,0,"The negotiations for a 2009 agreement resulted in the employees receiving 1 % wage increases effective respectively on July 1st and December 1, 2009.","LaGrange, New York, Civil-Service Or Hr Pay Plan, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-041c5b0dae1d8ce0c1248eff""]"
IMPEVT-83f83757cd7edb3dfada7b38,LaGrange,NY,Northeast,,,2024,2024,2024,retroactivity_implementation,reimbursement,unclear,unclear,implemented,unclear,unclear_duration,reimbursement,reimbursement,1,3,0,"reimbursement account was deleted effective December 31, 2009 and the vacation buy","LaGrange, New York, Civil-Service Or Hr Pay Plan, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-198cc5e1f0d7f3b9af2ab98f"",""WCM-967a669643acd6c27348b351"",""WCM-dda8df1cd3b4c48b183bffd7""]"
IMPEVT-613562e4519c0b9fc40c9796,Lake Placid,NY,Northeast,,,undated-source-B4X2500LIVE-20260729-003960,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Effective AUGUST 1,2002 TO JULY 31,'2004","Lake Placid, New York, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-b976a4414e4f82f847a17682""]"
IMPEVT-c95972be1b43fb7104204457,Lancaster,NY,Northeast,,,2024,2024,2024,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,hourly,1,6,0,title in the capacity of lieutenant $1.25 per hour above,"Lancaster, New York, Arbitration Award, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-12290cd232f4102ec49434b9"",""WCM-26dadcfe2f58fe258d050424"",""WCM-449bcbc3e1af555661fc6225"",""WCM-7f689592855698c9b09998c4"",""WCM-aab98f9e022d8c0367b0f0f6"",""WCM-d33b487f1eab99d478fd43a8""]"
IMPEVT-1158743f2d0c5f548f12a106,Lancaster,NY,Northeast,,,2024,2024,2024,step_schedule_seniority,step_progression,unclear,unclear,implemented,upward,scheduled_step,step_progression,unknown,1,1,0,"SECTION: 6.10 Out-Of-Rank Pay , The existing rates shall be increased to $1.30 the first","Lancaster, New York, Arbitration Award, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-8336664a2441097e214694d9""]"
IMPEVT-d5a9c9c12907424571945889,Lewiston,NY,Northeast,,,undated-source-B4X2500LIVE-20260729-006443,,,across_the_board_raise,benefit_cost_change,unclear,unclear,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,1,0,"7.1.1 Pay Schedule: Each employee will receive a wage rate as set forth in an agreed upon wage schedule, which reflects a one-time adjustment from savings on the medical insurance rates and an","Lewiston, New York, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-1aa061bae16333923201499c""]"
