hex_cell_id,geography_panel,mechanism_view_name,safety_event_count,non_safety_event_count,event_count_difference,interpretation_guard
ALASKA_INSET-cog_2025_160773,alaska_inset,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,timing_implementation:payroll_effective_date,27,1,26,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,timing_implementation:recurring,13,0,13,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,timing_implementation:retroactive,18,0,18,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,compensation_outcome:longevity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,compensation_outcome:no_direct_compensation_outcome,1,2,-1,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,compensation_outcome:retroactive_pay,3,0,3,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,institutional_channel:budget_pay_plan_process,1,2,-1,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,institutional_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,pressure_channel:fiscal_constraint,1,2,-1,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,pressure_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,timing_implementation:payroll_effective_date,4,2,2,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,timing_implementation:recurring,2,0,2,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,timing_implementation:retroactive,3,0,3,event-count difference; not prevalence difference
CONUS50-+00017-+00017,lower_48,timing_implementation:unclear,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00007,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00007,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00007,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00007,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00007,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00008,lower_48,compensation_outcome:classification_band_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00008,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00008,lower_48,institutional_channel:settlement_or_mou,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00008,lower_48,pressure_channel:market_recruitment_retention,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00008,lower_48,timing_implementation:unclear,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00009,lower_48,compensation_outcome:reimbursement,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00018-+00009,lower_48,compensation_outcome:retroactive_pay,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00018-+00009,lower_48,institutional_channel:none_identified,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00018-+00009,lower_48,pressure_channel:none_identified,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00018-+00009,lower_48,timing_implementation:payroll_effective_date,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00018-+00009,lower_48,timing_implementation:retroactive,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00018-+00014,lower_48,compensation_outcome:across_the_board_raise,2,0,2,event-count difference; not prevalence difference
CONUS50-+00018-+00014,lower_48,compensation_outcome:longevity,2,0,2,event-count difference; not prevalence difference
CONUS50-+00018-+00014,lower_48,compensation_outcome:no_direct_compensation_outcome,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00014,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00014,lower_48,institutional_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00018-+00014,lower_48,pressure_channel:market_recruitment_retention,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00014,lower_48,pressure_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00018-+00014,lower_48,timing_implementation:payroll_effective_date,2,0,2,event-count difference; not prevalence difference
CONUS50-+00018-+00014,lower_48,timing_implementation:recurring,2,0,2,event-count difference; not prevalence difference
CONUS50-+00018-+00014,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,compensation_outcome:benefit_cost_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,compensation_outcome:cola_cpi_adjustment,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,compensation_outcome:longevity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,compensation_outcome:no_direct_compensation_outcome,7,4,3,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,compensation_outcome:non_base_compensation_other,9,0,9,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,compensation_outcome:retroactive_pay,3,1,2,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,compensation_outcome:step_progression,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,institutional_channel:budget_pay_plan_process,4,4,0,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,institutional_channel:collective_bargaining,1,1,0,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,institutional_channel:none_identified,10,0,10,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,institutional_channel:ordinance_council_adoption,6,2,4,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,institutional_channel:settlement_or_mou,5,2,3,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,pressure_channel:bargaining_leverage,1,1,0,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,pressure_channel:fiscal_constraint,4,4,0,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,pressure_channel:inflation_indexing,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,pressure_channel:none_identified,13,0,13,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,timing_implementation:one_time,1,1,0,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,timing_implementation:ordinance_adoption,4,0,4,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,timing_implementation:payroll_effective_date,15,2,13,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,timing_implementation:recurring,3,0,3,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,timing_implementation:retroactive,3,1,2,event-count difference; not prevalence difference
CONUS50-+00018-+00015,lower_48,timing_implementation:unclear,2,2,0,event-count difference; not prevalence difference
CONUS50-+00018-+00016,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00016,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00016,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00016,lower_48,institutional_channel:none_identified,2,0,2,event-count difference; not prevalence difference
CONUS50-+00018-+00016,lower_48,pressure_channel:none_identified,2,0,2,event-count difference; not prevalence difference
CONUS50-+00018-+00016,lower_48,timing_implementation:payroll_effective_date,2,0,2,event-count difference; not prevalence difference
CONUS50-+00018-+00016,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00016,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,compensation_outcome:base_wage_change,3,0,3,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,compensation_outcome:retroactive_pay,4,0,4,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,compensation_outcome:stipend_or_premium,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,institutional_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,pressure_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,timing_implementation:payroll_effective_date,3,0,3,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,timing_implementation:recurring,4,0,4,event-count difference; not prevalence difference
CONUS50-+00018-+00017,lower_48,timing_implementation:retroactive,4,0,4,event-count difference; not prevalence difference
CONUS50-+00018-+00018,lower_48,compensation_outcome:across_the_board_raise,2,0,2,event-count difference; not prevalence difference
CONUS50-+00018-+00018,lower_48,compensation_outcome:retroactive_pay,3,1,2,event-count difference; not prevalence difference
CONUS50-+00018-+00018,lower_48,institutional_channel:none_identified,4,1,3,event-count difference; not prevalence difference
CONUS50-+00018-+00018,lower_48,pressure_channel:none_identified,4,1,3,event-count difference; not prevalence difference
CONUS50-+00018-+00018,lower_48,timing_implementation:one_time,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00018-+00018,lower_48,timing_implementation:payroll_effective_date,3,0,3,event-count difference; not prevalence difference
CONUS50-+00018-+00018,lower_48,timing_implementation:recurring,2,0,2,event-count difference; not prevalence difference
CONUS50-+00018-+00018,lower_48,timing_implementation:retroactive,3,1,2,event-count difference; not prevalence difference
CONUS50-+00019-+00000,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00019-+00000,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00019-+00000,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00019-+00000,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00019-+00014,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00019-+00014,lower_48,compensation_outcome:non_base_compensation_other,1,1,0,event-count difference; not prevalence difference
CONUS50-+00019-+00014,lower_48,compensation_outcome:retroactive_pay,2,0,2,event-count difference; not prevalence difference
CONUS50-+00019-+00014,lower_48,institutional_channel:none_identified,3,1,2,event-count difference; not prevalence difference
CONUS50-+00019-+00014,lower_48,pressure_channel:none_identified,3,1,2,event-count difference; not prevalence difference
