implementation_event_id,municipality,state,original_side,repaired_side,side_confidence,side_repair_reason,bounded_side_evidence,technical_lineage
IMPEVT-d7ef505dd439abc92285cf52,Folsom,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the provisions of this ordinance shall be retroactive to january 1, 2026, and shall apply folsom, nj, wage schedule, 2026. unclear","[""WCM-9421f684915ea8d5479445dc""]"
IMPEVT-498ae9f6fdcd727f1a1739a6,Frankford,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"human resources coordinator (effective 4/4/2024) $ 4,000.00 frankford, nj, wage schedule, 2024. unclear","[""WCM-b873e093d15b30540cbfd8cf""]"
IMPEVT-727ed680d677b715677b03ee,Gloucester,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"1) the pay rates set forth in appendix a-1 shall represent an increase of $350, plus 2% effective january 1, 2017, 2% effective january 1, 2018, and 2% effective january 1, 2019. gloucester, nj, collective bargaining agreement, 2017. unclear","[""WCM-2b19572e2f251c56c93b78a1"",""WCM-5d5f81a1c40a925a436593d4"",""WCM-e615f0df8e320670a5574277"",""WCM-f1b22db8a7d9d32a7d2b0ba0""]"
IMPEVT-35b975dad091666cae532fb6,Green,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"be it ordained by the township committee of the township of green that effective january 1, 2017, the salary ranges for officers and employees shall be as hereinafter specified: green, nj, other local government pay policy, 2017. unclear","[""WCM-328d26ff358342e5e32d775e"",""WCM-3a0f34b78c0d71cf7d7d75f5""]"
IMPEVT-0a5a79f18c9c42d825f79944,Green,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"be it ordained by the township committee of the township of green that effective january 1, green, nj, other local government pay policy, 2021. unclear","[""WCM-b3f323045865328651ead89a"",""WCM-e297b6654d89c79122506898""]"
IMPEVT-0c71aceea5e0c52e69258550,Greenwich,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"current salary resolution retroactive to january 1, 2024, greenwich, nj, other local government pay policy, 2024. unclear","[""WCM-1fb259435f04652d7239c137"",""WCM-302f18c7a57c9301eb7ce85e"",""WCM-5a4acc64a1edd16a1b8755e3"",""WCM-f2459313b2eb82643c70668a""]"
IMPEVT-35945faf32567b1b33f66fa5,Hamburg,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this ordinance becomes effective march 2, hamburg, nj, other local government pay policy, 2022. unclear","[""WCM-3b2150a4756fa21f8f389529""]"
IMPEVT-7fabe510c4771147615109d4,Hardyston,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"township council establishing specific salaries or wages may be made retroactive to january 1st of the year in which hardyston, nj, salary ordinance, 2026. unclear","[""WCM-d15bf66b684b245e637caca9""]"
IMPEVT-d02cae6ef1cca32800498b59,Harrington Park,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"as provided by law and shall be retroactive to january 1, 2018. harrington park, nj, salary ordinance, 2018. unclear","[""WCM-a68c788362273649d69eb5b3""]"
IMPEVT-d610427af434a64ae5c440c9,Harrington Park,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"as provided by law and shall be retroactive to january 1, 2019. harrington park, nj, salary ordinance, 2019. unclear","[""WCM-5cbfebd3f42b424ba5465124""]"
IMPEVT-df0b07720b6d017f3b0c80f7,Harvey Cedars,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the shelter in place order effective march 21, 2020, the regular meeting of the board of harvey cedars, nj, memorandum of understanding, 2020. unclear","[""WCM-32cdf9ad6605dafcf4d3f112"",""WCM-f2862e0aa2a585bc7e313e0f"",""WCM-f8f623cd7c0e0d7e0fe8e918""]"
IMPEVT-b012764874ecad678786e3a3,Haworth,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"ordinances governing such practice, provided, however, that effective january 1, 2014 new hires will not be haworth, nj, council packet or minutes, 2014. unclear","[""WCM-090a052a420a3468cc14bd3c""]"
IMPEVT-493acad111cfb4c38b16201a,Haworth,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the provisions of this ordinance shall be retroactive to january 1, 2024. haworth, nj, council packet or minutes, 2024. unclear","[""WCM-11d8e1dd0a2ceaf8324e0104""]"
IMPEVT-91ce49d16af9299c754390db,Haworth,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"given year, then the anniversary date of this salary schedule shall not be effective until january 1st of the haworth, nj, council packet or minutes, 2025. unclear","[""WCM-b083592ae2f9cdf3adc84b64""]"
IMPEVT-508abf964aa782d7313d1c57,Haworth,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, haworth, nj, council packet or minutes, 2025. unclear","[""WCM-4909aaa28e94f310f5769dd4""]"
IMPEVT-503728543b50b8f1c022a606,Hopewell,NJ,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"accordance with the law and shall be retroactive to january 1, 2018 hopewell, nj, council packet or minutes, 2018. unclear","[""WCM-10423096fdf37266b2985095""]"
IMPEVT-050b872ef46ad7a74228a295,Irvington,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"municipal court judge patricia weston rivera for four year terms, effective july 1, 2014; irvington, nj, arbitration award, 2014. unclear","[""WCM-b17116e230d29ee4252824a7"",""WCM-ca6ce9001924ee817d6a82bc""]"
IMPEVT-48836932209908d09f7d4f8d,Jamesburg,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2020 through december 31, 2022. jamesburg, nj, budget or pay plan, 2020. unclear","[""WCM-faa6d43d3a3b8a65c802b293""]"
IMPEVT-37cb316c7b727b59e1c5fd13,Jamesburg,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"do hereby appoint the following as part-time crossing guard effective september 1, 2021 jamesburg, nj, budget or pay plan, 2021. unclear","[""WCM-e45ccb6f7c10d697b7fbd6ad""]"
IMPEVT-454ea10b4f594484e8c1b6e4,Jefferson,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"whereas, the township wishes to adopt this ordinance, effective january 1, 2026, establishing the salary ranges and other jefferson, nj, civil-service or hr pay plan, 2026. unclear","[""WCM-40725a21c1ee8868f7723cbc"",""WCM-f127e493526fc001a62763a3""]"
IMPEVT-dc4e98fe24cef0a5a41350b4,Kingwood,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the contribution rate was 7.50% of base salary effective july 1, 2018. kingwood, nj, collective bargaining agreement, 2018. unclear","[""WCM-30be56663ac3a9b1df49ade6""]"
IMPEVT-fe9b541215814117897cf213,Kingwood,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"lease and shall be consistent with the utility allowance approved by the new jersey kingwood, nj, council packet or minutes, 2026. unclear","[""WCM-7f244cef6d83f3c3a8b1d775""]"
IMPEVT-21eeffca9cbbeb9ee5a86f76,Kingwood,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"agreement between the hunterdon land trust and the township of kingwood effective january 1, 2026- kingwood, nj, council packet or minutes, 2026. unclear","[""WCM-3f72e9f0eedafbc8005e2672"",""WCM-85f2391f9605211381fad4cf""]"
IMPEVT-4a5f36d59cd8cf1c6c4c2a90,Knowlton,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"mazza-yes, shipps-yes, van horn-yes approved 3% salary increase retroactive to january 1, 2023. knowlton, nj, council packet or minutes, 2023. unclear","[""WCM-cbe79884c2d973a4c9448abd""]"
IMPEVT-6e7f9f0eccfaeffeae0c6e49,Knowlton,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"mazza-yes, shipps-yes, van horn-yes approved 3% salary increase retroactive to january 1, 2023. knowlton, nj, council packet or minutes, 2023. unclear","[""WCM-9fea82632d6cd47bcd300b19""]"
IMPEVT-9a604029e2eba51d83ee948b,Lambertville,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this ordinance shall be retroactive to january 1, 2023. lambertville, nj, other local government pay policy, 2023. unclear","[""WCM-ed31581833c2769ac85cc5d6""]"
IMPEVT-a71d4e95ed2d473674613ba4,Lavallette,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"2024-44a approving 5 year longevity steps for non-union department heads effective january 1, 2025 lavallette, nj, memorandum of understanding, 2024. unclear","[""WCM-6a2e21ab5c0b0110d4199ad9""]"
IMPEVT-37c6e7ed498f24b1c6dafbba,Lavallette,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"2025-08 increasing minimum wage hourly rates to $15.49 effective january 1, 2025 lavallette, nj, memorandum of understanding, 2025. unclear","[""WCM-e4201be579afdf4382550a29""]"
IMPEVT-d2bcbe59f730a8fddada92ce,Liberty,NJ,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"salaries are retroactive to 1 january 2022 unless otherwise noted: liberty, nj, other local government pay policy, 2022. unclear","[""WCM-62311fc13217ade247977e36""]"
IMPEVT-354ef3ea0ece6f11bff73c05,Liberty,NJ,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"all salaries are retroactive to 1 january 2024 unless otherwise noted: liberty, nj, other local government pay policy, 2024. unclear","[""WCM-d9bf7f69fd21cef942931e53""]"
IMPEVT-c11efe2a7c63f19cc1143983,Long Beach,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"resolution approving the execution of a collective bargaining unit long beach, nj, collective bargaining agreement, 2020. unclear","[""WCM-5df4a97131a922bb124452bd""]"
IMPEVT-b4fb84fb97a6cad7d0b8321c,Long Hill,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"purchasing agent, effective september 27, 2021. long hill, nj, council packet or minutes, 2021. unclear","[""WCM-18897569735a34f3a4943972""]"
IMPEVT-4e06f4e74ab4697dacf6feb2,Long Hill,NJ,unclear,police,high,explicit police role or department language,"in office, said detective shall receive additional compensation of $1.25 per hour for all time that long hill, nj, collective bargaining agreement, 2024. unclear","[""WCM-47b14f35b37336859d1fa146""]"
IMPEVT-0b6c0cb3e074c95596f120eb,Long Hill,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"in addition, detectives shall receive an annual stipend of $2,000.00, which shall long hill, nj, collective bargaining agreement, 2024. unclear","[""WCM-25dd1056e9467dae17401aa8"",""WCM-8717daf055dca0bb1e021bbc"",""WCM-b43ba58e9eb345c66f2667bc""]"
IMPEVT-694d11184f7fc43148c2f7ce,Manalapan,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"retroactive to january 1, 2023 manalapan, nj, salary ordinance, 2023. unclear","[""WCM-8df54b6bd2574b8f95bbb4d8""]"
IMPEVT-0369406eaebba7ecee86fb3f,Maple Shade,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"county of burlington, state of new jersey, effective january 1, 2026 maple shade, nj, other local government pay policy, 2026. unclear","[""WCM-e96acaa2901dc80f42607fb4""]"
IMPEVT-f2d8e5fae9505f4a03bcd23a,Mendham,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"l effective january 1,2020 - 2.5% increase mendham, nj, collective bargaining agreement, 2020. unclear","[""WCM-62f6f78ed8bfeb9a5a6eebd1"",""WCM-ce146d6fd252aadedf06d0c0""]"
IMPEVT-fddc16d45a4370246b1c2224,Mendham,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january l, 2022-2.5yo increase mendham, nj, collective bargaining agreement, 2022. unclear","[""WCM-8dd62e9a3c49ac00266bfcb8""]"
IMPEVT-7d8f60e2409ac8626ec63ee6,Mendham,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1,2024 -2.5% increase mendham, nj, collective bargaining agreement, 2024. unclear","[""WCM-48f922204148770ebab5c5af""]"
IMPEVT-d9dc4883cdb5b1f89d130e2a,Mendham,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the rate structure established herein shall be effective may 1, 2026, and continue thereafter until mendham, nj, council packet or minutes, 2026. unclear","[""WCM-310141a430d6b7845fa4d6c3"",""WCM-a6427d6d9f18efe0a0e35a7c""]"
IMPEVT-b2635e7a2130c041bfe76aa3,Merchantville,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"minimum wage to $25.00 per hour, with time and one-half for overtime when approved by the merchantville, nj, wage schedule, period not explicit. unclear","[""WCM-a8972591197fee617c092cbe""]"
IMPEVT-c7b6bd11ab75124641cc5be8,Merchantville,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"thereof following final passage, and all salaries and compensation shall be retroactive to january 1, merchantville, nj, wage schedule, period not explicit. unclear","[""WCM-853f0e86185b1423fa932245""]"
IMPEVT-6a7c04c217da425a63a73602,Middle,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"future, for the local board of health shall be eliminated effective july 1, 2010, and middle, nj, memorandum of understanding, 2014. unclear","[""WCM-4ba2faf1a2dca2e43bbce1ae"",""WCM-6dd56e4d1ef58829df1a01fc""]"
IMPEVT-e55484595d868ae131142f1d,Middle,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"fund and it is providing its notice herewith, such withdrawal to be effective on march 1, 2019 middle, nj, memorandum of understanding, 2019. unclear","[""WCM-0e7c2c888a12cc7b54efaa09"",""WCM-f6c2307103455d5bde4996b8""]"
IMPEVT-68d01e38dfab52e72a8f2003,Middletown,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"director of cultural arts center $ 89,390.00 effective 03/01/24 middletown, nj, wage schedule, 2024. unclear","[""WCM-44a747d36d96d61a35daccb3"",""WCM-850c7f4d8aee68f0813dc105""]"
IMPEVT-10ae989951e200828f7cdce9,Millstone,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"4) court personnel shall receive $45 per call-out up to two hours, and $20 per hour thereafter. millstone, nj, wage schedule, 2023. unclear","[""WCM-c299cae71ea6c1e1447cb257""]"
IMPEVT-cc7179d22d03d78b1ed50b3b,Millstone,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"maintains said licence for township use and assumes the duties and responsibilities associated with said license, shall receive a $2,000 stipend. millstone, nj, wage schedule, 2023. unclear","[""WCM-46b915220e9278a74d39e935""]"
IMPEVT-70c73cb6d3f7d6ae44be074c,Millstone,NJ,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"4) court personnel shall receive $45 per call-out up to two hours, and $20 per hour thereafter. millstone, nj, wage schedule, 2024. unclear","[""WCM-801a5638f07fef5d35d32696""]"
