call_type,candidate_source_count,failure_class,finished_at,input_tokens,lane_id,output_tokens,query,reasoning_tokens,response_id_present,retry_linkage,search_call_id,search_target_id,started_at,terminal_status,total_tokens
production_primary,18,,2026-08-05T00:18:03.233990+00:00,8716,external_search_lane_003,913,"""Alban"" ""WI"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",143,True,,SEARCHCALL-43d8c45821f23702e8d78c88,EXTSEARCH-b866271979411a3a4a7389f6,2026-08-05T00:17:56.025773+00:00,success,9629
production_primary,32,,2026-08-05T00:18:10.252133+00:00,8716,external_search_lane_003,915,"""Antigo"" ""WI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",104,True,,SEARCHCALL-0c397d9e0c5fe2aec7e62131,EXTSEARCH-92ebe21e535d1641fd1440fc,2026-08-05T00:18:03.398107+00:00,success,9631
production_primary,23,,2026-08-05T00:18:17.166527+00:00,8847,external_search_lane_003,864,"""Auburndale"" ""WI"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",147,True,,SEARCHCALL-b9353960a345b98c7a5fdaa5,EXTSEARCH-cc585dd88b1a99e00e986f56,2026-08-05T00:18:10.410835+00:00,success,9711
production_primary,18,,2026-08-05T00:18:23.352667+00:00,8261,external_search_lane_003,609,"""Black Earth"" ""WI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",118,True,,SEARCHCALL-a46d9ccbc6ba1a5d65b331a1,EXTSEARCH-8be28a91c9200199b1bc1a2e,2026-08-05T00:18:17.323378+00:00,success,8870
production_primary,25,,2026-08-05T00:18:30.887925+00:00,8723,external_search_lane_003,956,"""Butler"" ""WI"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",134,True,,SEARCHCALL-ae18c78214ff7a6cd3fe5b5a,EXTSEARCH-2474a6d76b9cdb486164cd07,2026-08-05T00:18:23.522679+00:00,success,9679
production_primary,21,,2026-08-05T00:18:37.641346+00:00,7440,external_search_lane_003,832,"""Columbus"" ""WI"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-24e877c7c7de1c679296d6f0,EXTSEARCH-3ee3bcea7995ea346179c45e,2026-08-05T00:18:31.062690+00:00,success,8272
production_primary,32,,2026-08-05T00:18:44.279787+00:00,8762,external_search_lane_003,753,"""Cumberland"" ""WI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",106,True,,SEARCHCALL-fa0f048b045ed5869ba9811d,EXTSEARCH-5891265176b6f124d5a43ffd,2026-08-05T00:18:37.803228+00:00,success,9515
production_primary,17,,2026-08-05T00:18:51.781063+00:00,7745,external_search_lane_003,890,"""Eagle Point"" ""WI"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-f3b8b0f51e216032f78ecb0e,EXTSEARCH-cd3c22aaec7be97718c53a9b,2026-08-05T00:18:44.438507+00:00,success,8635
production_primary,35,,2026-08-05T00:19:03.523666+00:00,12830,external_search_lane_003,1219,"""Fifield"" ""WI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",218,True,,SEARCHCALL-1eb5663cf86351579daaa4b6,EXTSEARCH-38e4e58240b642d74519a066,2026-08-05T00:18:51.920819+00:00,success,14049
production_primary,19,,2026-08-05T00:19:10.097645+00:00,8673,external_search_lane_003,719,"""Franklin"" ""WI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",130,True,,SEARCHCALL-9425f306297f6116fe03c30a,EXTSEARCH-4f161fdc65167dd62da7f864,2026-08-05T00:19:03.678875+00:00,success,9392
production_primary,28,,2026-08-05T00:19:17.724009+00:00,8715,external_search_lane_003,929,"""Franklin"" ""WI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",99,True,,SEARCHCALL-d4e39a777c63aef6d37791dd,EXTSEARCH-3e3d52b3d1a6d087d353328b,2026-08-05T00:19:10.240080+00:00,success,9644
production_primary,19,,2026-08-05T00:19:23.857185+00:00,8642,external_search_lane_003,727,"""Freedom"" ""WI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",112,True,,SEARCHCALL-32707cf3f92ba6dddad0023c,EXTSEARCH-2b9b248cce315fdf0cb4cb1a,2026-08-05T00:19:17.894361+00:00,success,9369
production_primary,22,,2026-08-05T00:19:31.747829+00:00,8797,external_search_lane_003,1012,"""Genoa City"" ""WI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",123,True,,SEARCHCALL-52cea376a0a2125e092553d2,EXTSEARCH-1ecb223435efdd906372bbb2,2026-08-05T00:19:24.030920+00:00,success,9809
production_primary,19,,2026-08-05T00:19:41.137741+00:00,8623,external_search_lane_003,1127,"""Greenwood"" ""WI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",116,True,,SEARCHCALL-9b9f0fabbc7ada85a738192f,EXTSEARCH-d62a54090d6ec5b94b5640ac,2026-08-05T00:19:31.928647+00:00,success,9750
production_primary,25,,2026-08-05T00:19:49.453452+00:00,8745,external_search_lane_003,1067,"""Medford"" ""WI"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",121,True,,SEARCHCALL-d962e124409e0d035b640e03,EXTSEARCH-1c370885c38e0bd042536f8e,2026-08-05T00:19:41.297852+00:00,success,9812
production_primary,29,,2026-08-05T00:19:57.803027+00:00,8618,external_search_lane_003,963,"""Meeme"" ""WI"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",129,True,,SEARCHCALL-65681a1756a41d7d88091dd4,EXTSEARCH-8801e47e30fd2174de208d7a,2026-08-05T00:19:49.619835+00:00,success,9581
production_primary,26,,2026-08-05T00:20:06.622487+00:00,8662,external_search_lane_003,991,"""Minong"" ""WI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",126,True,,SEARCHCALL-21a9a785cef74dd837e8288d,EXTSEARCH-1b825726c4fec913a8238f34,2026-08-05T00:19:57.969552+00:00,success,9653
production_primary,11,,2026-08-05T00:20:14.004210+00:00,5814,external_search_lane_003,929,"""New Glarus"" ""WI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",114,True,,SEARCHCALL-3f464ead5d18e52c4de987a1,EXTSEARCH-c5dd03d0db010f79e5a42151,2026-08-05T00:20:06.783723+00:00,success,6743
production_primary,22,,2026-08-05T00:20:22.195055+00:00,8670,external_search_lane_003,1092,"""Niagara"" ""WI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",119,True,,SEARCHCALL-77d57794b6793acabfc6a636,EXTSEARCH-23a2e89d1b35f7d39b68d2db,2026-08-05T00:20:14.170911+00:00,success,9762
production_primary,21,,2026-08-05T00:20:29.469149+00:00,8670,external_search_lane_003,877,"""North Freedom"" ""WI"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",110,True,,SEARCHCALL-e4505b45f07fd74d6ae8fbea,EXTSEARCH-413625252d2855a9dc960e2b,2026-08-05T00:20:22.367758+00:00,success,9547
production_primary,13,,2026-08-05T00:20:36.305958+00:00,6570,external_search_lane_003,792,"""Oneida"" ""WI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",127,True,,SEARCHCALL-89ef4189a05818c5b669640b,EXTSEARCH-36db8e19f800505cf1591de5,2026-08-05T00:20:29.644809+00:00,success,7362
production_primary,37,,2026-08-05T00:20:44.001595+00:00,8798,external_search_lane_003,847,"""Plymouth"" ""WI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",125,True,,SEARCHCALL-fd026f16fb053e417f5700b4,EXTSEARCH-8f72aa944d4712222cdcb731,2026-08-05T00:20:36.491411+00:00,success,9645
production_primary,29,,2026-08-05T00:20:52.904412+00:00,8666,external_search_lane_003,1024,"""Poynette"" ""WI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",115,True,,SEARCHCALL-6f1c0d4702ed0b09d9cb7044,EXTSEARCH-e7e6d2635c506087d9a29106,2026-08-05T00:20:44.176960+00:00,success,9690
production_primary,25,,2026-08-05T00:20:59.570902+00:00,8841,external_search_lane_003,776,"""Rusk"" ""WI"" ""2015"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",123,True,,SEARCHCALL-83ed743cc8bfdd94e4c33544,EXTSEARCH-7a5fd9f050bb95149e283aed,2026-08-05T00:20:53.074705+00:00,success,9617
production_primary,22,,2026-08-05T00:21:08.752029+00:00,8766,external_search_lane_003,1010,"""Shelby"" ""WI"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-8a4286c462482d79011ea072,EXTSEARCH-c3deddb6e74107176021c0ee,2026-08-05T00:20:59.743042+00:00,success,9776
production_primary,17,,2026-08-05T00:21:18.073577+00:00,8586,external_search_lane_003,689,"""Shorewood Hills"" ""WI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",120,True,,SEARCHCALL-44bf57ce73ce7dd306f6cf0c,EXTSEARCH-0d136f740b6fb1ad074807e6,2026-08-05T00:21:08.926561+00:00,success,9275
production_primary,18,,2026-08-05T00:21:28.490397+00:00,8704,external_search_lane_003,979,"""Sister Bay"" ""WI"" ""2014"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",116,True,,SEARCHCALL-12da16fb4503d2b563aba7ed,EXTSEARCH-80ad0c2553a960012ed88357,2026-08-05T00:21:18.247254+00:00,success,9683
production_primary,24,,2026-08-05T00:21:36.308754+00:00,8742,external_search_lane_003,929,"""Sister Bay"" ""WI"" ""2015"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",122,True,,SEARCHCALL-eb1ce57e16df33c2658df5fb,EXTSEARCH-7549ff2580359b9c486d5c16,2026-08-05T00:21:28.644766+00:00,success,9671
production_primary,26,,2026-08-05T00:21:43.151093+00:00,8205,external_search_lane_003,793,"""Tomahawk"" ""WI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",122,True,,SEARCHCALL-59b4b8560487624b65771fb2,EXTSEARCH-b66494600ad04c5425fe83a2,2026-08-05T00:21:36.488344+00:00,success,8998
production_primary,21,,2026-08-05T00:21:51.294346+00:00,8790,external_search_lane_003,901,"""Turtle Lake"" ""WI"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",130,True,,SEARCHCALL-e7e900d87b85e5863b9bc43b,EXTSEARCH-d3c2b3f9fa87b52b26759c79,2026-08-05T00:21:43.329176+00:00,success,9691
production_primary,24,,2026-08-05T00:21:58.555118+00:00,8805,external_search_lane_003,843,"""Valders"" ""WI"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",117,True,,SEARCHCALL-621d83e1f7e18a99a9567c3f,EXTSEARCH-9a35078f304999447c2c921a,2026-08-05T00:21:51.477399+00:00,success,9648
