codified_record_id,rating_id,span_id,primary_mechanism_cluster,secondary_mechanism_clusters,mechanism_strength_scores,evidence_quality_score,report_usability_bucket,claim_relevance_bucket,direction_bucket,careful_claim_type,pi_report_priority
B4X2500COD-20260730-17373935e608c5dca45d175b,B4X2500-RATING-20260730-210a6cd551f00386c97bf420,B4X2500SPAN-20260730-e3fea4205e39d1f9984d52f2,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-c8019f233d9d4788d9e8692e,B4X2500-RATING-20260730-633c062d8d4b0e38b7666f91,B4X2500SPAN-20260730-47ec45b65f461cb2b4876d6b,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-280c46b37fbdc674088e7d6f,B4X2500-RATING-20260730-2075ff300595198583a862e4,B4X2500SPAN-20260730-b6302a7b25806f87f0048290,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-1ea0d7ce226c97cbd36b8627,B4X2500-RATING-20260730-b493c7fb55f240c8be202ef3,B4X2500SPAN-20260730-e654819bcee014bdb3d23938,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-37e7cd8868d93f93042cc914,B4X2500-RATING-20260730-5c85c4ef158b22158c2dad7d,B4X2500SPAN-20260730-9af3eb1b485029de47f9c486,weak_context_exclusion,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-004afa3765599e6abede4e4d,B4X2500-RATING-20260730-3a2e127aecc80da2dbf9d250,B4X2500SPAN-20260730-c0168201af7c16a243fbf135,bargaining_dispute_resolution,"[""weak_context_exclusion""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":1,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":1}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-7de49f10504e218a0f8eb01b,B4X2500-RATING-20260730-2551cb6a655cddbf0661b20c,B4X2500SPAN-20260730-86e22c9c3d9136f650ce1498,weak_context_exclusion,"[""bargaining_dispute_resolution""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,neutral_or_general,exclusion,exclude
B4X2500COD-20260730-0cdc267511de315a96c92a5e,B4X2500-RATING-20260730-60a324b1f22a83ce4a165ab3,B4X2500SPAN-20260730-10179d468ce3d1bde2e2cba2,weak_context_exclusion,"[""fiscal_governance_constraints""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":1}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-3c574e29787d74c5e51984d0,B4X2500-RATING-20260730-b27c0edc263bad810a587c0f,B4X2500SPAN-20260730-382a9e9d5eae381860c6bbe0,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,direct_quantitative_claim_support,not_applicable,context_only,context
B4X2500COD-20260730-48c2ae8d1aef7d63e3e3a300,B4X2500-RATING-20260730-3d3d00bf71b9facecc221746,B4X2500SPAN-20260730-81a0e5f973af2799257270da,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":2,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-e682ef957e25d51c4da58186,B4X2500-RATING-20260730-e714f84e44f1005909341b1a,B4X2500SPAN-20260730-3aa7af5996e642d0d9ecce04,weak_context_exclusion,"[""fiscal_governance_constraints""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-f5bd0cda7b6d5f275216c6a3,B4X2500-RATING-20260730-add55c81ccb54a50c57f9c28,B4X2500SPAN-20260730-1352fbfadc339314085b6788,weak_context_exclusion,"[""fiscal_governance_constraints""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-4db37acfedbb8644c19710e5,B4X2500-RATING-20260730-eb62130ec788dec3efef1642,B4X2500SPAN-20260730-78762d62225509f19e2785c4,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-b3fd93e26d7120f62b4557da,B4X2500-RATING-20260730-dfdc6f1e024ea15925be25eb,B4X2500SPAN-20260730-98d88a696748dff2f2a1e4e2,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-fb8d6f6b3de0f032fa09c47b,B4X2500-RATING-20260730-32580bb35d2f7f690431eaae,B4X2500SPAN-20260730-953687c5ff0bc8d691e8044a,rank_step_specialization_classification,"[""quantitative_base_wage_needs_normalization"",""automatic_wage_growth""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":2,""rank_step_specialization_classification"":2,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-a9d566662fcac5a0a9167646,B4X2500-RATING-20260730-42e4e651afc2d7cdcd9310a1,B4X2500SPAN-20260730-f2bf10d076725f364533671f,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-dee390d95d8a5a2795c798e6,B4X2500-RATING-20260730-7139a5955b1f71f7ea897e16,B4X2500SPAN-20260730-b6fe464d7b0a544d8468fd95,automatic_wage_growth,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":4,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-c6c7a201f8d92d4f4745eadf,B4X2500-RATING-20260730-e8f3bc17b0292d80d0e8e07c,B4X2500SPAN-20260730-3326f419ffb732e072a9c1cd,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":1,""weak_context_exclusion"":0}",2,pi_report_context_only,direct_quantitative_claim_support,not_applicable,context_only,context
B4X2500COD-20260730-e978773b543e9fb58f2e8f9a,B4X2500-RATING-20260730-a88538632e9da6b9ea79a4c3,B4X2500SPAN-20260730-5a317e465c5a3f8a66d0d229,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-a25070eabd1355e2c1e70fb2,B4X2500-RATING-20260730-7d097fe83a7f424d2e5af104,B4X2500SPAN-20260730-01d7c8eec3ac1003165c3152,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":2,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-95688026e706363ff77ec1d5,B4X2500-RATING-20260730-2556fd0008385d76a3066e85,B4X2500SPAN-20260730-5a2bf8ea6d0b91f24fd8e56c,rank_step_specialization_classification,"[""quantitative_base_wage_needs_normalization"",""automatic_wage_growth""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":4,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-d6cd8a4b0c50fd8e985c0e5f,B4X2500-RATING-20260730-c74e8349791f40c8c4bc0f6f,B4X2500SPAN-20260730-8c81814daec315983aa9c164,rank_step_specialization_classification,"[""quantitative_base_wage_needs_normalization"",""automatic_wage_growth""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":4,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-f90a5bc006b3ac7c77a0baf4,B4X2500-RATING-20260730-eec53b28245d292c5cdbe242,B4X2500SPAN-20260730-bbf5c4bb3053ef91385891c2,rank_step_specialization_classification,"[""safety_non_safety_directional_hints""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":1,""safety_non_safety_directional_hints"":1,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-d3a7be085b4784fe06af4871,B4X2500-RATING-20260730-706bd5e780feaab82d1aa7c1,B4X2500SPAN-20260730-d4ee2dbcf69f197410fa6c04,weak_context_exclusion,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-a2de6513e2b837f79e02b142,B4X2500-RATING-20260730-ce02cb6b9d4d75b72e244225,B4X2500SPAN-20260730-4e1f8dc373d31fcad1827b49,weak_context_exclusion,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
