MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state
application/pdf,9456cd1bf9f0d773e4ac0c21e06c3757869d3079c2b2c0dcad4a71850da142e3,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",5336805,https://www.minneapolismn.gov/media/-www-content-assets/documents/City-of-Minneapolis-ACFR-2022_edited.pdf,EXTLOC-6fca5da2c8f382409cbdbc10,,unclear,pdf,200,audit_or_financial_report,https://www.minneapolismn.gov/media/-www-content-assets/documents/City-of-Minneapolis-ACFR-2022_edited.pdf,high,0,0,False,RESCAND-d9e81aecf01634a8fe664301,,MECHEXP-2c5b2c16027b0dec7408d2f5|MECHEXP-3f0cb543e0a4a09403c0e3b7|MECHEXP-98070148d8b91ce1d4fc3c81|MECHEXP-bbbb0f504e1926fa6a8b3b50,ROOTCOMP-38c684ffb37f2e7ae126c871,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9456cd1bf9f0d773e4ac0c21e06c3757869d3079c2b2c0dcad4a71850da142e3.pdf,www.minneapolismn.gov,Balkan,0,true,City-of-Minneapolis-ACFR-2022_edited.pdf,2022,benefits_and_total_compensation,audit_or_financial_report,parse_text_pdf_candidate,1,EXTSOURCE-2f05716c0dd8fa30c64c3f86,2026-08-05T17:25:59.388960+00:00,0,,unclear,direct_official_administrative_record,EXTSRCREV-0e0c42555df7a8ce3cd62ff2,source_review_lane_004,2827,supported source format and plausible administrative metadata,retained_pdf,MN
application/pdf,ec3c774f915ac21dd3cad918fe8f5b10e987c8b5ce1ae9f169b4fd2de4745dfc,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",696405,https://www.legislature.maine.gov/doc/5064,EXTLOC-d678a88f29213a384fea0794,"inline; filename=""12-25-21-tax-attachment-d-tax-conformity-fiscal-impact-.pdf""",unclear,pdf,200,payroll_roster,https://www.legislature.maine.gov/doc/5064,high,0,0,False,RESCAND-ac2c2007f2b12878143868d8,,MECHEXP-1ddf64e2ada9f837440e0dd0|MECHEXP-346d63e8f111e7c42e23f760|MECHEXP-4a6b2f3051f63f5c84aea488|MECHEXP-ba5599d69561feff2ffbd014|MECHEXP-c2e824896440664e19e88b3c,ROOTCOMP-a1087eef7ddb0a0974afaf7f,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ec3c774f915ac21dd3cad918fe8f5b10e987c8b5ce1ae9f169b4fd2de4745dfc.pdf,www.legislature.maine.gov,Bradford,0,true,5064,2021,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-de37212709f8feb0195d57b9,2026-08-05T17:25:59.425542+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,direct_official_administrative_record,EXTSRCREV-ce3918a1e50325086cd23223,source_review_lane_004,2822,supported source format and plausible administrative metadata,retained_pdf,ME
text/html; charset=UTF-8,73456dc543850d40822a49b16b59c3d0650f23ca26bc990d877f6e80f3830fad,retained prior type,0,"Continuing Resolution Information | NC OSBM Skip to main content An official website of the State of North Carolina An official website of NC How you know State Government websites value user privacy. To learn more, view our full privacy policy . Secure websites use HTTPS certificates. A lock icon or https:// means you’ve safely connected to the official website. Utility Menu NC.GOV State Services Careers Report Fraud Main menu Budget Budget BRIDGE Budget System Budget 101 Budget Manual Budget Instructions Budget Memos Certified Budget Common Agency Requests Governor's Budget Recommendations H","{""bounded_link_count"": 99, ""bounded_visible_character_count"": 20070, ""html_title"": ""Continuing Resolution Information | NC OSBM""}",73388,https://www.osbm.nc.gov/budget/state-budget-staff/continuing-resolution-information,EXTLOC-94420cdc397f2c26de15eb50,,non_safety|side_independent,html,200,payroll_roster,https://www.osbm.nc.gov/budget/state-budget-staff/continuing-resolution-information,high,0,0,False,EXTCAND-1a8a8248790bef94ae07860d,,MECHEXP-34a124c0804c1063de9fa3be|MECHEXP-4ada5e905da7ccb3a8336bea|MECHEXP-4c841c7cf4030403f1609739|MECHEXP-4f86c67602348db4e2cc6827|MECHEXP-635c5ea500e7b559890c9679|MECHEXP-b2094762806c52c9d825fcd2|MECHEXP-c471fd14b082fc72deb73cd3|MECHEXP-d6f89f9d1efb5e313ab69418|MECHEXP-e48babca148c60f28da2337f|MECHEXP-e86288be426c19316b39cf08,ROOTCOMP-dc9dd1787a1d5bc22d3d5136|ROOTCOMP-f2d986e32408cded5f0f127a,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/73456dc543850d40822a49b16b59c3d0650f23ca26bc990d877f6e80f3830fad.html,www.osbm.nc.gov,Colerain,0,true,continuing-resolution-information,2021,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-6f56b2559e18b2443933d961,2026-08-05T17:25:59.452987+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,non_safety|side_independent,official_administrative_summary,EXTSRCREV-b3741cdf683628eb9cc39e41,source_review_lane_004,2832,bounded HTML shell contains plausible administrative source signal,retained_html,NC
application/pdf,0fa07b3f8bf0e9f38f03b56b74a9bb7b0381119e648e0d301a05020d2d9e410f,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",408324,https://www.nctreasurer.gov/documents/files/slgfdworksheets/slgfd/lgc/thecommission/local-government-commission-agenda-jan-5-2021/open,EXTLOC-5b3cf3c57e5ccd0ea4f4d53f,"inline; filename=""01-05-21_lgc_agenda.pdf""",unclear,pdf,200,payroll_roster,https://www.nctreasurer.gov/documents/files/slgfdworksheets/slgfd/lgc/thecommission/local-government-commission-agenda-jan-5-2021/open,high,0,0,False,RESCAND-3106d68fa530e345051dbfa1,,MECHEXP-24a21baeaf1d06f52bd4fd97|MECHEXP-3d09c970abb4438a6a219ccd|MECHEXP-46f1b0b852f5b05c9bf1c512|MECHEXP-c1007c49dad782232eeb287f|MECHEXP-d30fa1ecadac5322190984a1,ROOTCOMP-6ec7d2e0b8f8ad5b11bd3e7e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0fa07b3f8bf0e9f38f03b56b74a9bb7b0381119e648e0d301a05020d2d9e410f.pdf,www.nctreasurer.gov,Atlantic Beach,0,true,open,2025,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-4ec62255aff952f4d2933e21,2026-08-05T17:25:59.668679+00:00,0,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,direct_official_administrative_record,EXTSRCREV-2362c96a4fcb60e5ed1d165d,source_review_lane_004,2829,supported source format and plausible administrative metadata,retained_pdf,NC
text/html; charset=utf-8,3c51aabb91d72cecb02b23ed71f3734e1dee8fb534bca2f8c35cc05214d4b2ba,retained prior type,0,"Town Of Camillus, New York. Phone: (315) 488-1335 Skip to main content You are here : Home > Government Offices > Budgets & Finance Departments Boards & Committees Police Reform Municipal Code/Town Laws Budgets & Finance Comprehensive Plan Maps Local/State/Federal Government Election Information SPDES Stormwater Program Videos Manure Storage Facility Budgets & Finance Click to review the Town's annual budget: 2026 Budget-Revenue 2026 Budget Appropriations 2025 Budget-Revenue 2025 Budget-Appropriations 2024 Budget-Revenue 2024 Budget-Appropriations 2023 Budget-Revenue 2023 Budget-Appropriations","{""bounded_link_count"": 46, ""bounded_visible_character_count"": 4853, ""html_title"": ""Town Of Camillus, New York. Phone: (315) 488-1335""}",42453,https://www.townofcamillus.gov/default.aspx?PageID=929,EXTLOC-899d86f143af17567539abbe,,police,html,200,payroll_roster,https://www.townofcamillus.gov/default.aspx?PageID=929,high,0,0,False,EXTCAND-a2ac563a893b4797a5805f3e,,MECHEXP-08608c419b873ff083111642|MECHEXP-18e5ad9ad5e5b9dea20ce10d|MECHEXP-3dde3a3ca16c581219fc0024|MECHEXP-6471f0444ca6fb6b8f95e0bf|MECHEXP-f487e875def8f4fffef90193,ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3c51aabb91d72cecb02b23ed71f3734e1dee8fb534bca2f8c35cc05214d4b2ba.html,www.townofcamillus.gov,Camillus,0,true,default.aspx,2025,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-99651a6d4055db7223cbff70,2026-08-05T17:25:59.721067+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,official_administrative_summary,EXTSRCREV-48c859e3aaed108d9d382ebe,source_review_lane_004,2836,bounded HTML shell contains plausible administrative source signal,retained_html,NY
text/html; charset=utf-8,ea0ca2ec067f499e3f8c946a9f27232f8f14b22f1fe58ff9710573d98f0b5733,retained prior type,0,"Jobs • Port Lavaca, TX • CivicEngage Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government Departments Community Business How Do I... Search Home Jobs Job Opportunities Use the Government Jobs tab to search through your municipality's employment opportunities. Subscribe to job posting notifications to be automatically alerted of the latest career opportunities by clicking on the Notify Me® button. RSS Notify Me® Search Jobs by: Select a Category Filter by category All Categories Full-Time (2) Part-Time (0) Sea","{""bounded_link_count"": 69, ""bounded_visible_character_count"": 11710, ""html_title"": ""Jobs • Port Lavaca, TX • CivicEngage""}",159893,https://www.portlavaca.gov/jobs.aspx,EXTLOC-9962c621e5e83bd49d63c6c3,,all_units,html,200,payroll_roster,https://www.portlavaca.gov/jobs.aspx,high,0,0,False,EXTCAND-cf8226dbd8a41a727eb8cd6f,,MECHEXP-0c9ab9e7b9ebac1e748fbfcf|MECHEXP-499f38ee09175e59ab4f0d2e|MECHEXP-a4bf94189de53427fc4e7d9d|MECHEXP-fa1e970e71271641acb5294b|MECHEXP-ffa51a8e3f6584b39c7069d0,ROOTCOMP-096a04d78a6fce79c4827dae,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ea0ca2ec067f499e3f8c946a9f27232f8f14b22f1fe58ff9710573d98f0b5733.html,www.portlavaca.gov,Port Lavaca,0,true,jobs.aspx,2021,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-e030331f8951fc65b186986e,2026-08-05T17:25:59.929189+00:00,0,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,official_administrative_summary,EXTSRCREV-cc48b2523428a9ca042173ae,source_review_lane_004,2835,bounded HTML shell contains plausible administrative source signal,retained_html,TX
application/pdf,027546a5f3543bb139d12627c3af070560b7b3ad65286656a6e7da38ae0a6cce,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",174906,https://www4.erie.gov/village_alden/sites/www4.erie.gov.village_alden/files/2025-06/5.27.25.pdf,EXTLOC-23617a3fc478f38cc2d67ad7,,unclear,pdf,200,payroll_roster,https://www4.erie.gov/village_alden/sites/www4.erie.gov.village_alden/files/2025-06/5.27.25.pdf,high,0,0,False,RESCAND-75ed11dec1d28a1d39a53d8b,,MECHEXP-46287876961e7ceddc901054|MECHEXP-5f148775a99b23f6ab9d0313|MECHEXP-63b5b43b9dda0e5f645f436f|MECHEXP-702c2aa0a0182de7d92cd853|MECHEXP-a4f27e6adc5a6410ae4dd959,ROOTCOMP-edc0f8b09da1511681aa28fc,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/027546a5f3543bb139d12627c3af070560b7b3ad65286656a6e7da38ae0a6cce.pdf,www4.erie.gov,Alden,0,true,5.27.25.pdf,2025,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-51dbfb3486100a9de1bfe6f1,2026-08-05T17:26:00.219999+00:00,0,implementation_confirmation,unclear,direct_official_administrative_record,EXTSRCREV-2282308deff05c6180506acf,source_review_lane_004,2840,supported source format and plausible administrative metadata,retained_pdf,NY
text/html;charset=utf-8,9dcffe3fdf8c83d4ec6cbdaff3cbce63a6a1c80c987d197ae6bb554ca9300afa,retained prior type,0,"Employee Resources | City Of Watertown @charset ""UTF-8"";.lines-accent[data-v-0477e467]{margin-top:6px}.lines-accent .accent[data-v-0477e467]{background-color:var(--header-accent-color);height:1px;margin-bottom:6px;width:100%}.dots-accent[data-v-49a600d6]{margin-top:6px;overflow:hidden}.dots-accent line[data-v-49a600d6]{stroke:var(--header-accent-color)}.header-accent[data-v-8bc0e22c]{width:100%}@media only screen and (max-width:599px){.hide-on-xs[data-v-5a17ac72]{display:none}.show-on-xs[data-v-5a17ac72]{display:block}}@media only screen and (min-width:600px)and (max-width:959px){.hide-on-sm[d","{""bounded_link_count"": 0, ""bounded_visible_character_count"": 156135, ""html_title"": ""Employee Resources | City Of Watertown""}",1603991,https://www.watertownwi.gov/page/employee-resources,EXTLOC-d2db7cbd678883aa3292630a,,police,html,200,payroll_roster,https://www.watertownwi.gov/page/employee-resources,high,0,0,False,EXTCAND-a298bc272e646a79edc18781,,MECHEXP-16c4ffea4c9ce0a289416e2d|MECHEXP-365944c502557033e1f13e86|MECHEXP-81deadd283324c6b7b9ade2a|MECHEXP-c407d99e7fffb5e07990c3cf,ROOTCOMP-4228e911b3d129008527d589,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9dcffe3fdf8c83d4ec6cbdaff3cbce63a6a1c80c987d197ae6bb554ca9300afa.html,www.watertownwi.gov,Watertown,0,true,employee-resources,2015,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-f68e011a5a1ab9eaa6a727ce,2026-08-05T17:26:00.271646+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,official_administrative_summary,EXTSRCREV-dbe844766634c948bce8a388,source_review_lane_004,2839,bounded HTML shell contains plausible administrative source signal,retained_html,WI
application/pdf,5f1f081ebca8251695228665977f70aee3378ec32762f475c4fcdf7d8cb4f370,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.4""}",193536,https://apps.labor.ny.gov/wpp/viewPrevailingWageSchedule.do?county=24&typeid=1,EXTLOC-2d1e4d0cac10ac4d6bb20870,,unclear,pdf,200,payroll_roster,https://apps.labor.ny.gov/wpp/viewPrevailingWageSchedule.do?county=24&typeid=1,high,0,0,False,RESCAND-77e1d60538c0c91e67ebae63,,MECHEXP-294d6e372839dc54c08e80bf|MECHEXP-c26d2842437310a5751196b8|MECHEXP-dd19eedd63d089dc683c6cca|MECHEXP-efbb695e3ef579fd184912ad,ROOTCOMP-14054ba632e096ee66e1f685,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5f1f081ebca8251695228665977f70aee3378ec32762f475c4fcdf7d8cb4f370.pdf,apps.labor.ny.gov,Chenango,0,true,viewPrevailingWageSchedule.do,2024,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-852953bf7d0e634c5045970f,2026-08-05T17:26:00.479058+00:00,0,,unclear,direct_official_administrative_record,EXTSRCREV-d605c70e518e905e5ece473e,source_review_lane_004,2841,supported source format and plausible administrative metadata,retained_pdf,NY
text/html; charset=UTF-8,375da2799ac55091d97e4320b5e2f16bb664cf2fcb790b40f5420cab7a5aa35e,retained prior type,0,"192088 | Portland.gov Skip to main content important alert danger Heat and smoke advisories through Wednesday The combination of heat and smoke can be very dangerous. Help your neighbors be informed and safe when it's hot and smoke is in the air . informational alert information Portland and the federal government Learn about our sanctuary city status, efforts to block federal overreach: Portland.gov/Federal Search Search Search search close Menu General information Advisory groups Groups, boards, and commissions. Bureaus and offices City departments. Calendar of events Events, public meetings","{""bounded_link_count"": 49, ""bounded_visible_character_count"": 15558, ""html_title"": ""192088 | Portland.gov""}",68129,https://www.portland.gov/council/documents/ordinance/passed/192088,EXTLOC-24ac4f2740563c49c9d347eb,,side_independent,html,200,payroll_roster,https://www.portland.gov/council/documents/ordinance/passed/192088,high,0,0,False,EXTCAND-79fc0884c628b22e79c4d688,,MECHEXP-061c19da727a431750e98fc1|MECHEXP-10102531c5d39ae764855240|MECHEXP-8920f8879cba390ba400b16e|MECHEXP-92a9279f8a4d4831648930f4|MECHEXP-b853e3454c73363afa427fca,ROOTCOMP-b70caa773421853a4f711def,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/375da2799ac55091d97e4320b5e2f16bb664cf2fcb790b40f5420cab7a5aa35e.html,www.portland.gov,Portland,0,true,192088,2024,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-f35311644e96ad71eb7aaddb,2026-08-05T17:26:00.504175+00:00,0,implementation_confirmation,side_independent,official_administrative_summary,EXTSRCREV-7501dd7cabf7d4b06af7f918,source_review_lane_004,2834,bounded HTML shell contains plausible administrative source signal,retained_html,NY
text/html; charset=utf-8,91cf6fe227c843476413c6a92ed3c3b7dd0401bd3894a99d6873469715a0260a,retained prior type,0,"Jobs • Trumbull, CT • CivicEngage Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Home Government Community Public Safety Economic Development How Do I... Search Home Jobs Job Opportunities Use the Government Jobs tab to search through your municipality's employment opportunities. Subscribe to job posting notifications to be automatically alerted of the latest career opportunities by clicking on the Notify Me® button. RSS Steps 1. Listing Information This section is complete 2. Job Details This section is complete ","{""bounded_link_count"": 63, ""bounded_visible_character_count"": 10638, ""html_title"": ""Jobs • Trumbull, CT • CivicEngage""}",150567,https://www.trumbull-ct.gov/Jobs.aspx,EXTLOC-f370fdc09e940045e026402f,,fire,html,200,payroll_roster,https://www.trumbull-ct.gov/Jobs.aspx,high,0,0,False,EXTCAND-6a099096fc8940d2b1793493,,MECHEXP-041839bbb48df1a8656712e7|MECHEXP-5d9182de16615a5dca19d291|MECHEXP-6fc33180d40fb8b429c47793|MECHEXP-8f18849858afeec362276245|MECHEXP-c2c7ce850e1f3d8ab63706a0|MECHEXP-de0cfc68f2bf71d75d2451bd,ROOTCOMP-3a4ee2a733e15b0dcf6b84df,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/91cf6fe227c843476413c6a92ed3c3b7dd0401bd3894a99d6873469715a0260a.html,www.trumbull-ct.gov,Howland,0,true,Jobs.aspx,2021,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-520a4f8ebf333d5cbd811cbe,2026-08-05T17:26:00.509824+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,official_administrative_summary,EXTSRCREV-c0fe7cc4121128212742ea79,source_review_lane_004,2838,bounded HTML shell contains plausible administrative source signal,retained_html,OH
text/html; charset=UTF-8,0713a6ceb8658471de238e063b09737d1a9b9d21470fec37dd00e1f710ab3545,retained prior type,0,"Workforce and Succession Planning System - Michigan Office of the Auditor General Skip to content Homepage under OAG logo – Notifications Current Job Openings --> --> !2020 NSAA Excellence in Accountability Award> --> --> --> Open Menu Home About Audit Details Analysis of an Audit Management Staff Awards and Recognition Organizational Chart Annual Reports Transparency History of the OAG Work In Progress Completed Projects Report Fraud What does the OAG Investigate? How to Report Allegations What is Fraud, Waste, and Abuse? Common Questions and Answers Investigative Audit Reports Careers Who ar","{""bounded_link_count"": 119, ""bounded_visible_character_count"": 4993, ""html_title"": ""Workforce and Succession Planning System - Michigan Office of the Auditor General""}",77007,https://audgen.michigan.gov/complete-projects/workforce-succession-planning-system/,EXTLOC-9b85b97ddaadc47e09e47ff8,,fire,html,200,payroll_roster,https://audgen.michigan.gov/complete-projects/workforce-succession-planning-system/,high,0,0,False,EXTCAND-a0259695b618add9890a8feb,,MECHEXP-1f5236dfe8327fd58f68e52b|MECHEXP-5595eb3b1041f86ff62f1978|MECHEXP-9d48a9f9f30c2b890c8400a6|MECHEXP-ae1ce07aaa125b24071eaad4|MECHEXP-f57e4580255e2dffe9b79ce5,ROOTCOMP-1272a44aaacc528568f4a60f,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0713a6ceb8658471de238e063b09737d1a9b9d21470fec37dd00e1f710ab3545.html,audgen.michigan.gov,Augusta charter,0,true,workforce-succession-planning-system,2021,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-9c75fb3aec6b295f2fba25dd,2026-08-05T17:26:00.695233+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,fire,official_administrative_summary,EXTSRCREV-6b0c7cab49f5f23edfdbd0fc,source_review_lane_004,2844,bounded HTML shell contains plausible administrative source signal,retained_html,MI
