retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,source_review_download_status,download_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,file_integrity_status,readiness_status,readiness_reason,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,pdf_version_hint,bounded_text_probe_pages,bounded_text_signal_character_count,html_text_readiness_hint,html_probe_bytes,html_visible_text_character_count,html_link_count,html_script_count,readiness_review_status,readiness_notes,exclusion_layer,preserved_exclusion_status,gap_priority_score,gap_priority_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status,http_status,notes,excluded_from_readiness_queue
RS556-ad51577a9b0f1528bd0e,TS4L-334f5f1941ca66bbb2a3,lane_3,tier_c,verification_ready_low,https://twp.burlington.nj.us/filestorage/279/714/959/963/2024_User_Friendly_Budget.pdf,"2024 Municipal User Friendly Budget — Township of Burlington, NJ",Burlington,NJ,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2024 municipal budget (municipal user friendly budget),2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_expected,within_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,unavailable_on_get,not_downloaded,,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:36Z,,,,,,,,,,,,,,,,,source_review_download,unavailable_on_get,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Burlington,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2024 municipal budget (municipal user friendly budget),head_http_200,2026-07-27T12:59:03Z,verified_source_lead_not_downloaded,404,"get_http_404; attempts=1; elapsed_seconds=3.338; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-bee8f8cda53a4885e805,TS4L-53824c01f75dc42bc56a,lane_3,tier_c,verification_ready_low,https://www.londonderrynh.gov/Archive.aspx?ADID=148,"Town of Londonderry, NH 2016 Annual Town Report (includes ratification articles for AFSCME Local 1801 cost items and COLA/benefit changes)",Londonderry,NH,Northeast,non_safety_municipal_units,"AFSCME Local 1801 represented municipal employees (non-safety roles; e.g., public works / town office support as described in the report context)",AFSCME Local 1801,"2016 report section detailing ratification/extension cost items across multiple FY years (e.g., FY 2017–FY 2020 shown in the report excerpt)",2017-07-01,2020-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_city_match,overlaps_expected_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,oversized_for_this_pass,not_downloaded,application/pdf,,30962077,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:43Z,,,,,,,,,,,,,,,,,source_review_download,oversized_for_this_pass,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,Londonderry,NH,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"2016 report section detailing ratification/extension cost items across multiple FY years (e.g., FY 2017–FY 2020 shown in the report excerpt)",head_http_200,2026-07-27T12:59:24Z,verified_source_lead_not_downloaded,200,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=3.982; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-757e71b98d7e0c3c3c71,TS4L-544af53f5ad8016e983a,lane_3,tier_c,verification_ready_low,https://library.municode.com/GA/Forest_Park/codes/Code_of_Ordinances?nodeId=COOR_TIT3FI_CH6BU,"CHAPTER 6 - BUDGET (Municode - Forest Park, GA)",Forest Park,GA,South,non_safety_municipal_units,Municipal employees (budget process context relevant to compensation adoption and fiscal constraint signaling),,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_expected,unknown_cycle_overlap,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,6095,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:43Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,141,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Forest Park,GA,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2014-2024 target window,head_http_200,2026-07-27T12:59:23Z,verified_source_lead_not_downloaded,200,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.150; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-119fedfc968354652ec9,TS4L-5ad2b4d124b8884eaf6d,lane_3,tier_c,verification_ready_medium,https://www.foxboroughma.gov/UserFiles/Servers/Server_15207780/File/Boards%20and%20Committees/Annual%20Town%20Meeting%20Warrant_050922.pdf,Foxborough MA Annual Town Meeting Warrant (050922) (includes DPW contract funding article for FY2023-FY2025),Foxborough,MA,Northeast,non_safety_municipal_units,Highway/Water (DPW employees),"Foxborough Highway and Water Employees Union, AFSCME","Referenced fiscal years 2023, 2024, 2025 (DPW contract cost items)",,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlapping_2014_2024_window_expected,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:45Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,150,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Foxborough,MA,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Referenced fiscal years 2023, 2024, 2025 (DPW contract cost items)",head_http_200,2026-07-27T12:59:03Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=1.193; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-ac13329fd23dbdabcabf,TS4L-5d4d1e130bf4ee3a0cc3,lane_3,tier_c,verification_ready_low,https://ted.cviog.uga.edu/FINANCIAL-DOCUMENTS/sites/default/files/budgetdoc/budget-report/fy2019-budget-report_7.pdf,City of Decatur FY2019 Budget Report (PDF),Decatur,GA,South,non_safety_municipal_units,non_safety_municipal_units,,2018-2019,2018-07-01,2019-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,oversized_for_this_pass,not_downloaded,application/pdf,,42826847,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:45Z,,,,,,,,,,,,,,,,,source_review_download,oversized_for_this_pass,148,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Decatur,GA,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2018-2019,head_http_200,2026-07-27T12:59:05Z,verified_source_lead_not_downloaded,200,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=0.176; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-2092490421131b87a85b,TS4L-7a9516e64b780975875b,lane_3,tier_c,verification_ready_low,https://www.pressherald.com/2021/12/22/scarborough-public-works-union-reach-long-awaited-agreement/,"Scarborough, public works union reach long-awaited agreement (Press Herald, Dec 22, 2021)",Scarborough,ME,Northeast,non_safety_municipal_units,Public Works / municipal non-safety employees,Teamsters Local Union 340 (Public Works unit referenced in article),Three-year contract (ratified in late 2021; pay mechanism described as 2.5% wage increase every other year),2021-07-01 (inferred,2024-06-30 (inferred,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Same municipality (Scarborough, ME) explicitly stated",Overlapping (late-2021 agreement; within target 2014-2024 window),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,218816,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:54Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Scarborough,ME,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Three-year contract (ratified in late 2021; pay mechanism described as 2.5% wage increase every other year),head_http_200,2026-07-27T12:59:04Z,verified_source_lead_not_downloaded,200,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=2.026; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-3493a43a6485ead8541e,TS4L-7b03fd711a033e02bc74,lane_3,tier_c,verification_ready_low,https://ted.cviog.uga.edu/financial-documents/sites/default/files//budgetdoc/budget-report/city-kingsland-fy2024-budget-report.pdf,City of Kingsland FY2024 Budget Report (PDF) — UGA Carl Vinson Institute of Government (TED) (locator only),Kingsland,GA,South,non_safety_municipal_units,"Citywide non-safety municipal employees (e.g., administrative/operations) — pay/compensation schedule expected within budget materials",,Fiscal Year 2023-24 budget cycle (document labeled FY2024),2023-10-01,2024-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Exact municipality match (City of Kingsland, GA)",Overlaps target window (inferred fiscal year includes 2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,oversized_for_this_pass,not_downloaded,application/pdf,,31664744,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:54Z,,,,,,,,,,,,,,,,,source_review_download,oversized_for_this_pass,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,Kingsland,GA,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Fiscal Year 2023-24 budget cycle (document labeled FY2024),head_http_200,2026-07-27T12:59:24Z,verified_source_lead_not_downloaded,200,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=0.053; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-ffcd9c8165581cf291d5,TS4L-8d0514fe27c0efb8f566,lane_3,tier_c,verification_ready_low,https://www.millburn.org/documents/departments/business-office/employee-contracts/22961770,Millburn Township Public Schools — Documents: Employee Contracts (CWA 2024-2028),Millburn,NJ,Northeast,non_safety_municipal_units,Non-safety public employees represented by CWA (school district unit; city-affiliated locality),CWA,2024-2028,2024,2028,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same_city_match (Millburn, NJ)",overlaps_2014_2024 (overlap: 2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,1314359,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:59Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Millburn,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2024-2028,head_http_200,2026-07-27T12:59:21Z,verified_source_lead_not_downloaded,200,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.728; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-42d67afa183c445fe096,TS4L-a760939cc820ed0bae2d,lane_3,tier_c,verification_ready_low,https://www.foxboroughma.gov/UserFiles/Servers/Server_15207780/File/Departments/Administration/FINAL%20WEB%20ATR%202021.pdf,Town of Foxborough Annual Report 2021 (includes Annual Town Meeting articles funding cost items for collective bargaining contracts),Foxborough,MA,Northeast,non_safety_municipal_units,Highway/Water (DPW employees),"Foxborough Highway and Water Employees Union, AFSCME","Contract dated July 1, 2021 to June 30, 2022 (referenced in Annual Town Meeting articles)",2021-07-01,2022-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlapping_2014_2024_window_expected,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,weak_or_needs_review,not_downloaded,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:01Z,,,,,,,,,,,,,,,,,source_review_download,weak_or_needs_review,147,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Foxborough,MA,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Contract dated July 1, 2021 to June 30, 2022 (referenced in Annual Town Meeting articles)",head_http_200,2026-07-27T12:59:06Z,verified_source_lead_not_downloaded,403,"get_http_403; attempts=1; elapsed_seconds=0.113; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
RS556-77fe28f9ebeb68aee859,TS4L-addb6384936445c5c914,lane_3,tier_c,verification_ready_low,https://twp.burlington.nj.us/filestorage/279/714/959/963/2022_User_Friendly_Budget.pdf,"2022 Municipal User Friendly Budget — Township of Burlington, NJ",Burlington,NJ,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2022 municipal budget (municipal user friendly budget),2022-01-01,2022-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_expected,within_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,unavailable_on_get,not_downloaded,,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:01Z,,,,,,,,,,,,,,,,,source_review_download,unavailable_on_get,146,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Burlington,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2022 municipal budget (municipal user friendly budget),head_http_200,2026-07-27T12:59:15Z,verified_source_lead_not_downloaded,404,"get_http_404; attempts=1; elapsed_seconds=0.166; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",true
