missingness_id,municipality,state,compensation_cycle_or_year,side,role_unit,current_claim_family,current_evidence_status,missing_external_variable,why_variable_matters,expected_claim_upgrade,search_priority,search_family,expected_public_availability,likely_source_family,target_query_hints,existing_source_linkage_fields,external_search_executed
EXTMISS-d5c3b3b144404bb0b52f1469,Marion,OH,2021,fire,fire,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 fire authorized positions,municipality|state|cycle|side|role,false
EXTMISS-3bfeded578e2e13804ffab6d,Marion,OH,2021,fire,fire,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 fire applicant counts,municipality|state|cycle|side|role,false
EXTMISS-e6f467f93dd4d5cfb93966a6,Marion,OH,2021,fire,fire,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 fire employee tenure,municipality|state|cycle|side|role,false
EXTMISS-7a08b0ea9ae2a62e3f712023,Marion,OH,2021,fire,fire,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 fire payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-0390eef1f6649c041e4551a8,Marion,OH,2021,fire,fire,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 fire pension contributions,municipality|state|cycle|side|role,false
EXTMISS-8ea354c76152a7136326546e,Marion,OH,2021,fire,fire,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 fire authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-1c8e6e2c99877e378376ec45,Marion,OH,2021,police,police,cola_cpi_indexing,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 police actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-233a9f5ea36ff0862092050b,Marion,OH,2021,police,police,cola_cpi_indexing,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 police authorized positions,municipality|state|cycle|side|role,false
EXTMISS-b9e681d0f03ca86159c108fa,Marion,OH,2021,police,police,cola_cpi_indexing,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 police applicant counts,municipality|state|cycle|side|role,false
EXTMISS-3a28818b3c3e84ec61017234,Marion,OH,2021,police,police,cola_cpi_indexing,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 police employee tenure,municipality|state|cycle|side|role,false
EXTMISS-3900c71c82f383312385efd1,Marion,OH,2021,police,police,cola_cpi_indexing,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 police payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-2ad915af40ea0755b9516956,Marion,OH,2021,police,police,cola_cpi_indexing,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 police pension contributions,municipality|state|cycle|side|role,false
EXTMISS-7c8cd115857d11723964358b,Marion,OH,2021,police,police,cola_cpi_indexing,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 police authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-a3f762988226190be538df76,Marion,OH,2021,unclear,unclear,budget_pay_plan,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 unclear actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-350ba1af69dcf9709581c1b9,Marion,OH,2021,unclear,unclear,budget_pay_plan,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 unclear authorized positions,municipality|state|cycle|side|role,false
EXTMISS-68564926c170bdc43e28cc07,Marion,OH,2021,unclear,unclear,budget_pay_plan,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 unclear applicant counts,municipality|state|cycle|side|role,false
EXTMISS-cf5d21241d442aa2d705ba7f,Marion,OH,2021,unclear,unclear,budget_pay_plan,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 unclear employee tenure,municipality|state|cycle|side|role,false
EXTMISS-4fe373217e7a29525d253198,Marion,OH,2021,unclear,unclear,budget_pay_plan,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 unclear payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-f1a2769ffe4d6dba7978aab6,Marion,OH,2021,unclear,unclear,budget_pay_plan,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 unclear pension contributions,municipality|state|cycle|side|role,false
EXTMISS-c3febd3e6df4041526942fc9,Marion,OH,2021,unclear,unclear,budget_pay_plan,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 unclear authoritative coordinates,municipality|state|cycle|side|role,false
