implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-303a87a8d923a2066125e6e0,Copley,OH,Midwest,,,2021,2021,2021,retroactivity_implementation,benefit_cost_change,police,police,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,1,0,"Effective January 1, 2021, employees receiving health insurance coverage through the Township shall pay","Copley, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-490dd567737a917ddba599d9""]"
IMPEVT-81f326cb141240217eda6f47,Copley,OH,Midwest,,,2021,2021,2021,retroactivity_implementation,benefit_cost_change,unclear,unclear,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,1,0,"Effective January l, 2021, employees receiving health insurance coverage through the Township","Copley, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-489034d0918dbd2d0ffcb7c6""]"
IMPEVT-4b9be7bdd7e1527772d024eb,Coventry,OH,Midwest,,,2020,2020,2020,non_base_compensation,lump_sum,fire,fire,implemented,upward,one_time_lump_sum,lump_sum,lump_sum,1,1,0,more of the available call-backs will receive a lump sum bonus in the amount,"Coventry, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-f06185d71a61d2c1bc4df9d2""]"
IMPEVT-6caa6614b7e5e1b1508031a6,Coventry,OH,Midwest,,,2020,2020,2020,retroactivity_implementation,retroactive_pay,fire,fire,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,2,0,seniority shall be retroactive to his date of hire.,"Coventry, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-5650f89585b839d7641c77c9"",""WCM-6575057084fa6155800dfa04""]"
IMPEVT-d93be588c0e738fa5671fa3d,Dalton,OH,Midwest,,,2026,2026,2026,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"EFFECTIVE JANUARY 1, 2026,","Dalton, Ohio, Other Local Government Pay Policy, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-46aea86f210820dc51c472ec""]"
IMPEVT-27ecba1d0c05d8521fbbd56b,Defiance,OH,Midwest,,,2023,2023,2023,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,2,0,(1) Pay raises if approved would be retroactive to the end of the last pay period (Dec.,"Defiance, Ohio, Council Packet Or Minutes, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-967ef5eee2097886cc0d0aad"",""WCM-f8437d126d30edc2f6c70729""]"
IMPEVT-046a64c3f291f1a2bec8dde0,Delaware,OH,Midwest,,,2016,2016,2016,budget_pay_plan,benefit_cost_change,police,police,implemented,mixed,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,4,0,"The parties acknowledge that all of the ""wellness benefits"" added to the plan effective January 1, 1992 are subject to all of the generally applicable plan limits, such as","Delaware, Ohio, Collective Bargaining Agreement, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-095dcd35e779bce1c054f0bd"",""WCM-2ec3c382325f962596a43897"",""WCM-38c49fd55ab0c4c5465ea444"",""WCM-6cdd185f699a59f59b06d6d6""]"
IMPEVT-7827f208a637331125f6152a,Delaware,OH,Midwest,,,2019,2019,2019,budget_pay_plan,uniform_or_equipment_allowance,non_safety,non_safety,implemented,mixed,recurring_non_base,uniform_or_equipment_allowance,annual_salary,1,2,0,"In lieu of providing clothing, non-uniformed employees shall receive an annual allowance of $450","Delaware, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-376504363780913172dbd1f8"",""WCM-56030014a70584f392a2e0be""]"
IMPEVT-f6ef6d97d5ac675741f908dc,Delaware,OH,Midwest,,,2019,2019,2019,budget_pay_plan,benefit_cost_change,police,police,implemented,mixed,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,2,0,"The parties acknowledge that all of the ""wellness benefits"" added to the plan effective January I, 1992 are subject to all of the generally applicable plan limits, such as","Delaware, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-83d89eb349edc8b198d1cf2f"",""WCM-fe21765fa632fc74c499b4b3""]"
IMPEVT-62050790eed523229af2b357,Delaware,OH,Midwest,,,2019,2019,2019,budget_pay_plan,benefit_cost_change,unclear,unclear,implemented,mixed,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,2,0,"Effective January 1, 2012 employees will contribute to the cost of the health benefit plan","Delaware, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-32af40b4746d810e09c303b3"",""WCM-a7bbb381325a119b430bbf51""]"
IMPEVT-e6f314ea5b314460a7f6f4b7,Delaware,OH,Midwest,,,2019,2019,2019,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,annual_salary,1,2,0,"Effective January 1, 2005, all permanently assigned detectives shall receive an annual","Delaware, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-af713b3ae6aa36236255d5e0"",""WCM-e0c52b34e7a1f84ce5e82af3""]"
IMPEVT-edcb41023ed9026ec4a699fd,Delaware,OH,Midwest,,,2019,2019,2019,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"All of the provisions of this Agreement become effective June 26, 2019","Delaware, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-feddb0f6a752e952c86b8b56""]"
IMPEVT-09077b9b39107f2beb41eee4,Delaware,OH,Midwest,,,2019,2019,2019,other_pay_setting_mechanism,mechanism_only,police,police,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,"otherwise approved by the Chief of Police or designee, then the member with most seniority will be given priority if his request was submitted no less than twenty-eight (28)","Delaware, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-51d4aa7da14b717b1ec68bb7""]"
IMPEVT-d5588f04230707f76c59a5ad,Delaware,OH,Midwest,,,2020,2020,2020,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"This Agreement shall become effective January 1, 2020, upon ratification by the Union","Delaware, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-30b9ec82e5b7bb19b5f2b5a9""]"
IMPEVT-8ae0d757f393d95c0e2b8152,Delaware,OH,Midwest,,,2021,2021,2021,budget_pay_plan,retroactive_pay,fire,fire,implemented,upward,retroactive_back_pay,retroactive_pay,percentage,1,1,0,"Position of the Union: Wages increases of 5% retroactive to April 1, 2021 and April 1, 2022,","Delaware, Ohio, Factfinding Report, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-e1450791d1b27d05a653d30c""]"
IMPEVT-8a8bcb49033fba924ed555c5,Delaware,OH,Midwest,,,2022,2022,2022,budget_pay_plan,retroactive_pay,fire,fire,implemented,upward,retroactive_back_pay,retroactive_pay,percentage,1,3,0,"increase retroactive to April 1, 2022, a 1% increase effective January 1, 2023 from the","Delaware, Ohio, Factfinding Report, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-25e4556f3175c6e70f94c9f1"",""WCM-74a2a9cf939a1de089c7a9d6"",""WCM-86af453460dea9fbfcfc8b89""]"
IMPEVT-adbc064f13a6bd77a5172298,Delaware,OH,Midwest,,,2024,2024,2024,budget_pay_plan,budget_or_pay_plan,fire,fire,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,"and effective April 1, 2024.","Delaware, Ohio, Factfinding Report, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-300ab5e9551e314932486e85"",""WCM-bd980293f3163c88bb2949d6""]"
IMPEVT-dad8a10f4eba33760fb53a3e,Delhi,OH,Midwest,,,2020,2020,2020,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,hourly,1,1,0,Section 19.2 Investigators will receive an additional $0.75 per hour above the stated,"Delhi, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-ad268983e4abe246b240cbd5""]"
IMPEVT-68cfbf9594c33f938668328a,Delhi,OH,Midwest,,,2020,2020,2020,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,2,2,1,Seniority List Effective 9/30/2020,"Delhi, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-3180e29051d980e8f20aa54c"",""WCM-77bcc2c3ffe1940c09bc66b5""]"
IMPEVT-4f08950858811f66952ba731,Delhi,OH,Midwest,,,2020,2020,2020,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"EFFECTIVE JANUARY 1, 2020","Delhi, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-1c782ec206bfac4437f99e9b"",""WCM-2dfa11038d5f4ce6268db928""]"
IMPEVT-9f5bfeacb7b5f5daf2fccc71,Dover,OH,Midwest,,,2015,2015,2015,budget_pay_plan,budget_or_pay_plan,non_safety,non_safety,implemented,upward,budget_context_only,budget_or_pay_plan,hourly,1,2,0,for Laborer I shall be increased by another $0.75 per hour.,"Dover, Ohio, Collective Bargaining Agreement, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-5fe72e696e9ed150c18539c1"",""WCM-74ecb2f0d2bd8b5c8c92f668""]"
IMPEVT-558aedf6ee388aa967129d09,Dover,OH,Midwest,,,2015,2015,2015,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"Effective May 1, 1985, all current employees in","Dover, Ohio, Collective Bargaining Agreement, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-2e257adfe9959df984d821cd""]"
IMPEVT-14acbf1ddee4fe15f017750b,Dover,OH,Midwest,,,2016,2016,2016,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,monthly,1,1,0,"Effective April 1, 2016, a monthly employee contribution of $115.00 for those","Dover, Ohio, Collective Bargaining Agreement, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-a08596488b73d36ae2729bbe""]"
IMPEVT-1bf762d435e6de0322ce43a6,Dover,OH,Midwest,,,2016,2016,2016,ordinance_council_adoption,budget_or_pay_plan,fire,fire,formally_adopted,unclear,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,require the approval of the City Council and that the provisions of this Agreement shall not be effective until approved by the City Council and prior approval by the employees,"Dover, Ohio, Collective Bargaining Agreement (Dover Firefighters, Local No. 324, International Association of Firefighters) [older contract], collective bargaining agreement, 2016, § ARTICLE 7 - CONTRACT APPROVAL.",high,implementation_event_ready,missing_not_validated,"[""WCM-5f4a3d4f2d386d3ba1b5c6e5""]"
IMPEVT-a2777357bcddc62914bfc84d,Dover,OH,Midwest,,,2017,2017,2017,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,monthly,1,1,0,"Effective April 1, 2017, a monthly employee contribution of $125.00 for those","Dover, Ohio, Collective Bargaining Agreement, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-66854b69fa6b4adaa7666c72""]"
IMPEVT-b23b50617f68495baf6be781,Dover,OH,Midwest,,,2018,2018,2018,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,hourly,1,4,0,base pay shall be increased by $0.75 per hour.,"Dover, Ohio, Wage Schedule, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-44aab85058604f37bbc54d2f"",""WCM-87d3afd70d27dcdc2003695c"",""WCM-c1fe3be47087488f9a5e06f2"",""WCM-db3b913b2b602dabb9981581""]"
IMPEVT-8ee3f90f3d131fdc9ed0b728,Dover,OH,Midwest,,,2019,2019,2019,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,monthly,1,1,0,"Effective April I, 2019, a monthly employee contribution of $135.00 for those employees","Dover, Ohio, Wage Schedule, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-46a56881348b4a70a7390f34""]"
IMPEVT-0a0cd09b4a19f5bf5e5e6c41,Dover,OH,Midwest,,,2019,2019,2019,ordinance_council_adoption,budget_or_pay_plan,fire,fire,formally_adopted,unclear,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,require the approval of the City Council and that the provisions of this Agreement shall not be effective until approved by the City Council and prior approval by the employees,"Dover, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-b883abe3b269eec99c2f82cb""]"
IMPEVT-37e9de2bdb46de0f937b484c,Dover,OH,Midwest,,,2019,2019,2019,retroactivity_implementation,retroactive_pay,fire,fire,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,retroactive to his/her date of hire.,"Dover, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-70c95a6656d89ea66adda96c""]"
IMPEVT-f24563d3fb6871599cda68a1,Dover,OH,Midwest,,,2020,2020,2020,non_base_compensation,other,fire,fire,implemented,unclear,unclear_duration,other,unknown,1,2,0,"EFFECTIVE FEBRUARY 16, 2020 - FEBRUARY 16, 2023","Dover, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-7a4510b40e6d8b270810c326"",""WCM-7c26381243b83e651f3068eb""]"
IMPEVT-b20546afe6658081fdba6b9c,Dover,OH,Midwest,,,2021,2021,2021,non_base_compensation,other,fire,fire,implemented,unclear,unclear_duration,other,monthly,1,1,0,"Effective February 16, 2021, a monthly","Dover, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-28882b2837b1742747cd16d2""]"
IMPEVT-cf34400351bbaefd30b4ff86,Dublin,OH,Midwest,,,2016,2016,2016,across_the_board_raise,across_the_board_raise,police,police,implemented,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0,"on-call status by the Department, the on-call member shall receive a $1.50 per hour pay","Dublin, Ohio, Collective Bargaining Agreement, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-37452780c4a25263f020efa2""]"
IMPEVT-727c135916caad66858fc7ea,Dublin,OH,Midwest,,,2017,2017,2017,across_the_board_raise,across_the_board_raise,police,police,implemented,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0,"Effective January 1, 2017 the shift differential rate will be $1.25/hour.","Dublin, Ohio, Collective Bargaining Agreement, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-2fef177418db9ccaea0acd38""]"
IMPEVT-f296a0b666616faca2eb5c25,Dublin,OH,Midwest,,,2017,2017,2017,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,unknown,1,3,0,"Effective January 1, 2017,","Dublin, Ohio, Collective Bargaining Agreement, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-2e91825b61fee23142fe472b"",""WCM-2f8da827ee3e5790ce5af801"",""WCM-49ec01b0fa8e294a095a74e5""]"
IMPEVT-ad7cf45602df35bc0993db82,Dublin,OH,Midwest,,,2019,2019,2019,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,3,0,"The following schedule will be effective September 1, 2019:","Dublin, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-4684e63171a49beeafbe046b"",""WCM-a4ecf884255cc06147f429ac"",""WCM-dc33b1c0bcf09d14a6c1b899""]"
IMPEVT-bd25da04789e8c64fba4514e,Dublin,OH,Midwest,,,2021,2021,2021,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"Effective January 1, 2021 to December 31, 2021 the","Dublin, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-812a0fac34731a1f34c63b79""]"
IMPEVT-1108977156eceb97e1f367be,Elyria,OH,Midwest,,,2019,2019,2019,retroactivity_implementation,retroactive_pay,fire,fire,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,"of eve1y year, retroactive to 2007.","Elyria, Ohio, Salary Ordinance, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-8c12f8b8b51452756accc9e4""]"
IMPEVT-3e2fbcadbb3c17f4c095c527,Elyria,OH,Midwest,,,2020,2020,2020,budget_pay_plan,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,6,0,"probationary period, seniority shall be retroactive to the date of hire.","Elyria, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-1659b17510dbd37bad3ebbfc"",""WCM-24a50179805d709008418906"",""WCM-3da0a7bb2afc1186c6b4dc94"",""WCM-63fd444edef23da3246025cd"",""WCM-7c78db032c99c5c476553616"",""WCM-c84483aac8fdecdbb1b7b1d2""]"
IMPEVT-a250482140be14c25558705f,Elyria,OH,Midwest,,,2020,2020,2020,market_recruitment_retention,base_wage,police,police,implemented,upward,recurring_base,base_wage,percentage,1,2,0,"employees shall receive an additional 1% wage increase, which shall be","Elyria, Ohio, Salary Ordinance, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-3dbe4cdf681f8d4fef9fe50a"",""WCM-7a78b677aec246266db5d285""]"
IMPEVT-c8ee567752a4286deb088f0f,Elyria,OH,Midwest,,,2020,2020,2020,market_recruitment_retention,mechanism_only,safety_combined,safety_combined,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"logistics, i.e., to meet with Police and Fire Pension Board. Section 18.3. In addition to Section 18.1 and 18.2 above, all employees shall receive one (l) day","Elyria, Ohio, Salary Ordinance, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-1e9f658d0c1c67d9a8f451d3""]"
