candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-e3a8db3f5820499db52f,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://palmettofl.org/DocumentCenter/View/11626/TAB-03,"City of Palmetto (FL) — Collective Bargaining Agreement between the City of Palmetto, Florida and the Southwest Florida Police Benevolent Association (2012 to September 30, 2013)",Palmetto,FL,South,non_safety_comparator,Police (Police Benevolent Association),Southwest Florida Police Benevolent Association,"2012 to September 30, 2013",Likely 2012-10-01 (i,2013-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same city: City of Palmetto, FL appears in the source title/snippet","Overlaps expected period: includes ""2012, to September 30, 2013""",unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.206; identity_score=0; final_locator_hash=d5e81662bbff2fe254c4; no body or raw headers retained.
TS4L-029313105c05da88a886,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://werc.wi.gov/grievance_awards/6401.pdf,"BEFORE THE ARBITRATOR - General Teamsters Union, Local 662 & School District of New Richmond, New Richmond, Wisconsin (WERC grievance award MA-11555, Case 50 No. 60182) (PDF)",New Richmond,WI,Midwest,non_safety_comparator,School district bargaining unit (teamsters; likely non-safety staff such as custodial/clerical/transport-related depending on unit terms),"General Teamsters Union, Local 662 (affiliated/represented in arbitration proceedings)",unclear,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same city (New Richmond, WI) - municipality appears as the employer (School District of New Richmond)",unknown,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,New Richmond,WI,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,unclear,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.33; identity_score=13; final_locator_hash=de6329195c4bd298972d; no body or raw headers retained.
TS4L-4db29474cf538ed41b66,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://werc.wi.gov/interest_awards/int31161.pdf,WERC Interest Arbitration Award: Berlin Area School District (Support Staff) – Dec. No. 31161-A,Berlin,WI,Midwest,non_safety_comparator,Support staff (paraprofessionals and custodial/maintenance),Berlin Support Staff Association,Unknown from lead snippet (award document likely contains the contract period and any wage/salary schedule references),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same city match (Berlin, WI)",Unknown (cycle not fully specified in lead metadata),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Berlin,WI,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,Unknown from lead snippet (award document likely contains the contract period and any wage/salary schedule references),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.386; identity_score=13; final_locator_hash=9d36ee45afd236db0903; no body or raw headers retained.
TS4L-8095cdda31b8e71e3b93,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.miltonwa.gov/ArchiveCenter/ViewFile/Item/98,"2025 BUDGET (City of Milton, WA) - archived budget document",Milton,WA,West,non_safety_comparator,Non-uniformed and non-exempt employees (referenced in budget text),,City budget mentions wage increases tied to a labor agreement (annualized; year-specific references),2025-01-01,2025-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (Milton, WA) and non-safety oriented reference (non-uniformed/non-exempt)",partially overlaps expected period (falls within 2024-01-01 to 2026-12-31),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Milton,WA,West,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,City budget mentions wage increases tied to a labor agreement (annualized; year-specific references),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.204; identity_score=11; final_locator_hash=4b6c9d57cd64bc30d6d3; no body or raw headers retained.
TS4L-83cfc728d7d9738d0a5e,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.miltonwa.gov/DocumentCenter/View/5038/2026-Budget?bidId=,"2026 Budget (City of Milton, WA) - document page",Milton,WA,West,non_safety_comparator,Non-uniformed and non-exempt employees (referenced in budget text),,City budget references a 'new labor agreement' with wage increases for 2026 (year-specific),2026-01-01,2026-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (Milton, WA) and non-safety oriented reference (non-uniformed/non-exempt)",partially overlaps expected period (falls within 2024-01-01 to 2026-12-31),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.174; identity_score=0; final_locator_hash=64ed048b17c30540132e; no body or raw headers retained.
TS4L-f046e7991997665a56ad,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.brainerddispatch.com/news/local/brainerd-dispatch-agendas-187,Brainerd Dispatch — City Council agenda item: Ratify 2025–2027 Teamsters Local 346 contract terms (Police Lieutenant/Sergeants) as detailed in arbitration award,Brainerd,MN,Midwest,non_safety_comparator,Police Lieutenant and Sergeants (per agenda description),Teamsters Local 346,ratification of 2025–2027 contract terms (referencing arbitration award/wage resolution),2025-01-01,2027-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_candidate_lead,overlapping_contract_cycle_match_candidate_lead,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.33; identity_score=0; final_locator_hash=d1f67c88a46705cab6c9; no body or raw headers retained.
TS4L-f34526c802f2ce77a239,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://lsmo.legistar.com/LegislationDetail.aspx?GUID=85DCCC55-201A-4FE4-A990-455C0D489028&ID=5759987&Options=&Search=,The City of Lee's Summit - File #: BILL NO. 22-169 (Ordinance approving the 2022 Labor Agreement; Exhibit A: 2022-2025 Labor Agreement),Lee's Summit,MO,Midwest,non_safety_comparator,"custodians, mechanics, equipment operators, utility workers",International Association of Machinists and Aerospace Workers (IAM) Lodge #778,2022-2025 (with contingent alignment through 2026 suggested by target window),2022,2025,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,exact_municipality_match,overlaps_2021-2025_and_contingent_2021-2026,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lee's Summit,MO,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2022-2025 (with contingent alignment through 2026 suggested by target window),head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.393; identity_score=13; final_locator_hash=46c8569f67416c5f5dfd; no body or raw headers retained.
TS4L-043b6ad53687431e3b68,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0023.pdf,"Collective Bargaining Agreement (SERB) — City of Loveland (Effective May 5, 2020 through May 1, 2023)",Loveland,OH,Midwest,non_safety_comparator,non_safety_comparator,,"Effective May 5, 2020 through May 1, 2023",2020-05-05,2023-05-01,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"match (City of Loveland, OH)",overlapping (matches requested effective period),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Loveland,OH,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Effective May 5, 2020 through May 1, 2023",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.067; identity_score=11; final_locator_hash=e87c25c7b2f83506e59b; no body or raw headers retained.
TS4L-0cb8665dbbcc2d3fd8fb,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1458.pdf,Collective Bargaining Agreement (SERB) — Mount Healthy City School District and Association (effective 7/1/2021–6/30/2022),Mount Healthy,OH,Midwest,non_safety_comparator,Certificated or other school district bargaining group (occupation group not fully specified in snippet),,"July 1, 2021 through June 30, 2022",2021-07-01,2022-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_expected_period,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Mount Healthy,OH,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"July 1, 2021 through June 30, 2022",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.081; identity_score=11; final_locator_hash=deaf87b2b8d1fcf926c7; no body or raw headers retained.
TS4L-22a60e21a312b77db18c,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://mccmeetingspublic.blob.core.usgovcloudapi.net/groptwdsmi-meet-70d62fe6908a43718d9d2f97ad761d02/ITEM-Attachment-001-5ba1e206af464176a09b0acf3b527789.pdf,"CITY OF GROSSE POINTE WOODS (Attachment) — four (4) year contract, July 1, 2022 through June 30, 2026",Grosse Pointe Woods,MI,Midwest,non_safety_comparator,Unknown from locator/snippet (requires unit confirmation at source),Unknown from locator/snippet (requires unit confirmation at source),"Four (4) year contract: July 1, 2022 through June 30, 2026",2022-07-01,2026-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same city (Grosse Pointe Woods, MI)","exact overlap with target cycle (July 1, 2022–June 30, 2026)",verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Grosse Pointe Woods,MI,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Four (4) year contract: July 1, 2022 through June 30, 2026",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.109; identity_score=13; final_locator_hash=a7cc0817e2e04debe45a; no body or raw headers retained.
TS4L-2ff88479a29192fca819,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms9files.revize.com/eastpointemi/38th%20District%20Court%20Clerk%20Contract%202023-2026.pdf,"38th District Court Clerk Contract 2023-2026 (City of Eastpointe & Technical, Professional and Office Workers)",Eastpointe,MI,Midwest,non_safety_comparator,court clerks / office & clerical (court administration support),"Technical, Professional and Office Workers (bargaining representative; bargaining unit name as stated in document)","Effective July 1, 2023 through June 30, 2026",2023-07-01,2026-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_expected_period,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Eastpointe,MI,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Effective July 1, 2023 through June 30, 2026",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.244; identity_score=13; final_locator_hash=ade3ba814131f4b605bc; no body or raw headers retained.
TS4L-3da9fe4d00edb886cb90,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms9files.revize.com/parkridgeil/IUOE%202023-2027%20updated.pdf,"AGREEMENT Between City of Park Ridge and International Union of Operating Engineers, (IUOE) (2023-2027 updated PDF)",Park Ridge,IL,Midwest,non_safety_comparator,Public works / maintenance (operating engineers) (non-safety comparator lead),International Union of Operating Engineers (IUOE) Local 150,"May 1, 2023 to April 30, 2027 (per document title/coverage)",2023-05-01,2027-04-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,match,overlaps_2023_2025,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Park Ridge,IL,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"May 1, 2023 to April 30, 2027 (per document title/coverage)",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.244; identity_score=13; final_locator_hash=17e4a8f0c1db8cbc4c7a; no body or raw headers retained.
