candidate_id,lane_id,priority_tier,quality_label,target_mechanism_family,state,derived_region,unit_type,gap_priority_score,gap_priority_reason,selected_for_verification
TS4L-6f00ba5e8ecda928025c,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,GA,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-717b584f4758e2b73df7,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,CT,Northeast,safety_and_non_safety_bargaining_units,101,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-71a1335a5e84d171dbd0,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,CA,West,safety_and_non_safety_compensation_units,91,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-7270e4535814175cf797,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,IL,Midwest,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-73c33bba8057a37c8883,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,TX,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-75a306fc6aaa0b037d66,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,TX,South,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-78b92f1ab0d37b2135d0,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MA,Northeast,safety_and_non_safety_bargaining_units,101,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-792d8be662ef54b55934,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-7af15d55847a7e7d0248,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,GA,South,non_safety_municipal_units,147,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-7c388f86ab203d50412d,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,GA,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-7c83c8ec535ab0491650,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,NJ,Northeast,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-7f5a05a61b9773d4f669,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,GA,South,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-8049d79005c5fe2152c2,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,IN,Midwest,non_safety_municipal_units,131,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-80dc19f0d38b6abafde9,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,NY,Northeast,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-81af861b568a1100c896,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,CO,West,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-83610f1b58057c3d00ce,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MI,Midwest,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-84b52afe41992a11bfd9,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-85cf56a7a52706f80061,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,CT,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-87bee1caa34ff99130dd,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,GA,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-88050223967992fb0c90,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,NY,Northeast,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-891e581086f57f30f3f4,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,GA,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-8980bc866d4ca31d6314,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,CT,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-89d186ac124f0c55a20a,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-8b9fdb0b8d62fb76b156,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,GA,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-8d0232240d03794fe692,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,GA,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-8d961c6a0e1d800aa28a,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,TX,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-8e684484f56a162c5cdd,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,MA,Northeast,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-8e74e1cf9eb79ca0298d,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,IL,Midwest,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-902222060217ac01c060,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,CT,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-91a72083ac88561c13bb,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,TX,South,safety_and_non_safety_compensation_units,117,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-93ea8a56938453f412cb,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,NY,Northeast,safety_and_non_safety_bargaining_units,101,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-94278be9ea5a9fcf1f54,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,MI,Midwest,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-9585dcd6191bb4500a31,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,CT,Northeast,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-95b294d1f55d6955fe66,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,91,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-96970a93a2eba68da686,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,TX,South,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-96c3fbf014d11e31b1ad,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,FL,South,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-9aedc4e9f256d801a999,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,GA,South,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-9b4938c404eef3c628a2,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NY,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-9bacd0c60141910ec104,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,101,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-9e2f3bdbe1e71bd28a88,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-9f3d0b2652cde59acb00,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,GA,South,safety_and_non_safety_compensation_units,117,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-a4adf1f159f45d6eb456,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-a715e1bc7c6ca4b72326,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,VA,South,safety_and_non_safety_compensation_units,107,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-a760939cc820ed0bae2d,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MA,Northeast,non_safety_municipal_units,147,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-a7b61d5f97bd0f57a87f,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,MA,Northeast,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-a949d23d78dbc999ace5,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-aa70b8e06751ef70b5d7,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,TN,South,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-aaa0ed634724f73c1fc4,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-ad22d0a8c897ad941e39,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,107,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-ad9e27ca32b888d9e479,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,FL,South,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-aee5318919300952a738,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MA,Northeast,safety_and_non_safety_bargaining_units,101,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-af8222a3c29c9a24d44d,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,AL,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-aff2b1aee7b7356b0139,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,RI,Northeast,safety_and_non_safety_compensation_units,107,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-b0a1c1632d67f1e6d491,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,FL,South,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
