record_id,qa_stratum,raw_value_preserved,coordinate_valid,uncertainty_not_forced,conflict_integrity,claim_link_basis_preserved,span_disposition_supported,passed,mechanical_invariant_review,independent_human_gold_review
EXTRECON-154b7db9dd54ad665af797d8,identity,True,True,True,True,True,True,True,True,False
EXTRECON-28f968a8506ff5926d4bdbda,identity,True,True,True,True,True,True,True,True,False
EXTRECON-14708b7947275aa97a599963,identity,True,True,True,True,True,True,True,True,False
EXTRECON-16de4fa59e62705088b26ccd,identity,True,True,True,True,True,True,True,True,False
EXTRECON-17182c94d70c68aaebfbac6c,identity,True,True,True,True,True,True,True,True,False
EXTRECON-53a2755ea16f49bf8119d735,identity,True,True,True,True,True,True,True,True,False
EXTRECON-39a7afa7cfec365110e7dbfe,identity,True,True,True,True,True,True,True,True,False
EXTRECON-141761d7ac54d280d25cc3de,identity,True,True,True,True,True,True,True,True,False
EXTRECON-d4641de4de8579af03a020b0,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b7c2c4edaa1a9fda4251e257,identity,True,True,True,True,True,True,True,True,False
EXTRECON-38ad2fb8b2ae3b8413e25b0d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-edb2410f83c7ce724f5ce73f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-f5348ebee698b38752c5db64,identity,True,True,True,True,True,True,True,True,False
EXTRECON-ff820307625187c3a543a0be,identity,True,True,True,True,True,True,True,True,False
EXTRECON-ac811fd937d31ce1cf2ed9a4,identity,True,True,True,True,True,True,True,True,False
EXTRECON-f0f6a75fe52cf3bfcdb82bd4,identity,True,True,True,True,True,True,True,True,False
EXTRECON-4bd73c52d880cca17b8f93e4,identity,True,True,True,True,True,True,True,True,False
EXTRECON-4737fe237228cd0d1b68904d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-9b319f6c1c6b77f62b026b84,identity,True,True,True,True,True,True,True,True,False
EXTRECON-5cc274608d1903bec95a7daa,identity,True,True,True,True,True,True,True,True,False
EXTRECON-48f997391e72265263b3e127,identity,True,True,True,True,True,True,True,True,False
EXTRECON-bcfb5d3d80a1efb864d60093,identity,True,True,True,True,True,True,True,True,False
EXTRECON-dff2d01947dc7b01f2b140e7,identity,True,True,True,True,True,True,True,True,False
EXTRECON-00fc5747beacd0a981331281,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-5d486117071d9ca4dc013efa,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-d97198c4d63d0948695fd47b,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-0769ea889a9629bf8de6983b,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-298cf08bbacb615050e23068,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-ade842e1ca57a9ce88d5622f,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-2c3b4e2cff0298b3bea7c142,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-039465b3ca3f91bc54a7f7f1,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-573afbcb474c7dfb3afe7edc,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-a8ad1fb7025da317c7fa71a1,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-f13343eed97f98f881a5ca12,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-1f55fb4f3abddd4689608cfd,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-2b5a3376e113ab8673161e7f,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-1be915db4dacb9dc21112f4b,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-6e741d3e5e51f91fe9927eda,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-0a714a660a177dbbdff25338,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-c34dcc7954cb577dfbaa3087,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-4651412767588d5ec6406ab0,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-8bcf96f50eb6378b8bc99de9,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-85c48940aedd2b6961a672e2,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-383c8c78dad3f5f3a9e9aff3,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-9ec1981c4772a4559283fceb,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-fabf7804aa3d3c9253b5e182,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-cab42982db860806940d254a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-109dc76578df55d14054979d,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-dadbdc491890783334323406,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-074ef26d29b4dca0e6cf0292,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-1b4bffea2813730e92b6f192,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-9c00b2400d38b4375ebe990a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-0f5600ab0c4e3848b798caf1,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-f1887289bc23a800facc0739,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-8d6027d3a18861a276637d5a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-17067d93966ed5061980c5d9,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-d3631285cb011ace5efb9313,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-44c45fa7d64e8ecd1e3cea98,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-8e0c079ce538176b6d82ad6f,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-44ac57e50576f10b80774010,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-9eb8b26ebac2986658df8aa0,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-4382f9d11defa2d135da678b,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-991497ad099a586e0ef6b3ab,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-f81c3edad2d0d658bde5936f,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-207a0979870f7b6d79f013a0,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-2064b5af21399c661e16ed37,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-4a59d8168ab3728e8a67b0b5,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-66d7bd3c642eba4297143ef2,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-a68e1bfed670733ed6f45b08,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-682091c941a3d73d665676f7,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-5c9c01b07b89624528b53a6c,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-b0ef6e5e995f0b9572652fde,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-24a6e2d40600c74d5567700f,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-23fb24ec49f50ddbf17b9cf9,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-5db79997d3316ab512cbd2af,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-6019b31e588726f61a92c08e,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-b0187e8f9d360a8450cf01a5,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-9fe0423dbcf4150963fc3b83,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-64cb9753330d10f860ed3a53,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-1b407a803d228b2fc7c93cd7,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-dbe21b22ff0189fc7875e9bb,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-157d5eb56686209e48fd0cce,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-ab747f6ec7b474152271547a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-826ee32b5868b54cb244775d,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-e61ea33bf8747b800b599262,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-94fa6f90a958d4ab981d64e0,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-5edfa3cf6cad0d68060d35d2,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-68693ef2d7fa1b87e519b74a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-7d5387ab78753a5a8dbaaf9b,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-b8391d8590b2eb7f171f1af5,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-0845c2f1df8389a5b50a385c,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-717c1d7a9d01bc593f540c47,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-2562b797ea28291d7c9e2ec4,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-fc038784239a828cd064f351,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-0fb9ddb2b182d4c7740808c7,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-ac9ab3d51ef6d6e23624bf1a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-1bb1d0039d7f207aadea964f,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-14d4d6f6e0bb6b8e99f7d10c,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-8153544219c700891e0a57f3,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-7f9d9656661fcc526240687e,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-e880844d3ccdf2894e06e8f5,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-4bcb888147436586ea00f5fc,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-c680052dfa38a39287bd51ef,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-500a0675fbd6f61718e29dc3,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-68b91bba9c353fd6b4febe6a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-2429d15b9ba589b1eba1b1bc,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-cee64e9a8c24ebd9af1218a1,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-a5244e0a6d65c68706a35985,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-51798f500013be2fc5c15ceb,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-04c99c5ca9b930c078114bcf,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-e33267b9371dad27554b5ae0,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-f87a71d5bc44b2fb09cc5202,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-0f9d67540ced9ba2fd91a824,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-d21f91671949ef029573d59a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-15602db6d3df136df22294b9,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-9257cd0790cc0f01c7bebbe2,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-8fbc978e2bef23513b5d64fc,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-5f2a7e2758d8eec9d9d60c37,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-aaf6ad7436e5059d2900d9cf,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-b6503648df349113bfb71cc0,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-2fc45057c7b8f920aae6ba5a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-fbb8424eb13b614d62051323,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-4c29eee33ee200466c699d66,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-78f5e05ca511a3f6fe70ad2a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-25895362038821615c391320,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-17ab655a4d2a23cacd73fae4,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-79b62d4e49ac2c6a747457ea,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-97dca1747dbf17f82473b010,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-f48412068d49f302307f8d11,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-d67975accd4ba6c8315d27ef,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-bd99ad8e8e14c702ae89b77b,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-b0191e3fe9f2c03b2e8123c2,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-756f8ae9a1d8f271dc8e7e45,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-b4871d7f323daf1d4d920198,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-a66529c212b9a6ee789bd016,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-bec8dd26b3ee5f9eef5b9ac6,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-62b91ca7161675c42fe54231,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-80d49e14183e86373fa75841,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-7439332259edbb6125372b26,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-6e357b5314077c48c8f24135,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-e8a54eef67efa9c5aab34dc6,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-f529691a242dd44d4ad819d2,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-93fb1b829eb8be6acda74a2c,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-342c4406f9c7755dfd3d7e05,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-3c5d8c1a62c179f23193d8d6,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-f68cb235976097da8d9c4ca3,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-83777388162046cf8e2daf11,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-70e51ff71faee80c6b2114cc,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-f2f418bca06ac72725a03d9c,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-55d2eeec6c7414d244d24358,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-3b29e7fdc215e4d2b47f8511,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-8c1595a09bb17f10faf9d2a9,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-f8273c7e7582c4c311e5a368,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-da5b9cbc4cb257bbbc39bd95,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-15d80c0388248f981b1ee096,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-4785bf3cdbf085e5c811fed3,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-00e038e6c514cf644578968d,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-0aa76ddd37c9ebcb03bd8613,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-5252556fc19a7590cc7eb72e,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-ee4c305d455734e405be5a1c,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-4a5a828507c13791a92e7259,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-50f47b990a05b3d36aa5c543,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-693ddc7bb95e9e067231d5f9,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-552083dc291dd890892245bf,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-30ac41b8bd1adc806658d8b1,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-caeaba4dc61cea4b2a724652,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-8a4815badf185321dadb85ca,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-d9bc427f0990da0c7f117cec,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-8e6b74cbf22db61e82396c86,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-cc23dc0f4ba6d6056f2c687d,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-11102e9348ff3ee1b56b2eb9,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-9c0a9867589e7a356954109b,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-0460cc758c5c033bede7e2e7,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-a4042d246b11b585115e046c,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-4a34d05e7cfec404bea4aea1,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-813967ea9b1571b7661b0309,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-57b0dd21da5fc505f1040caa,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-286e8d337116f21ef795a438,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-1ef1dfb1d59f7d21a6e8f4fb,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-d280c1f0b5d696cc3bc38656,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-60ac1ea7611170bde365f291,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-b7e28fc82f283f300256d824,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-fcb4d5608b9b7b901691256c,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-ff1b12d6e624655a28fd13e2,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-37f835221d2c90ea015626d4,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-7f0699fd46703be9e9300d8e,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-c20bdeebf0f3e412f07965d8,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-64c3990f3dd860bdc6f87002,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-f5a3950281d35cc44f159321,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-55694567869d11f878b94bd7,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-2c86c26c193b7ad9d45a4d0d,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-e41a2ffbac1bcf830b76bb8a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-ad5f2b07ce37f204e3e9475a,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-ccea94055e340da3e21173f2,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-561710df5e7602eb27213c55,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-9d88fa3e5d4512d50d671033,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-cee3d99b3eb4f6a7eb290e4b,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-fbeb136d22d03747d3e10fa7,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-3444d961365cd5cb2ed83c8d,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-b566f9babf843589598b0dda,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-e00070424012a32b8ca2d10f,conflict,True,True,True,True,True,True,True,True,False
EXTRECON-9d540f0266692a890e79079c,conflict,True,True,True,True,True,True,True,True,False
