reconciled_external_observation_id,canonical_external_ingestion_id,source_SHA_256,source_page,source_table_id,source_row,source_character_start,source_character_end,raw_value,municipality_canonical_id_before,municipality_canonical_id_after,municipality_reconciliation_status,department_before,department_after,department_reconciliation_status,identity_raw,identity_type_after,identity_reconciliation_status,side_before,side_after,side_reconciliation_status,period_raw,fiscal_year_after,calendar_year_after,period_reconciliation_status,pay_basis_before,pay_basis_after,pay_basis_reconciliation_status,compensation_basis_before,compensation_basis_after,compensation_basis_reconciliation_status,recurring_status_before,recurring_status_after,recurring_reconciliation_status,implementation_status_before,implementation_status_after,implementation_reconciliation_status,source_version_status,conflict_reconciliation_status,claim_linkage_status_after,local_comparison_readiness,growth_readiness,staffing_hypothesis_readiness,reconciliation_rule_ids,qa_stratum
EXTRECON-bd5686eb8dd56e4a0968d42d,EXTINGEST-8c62cebc9ce91959b3b1a396,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,193,,,571892,571901,"20,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-ea8d5131aebc592d561b2036,EXTINGEST-4e06c55a8b30a8180707d5e9,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,198,,,585746,585755,"12,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-6a30606747253b998aa8d02b,EXTINGEST-c10b4d48df0bc09661d6e516,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,198,,,586875,586884,"21,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-4239da554eed4bfb716d5e68,EXTINGEST-75019f9af605f3ee1185bbea,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,205,,,611033,611041,"6,010.42",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-05a28ac209f608f707d8eaff,EXTINGEST-d2896ea2be6762aa020e6159,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,212,,,629778,629787,"12,500.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-3a7ee8e7d54a130bde95780e,EXTINGEST-dacb4435084f83a7517c1b54,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,223,,,655787,655796,"28,500.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-6145d0fb08c159da5efaa601,EXTINGEST-69784d92d506ac588426821c,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,240,,,716041,716049,"5,450.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-eb8ab55cd1e97bb2f1f215b7,EXTINGEST-8684b3880779f170fd428e05,93054c1d1ff4e4b66bca2fc4bf9afd9d8101465f1486257a30cb225d69c7f188,,,,12425,12430,"4220,",,cog_2025_164772,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2017,,,exact_source_period,hourly,hourly_rate,exact_source_basis,overtime_explicit,overtime,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|BASIS-CANON-REPAIR-001,compensation_basis
EXTRECON-c4dae4357d124eeb277137ff,EXTINGEST-34174f1528b019592641975f,ae65c45b382bfb9346c96dfc680ff1f0994bcd35c2f0e9cef071c0e6726fc498,1,,,2424,2428,2025,,cog_2025_201730,deterministic_alias_match,department_already_clear,clerical,exact_source_department,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,non_safety,non_safety,explicit_department_side,2023,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-001|IDENT-001|SIDE-001|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-d3d54bfbb7c34e37a8efb46e,EXTINGEST-1dea027eb38d65e083841a25,48274f5d9751376b31c49ff9d04d37f2c2cff0bd5c48de726872d0a131c5b244,13,,,37017,37073,"brother, and step-sister.  “Blood relative” is d efined",,cog_2025_204949,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,salary_schedule_step,identity_type_from_observation,unclear,unclear,side_unresolved,2023,,,exact_source_period,,unclear,pay_basis_unresolved,,salary_schedule_rate,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_not_appropriate,growth_basis_hold,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-2513ccf3263424abec922848,EXTINGEST-ce4dad00b12fedd0938bea32,48274f5d9751376b31c49ff9d04d37f2c2cff0bd5c48de726872d0a131c5b244,14,,,41180,41184,$100,,cog_2025_204949,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2023,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-ddf5f0215f02d1f14a9437b0,EXTINGEST-b505f6e7a3a94e0039ae235e,4f7886170813032714d30ef4b18f25ba8d8e934f2ce37d54d69d4fcdf6da7d6d,,,,18726,18729,25%,,cog_2025_166249,deterministic_alias_match,department_already_clear,police,exact_source_department,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,police,police,explicit_department_side,2016,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-001|IDENT-001|SIDE-001|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-267b50e2624a66b256bab46a,EXTINGEST-2959ff779e105185793f3ccb,6852eae8f40942d47873fdadaea462a2cd9094f839d8ca6759acee5b62319f71,,,,151,183,WIDE SHARED SERVICES INITIATIVE,,cog_2025_171069,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2024,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-8c7a537ee751e2db9b60b7c4,EXTINGEST-2b28a3c904775b1a5cc16dec,6852eae8f40942d47873fdadaea462a2cd9094f839d8ca6759acee5b62319f71,,,,799,830,WIDE SHARED SERVICES INITIATIVE,,cog_2025_171069,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2024,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-0c58825a13d22884bf680217,EXTINGEST-10e55617e6adca558ed6e9f8,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,57213,57217,2.5%,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,salary_schedule_step,identity_type_from_observation,unclear,unclear,side_unresolved,2025,,,exact_source_period,,unclear,pay_basis_unresolved,,salary_schedule_rate,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_basis_hold,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-2365b1e541a670c8822185df,EXTINGEST-e8214ae8cc9ce2c846124bdd,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,112398,112402,2023,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2025,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-b20cbe9e52d1f345993eda22,EXTINGEST-26bf8ba81f0534fbd718d912,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,112719,112721,12,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2025,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-42760fb88d86a3cba65113d8,EXTINGEST-072ffd4a23bd7dd3ae31efd4,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,130870,130892,W is zero or negative.,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2025,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-f5949a6f37a851cfb04a0b91,EXTINGEST-a64a63e04204b10c86b55363,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,131292,131293,1,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,salary_schedule_step,identity_type_from_observation,unclear,unclear,side_unresolved,2025,,,exact_source_period,,unclear,pay_basis_unresolved,,salary_schedule_rate,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_basis_hold,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-423130cdd88ec4c9c6351547,EXTINGEST-6ac5c766dd804ab751118cbf,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,165349,165351,3%,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2025,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-dbe389de245714261914375d,EXTINGEST-d3e8d887a7e8863b4805d9c6,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,165483,165504,W is zero or negative,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,2025,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-c22274eaffa106960b5d8744,EXTINGEST-9a233da17ee64bafa76badd0,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,183855,183857,15,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,salary_schedule_step,identity_type_from_observation,unclear,unclear,side_unresolved,2025,,,exact_source_period,,unclear,pay_basis_unresolved,,salary_schedule_rate,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_not_appropriate,growth_basis_hold,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-c07901e00a57d20ef9c5b7b8,EXTINGEST-2756e017b05261664387ffae,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,217311,217312,3,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,salary_schedule_step,identity_type_from_observation,unclear,unclear,side_unresolved,2025,,,exact_source_period,,unclear,pay_basis_unresolved,,salary_schedule_rate,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_not_appropriate,growth_basis_hold,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
EXTRECON-842b45bae0720b7b13209c96,EXTINGEST-8b1eac9ae4d7f1ba224eecc6,9ac12ee46e2745f532bc1d453aeb5470a8e538d46c1f693478b924e9d54723a2,5,,,10595,10609,$           68,,cog_2025_205692,deterministic_alias_match,department_reconciliation_needed,not_applicable,department_not_applicable,anonymous_position_or_employee_record,contextual_unit,identity_type_from_observation,unclear,side_independent,side_independent_observation,undated,,,exact_source_period,,contextual_value,exact_source_basis,,staffing_or_non_compensation,exact_source_basis,,not_applicable,RECUR-NA,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-NA|IDENT-001|SIDE-NA|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,compensation_basis
