state,municipality,municipality_id,census_gov_id,government_type,geography_type,population,already_in_corpus,scout_coverage_status,queue_status,verification_coverage_status,later_ingestion_status,canonical_overlap_status,successful_live_scout_count,successful_scout_run_ids,last_successful_scout_date,source_waves,live_backends,failed_connection_attempt_count,failed_connection_run_ids,connection_failure_accounting,candidate_rows_total,police_candidate_rows,fire_candidate_rows,non_safety_candidate_rows,other_candidate_rows,likely_triad_from_scout_rows,queued_for_later_verification_count,calibration_reviewed_candidate_count,verified_later_ingest_candidate_count,already_ingested_canonical_candidate_count,high_priority_queue_count,medium_priority_queue_count,low_priority_queue_count,hold_or_rejected_candidate_count,coverage_as_of,notes
NY,Island Park,cog_2025_170548,170548,municipal,place,4976,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Islandia,cog_2025_170657,170657,municipal,place,3627,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Islip,cog_2025_109708,109708,township,county_subdivision,336822,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Italy,cog_2025_171083,171083,township,county_subdivision,1109,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Ithaca,cog_2025_131445,131445,township,county_subdivision,21003,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Ithaca,cog_2025_208858,208858,municipal,place,32724,no,scouted_with_candidates,queued_for_later_verification,not_verified,ingestion_deferred,not_already_ingested_canonical,1,ny_2026-07-20_200033,2026-07-20,NY25-2026-07-20,direct-sdk,0,,none,3,1,1,1,0,yes,3,0,0,0,3,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Jackson,cog_2025_131453,131453,township,county_subdivision,1705,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Jamestown,cog_2025_194806,194806,municipal,place,27965,no,scouted_with_candidates,queued_for_later_verification,not_verified,ingestion_deferred,not_already_ingested_canonical,1,ny_2026-07-20_200033,2026-07-20,NY25-2026-07-20,direct-sdk,0,,none,2,1,1,0,0,no,2,0,0,0,2,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Jasper,cog_2025_109704,109704,township,county_subdivision,1389,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Java,cog_2025_171078,171078,township,county_subdivision,1948,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Jay,cog_2025_170814,170814,township,county_subdivision,2484,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Jefferson,cog_2025_170995,170995,township,county_subdivision,1345,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Jeffersonville,cog_2025_170660,170660,municipal,place,392,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Jerusalem,cog_2025_171084,171084,township,county_subdivision,4214,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Jewett,cog_2025_170837,170837,township,county_subdivision,870,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Johnsburg,cog_2025_171051,171051,township,county_subdivision,2137,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Johnson City,cog_2025_170451,170451,municipal,place,14874,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Johnstown,cog_2025_170501,170501,municipal,place,8099,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Johnstown,cog_2025_204991,204991,township,county_subdivision,6336,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Jordan,cog_2025_109550,109550,municipal,place,1203,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Junius,cog_2025_131429,131429,township,county_subdivision,1364,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kaser,cog_2025_131276,131276,municipal,place,5699,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Keene,cog_2025_170815,170815,township,county_subdivision,1124,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kendall,cog_2025_131401,131401,township,county_subdivision,2583,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kenmore,cog_2025_109501,109501,municipal,place,14916,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kensington,cog_2025_170549,170549,municipal,place,1190,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kent,cog_2025_131414,131414,township,county_subdivision,12844,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kiantone,cog_2025_170747,170747,township,county_subdivision,1362,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kinderhook,cog_2025_131337,131337,township,county_subdivision,8135,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kinderhook,cog_2025_139356,139356,municipal,place,1153,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kings Point,cog_2025_170550,170550,municipal,place,5622,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kingsbury,cog_2025_131454,131454,township,county_subdivision,12872,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kingston,cog_2025_109582,109582,municipal,place,23777,no,scouted_with_candidates,queued_for_later_verification,not_verified,ingestion_deferred,not_already_ingested_canonical,1,ny_2026-07-20_200033,2026-07-20,NY25-2026-07-20,direct-sdk,0,,none,4,2,1,1,0,yes,4,0,0,0,3,1,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kingston,cog_2025_186694,186694,township,county_subdivision,917,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kirkland,cog_2025_131390,131390,township,county_subdivision,9693,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kirkwood,cog_2025_193777,193777,township,county_subdivision,5326,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kiryas Joel,cog_2025_109557,109557,municipal,place,41857,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Knox,cog_2025_170696,170696,township,county_subdivision,2595,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Kortright,cog_2025_170787,170787,township,county_subdivision,1530,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,LaFayette,cog_2025_170915,170915,township,county_subdivision,4849,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,LaGrange,cog_2025_109632,109632,township,county_subdivision,16405,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
NY,Lackawanna,cog_2025_131225,131225,municipal,place,19593,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
