evidence_id,run_id,run_date,source_output_file,contract_id,state,city,occupation_class,source_role,attribute,evidence_status,excerpt,excerpt_location,source_file,source_grounding_status,raw_output_ref,notes,state_label,city_label,occupation_label,source_role_label,contract_label,attribute_label,attribute_definition,evidence_status_label,source_grounding_label,what_excerpt_shows,notes_flag,viewer_verified
codify_20260710_ma_boston_clerical_admin_2023_premium_pay_differentials_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_boston_clerical_admin_2023,MA,Boston,clerical_admin,non_safety_general,premium_pay_differentials,present,"d to comply with the
City of Boston Attendance Policy.

 ARTICLE 36.
Light Dut

 Employees who are receiving benefits under the City's workers compens

--- Excerpt 8 ---
urs between 12:01 am on Saturday and 11 :59 pm on Sunday,
and in fact works such weekend shift, shall be paid a weekend shift differential of forty
dollars ($40) per weekend day worked.",ARTICLE 35,corpus/ma_boston/ma_boston_clerical_sena9158_cba_2023_2027.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_boston_clerical_admin_2023/coded_passages.csv,METHODOLOGY FLAG: excerpt contains this project's own scaffolding vocabulary (['---']) rather than confirmed genuine source-document text -- recurrence check triggered for ma_boston_clerical_admin_2023/premium_pay_differentials. Review before treating as evidence.,Massachusetts,Boston,Clerical / administrative,General non-safety,"Boston Clerical / administrative — United Steelworkers AFL-CIO CLC on behalf of Salaried Employees of North America Local 9158 collective bargaining agreement, 2023–2027",Premium pay / differentials,"Shift differentials, assignment differentials, specialty pay, longevity, night/weekend pay, holiday premiums, bilingual pay, paramedic pay, detail rates, or other add-ons beyond base wage.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Premium pay / differentials because it describes a shift differential, specialty pay, longevity pay, or another add-on beyond the base wage.",1,0
codify_20260710_ma_boston_clerical_admin_2023_benefits_total_compensation_or_pension_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_boston_clerical_admin_2023,MA,Boston,clerical_admin,non_safety_general,benefits_total_compensation_or_pension,present,"will be no additional costs to the City. The employee shall timely pay the City for
the applicable employee's share of premium payments, contributions, and
administrative fees for medical insurance, retirement, and other applicable benefits
programs. Upon returning from such leave of absence, an employee will be returned to
their former position in line with their seniority.",,corpus/ma_boston/ma_boston_clerical_sena9158_cba_2023_2027.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_boston_clerical_admin_2023/coded_passages.csv,,Massachusetts,Boston,Clerical / administrative,General non-safety,"Boston Clerical / administrative — United Steelworkers AFL-CIO CLC on behalf of Salaried Employees of North America Local 9158 collective bargaining agreement, 2023–2027","Benefits, total compensation, or pension","Health insurance, pension, retirement, deferred compensation, paid leave, uniform allowance, equipment allowance, or non-wage benefits that affect compensation.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Benefits, total compensation, or pension because it describes health insurance, pension, retirement, paid leave, or another non-wage benefit that affects total compensation.",0,1
codify_20260710_ma_boston_clerical_admin_2023_subcontracting_outsourcing_or_volunteer_substitution_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_boston_clerical_admin_2023,MA,Boston,clerical_admin,non_safety_general,subcontracting_outsourcing_or_volunteer_substitution,not_found,,,corpus/ma_boston/ma_boston_clerical_sena9158_cba_2023_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_boston_clerical_admin_2023/coded_passages.csv,,Massachusetts,Boston,Clerical / administrative,General non-safety,"Boston Clerical / administrative — United Steelworkers AFL-CIO CLC on behalf of Salaried Employees of North America Local 9158 collective bargaining agreement, 2023–2027","Subcontracting, outsourcing, or substitution","Contracting out, outsourcing, privatization, volunteer substitution, non-unit labor replacement, civilianization, or restrictions on replacing bargaining-unit work.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_ma_boston_clerical_admin_2023_management_rights_or_service_flexibility_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_boston_clerical_admin_2023,MA,Boston,clerical_admin,non_safety_general,management_rights_or_service_flexibility,not_found,,,corpus/ma_boston/ma_boston_clerical_sena9158_cba_2023_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_boston_clerical_admin_2023/coded_passages.csv,,Massachusetts,Boston,Clerical / administrative,General non-safety,"Boston Clerical / administrative — United Steelworkers AFL-CIO CLC on behalf of Salaried Employees of North America Local 9158 collective bargaining agreement, 2023–2027",Management rights / service flexibility,"Management rights to assign, schedule, transfer, reorganize, determine staffing, set operations, change methods, deploy personnel, or maintain service flexibility.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_ma_boston_clerical_admin_2023_no_strike_or_work_stoppage_constraint_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_boston_clerical_admin_2023,MA,Boston,clerical_admin,non_safety_general,no_strike_or_work_stoppage_constraint,not_found,,,corpus/ma_boston/ma_boston_clerical_sena9158_cba_2023_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_boston_clerical_admin_2023/coded_passages.csv,,Massachusetts,Boston,Clerical / administrative,General non-safety,"Boston Clerical / administrative — United Steelworkers AFL-CIO CLC on behalf of Salaried Employees of North America Local 9158 collective bargaining agreement, 2023–2027",No-strike / work-stoppage constraint,"No-strike, no-slowdown, no-lockout, essential-service continuity, or statutory work-stoppage constraints.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_ma_boston_clerical_admin_2023_civil_service_or_statutory_employment_channel_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_boston_clerical_admin_2023,MA,Boston,clerical_admin,non_safety_general,civil_service_or_statutory_employment_channel,not_found,,,corpus/ma_boston/ma_boston_clerical_sena9158_cba_2023_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_boston_clerical_admin_2023/coded_passages.csv,,Massachusetts,Boston,Clerical / administrative,General non-safety,"Boston Clerical / administrative — United Steelworkers AFL-CIO CLC on behalf of Salaried Employees of North America Local 9158 collective bargaining agreement, 2023–2027",Civil-service or statutory employment channel,"Civil-service provisions, statutory employment protections, meet-and-confer statutes, Chapter 174/142/146 references, Chapter 4117/SERB references, appointment/promotion rules, or statutory channels structuring bargaining or wage-setting.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_ma_boston_clerical_admin_2023_union_security_or_institutional_power_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_boston_clerical_admin_2023,MA,Boston,clerical_admin,non_safety_general,union_security_or_institutional_power,not_found,,,corpus/ma_boston/ma_boston_clerical_sena9158_cba_2023_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_boston_clerical_admin_2023/coded_passages.csv,,Massachusetts,Boston,Clerical / administrative,General non-safety,"Boston Clerical / administrative — United Steelworkers AFL-CIO CLC on behalf of Salaried Employees of North America Local 9158 collective bargaining agreement, 2023–2027",Union security / institutional power,"Union recognition, dues or agency checkoff, exclusive representation, release time, union access, bulletin boards, labor-management committees, bargaining rights, or institutional supports for union power.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_ma_boston_clerical_admin_2023_budget_capacity_or_fiscal_constraint_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_boston_clerical_admin_2023,MA,Boston,clerical_admin,non_safety_general,budget_capacity_or_fiscal_constraint,not_found,,,corpus/ma_boston/ma_boston_clerical_sena9158_cba_2023_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_boston_clerical_admin_2023/coded_passages.csv,,Massachusetts,Boston,Clerical / administrative,General non-safety,"Boston Clerical / administrative — United Steelworkers AFL-CIO CLC on behalf of Salaried Employees of North America Local 9158 collective bargaining agreement, 2023–2027",Budget capacity / fiscal constraint,"Fiscal capacity, budget constraints, ability to pay, appropriations, tax limits, fiscal emergency, budgetary shortfall, or city financial condition used to shape wages.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_ma_boston_clerical_admin_2023_non_safety_wage_restraint_or_admin_channel_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_boston_clerical_admin_2023,MA,Boston,clerical_admin,non_safety_general,non_safety_wage_restraint_or_admin_channel,not_found,,,corpus/ma_boston/ma_boston_clerical_sena9158_cba_2023_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_boston_clerical_admin_2023/coded_passages.csv,,Massachusetts,Boston,Clerical / administrative,General non-safety,"Boston Clerical / administrative — United Steelworkers AFL-CIO CLC on behalf of Salaried Employees of North America Local 9158 collective bargaining agreement, 2023–2027",Non-safety wage restraint / administrative channel,"Evidence that non-safety wages are routed through administrative pay plans, classification systems, consultation rather than bargaining, weaker impasse pathways, delayed studies, pay-grade adjustments, or limited wage channels.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_ma_boston_clerical_admin_2023_other_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_boston_clerical_admin_2023,MA,Boston,clerical_admin,non_safety_general,other,not_found,,,corpus/ma_boston/ma_boston_clerical_sena9158_cba_2023_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_boston_clerical_admin_2023/coded_passages.csv,,Massachusetts,Boston,Clerical / administrative,General non-safety,"Boston Clerical / administrative — United Steelworkers AFL-CIO CLC on behalf of Salaried Employees of North America Local 9158 collective bargaining agreement, 2023–2027",Other wage-mechanism evidence,Relevant wage-mechanism evidence not captured by the other attributes. Use sparingly.,No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_ma_georgetown_other_2020_peer_comparator_wage_comparability_0,2026-07-10_102644_massachusetts_live,2026-07-10,docs/analysis/gabriel_codify_massachusetts_outputs_2026-07-09.csv,ma_georgetown_other_2020,MA,Georgetown,other,non_safety_general,peer_comparator_wage_comparability,not_found,,,corpus/ma_georgetown/ma_georgetown_afscme_custodians_2020_2023_ocr.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_102644/gabriel_save_dir/ma_georgetown_other_2020/coded_passages.csv,,Massachusetts,Georgetown,Other / mixed municipal,General non-safety,"Georgetown Other / mixed municipal — American Federation of State, County and Municipal Employees, AFL-CIO, Mass. Public Council 93, Local 939 (Custodians) collective bargaining agreement, 2020–2023",Peer / comparator wage comparison,"Explicit use of peer cities, comparable communities, external labor markets, comparator jurisdictions, or comparable bargaining units to justify wage levels, increases, or schedules.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
