quantitative_observation_id,extraction_case_id,mixed_join_key,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,compensation_type,occupation_unit_classification_rank,rate_value,salary_value,hourly_rate,annual_salary,pay_band,step,grade,percentage_increase,effective_date,currency_or_unit,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status,normalized_scalar_value,normalized_range_minimum,normalized_range_maximum,normalized_currency,normalized_frequency,normalized_wage_concept,annualization_status,normalized_effective_date,effective_date_parse_status,quantitative_transformation_reason_code,analysis_candidate_eligible,analysis_promotion_eligible,analysis_quarantine_reasons,unresolved_conflict_resolution_id,followup_cycle_bridge_status,followup_cycle_source_fields,followup_occupation_bridge_status,followup_occupation_support_fields,followup_retrieval_bridge_status,followup_retrieval_support_fields,followup_normalized_effective_date,followup_effective_date_parse_status,followup_analysis_candidate_eligible,followup_analysis_quarantine_reasons,followup_parse_improvement_reason_code
qobs_9f7206abf05bba95449c3012,cexrem_7f1105c2f3d7e32e8a31a84e,,doc_71380cd20d6ad91406b3248d,ttd_7552e1136fa9cbfdfa1527b5,sr_4a475a02aaeeec2a34a43736,NSCQ-MN-20260720-0024,MN,Eagan,CITY OF EAGAN,police,memorandum_or_settlement,,,1,rate,,35.665,,,,,,,,"January 1, 2024",,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0464_sr_4a475a02aaeeec2a34a43736.pdf#page=1,high,WAGE_RATE_TABLE_SERVICE_LENGTH_1_6_MONTH,qa_structural_conflict_resolved,remaining_parse_text_826_new,,provisional_unverified,distinct_classification_or_rank,resolved,qobs_9f7206abf05bba95449c3012,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_9f7206abf05bba95449c3012,true,,not_in_targeted_queue,not_applicable,,qobs_9f7206abf05bba95449c3012,true,0983660d16c37ac352c7d2af34e48b336bc1ef4c99808824e6b326a32d696337,pr_21662d427902046707ae4777,police,exact_public_safety_unit_type,memorandum_or_settlement,causal,https://eagan.granicus.com/MetaViewer.php?clip_id=2509&meta_id=136662&view_id=8,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0464_sr_4a475a02aaeeec2a34a43736.pdf,2024-01-01,2024-12-31,cycle_89e4623ef9b68e5f2cf365e4,cuc_9c544bf277c0065857f7e469,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_classification_or_rank,qa_resolution_status,none,35.665,,,,,rate,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_e151f5fa531d8830e5ce09b2,cexrem_7f1105c2f3d7e32e8a31a84e,,doc_71380cd20d6ad91406b3248d,ttd_7552e1136fa9cbfdfa1527b5,sr_4a475a02aaeeec2a34a43736,NSCQ-MN-20260720-0024,MN,Eagan,CITY OF EAGAN,police,memorandum_or_settlement,,,1,rate,,38.529,,,,,,,,"January 1, 2024",,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0464_sr_4a475a02aaeeec2a34a43736.pdf#page=1,high,WAGE_RATE_TABLE_SERVICE_LENGTH_6_12_MON,qa_structural_conflict_resolved,remaining_parse_text_826_new,,provisional_unverified,distinct_classification_or_rank,resolved,qobs_e151f5fa531d8830e5ce09b2,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_e151f5fa531d8830e5ce09b2,true,,not_in_targeted_queue,not_applicable,,qobs_e151f5fa531d8830e5ce09b2,true,0983660d16c37ac352c7d2af34e48b336bc1ef4c99808824e6b326a32d696337,pr_21662d427902046707ae4777,police,exact_public_safety_unit_type,memorandum_or_settlement,causal,https://eagan.granicus.com/MetaViewer.php?clip_id=2509&meta_id=136662&view_id=8,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0464_sr_4a475a02aaeeec2a34a43736.pdf,2024-01-01,2024-12-31,cycle_89e4623ef9b68e5f2cf365e4,cuc_9c544bf277c0065857f7e469,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_classification_or_rank,qa_resolution_status,none,38.529,,,,,rate,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_cdfb760e73b52438509a38f7,cexrem_7f1105c2f3d7e32e8a31a84e,,doc_71380cd20d6ad91406b3248d,ttd_7552e1136fa9cbfdfa1527b5,sr_4a475a02aaeeec2a34a43736,NSCQ-MN-20260720-0024,MN,Eagan,CITY OF EAGAN,police,memorandum_or_settlement,,,1,rate,,42.357,,,,,,,,"January 1, 2024",,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0464_sr_4a475a02aaeeec2a34a43736.pdf#page=1,high,WAGE_RATE_TABLE_SERVICE_LENGTH_12_18_MON,qa_structural_conflict_resolved,remaining_parse_text_826_new,,provisional_unverified,distinct_classification_or_rank,resolved,qobs_cdfb760e73b52438509a38f7,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_cdfb760e73b52438509a38f7,true,,not_in_targeted_queue,not_applicable,,qobs_cdfb760e73b52438509a38f7,true,0983660d16c37ac352c7d2af34e48b336bc1ef4c99808824e6b326a32d696337,pr_21662d427902046707ae4777,police,exact_public_safety_unit_type,memorandum_or_settlement,causal,https://eagan.granicus.com/MetaViewer.php?clip_id=2509&meta_id=136662&view_id=8,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0464_sr_4a475a02aaeeec2a34a43736.pdf,2024-01-01,2024-12-31,cycle_89e4623ef9b68e5f2cf365e4,cuc_9c544bf277c0065857f7e469,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_classification_or_rank,qa_resolution_status,none,42.357,,,,,rate,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_d28c8a409c3625c353fbdf4c,cexrem_7f1105c2f3d7e32e8a31a84e,,doc_71380cd20d6ad91406b3248d,ttd_7552e1136fa9cbfdfa1527b5,sr_4a475a02aaeeec2a34a43736,NSCQ-MN-20260720-0024,MN,Eagan,CITY OF EAGAN,police,memorandum_or_settlement,,,1,rate,,43.950,,,,,,,,"January 1, 2024",,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0464_sr_4a475a02aaeeec2a34a43736.pdf#page=1,high,WAGE_RATE_TABLE_SERVICE_LENGTH_18_24_MON,qa_structural_conflict_resolved,remaining_parse_text_826_new,,provisional_unverified,distinct_classification_or_rank,resolved,qobs_d28c8a409c3625c353fbdf4c,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_d28c8a409c3625c353fbdf4c,true,,not_in_targeted_queue,not_applicable,,qobs_d28c8a409c3625c353fbdf4c,true,0983660d16c37ac352c7d2af34e48b336bc1ef4c99808824e6b326a32d696337,pr_21662d427902046707ae4777,police,exact_public_safety_unit_type,memorandum_or_settlement,causal,https://eagan.granicus.com/MetaViewer.php?clip_id=2509&meta_id=136662&view_id=8,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0464_sr_4a475a02aaeeec2a34a43736.pdf,2024-01-01,2024-12-31,cycle_89e4623ef9b68e5f2cf365e4,cuc_9c544bf277c0065857f7e469,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_classification_or_rank,qa_resolution_status,none,43.950,,,,,rate,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_e2129a53ac3a2414c5e534ac,cexrem_7f1105c2f3d7e32e8a31a84e,,doc_71380cd20d6ad91406b3248d,ttd_7552e1136fa9cbfdfa1527b5,sr_4a475a02aaeeec2a34a43736,NSCQ-MN-20260720-0024,MN,Eagan,CITY OF EAGAN,police,memorandum_or_settlement,,,1,rate,,46.408,,,,,,,,"January 1, 2024",,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0464_sr_4a475a02aaeeec2a34a43736.pdf#page=1,high,WAGE_RATE_TABLE_SERVICE_LENGTH_24_36_MON,qa_structural_conflict_resolved,remaining_parse_text_826_new,,provisional_unverified,distinct_classification_or_rank,resolved,qobs_e2129a53ac3a2414c5e534ac,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_e2129a53ac3a2414c5e534ac,true,,not_in_targeted_queue,not_applicable,,qobs_e2129a53ac3a2414c5e534ac,true,0983660d16c37ac352c7d2af34e48b336bc1ef4c99808824e6b326a32d696337,pr_21662d427902046707ae4777,police,exact_public_safety_unit_type,memorandum_or_settlement,causal,https://eagan.granicus.com/MetaViewer.php?clip_id=2509&meta_id=136662&view_id=8,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0464_sr_4a475a02aaeeec2a34a43736.pdf,2024-01-01,2024-12-31,cycle_89e4623ef9b68e5f2cf365e4,cuc_9c544bf277c0065857f7e469,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_classification_or_rank,qa_resolution_status,none,46.408,,,,,rate,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_5d3eb673fb3ac877e6cf9747,cexrem_dfc40cce66184a471cd27a1d,mix_da77a64b4bd845875d2cce18,doc_c40e7e8e1140564726d1f623,ttd_04d35fdd7d9301f250bf1c0a,sr_66c930bfa1db5b5291032797,NSCQ-MO-20260720-0033,MO,Gladstone,CITY OF GLADSTONE,police,cba,,,11,percentage_increase,,,,,,,,,4%,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0020_sr_66c930bfa1db5b5291032797.pdf#page=11,high,PROMOTION_PAY_INCREASE_AT_LEAST_4PCT,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_5d3eb673fb3ac877e6cf9747,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_5d3eb673fb3ac877e6cf9747,true,,not_in_targeted_queue,not_applicable,,qobs_5d3eb673fb3ac877e6cf9747,true,270e0efc8d4b65ca42fb906f11f5a10b5eb8472803311e3f94e54e0455037f3e,pr_10d5fa320ad0029ed019ca89,police,exact_public_safety_unit_type,cba,causal,https://www.gladstone.mo.us/CityGovernment/ordinances/2024/Bill%20No%2024-03%20Ord%20No%204.659%20FOP%20Lodge%2050%20Non-supervisory%20CBA.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0020_sr_66c930bfa1db5b5291032797.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,active,4,,,PERCENT,percentage_change,percentage_increase,not_performed,,blank,exact_percentage_token,true,false,,,quarantined_no_exact_full_date_pair,,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,,blank,true,,prior_parse_preserved
qobs_5b102c5bc0ee2748f63d40e3,cexrem_0e78895bc9714c9a5e70a1b5,,doc_5e6b777b7c779bbc60b6b759,ttd_a2e531b2907bcc3acc0b3e9f,sr_a9f3e101207a2c52388dc1e7,NSCQ-MO-20260720-0044,MO,Nixa,CITY OF NIXA,police,wage_schedule_or_compensation_plan,,,1,annual_salary,LEVEL 1,,"$52,874.64",,"$52,874.64",,,,,01/01/2024,USD (annual),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf#page=1,medium,BASE_WAGE_GROSS_SALARY_PER_LEVEL,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_5b102c5bc0ee2748f63d40e3,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_5b102c5bc0ee2748f63d40e3,true,,not_in_targeted_queue,not_applicable,,qobs_5b102c5bc0ee2748f63d40e3,true,1b1468219bdd4c4e02f616cabb606a0c229f25aa5ad1f20282f23573f62b2ac2,pr_aa24d25c8e41c8ba00067ee9,police,exact_public_safety_unit_type,wage_schedule_or_compensation_plan,causal,https://www.nixa.com/wp-content/uploads/2024/01/2024-NPD-Total-Compensation-Estimates.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,none,52874.64,,,USD,annual,annual_salary,not_performed,2024-01-01,exact_mdy,exact_scalar_token,true,false,,,quarantined_no_exact_full_date_pair,,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_mdy,true,,prior_parse_preserved
qobs_d263a121adc5754242e34fcc,cexrem_0e78895bc9714c9a5e70a1b5,,doc_5e6b777b7c779bbc60b6b759,ttd_a2e531b2907bcc3acc0b3e9f,sr_a9f3e101207a2c52388dc1e7,NSCQ-MO-20260720-0044,MO,Nixa,CITY OF NIXA,police,wage_schedule_or_compensation_plan,,,1,annual_salary,LEVEL 2,,"$54,206.88",,"$54,206.88",,,,,01/01/2024,USD (annual),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf#page=1,medium,BASE_WAGE_GROSS_SALARY_PER_LEVEL,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_d263a121adc5754242e34fcc,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_d263a121adc5754242e34fcc,true,,not_in_targeted_queue,not_applicable,,qobs_d263a121adc5754242e34fcc,true,1b1468219bdd4c4e02f616cabb606a0c229f25aa5ad1f20282f23573f62b2ac2,pr_aa24d25c8e41c8ba00067ee9,police,exact_public_safety_unit_type,wage_schedule_or_compensation_plan,causal,https://www.nixa.com/wp-content/uploads/2024/01/2024-NPD-Total-Compensation-Estimates.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,none,54206.88,,,USD,annual,annual_salary,not_performed,2024-01-01,exact_mdy,exact_scalar_token,true,false,,,quarantined_no_exact_full_date_pair,,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_mdy,true,,prior_parse_preserved
qobs_2a65c5eccd13fc1a0aecaa78,cexrem_0e78895bc9714c9a5e70a1b5,,doc_5e6b777b7c779bbc60b6b759,ttd_a2e531b2907bcc3acc0b3e9f,sr_a9f3e101207a2c52388dc1e7,NSCQ-MO-20260720-0044,MO,Nixa,CITY OF NIXA,police,wage_schedule_or_compensation_plan,,,1,annual_salary,LEVEL 3,,"$55,539.12",,"$55,539.12",,,,,01/01/2024,USD (annual),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf#page=1,medium,BASE_WAGE_GROSS_SALARY_PER_LEVEL,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_2a65c5eccd13fc1a0aecaa78,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_2a65c5eccd13fc1a0aecaa78,true,,not_in_targeted_queue,not_applicable,,qobs_2a65c5eccd13fc1a0aecaa78,true,1b1468219bdd4c4e02f616cabb606a0c229f25aa5ad1f20282f23573f62b2ac2,pr_aa24d25c8e41c8ba00067ee9,police,exact_public_safety_unit_type,wage_schedule_or_compensation_plan,causal,https://www.nixa.com/wp-content/uploads/2024/01/2024-NPD-Total-Compensation-Estimates.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,none,55539.12,,,USD,annual,annual_salary,not_performed,2024-01-01,exact_mdy,exact_scalar_token,true,false,,,quarantined_no_exact_full_date_pair,,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_mdy,true,,prior_parse_preserved
qobs_b8b9677fcd898b1bfd62cec0,cexrem_0e78895bc9714c9a5e70a1b5,,doc_5e6b777b7c779bbc60b6b759,ttd_a2e531b2907bcc3acc0b3e9f,sr_a9f3e101207a2c52388dc1e7,NSCQ-MO-20260720-0044,MO,Nixa,CITY OF NIXA,police,wage_schedule_or_compensation_plan,,,1,annual_salary,LEVEL 4,,"$56,871.36",,"$56,871.36",,,,,01/01/2024,USD (annual),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf#page=1,medium,BASE_WAGE_GROSS_SALARY_PER_LEVEL,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_b8b9677fcd898b1bfd62cec0,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_b8b9677fcd898b1bfd62cec0,true,,not_in_targeted_queue,not_applicable,,qobs_b8b9677fcd898b1bfd62cec0,true,1b1468219bdd4c4e02f616cabb606a0c229f25aa5ad1f20282f23573f62b2ac2,pr_aa24d25c8e41c8ba00067ee9,police,exact_public_safety_unit_type,wage_schedule_or_compensation_plan,causal,https://www.nixa.com/wp-content/uploads/2024/01/2024-NPD-Total-Compensation-Estimates.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,none,56871.36,,,USD,annual,annual_salary,not_performed,2024-01-01,exact_mdy,exact_scalar_token,true,false,,,quarantined_no_exact_full_date_pair,,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_mdy,true,,prior_parse_preserved
qobs_860ee6fcbad529cf77fac6ec,cexrem_0e78895bc9714c9a5e70a1b5,,doc_5e6b777b7c779bbc60b6b759,ttd_a2e531b2907bcc3acc0b3e9f,sr_a9f3e101207a2c52388dc1e7,NSCQ-MO-20260720-0044,MO,Nixa,CITY OF NIXA,police,wage_schedule_or_compensation_plan,,,1,annual_salary,LEVEL 5,,"$58,203.60",,"$58,203.60",,,,,01/01/2024,USD (annual),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf#page=1,medium,BASE_WAGE_GROSS_SALARY_PER_LEVEL,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_860ee6fcbad529cf77fac6ec,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_860ee6fcbad529cf77fac6ec,true,,not_in_targeted_queue,not_applicable,,qobs_860ee6fcbad529cf77fac6ec,true,1b1468219bdd4c4e02f616cabb606a0c229f25aa5ad1f20282f23573f62b2ac2,pr_aa24d25c8e41c8ba00067ee9,police,exact_public_safety_unit_type,wage_schedule_or_compensation_plan,causal,https://www.nixa.com/wp-content/uploads/2024/01/2024-NPD-Total-Compensation-Estimates.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,none,58203.60,,,USD,annual,annual_salary,not_performed,2024-01-01,exact_mdy,exact_scalar_token,true,false,,,quarantined_no_exact_full_date_pair,,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_mdy,true,,prior_parse_preserved
