national_readiness_record_id,source_layer,municipality,state,region,source_family,side_label,pay_basis,compensation_type,readiness_status,readiness_gate,claim_boundary,blockers,no_national_claim
BRMNATQA-2af9470ade407eb57b6ffab8,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Baxter,MN,Midwest,cba,police_direct,allowance,allowance_reimbursement,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""municipality_missing_clear_side_balance""]",true
WCNR-a5f9830c37dfd771820b8d3a,combined_broad,Plainville,CT,Northeast,cba,remains_unclear,,base_wage_direct_value,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-e5245b6e805acc93f566b1e0,combined_broad,Colby,KS,Midwest,wage_schedule,remains_unclear,,implementation_or_retroactivity_advantage,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-a62a9e1c5c850855510be7bb,combined_broad,Beeville,TX,South,cba_or_compensation_study_or_classification_study_or_wage_schedule,remains_unclear,,non_base_compensation_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-30a05ec19293c18bdb8d5c9a,combined_broad,Harrisonville,MO,Midwest,civil_service_or_hr_pay_plan,remains_unclear,,bargaining_power_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-16a502693b0bf1140e35a884,combined_broad,Pleasant Hill,MO,Midwest,classification_study,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-048b90efd23d3c4511d7078d,combined_broad,Zumbrota,MN,Midwest,cba,remains_unclear,,non_base_compensation_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-c160ab2308eb82f83e3ceec1,combined_broad,Lisbon,ME,Northeast,budget_or_pay_plan,remains_unclear,,non_base_compensation_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-cc41008844ee25f7de170a42,combined_broad,Twinsburg,OH,Midwest,factfinding_report,remains_unclear,,market_or_comparability_pressure,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-da8a22b199134a0e7ba29614,combined_broad,Pass Christian,MS,South,civil_service_or_hr_pay_plan,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-80a8bece4604ab051a6f7e8a,combined_broad,Nome,AK,West,cba,remains_unclear,,bargaining_power_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-3b13e055502cee23b6fbb8fa,combined_broad,Newark,OH,Midwest,cba,remains_unclear,,fiscal_constraint_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-cbca1af9983480a5092a463d,combined_broad,Aztec,NM,West,budget_or_pay_plan,remains_unclear,,base_wage_direct_value,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-fb54c92a121c0e470917d4f5,combined_broad,Oneida,NY,Northeast,wage_schedule,remains_unclear,,implementation_or_retroactivity_advantage,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-4e409cac2b72fd3df779bf33,combined_broad,Somerset,MA,Northeast,agenda_packet_or_minutes,remains_unclear,,implementation_or_retroactivity_advantage,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-710c439f54130c28764f49be,combined_broad,Palos,IL,Midwest,cba_or_arbitration_award_or_factfinding_or_impasse_record,remains_unclear,,non_base_compensation_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-e7247e9c8429913773a4bc77,combined_broad,Mora,MN,Midwest,mou_or_memorandum,remains_unclear,,automatic_raise_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-2b6dc4aa08413eeac6a9cc68,combined_broad,Dowagiac,MI,Midwest,wage_schedule,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-c85735acd7101a38d1812ddf,combined_broad,Southington,CT,Northeast,wage_schedule,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-5bbdb1eb1d34b11e626773a3,combined_broad,New Brighton,PA,Northeast,cba,remains_unclear,,base_wage_direct_value,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-b2d83ed9a80f198f79d5b43e,combined_broad,Abington,MA,Northeast,cba_or_compensation_study_or_classification_study_or_wage_schedule,remains_unclear,,automatic_raise_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-973a4284ef1c6e83f27d643b,combined_broad,Arlington,VT,Northeast,personnel_policy,remains_unclear,,base_wage_direct_value,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-da810d8d1f1b5eacc8811950,combined_broad,Pike,IN,Midwest,cba_or_arbitration_award_or_factfinding_or_impasse_record,remains_unclear,,parity_or_internal_equity_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-d2bcece834720ee6a027d4e6,combined_broad,Brookfield,IL,Midwest,wage_schedule,remains_unclear,,base_wage_direct_value,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-a20d9f94867e1aa44c1c50d6,combined_broad,Oakridge,OR,West,wage_schedule,remains_unclear,,implementation_or_retroactivity_advantage,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-8452d7042c7bb10e6b5c131e,combined_broad,Croton-on-Hudson,NY,Northeast,arbitration_award,remains_unclear,,implementation_or_retroactivity_advantage,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-2ddf502323114bf49d7149d5,combined_broad,Onondaga,NY,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,remains_unclear,,implementation_or_retroactivity_advantage,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-080330f171123056c9904b60,combined_broad,Covina,CA,West,collective_bargaining_agreement_or_moa_or_wage_schedule,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-753b7a91236c2f33e2257527,combined_broad,Pacific,WA,West,budget_or_pay_plan,remains_unclear,,non_base_compensation_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-db82a012bb451161f063762e,combined_broad,Vienna,WV,South,agenda_packet_or_minutes,remains_unclear,,automatic_raise_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-51d60dd33c6225d16e33f0ba,combined_broad,New Bern,NC,South,civil_service_or_hr_pay_plan,remains_unclear,,gap_narrowing_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-ebe0b524435189106df594b8,combined_broad,Mora,MN,Midwest,mou_or_memorandum,remains_unclear,,automatic_raise_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-02c1d84348e65b276dd9f398,combined_broad,Brookfield,IL,Midwest,budget_or_pay_plan,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-e441dd62584cba677a924901,combined_broad,Perry,OH,Midwest,cba,remains_unclear,,bargaining_power_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-326543470115d18e7dab36af,combined_broad,Park Rapids,MN,Midwest,cba,remains_unclear,,implementation_or_retroactivity_advantage,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-0a04abd5be8c922c75cfe7d7,combined_broad,Lone Tree,CO,West,cba_or_compensation_study_or_classification_study_or_wage_schedule,remains_unclear,,non_base_compensation_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-8804bd19645352e5f40fa472,combined_broad,Clearwater,KS,Midwest,budget_or_pay_plan,remains_unclear,,automatic_raise_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-f4456e0b028b06cd67af6636,combined_broad,Batavia,OH,Midwest,cba_or_arbitration_award_or_factfinding_or_impasse_record,remains_unclear,,strike_or_no_strike_constraint,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-14eded63fa4620c35cdedc8d,combined_broad,Mundy,MI,Midwest,cba_or_compensation_study_or_classification_study_or_wage_schedule,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-3d189d8f7e0116da9c689570,combined_broad,Rochelle,IL,Midwest,cba,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-3b9480bc8edbbffe8601caf6,combined_broad,Omak,WA,West,wage_schedule,remains_unclear,,strike_or_no_strike_constraint,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-c040a8c9ce08ce5587a44932,combined_broad,Kingman,AZ,West,cba_or_arbitration_award_or_factfinding_or_impasse_record,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-8ac3bce087ca7132d77e5e34,combined_broad,Guilford,CT,Northeast,wage_schedule,remains_unclear,,base_wage_direct_value,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-17519514cd896b23cd56748f,combined_broad,Castleton,VT,Northeast,agenda_packet_or_minutes,remains_unclear,,base_wage_direct_value,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-c65a262e971439b82973b005,combined_broad,Brookhaven,NY,Northeast,cba,remains_unclear,,implementation_or_retroactivity_advantage,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-6a5c070edbdff017c679449c,combined_broad,Port Orford,OR,West,other_local_government_pay_policy,remains_unclear,,base_wage_direct_value,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-6a16941e58510c5c353c5089,combined_broad,Cedar Lake,IN,Midwest,salary_ordinance,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-52a3a5b3041431b13f2329f5,combined_broad,Brier,WA,West,wage_schedule,remains_unclear,,bargaining_power_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-cfb51051b6088bc2324f617f,combined_broad,Elizabeth City,NC,South,budget_or_pay_plan,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-3e62541c7bb337e8f8201df4,combined_broad,Palos,IL,Midwest,cba_or_arbitration_award_or_factfinding_or_impasse_record,remains_unclear,,fiscal_constraint_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-0dba04a72a3b41e21c1a6e12,combined_broad,Horseheads,NY,Northeast,arbitration_award,remains_unclear,,non_base_compensation_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-7b6c8ec541791124ae033c8b,combined_broad,Tontitown,AR,South,other_local_government_pay_policy,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-7a0c9803dcf03e96fab8d00c,combined_broad,La Pine,OR,West,compensation_study,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-b689eea114c9b53e9c7f91fb,combined_broad,Newark,NY,Northeast,arbitration_award,remains_unclear,,market_or_comparability_pressure,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-a8c52d9f7bfc10dfc2b0a4cc,combined_broad,Peculiar,MO,Midwest,budget_or_pay_plan,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-b556b73aa65dbd637acd6dc6,combined_broad,Oneida,NY,Northeast,wage_schedule,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-8092db550437d5d2b3d8efb9,combined_broad,Toppenish,WA,West,cba,remains_unclear,,automatic_raise_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-cc7265112cab298394e177a8,combined_broad,Millville,UT,West,wage_schedule,remains_unclear,,base_wage_direct_value,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-6ee6aff48b2669ae5170f912,combined_broad,Bradford,PA,Northeast,mou_or_memorandum,remains_unclear,,non_base_compensation_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-cf4ba6efb0358f0138291e9f,combined_broad,McMinnville,TN,South,agenda_packet_or_minutes,remains_unclear,,market_or_comparability_pressure,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-d377a31eafefc3479793aa80,combined_broad,Wilton,CT,Northeast,wage_schedule,remains_unclear,,implementation_or_retroactivity_advantage,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-50128c5ddd637b3c616f60fa,combined_broad,West Bloomfield charter,MI,Midwest,cba_or_arbitration_award_or_factfinding_or_impasse_record,remains_unclear,,unknown_or_needs_review,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-6b794b905a448e4a10db873a,combined_broad,Vancouver,WA,West,wage_schedule,remains_unclear,,bargaining_power_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-83bac48343a0466545049cfb,combined_broad,Scio,MI,Midwest,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,remains_unclear,,base_wage_direct_value,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-3253a6b232b19d32e5fdb87a,combined_broad,Medford,WI,Midwest,cba,remains_unclear,,non_base_compensation_signal,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
