mechanism_record_id,source_layer,original_record_id,municipality,state,side_label,mechanism_class,mechanism_strength,claim_boundary,source_lineage,no_causal_claim
WCM-ad57eb8cb414dce794fa36b1,remaining_municipalities,WCRS-ad85bd21658f8174876e70ea,Crow Wing,MN,police_direct,non_base_compensation,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}",true
WCM-eca7738e72e1dc93a4d62d28,remaining_municipalities,WCRS-ed1274b57ce3b262a03aaa32,Crow Wing,MN,police_direct,non_base_compensation,weak,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}",true
WCM-e60bcf0c0873e06c39c86aba,remaining_municipalities,WCRS-073d96c64c0dd66f7a40afa3,Crow Wing,MN,police_direct,quant_base_wage_direct_value,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}",true
WCM-315feed43f9506c9bb9d02ad,remaining_municipalities,WCRS-47085334cac989312d8b55e2,Crow Wing,MN,police_direct,market_recruitment_retention,weak,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}",true
WCM-e7b3fce7ef0aeba7942597e7,remaining_municipalities,WCRS-2508eafe65696d846bb175ab,Crow Wing,MN,police_direct,non_base_compensation,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}",true
WCM-3b964b03672779b44c4755a4,remaining_municipalities,WCRS-5dbbc433c7844106a092e932,Crow Wing,MN,police_direct,market_recruitment_retention,weak,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}",true
WCM-294ed0926c17926dfe30ee1d,remaining_municipalities,WCRS-a509081624356340de4add99,Crow Wing,MN,police_direct,non_base_compensation,weak,supporting_example_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}",true
WCM-359f418bd48660be8fc59df9,remaining_municipalities,WCRS-d63384c7d3537c5afd98f7ef,Crow Wing,MN,police_direct,non_base_compensation,weak,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}",true
WCM-2a8847a8afb88df543e407df,remaining_municipalities,WCRS-426b9654839bd0ef7ac028c2,Crow Wing,MN,police_direct,market_recruitment_retention,weak,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}",true
WCM-5833d3b545de434230e54909,remaining_municipalities,WCRS-6dc69dac3ddef6bb1b2ac548,Crow Wing,MN,police_direct,non_base_compensation,weak,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}",true
WCM-f76671d056c5b652e23a4add,remaining_municipalities,WCRS-9d5b598ac38679c218954696,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,central,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-deb438d3a3e9ff01ff2032ee,remaining_municipalities,WCRS-523df066618b1bcd4bc18c89,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,central,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-2579e6a9d1489f06651fb2ce,remaining_municipalities,WCRS-a70db4516ef827f7b7d20616,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,none,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-a0b79b978724ed539863f430,remaining_municipalities,WCRS-47fe12ba9a4d64864e6d565b,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-311ad3e6c1c5b466a7f414fc,remaining_municipalities,WCRS-360b4cafafb6beb7e2369ad3,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-e86cb7dc20d75bde3a110874,remaining_municipalities,WCRS-a8c11bbac4c52d77f8e026e3,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-e79ae86ae9f4e8ab62f7bd5f,remaining_municipalities,WCRS-825651b66498d9111307d6b8,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-c39404b7b833714e24cea422,remaining_municipalities,WCRS-f17be0094cd8d4da6c347221,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-744c9626cb2b9ebc26799559,remaining_municipalities,WCRS-36779e0938de8b61139a8824,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,central,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-4d19f56765eae4bfbd5f34d5,remaining_municipalities,WCRS-436e51893baa7280ac2b83cd,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,central,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-f16a188141795af74dfe466c,remaining_municipalities,WCRS-108e164df2462622604bd4fe,Muskingum,OH,non_safety_direct,budget_fiscal_constraint,none,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",true
WCM-e6df9e8d41469003b9e19a38,remaining_municipalities,WCRS-480dcd292c883283f5933bf2,Scott,PA,police_direct,qual_other_pay_setting_mechanism,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-20cbc8b10e50e292cb01395d,remaining_municipalities,WCRS-ae55a1c43995a3e428b19608,Scott,PA,police_direct,cola_cpi_indexing,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-9ecd12b11ed4d3a003d74c30,remaining_municipalities,WCRS-143195bb9cc700bec70c6268,Scott,PA,police_direct,quant_base_wage_direct_value,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-7f1e53c66599a3501ac479e6,remaining_municipalities,WCRS-33e6793ee499362f6088d665,Scott,PA,police_direct,non_base_compensation,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-978225e5c9d3d0f007c411d3,remaining_municipalities,WCRS-2defea8128c287c65dca4071,Scott,PA,police_direct,non_base_compensation,moderate,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-0e971309512c2d68cc8b03ac,remaining_municipalities,WCRS-8cfc12a7d5704c5b2f618f2a,Scott,PA,police_direct,market_recruitment_retention,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-e3efe7a18564b7dc2b2fcffb,remaining_municipalities,WCRS-c673c449b4545b780ce26e46,Scott,PA,police_direct,qual_other_pay_setting_mechanism,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-17082f2e9a7006278b11bd52,remaining_municipalities,WCRS-2beb27b299f82cec594459ae,Scott,PA,police_direct,non_base_compensation,weak,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-bfdffb2159f0253e963db83b,remaining_municipalities,WCRS-c61aa1ae63eb81504765f629,Scott,PA,police_direct,market_recruitment_retention,weak,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-5eee69c4c80ea4589630bca0,remaining_municipalities,WCRS-c302d627c7f5809f6709210a,Scott,PA,police_direct,non_base_compensation,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-266d0cdd7b30c0a61d4d8fdf,remaining_municipalities,WCRS-3d1a9769f28e55cb8bf1c56b,Scott,PA,police_direct,quant_base_wage_direct_value,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-5f235669dc81942b76248ee3,remaining_municipalities,WCRS-cb01b293a9b359af1d097cd2,Scott,PA,police_direct,quant_base_wage_direct_value,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-e7d12101d66bfc1ab426d1f5,remaining_municipalities,WCRS-75a4734ccee3fb1b34bb1b1a,Scott,PA,police_direct,cola_cpi_indexing,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-57f2cf23fd898501bc4c51b4,remaining_municipalities,WCRS-8183970f4eae85746a5ed4c5,Scott,PA,police_direct,non_base_compensation,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-26f48ddf9506154f0354e30d,remaining_municipalities,WCRS-e3c4fd44e8704574b638bc1f,Scott,PA,police_direct,market_recruitment_retention,weak,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-c2ecfc81fc7b9bc6847ac66d,remaining_municipalities,WCRS-53de102f80e3e7d5485ece85,Scott,PA,police_direct,non_base_compensation,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-d0afc1a242d1948fe97a070c,remaining_municipalities,WCRS-bf475a7c2e1b9877c168efde,Scott,PA,police_direct,quant_base_wage_direct_value,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-ac65943dddcbc4947ca34f60,remaining_municipalities,WCRS-3f3ee5d6548bd7b9afd6ee02,Scott,PA,police_direct,cola_cpi_indexing,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-76e6226bf77b7bbc132786ef,remaining_municipalities,WCRS-e271afd7c7473e724e82f6e7,Scott,PA,police_direct,quant_base_wage_direct_value,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
WCM-0d58d06f9aa064298f0cf968,remaining_municipalities,WCRS-1fdd9f07b8e04e718f88166f,Scott,PA,police_direct,non_base_compensation,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}",true
