candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status
TS4L-274792ae54d6f6cedb5f,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms9files.revize.com/westdeptfordnj/WDTMeetingMinutes%2010-19-2016%20DTF%20final.pdf,"Township of West Deptford Committee Meeting Minutes (Oct 19, 2016) — references O-2016-19 and O-2016-21 ""2016 Salaries and Compensation""",West Deptford,NJ,Northeast,non_safety_municipal_units,Officers and employees (municipal compensation ordinance),,"Ordinance #O-2016-21 (2016 salaries and compensation of officers and employees) — referenced within Oct 19, 2016 minutes",2016-01-01,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_match,overlaps_2014-2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,West Deptford,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Ordinance #O-2016-21 (2016 salaries and compensation of officers and employees) — referenced within Oct 19, 2016 minutes",head_http_200,2026-07-27T12:59:25Z,verified_source_lead_not_downloaded
TS4L-29055d0be7f6c4193235,lane_3,tier_c,verification_ready_medium,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,https://www.yankeeinstitute.org/wp-content/plugins/yi-contracts/admin/files/town_guilford_dispatch.pdf,Town of Guilford – Dispatch (UNITED Public Service Employees Union) collective bargaining agreement (PDF),Guilford,CT,Northeast,non_safety_municipal_units,Communications / civilian police dispatchers,UNITED Public Service Employees Union,"Effective July 1, 2018 through June 30, 2021 (per document excerpt)",2018-07-01,2021-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_city_and_state_match_inferred,overlaps_2014_2024_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Guilford,CT,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Effective July 1, 2018 through June 30, 2021 (per document excerpt)",head_http_200,2026-07-27T12:59:18Z,verified_source_lead_not_downloaded
TS4L-2df4444b10ecbf048584,lane_3,tier_c,verification_ready_low,148,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://delrantownship.org/wp-content/uploads/2024/07/030414-Public.pdf,Delran Township 2014 Municipal Budget (public packet / resolution to introduce CY 2014 municipal budget),Delran,NJ,Northeast,non_safety_municipal_units,non_safety_municipal_units,,CY 2014 municipal budget cycle (introduced for CY 2014),2014-01-01,2014-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,likely_same_municipality_delran_township,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Delran,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,CY 2014 municipal budget cycle (introduced for CY 2014),head_http_200,2026-07-27T12:59:05Z,verified_source_lead_not_downloaded
TS4L-3018615e40e7cbb6d036,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.middleboroughma.gov/DocumentCenter/View/4203/AFSCME-Clerical-and-COA-2021-2024-PDF,AFSCME Clerical and COA 2021-2024 (PDF),Middleborough,MA,Northeast,non_safety_municipal_units,Clerical/COA (non-public safety),AFSCME Clerical and COA,2021-2024,2021-07-01 (inferred,2024-06-30 (inferred,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Likely same city (document hosted on Middleborough, MA site; not verified)",Overlaps 2014-2024 window (2021-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Middleborough,MA,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2021-2024,head_http_200,2026-07-27T12:59:20Z,verified_source_lead_not_downloaded
TS4L-31fcc7bd3825ad6b154d,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,https://www.lyndhurstnj.org/_Content/pdf/budgets/2016-Adopted-Budget.pdf,Township of Lyndhurst (NJ) — 2016 Adopted Budget (PDF),Lyndhurst,NJ,Northeast,non_safety_municipal_units,Non-public safety municipal employees / labor-related budget sections (non-collective bargaining context not explicitly scoped in snippet),,Adopted Budget: 2016 (fiscal year),2016-01-01,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_municipality_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lyndhurst,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Adopted Budget: 2016 (fiscal year),head_http_200,2026-07-27T12:59:24Z,verified_source_lead_not_downloaded
TS4L-320a2ec5c37c6d60b8a1,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.osc.ny.gov/files/local-government/audits/pdf/owego.pdf,Village of Owego - Board Oversight and Financial Operations (OSC audit PDF),Owego,NY,Northeast,non_safety_municipal_units,Village employees (non-safety not explicitly separated in lead snippet),,Audit (2018) referencing employee/payroll documentation (exact period not identified in lead snippet),,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same municipality (Village of Owego) indicated by OSC filename,overlaps target window (2014-2024) via 2018 audit referencing employee pay,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Owego,NY,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Audit (2018) referencing employee/payroll documentation (exact period not identified in lead snippet),head_http_200,2026-07-27T12:59:16Z,verified_source_lead_not_downloaded
TS4L-334f5f1941ca66bbb2a3,lane_3,tier_c,verification_ready_low,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://twp.burlington.nj.us/filestorage/279/714/959/963/2024_User_Friendly_Budget.pdf,"2024 Municipal User Friendly Budget — Township of Burlington, NJ",Burlington,NJ,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2024 municipal budget (municipal user friendly budget),2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_expected,within_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Burlington,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2024 municipal budget (municipal user friendly budget),head_http_200,2026-07-27T12:59:03Z,verified_source_lead_not_downloaded
TS4L-34cdd7b820bbaf07376f,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms3.revize.com/revize/upperallen/Documents/Department/Finance/Financial%20Documents/UAT-ACFR-2021.pdf,Upper Allen Township PA — Annual Comprehensive Financial Report (ACFR) 2021 (contains section describing Upper Allen Township Non-Uniformed Employees Retirement Plan),Upper Allen,PA,Northeast,non_safety_municipal_units,non-uniformed employees,,"FY ended December 31, 2021 (ACFR coverage)",2014-11-01 (plan eff,2021-12-31 (ACFR yea,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same_city_match (Upper Allen Township, Cumberland County, PA)",overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Upper Allen,PA,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"FY ended December 31, 2021 (ACFR coverage)",head_http_200,2026-07-27T12:59:25Z,verified_source_lead_not_downloaded
TS4L-3656e9fbfe15ae494246,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://claremore.com/wp-content/uploads/2022/08/06-05-2017-Agenda.pdf,"City of Claremore Council Agenda (includes item: FY-17 Collective Bargaining Agreement between City of Claremore and Claremore Police Union, FOP Lodge #112)",Claremore,OK,South,non_safety_municipal_units,"Police (bargaining unit reference appears via Claremore Police Union, FOP Lodge #112)","Claremore Police Union, FOP Lodge #112",FY-17 / 2017/2018 (collective bargaining agreement referenced),2017-07-01,2018-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Claremore,OK,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,FY-17 / 2017/2018 (collective bargaining agreement referenced),head_http_200,2026-07-27T12:59:16Z,verified_source_lead_not_downloaded
TS4L-37c17a5180d254c4ac57,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ecommons.cornell.edu/server/api/core/bitstreams/25adf4cc-7cab-40fa-9d4b-58cb0a8cbd41/content,"NYS PERB Contract Collection – metadata header/content for a Town of Southold CSEA agreement (force through Dec 31, 2016 indicated in snippet)",Southold,NY,Northeast,non_safety_municipal_units,Non-safety municipal employees (CSEA unit as reflected by PERB/Cornell collection item),CSEA (exact unit/local indicated within the document item),"includes explicit compensation mechanism; snippet indicates force through December 31, 2016",,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_expected,overlap_expected_2014_2016,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Southold,NY,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"includes explicit compensation mechanism; snippet indicates force through December 31, 2016",head_http_200,2026-07-27T12:59:20Z,verified_source_lead_not_downloaded
TS4L-3a65100850dfbdf19f4e,lane_3,tier_c,verification_ready_low,147,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://elizabethcitync.gov/vertical/sites/%7B81CF1C17-216A-4959-BE57-0B405379B891%7D/uploads/Personnel_Policy_Manual_06232025.pdf,City of Elizabeth City Personnel Policy Manual (includes Pay Plan / Position Classification administration sections),Elizabeth City,NC,South,non_safety_municipal_units,city employees (non-safety implied by municipal personnel/pay plan context),,Updated/posted 2025-06-23 (manual); pay plan administration language present,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Same city (Elizabeth City, NC) implied by document host and city name",Unknown (document may cover ongoing pay plan administration rather than a single FY),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Elizabeth City,NC,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Updated/posted 2025-06-23 (manual); pay plan administration language present,head_http_200,2026-07-27T12:59:06Z,verified_source_lead_not_downloaded
TS4L-3acee8bcb25d27d18abf,lane_3,tier_c,verification_ready_low,146,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://paauditor.b-cdn.net/wp-content/uploads/MunLowerAllenTwpNUPP040225.pdf,Lower Allen Township Non-Uniformed Pension Plan (MunLowerAllenTwpNUPP040225.pdf) (PA Auditor General) [PDF],Lower Allen,PA,Northeast,non_safety_municipal_units,non_safety_municipal_units,,Document/publication dated 2025-04-02 (audit/report package including Non-Uniformed Pension Plan governed by Ordinance 2015-01 and related agreements),2015,2024,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,Same municipality (Lower Allen Township) and non-uniformed (non-safety) pension plan.,Overlaps target window indirectly via governance by Ordinance 2015-01 and subsequent plan operation.,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lower Allen,PA,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Document/publication dated 2025-04-02 (audit/report package including Non-Uniformed Pension Plan governed by Ordinance 2015-01 and related agreements),head_http_200,2026-07-27T12:59:10Z,verified_source_lead_not_downloaded
TS4L-4079c5b57955e90d5890,lane_3,tier_c,verification_ready_low,141,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.cityofeasley.com/subpages/annual-budget,City of Easley - Annual Budget (hosted index page),Easley,SC,South,non_safety_municipal_units,City employees (non-safety; via associated annual budget documents),,Annual budget documents (2014-2024 range; to be selected from page list),2014-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Easley, SC city page (same-city exact)",Designed to support locating documents within 2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Easley,SC,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Annual budget documents (2014-2024 range; to be selected from page list),head_http_200,2026-07-27T12:59:23Z,verified_source_lead_not_downloaded
