extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_reference_id,source_quantitative_observation_id,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status,control_only,analysis_outcome_eligible
cexrem_1d3ca3652eec84c38ecaf1af,doc_403cf5c76639608dc44357fc,ttd_1ea57b496c7d42667aa660b2,sr_901e713a700f7554e9fc5791,NSCQ-OH-20260720-0728,OH,Canal Fulton,CITY OF CANAL FULTON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0195_sr_901e713a700f7554e9fc5791.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0195_sr_901e713a700f7554e9fc5791.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0195_sr_901e713a700f7554e9fc5791.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0195_sr_901e713a700f7554e9fc5791.pdf#page=28,unknown,NO_BASE_WAGE_COMPENSATION_VALUES_VISIBLE|EVIDENCE_PRESENT_IS_PAYROLL_DEDUCTION_OF|UNRELATED_TO_PROVISIONAL_COMPENSATION_R0,"The provided pages contain union dues/fair share fee deduction terms and grievance procedure steps, but no visible base wage compensation (rates/salary/steps) or compensation-related mechanisms tied to pay provisions.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_1d3ca3652eec84c38ecaf1af,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_1d3ca3652eec84c38ecaf1af,true,,not_in_targeted_queue,not_applicable,,,true,7ae2a32c7a95dbe22b448135909ed89ab9fc02d44ad8fcfd9fb70a6570a98142,pr_75aa16eee964dddb14b673fa,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2013/13-MED-09-1118.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0195_sr_901e713a700f7554e9fc5791.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_431020a45ac04f5453ce1124,doc_b6a48b33d7f88528d3db05ee,ttd_854bf88d325afb63001bc29b,sr_8dce30075db1cb8f9ca9a5d9,NSCQ-OH-20260720-0635,OH,Canfield,CITY OF CANFIELD,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0256_sr_8dce30075db1cb8f9ca9a5d9.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0256_sr_8dce30075db1cb8f9ca9a5d9.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0256_sr_8dce30075db1cb8f9ca9a5d9.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0256_sr_8dce30075db1cb8f9ca9a5d9.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0256_sr_8dce30075db1cb8f9ca9a5d9.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0256_sr_8dce30075db1cb8f9ca9a5d9.pdf#page=13,unknown,BOUNDARY_PACKET_CONTAINS_TABLE_OF_CONTEN|NO_VISIBLE_COMPENSATION_ARTICLE_16_TEXT|PAGES_SHOW_UNRELATED_PROVISIONS_DUES_GRV,"The provided pages include only non-compensation sections (e.g., dues deductions, union recognition/administration, general grievance process) and a table of contents referencing Article 16 Compensation without providing any actual compensation amounts or mechanisms.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_431020a45ac04f5453ce1124,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_431020a45ac04f5453ce1124,true,,not_in_targeted_queue,not_applicable,,,true,5507155a42730c384e79ff4a2f17b52d290565b92df10a2e9ebd6835cc2671d0,pr_3b056decec11ef63c4cb35e6,,non_safety_subclass_not_supported_without_inference,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1062.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0256_sr_8dce30075db1cb8f9ca9a5d9.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_40f87881b8f0762bdb100dc7,doc_f691adebe0621453c7fd81e6,ttd_f97761d6a96a129e350946f7,sr_51974768f6cdbb6158dc38a5,NSCQ-OH-20260720-0634,OH,Canfield,CITY OF CANFIELD,police,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0276_sr_51974768f6cdbb6158dc38a5.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0276_sr_51974768f6cdbb6158dc38a5.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0276_sr_51974768f6cdbb6158dc38a5.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0276_sr_51974768f6cdbb6158dc38a5.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0276_sr_51974768f6cdbb6158dc38a5.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0276_sr_51974768f6cdbb6158dc38a5.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0276_sr_51974768f6cdbb6158dc38a5.pdf#page=28,unknown,BOUNDARY_PACKET_CONTAINS_ONLY_INDEX_OR_S|NO_VISIBLE_COMPENSATION_AMOUNTS_OR_MECH,This packet does not include any visible base-wage figures or compensation-setting mechanisms (only a table of contents referencing later pages where compensation details may appear).,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,cexrem_40f87881b8f0762bdb100dc7,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_40f87881b8f0762bdb100dc7,true,,not_in_targeted_queue,not_applicable,,,true,2659583e2c741008e7cb454d848d2955e2d495867b9125871d194ba5e1fd923e,pr_3961ebcec1e41c15a499305e,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1079.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0276_sr_51974768f6cdbb6158dc38a5.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cexrem_ff325b9076776c90966bb058,doc_a399aac25f25b4534dd28d17,ttd_5d39a5aa79c09040416487a5,sr_9dd672ef619a70a6f94cde3b,NSCQ-OH-20260720-0666,OH,Carlisle,CITY OF CARLISLE,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0349_sr_9dd672ef619a70a6f94cde3b.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0349_sr_9dd672ef619a70a6f94cde3b.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0349_sr_9dd672ef619a70a6f94cde3b.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0349_sr_9dd672ef619a70a6f94cde3b.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0349_sr_9dd672ef619a70a6f94cde3b.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0349_sr_9dd672ef619a70a6f94cde3b.pdf#page=18,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_TERMS|NO_VISIBLE_WAGE_MECHANISM_OR_EFFECTIVE_W|NO_CLEAR_NON_BASE_COMPENSATION_ELEMENTS,"The visible pages contain contract preamble/recognition/management and non-wage administrative terms (e.g., management rights, discipline, and dues deduction) without any explicit base wage amounts, wage-calculation mechanisms, or non-base compensation items.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_ff325b9076776c90966bb058,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_ff325b9076776c90966bb058,true,,not_in_targeted_queue,not_applicable,,,true,7fc9779446361ad772792a871728f8c54cc0f024c36f598119794b3462aa44d1,pr_ffbe4ce2ece36801d30ca150,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-CON-03-2988.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0349_sr_9dd672ef619a70a6f94cde3b.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_38cb1441c6b5d229e5c14fc3,doc_34ce7dc90771d7c413a26dc2,ttd_b6d73843d64c723bed19419d,sr_96e8972ee5f468c9afc38fef,NSCQ-OH-20260720-0667,OH,Carlisle,CITY OF CARLISLE,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0443_sr_96e8972ee5f468c9afc38fef.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0443_sr_96e8972ee5f468c9afc38fef.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0443_sr_96e8972ee5f468c9afc38fef.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0443_sr_96e8972ee5f468c9afc38fef.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0443_sr_96e8972ee5f468c9afc38fef.pdf#page=12,unknown,SCOPE_ONLY_PAGES|NO_VISIBLE_COMPENSATION_TERMS,"Provided page snippets include agreement preamble/recognition and dues deduction references, but no visible base wage rates, pay steps, grades, or any compensation-setting mechanism text.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_38cb1441c6b5d229e5c14fc3,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_38cb1441c6b5d229e5c14fc3,true,,not_in_targeted_queue,not_applicable,,,true,76553fcedc8932946156f3033ac14aa7091548c8ccd867d1ca1b1144c5397be8,pr_16600b13da31f8d33807fbf0,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-07-0737.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0443_sr_96e8972ee5f468c9afc38fef.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_1549d0f727e377ae0740395d,doc_864918a377e3ef5675784749,ttd_10675c931e3f42e075d494cb,sr_411f983d9f14d5ac023632a8,NSCQ-OH-20260720-0627,OH,Cheviot,CITY OF CHEVIOT,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0338_sr_411f983d9f14d5ac023632a8.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0338_sr_411f983d9f14d5ac023632a8.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0338_sr_411f983d9f14d5ac023632a8.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0338_sr_411f983d9f14d5ac023632a8.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0338_sr_411f983d9f14d5ac023632a8.pdf#page=17,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_TERMS|NO_VISIBLE_WAGE_EFFECTIVE_DATES_OR_RATE_,"The provided pages discuss FOP dues deduction/check-off and general agreement structure; no base wage figures, pay rates/steps/grades, or wage-setting mechanisms/effective rules are visible.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_1549d0f727e377ae0740395d,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_1549d0f727e377ae0740395d,true,,not_in_targeted_queue,not_applicable,,,true,1ab5f28c47b195a741b414eea97a981cac8ba3f1fa3e71c9f8b1e4f79d893b0d,pr_12b7f41ac2b873ce67c9fd36,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1220.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0338_sr_411f983d9f14d5ac023632a8.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_45f2e29dd5b8ea01badf6ce0,doc_b2613f572dcacd80842711ef,ttd_6ac526a60cb4fb826c1f2c69,sr_2382d7bb4b201c2786af4784,NSCQ-OH-20260720-0628,OH,Cheviot,CITY OF CHEVIOT,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0361_sr_2382d7bb4b201c2786af4784.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0361_sr_2382d7bb4b201c2786af4784.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0361_sr_2382d7bb4b201c2786af4784.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0361_sr_2382d7bb4b201c2786af4784.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0361_sr_2382d7bb4b201c2786af4784.pdf#page=23,unknown,NO_VISIBLE_BASE_WAGE_PROVISIONS_IN_SUPPL,"The provided page packet contains agreement/purpose, recognition, management rights, and FOP dues/representation terms only; it does not show any base wage/compensation figures, wage rates, pay schedules, or wage-setting mechanisms, nor non-base compensation terms.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_45f2e29dd5b8ea01badf6ce0,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_45f2e29dd5b8ea01badf6ce0,true,,not_in_targeted_queue,not_applicable,,,true,50b1106ec57e73afcc9a3999a2ab4cc45ade7b305e29703b519fb3689a557c4e,pr_bd7534cd26d7ba034e839df7,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-12-1574.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0361_sr_2382d7bb4b201c2786af4784.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_02568b99a95ebceab2658c4b,doc_45c025a14e9a93a9d91e417d,ttd_14a6d2c254da594076317be7,sr_9ed197b592fa138ec36915bc,NSCQ-OH-20260720-0811,OH,Colerain,TOWNSHIP OF COLERAIN,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0004_sr_9ed197b592fa138ec36915bc.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0004_sr_9ed197b592fa138ec36915bc.pdf#page=9,unknown,PAGE_PACKET_CONTAINS_GRIEVANCE_PROCEDURE|NO_BASE_WAGE_COMPENSATION_AMOUNTS_OR_RAT|NO_COMPENSATION_MECHANISM_FOR_PAY_LEVELS|MENTIONS_OF_LEAVE_RELATES_TO_SENIORITY_B,"The packet discusses grievance steps/arbitration, and seniority rules (including approved leave for continuity). It contains no visible base-wage rates, amounts, grades, or pay calculation mechanics, and no non-base wage terms with value amounts.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_02568b99a95ebceab2658c4b,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_02568b99a95ebceab2658c4b,true,,not_in_targeted_queue,not_applicable,,,true,d5b189a355483c94fb64912622d039e145683c07c78eacf605f98c969cd6e283,pr_f924426d320c577f7a981f59,fire,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-02-1003.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0004_sr_9ed197b592fa138ec36915bc.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_f0b8827a2bf7455595ff76c3,doc_45004bd4d23fc3e5281c340d,ttd_4d00989356cfeb01985616bf,sr_0fb0cfcb3ef5fcc0f6295f5d,NSCQ-OH-20260720-0519,OH,Delphos,CITY OF DELPHOS,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0204_sr_0fb0cfcb3ef5fcc0f6295f5d.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0204_sr_0fb0cfcb3ef5fcc0f6295f5d.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0204_sr_0fb0cfcb3ef5fcc0f6295f5d.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0204_sr_0fb0cfcb3ef5fcc0f6295f5d.pdf#page=16,unknown,PROVISIONAL_COMPENSATION_EVIDENCE_NOT_DE|NO_VISIBLE_BASE_WAGE_NUMERICAL_OR_RATE_S|NO_VISIBLE_NON_BASE_WAGE_AMOUNT_OR_CON,"The provided pages contain administrative/contract procedure content (e.g., grievance steps, union activity permissions) but no visible base wage terms (rates/percentages/schedules) and no identifiable non-base compensation amounts or rules tied to pay components.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_f0b8827a2bf7455595ff76c3,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_f0b8827a2bf7455595ff76c3,true,,not_in_targeted_queue,not_applicable,,,true,5e0d3ca66a040b97de003c76a723b5d8d813a3bc391ba47b9683d13cc82b35cb,pr_a775a455c119750d4705d857,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1075.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0204_sr_0fb0cfcb3ef5fcc0f6295f5d.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_fe135a4ae9b8d32af68de75b,doc_83613436c883ba5cba31fb8c,ttd_0c280e2b8e44610a75a65f3f,sr_afebf5a9b041f4c30674f1cc,NSCQ-OH-20260720-0433,OH,East Cleveland,CITY OF EAST CLEVELAND,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0305_sr_afebf5a9b041f4c30674f1cc.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0305_sr_afebf5a9b041f4c30674f1cc.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0305_sr_afebf5a9b041f4c30674f1cc.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0305_sr_afebf5a9b041f4c30674f1cc.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0305_sr_afebf5a9b041f4c30674f1cc.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0305_sr_afebf5a9b041f4c30674f1cc.pdf#page=40,unknown,NO_VISIBLE_BASE_WAGE_AMOUNTS_OR_RATE_TER|NO_VISIBLE_COMPENSATION_MECHANISM_FOR_WA|PACKET_CONTENT_IS_TABLE_OF_CONTENTS_AND|DUES_DEDUCTION_AND_UNION_RECOGNITION_DO,"The provided pages are limited to agreement front matter/contents, union recognition and dues/fair-share fee provisions, and do not show any base wage figures or wage-setting mechanisms.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_fe135a4ae9b8d32af68de75b,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_fe135a4ae9b8d32af68de75b,true,,not_in_targeted_queue,not_applicable,,,true,6043aa1ee25e2a5a307ca8aeb22223660fca9891cd4944d767b66780251d77c4,pr_1fbf5700d7f2243bf6e411ae,fire,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-04-0503.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0305_sr_afebf5a9b041f4c30674f1cc.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_969f06b20528ed6c336692ae,doc_6a7ed4858768471ff61876b8,ttd_966416cd2f16ec9928414b71,sr_6b5239f0827ba0c81e76d866,NSCQ-OH-20260720-0586,OH,Eaton,CITY OF EATON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0343_sr_6b5239f0827ba0c81e76d866.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0343_sr_6b5239f0827ba0c81e76d866.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0343_sr_6b5239f0827ba0c81e76d866.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0343_sr_6b5239f0827ba0c81e76d866.pdf#page=20,unknown,PAGE_PACKET_CONTAINS_ONLY_UNION_DUES_DED|NO_BASE_WAGE_COMPENSATION_TERMS_VISIBLE|NO_COMPENSATION_MECHANISM_OR_EFFECTIVE_W|NO_NON_BASE_COMPENSATION_COMPONENTS_LIKE,"The visible provisions address union dues/assessments deduction and related administrative items, with no explicit base wage compensation amounts, wage-adjustment mechanisms, or non-base compensation components (e.g., overtime, benefits, stipends) tied to wages in this packet.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_969f06b20528ed6c336692ae,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_969f06b20528ed6c336692ae,true,,not_in_targeted_queue,not_applicable,,,true,624082fdf55ffa7a805b81b4fd1b49f7ed57d15a00b36673c186d1aeddbf67d2,pr_7d8aa67dfd5281fd408b494a,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0238.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0343_sr_6b5239f0827ba0c81e76d866.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
