document_identity_id,retained_content_hash_reference,retained_content_hash_status,extraction_case_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_source_row_count,quantitative_active_row_count,qualitative_source_row_count,qualitative_active_row_count,mixed_source_row_count,mixed_active_row_count,non_base_wage_source_row_count,non_base_wage_active_row_count,reference_and_exclusion_source_row_count,reference_and_exclusion_active_row_count,has_inactive_provenance_rows,has_duplicate_provenance,has_explicit_unresolved_conflict
doc_7af04d84608608686f20143e,doc_7af04d84608608686f20143e,opaque_sha256_derived_identity_from_frozen_selection,cex1000_35dc3daf0d4fcd0332f7d0e2,ttd_e606910052856a02f04699d3,sr_0e186e8cd29f03e5892256ea,NSCQ-OH-20260720-0300,OH,Salem,CITY OF SALEM,fire,cba,5,5,2,2,1,1,0,0,0,0,false,false,true
doc_7b1811716679f2978995d80b,doc_7b1811716679f2978995d80b,opaque_sha256_derived_identity_from_frozen_selection,cex_cfa31a5021ecc19b7b8a8170,ttd_114801843023ad0e77b3ca55,sr_087024d4c8ccfa6869c1d77f,NSCQ-MN-20260720-0077,MN,Faribault,CITY OF FARIBAULT,fire,cba,0,0,0,0,0,0,5,5,1,1,false,false,false
doc_7b2ea0c85a57ed3eaaead3ae,doc_7b2ea0c85a57ed3eaaead3ae,opaque_sha256_derived_identity_from_frozen_selection,cex1000_9fe447b67cb5179ad7f046e2,ttd_cd50ddae38d655a0c85d7b6c,sr_ca343b763485ae1e025e711c,NSCQ-CA-20260720-0354,CA,Hanford,CITY OF HANFORD,fire,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_7b4f94b2a7f0981f87ddc6f8,doc_7b4f94b2a7f0981f87ddc6f8,opaque_sha256_derived_identity_from_frozen_selection,cexrem_27b934e4605d6618b56843d4,ttd_5e525d0bb72413b1b76135cb,sr_3509ecc184e2110363a7fdf7,NSCQ-TX-20260720-0029,TX,McKinney,CITY OF MCKINNEY,police,cba,0,0,5,5,0,0,2,2,0,0,false,false,false
doc_7b557b29d8992f8883f93dae,doc_7b557b29d8992f8883f93dae,opaque_sha256_derived_identity_from_frozen_selection,cexrem_26154385cdeb5ae98bd84a13,ttd_17bd30113f7ea497abeb883c,sr_1d4cde5b33a00f4065852362,NSCQ-NV-20260720-0007,NV,North Las Vegas,CITY OF NORTH LAS VEGAS,fire,cba,1,1,1,1,1,1,5,5,0,0,false,false,false
doc_7b91f1e09c47b0e62dd7052a,doc_7b91f1e09c47b0e62dd7052a,opaque_sha256_derived_identity_from_frozen_selection,cex_431b3f8707bedfa99876517c,ttd_f80aabc2d8533e9f008d5f21,sr_497fda2ddc054761364e8a2a,NSCQ-DE-20260720-0006,DE,Newark,CITY OF NEWARK,non_safety,cba,3,3,5,5,1,1,7,7,0,0,false,false,false
doc_7ba0eef607f43d2cc4a12eba,doc_7ba0eef607f43d2cc4a12eba,opaque_sha256_derived_identity_from_frozen_selection,cexrem_124cff3ebc16660233a8855c,ttd_018732d6ac9f0a17e6bc7d78,sr_6e545935248b508a6da74d38,NSCQ-ID-20260720-0001,ID,Boise City,CITY OF BOISE,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_7bad7ba0c4844f22df67979a,doc_7bad7ba0c4844f22df67979a,opaque_sha256_derived_identity_from_frozen_selection,cex1000_09e0df4c755c929092c1015d,ttd_a5754d110d8afef887871297,sr_efe762c2e295a4b755c885b5,NSCQ-OH-20260720-0173,OH,Green,CITY OF GREEN,non_safety,cba,2,2,1,1,1,1,5,5,0,0,false,false,false
doc_7c128f74db5ed8fc9e22a9d4,doc_7c128f74db5ed8fc9e22a9d4,opaque_sha256_derived_identity_from_frozen_selection,cex_d253fb67478332150a989f69,ttd_63ac3b009ee004b1ff96aefd,sr_4f17b22a4300f94c82c769c8,NSCQ-PA-20260720-0060,PA,Harrisburg,CITY OF HARRISBURG,non_safety,cba,4,2,2,2,1,1,8,8,0,0,true,false,false
doc_7c6fa71bb79b02573181953d,doc_7c6fa71bb79b02573181953d,opaque_sha256_derived_identity_from_frozen_selection,cex_67c1510ce0f0ccd1854abbf1,ttd_a24a019eadcda1e485c334b6,sr_580cad78e90984ccdc715d61,NSCQ-SD-20260720-0002,SD,Sioux Falls,CITY OF SIOUX FALLS,fire,cba,0,0,4,4,0,0,4,4,0,0,false,false,false
doc_7c753a06913243bfadc6cbf1,doc_7c753a06913243bfadc6cbf1,opaque_sha256_derived_identity_from_frozen_selection,cex_e095f5d719d970a328732270,ttd_44766a2f151b1f8a1dbdc34e,sr_d5ec97e72a7b268a06e0cc74,NSCQ-MA-20260720-0154,MA,Amesbury,CITY OF AMESBURY,non_safety,cba,3,3,5,5,0,0,2,2,0,0,false,false,false
doc_7c96e1ed30647e8e029edc45,doc_7c96e1ed30647e8e029edc45,opaque_sha256_derived_identity_from_frozen_selection,cexrem_d7bd54408cec02a090721b59,ttd_2dcc7aa9b551aeebee740be4,sr_e5ad589da133bca8cd8f8cae,NSCQ-WI-20260720-0098,WI,Muskego,CITY OF MUSKEGO,police,cba,0,0,5,5,0,0,2,2,0,0,false,false,false
doc_7cbdc65514e4851b05e3d4f2,doc_7cbdc65514e4851b05e3d4f2,opaque_sha256_derived_identity_from_frozen_selection,cex1000_31bfe743a7c2c5b7f29cd179,ttd_9c51791063baa7846d514ab2,sr_47bb6034f143f7ff3b98e44f,NSCQ-OH-20260720-0183,OH,Troy,CITY OF TROY,non_safety,cba,0,0,0,0,0,0,3,3,0,0,false,false,false
doc_7cede47789f345313523aa86,doc_7cede47789f345313523aa86,opaque_sha256_derived_identity_from_frozen_selection,cexrem_92ba89ca4429c3c9fb75cdcc,ttd_8c631122f8e850f6f829aa2b,sr_dcb684936b222ae04877da0e,NSCQ-MN-20260720-0116,MN,Crystal,CITY OF CRYSTAL,police,cba,0,0,0,0,0,0,1,1,0,0,false,false,false
doc_7d1f31bf22a9158100133b12,doc_7d1f31bf22a9158100133b12,opaque_sha256_derived_identity_from_frozen_selection,cex1000_a8da6d6d78ae462cc92dc6bb,ttd_26302fd3f1de8167558186f4,sr_9bd674722aa7f18d1b1981ea,NSCQ-WA-20260720-0033,WA,Yakima,CITY OF YAKIMA,police,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_7e0576b10f8f7afb01ca6253,doc_7e0576b10f8f7afb01ca6253,opaque_sha256_derived_identity_from_frozen_selection,cex_465899812880ee6e8fda2265,ttd_47aaac0987d814454d0728cb,sr_efc6fcbd7422406b0ee17149,NSCQ-OH-20260720-0078,OH,Lancaster,CITY OF LANCASTER,non_safety,cba,0,0,1,1,0,0,5,5,0,0,false,false,false
doc_7e2b421d1febdac333d491f2,doc_7e2b421d1febdac333d491f2,opaque_sha256_derived_identity_from_frozen_selection,cexrem_6eaa7973d33b17d375fa5409,ttd_e96815ee2ccbcf5e51d877fc,sr_56f2a540b8d5c69b6ba61a87,NSCQ-FL-20260720-0044,FL,West Palm Beach,CITY OF WEST PALM BEACH,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_7e3314900da7fc773e492797,doc_7e3314900da7fc773e492797,opaque_sha256_derived_identity_from_frozen_selection,cex_e6cb75441eaf1f9cd343c08b,ttd_a03efe19ef70b57835584439,sr_957a25fd67944697a886d1ea,NSCQ-NH-20260720-0002,NH,Manchester,CITY OF MANCHESTER,police,cba,5,5,5,5,0,0,5,5,1,1,false,false,false
doc_7e495882f551c4ad8996b351,doc_7e495882f551c4ad8996b351,opaque_sha256_derived_identity_from_frozen_selection,cex_ba17edc93c04373253aa56b0,ttd_9550c1fb6104bb9522dd37c8,sr_36a74ceb961983035210ed82,NSCQ-OR-20260720-0089,OR,Central Point,CITY OF CENTRAL POINT,non_safety,cba,2,2,5,5,1,1,2,2,0,0,false,false,false
doc_7e5d50c9a035a6444d4024a9,doc_7e5d50c9a035a6444d4024a9,opaque_sha256_derived_identity_from_frozen_selection,cexrem_058b6d1546a652696ceada65,ttd_13e3301298b66146357cc961,sr_8664fe6a98dc7bd7cba78e11,NSCQ-CA-20260720-0381,CA,Ceres,CITY OF CERES,non_safety,cba,0,0,0,0,0,0,4,4,0,0,false,false,false
doc_7e790cd930d36e94b1e15add,doc_7e790cd930d36e94b1e15add,opaque_sha256_derived_identity_from_frozen_selection,cex1000_7312ba8f4a5760f2531c3bea,ttd_f9718521ce83bc9278190c78,sr_f8b28bf5698a8ec62a8b379d,NSCQ-OH-20260720-0541,OH,Montgomery,CITY OF MONTGOMERY,fire,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_7ec134cf6ccf57582a1fd43c,doc_7ec134cf6ccf57582a1fd43c,opaque_sha256_derived_identity_from_frozen_selection,cex_10855ba19f6e947b9db9c091,ttd_e3310bdfe3a4f06b80b836bc,sr_98454e9a5a4bca35a65a2ea8,NSCQ-NM-20260720-0001,NM,Albuquerque,CITY OF ALBUQUERQUE,police,cba,5,5,5,5,1,1,5,5,0,0,false,false,false
doc_7ec92e061dd22254d9673ce0,doc_7ec92e061dd22254d9673ce0,opaque_sha256_derived_identity_from_frozen_selection,cexrem_4529c1f8208c9b20378c7e67,ttd_6c2a59126f0e0aaf2d760a71,sr_3d994525bcec5ccaf110dfbe,NSCQ-OH-20260720-0148,OH,Springboro,CITY OF SPRINGBORO,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_7edb93c0a3e256471f02cec0,doc_7edb93c0a3e256471f02cec0,opaque_sha256_derived_identity_from_frozen_selection,cex_a02ff14c6dec91662c76afe7,ttd_1fedddec5406ca00cb97588e,sr_59aa0a3304588378022a35f0,NSCQ-NE-20260720-0005,NE,Lincoln,CITY OF LINCOLN,fire,cba,1,0,1,1,1,0,3,3,0,0,true,false,false
doc_7f039ef8179f2c9a5293c823,doc_7f039ef8179f2c9a5293c823,opaque_sha256_derived_identity_from_frozen_selection,cex_790e21bbf2bb8eed67f4986d,ttd_6c8f3c3df77ff729af08777d,sr_b499bc3bac51f0399021a11a,NSCQ-NM-20260720-0002,NM,Albuquerque,CITY OF ALBUQUERQUE,non_safety,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_7f388b569528570a4a4d9aad,doc_7f388b569528570a4a4d9aad,opaque_sha256_derived_identity_from_frozen_selection,cexrem_1aa8e111c26f90f315789497,ttd_6e94828bd531f3633e25edd0,sr_322eb79450f1ae15bbdab0e8,NSCQ-OH-20260720-0610,OH,Madeira,CITY OF MADEIRA,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_7f3e661b711612e676169bf6,doc_7f3e661b711612e676169bf6,opaque_sha256_derived_identity_from_frozen_selection,cexrem_302de5680428f779c925e49f,ttd_75a39dfda9c52aa0e495dfdf,sr_bc5ad5df0d63ef689b8d2ea9,NSCQ-IL-20260720-0266,IL,Maywood,VILLAGE OF MAYWOOD,police,cba,3,3,0,0,0,0,0,0,0,0,false,false,false
doc_7f537267ff9c761f75e0ba22,doc_7f537267ff9c761f75e0ba22,opaque_sha256_derived_identity_from_frozen_selection,cex1000_db51721a980de13245e5443d,ttd_425946253ea9e0673a568179,sr_a87ef0471f41e9f9a367035f,NSCQ-OH-20260720-0315,OH,Steubenville,CITY OF STEUBENVILLE,fire,cba,1,1,1,1,1,1,5,5,0,0,false,false,false
doc_7f576386075f89a6067aafd7,doc_7f576386075f89a6067aafd7,opaque_sha256_derived_identity_from_frozen_selection,cexrem_d13545e59462fe78f5f1fefb,ttd_0ff9cbb123a4d29157de93cf,sr_dbf38d6cbd82acb6472d02f5,NSCQ-IL-20260720-0134,IL,Danville,CITY OF DANVILLE,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_7f7fd2cb0e2aba2e69eee0eb,doc_7f7fd2cb0e2aba2e69eee0eb,opaque_sha256_derived_identity_from_frozen_selection,cex_3909c03b68be38b12449cbaa,ttd_0ae35090cd6c7da513404c7e,sr_f2e10ffcb54da219c9d5aed2,NSCQ-CT-20260720-0062,CT,Manchester,TOWN OF MANCHESTER,non_safety,cba,0,0,5,5,0,0,5,5,0,0,false,false,false
doc_7fbc9ddc7fe1e13527e8a0d7,doc_7fbc9ddc7fe1e13527e8a0d7,opaque_sha256_derived_identity_from_frozen_selection,cexrem_e440d0d602f08abfc33b5007,ttd_f6addb11bb545164a02299a9,sr_2a53e75211ac070680ebe0e2,NSCQ-MA-20260720-0094,MA,Salem,CITY OF SALEM,non_safety,cba,5,5,2,2,1,1,1,1,0,0,false,false,false
doc_7fef63dcd2a46995c7266534,doc_7fef63dcd2a46995c7266534,opaque_sha256_derived_identity_from_frozen_selection,cex_907a2e5abc8c90a8169908bc,ttd_f08a0cb4139142bf077f92b0,sr_61fa220cdeb7616ec242e8bb,NSCQ-FL-20260720-0148,FL,Riviera Beach,CITY OF RIVIERA BEACH,non_safety,cba,0,0,4,4,0,0,5,5,0,0,false,false,false
doc_7ff5c8360f0341c92a98c41d,doc_7ff5c8360f0341c92a98c41d,opaque_sha256_derived_identity_from_frozen_selection,cex1000_5813c17256cbba739736e30f,ttd_731dc02441f4050ce7b8154e,sr_7a9f2bfb938939c5316a3ca9,NSCQ-OH-20260720-0585,OH,Girard,CITY OF GIRARD,non_safety,cba,0,0,0,0,0,0,3,3,0,0,false,false,false
doc_80226e98fa844abf0e40a08b,doc_80226e98fa844abf0e40a08b,opaque_sha256_derived_identity_from_frozen_selection,cex_6f5ea03bb6f2bb57002ce083,ttd_099fdbc07340886548a700db,sr_e3be1b0c40c5265160c79435,NSCQ-CA-20260720-0395,CA,San Bruno,CITY OF SAN BRUNO,fire,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_803ac1102f4c6d5574e57966,doc_803ac1102f4c6d5574e57966,opaque_sha256_derived_identity_from_frozen_selection,cexrem_c0030e8db6154744c9fd603c,ttd_711e63d26d86471c9326b034,sr_79cd3c70d61e169b5d483f5a,NSCQ-NV-20260720-0013,NV,Sparks,CITY OF SPARKS,police,cba,5,5,2,2,1,1,2,2,0,0,false,false,false
doc_8066e0fde272083082879011,doc_8066e0fde272083082879011,opaque_sha256_derived_identity_from_frozen_selection,cexrem_b4c91c3ab35aaf92f4935d7a,ttd_ca332d28b87e42ed4862faf1,sr_14594f31ea7745b54088d83e,NSCQ-OH-20260720-0631,OH,Campbell,CITY OF CAMPBELL,police,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_806fde0ee3c5329c9961a0f4,doc_806fde0ee3c5329c9961a0f4,opaque_sha256_derived_identity_from_frozen_selection,cexrem_2891b7fb41e14ba86f2c6c62,ttd_a47bf7ddde6f703ded5257d5,sr_f9aa5e9819cf2c79c486059b,NSCQ-SC-20260720-0001,SC,North Charleston,CITY OF NORTH CHARLESTON,non_safety,wage_schedule_or_compensation_plan,3,3,0,0,0,0,0,0,0,0,false,false,false
doc_80899a795a0bec5a115929a4,doc_80899a795a0bec5a115929a4,opaque_sha256_derived_identity_from_frozen_selection,cex_bb3325b5f952a15943a62af6,ttd_410b0f0f6166b075a888bc46,sr_29c56b317698be3115b359f5,NSCQ-SD-20260720-0035,SD,Madison,CITY OF MADISON,police,wage_schedule_or_compensation_plan,4,4,3,3,1,1,5,5,0,0,false,false,false
doc_80bd28b9c1ac429ee71f698e,doc_80bd28b9c1ac429ee71f698e,opaque_sha256_derived_identity_from_frozen_selection,cex_b4455d0c594f3202b9cac188,ttd_8baa1cfca2e336178191cee6,sr_375a318dd7ce24b48569c434,NSCQ-WA-20260720-0115,WA,Moses Lake,CITY OF MOSES LAKE,police,memorandum_or_settlement,5,5,5,5,0,0,5,5,0,0,false,false,false
doc_80ff56ad6b38dc69a582c669,doc_80ff56ad6b38dc69a582c669,opaque_sha256_derived_identity_from_frozen_selection,cex1000_f158c740c4e0071b17d1d7b2,ttd_b2bc7b7d875058f937226912,sr_48499318a75aa072b100c411,NSCQ-IL-20260720-0091,IL,Wheaton,CITY OF WHEATON,fire,cba,0,0,0,0,0,0,4,4,0,0,false,false,false
doc_810eec10113a90e2bc8412c4,doc_810eec10113a90e2bc8412c4,opaque_sha256_derived_identity_from_frozen_selection,cex_225edc0d3ba2c4bae722a0cb,ttd_577f9de2b774aceccf11ac8b,sr_600af68b29bc8bd900b8d2ef,NSCQ-WA-20260720-0098,WA,Lake Stevens,CITY OF LAKE STEVENS,police,cba,0,0,1,1,0,0,2,2,1,1,false,false,false
doc_812feed4c46ff05d66eb0b9a,doc_812feed4c46ff05d66eb0b9a,opaque_sha256_derived_identity_from_frozen_selection,cexrem_9fd138e48b589de7771ce22c,ttd_31ae1c436f523e95f4d99c4a,sr_e91029c9004b09cc2953254a,NSCQ-IL-20260720-0051,IL,Palatine,VILLAGE OF PALATINE,fire,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_8142c423471f872a38b72c08,doc_8142c423471f872a38b72c08,opaque_sha256_derived_identity_from_frozen_selection,cex1000_be17d847549e2087a834b60d,ttd_6ff2ece08b1ab779c098828a,sr_777522d09aab8e5d523ebb3c,NSCQ-OH-20260720-0370,OH,Galion,CITY OF GALION,fire,cba,0,0,0,0,0,0,1,1,0,0,false,false,false
doc_819e7c38f731f4e529c49f0b,doc_819e7c38f731f4e529c49f0b,opaque_sha256_derived_identity_from_frozen_selection,cex1000_892ac2d1d35fbd579b5f9732,ttd_e91a4730e3e60346c9f4c8a4,sr_fc5ca22afd4fa3040f2bb117,NSCQ-OH-20260720-0386,OH,Circleville,CITY OF CIRCLEVILLE,police,cba,0,0,0,0,0,0,4,4,0,0,false,false,false
doc_81ddecdba4811961ff93a37e,doc_81ddecdba4811961ff93a37e,opaque_sha256_derived_identity_from_frozen_selection,cex1000_c0120d13fd85e9999927dc33,ttd_6b7e557ddd7a2be70be0db5a,sr_0d089ea2ff597aca288d0dc8,NSCQ-OH-20260720-0147,OH,Bowling Green,CITY OF BOWLING GREEN,fire,cba,0,0,3,3,0,0,3,3,0,0,false,false,false
doc_81e9a771eb1bfdc1fa91b287,doc_81e9a771eb1bfdc1fa91b287,opaque_sha256_derived_identity_from_frozen_selection,cexrem_98a0d22a538a0d64ac0545da,ttd_6afef6563d403457a0550ecc,sr_c86bcf0fe1db147d87166374,NSCQ-OH-20260720-0648,OH,Grandview Heights,CITY OF GRANDVIEW HEIGHTS,fire,cba,0,0,0,0,0,0,3,3,0,0,false,false,false
doc_81ee9e4a6f241086c94be670,doc_81ee9e4a6f241086c94be670,opaque_sha256_derived_identity_from_frozen_selection,cex_c07790febc2c17a3e884495b,ttd_21b5581a5e83217bf95fdb14,sr_26cdf81fcc82b5b83049effe,NSCQ-MO-20260720-0003,MO,Independence,CITY OF INDEPENDENCE,police,cba,0,0,3,3,0,0,5,5,0,0,false,false,false
doc_821d9ecf8c3a6205629c7d71,doc_821d9ecf8c3a6205629c7d71,opaque_sha256_derived_identity_from_frozen_selection,cex1000_4643100ed834934f8b8f3910,ttd_f47b4f9cbde99e8ed82340ed,sr_ebf3d7bb617d7199080bf6cb,NSCQ-OH-20260720-0170,OH,Avon Lake,CITY OF AVON LAKE,fire,cba,1,1,0,0,0,0,2,2,0,0,false,false,false
doc_823d891b3dbde9e60f58ea31,doc_823d891b3dbde9e60f58ea31,opaque_sha256_derived_identity_from_frozen_selection,cexrem_bdd62b9bad54c484658a6d29,ttd_1ffe1faf9fb0fa80c6a21759,sr_13eef7b883ea00867a806186,NSCQ-ID-20260720-0015,ID,Lewiston,CITY OF LEWISTON,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_825b53fda33c0b97a92c2330,doc_825b53fda33c0b97a92c2330,opaque_sha256_derived_identity_from_frozen_selection,cexrem_ec554c78bb1df06f4cac7ebd,ttd_cf1d02717f3e576fb01055c7,sr_f76eb58be447c0ad7638879f,NSCQ-OH-20260720-0647,OH,Grandview Heights,CITY OF GRANDVIEW HEIGHTS,police,cba,0,0,2,2,0,0,0,0,0,0,false,false,false
doc_8264a2bf61a7b099c6f07ceb,doc_8264a2bf61a7b099c6f07ceb,opaque_sha256_derived_identity_from_frozen_selection,cex_f481e07c180b3995b1e017c4,ttd_4df80d336e914010da10421e,sr_73e94f9dd5071f29395eb578,NSCQ-MI-20260720-0114,MI,Romulus,CITY OF ROMULUS,fire,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_82749f3b43ea2a66d1c5f047,doc_82749f3b43ea2a66d1c5f047,opaque_sha256_derived_identity_from_frozen_selection,cex_dc6e45820e7d993b31bbed3b,ttd_38e91853d03e8bc40fb82fbf,sr_506783f83314e2ff6220c429,NSCQ-PA-20260720-0016,PA,Reading,CITY OF READING,police,cba,5,5,2,2,0,0,0,0,0,0,false,false,false
doc_8296861d58345dcfa637b41f,doc_8296861d58345dcfa637b41f,opaque_sha256_derived_identity_from_frozen_selection,cexrem_87e7c3d145be78e94ee4ac26,ttd_97b8b58d334ef6a6effb5991,sr_0543f34f4c51b2b4f3ed7601,NSCQ-DC-20260720-0002,DC,Washington,CITY OF WASHINGTON DC,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_8298e5ced77de97f1484dc2e,doc_8298e5ced77de97f1484dc2e,opaque_sha256_derived_identity_from_frozen_selection,cex_e8174b9b1993df0687cbeb5c,ttd_36a5bd3c4ad73b4a24b4e293,sr_e480b8e5fdfb34b4b7fef455,NSCQ-MI-20260720-0135,MI,Ypsilanti,CITY OF YPSILANTI,police,cba,5,5,1,1,1,1,5,5,0,0,false,false,false
doc_82a1a138512b90f1011a240b,doc_82a1a138512b90f1011a240b,opaque_sha256_derived_identity_from_frozen_selection,cexrem_f21fae4d8174c655137bc513,ttd_1b8f38354613f71c2bbd907a,sr_40eecb8b21eccb382e4ef10b,NSCQ-NY-20260720-0084,NY,Geneva,CITY OF GENEVA,fire,cba,5,5,3,3,1,1,1,1,0,0,false,false,false
doc_82ad7cd73b117bd6fa03b964,doc_82ad7cd73b117bd6fa03b964,opaque_sha256_derived_identity_from_frozen_selection,cexrem_6a51721e6d7072f68f2defa0,ttd_d8135315ee395a0dbbca46b7,sr_26bfc55d01df6ea7b51672b8,NSCQ-WY-20260720-0013,WY,Rawlins,CITY OF RAWLINS,non_safety,wage_schedule_or_compensation_plan,5,5,0,0,0,0,0,0,0,0,false,false,false
doc_831509ac1ab281d1eac9f8b9,doc_831509ac1ab281d1eac9f8b9,opaque_sha256_derived_identity_from_frozen_selection,cexrem_d7897ede203952b588e79d36,ttd_0932595483f93e58b2738093,sr_1de48a4b668acb88a0005aa5,NSCQ-OH-20260720-0088,OH,Centerville,CITY OF CENTERVILLE,police,cba,0,0,4,4,0,0,0,0,0,0,false,false,false
doc_8323998777ab1c94c3852b08,doc_8323998777ab1c94c3852b08,opaque_sha256_derived_identity_from_frozen_selection,cex1000_d2dd8a9cecd52eab30ebd779,ttd_eb9fefb374f66bbe75b3259a,sr_d05a8b6001445e54fa1485fa,NSCQ-OH-20260720-0253,OH,Painesville,CITY OF PAINESVILLE,non_safety,cba,0,0,1,1,0,0,2,2,0,0,false,false,false
doc_83613436c883ba5cba31fb8c,doc_83613436c883ba5cba31fb8c,opaque_sha256_derived_identity_from_frozen_selection,cexrem_fe135a4ae9b8d32af68de75b,ttd_0c280e2b8e44610a75a65f3f,sr_afebf5a9b041f4c30674f1cc,NSCQ-OH-20260720-0433,OH,East Cleveland,CITY OF EAST CLEVELAND,fire,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_8376b1cf2695007d425c67a2,doc_8376b1cf2695007d425c67a2,opaque_sha256_derived_identity_from_frozen_selection,cexrem_61a5a987d593a2cfe49f24aa,ttd_69f1aff5299fbeaafd43f89b,sr_a2f5755f37df1e6bb0b47027,NSCQ-IL-20260720-0057,IL,Des Plaines,CITY OF DES PLAINES,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_83cce29a224428fb85372ba4,doc_83cce29a224428fb85372ba4,opaque_sha256_derived_identity_from_frozen_selection,cexrem_fc1c4886f0b9cb3ed32d8198,ttd_eaed26a75145d881225f4f89,sr_d73c9a81583ea67b229040c7,NSCQ-AL-20260720-0010,AL,Vestavia Hills,CITY OF VESTAVIA HILLS,non_safety,wage_schedule_or_compensation_plan,1,1,0,0,0,0,0,0,0,0,false,false,false
doc_83df6fa1353593b9a2cfa218,doc_83df6fa1353593b9a2cfa218,opaque_sha256_derived_identity_from_frozen_selection,cexrem_aba48685898896c69c973353,ttd_3cfdd26db2e60205cab11709,sr_9a13313d7b45e8058dc24607,NSCQ-MD-20260720-0049,MD,Ocean City,TOWN OF OCEAN CITY,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_83f698400981835f1eec1036,doc_83f698400981835f1eec1036,opaque_sha256_derived_identity_from_frozen_selection,cex_cf2ef3b39fdcb44d58e51f3b,ttd_9c9ee0dc13cc5b80490560f5,sr_f567c10fc4c29904b86746eb,NSCQ-CA-20260720-0549,CA,Marina,CITY OF MARINA,police,cba,3,3,2,2,0,0,0,0,0,0,false,false,false
doc_83fe5504147ef29a7e31e785,doc_83fe5504147ef29a7e31e785,opaque_sha256_derived_identity_from_frozen_selection,cex1000_51cab5772d23222e644b8710,ttd_a0ece16527e6f19e5d05c3ea,sr_f8cadebf709ed6f8572570f3,NSCQ-WA-20260720-0205,WA,Shelton,CITY OF SHELTON,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_842b986fbeec10e69b64a035,doc_842b986fbeec10e69b64a035,opaque_sha256_derived_identity_from_frozen_selection,cexrem_886390e12e71edce42d60d70,ttd_98dac62c770406a016ec2a24,sr_1f325dadecf0b0ee8841e3f2,NSCQ-ME-20260720-0009,ME,South Portland,CITY OF SOUTH PORTLAND,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_8450383e0379594ebecf951b,doc_8450383e0379594ebecf951b,opaque_sha256_derived_identity_from_frozen_selection,cex_90087bbbbc909a147839a59b,ttd_fdae1cd4ad8e1869d07af4fe,sr_851f74f89b041d028c440a15,NSCQ-LA-20260720-0005,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,non_safety,ordinance_or_policy,4,4,2,2,1,1,1,1,0,0,false,false,false
doc_84519d74ba68a55ad9808e0d,doc_84519d74ba68a55ad9808e0d,opaque_sha256_derived_identity_from_frozen_selection,cex_59541bd12d5d66db6bc0eaaf,ttd_1579d6676e61d539a018a0d9,sr_7b8e1bbe47dcd265b6bc4b5d,NSCQ-OH-20260720-0735,OH,Highland Heights,CITY OF HIGHLAND HEIGHTS,police,cba,4,2,3,3,0,0,6,6,0,0,true,false,false
doc_845a27154cc18d24d7508b7b,doc_845a27154cc18d24d7508b7b,opaque_sha256_derived_identity_from_frozen_selection,cex_96c43bbc4cbf811abf74f0f8,ttd_0a70fceea861f2dc34e6ae47,sr_b12bac41f51854712d6b7b9f,NSCQ-VA-20260720-0005,VA,Richmond,CITY OF RICHMOND,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_84b92ce9a3e01285f64fe0a5,doc_84b92ce9a3e01285f64fe0a5,opaque_sha256_derived_identity_from_frozen_selection,cex_2944b3b033eb563d9d0e9a12,ttd_560ba6cd01b9b5f045e58218,sr_2ae5ff049436caf22fe8e1ef,NSCQ-PA-20260720-0058,PA,Harrisburg,CITY OF HARRISBURG,fire,arbitration_award,5,4,2,2,1,1,4,4,0,0,true,false,false
doc_84db5291313415f142b84084,doc_84db5291313415f142b84084,opaque_sha256_derived_identity_from_frozen_selection,cex1000_1dbb306b8c44e3aec229284a,ttd_7bbd4204c0640325fbf2f455,sr_ea5befd7fa9a082a78f451dc,NSCQ-FL-20260720-0087,FL,Largo,CITY OF LARGO,non_safety,cba,0,0,0,0,0,0,1,1,0,0,false,false,false
