span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,market_or_comparability_pressure_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-237dac99b155104f71830bda,B4X2500-RATING-20260730-08091d8a76ff8972ac0b4d73,B4X2500LIVE-20260729-009763,B4X2500SRD-20260730-54ceb0130071657ebcf1,Seymour,TX,South,personnel_policy,NO 1506 - Resolution of the City of Seymour to Add Verbage to the Personnel Policy,https://cityofseymour.org/notices/no-1506-resolution-of-the-city-of-seymour-to-add-verbage-to-the-personnel-policy,non_cba_or_other_hint,market_or_comparability_context,"Discrimination against any person in recruitment, examination, appointment, training, promotion, discipline, or any other aspect of personnel administration because of political or religious opinions or affiliations;","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,4,pi_report_core_finding_ready,380,6070,6286,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,4,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-986874f9e20551ad11d8cff5,B4X2500-RATING-20260730-226d7170522bfcf409da2b33,B4X2500LIVE-20260729-009763,B4X2500SRD-20260730-54ceb0130071657ebcf1,Seymour,TX,South,personnel_policy,NO 1506 - Resolution of the City of Seymour to Add Verbage to the Personnel Policy,https://cityofseymour.org/notices/no-1506-resolution-of-the-city-of-seymour-to-add-verbage-to-the-personnel-policy,non_cba_or_other_hint,market_or_comparability_context,"c. To develop a program of recruitment, and advancement which will make employment with the city attractive as a profession and encourage each employee to render his best services to the city?","The passage references market, comparison, recruitment, or retention context.",unclear,non_safety_advantage,3,pi_report_supporting_example,374,5624,5825,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-f6c35f32250b323c4687865d,B4X2500-RATING-20260730-7008233865a9b67fd31cd4ba,B4X2500LIVE-20260729-009767,B4X2500SRD-20260730-1a8ebcd241da5ca7e7d5,Shenandoah,TX,South,budget_or_pay_plan,"Minutes of Special Meeting (Budget Workshop) — Police Pay Scale (Aug 13, 2025)",https://shenandoahtx.us/AgendaCenter/ViewFile/Minutes/_08132025-575,non_cba_or_other_hint,market_or_comparability_context,scale to remain competitive in recruitment and retention.,"The passage references market, comparison, recruitment, or retention context.",safety,non_safety_advantage,4,pi_report_core_finding_ready,193,5632,5689,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,4,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-752470a69f1817b7ece702cc,B4X2500-RATING-20260730-46fde510166761e0261725a2,B4X2500LIVE-20260729-004892,B4X2500SRD-20260730-80dc2e29a459d30d1dbb,Marysvale,UT,West,other_local_government_pay_policy,Marysvale Town Code (Revised Ordinances) — § 3-818 Compensation and Salaries,https://marysvale.gov/wp-content/uploads/2026/01/ORDINANCES.REVISED.1.3.26.pdf,non_cba_or_other_hint,market_or_comparability_context,12-1600.26 RETENTION.,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,8340,473685,473706,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-05314a230ac2585712191175,B4X2500-RATING-20260730-fc98458f0288b615605574bb,B4X2500LIVE-20260729-002293,B4X2500SRD-20260730-7d13206554b68abf209c,Occoquan,VA,South,wage_schedule,O-2025-03 Ordinance to Authorize the Town Manager to Issue Monetary Bonuses to Town Employees,https://occoquanva.gov/wp-content/uploads/2025/02/TC-Agenda-Packet-FULL-3-4-2025.pdf,non_cba_or_other_hint,market_or_comparability_context,• Staff Retention Program – NEW: The Town Manager has been researching and,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,755,38369,38444,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-f49794563df32eeb5792d01d,B4X2500-RATING-20260730-e0fd4fae2a599e8aef44c4f2,B4X2500LIVE-20260729-002293,B4X2500SRD-20260730-7d13206554b68abf209c,Occoquan,VA,South,wage_schedule,O-2025-03 Ordinance to Authorize the Town Manager to Issue Monetary Bonuses to Town Employees,https://occoquanva.gov/wp-content/uploads/2025/02/TC-Agenda-Packet-FULL-3-4-2025.pdf,non_cba_or_other_hint,market_or_comparability_context,"➢ Personnel Recruitment, Retention, and Succession Planning","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,741,37297,37357,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-8da5d448205a2b24134c56fa,B4X2500-RATING-20260730-4f32f7968e317b8f017a5b2e,B4X2500LIVE-20260729-009791,B4X2500SRD-20260730-ef2db1ccced476e86cfa,Onancock,VA,South,personnel_policy,Town of Onancock Personnel Policy (ADOPTED 07/24/23),https://onancock.com/wp-content/uploads/2023/09/Town-of-Onancock.-Personnel-Policy-ADOPTED-072423.pdf,non_cba_or_other_hint,market_or_comparability_context,"• Recruiting, hiring, and promoting in all job classifications without regard to race, color, religion,","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,155,13373,13477,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-27af570ee545d9b2dcd5c64c,B4X2500-RATING-20260730-fc253cca77daecb1de1335f5,B4X2500LIVE-20260729-009801,B4X2500SRD-20260730-4c3a7fd41c2f88a0482d,Urbanna,VA,South,personnel_policy,Personnel Policy Presentation – Town Attorney (Town of Urbanna employee compensation policy),https://urbannava.gov/PDFs/TC_agendas/2026/10261-051426-M.pdf,non_cba_or_other_hint,market_or_comparability_context,found in comparable communities? Does the missing attribute or service directly affect low- and,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,2243,117403,117499,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-dc51585a3198e8900b6045c9,B4X2500-RATING-20260730-029b5e8d83468ba9fbf207a1,B4X2500LIVE-20260729-006643,B4X2500SRD-20260730-6c377292f3002270eaf1,Canaan,VT,Northeast,budget_or_pay_plan,"Town of Canaan, Vermont Personnel Policies and Rules Handbook (includes Section 21: Pay Plan—Revised 11/10/2014)",https://canaan-vt.org/images/Personel_policy_Rev_120924.pdf,non_cba_or_other_hint,market_or_comparability_context,"Furthermore, the Town recognizes that equality of opportunity must extend beyond recruitment","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,124,6060,6153,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-956ce2d023bab2241a73ebc0,B4X2500-RATING-20260730-cb5a3d259237c99dedff2174,B4X2500LIVE-20260729-006652,B4X2500SRD-20260730-53e38f8cb350470ddfb9,Eden,VT,Northeast,wage_schedule,Eden Town Report 2023-2024/2024-2025 (Employee Wage Summary Report 7/1/2024 to 6/30/2025),https://edenvt.org/wp-content/uploads/2026/02/Eden-Town-Report-24-25.pdf,non_cba_or_other_hint,market_or_comparability_context,"The Department is actively recruiting new members, and meets","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,1748,96355,96417,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-bb6f5bfab5eb9f892e0b01a5,B4X2500-RATING-20260730-84efa8f062c7da53247c381e,B4X2500LIVE-20260729-006653,B4X2500SRD-20260730-caf7cf4ee7500a128d42,Fletcher,VT,Northeast,wage_schedule,"Town of Fletcher, Vermont 2020 Annual Report — GENERAL WAGE SCALE (For the period July 1, 2019 through June 30, 2020)",https://fletchervt.net/wp-content/uploads/2021/02/2020-Town-Report-PDF.pdf,non_cba_or_other_hint,market_or_comparability_context,Fairfax Rescue is always recruiting and relies on new volunteers.,"The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,1850,89571,89636,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-f94a414d5f42828d6ab28cfa,B4X2500-RATING-20260730-c3064175e0b3fa3904d4271e,B4X2500LIVE-20260729-006653,B4X2500SRD-20260730-caf7cf4ee7500a128d42,Fletcher,VT,Northeast,wage_schedule,"Town of Fletcher, Vermont 2020 Annual Report — GENERAL WAGE SCALE (For the period July 1, 2019 through June 30, 2020)",https://fletchervt.net/wp-content/uploads/2021/02/2020-Town-Report-PDF.pdf,non_cba_or_other_hint,quantitative_compensation,This budget is coming in well below the state average which is currently running at a 3.75% increase.,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",unclear,neutral_or_general,2,pi_report_context_only,2214,109504,109607,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-b7b25f25b2084bc9be7fb418,B4X2500-RATING-20260730-6c66180e3ff17278bed55326,B4X2500LIVE-20260729-009159,B4X2500SRD-20260730-2f6db519aa4127551a58,Killington,VT,Northeast,personnel_policy,Personnel Policy (Draft SB 09.08.2025) (Town of Killington),https://killingtontown.com/vertical/sites/%7BE4345A2E-9636-47A3-9B74-2E6220745729%7D/uploads/Personnel_Policy_DRAFT_SB_09.08.2025%281%29.pdf,non_cba_or_other_hint,market_or_comparability_context,covered by the State of Vermont’s retention rules and disposition schedules for municipal,"The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,373,23748,23838,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-2c8ecc865f79ca8e0f46f6a0,B4X2500-RATING-20260730-1df13c44221c0c25bb0d3aac,B4X2500LIVE-20260729-001683,B4X2500SRD-20260730-e1ce38f0f43ee3a6d697,Lincoln,VT,Northeast,wage_schedule,SELECTBOARD MEETING MINUTES – DRAFT 10-1-24 SB Regular Meeting (PDF),https://lincolnvermont.org/vertical/sites/%7B53E9A1A8-33C4-4381-8550-24F9124297B8%7D/uploads/Minutes_DRAFT_10-1-24_SB_Regular_Meeting.docx_%281%29.pdf,non_cba_or_other_hint,mixed_quantitative_qualitative,"MOTION by Ken, 2nd by Tim to provide a 1.5% salary increase for the office staff as a retention",The passage combines a raw compensation term with possible wage-setting context for later review.,unclear,neutral_or_general,4,downstream_normalization_needed,148,9773,9869,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,4,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,report_usable_direct
