span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,bargaining_power_signal_strength,strike_or_no_strike_constraint_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-8259e3da4f7f960d51f1b2fd,B4X2500-RATING-20260730-f7f86c647ebfc315b9249526,B4X2500LIVE-20260729-005741,B4X2500SRD-20260730-9bf13515a191479641a9,Chester,OH,Midwest,cba,Negotiated Agreement between Chester Township and International Brotherhood of Teamsters Local Union No. 436,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-02-0117.pdf,cba_hint,qualitative_mechanism,in job classifications but retains the sole right and discretion to fill vacancies by hiring from,The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,neutral_or_general,2,pi_report_context_only,1344,67543,67641,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,general_bargaining_or_dispute_context,general_bargaining_or_dispute_context,the record provides general bargaining/dispute context but does not identify a precise wage-setting pathway,documentary_context_only
B4X2500SPAN-20260730-8377c49918469fcb1e80a1d8,B4X2500-RATING-20260730-1a6fb40a4c8673a165086d99,B4X2500LIVE-20260729-005741,B4X2500SRD-20260730-9bf13515a191479641a9,Chester,OH,Midwest,cba,Negotiated Agreement between Chester Township and International Brotherhood of Teamsters Local Union No. 436,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-02-0117.pdf,cba_hint,qualitative_mechanism,ARTICLE 4 - NO STRIKE / NO LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,4,pi_report_core_finding_ready,138,6052,6087,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-8b1cc0d31c184e34fe8137d7,B4X2500-RATING-20260730-f3fa39d9513179aaeb255ffa,B4X2500LIVE-20260729-005739,B4X2500SRD-20260730-4b9c89799ffc20d9c68c,Chester,OH,Midwest,cba,Negotiated Agreement between Chester Township and the Ohio Patrolmen's Benevolent Association (SERB Case Nos. 2021-MED-10-1303 (Patrol) / 2021-MED-10-1304 (Sergeant)),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1303.pdf,cba_hint,qualitative_mechanism,Article 4 No Strike - No Lockout ........,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,35,935,976,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-cc721258fb3a9eced1194b4a,B4X2500-RATING-20260730-12e0e400f1f047f5aff8da1b,B4X2500LIVE-20260729-005740,B4X2500SRD-20260730-674445a9ecd267538bb1,Chester,OH,Midwest,cba,Agreement between the Township of Chester (County of Geauga) and the Chester Township Professional Firefighters IAFF Local 5331,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-06-0699.pdf,cba_hint,qualitative_mechanism,NO STRIKE/NO LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,179,9973,9994,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-d8d0436c431fae5d0616596d,B4X2500-RATING-20260730-9bb648cd8fafd70f70369dda,B4X2500LIVE-20260729-005741,B4X2500SRD-20260730-9bf13515a191479641a9,Chester,OH,Midwest,cba,Negotiated Agreement between Chester Township and International Brotherhood of Teamsters Local Union No. 436,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-02-0117.pdf,cba_hint,qualitative_mechanism,"or participate in any strike, work stoppage, work slowdown or any other interruption of",The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,4,pi_report_core_finding_ready,145,6475,6563,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-e1bef08ef7f6b4717b1b21ac,B4X2500-RATING-20260730-6021af9416870492c8182254,B4X2500LIVE-20260729-005739,B4X2500SRD-20260730-4b9c89799ffc20d9c68c,Chester,OH,Midwest,cba,Negotiated Agreement between Chester Township and the Ohio Patrolmen's Benevolent Association (SERB Case Nos. 2021-MED-10-1303 (Patrol) / 2021-MED-10-1304 (Sergeant)),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1303.pdf,cba_hint,qualitative_mechanism,"will authorize, instigate, cause, aid, condone or participate in any strike, work stoppage, work",The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,160,10239,10336,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-ef2676acd94ef11d283ce57d,B4X2500-RATING-20260730-0888e11dadd462f91574a848,B4X2500LIVE-20260729-005739,B4X2500SRD-20260730-4b9c89799ffc20d9c68c,Chester,OH,Midwest,cba,Negotiated Agreement between Chester Township and the Ohio Patrolmen's Benevolent Association (SERB Case Nos. 2021-MED-10-1303 (Patrol) / 2021-MED-10-1304 (Sergeant)),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1303.pdf,cba_hint,qualitative_mechanism,NO STRIKE-NO LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,153,9879,9900,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-eff35186c5c606102554fbf6,B4X2500-RATING-20260730-9ade58d0e1b21bf8f0cbc226,B4X2500LIVE-20260729-005740,B4X2500SRD-20260730-674445a9ecd267538bb1,Chester,OH,Midwest,cba,Agreement between the Township of Chester (County of Geauga) and the Chester Township Professional Firefighters IAFF Local 5331,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-06-0699.pdf,cba_hint,qualitative_mechanism,No Strike/No Lockout.,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,181,10005,10027,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-22395bf385e48837d9eda1ed,B4X2500-RATING-20260730-6df98a8d52449417297fa323,B4X2500LIVE-20260729-003255,B4X2500SRD-20260730-d7250018180594338cc6,Clinton,OH,Midwest,cba,"Collective Bargaining Agreement between Township of Clinton, Franklin County, Ohio and Fraternal Order of Police, Capital City Lodge No. 9",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-07-0682.pdf,cba_hint,qualitative_mechanism,ARTICLE 13 - NO STRIKE/NO LOCKOUT 19,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,105,2946,2983,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-6537c1114140e606d299ea05,B4X2500-RATING-20260730-9079f8469c7d7ca71d653e8a,B4X2500LIVE-20260729-003255,B4X2500SRD-20260730-d7250018180594338cc6,Clinton,OH,Midwest,cba,"Collective Bargaining Agreement between Township of Clinton, Franklin County, Ohio and Fraternal Order of Police, Capital City Lodge No. 9",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-07-0682.pdf,cba_hint,qualitative_mechanism,No Strike 19,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,106,2996,3010,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-d1251824ef6501b83be09b7b,B4X2500-RATING-20260730-a9f8dbb21007fed6cd769cce,B4X2500LIVE-20260729-003255,B4X2500SRD-20260730-d7250018180594338cc6,Clinton,OH,Midwest,cba,"Collective Bargaining Agreement between Township of Clinton, Franklin County, Ohio and Fraternal Order of Police, Capital City Lodge No. 9",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-07-0682.pdf,cba_hint,qualitative_mechanism,NO STRIKE/NO LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,1160,69224,69245,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-7bfebe47af3ce8e7ec47f830,B4X2500-RATING-20260730-fb7a38b1f326e518e36cff4d,B4X2500LIVE-20260729-008238,B4X2500SRD-20260730-8e8ee7010690394b5e39,Coal Grove,OH,Midwest,cba,Ordinance 2021-02 (02-11-21) Approving a Collective Bargaining Agreement Between the Village & Local 771-A and Ohio Council 8 AFSCME,https://coalgrovewater.org/sites/default/files/2024-04/ordinance_2021-02_02-11-21_approving_a_collective_bargaining_agrrement_between_village_local_771-a_and_ohio_council_8_afscme.pdf,cba_hint,bargaining_or_arbitration_context,"| negotiations with AFSCME Local 771-A regarding a new labor contract and,","The passage references bargaining, impasse, factfinding, or arbitration context.",non_safety,neutral_or_general,2,pi_report_context_only,16,344,419,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-0400fec180741986aafa7657,B4X2500-RATING-20260730-b65d13c3deb70cd420ba6255,B4X2500LIVE-20260729-000795,B4X2500SRD-20260730-3b64760bf706aaec2af4,Copley,OH,Midwest,cba,"Collective Bargaining Agreement (Copley Township Police Department Patrol Officers) — Fraternal Order of Police Ohio Labor Council, Inc. (FOP)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1026.pdf,cba_hint,qualitative_mechanism,NO STRIKE,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,217,14303,14313,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-19766b282fd923ac2125bc06,B4X2500-RATING-20260730-d97c2c627a4f791dc912765e,B4X2500LIVE-20260729-000796,B4X2500SRD-20260730-b5afe39e332c7aefb87e,Copley,OH,Midwest,cba,"Collective Bargaining Agreement (Fire/Medics) — Copley Firefighters, International Association of Firefighters Local 3130 (IAFF)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1555.pdf,cba_hint,bargaining_or_arbitration_context,"enter into an agreement reached through collective bargaining which will have for its purposes,","The passage references bargaining, impasse, factfinding, or arbitration context.",safety,neutral_or_general,2,pi_report_context_only,66,5748,5844,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-4eba98b0f04bedda1adcc093,B4X2500-RATING-20260730-103448cf1759357bada83aa6,B4X2500LIVE-20260729-000797,B4X2500SRD-20260730-2ffeb4d6afe3031a81c8,Copley,OH,Midwest,cba,Collective Bargaining Agreement (Service Department / Road Maintenance) — Teamsters Local 348,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1249.pdf,cba_hint,qualitative_mechanism,Article 6 No Strike ............................................................................................................................,The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,2,pi_report_context_only,34,1147,1291,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
