auto_adjudication_id,adjudication_case_id,calibration_id,source_review_id,pdf_readiness_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,pdf_page_count,content_artifact_path,candidate_pages_evaluated,nearby_pages_evaluated,navigation_pages_evaluated,local_text_signal_summary,local_layout_signal_summary,rendered_page_available,rendered_page_count_used,table_structure_feature_score,wage_language_feature_score,pay_numeric_feature_score,navigation_feature_score,non_wage_false_positive_feature_score,compact_compensation_sheet_feature_score,gate_mode,gate2_diagnostic_reason_codes,gate2_candidate_discovery_summary,gate2_printed_page_offsets,gabriel_request_id,gabriel_backend,gabriel_model,gabriel_status,gabriel_schema_valid,gabriel_wage_schedule_present,gabriel_candidate_page_relationship,gabriel_visual_table_type,gabriel_non_wage_family,gabriel_navigation_needed,gabriel_navigation_target_found,gabriel_extraction_complexity,gabriel_extraction_recommendation,gabriel_confidence,gabriel_reason_codes,gabriel_short_rationale,gabriel_input_page_count,gabriel_input_text_chars,gabriel_elapsed_seconds,auto_gate_label,auto_gate_confidence,auto_gate_reason_codes,auto_gate_rationale,auto_gate_passes_500_doc_criteria_candidate
auto_adj_27e35842d1a2fa66cd2a,adj_eec3f2a6fc8f4540a35f,cal_a50d6d888fe00de9dc7e09db,sr_6d406e95a2a2e86c2afb6bc7,pr_131999b1886cf4c7d4b6f202,NSCQ-LA-20260720-0016,LA,Houma,CONSOLIDATED GOVERNMENT OF TERREBONNE,fire,ordinance_or_policy,37,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0484_sr_6d406e95a2a2e86c2afb6bc7.pdf,,,"1,2,36,37","{""benefit_terms"":0,""budget_terms"":17,""index_pages"":0,""numeric_tokens"":94,""role_terms"":0,""wage_terms"":0}","{""column_lines"":12,""geometry_columns"":32,""geometry_rows"":48,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":25}",true,4,0.583200,0.000000,1.000000,0.000000,1.000000,0.250000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|insufficient_role_pay_columns,"{""aligned_numeric_columns"":10,""candidate_pages"":0,""compact_role_pay_lines"":0,""navigation_pages"":4,""nearby_pages"":0,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",,resp_0d785fe27f619299006a650c35f168819581ffd9fa8287e193,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,other,no,no,not_extractable,exclude_for_now,high,NO_WAGE_TABLE_EVIDENCE|PROCEEDINGS_AND_MINUTES_ONLY|NO_ROLE_CLASSIFICATION_PAY_MATRIX|NO_PAY_BANDS_RATES_SALARIES,Packet is council minutes/proceedings text with budget/appropriation mentions but no structured role/classification-to-pay table or repeated pay lines.,4,4789,351.603053,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_6f1c85434762bf68283a,adj_079944347e58e7f01854,cal_b4777a90d0509a26c8911894,sr_0584c9909e395a7de9927bbf,pr_4702a68f7674533c498bb0f3,NSCQ-AZ-20260720-0004,AZ,Mesa,CITY OF MESA,fire,memorandum_or_settlement,20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0481_sr_0584c9909e395a7de9927bbf.pdf,"5,11,12",4,"1,2","{""benefit_terms"":20,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":71,""role_terms"":16,""wage_terms"":11}","{""column_lines"":38,""geometry_columns"":8,""geometry_rows"":1,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":11}",true,5,0.345000,1.000000,1.000000,0.000000,1.000000,0.283333,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|possible_printed_page_offset|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":5,""candidate_pages"":3,""compact_role_pay_lines"":0,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":2,""unresolved_navigation_targets"":0}",1,resp_0845ad37bb417e8b006a650c37d0d88196b12fd57c37de015f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,no,no,not_extractable,exclude_for_now,medium,NO_STRUCTURED_WAGE_TABLE_EVIDENCE|PAY_IS_PROSE_HOLIDAY_SICK_LEAVE_ONLY|NO_ROLE_GRADE_PAY_BANDS_GRID,"Packet contains memorandum and benefits/working-condition prose (holidays, sick leave, hourly rate references) but no structured wage schedule table with role/classification-to-pay bands or salary/rate grid.",6,4827,354.666666,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_59ec83b620502b1e8dd3,adj_9035d7b85c4742ae4006,cal_b9205eed0ec3938ece2f9fd4,sr_4ee6fce6ddfd674a46638fc6,pr_4cbd1b9cb876c054f32ac55c,NSCQ-NH-20260720-0005,NH,Nashua,CITY OF NASHUA,police,cba,74,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0210_sr_4ee6fce6ddfd674a46638fc6.pdf,"17,42,73",16,"1,2","{""benefit_terms"":19,""budget_terms"":9,""index_pages"":0,""numeric_tokens"":73,""role_terms"":28,""wage_terms"":17}","{""column_lines"":38,""geometry_columns"":15,""geometry_rows"":6,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":12}",true,5,0.670000,1.000000,1.000000,0.000000,1.000000,0.783333,auto_gabriel_gate2_navigation_table_refine,possible_printed_page_offset|compact_compensation_candidate|benefits_table|budget_table|true_wage_table_evidence,"{""aligned_numeric_columns"":4,""candidate_pages"":3,""compact_role_pay_lines"":3,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":3,""unresolved_navigation_targets"":0}",5,resp_08f698ba92ea1b3f006a650c3ae65c819493f9c0da87b8de77,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,benefits_table,benefits,no,not_applicable,not_extractable,exclude_for_now,medium,NO_STRUCTURED_WAGE_TABLE|ALLOWANCE_AND_BENEFIT_PROSE|NO_ROLE_CLASSIFICATION_PAY_BANDS|NUMERIC_BENEFITS_NOT_WAGE_SCHEDULE,"Packet contains allowances/reimbursements and other benefits prose with placeholders and some numeric amounts, but lacks a structured role/classification/rank-to-pay schedule table.",6,6000,358.311780,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_09c47ccb7a2d31625e0c,adj_57177540f50ca303d9c2,cal_c645403fd5fd2f680fdd3958,sr_77d74e69b23f0683d6e3d27b,pr_27bfc861fbc7a96526c7423d,NSCQ-IL-20260720-0219,IL,Bartlett,VILLAGE OF BARTLETT,police,arbitration_award,52,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0463_sr_77d74e69b23f0683d6e3d27b.pdf,"2,12,51",1,"4,26","{""benefit_terms"":2,""budget_terms"":0,""index_pages"":2,""numeric_tokens"":145,""role_terms"":6,""wage_terms"":36}","{""column_lines"":15,""geometry_columns"":46,""geometry_rows"":101,""navigation_targets_evaluated"":1,""rendered_pages"":5,""row_like_lines"":27}",true,5,0.619200,1.000000,1.000000,1.000000,0.740000,0.750000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_index_or_contents|compact_compensation_candidate|non_wage_numeric_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":16,""candidate_pages"":3,""compact_role_pay_lines"":19,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":1,""role_pay_rows"":1,""unresolved_navigation_targets"":0}",,resp_0b2b3d6344ab0f5b006a650c3e7ec88195bb9c87c68995e821,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,yes,no,not_extractable,exclude_for_now,high,NO_STRUCTURED_TABLE_EVIDENCE|WAGE_MENTIONS_PROSE_ONLY|NO_ROLE_TO_PAY_BANDS_TABLE|NAV_TARGET_REFERENCED_OUTSIDE_PACKET,"Packet contains wage-related prose and a contents/heading section, but no structured pay schedule table (roles/classifications + step/rank/grades + pay bands/rates). A referenced target page is not included.",6,6000,360.942515,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_51b026d53e4fe78c40ef,adj_d8f2c9287272aa7927f6,cal_c83b9d01e07e2dabe00e6f51,sr_a5c1a35862248be299363ebd,pr_bde3b77d01e93b1351eb3d32,NSCQ-CO-20260720-0011,CO,Fort Collins,CITY OF FORT COLLINS,police,cba,86,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0035_sr_a5c1a35862248be299363ebd.pdf,"2,20,85",1,"4,5","{""benefit_terms"":20,""budget_terms"":9,""index_pages"":1,""numeric_tokens"":116,""role_terms"":18,""wage_terms"":16}","{""column_lines"":13,""geometry_columns"":8,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":41}",true,5,0.705000,1.000000,1.000000,0.200000,1.000000,0.650000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_index_or_contents|non_wage_numeric_table|benefits_table|budget_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":12,""candidate_pages"":3,""compact_role_pay_lines"":6,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":1,""unresolved_navigation_targets"":0}",,resp_0cd0a7e257141b52006a650c4124a481979751f7964fb7006b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,yes,no,not_extractable,exclude_for_now,high,NO_PAY_TABLE_STRUCTURE|CBA_PROSE_ONLY|NO_ROLE_CLASSIFICATION_TO_PAY_BANDS|MONEY_TOKENS_ZERO|NO_NUMERIC_SALARY_RATE_LINES,"Packet contains index/navigation text and benefits-related prose (e.g., vacation leave). No structured salary/pay table (role/classification-to-pay lines or pay bands/rates) is present.",6,5677,363.782298,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_c99f87c1aac22acad0ae,adj_482f6c0181f0771af91a,cal_d08ebb86455c7331bb8c32c6,sr_e280e190518ec5d9e00dc30c,pr_92c626d5ace4a422c607fb2d,NSCQ-AR-20260720-0012,AR,Hot Springs,CITY OF HOT SPRINGS,fire,wage_schedule_or_compensation_plan,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0471_sr_e280e190518ec5d9e00dc30c.pdf,1,,,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":53,""role_terms"":0,""wage_terms"":1}","{""column_lines"":9,""geometry_columns"":2,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":1,""row_like_lines"":9}",true,1,0.580000,0.120000,1.000000,0.000000,0.000000,0.433333,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|insufficient_role_pay_columns,"{""aligned_numeric_columns"":4,""candidate_pages"":1,""compact_role_pay_lines"":1,""navigation_pages"":0,""nearby_pages"":0,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",,resp_0e9bf3ac963487a4006a650c43f7d481949d20044e0afa8e4d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,step_grade,not_applicable,no,yes,moderate,extraction_ready,high,TABLE_STEPPED_GRADES_WITH_PAY|ROLELIKE_FIRE_PAY_ROWS|MONEY_GRID_PRESENT,"Page 1 shows a structured fire department pay plan with grade/years columns and repeated FD rows populated by monetary values, indicating a wage schedule table.",1,533,366.331230,second_review_required,high,EVIDENCE_NOT_STRONG_ENOUGH|LOCAL_STRUCTURE_WEAK,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_5811abb558d710120fce,adj_a446aa99fcbb75c55dee,cal_d4182e8a949c9391932e7658,sr_49ecbefa7d8aff9065068b65,pr_d6cb0c7d11ff8db178d3f754,NSCQ-DC-20260720-0003,DC,Washington,CITY OF WASHINGTON DC,fire,cba,64,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0004_sr_49ecbefa7d8aff9065068b65.pdf,"22,33,36",21,"1,2","{""benefit_terms"":2,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":123,""role_terms"":23,""wage_terms"":5}","{""column_lines"":27,""geometry_columns"":19,""geometry_rows"":42,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":34}",true,5,0.790000,1.000000,1.000000,0.200000,0.610000,0.550000,auto_gabriel_gate2_navigation_table_refine,possible_printed_page_offset|true_wage_table_evidence,"{""aligned_numeric_columns"":10,""candidate_pages"":3,""compact_role_pay_lines"":3,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":4,""unresolved_navigation_targets"":0}",4,resp_02c952de8e407b9b006a650c4686a8819488ca7676d88a067a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,wrong_page,prose_only,other,no,no,not_extractable,exclude_for_now,high,NO_STRUCTURED_PAY_TABLE_EVIDENCE|NUMERIC_POINTS_NOT_WAGE_AMOUNTS|PROSE_PROMOTIONS_AND_ELIGIBILITY_ONLY|CANDIDATE_PAGES_MISALIGNED_TO_PAY_SCHED,"Supplied pages discuss promotional eligibility, testing, and point scoring. No role/classification-to-pay band or salary/rate schedule appears, and any numerics are non-pay scoring.",6,4497,369.192673,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_f8fad424a954eb8d3a1c,adj_dd244bbfa27fc6a0a116,cal_d6db8625cf091a6f5530800e,sr_9c5d52dc460ebd5cfc4ce342,pr_3c1060100d37efc23367e6e2,NSCQ-AK-20260720-0028,AK,Soldotna,CITY OF SOLDOTNA,police,cba,62,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0098_sr_9c5d52dc460ebd5cfc4ce342.pdf,"8,32,35",7,"1,2","{""benefit_terms"":20,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":124,""role_terms"":6,""wage_terms"":11}","{""column_lines"":20,""geometry_columns"":11,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":4}",true,5,0.500000,1.000000,1.000000,0.200000,1.000000,0.616667,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_prose_only|possible_printed_page_offset|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":7,""candidate_pages"":3,""compact_role_pay_lines"":2,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":1,""unresolved_navigation_targets"":0}",1,resp_0f3444c90a155ad5006a650c4986208195827b9f580162818c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,other,no,not_applicable,not_extractable,exclude_for_now,high,NO_STRUCTURED_PAY_TABLE|PROSE_ONLY_LEAVE_BENEFITS_TEXT|NO_ROLE_TO_PAY_BANDS|NO_NUMERIC_PAY_RATES,Packet is collective bargaining text (dues/membership/leave provisions). It contains no structured role/classification-to-pay schedule or pay bands/rates/salaries table.,6,4954,372.173559,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_b74ec4557edb125bcb6a,adj_d9a6cb74cdd4b788e8ef,cal_dfc29c196ce08425ffae9c64,sr_7dbc51c5f8a21beb1f0f6721,pr_6621e817facedf93e46caff7,NSCQ-MS-20260720-0012,MS,Pascagoula,CITY OF PASCAGOULA,non_safety,wage_schedule_or_compensation_plan,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0474_sr_7dbc51c5f8a21beb1f0f6721.pdf,"1,4,7","2,3,5",,"{""benefit_terms"":16,""budget_terms"":2,""index_pages"":0,""numeric_tokens"":35,""role_terms"":33,""wage_terms"":77}","{""column_lines"":14,""geometry_columns"":13,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":4}",true,6,0.515000,1.000000,1.000000,0.000000,1.000000,0.841667,auto_gabriel_gate2_navigation_table_refine,candidate_is_prose_only|compact_compensation_candidate|benefits_table|classification_without_pay|true_wage_table_evidence,"{""aligned_numeric_columns"":2,""candidate_pages"":3,""compact_role_pay_lines"":4,""navigation_pages"":0,""nearby_pages"":3,""resolved_navigation_targets"":0,""role_pay_rows"":5,""unresolved_navigation_targets"":0}",,resp_0c4dc824cccd7023006a650c4c5fa8819082f63e45c92c1faf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,no,not_applicable,not_extractable,exclude_for_now,high,PROSE_ONLY_NO_PAY_TABLE|NO_ROLE_CLASSIFICATION_TO_PAY_BANDS|NO_REPEATED_ROLE_TO_PAY_LINES|NO_NUMERIC_PAY_SCHEDULE_BANDS,"Packet contains compensation philosophy and narrative rules referencing a pay schedule, standby, and longevity, but no structured role/classification-to-pay table or pay bands/rates/salaries.",6,6000,374.667413,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_d786311e776f8cc2d71e,adj_f962ef8453767145a0ff,cal_e053fd0727a992a0b1a44bc7,sr_fdcc61f9efca149473ba2e06,pr_ace94457014122f0246120f5,NSCQ-DE-20260720-0013,DE,Smyrna,TOWN OF SMYRNA,non_safety,cba,32,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0065_sr_fdcc61f9efca149473ba2e06.pdf,"2,11,32",1,"6,13","{""benefit_terms"":59,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":72,""role_terms"":41,""wage_terms"":10}","{""column_lines"":3,""geometry_columns"":9,""geometry_rows"":1,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":5}",true,5,0.390000,1.000000,1.000000,0.000000,1.000000,0.491667,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|possible_printed_page_offset|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":4,""candidate_pages"":3,""compact_role_pay_lines"":4,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":7,""unresolved_navigation_targets"":0}",1,resp_0bb70f8c84cff22d006a650c4f05248197bbc2548eb8ce6640,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,compact_compensation_sheet,not_applicable,no,not_applicable,moderate,extraction_ready,medium,TABLE_LIKE_ROLE_STARTING_RATE_LIST|MONEY_TOKENS_PRESENT|STRUCTURED_ROLE_LINES_PRESENT,"Appendix lists job positions with corresponding starting rates in a table-like structure, indicating a wage schedule rather than prose or benefits-only text.",6,5572,378.218935,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH|LOCAL_STRUCTURE_WEAK,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_4b1a8f3c08f8efff8a8c,adj_795c5edbeed726adb088,cal_e0594174be1efac431317ba4,sr_4105edf6e4992c4d547bc807,pr_a621adefe017fa0f61a74515,NSCQ-ID-20260720-0008,ID,Idaho Falls,CITY OF IDAHO FALLS,fire,cba,46,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0383_sr_4105edf6e4992c4d547bc807.pdf,"6,11,21",5,"1,2","{""benefit_terms"":22,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":117,""role_terms"":15,""wage_terms"":13}","{""column_lines"":26,""geometry_columns"":6,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":1}",true,5,0.300000,1.000000,1.000000,0.200000,1.000000,0.275000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_prose_only|possible_printed_page_offset|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":7,""candidate_pages"":3,""compact_role_pay_lines"":1,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":5,""unresolved_navigation_targets"":0}",1,resp_09114a3d2aca1923006a650c527da48190a5a8a7564bcd9642,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,no,not_applicable,not_extractable,exclude_for_now,high,NO_STRUCTURED_PAY_TABLE|PROSE_ONLY|NO_ROLE_TO_PAY_BANDS|NO_SALARY_OR_RATE_MATRIX|FRONT_MATTER_OR_CONTENTS_POINTER_ONLY,"This packet contains narrative contract provisions (union business time off, wellness/medical benefits, deployment compensation) without a structured role/classification-to-pay table or salary/rate schedule layout.",6,5550,380.755354,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_ecd936d8dff3d3c461cd,adj_b2db7a595548087efe7b,cal_e4f5b1e57a13a096588f6e51,sr_2a63d1b6e7d33e4232f6443a,pr_eefe518247c5edc56e810e11,NSCQ-VT-20260720-0015,VT,Winooski,CITY OF WINOOSKI,non_safety,cba,34,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0105_sr_2a63d1b6e7d33e4232f6443a.pdf,"2,12,19",1,"4,5","{""benefit_terms"":40,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":113,""role_terms"":14,""wage_terms"":13}","{""column_lines"":40,""geometry_columns"":22,""geometry_rows"":46,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":16}",true,5,0.720000,1.000000,1.000000,0.200000,1.000000,0.475000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_index_or_contents|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":10,""candidate_pages"":3,""compact_role_pay_lines"":3,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":8,""unresolved_navigation_targets"":0}",,resp_058a779fe05431fa006a650c54ee0c81939513a7476d211e85,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,wrong_page,benefits_table,benefits,no,not_applicable,not_extractable,exclude_for_now,high,NO_WAGE_SCHEDULE_EVIDENCE|CANDIDATES_BENEFITS_PROSE_NOT_PAY_TABLE|NO_STRUCTURED_ROLE_CLASSIFICATION_TO_PAY,Packet contains only general agreement/TOC and benefits/insurance/disability text; no structured role/classification-to-pay schedule or pay rates/salaries table is present.,6,6000,383.448852,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
