document_identity_id,candidate_queue_row_id,source_review_id,verification_id,retrieval_date,retrieval_method,source_type,source_corpus,source_cite,artifact_pointer,retrieval_bridge_status,retrieval_support_fields,source_corpus_bridge_status
doc_8b4a4c23f9efacde06a600cd,NSCQ-CT-20260720-0020,sr_8343bdb50f8eb7195e6557ab,VER-2d9fc01aa97c3f409ead,2026-07-24,public_download,cba,causal,https://norwalkct.gov/DocumentCenter/View/38670/Fire_CBA_2024_2029,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0054_sr_8343bdb50f8eb7195e6557ab.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8b9121c7a239a349f981084f,NSCQ-NV-20260720-0014,sr_f00e01a47d98343320f3ff35,VER-6c3194e474a1db60b55b,2026-07-24,public_download,cba,causal,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/FF/Sparks%20-%20IAFF%20Local%20731%20Agreement%202025-2027%20%282%29.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0376_sr_f00e01a47d98343320f3ff35.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8bb83f4b1927786b0d31461e,NSCQ-MI-20260720-0045,sr_50d0e087cb7382bb18caa53e,VER-ff481b0a6aa169636998,2026-07-24,public_download,cba,causal,https://www.cityofwestland.com/DocumentCenter/View/3908/01-01-2023-through-12-31-2026-AFSCME-Local-1602-CBA-PDF,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0153_sr_50d0e087cb7382bb18caa53e.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8bb92919261344b055f2ac72,NSCQ-MN-20260720-0082,sr_0c75170799891bb601b9aaa4,VER-e25d2cfadbdad47e9327,2026-07-24,public_download,cba,causal,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69bb405f9739b5648490045b/1773879396293/ActiveContract%2B-%2BNorth%2BMankato%2BPD%2B12-31-2027.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0440_sr_0c75170799891bb601b9aaa4.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8be6b9c4d45e656a54a016c5,NSCQ-OH-20260720-0598,sr_0f6ea5709dcc22449d55d2ad,VER-1bbc1c7dbb424f81fe6e,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-05-0495.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0038_sr_0f6ea5709dcc22449d55d2ad.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8c1b48ca2dd8000c86e117ba,NSCQ-TX-20260720-0077,sr_4f53be7c99faf4e392b0b85d,VER-95a2037b408df768858b,2026-07-24,public_download,cba,causal,https://cms9files.revize.com/templetx/Fire/Meet_and_Confer_Agreement_Between_the_COT_and_the_Temple_Professonal_Firefighters_Association_2.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0178_sr_4f53be7c99faf4e392b0b85d.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8c580153bf721c2a96a005b5,NSCQ-SD-20260720-0037,sr_a724c985853a24a9760bfe50,VER-515db9469c650a7862eb,2026-07-24,public_download,wage_schedule_or_compensation_plan,causal,https://www.cityofmadisonsd.gov/DocumentCenter/View/1097/Resolution-No-2022-52-Employee-Compensation-2023-with-step-and-Grade-Scale,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0484_sr_a724c985853a24a9760bfe50.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8c89fa5c3c64a62c620ed394,NSCQ-OH-20260720-0629,sr_c7dc85948fefd0c15786a27e,VER-53bb2ac09841ec4d8bb6,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0202.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0290_sr_c7dc85948fefd0c15786a27e.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8c8c3a7460b22546722c18f8,NSCQ-MA-20260720-0153,sr_c50daf209d5be0027a9268f2,VER-97e0b2f51b6d903d1e5c,2026-07-24,public_download,cba,causal,https://www.amesburyma.gov/DocumentCenter/View/5406/Police-SO-Integrated-Contract-2022-25,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0043_sr_c50daf209d5be0027a9268f2.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8cae546a9b44a4a0a41b6383,NSCQ-CA-20260720-0413,sr_84fa5e9c4f3b7cb417363b44,VER-a8996ea38fa525e87955,2026-07-24,public_download,cba,causal,https://www.cupertino.gov/files/assets/city/v/1/your-city/documents/cea-mou-signed-with-toc.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0259_sr_84fa5e9c4f3b7cb417363b44.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8d1c1d525cd163ada1e02b96,NSCQ-OH-20260720-0339,sr_b6f93efb9f5691f392002345,VER-d257f7ecab4fda3b1f64,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-1065.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0192_sr_b6f93efb9f5691f392002345.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8d3ba3903499ec6289c67da7,NSCQ-OH-20260720-0010,sr_57371df0612e08495a22bd94,VER-c39660a2b0f958e5d75c,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0149.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0208_sr_57371df0612e08495a22bd94.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8d7df5f57cc8b7a6fccc38a9,NSCQ-OK-20260720-0012,sr_5abc1a5f700332e68a383dd9,VER-bc84cb191724bafe93bd,2026-07-24,public_download,wage_schedule_or_compensation_plan,causal,https://www.normanok.gov/sites/default/files/documents/2024-08/FY%2025%20NonUnion%20Pay%20Plan.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0491_sr_5abc1a5f700332e68a383dd9.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8dab6e769d1774137c70f1d7,NSCQ-CA-20260720-0121,sr_f7abc1964940f5e8e06d089c,VER-c7b9550ea4bad3f3798b,2026-07-24,public_download,cba,causal,https://www.richmondca.gov/DocumentCenter/View/1088/SEIU-Local-1021?bidId=,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0118_sr_f7abc1964940f5e8e06d089c.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8dd59b9da3f774ee5049386e,NSCQ-TX-20260720-0088,sr_6f5ac49aa47cbeefe509d064,VER-bb5a01fd9baddf2ddcdd,2026-07-24,public_download,cba,causal,https://missouricitytx.civicweb.net/document/35859/Consideration%20and%20Possible%20Action%20-%20Second%20and%20.pdf?handle=DE579FD8CBDC4178AF3D85C342C7BAFB,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0080_sr_6f5ac49aa47cbeefe509d064.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8dee08f19b58a27cd8224a72,NSCQ-WA-20260720-0064,sr_fc81981a4a823d0ab79e75ce,VER-29925109322e9a5953c1,2026-07-24,public_download,cba,causal,https://www.redmond.gov/DocumentCenter/View/42639/2025-2027-Fire-Uniformed-Contract-Complete,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0399_sr_fc81981a4a823d0ab79e75ce.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8e00bb470d0e028412a01c9d,NSCQ-OH-20260720-0270,sr_a7e4a24f0b1ff298c6103c2b,VER-006f1f1e39e0698465ff,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1047.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0331_sr_a7e4a24f0b1ff298c6103c2b.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8e0fc1470542d8bc7c0651a4,NSCQ-IL-20260720-0079,sr_6bfa9b086a9caef3e51def0f,VER-8a86d04854d399cd048a,2026-07-24,public_download,cba,causal,https://cms2.revize.com/revize/arlington/Transparency/Collective%20Bargaining%20Agreements/Fire/2017%20-%202019%20Fire%20Contract.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0170_sr_6bfa9b086a9caef3e51def0f.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8e6a358e160f01849dfa12c6,NSCQ-ME-20260720-0008,sr_e2af60ac672df3592e99cb77,VER-84bf8ee5e704fd1a8bf8,2026-07-24,public_download,cba,causal,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/publicworks.bangor.airport_mechanics.2022-2025.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0130_sr_e2af60ac672df3592e99cb77.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_8ed59cd54b4aff9adf0e4c60,NSCQ-CA-20260720-0153,sr_97b7161000992f10dc17e1ff,VER-493b7e19a14b5dbf818e,2026-07-24,public_download,cba,causal,https://www.menifee.ca.gov/DocumentCenter/View/21916/Menifee-Police-Officers-Association-MOU-07012024-06302027,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0270_sr_97b7161000992f10dc17e1ff.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
