document_identity_id,candidate_queue_row_id,unit_type,controlled_occupation_class,occupation_class_bridge_status,occupation_support_fields,residual_occupation_bridge_status,residual_occupation_support_fields,residual_occupation_evidence_token,residual_occupation_evidence_sha256
doc_94e922ee81465aab8bb5628e,NSCQ-MN-20260720-0070,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_94fccc55a9c5154d53c3fbea,NSCQ-MA-20260720-0084,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9501004da94d365b12f7f1af,NSCQ-FL-20260720-0155,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_950232dab5d5cc13b5034292,NSCQ-OR-20260720-0087,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_95226c1febe0cfba4edd7372,NSCQ-MA-20260720-0120,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_952bf954b698378d95984e4a,NSCQ-OR-20260720-0068,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9533bb239c1514ef927478ac,NSCQ-OH-20260720-0026,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9539fc16f22599b94cbfd923,NSCQ-IL-20260720-0088,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9540f7195ec1c04cc8fe2277,NSCQ-CT-20260720-0038,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9545b0359a27893e87913596,NSCQ-MI-20260720-0062,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_9563acd2eeae916f87dbee9f,NSCQ-OH-20260720-0412,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9578de3212e268ac28ba8f00,NSCQ-NH-20260720-0029,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_958adb8d30edb07ee6aa4166,NSCQ-OH-20260720-0591,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_95a4896a8584662b75cae4d0,NSCQ-OH-20260720-0292,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_95e3d24e86f0c0e54664b3e7,NSCQ-OH-20260720-0675,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9606e018740e7275a915ef1e,NSCQ-CT-20260720-0042,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9620ef175054fc2d17da17a0,NSCQ-WI-20260720-0035,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_963a46983b12ab694188b9d8,NSCQ-NM-20260720-0008,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_965ddc8f5f70ab96b17eaf2a,NSCQ-WA-20260720-0117,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_96ab8e76283f47a233e1b77c,NSCQ-WY-20260720-0002,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_96ad57c71aa97854f7517241,NSCQ-OR-20260720-0157,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_96c247bad274992ce4894133,NSCQ-CA-20260720-0041,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_96e4c924d1279fcef4d46f66,NSCQ-IL-20260720-0280,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9721b262838bb8936ffa0574,NSCQ-OH-20260720-0443,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_973ccd3f8489fd8374445821,NSCQ-OH-20260720-0223,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_97427a8a69a1d4521add26ec,NSCQ-WA-20260720-0006,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_97433e67fb368fd1f2cb0d6a,NSCQ-OH-20260720-0141,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_974f08287632d97503710c9e,NSCQ-OH-20260720-0716,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_97590b1b8ba1f9d0e99d53a6,NSCQ-NY-20260720-0094,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9767091752a62c733dfb2e4f,NSCQ-IA-20260720-0013,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_97786a10d66b2202b18fc60c,NSCQ-OH-20260720-0362,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_97c1afac4df5581592b25ca4,NSCQ-IN-20260720-0006,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_980420320f0c7d56f256d00b,NSCQ-WA-20260720-0218,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9819a2cf3b52a40f09f970b7,NSCQ-FL-20260720-0229,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_981ad42751d37f410842cbbe,NSCQ-NM-20260720-0009,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_982618828104493350a52fe6,NSCQ-MI-20260720-0056,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9830d8bc5cd80a37ea5cac94,NSCQ-OH-20260720-0210,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9850c06051f25f4296bde92b,NSCQ-OH-20260720-0561,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_986eb08609a1345ad03eead3,NSCQ-OH-20260720-0194,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_98a1e6b4f53533f1ad7c794c,NSCQ-WA-20260720-0166,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.union_name,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_98b6e38de9fdcaa240ae4600,NSCQ-CA-20260720-0051,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_98d6bbb6791eaed41359bf16,NSCQ-CA-20260720-0335,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_98f2241e305a0f14f9422f90,NSCQ-OH-20260720-0432,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_990d42395fbf635b5352e9e7,NSCQ-OH-20260720-0180,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9922dd27fa2b7e293186bee8,NSCQ-OH-20260720-0200,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9935da036bc5b7d052b89151,NSCQ-FL-20260720-0028,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_993c4dc7b7319e6459645145,NSCQ-OH-20260720-0355,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9958537300daf16828fa383b,NSCQ-TX-20260720-0020,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_995fdd81199d78325c7b89f9,NSCQ-OH-20260720-0425,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_99770f83eeb0798a7c14d431,NSCQ-IL-20260720-0254,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_99879adc334382343f48fb9b,NSCQ-OH-20260720-0657,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_998a071d3ea0aeca3912f42a,NSCQ-CA-20260720-0206,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_99976b4f5a00452372509246,NSCQ-OH-20260720-0641,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_99cd2bd89dbb3533715a9462,NSCQ-MI-20260720-0048,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_99f1ab2edf6df597071828a4,NSCQ-MO-20260720-0006,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_99ff9f6c492b9cb06a52b384,NSCQ-IL-20260720-0082,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9a33d05165c29dcbb3ede522,NSCQ-MI-20260720-0140,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9a56a42e396cc1c0efcb78f3,NSCQ-OH-20260720-0153,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9a5f8b82aa1ff2a7800b9cb1,NSCQ-CA-20260720-0303,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9a90ec6d2fc7786cf1036e70,NSCQ-IL-20260720-0044,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9ac737d5ab546c4892ae5d08,NSCQ-MI-20260720-0039,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9b1bb83b822438026d782746,NSCQ-OH-20260720-0378,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9b55dca7ae5eaf5fc34b878d,NSCQ-CA-20260720-0016,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_9b627368828b19f6f7c65e9c,NSCQ-NY-20260720-0052,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9b819daf24df1788079eaba3,NSCQ-OR-20260720-0017,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9b9692caa4897ced260289ce,NSCQ-OH-20260720-0174,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9bd8b3fcf1216a96ef180ccb,NSCQ-KY-20260720-0005,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9bead7734cd1fdd733dadca3,NSCQ-IA-20260720-0016,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9c136c0e5d73b66aa2993781,NSCQ-CA-20260720-0383,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9c1c1e7ee22e4d518f96a846,NSCQ-OH-20260720-0247,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9c2f4a9309452184a34eb1f9,NSCQ-OH-20260720-0669,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9c64017fbb4948ad850d4bda,NSCQ-MI-20260720-0113,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9c6de231e9c0fb407272b66a,NSCQ-CO-20260720-0014,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9cc530fefa99baa11b00c007,NSCQ-OR-20260720-0041,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9d37074f0cebbe563fc8fe15,NSCQ-OH-20260720-0099,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9da39e715e2f1ffe7ed766cf,NSCQ-OH-20260720-0726,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9da9bf4e1df9603ce6fa1104,NSCQ-MA-20260720-0061,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9dc94fcf970255f13c430db9,NSCQ-IL-20260720-0021,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9deff05c63f050235004abb2,NSCQ-MI-20260720-0013,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9df42f94c3cefaed146848bd,NSCQ-GA-20260720-0004,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9e3205a3f466d8f4cdafa2af,NSCQ-CA-20260720-0111,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9e42f42187d15fba36b4c9ee,NSCQ-OH-20260720-0706,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_9eada1d57127a43b543aec39,NSCQ-OH-20260720-0314,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9eb95f409f399b8b46aac610,NSCQ-CA-20260720-0339,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9ebb6d42cf48f3d86eb3001f,NSCQ-IL-20260720-0106,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9ec5026c8ada66a720b00d45,NSCQ-CA-20260720-0679,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9ed64e40493accc24ad8672e,NSCQ-MA-20260720-0082,non_safety,clerical_admin,established_single_explicit_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,preserved_prior_controlled_class,,,
doc_9f3568289105ee8b956b23d4,NSCQ-CA-20260720-0001,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_9f5d7e29607c61ac6fcd6773,NSCQ-OR-20260720-0108,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_9f5df26fd6220962bfec4faa,NSCQ-NV-20260720-0003,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
