growth_record_id,evidence_route,normalized_record_id,codified_record_id,rating_id,span_id,municipality,state,region,source_family,unit_or_group,unit_type,occupation_or_classification,effective_period,effective_year,source_reported_growth_value,growth_value_type,pay_basis,base_or_non_base,primary_growth_mechanism,secondary_growth_mechanisms,mechanism_cluster,mechanism_confidence,confidence_score,municipality_cycle_key,unit_cycle_key,raw_value_text,raw_span_text,raw_values_preserved,growth_rate_eligible,dashboard_default_eligible,exclusion_or_caveat,final_locator
B4X2500GROWTHSRC-4482b98f551621056fd3,source_reported_growth_rate,B4X2500NORM-68d2ece29d8777fbcf3f1ad7,B4X2500COD-20260730-5a97d4d5d8814a901920f547,B4X2500-RATING-20260730-7f2f475cd5498c2375415b5f,B4X2500SPAN-20260730-966fd80960f4d67794611145,Colorado City,TX,South,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2022,2022,6.38,percentage_raise,percentage,base,across_the_board_percentage_raise,[],quantitative_base_wage_needs_normalization,high,0.45,TX|colorado_city|2022,TX|colorado_city|2022|unresolved_unit|unknown,$167.00; 6.38%,"Caterpillar Financial - Fixed Rate of 6.380% for five annual payments at $167, 209.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cms9files1.revize.com/coloradocitytx/7-14-22.pdf
B4X2500GROWTHSRC-016ad47c15db9a51fe5f,source_reported_growth_rate,B4X2500NORM-e1e27c5b260db38e85bff63f,B4X2500COD-20260730-a62113fbb7faed4d750f6020,B4X2500-RATING-20260730-8b790b0ab86e602802026f8c,B4X2500SPAN-20260730-f835f077f4e5da62d2616c19,Montgomery,TX,South,budget_or_pay_plan,police,police,police,2022,2022,10.0,percentage_raise,percentage,base,across_the_board_percentage_raise,"[""rank_classification_progression""]",rank_step_specialization_classification,high,0.9,TX|montgomery|2022,TX|montgomery|2022|police|police,10%,"Minimum rate for pay grade, up to 10% over Department Director",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://mccmeetingspublic.blob.core.usgovcloudapi.net/mntgmrytx-meet-39d020e9fe5f4e4f9957c9cb08eb3f82/ITEM-Attachment-001-a638fe6b70bc44b282d17142360c15be.pdf
B4X2500GROWTHSRC-3dd70bc1e72956ddfaac,source_reported_growth_rate,B4X2500NORM-982db75cfc54233147d494be,B4X2500COD-20260730-a093bd2dd18f1fabe1199474,B4X2500-RATING-20260730-b08a3e700faaa4f65e608d63,B4X2500SPAN-20260730-02c3a1991871c992b7b66a7e,Montgomery,TX,South,budget_or_pay_plan,police,police,police,2022,2022,10.0,percentage_raise,percentage,base,across_the_board_percentage_raise,"[""rank_classification_progression""]",rank_step_specialization_classification,high,0.9,TX|montgomery|2022,TX|montgomery|2022|police|police,10%,Over 10% of minimum of pay grade Department Director & City Administrator,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://mccmeetingspublic.blob.core.usgovcloudapi.net/mntgmrytx-meet-39d020e9fe5f4e4f9957c9cb08eb3f82/ITEM-Attachment-001-a638fe6b70bc44b282d17142360c15be.pdf
B4X2500GROWTHSRC-964d35930bca86ab718e,source_reported_growth_rate,B4X2500NORM-2730abe0b16daa09d929d187,B4X2500COD-20260730-32330932464b4e5b16104f41,B4X2500-RATING-20260730-81d5ffe8c0a14ca5a93561ac,B4X2500SPAN-20260730-270f8e685e6325a74ca240fd,Montgomery,TX,South,budget_or_pay_plan,police,police,police,2022,2022,10.0,percentage_raise,percentage,base,across_the_board_percentage_raise,"[""automatic_raise"", ""rank_classification_progression""]",automatic_wage_growth,high,0.9,TX|montgomery|2022,TX|montgomery|2022|police|police,10%,for an Employee receiving a promotion should be the minimum of the new pay grade or a 10% increase,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://mccmeetingspublic.blob.core.usgovcloudapi.net/mntgmrytx-meet-39d020e9fe5f4e4f9957c9cb08eb3f82/ITEM-Attachment-001-a638fe6b70bc44b282d17142360c15be.pdf
B4X2500GROWTHSRC-cd8656732a3a005d7b6e,source_reported_growth_rate,B4X2500NORM-fb59ca7cf0838246e2a461e2,B4X2500COD-20260730-96119733f57ef2d9bef3ec97,B4X2500-RATING-20260730-795d81501cc5a1f88ae64c13,B4X2500SPAN-20260730-ff7b6b9183f25835e01f8e0e,Eureka,UT,West,wage_schedule,unresolved_unit,unclear,unknown,2022,2022,5.0,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.72,UT|eureka|2022,UT|eureka|2022|unresolved_unit|unknown,5%,included in the 5% cost-of living adjustment.,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://eureka.utah.gov/documents/52/CMOct112022.pdf
B4X2500GROWTHSRC-d93cca20781d3a96ef8a,source_reported_growth_rate,B4X2500NORM-4be39b077608851a8bc00ece,B4X2500COD-20260730-da9a28c81c8fd50b7027797a,B4X2500-RATING-20260730-1578343d5192c189ba367313,B4X2500SPAN-20260730-f7d693d04677a5e3d9c1178c,Eureka,UT,West,wage_schedule,unresolved_unit,unclear,unknown,2022,2022,5.0,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.72,UT|eureka|2022,UT|eureka|2022|unresolved_unit|unknown,5%,A cost-of-living adjustment increase of 5% will be given to the rest,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://eureka.utah.gov/documents/52/CMOct112022.pdf
B4X2500GROWTHSRC-af9193813e6c9f1c0965,source_reported_growth_rate,B4X2500NORM-57f9e0fe8064a52a2f27af08,B4X2500COD-20260730-20202b0d0e482e361cc14fe0,B4X2500-RATING-20260730-99e7fa7060909cb4e21d6c3d,B4X2500SPAN-20260730-b1f63d7dd08446fc0d0a5d33,Westfield,VT,Northeast,budget_or_pay_plan,unresolved_unit,unclear,unknown,2022,2022,8.7,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.72,VT|westfield|2022,VT|westfield|2022|unresolved_unit|unknown,8.7%,• Other town employees will receive an 8.7% COLA increase after the budget is approved by,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://westfield.vt.gov/wp-content/uploads/minutes-agendas-newsletters/sbunapprovedminutes_2022-12-05.pdf
B4X2500GROWTHSRC-d27da57f41239df0380a,source_reported_growth_rate,B4X2500NORM-82a21f7c49c2b6a2c32fabb0,B4X2500COD-20260730-2b2480794c8a8228e3bea0ac,B4X2500-RATING-20260730-c5cf71d9469868b4f9cf248d,B4X2500SPAN-20260730-16e9c2fa6dc163548595a034,Westfield,VT,Northeast,budget_or_pay_plan,unresolved_unit,unclear,unknown,2022,2022,8.7,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.72,VT|westfield|2022,VT|westfield|2022|unresolved_unit|unknown,8.7%,on Town Meeting Day (3/7/23) an additional 8.7% cost of living increase (COLA) will be,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://westfield.vt.gov/wp-content/uploads/minutes-agendas-newsletters/sbunapprovedminutes_2022-12-05.pdf
B4X2500GROWTHSRC-7732d2d01c0138d20f5b,source_reported_growth_rate,B4X2500NORM-22b785a954c2cfa2559d40e1,B4X2500COD-20260730-fae5d680cfcee1d2761f2b1f,B4X2500-RATING-20260730-c35a08a3b7c2a756c3d3c070,B4X2500SPAN-20260730-f047123b46f3328a4865fbf3,Butler,WI,Midwest,wage_schedule,unresolved_unit,unclear,unknown,2022,2022,0.00054973,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,WI|butler|2022,WI|butler|2022|unresolved_unit|unknown,0.00990596%; 0.00054973%,"December 31, 2022, the Village's proportion was 0.00990596%, which was an increase of 0.00054973% from its proportion measured as of December 31, 2021.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cms3.revize.com/revize/villageofbutler/Document%20Center/Agendas%20And%20Minutes/Village%20Board/2024/Packets/Village%20Board%20Packet%20-%20July%2016%2C%202024_Redacted.pdf
B4X2500GROWTHSRC-93e183ea5b5a1f26cf4f,source_reported_growth_rate,B4X2500NORM-a71a803539bfbb85ad721bac,B4X2500COD-20260730-3300870516167a8181ee38a6,B4X2500-RATING-20260730-24b369b876ff05bbdd5bcdcc,B4X2500SPAN-20260730-03c053292618bcc114ab52f0,Ashville,AL,South,agenda_packet_or_minutes,police,police,police,2023,2023,5.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,AL|ashville|2023,AL|ashville|2023|police|police,5%,"Watkins, which would keep in place the 5% raise they had received just prior to resetting the base police",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cityofashville.org/Sites/Ashville/Documents/Minutes/05-01-23%20minutes.pdf
B4X2500GROWTHSRC-257b235bb95136ccbe03,source_reported_growth_rate,B4X2500NORM-99cfd689f174651e88306e9f,B4X2500COD-20260730-c6b3e3b0525d4c5db2c0f933,B4X2500-RATING-20260730-3795aaea2bb31ed30f093eeb,B4X2500SPAN-20260730-0b23afa05e768d09b2678307,Social Circle,GA,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2023,2023,6.3,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",weak_context_exclusion,high,0.45,GA|social_circle|2023,GA|social_circle|2023|unresolved_unit|unknown,"$7,286,660.00; 6.3%","The City of Social Circle is projecting $7,286,660 of revenue in FY2024, which represents a 6.3% increase over the prior year.",True,False,False,percentage_or_amount_is_not_recurring_wage_growth,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-social-circle-fy2024-budget-report.pdf
B4X2500GROWTHSRC-7ff0c336449e41bfbb85,source_reported_growth_rate,B4X2500NORM-84221ace69d6ceaba79d2a52,B4X2500COD-20260730-4582fd5b701d53d8c85832b1,B4X2500-RATING-20260730-17e8b517541a23adb7ad38b2,B4X2500SPAN-20260730-51578fe7ff0db9ca59173e21,Social Circle,GA,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2023,2023,2.5,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",weak_context_exclusion,high,0.45,GA|social_circle|2023,GA|social_circle|2023|unresolved_unit|unknown,2.5%; 2.5%,"A rate increase of 2.5% on the water rate, and 2.5% on the sewer rate was approved in the",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-social-circle-fy2024-budget-report.pdf
B4X2500GROWTHSRC-90e889b1d0f7f428f213,source_reported_growth_rate,B4X2500NORM-bada75a86e2217cde61a8688,B4X2500COD-20260730-cbb9f71fd1a34d811b10993c,B4X2500-RATING-20260730-6839c4b2de836720e897e8b5,B4X2500SPAN-20260730-51869c7392680d6868409d3b,Social Circle,GA,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2023,2023,3.0,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.72,GA|social_circle|2023,GA|social_circle|2023|unresolved_unit|unknown,3%,Included within the Adopted FY2022/23 Operating Budget is a 3% cost of living adjustment to all salary,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-social-circle-fy2024-budget-report.pdf
B4X2500GROWTHSRC-a16933de5d291ba86eee,source_reported_growth_rate,B4X2500NORM-ea285514f09704ae66d0f3b6,B4X2500COD-20260730-4168006f6d8b05b97054762e,B4X2500-RATING-20260730-fff2202dfe1d7b29d6ed14da,B4X2500SPAN-20260730-dd777603eee4deabd9e9b76d,Social Circle,GA,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2023,2023,3.5,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,GA|social_circle|2023,GA|social_circle|2023|unresolved_unit|unknown,3.5%,"Per contract, annual cost increases for these services shall increase by 3.5% per year that Consumer Price Index",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-social-circle-fy2024-budget-report.pdf
B4X2500GROWTHSRC-d9073cb4b75869f84b15,source_reported_growth_rate,B4X2500NORM-fc67d484ef472df5bacd04a1,B4X2500COD-20260730-27aa89345835ff0344c99113,B4X2500-RATING-20260730-9c3930f95f5e6c414186fba4,B4X2500SPAN-20260730-909a36119ea003517d721c8a,Social Circle,GA,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2023,2023,52.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,GA|social_circle|2023,GA|social_circle|2023|unresolved_unit|unknown,$11.90; $18.10; 52%,Budgeted expenditures are projected to increase by 52% or $11.9M to $18.1M in FY2024.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-social-circle-fy2024-budget-report.pdf
B4X2500GROWTHSRC-dbdfd1ed1b486a247e88,source_reported_growth_rate,B4X2500NORM-b341ec63d3c36f6c413e9639,B4X2500COD-20260730-cf6287734eadd9725f3b27f7,B4X2500-RATING-20260730-e690d7da0e1b41116dbbfa36,B4X2500SPAN-20260730-b0f6cafa1dd5802d03a5349d,Social Circle,GA,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2023,2023,2.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.72,GA|social_circle|2023,GA|social_circle|2023|unresolved_unit|unknown,2%,Each step within the City salary scale represents a 2% increase from the prior step.,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-social-circle-fy2024-budget-report.pdf
B4X2500GROWTHSRC-254033d918dd10edb77d,source_reported_growth_rate,B4X2500NORM-d946bd1810cf611c07b4ea20,B4X2500COD-20260730-5dce4ce17a9cd9e906124165,B4X2500-RATING-20260730-a01b272ecaa5dc6ca60089d8,B4X2500SPAN-20260730-919136c88efee08b6e62bd89,Gilmore City,IA,Midwest,other_local_government_pay_policy,unresolved_unit,unclear,unknown,2023-2024,2023,6.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,IA|gilmore_city|2023,IA|gilmore_city|2023|unresolved_unit|unknown,6%,"for Fiscal Year 2023-24, with a 6% increase.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://fliphtml5.com/kdqq/kouk/June_22%2C_2023_Humboldt_Independent
B4X2500GROWTHSRC-e1356e2f474686bf2da9,source_reported_growth_rate,B4X2500NORM-eb9fdb13fe0fa896dffc727d,B4X2500COD-20260730-a0713b8b4214f86647c3e2f4,B4X2500-RATING-20260730-1f19c63aa6b917052064b995,B4X2500SPAN-20260730-ea63c9e6f39bb5e8d66b49a2,Gilmore City,IA,Midwest,other_local_government_pay_policy,unresolved_unit,unclear,unknown,2023-2024,2023,6.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,IA|gilmore_city|2023,IA|gilmore_city|2023|unresolved_unit|unknown,6%,The recommendation is to give a 6% increase in salaries.,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://fliphtml5.com/kdqq/kouk/June_22%2C_2023_Humboldt_Independent
B4X2500GROWTHSRC-c177e3701c889a459cc7,source_reported_growth_rate,B4X2500NORM-481deef1b4802973f783c354,B4X2500COD-20260730-62bfe2dd86804c95aea730a8,B4X2500-RATING-20260730-e8f2bf0be461ffd5db4d70aa,B4X2500SPAN-20260730-9da802aeec4f6c19b0922425,Geneseo,IL,Midwest,civil_service_or_hr_pay_plan,unresolved_unit,unclear,unknown,2023,2023,50.0,percentage_raise,percentage,non_base,across_the_board_percentage_raise,"[""non_base_compensation""]",non_base_compensation,high,0.45,IL|geneseo|2023,IL|geneseo|2023|unresolved_unit|unknown,50%,50% of longevity pay.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cityofgeneseo.com/wp-content/uploads/2023/01/Geneseo-Personnel-Policy-Manual-Version-2023.pdf
B4X2500GROWTHSRC-84e862d165bad26c9cc7,source_reported_growth_rate,B4X2500NORM-b82258b28c4f3556ecb6027b,B4X2500COD-20260730-79d28bd40eb19e427082ecfe,B4X2500-RATING-20260730-c93a18a43025e1a97dedb0df,B4X2500SPAN-20260730-38514533b4b0ea52f646bf25,Solomon,KS,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2023,2023,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,KS|solomon|2023,KS|solomon|2023|unresolved_unit|unknown,4%,"Boyer, Britt, Eye, Glavin, Shank: 4% increase",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://solomon-ks.com/documents/87/2_Feb.pdf
B4X2500GROWTHSRC-211641e4ce84b5a43860,source_reported_growth_rate,B4X2500NORM-67244e614eb6a7ec3fe549c2,B4X2500COD-20260730-155cb52dcbb3682787f9e864,B4X2500-RATING-20260730-f0789f9022289e32f11d92a1,B4X2500SPAN-20260730-b7adee6f26adb9b40f1e1762,Goshen,KY,South,wage_schedule,unresolved_unit,unclear,unknown,2023,2023,25.0,percentage_raise,percentage,base,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,KY|goshen|2023,KY|goshen|2023|unresolved_unit|unknown,25%,Thacker reported the hourly rate for sheriff deputies will increase by 25% on July 1 st.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cityofgoshen.com/uploads/1/1/9/6/119686881/may_2023_minutes.pdf
B4X2500GROWTHSRC-11e1b8a27368b1b5a776,source_reported_growth_rate,B4X2500NORM-6a11ed892ff0e2aa71dc869c,B4X2500COD-20260730-c7f5f9921704fcae20c00f25,B4X2500-RATING-20260730-12a4195de3259a404f9d2491,B4X2500SPAN-20260730-2c6d707cd0d6c75c06fd100b,Brimfield,MA,Northeast,personnel_policy,unresolved_unit,unclear,unknown,2023,2023,5.0,percentage_raise,percentage,non_base,across_the_board_percentage_raise,"[""non_base_compensation""]",non_base_compensation,high,0.72,MA|brimfield|2023,MA|brimfield|2023|unresolved_unit|unknown,5%,one-time stipend in the amount of 5% of the employee’s annual gross wages.,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://brimfieldma.org/sites/g/files/vyhlif4181/f/pages/personnel_policies_2023.pdf
B4X2500GROWTHSRC-1ef9d663130b8aee4a23,source_reported_growth_rate,B4X2500NORM-a10fcd2c82e09ccbe019b57e,B4X2500COD-20260730-f52a4e8a16af58a29473315c,B4X2500-RATING-20260730-570840af5cb50be784ee325d,B4X2500SPAN-20260730-72d8063d9e165aabaaec44ca,West Bridgewater,MA,Northeast,mou_or_memorandum,unresolved_unit,unclear,unknown,2023,2023,2.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MA|west_bridgewater|2023,MA|west_bridgewater|2023|unresolved_unit|unknown,2%,Addition sixth step occurs at completion often years with a 2% increase,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cms1files.revize.com/westbridgewater/August%2014%2C%202024%20Packet.pdf
B4X2500GROWTHSRC-f279ac43bf74a3d58110,source_reported_growth_rate,B4X2500NORM-861392d8e6059fc5a65f8f63,B4X2500COD-20260730-fe36e1fca3310c789be44f3c,B4X2500-RATING-20260730-b5cb0f980e5fe2cc35c8007c,B4X2500SPAN-20260730-0e5c703ef852ad4f48044aca,West Bridgewater,MA,Northeast,mou_or_memorandum,unresolved_unit,unclear,unknown,2023,2023,2.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MA|west_bridgewater|2023,MA|west_bridgewater|2023|unresolved_unit|unknown,2%,Addition seventh step occurs at completion of fifteen years with a 2% increase,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cms1files.revize.com/westbridgewater/August%2014%2C%202024%20Packet.pdf
B4X2500GROWTHSRC-b83fab668c672976da5a,source_reported_growth_rate,B4X2500NORM-421dfc00ce289a983d50283f,B4X2500COD-20260730-4368b1714fe24273abee806a,B4X2500-RATING-20260730-1e297a1fef66199d854df7d1,B4X2500SPAN-20260730-ecdd945779957f18c2601413,Beaver Cove,ME,Northeast,other_local_government_pay_policy,unresolved_unit,unclear,unknown,2023-2024,2023,11.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,ME|beaver_cove|2023,ME|beaver_cove|2023|unresolved_unit|unknown,"$18,691.00; 11%","LUPC ASSESSMENT $ 18,691.00 (ESTIMATE 11% increase)",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://beavercoveme.com/wp-content/uploads/2023/06/WARRANT-ARTICLES-2006.pdf
