extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status
cexrem_3a040998ee8b1b997d1bb4e6,doc_b6f8d0a7d88bd79753e25725,ttd_1e0a9e9689cc110172fec464,sr_7d07fe2d59e9374ee5383186,NSCQ-OR-20260720-0161,OR,Independence,CITY OF INDEPENDENCE,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0412_sr_7d07fe2d59e9374ee5383186.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0412_sr_7d07fe2d59e9374ee5383186.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0412_sr_7d07fe2d59e9374ee5383186.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0412_sr_7d07fe2d59e9374ee5383186.pdf#page=12,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_AMOUNN|NO_VISIBLE_COMPENSATION_MECHANISM_FOR_WA|NO_VISIBLE_NON_BASE_COMPENSATION_TOKENS,"The provided pages are mostly article/section listings and procedural language and do not contain any visible base-wage amounts, wage-adjustment mechanisms, or non-base compensation terms.",excluded_provisional
cexrem_059e4767d812683ef95a5fed,doc_b60f90b8bb7be46b4063e6f7,ttd_b9dcf80fc91d32a6c5438cd8,sr_fd9786977535ff08ce8c76ad,NSCQ-OR-20260720-0129,OR,North Bend,CITY OF NORTH BEND,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0074_sr_fd9786977535ff08ce8c76ad.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0074_sr_fd9786977535ff08ce8c76ad.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0074_sr_fd9786977535ff08ce8c76ad.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0074_sr_fd9786977535ff08ce8c76ad.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0074_sr_fd9786977535ff08ce8c76ad.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0074_sr_fd9786977535ff08ce8c76ad.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0074_sr_fd9786977535ff08ce8c76ad.pdf#page=24,unknown,NO_VISIBLE_BASE_WAGE_AMOUNT_OR_RATE|NO_VISIBLE_COMPENSATION_MECHANISM_FOR_SA,"The provided page packet contains only front-matter/table-of-contents and general agreement clauses (e.g., non-discrimination, management rights, and a general no-reduction statement) without any visible wage scale/rate figures or a specific compensation-setting mechanism for base pay.",excluded_provisional
cexrem_af7e0f6ce570b70fc386c895,doc_02cec9f0111f5a978cc48ab1,ttd_925ce8259fce7aa521a1f75d,sr_e6351d9a7848419225432909,NSCQ-PA-20260720-0009,PA,Allentown,CITY OF ALLENTOWN,fire,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0151_sr_e6351d9a7848419225432909.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0151_sr_e6351d9a7848419225432909.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0151_sr_e6351d9a7848419225432909.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0151_sr_e6351d9a7848419225432909.pdf#page=33|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0151_sr_e6351d9a7848419225432909.pdf#page=57|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0151_sr_e6351d9a7848419225432909.pdf#page=58,unknown,NO_VISIBLE_BASE_WAGE_AMOUNTS_OR_RATE_TER|NO_VISIBLE_COMPENSATION_MECHANISM_WITH_T|REFERENCE_TO_PENSION_EDUCATION_INCENTIVE|REFERENCE_TO_LONGETIVITY_CHART_AND_SAL,"In the provided page excerpts, there are headings/table-of-contents references to wages, pension, education incentive, longevity chart, and salary schedules, but no visible base-wage amounts or compensation mechanism terms to structure into provisional evidence.",needs_review
cexrem_57e0c7094d10111508088e84,doc_a8b026941b2f52ca395cba4d,ttd_a413b7cf64d59910847498fe,sr_8d3f9f4d4411961d23454c19,NSCQ-SC-20260720-0002,SC,Mount Pleasant,TOWN OF MOUNT PLEASANT,non_safety,wage_schedule_or_compensation_plan,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf#page=32|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf#page=35|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf#page=61,unknown,NO_VISIBLE_BASE_WAGE_VALUE_OR_PAY_FORMUL|HANDBOOK_DISCLAIMER_STATES_SALARY_FIGURE|NO_COMPENSATION_MECHANISM_RULES_VISIBLE,"The visible pages contain an employment handbook disclaimer stating that salary figures (if provided) are for convenience and do not create a contract; no base wage amount, rate/step/grade, or compensation mechanism is provided.",excluded_provisional
cexrem_3d2a3250bb9478bbc191b7f8,doc_40cbb2379b724acbbc600c00,ttd_9bc9cd28405b44c8f11304b2,sr_b09ee10c0651de68c146b0b5,NSCQ-SD-20260720-0008,SD,Aberdeen,CITY OF ABERDEEN,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0075_sr_b09ee10c0651de68c146b0b5.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0075_sr_b09ee10c0651de68c146b0b5.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0075_sr_b09ee10c0651de68c146b0b5.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0075_sr_b09ee10c0651de68c146b0b5.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0075_sr_b09ee10c0651de68c146b0b5.pdf#page=25,unknown,NO_BASE_WAGE_VALUES_VISIBLE|NO_COMPENSATION_MECHANISM_OR_FORMULA_EXE|NO_NON_BASE_COMPENSATION_COMPONENT_VALUE,"The provided page snippets contain article headings and procedural/grievance wording but no visible base wage amounts/rates or explicit compensation formulas, and no clearly identified non-base wage component values.",excluded_provisional
cexrem_1d8c94e3fafe3d853d5df15d,doc_052cd5da69634b43c60b89c5,ttd_c6dd2d07d5023b5bae0ecbd3,sr_511114747f83b44ebfa8b081,NSCQ-TX-20260720-0079,TX,Bryan,CITY OF BRYAN,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0025_sr_511114747f83b44ebfa8b081.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0025_sr_511114747f83b44ebfa8b081.pdf#page=10,unknown,NO_BASE_WAGE_COMPENSATION_TERMS_VISIBLE|NUMERIC_POINTS_DESCRIBED_RELATE_TO_HIRIG|NOT_COMPENSATION,"The packet text describes hiring/examination scoring and process rules (including adding points for armed forces service), but it contains no visible base-wage compensation terms or mechanisms for pay.",excluded_provisional
cexrem_5b4367217a03a130c5a15a50,doc_cd3b19aaff8a09fe88ffeeb3,ttd_5ad3d74c0dcb1bc28e2f40ff,sr_b8702f59a10a34f08a9ea49f,NSCQ-TX-20260720-0011,TX,Fort Worth,CITY OF FORT WORTH,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0049_sr_b8702f59a10a34f08a9ea49f.pdf#page=2,unknown,NO_VISIBLE_BASE_WAGE_AMOUNT_OR_RATE|NO_VISIBLE_COMPENSATION_MECHANISM_TERMS|NO_VISIBLE_NON_BASE_WAGE_VALUE_OR_RULE,"The provided pages are a table of contents, cover/metadata, and a definitions section that defines terms (e.g., “Base Pay”) but contains no visible pay amounts, rates, steps, effective dates, or non-base wage provisions.",excluded_provisional
cexrem_255bf200c35a0ad493987614,doc_6a1288a879b1b1eb41d2e212,ttd_9c452668d1ecb679c53f2f1d,sr_d3a06c9eb6e9ada8cd8d7c75,NSCQ-TX-20260720-0022,TX,Laredo,CITY OF LAREDO,police,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf#page=32|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf#page=35,low,NO_VISIBLE_BASE_WAGE_AMOUNT_TOKENS_IN_BN|PAGE_CONTENT_IS_TABLE_OF_CONTENTS_OR_NON,"The provided page packet excerpts contain the agreement heading/table of contents and promotional-exam eligibility/scoring thresholds, but no visible base wage or compensation mechanism terms with pay values.",needs_review
cexrem_c510472ed64cfe59cb7911e9,doc_74123d8fd41cc245a34a41cc,ttd_1550676e61e7a0ce0177bd40,sr_f70c1fba97a4f23393edf897,NSCQ-TX-20260720-0042,TX,Mesquite,CITY OF MESQUITE,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0014_sr_f70c1fba97a4f23393edf897.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0014_sr_f70c1fba97a4f23393edf897.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0014_sr_f70c1fba97a4f23393edf897.pdf#page=20,unknown,PAGE_PACKET_CONTAINS_DEFINITIONS_AND_PRO|NO_VISIBLE_BASE_PAY_OR_RATE_AMOUNTS,"The provided pages define terms (e.g., CID on-call and compensatory time eligibility) but do not show any base wage/rate amounts or any concrete qualitative pay-setting mechanisms tied to compensation.",excluded_provisional
cexrem_b198de09dae262191beb9f43,doc_d3a1364cc5fbcf674c53d103,ttd_26948fff0b668c1abc792639,sr_789b82552b7bf8db4e517729,NSCQ-TX-20260720-0063,TX,New Braunfels,CITY OF NEW BRAUNFELS,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0084_sr_789b82552b7bf8db4e517729.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0084_sr_789b82552b7bf8db4e517729.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0084_sr_789b82552b7bf8db4e517729.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0084_sr_789b82552b7bf8db4e517729.pdf#page=13,low,NO_BASE_WAGE_EVIDENCE_VISIBLE|ONLY_PROMOTIONAL_PROMOTION_SCORING_AND_S,"The packet contains promotional eligibility/assessment-center scoring rules (written/assessment weighting and seniority points; an intermediate peace officer certification requirement), but no visible base wage/compensation amounts or pay-setting mechanisms for compensation.",excluded_provisional
cexrem_fea2ea924152cc92c8bfd5dd,doc_4d99123811661a8281ded494,ttd_25dad0cf13202dcb5fa63762,sr_5593c98fb66f75aaaca1f0a2,NSCQ-TX-20260720-0071,TX,San Angelo,CITY OF SAN ANGELO,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0424_sr_5593c98fb66f75aaaca1f0a2.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0424_sr_5593c98fb66f75aaaca1f0a2.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0424_sr_5593c98fb66f75aaaca1f0a2.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0424_sr_5593c98fb66f75aaaca1f0a2.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0424_sr_5593c98fb66f75aaaca1f0a2.pdf#page=18,unknown,NO_VISIBLE_BASE_WAGE_AMOUNTS_OR_RATE_TER|NO_VISIBLE_COMPENSATION_MECHANISM_OR_NON,"In the provided bounded page packet, the visible excerpts do not include any explicit base-wage amounts/rates or any clearly stated compensation-setting mechanisms or non-base compensation terms.",excluded_provisional
cexrem_f34d4c7aadc67877ec6afcca,doc_872ff892eec7886d3110d9c9,ttd_ddc9732054ce904acc1dbd7e,sr_9beeb191650aad8c626bd9fb,NSCQ-WA-20260720-0097,WA,Burien,CITY OF BURIEN,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=12,unknown,INCOMPLETE_PAGE_PACKET_FOR_COMPENSATION|NO_VISIBLE_BASE_WAGE_RATES_OR_SCHEDULES|NO_VISIBLE_COMPENSATION_MECHANISM_TERMS|NON_BASE_TEXT_PRESENT_BUT_NOT_COMPENSAT0,"The provided pages show agreement headings and general administrative/union provisions but no visible wage rate schedule or any explicit compensation mechanism (e.g., COLA formula, pay step progression rules, wage calculation rules).",excluded_provisional
cexrem_0db75879d153d53c3850fe63,doc_6c366a422ead6bc5104819a6,ttd_beab69849f34e087da1111ed,sr_85918ff3f8e888b0f5e141f6,NSCQ-WA-20260720-0219,WA,Cheney,CITY OF CHENEY,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=18,unknown,NO_VISIBLE_BASE_WAGE_AMOUNTS_OR_RATE_TER|NO_VISIBLE_COMPENSATION_MECHANISM_TEXT|PACKET_CONTAINS_ONLY_TABLE_OF_CONTENTS_S,"The provided bounded pages are table-of-contents/preamble fragments and do not show any structured base-wage amounts, rate/grade/step values, or the underlying compensation mechanism terms needed for extraction.",excluded_provisional
cexrem_f51eadd00afd9465d7ea98ee,doc_f0e02071b30933519314dbea,ttd_2fd71bd27ed94f6fad7731cb,sr_312b2b606aa8973fe81e7a9a,NSCQ-WA-20260720-0204,WA,Milton,CITY OF MILTON,police,cba,exclude,no_candidate_page,,unknown,PACKEAGE_PAGE_WITHOUT_VISIBLE_COMPENSAT0|NO_BASE_WAGE_TOKENS|NO_COMPENSATION_MECHANISM_DETAILS|ONLY_GENERIC_AGENDA_TEXT,"This page is an agenda notice and does not display any visible base wage amounts or wage-setting mechanism terms (e.g., salary schedules, rates, effective-date provisions).",excluded_provisional
cexrem_8b00e1e1c6e655a5b7c06381,doc_2c9471271ad0ef7358bddc33,ttd_dd6091cfb708789453b9c22d,sr_5fe381776c5a1d9187e62367,NSCQ-WA-20260720-0084,WA,Puyallup,CITY OF PUYALLUP,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0023_sr_5fe381776c5a1d9187e62367.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0023_sr_5fe381776c5a1d9187e62367.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0023_sr_5fe381776c5a1d9187e62367.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0023_sr_5fe381776c5a1d9187e62367.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0023_sr_5fe381776c5a1d9187e62367.pdf#page=37,unknown,NO_VISIBLE_BASE_WAGE_PROVISIONAL_COMPENS|NO_VISIBLE_BASE_WAGE_VALUES_OR_RATE_SCA|NO_VISIBLE_COMPENSATION_MECHANISM_WITH_E|ONLY_NONCOMPENSATION_CONTEXT_OR_TRUNCATE|PAID_LEAVE_SECTION_HEADER_PRESENT_BUT_NO|STRUCTURED_VALUE_TOKENS_FOR_EXTRAC,"In the provided bounded packet, no base wage amounts/rates/steps or related pay-setting mechanisms are visible; page snippets contain only non-compensation context and a partial start of a paid-leave section without extractable pay details.",excluded_provisional
cexrem_39bdbd15dcd0f086e050a5ec,doc_0147d87fff81eb085fe3a2f4,ttd_e986f313f5792685d40cef44,sr_f6d57677ac22a68ec4a33f5f,NSCQ-WA-20260720-0004,WA,Spokane,CITY OF SPOKANE,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0087_sr_f6d57677ac22a68ec4a33f5f.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0087_sr_f6d57677ac22a68ec4a33f5f.pdf#page=35|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0087_sr_f6d57677ac22a68ec4a33f5f.pdf#page=39|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0087_sr_f6d57677ac22a68ec4a33f5f.pdf#page=76,unknown,NO_VISIBLE_COMPENSATION_TERMS_OR_AMOUNTS|PAGES_DESCRIBE_GRIEVANCE_PROCEDURE_ARBIT|TIME_LIMITS_AND_WORK_STOPPAGE_PROHIBIT|SPECIAL_ASSIGNMENTS_BY_SENIORITY_WITHOUT|BASE_WAGE_OR_NON_BASE_WAGE_VALUE_TEXT,"The provided pages contain grievance/arbitration procedures, time limits, a work-stoppage prohibition, and seniority-based assignment rules, but no visible wage/compensation amounts or compensation mechanisms.",excluded_provisional
cexrem_2fc7df78a446b946c3aef4b7,doc_61b9e70a934cfe666daad459,ttd_0e75a256bf654ed191c99882,sr_3120bbfe4385db39195c2e34,NSCQ-WI-20260720-0008,WI,Appleton,CITY OF APPLETON,fire,cba,reference_only,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0040_sr_3120bbfe4385db39195c2e34.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0040_sr_3120bbfe4385db39195c2e34.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0040_sr_3120bbfe4385db39195c2e34.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0040_sr_3120bbfe4385db39195c2e34.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0040_sr_3120bbfe4385db39195c2e34.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0040_sr_3120bbfe4385db39195c2e34.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0040_sr_3120bbfe4385db39195c2e34.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0040_sr_3120bbfe4385db39195c2e34.pdf#page=28,unknown,SALARIES_AND_EXHIBIT_A_VALUES_NOT_IN_THE|ONLY_NON_BASE_COMP_ELEMENTS_VISIBLE_OFS|OVERTIME_HOLIDAY_UNIFORM_PENSION_REFERRE|NO_BASE_WAGE_NUMERIC_TOKENS_PRESENT,"The packet references Exhibit A for base salaries, but does not include any visible base-wage amounts or base-pay mechanisms. Visible items relate to non-base compensation (e.g., overtime/holiday/uniform/pension) or base-rate references without numeric base-pay values.",needs_review
