auto_adjudication_id,adjudication_case_id,calibration_id,source_review_id,pdf_readiness_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,pdf_page_count,content_artifact_path,candidate_pages_evaluated,nearby_pages_evaluated,navigation_pages_evaluated,local_text_signal_summary,local_layout_signal_summary,rendered_page_available,rendered_page_count_used,table_structure_feature_score,wage_language_feature_score,pay_numeric_feature_score,navigation_feature_score,non_wage_false_positive_feature_score,compact_compensation_sheet_feature_score,gabriel_request_id,gabriel_backend,gabriel_model,gabriel_status,gabriel_schema_valid,gabriel_wage_schedule_present,gabriel_candidate_page_relationship,gabriel_visual_table_type,gabriel_non_wage_family,gabriel_navigation_needed,gabriel_navigation_target_found,gabriel_extraction_complexity,gabriel_extraction_recommendation,gabriel_confidence,gabriel_reason_codes,gabriel_short_rationale,gabriel_input_page_count,gabriel_input_text_chars,gabriel_elapsed_seconds,auto_gate_label,auto_gate_confidence,auto_gate_reason_codes,auto_gate_rationale,auto_gate_passes_500_doc_criteria_candidate
auto_adj_404fc38d38496483269f,adj_d9a6cb74cdd4b788e8ef,cal_dfc29c196ce08425ffae9c64,sr_7dbc51c5f8a21beb1f0f6721,pr_6621e817facedf93e46caff7,NSCQ-MS-20260720-0012,MS,Pascagoula,CITY OF PASCAGOULA,non_safety,wage_schedule_or_compensation_plan,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0474_sr_7dbc51c5f8a21beb1f0f6721.pdf,"1,4,7",,,"{""benefit_terms"":6,""budget_terms"":2,""index_pages"":0,""numeric_tokens"":25,""role_terms"":14,""wage_terms"":40}","{""column_lines"":7,""geometry_columns"":5,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":3,""row_like_lines"":4}",true,3,0.580000,1.000000,1.000000,0.000000,0.960000,0.750000,resp_057263494fe90906006a6504124a808194b223ea28f9dead44,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,unknown,prose_only,not_applicable,no,not_applicable,not_extractable,exclude_for_now,medium,NO_VISIBLE_PAY_SCHEDULE_TABLE|NO_ROLE_STEP_ROWS_WITH_RATE_OR_SALARY_C0|WAGE_APPEARS_AS_DESCRIPTIVE_PROSE_WITHIN,"Pages discuss compensation philosophy and reference a pay schedule, plus standby/longevity pay provisions, but no extractable wage/pay schedule table or compact role-to-pay matrix is visible.",3,4032,421.871237,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_c02c31000d74b22d6154,adj_f962ef8453767145a0ff,cal_e053fd0727a992a0b1a44bc7,sr_fdcc61f9efca149473ba2e06,pr_ace94457014122f0246120f5,NSCQ-DE-20260720-0013,DE,Smyrna,TOWN OF SMYRNA,non_safety,cba,32,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0065_sr_fdcc61f9efca149473ba2e06.pdf,"2,11,32","1,31",6,"{""benefit_terms"":37,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":66,""role_terms"":27,""wage_terms"":9}","{""column_lines"":3,""geometry_columns"":8,""geometry_rows"":1,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":5}",true,6,0.340000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_0ed8d0ebedf44850006a650414e1a8819095159e8216cd8e12,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,classification_pay_table,not_applicable,no,not_applicable,moderate,extraction_ready_with_schema_update,medium,HAS_APPX_PAY_TABLE_HEADER|ROLE_LIST_WITH_STARTING_RATE|NUMERIC_PAY_PLACEHOLDER_PRESENT|OTHER_PAGES_ARE_PROSE_OR_FRONT_MATTER,Appendix B shows a role-by-role pay schedule labeled “Job Position Starting Rate” with a money/rate column; other candidate pages contain wage/benefit prose or classification/front matter only.,6,4361,424.737857,extraction_ready_with_schema_update,medium,GABRIEL_POSITIVE|LOCAL_SCHEMA_UPDATE_EVIDENCE,"Bounded evidence supports a wage schedule, but local structure, compact layout, or navigation requires a schema-specific rule.",true
auto_adj_5070e7609cb1d73fe3d8,adj_795c5edbeed726adb088,cal_e0594174be1efac431317ba4,sr_4105edf6e4992c4d547bc807,pr_a621adefe017fa0f61a74515,NSCQ-ID-20260720-0008,ID,Idaho Falls,CITY OF IDAHO FALLS,fire,cba,46,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0383_sr_4105edf6e4992c4d547bc807.pdf,"6,11,21","5,22",1,"{""benefit_terms"":29,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":85,""role_terms"":27,""wage_terms"":19}","{""column_lines"":9,""geometry_columns"":7,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":9}",true,6,0.440000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_0db9957b9b863788006a650417c3848197849f06bbd54fb1ac,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_STRUCTURE|PROSE_COMPENSATION_TERMS_ONLY|NO_ROLE_ROWS_WITH_PAY_COLUMNS|BENEFITS_DESCRIPTIVE_TEXT_NOT_SCHEDULE,"Candidate pages contain contractual prose (time off, deployment pay terms, medical benefits) but no extractable wage/pay schedule table with role/classification rows and salary/rate columns.",6,5550,427.616674,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_509978f8cde025997dce,adj_b2db7a595548087efe7b,cal_e4f5b1e57a13a096588f6e51,sr_2a63d1b6e7d33e4232f6443a,pr_eefe518247c5edc56e810e11,NSCQ-VT-20260720-0015,VT,Winooski,CITY OF WINOOSKI,non_safety,cba,34,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0105_sr_2a63d1b6e7d33e4232f6443a.pdf,"2,12,19","1,20",4,"{""benefit_terms"":42,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":118,""role_terms"":12,""wage_terms"":14}","{""column_lines"":39,""geometry_columns"":23,""geometry_rows"":43,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":19}",true,6,0.724667,1.000000,1.000000,0.200000,1.000000,1.000000,resp_0217bb7e00dde056006a65041a96f8819682bf412ce7fdce2c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,no,not_applicable,not_extractable,exclude_for_now,medium,NO_WAGE_TABLE|BENEFITS_OR_GENERAL_PROVISIONS_ONLY|NO_RATE_OR_SALARY_SCHEDULE_GRID,"Candidate pages show contents and benefits/work-week prose (percentages, premiums) but no role/classification rows with wage/rate/salary columns or compact pay schedule table.",6,6000,431.276295,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_a486e32990aef367a4c6,adj_fb008569ec554f6d4254,cal_ed5099d4fecae6f4f32146de,sr_007e15a4529506ee639515ec,pr_613ea77f235379f7f1c69962,NSCQ-MI-20260720-0029,MI,Flint,CITY OF FLINT,non_safety,cba,81,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0020_sr_007e15a4529506ee639515ec.pdf,,,"1,2,80,81","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":0,""role_terms"":0,""wage_terms"":0}","{""column_lines"":0,""geometry_columns"":7,""geometry_rows"":7,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":0}",true,4,0.275000,0.000000,0.000000,0.000000,0.000000,0.000000,resp_0f25e327a4742a5b006a65041e59bc8194b68fc0f9fb07f794,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,index_or_contents,index_or_contents,no,no,not_extractable,exclude_for_now,high,NO_TABLE_SIGNAL|NAVIGATION_PAGES_ONLY|ZERO_WAGE_NUMERIC_FEATURES,"Only navigation/contents-like pages shown (no table structure, no wage terms, no pay amounts). No extractable salary/wage schedule evidence in this packet.",4,0,433.273288,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_db6fb361e212a139ac74,adj_ea56250f466dacc138fd,cal_f380c785bb181d6af78e9da4,sr_7e2e05a20d98374ddf9bdbb1,pr_63d4cd5ae4952f47ee4c7e3e,NSCQ-MO-20260720-0004,MO,Independence,CITY OF INDEPENDENCE,non_safety,memorandum_or_settlement,68,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0483_sr_7e2e05a20d98374ddf9bdbb1.pdf,"8,31,38","7,39",1,"{""benefit_terms"":30,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":81,""role_terms"":55,""wage_terms"":16}","{""column_lines"":4,""geometry_columns"":10,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":7}",true,6,0.525000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_0d19470fa9209803006a6504204680819696d1bfb6eee25c55,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,unknown,prose_only,memorandum_without_table,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_STRUCTURE|NO_ROWS_COLUMNS_WAGE_RATE|ONLY_PROSE_OR_POLICY_LANGUAGE|NO_STABLE_COMPACT_PAY_SHEET,"Pages show agreement prose on classifications, vacation/allowances, and longevity formulas, but no visible wage/pay schedule table or compact role-to-pay matrix with rate/salary columns.",6,5439,435.783839,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_5b5c2208020818d55a3c,adj_af8ecc7ed118262ce287,cal_03d7428f4019e5bbf4596191,sr_ca7039b0e1ab4e1173e8d6b1,pr_99e81d793df91dd27ace34f2,NSCQ-IL-20260720-0159,IL,Streamwood,VILLAGE OF STREAMWOOD,fire,cba,3,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0399_sr_ca7039b0e1ab4e1173e8d6b1.pdf,,,"1,2,3","{""benefit_terms"":21,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":35,""role_terms"":19,""wage_terms"":2}","{""column_lines"":16,""geometry_columns"":4,""geometry_rows"":1,""navigation_targets_evaluated"":0,""rendered_pages"":3,""row_like_lines"":3}",true,3,0.455000,1.000000,1.000000,0.000000,1.000000,0.750000,resp_0f7a372ccd4b7d1a006a650422be4c81959e82d317efd795a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,no,no,not_extractable,exclude_for_now,high,NO_TABLE_GRID|PROSE_ONLY|NO_ROLE_CLASS_PAY_ROWS|NO_WAGE_RATE_SALARY_COLUMNS,Pages are narrative agreement text (insurance/leave/education). No visible pay/rate/salary table structure or role/rank rows with corresponding wage columns.,3,3244,437.831929,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_952a81c3527b933b165a,adj_8e5d6767c12820d033f0,cal_06a195b37f6ec5b2402d7d78,sr_e285c32f7243afb9d90fbd45,pr_2a2ba60718240e43ae7e8648,NSCQ-CA-20260720-0285,CA,Pleasanton,CITY OF PLEASANTON,police,cba,52,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0083_sr_e285c32f7243afb9d90fbd45.pdf,,,"1,2,51,52","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":4,""role_terms"":0,""wage_terms"":0}","{""column_lines"":1,""geometry_columns"":0,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":0}",true,4,0.101750,0.000000,0.280000,0.000000,0.180000,0.070000,resp_07ce14547f23b1db006a650424cd2c8197b96828ca5fec0bb2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,front_matter,front_matter,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_DETECTED|FRONT_MATTER_ONLY|NO_WAGE_NUMERICS|NO_ROW_OR_COLUMN_STRUCTURE,"Candidate pages show memorandum front matter/navigation; no wage/pay rows, salary/rate columns, or table/grid structure visible.",4,135,440.096625,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_1200d001d9c562999448,adj_1e9e12f5cee03c2c5429,cal_1a64d49cf0f616075b51efa6,sr_fe93ab5d7c7911c062d11d69,pr_89e691087a988e961274ba4b,NSCQ-NY-20260720-0107,NY,Batavia,CITY OF BATAVIA,fire,arbitration_award,20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0477_sr_fe93ab5d7c7911c062d11d69.pdf,,,"1,2,19,20","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":9,""role_terms"":0,""wage_terms"":0}","{""column_lines"":3,""geometry_columns"":2,""geometry_rows"":2,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":2}",true,4,0.451667,0.000000,0.680000,0.000000,0.000000,0.170000,resp_021c29d7b3629e03006a650427175081949de50ccbc426ba0e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,front_matter,front_matter,no,not_applicable,not_extractable,exclude_for_now,high,NO_PAGES_INDICATED|NO_TABLE_STRUCTURE|NO_WAGE_LANGUAGE|NAVIGATION_OR_FRONT_MATTER_ONLY,Provided pages are intro/navigation/front matter with no visible pay or wage tables (no role/classification rows or salary/rate columns).,4,1200,442.423975,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_44d8de8ccedeb60c8b00,adj_1174ae90a78888bb09df,cal_22de015af1d83548293f582d,sr_4e428f3d2ca4ea1e80714277,pr_5ec06880d7fe9e92e82e1567,NSCQ-IA-20260720-0050,IA,Clinton,CITY OF CLINTON,fire,cba,20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_4e428f3d2ca4ea1e80714277.pdf,,,"1,2,19,20","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":0,""role_terms"":0,""wage_terms"":0}","{""column_lines"":0,""geometry_columns"":1,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":0}",true,4,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,resp_048bfe9a78778a0b006a65042967788193af3e0ee820b69554,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,not_applicable,no,no,not_extractable,exclude_for_now,high,ONLY_NAVIGATION_PAGES|NO_NUMERIC_PAY|NO_TABLE_STRUCTURE|NO_WAGE_TERMS,"Bounded pages are navigation/front/contents-like with no wage/pay terms, no numeric amounts, and no visible row/column pay schedule table.",4,0,444.295353,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_185e858039c33f38833e,adj_4c07ab8eb564c320d590,cal_42644d72570e92753dc0c39b,sr_c50daf209d5be0027a9268f2,pr_175cf13dc5957063b83ab81b,NSCQ-MA-20260720-0153,MA,Amesbury,CITY OF AMESBURY,police,cba,34,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0043_sr_c50daf209d5be0027a9268f2.pdf,,,"1,2,33,34","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":7,""role_terms"":0,""wage_terms"":0}","{""column_lines"":0,""geometry_columns"":1,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":2}",true,4,0.145000,0.000000,0.490000,0.000000,0.000000,0.122500,resp_00337b18a28cbdb2006a65042b43308194ac276a46b078c5d0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,index_or_contents,index_or_contents,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_EVIDENCE|NAVIGATION_PAGES_ONLY|NO_PAY_NUMERIC_OR_RATE_COLUMNS,Provided pages are contract title/navigation fragments with no visible pay/step rows or wage/rate/salary columns; no extractable wage schedule present.,4,162,446.138652,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_0f1c8cca8e8afc363299,adj_28baf7dcfe40012569cd,cal_85c9ba206759d1b599cce539,sr_a3256864fa59e9d63e6e6082,pr_6477957484a705e12f357a06,NSCQ-WA-20260720-0112,WA,Tumwater,CITY OF TUMWATER,non_safety,cba,30,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0039_sr_a3256864fa59e9d63e6e6082.pdf,,,"1,2,29,30","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":0,""role_terms"":0,""wage_terms"":0}","{""column_lines"":0,""geometry_columns"":0,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":0}",true,4,0.105000,0.000000,0.000000,0.000000,0.000000,0.000000,resp_0ef1d20f8bcdd7a5006a65042d2114819386d99158eee0024f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,index_or_contents,no,not_applicable,not_extractable,exclude_for_now,high,NAV_ONLY_NO_TABLE|NO_NUMERIC_MONEY|NO_WAGE_TERMS|NO_ROWS_OR_COLUMNS,Candidate pages are navigation/front-matter fragments with no visible table structure or wage/pay language or numeric pay/rate/salary columns.,4,3,447.779027,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_d7d2e777c17a164a3911,adj_37cd95ac6679e099ade5,cal_89c1b9619fe6cc4e626cfadf,sr_245e295a57f5df2218aae1bf,pr_6adfb6e8727fedf435205eca,NSCQ-MI-20260720-0150,MI,Berkley,CITY OF BERKLEY,police,cba,69,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0023_sr_245e295a57f5df2218aae1bf.pdf,,,"1,2,68,69","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":0,""role_terms"":0,""wage_terms"":0}","{""column_lines"":0,""geometry_columns"":0,""geometry_rows"":6,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":0}",true,4,0.136667,0.000000,0.000000,0.000000,0.000000,0.000000,resp_03cecf21fbbd8262006a65042ed3e08196b3a15460f1d78e12,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,not_applicable,no,not_applicable,not_extractable,exclude_for_now,high,NO_WAGE_LANGUAGE|NO_NUMERIC_PAY|NO_TABLE_STRUCTURE|PAGES_MARKED_NAVIGATION,"Candidate pages are only navigation/empty signals with zero wage terms, zero money/numeric tokens, and no detectable table/row/column structure for pay.",4,0,449.763605,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_e3e26b1e1f462fee731f,adj_630d7ecdb4e85d026934,cal_a1fb3965ab3e3565c1ace456,sr_46563ad156388775f30f3a6c,pr_31b0881111cb0ee205c3e487,NSCQ-IL-20260720-0191,IL,Ottawa,CITY OF OTTAWA,fire,cba,56,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0146_sr_46563ad156388775f30f3a6c.pdf,,,"1,2,55,56","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":8,""role_terms"":0,""wage_terms"":0}","{""column_lines"":0,""geometry_columns"":2,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":1}",true,4,0.165000,0.000000,0.560000,0.000000,0.000000,0.140000,resp_01c8323d968a7f53006a650430bc308190be544677fbaf1f91,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,index_or_contents,index_or_contents,no,no,not_extractable,exclude_for_now,high,FRONT_MATTER_ONLY|NO_WAGE_TABLE_STRUCTURE|NO_PAY_NUMERICS|NO_ROLE_CLASSIFICATION_ROWS,"Provided pages look like agreement front matter/navigation with no visible salary/pay schedule table, no classification/step rows, and no wage/rate columns.",4,207,451.771567,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_3866e7f42a788c786271,adj_fc530854590d52dac20b,cal_a8060adcdb502a4219ca05c9,sr_4276de4a9bf3552f4fe766cb,pr_e26f2a32754ad2e6a4adb304,NSCQ-OH-20260720-0654,OH,Oberlin,CITY OF OBERLIN,police,cba,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0410_sr_4276de4a9bf3552f4fe766cb.pdf,,,1,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":15,""role_terms"":0,""wage_terms"":0}","{""column_lines"":1,""geometry_columns"":1,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":1,""row_like_lines"":3}",true,1,0.355000,0.000000,1.000000,0.000000,0.000000,0.250000,resp_0494c8b35e3ae427006a650432cc288197b579d1c4ebc44ce3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,front_matter,front_matter,no,not_applicable,not_extractable,exclude_for_now,high,ONLY_NAV_OR_FRONT_MATTER|NO_PAY_RATE_OR_SALARY_TABLE_STRUCTURE|NO_ROLE_ROW_AND_WAGE_COLUMNS,Only ordinance front/navigational text referencing Exhibit A; no visible wage/pay schedule table or compact compensation sheet with role rows and pay columns.,1,1500,454.027008,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_ad32d590487e2bf4d040,adj_96525dd98e06ec0177a6,cal_ae9fbbec16d7d486289555d1,sr_b27d32490ac4758637992755,pr_59aa19e94e1ec6122c94b960,NSCQ-CA-20260720-0011,CA,San Francisco,CITY AND COUNTY OF SAN FRANCISCO,police,cba,50,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0168_sr_b27d32490ac4758637992755.pdf,,,"1,2,49,50","{""benefit_terms"":2,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":97,""role_terms"":3,""wage_terms"":0}","{""column_lines"":50,""geometry_columns"":16,""geometry_rows"":38,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":37}",true,4,0.437800,0.120000,1.000000,0.200000,1.000000,0.467500,resp_0d5951f88ac0111a006a65043501d08195a3d1d18859e7e221,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,index_or_contents,index_or_contents,no,no,not_extractable,exclude_for_now,high,NO_PAY_NUMERIC_TABLE|ONLY_FRONT_MATTER_OR_TOC|NO_ROLE_CLASSIFICATION_PAY_COLUMNS,Provided pages are memorandum front matter/TOC and signature/duration text; no wage/rate/salary columns or role/classification rows appear.,4,2904,456.168532,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
