MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids,html_bounded_inspection,html_bytes_inspected,html_diagnostic_text_persisted,html_encoding,html_form_count,html_link_count,html_navigation_density,html_payload_bytes,html_row_element_count,html_script_count,html_structured_data_script_count,html_table_count,html_valid_html_structure,html_visible_text_characters
text/html,0cd21677671eb5fdc5910af33592f212b9c78ba9662a9ef2fc94039976c40f63,payroll_roster,0,63807,1,EXTPAYLOAD-f0f2e5b84e5e4d90a0b6e76c,EXTSOURCE-f0f2e5b84e5e4d90a0b6e76c,1,EXTREADYQ-5de444a21b8f253f93ffd8a7,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":63807,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":157,""navigation_density"":0.065939,""payload_bytes"":63807,""row_element_count"":0,""script_count"":31,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":15448}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:48.606379+00:00,0.002149,EXTCAND-45cd8722f06cc072b621dc51,,MECHEXP-218ff6b5045dff6cfcfc722f|MECHEXP-320afd29e1a9be220ab77d7c|MECHEXP-71cba19ae2a6df7b6840776d|MECHEXP-737af3676bc48732b4da6d50|MECHEXP-e382bf1a289c7aa8557b37c2,ROOTCOMP-451e5e3098d2db68ebe3984d,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0cd21677671eb5fdc5910af33592f212b9c78ba9662a9ef2fc94039976c40f63.html,Northvale,False,public-works,current_30_gib_store,2026,html_text_extraction_queue,,readiness_lane_001,1689,substantive_visible_html_text,EXTREADINESS-adafe3ffb2a5d76bcc895fe1,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,contextual_controls,official_administrative_summary,NJ,,False,63807,False,utf-8,1,157,0.065939,63807,0,31,0,0,True,15448
text/html; charset=utf-8,499f3fca0d95125cfec3e292f46b8f8033cf1fb314266a7505f5560bada109a2,payroll_roster,0,55255,1,EXTPAYLOAD-f0f5ee788bc3290807a326ef,EXTSOURCE-f0f5ee788bc3290807a326ef,1,EXTREADYQ-ceb7e6862d764947b0c6f819,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":55255,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":64,""navigation_density"":0.019711,""payload_bytes"":55255,""row_element_count"":0,""script_count"":23,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":23926}",,16,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:00:48.862422+00:00,0.001688,RESCAND-106a52ad171aa7667ab588af,,MECHEXP-00ae396ef943de59d3faf371|MECHEXP-0c39a45386a5289b0f40a030|MECHEXP-0ce523323f6062b224354b7e|MECHEXP-0ff2db4b3d227596669648e7|MECHEXP-11da2a673de94c86cc053d92|MECHEXP-23615a3e647d5f0587487740|MECHEXP-53bd2073334da81edd97c527|MECHEXP-745ce8258b517135c3b9d278|MECHEXP-8d81176dfd7fcac8c9390ac8|MECHEXP-b29557b41c98f493cffc204f|MECHEXP-bb4dfd482978295a797f0103|MECHEXP-c87c800c59eeb1bea92f1618|MECHEXP-f995550df0dcbebd95718956,ROOTCOMP-14ae680190ee0550ae9da63b|ROOTCOMP-4d65163d3dc538fb2d9ad50b|ROOTCOMP-509c255348bfda60c75cce3f,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/499f3fca0d95125cfec3e292f46b8f8033cf1fb314266a7505f5560bada109a2.html,Blue Lake,False,2-CCR-571.1,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_003,1689,structured_data_or_dataset_signal,EXTREADINESS-99f5faa3740d66705cdbc5b0,html_structured_data_candidate,high,table_candidate,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,CA,,False,55255,False,utf-8,0,64,0.019711,55255,0,23,1,0,True,23926
text/html; charset=utf-8,c2ae4157639011abbe5b9b1d0e94c74ee63760e7ef3cc8bd73fb8bae8a62199f,payroll_roster,0,117743,1,EXTPAYLOAD-f10a13f5d06571a47119a4a0,EXTSOURCE-f10a13f5d06571a47119a4a0,1,EXTREADYQ-7f1ed372ccf0a48e8fa971fd,2,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":117743,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":4,""link_count"":55,""navigation_density"":0.043444,""payload_bytes"":117743,""row_element_count"":0,""script_count"":52,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":8345}",,5,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,2026-08-05T18:57:49.138610+00:00,0.002446,RESCAND-14016e9b5516d39f4fb129dc,,MECHEXP-173cc88daf627055adf7efcc|MECHEXP-7b1510e89a44124afa325765|MECHEXP-817605046a2bc0e7316e30bb|MECHEXP-aaf57cdd4731db3fad565bbf,ROOTCOMP-493cb0a9c676a2fff823a35a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c2ae4157639011abbe5b9b1d0e94c74ee63760e7ef3cc8bd73fb8bae8a62199f.html,Brighton,False,Police-Employment,current_30_gib_store,2023,html_text_extraction_queue,,readiness_lane_002,1694,substantive_visible_html_text,EXTREADINESS-21b84edfef13b889c703148c,html_text_ready,high,,,police,payroll_and_earnings,official_administrative_summary,PA,,False,117743,False,UTF-8,4,55,0.043444,117743,0,52,0,0,True,8345
text/html; charset=utf-8,96edc0d8b3de8e0f1c75a5ac6f88f8feb0134da4a6668f75a49041bcb6767255,payroll_roster,0,125446,1,EXTPAYLOAD-f113ff16af16628817b2eac3,EXTSOURCE-f113ff16af16628817b2eac3,1,EXTREADYQ-bc588c03249ae9c368607689,4,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":125446,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":83,""navigation_density"":0.065457,""payload_bytes"":125446,""row_element_count"":0,""script_count"":42,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":8175}",,5,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:48.663551+00:00,0.002414,EXTCAND-c7141faa95b665df788b39d4,,MECHEXP-454b24566f8d0b59b1914c7f|MECHEXP-a73e6418319df8d883a5410b|MECHEXP-b70bf20b691bbb4cdf446b32|MECHEXP-d9c539d944910e14d371dd6b,ROOTCOMP-4a99419b447aa8be2fc0a730,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/96edc0d8b3de8e0f1c75a5ac6f88f8feb0134da4a6668f75a49041bcb6767255.html,Clearcreek,False,Employee-Help-Links,current_30_gib_store,2024,html_text_extraction_queue,,readiness_lane_004,1692,substantive_visible_html_text,EXTREADINESS-ab0090a7ceacc78c8d83f8d7,html_text_ready,high,,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,OH,,False,125446,False,UTF-8,2,83,0.065457,125446,0,42,0,0,True,8175
text/html; charset=utf-8,71627261f3fd77ea9403156e9cf3da7126db95dafcfef5f262bb254fe6a0a00e,payroll_roster,0,180638,1,EXTPAYLOAD-f117ee2b5422aa4ffa105de6,EXTSOURCE-f117ee2b5422aa4ffa105de6,1,EXTREADYQ-60b23beb5e9097e5bf906923,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":180638,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":15,""navigation_density"":0.008152,""payload_bytes"":180638,""row_element_count"":0,""script_count"":6,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":12932}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:48.609905+00:00,0.00311,EXTCAND-b95a3feba843b63bcb121ef3,,MECHEXP-178d91dedea19784f82dfe31|MECHEXP-c3ec59fe5708e50fdb65f97d|MECHEXP-c49a4eeb334801006aa20caa|MECHEXP-d2de6936af26900979849089,ROOTCOMP-acba2f9b987574b70b45fc26,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/71627261f3fd77ea9403156e9cf3da7126db95dafcfef5f262bb254fe6a0a00e.html,Jackson,False,cnm.aspx,current_30_gib_store,2020,html_text_extraction_queue,,readiness_lane_001,1690,substantive_visible_html_text,EXTREADINESS-29b09056c7a4360c728bf8e3,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,OH,,False,180638,False,utf-8,1,15,0.008152,180638,0,6,0,0,True,12932
text/html;charset=utf-8,f86a2285ce9a9e7f4ad4ed73387568867956a8ed9586dc530ca9421483ad6ff5,benefits_document,0,330791,1,EXTPAYLOAD-f11d85162949ba108d43c1b5,EXTSOURCE-f11d85162949ba108d43c1b5,1,EXTREADYQ-e6331343810dc64df443c7f6,5,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":330791,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":577,""navigation_density"":0.18807,""payload_bytes"":330791,""row_element_count"":32,""script_count"":9,""structured_data_script_count"":0,""table_count"":4,""valid_html_structure"":true,""visible_text_characters"":20874}",,13,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:48.616800+00:00,0.006499,RESCAND-72d0aed7b72c37f26405fceb,,MECHEXP-0de7db8923d8874ca696fdc0|MECHEXP-229786eea8e8963f6c2ab106|MECHEXP-48d1fecbacea2be40045747a|MECHEXP-48f9fd598c56e9fe6d9689c6|MECHEXP-5f2810bfbc970a393f215a56|MECHEXP-7e08f2dc7f4d8101aeba33e1|MECHEXP-8162408e9f8adc0d0063938c|MECHEXP-b6a1fc1d44be1c1ce86793c3|MECHEXP-c384b30a6daad05ec8c54488|MECHEXP-d2e952fed5f5e61383517cd2|MECHEXP-d7878606accd6ca9ac801979,ROOTCOMP-d5a944ff035ab0d84ce00e61|ROOTCOMP-d890e272ce75e618346789b6,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f86a2285ce9a9e7f4ad4ed73387568867956a8ed9586dc530ca9421483ad6ff5.html,Colona,False,fy25-rates.html,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_001,1691,html_table_structure_present,EXTREADINESS-b77cfabaac7822c72e497e79,html_table_candidate_ready,high,table_candidate,implementation_confirmation|payroll_and_earnings,non_safety,benefits_and_total_compensation,official_administrative_summary,IL,,False,330791,False,UTF-8,0,577,0.18807,330791,32,9,0,4,True,20874
text/html; charset=UTF-8,83556b8764f65a9b74da0404124c1272c4ffba5acc26c07bbb84d65395cf8c52,payroll_roster,0,634982,1,EXTPAYLOAD-f126a2eede9ede09b094b644,EXTSOURCE-f126a2eede9ede09b094b644,1,EXTREADYQ-8c092f4d00e12edfcd9d06aa,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":634982,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":34,""navigation_density"":0.2,""payload_bytes"":634982,""row_element_count"":0,""script_count"":62,""structured_data_script_count"":5,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":912}",,8,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:48.667580+00:00,0.003602,EXTCAND-075c0228cf8382756970e7ea,,MECHEXP-0ead937cb164675a094e1d9d|MECHEXP-10952e10b487ee556fb101a4|MECHEXP-12983f790171a3ab62d6d3fd|MECHEXP-28f8d4e7ac87cd6674d7ef78|MECHEXP-3f64d63da39a58c04cf53e92|MECHEXP-55e30c3b9ba634b48a288c55|MECHEXP-6b9596f514a1a024c32f1f78,ROOTCOMP-8b5b7be80e66429e5d9c5763,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/83556b8764f65a9b74da0404124c1272c4ffba5acc26c07bbb84d65395cf8c52.html,Mount Morris,False,local-laws,current_30_gib_store,2022,html_table_candidate_queue,,readiness_lane_004,1693,structured_data_or_dataset_signal,EXTREADINESS-812321a5b2cc41efb34b1673,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,NY,,False,634982,False,utf-8,0,34,0.2,634982,0,62,5,0,True,912
text/html; charset=UTF-8,5aad799f6d031c9f27c80dbfbffb8108a9d834ef02575ae11701609627c32ed9,ordinance_or_resolution,0,151472,1,EXTPAYLOAD-f12796a1b862fd083e78cc93,EXTSOURCE-f12796a1b862fd083e78cc93,1,EXTREADYQ-a966c308e9d82e33fed745c1,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":151472,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":396,""navigation_density"":0.370093,""payload_bytes"":151472,""row_element_count"":0,""script_count"":131,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":7627}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:49.265684+00:00,0.00282,RESCAND-1e11bf1ef519458c914b319a,,MECHEXP-0882ba60a5961d0ea9f6261d|MECHEXP-0a2a34428590f5735cd9c7d8|MECHEXP-60fa202cb022f5cc3497f0da|MECHEXP-79edfb09262b54d5addef303|MECHEXP-7d590d61deabbbf23f69ebad|MECHEXP-986811fe41ceb63f3de08515|MECHEXP-db603b521050880452be3bc0|MECHEXP-ee3c62e64fc9dffe07c8b1d6,ROOTCOMP-5374544dcbecb89f77eb884d|ROOTCOMP-84e33d91754e6c4ecfbc5c62,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5aad799f6d031c9f27c80dbfbffb8108a9d834ef02575ae11701609627c32ed9.html,Bradley,False,budget.php,current_30_gib_store,2026,html_text_extraction_queue,,readiness_lane_005,1688,substantive_visible_html_text,EXTREADINESS-21f4970b43994b08dcf53c10,html_text_ready,high,,implementation_confirmation|staffing_and_headcount,unclear,multi_family_administrative_source,official_administrative_summary,ME,,False,151472,False,utf-8,2,396,0.370093,151472,0,131,0,0,True,7627
text/html,d8bcd23c61f181aa38de8346330016cdc087caa25943ac209dc34d5e39081029,ordinance_or_resolution,0,52851,1,EXTPAYLOAD-f12c012cf8124f14a0fe173f,EXTSOURCE-f12c012cf8124f14a0fe173f,1,EXTREADYQ-2df0c20cc646696c17ab9161,4,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":52851,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":337,""navigation_density"":0.270032,""payload_bytes"":52851,""row_element_count"":0,""script_count"":18,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":8900}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:03:48.669930+00:00,0.001963,RESCAND-58248e18f704eed294318d60,,MECHEXP-09dba2367587baa38e3775cf|MECHEXP-4060c820550be4ea17f775f7|MECHEXP-50e5514e5f9b7ebacb10c8b0|MECHEXP-5cef9e0b106059e99a5121ae|MECHEXP-89e9b5c5145908a677f62426|MECHEXP-a89379d83367f5f2ebfcd55a|MECHEXP-c41cf0984c87c572909bbbbe,ROOTCOMP-870b69c284e81540c80d3be8|ROOTCOMP-cb727826f267c7b095d6952e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8bcd23c61f181aa38de8346330016cdc087caa25943ac209dc34d5e39081029.html,Beloit,False,cityattorney,current_30_gib_store,undated-source-B4X2500LIVE-20260729-003392,html_text_extraction_queue,,readiness_lane_004,1694,substantive_visible_html_text,EXTREADINESS-c1f061a448a38f565bfcdee5,html_text_ready,high,,,police,implementation_confirmation,official_administrative_summary,WI,,False,52851,False,UTF-8,2,337,0.270032,52851,0,18,0,0,True,8900
text/html; charset=UTF-8,e6368bdde338c9adef4f0fa0226a84ea10e6ad0f504943c7194ef6f7a0f9b638,payroll_roster,0,69788,1,EXTPAYLOAD-f12e544306ed02b4ec220680,EXTSOURCE-f12e544306ed02b4ec220680,1,EXTREADYQ-03f70f59e3af45541e42ca7f,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":69788,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":92,""navigation_density"":0.078767,""payload_bytes"":69788,""row_element_count"":0,""script_count"":75,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":7805}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:00:48.864369+00:00,0.001576,RESCAND-de5dd436fc93c10bb53c3cd1,,MECHEXP-48a1fc7da753e187c72f937a|MECHEXP-726dbb143a89b113af595927|MECHEXP-d0293b6ad67eb3ed8ce27b7f|MECHEXP-dafd2ff5ebd32f81824860c0|MECHEXP-feaa41a537bd611fd1cb8161,ROOTCOMP-8cb7d1c4133a9a9047326ea5,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e6368bdde338c9adef4f0fa0226a84ea10e6ad0f504943c7194ef6f7a0f9b638.html,Coats,False,nc-employment-gains-clustered-while-wages-outpaced-inflation-most-counties-2025,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_003,1690,structured_data_or_dataset_signal,EXTREADINESS-a018776169157575a6c9b502,html_structured_data_candidate,high,table_candidate,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,NC,,False,69788,False,utf-8,1,92,0.078767,69788,0,75,1,0,True,7805
text/html; charset=utf-8,775a96b6855f8cd9213468296b1fba082f932046809044fed0bb08ce59f3b2f5,payroll_roster,0,116631,1,EXTPAYLOAD-f130340834828493d384e75b,EXTSOURCE-f130340834828493d384e75b,1,EXTREADYQ-1dcc2a8a9e35eeef30b8036a,5,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":116631,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":118,""navigation_density"":0.077428,""payload_bytes"":116631,""row_element_count"":80,""script_count"":17,""structured_data_script_count"":1,""table_count"":4,""valid_html_structure"":true,""visible_text_characters"":10089}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:49.268631+00:00,0.002467,RESCAND-930f6d0fc5ee369dfdab4852,,MECHEXP-0046089b2b8cea3ab96c6633|MECHEXP-12ca0bb573d02c9310ee243f|MECHEXP-3937f94713580f96c294c127|MECHEXP-a65992be71eec3c20039f55d|MECHEXP-f8a94f53eb2f819fda188ab2,ROOTCOMP-13d3773a95a71e9bbae87585,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/775a96b6855f8cd9213468296b1fba082f932046809044fed0bb08ce59f3b2f5.html,Augusta charter,False,BZA110223,current_30_gib_store,2015,html_table_candidate_queue,,readiness_lane_005,1689,structured_data_or_dataset_signal,EXTREADINESS-2fb9f4627fd95edd2880a7c0,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,fire,contextual_controls,official_administrative_summary,MI,,False,116631,False,utf-8,2,118,0.077428,116631,80,17,1,4,True,10089
text/html,869a598828a13bb770c4742bacc2436f72027c0f708ac2b3ae640eded91a9f6e,payroll_roster,0,32099,1,EXTPAYLOAD-f132deac2a0791af28e787a7,EXTSOURCE-f132deac2a0791af28e787a7,1,EXTREADYQ-1766a2bf007bf90efef522b1,6,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":32099,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":20,""navigation_density"":0.173913,""payload_bytes"":32099,""row_element_count"":0,""script_count"":9,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":784}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:49.139638+00:00,0.000686,EXTCAND-619fc286644660cc9ed46043,,MECHEXP-a380d66cfa338f9312c85fb9|MECHEXP-c4df53d22b1f8eb134cf43c8|MECHEXP-cd37ae33ec78b98a88c2aa31|MECHEXP-e0a379cfdfce52e044314bb1|MECHEXP-e0c6a5513be99b3c34e6be3d,ROOTCOMP-741b27b82caaba923b2d78b6,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/869a598828a13bb770c4742bacc2436f72027c0f708ac2b3ae640eded91a9f6e.html,Washington,False,elected-officials,current_30_gib_store,2023,html_text_extraction_queue,,readiness_lane_002,1695,substantive_visible_html_text,EXTREADINESS-8ff1ef419677d028be038ee4,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,multi_family_administrative_source,official_administrative_summary,OH,EXTVERSION-12694872cdbbcfc6bfd667e3|EXTVERSION-fd5cf2f17e798d143494a1e7,False,32099,False,UTF-8,0,20,0.173913,32099,0,9,0,0,True,784
