raw_row_number,raw_target_id,classification,prior_compacted_target_id,raw_resolution,terminal_without_search
12945,EXTTARGET-5899304507e1e74e3a6e01db,residual,EXTSEARCH-84529bca42fdc9c45189cb91,linked_to_compacted_live_target,
12946,EXTTARGET-423d8bca61570fcadebbe624,residual,EXTSEARCH-84529bca42fdc9c45189cb91,linked_to_compacted_live_target,
12947,EXTTARGET-bb2560a26dbf60525c7a1b52,residual,EXTSEARCH-84529bca42fdc9c45189cb91,linked_to_compacted_live_target,
12948,EXTTARGET-9c0ee4b93288787e13fc4ec7,residual,EXTSEARCH-84529bca42fdc9c45189cb91,linked_to_compacted_live_target,
12949,EXTTARGET-1a73daf2b7a77b6a672e749f,canonical_primary_representative,EXTSEARCH-84529bca42fdc9c45189cb91,linked_to_compacted_live_target,prior_wave_primary_representative
12950,EXTTARGET-00fbe8042fb17beba08155bf,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
12951,EXTTARGET-c3c0bab15d72415f31377de9,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12952,EXTTARGET-abb9e5a15b7e1e47c7cb7288,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12953,EXTTARGET-8a4e853c4c5442f72130644a,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12954,EXTTARGET-514fd5164b4ab3fd3517caf3,canonical_primary_representative,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,prior_wave_primary_representative
12955,EXTTARGET-7052e56dd89bef233c3d7ec4,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12956,EXTTARGET-b1ae8735db1384c0073f72d3,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12957,EXTTARGET-b710a7ed3b69bda95e855e51,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
12958,EXTTARGET-96164ed787266e686b67eff1,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12959,EXTTARGET-a3444c8280d84c193b120398,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12960,EXTTARGET-ab6ef1ebe85192be334bb3b8,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12961,EXTTARGET-9ec32e5dd94a69b44d5dd85a,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12962,EXTTARGET-701838f9680a5806c97a71ab,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12963,EXTTARGET-b101e6ccbda243d0383edbe0,residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,linked_to_compacted_live_target,
12964,EXTTARGET-2b092e938ecafcbbc7677843,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
12965,EXTTARGET-f0e44c6ad4f9537948405606,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12966,EXTTARGET-8a1814ff604e9cfc8c65bc9b,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12967,EXTTARGET-751682a7c982721af3aa40bb,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12968,EXTTARGET-3d99209cdd07a567ae272e78,canonical_primary_representative,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,prior_wave_primary_representative
12969,EXTTARGET-5c646f7fd553f9c2ee9f2811,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12970,EXTTARGET-96e933a124312b65dc4b4c0c,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12971,EXTTARGET-71f1730bd7f2731d2e934a25,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
12972,EXTTARGET-f0e44c6ad4f9537948405606,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12973,EXTTARGET-8a1814ff604e9cfc8c65bc9b,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12974,EXTTARGET-751682a7c982721af3aa40bb,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12975,EXTTARGET-3d99209cdd07a567ae272e78,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12976,EXTTARGET-5c646f7fd553f9c2ee9f2811,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12977,EXTTARGET-96e933a124312b65dc4b4c0c,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12978,EXTTARGET-71f1730bd7f2731d2e934a25,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
12979,EXTTARGET-f0e44c6ad4f9537948405606,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12980,EXTTARGET-8a1814ff604e9cfc8c65bc9b,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12981,EXTTARGET-751682a7c982721af3aa40bb,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12982,EXTTARGET-3d99209cdd07a567ae272e78,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12983,EXTTARGET-5c646f7fd553f9c2ee9f2811,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12984,EXTTARGET-96e933a124312b65dc4b4c0c,residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,linked_to_compacted_live_target,
12985,EXTTARGET-71f1730bd7f2731d2e934a25,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
12986,EXTTARGET-f36deef9447ddb88a98bc0be,residual,EXTSEARCH-176bd798ad58e9fdcc23133e,linked_to_compacted_live_target,
12987,EXTTARGET-33d5cb51544694d4bb4c4678,residual,EXTSEARCH-176bd798ad58e9fdcc23133e,linked_to_compacted_live_target,
12988,EXTTARGET-91b4d2e0065665816594e6c1,residual,EXTSEARCH-176bd798ad58e9fdcc23133e,linked_to_compacted_live_target,
12989,EXTTARGET-08a42de17585f6a5b90b519e,canonical_primary_representative,EXTSEARCH-176bd798ad58e9fdcc23133e,linked_to_compacted_live_target,prior_wave_primary_representative
12990,EXTTARGET-8e0b5ec21002546eb0e1a866,residual,EXTSEARCH-176bd798ad58e9fdcc23133e,linked_to_compacted_live_target,
12991,EXTTARGET-3d67cbe6f0bcc441e094f2f1,residual,EXTSEARCH-176bd798ad58e9fdcc23133e,linked_to_compacted_live_target,
12992,EXTTARGET-8ad0f5ca850f934d3913a60f,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
12993,EXTTARGET-0acdb8b1c0b2bcf39d75d0a1,canonical_primary_representative,EXTSEARCH-8efe944b945d7d43c3f98015,linked_to_compacted_live_target,prior_wave_primary_representative
12994,EXTTARGET-9ecfa02e54d87f3461d965c4,residual,EXTSEARCH-8efe944b945d7d43c3f98015,linked_to_compacted_live_target,
12995,EXTTARGET-874c80a3d8de5e7ff88156e7,residual,EXTSEARCH-8efe944b945d7d43c3f98015,linked_to_compacted_live_target,
12996,EXTTARGET-d32479315aaaf024d0469037,residual,EXTSEARCH-8efe944b945d7d43c3f98015,linked_to_compacted_live_target,
12997,EXTTARGET-a075a68b2352832ce6a0777d,residual,EXTSEARCH-8efe944b945d7d43c3f98015,linked_to_compacted_live_target,
12998,EXTTARGET-be1edd2b8999fa1e12d751d1,residual,EXTSEARCH-8efe944b945d7d43c3f98015,linked_to_compacted_live_target,
12999,EXTTARGET-507e4655307cca405447f4e3,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13000,EXTTARGET-8c1a47cab6f1bc9aa5d42260,residual,EXTSEARCH-4352e152e301b7c7dfa69652,linked_to_compacted_live_target,
13001,EXTTARGET-45ef1d3e2b2c90d63d487864,residual,EXTSEARCH-4352e152e301b7c7dfa69652,linked_to_compacted_live_target,
13002,EXTTARGET-36d5f19594c49e4ec140b8d6,residual,EXTSEARCH-4352e152e301b7c7dfa69652,linked_to_compacted_live_target,
13003,EXTTARGET-73e024eb19ad4da27b25e5c9,residual,EXTSEARCH-4352e152e301b7c7dfa69652,linked_to_compacted_live_target,
13004,EXTTARGET-7708de8e248ce9e17acda673,residual,EXTSEARCH-4352e152e301b7c7dfa69652,linked_to_compacted_live_target,
13005,EXTTARGET-105c3ca8ea2b001fe9f44115,canonical_primary_representative,EXTSEARCH-4352e152e301b7c7dfa69652,linked_to_compacted_live_target,prior_wave_primary_representative
13006,EXTTARGET-41ea3fabf004101daf5125ba,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13007,EXTTARGET-24766a1e8a8c87f42a7c1568,canonical_primary_representative,EXTSEARCH-58bdf391b19703f7c7765711,linked_to_compacted_live_target,prior_wave_primary_representative
13008,EXTTARGET-73fe4413d802b2c2056b11bd,residual,EXTSEARCH-58bdf391b19703f7c7765711,linked_to_compacted_live_target,
13009,EXTTARGET-38fd0018856bae8ea19e8326,residual,EXTSEARCH-58bdf391b19703f7c7765711,linked_to_compacted_live_target,
13010,EXTTARGET-8f8a649bd37a19665ef5f361,residual,EXTSEARCH-58bdf391b19703f7c7765711,linked_to_compacted_live_target,
13011,EXTTARGET-5eb826054a8774e4cee0cca8,residual,EXTSEARCH-58bdf391b19703f7c7765711,linked_to_compacted_live_target,
13012,EXTTARGET-b8841b8c5a3ffe623627e814,residual,EXTSEARCH-58bdf391b19703f7c7765711,linked_to_compacted_live_target,
13013,EXTTARGET-b4cf075ab8ab9a5fb49eb740,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13014,EXTTARGET-c949930f674ef6b2630bd92a,residual,EXTSEARCH-0082cf89277a6599e7ed6a58,linked_to_compacted_live_target,
13015,EXTTARGET-7db45bcc62bd525bc5142315,residual,EXTSEARCH-0082cf89277a6599e7ed6a58,linked_to_compacted_live_target,
13016,EXTTARGET-7a46e4292f2bd771f5755668,residual,EXTSEARCH-0082cf89277a6599e7ed6a58,linked_to_compacted_live_target,
13017,EXTTARGET-57d7ba22bf4e3db9fd2be0e7,residual,EXTSEARCH-0082cf89277a6599e7ed6a58,linked_to_compacted_live_target,
13018,EXTTARGET-133d3caa0e7f190b48f8e51f,canonical_primary_representative,EXTSEARCH-0082cf89277a6599e7ed6a58,linked_to_compacted_live_target,prior_wave_primary_representative
13019,EXTTARGET-4d38ccac07c8d794a727acbe,residual,EXTSEARCH-0082cf89277a6599e7ed6a58,linked_to_compacted_live_target,
13020,EXTTARGET-64fadab13b19f8fa3a9f008d,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13021,EXTTARGET-d0c6d7cfb09bcdf357d59f60,residual,EXTSEARCH-e39cecbaf5bc9440fbee58c4,linked_to_compacted_live_target,
13022,EXTTARGET-8e7e20101c9238c7106d2d22,residual,EXTSEARCH-e39cecbaf5bc9440fbee58c4,linked_to_compacted_live_target,
13023,EXTTARGET-a6d992d1cf575e806f232416,residual,EXTSEARCH-e39cecbaf5bc9440fbee58c4,linked_to_compacted_live_target,
13024,EXTTARGET-160c9b5a4b0b71de31c14589,canonical_primary_representative,EXTSEARCH-e39cecbaf5bc9440fbee58c4,linked_to_compacted_live_target,prior_wave_primary_representative
13025,EXTTARGET-f5527a57939616bf8a4fc653,residual,EXTSEARCH-e39cecbaf5bc9440fbee58c4,linked_to_compacted_live_target,
13026,EXTTARGET-9b84bc28d5045d96d9a6ff6b,residual,EXTSEARCH-e39cecbaf5bc9440fbee58c4,linked_to_compacted_live_target,
13027,EXTTARGET-20b5e72550ebecb3a7b65016,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13028,EXTTARGET-1dca4c7b29ffdc7bedfedcd2,residual,EXTSEARCH-a9a5659e5033005b558e5783,linked_to_compacted_live_target,
13029,EXTTARGET-f17d1c905fe7ff1d9273a6a9,residual,EXTSEARCH-a9a5659e5033005b558e5783,linked_to_compacted_live_target,
13030,EXTTARGET-0fb161bc68188a85350bb3e6,canonical_primary_representative,EXTSEARCH-a9a5659e5033005b558e5783,linked_to_compacted_live_target,prior_wave_primary_representative
13031,EXTTARGET-4468c77be10d45314ae94c10,residual,EXTSEARCH-a9a5659e5033005b558e5783,linked_to_compacted_live_target,
13032,EXTTARGET-6098c295e1f7378f89d1d764,residual,EXTSEARCH-a9a5659e5033005b558e5783,linked_to_compacted_live_target,
13033,EXTTARGET-72cf7be6d44de890c17b9a3b,residual,EXTSEARCH-a9a5659e5033005b558e5783,linked_to_compacted_live_target,
13034,EXTTARGET-0faa0169cbcff8900e142534,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13035,EXTTARGET-0913ba804923c77236a36834,canonical_primary_representative,EXTSEARCH-04f18664222340b30dea7f9e,linked_to_compacted_live_target,prior_wave_primary_representative
13036,EXTTARGET-b7d0e1c1cafa141cc12240bd,residual,EXTSEARCH-04f18664222340b30dea7f9e,linked_to_compacted_live_target,
13037,EXTTARGET-9fe70ae59a6019e50db29dc6,residual,EXTSEARCH-04f18664222340b30dea7f9e,linked_to_compacted_live_target,
13038,EXTTARGET-84df1ce793e8e0f025174511,residual,EXTSEARCH-04f18664222340b30dea7f9e,linked_to_compacted_live_target,
13039,EXTTARGET-14040877218eeac72d102bc1,residual,EXTSEARCH-04f18664222340b30dea7f9e,linked_to_compacted_live_target,
13040,EXTTARGET-811c5c75a73fc89a29a84862,residual,EXTSEARCH-04f18664222340b30dea7f9e,linked_to_compacted_live_target,
13041,EXTTARGET-6e663ba0df7a85f87722c851,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13042,EXTTARGET-f6d8df1e4feaeea1da5f5663,residual,EXTSEARCH-ae8097d3a3321b93bbfbef02,linked_to_compacted_live_target,
13043,EXTTARGET-67bd348b234be395897ab96e,residual,EXTSEARCH-ae8097d3a3321b93bbfbef02,linked_to_compacted_live_target,
13044,EXTTARGET-079217be4e0d5dd45c352d0c,canonical_primary_representative,EXTSEARCH-ae8097d3a3321b93bbfbef02,linked_to_compacted_live_target,prior_wave_primary_representative
13045,EXTTARGET-c8f0093ad33f527b73c171dd,residual,EXTSEARCH-ae8097d3a3321b93bbfbef02,linked_to_compacted_live_target,
13046,EXTTARGET-ccd0601c72dafc0ad291614f,residual,EXTSEARCH-ae8097d3a3321b93bbfbef02,linked_to_compacted_live_target,
13047,EXTTARGET-d88256f26cf62c30e3bb2c63,residual,EXTSEARCH-ae8097d3a3321b93bbfbef02,linked_to_compacted_live_target,
13048,EXTTARGET-69bcf4c19f1957cb13a05d49,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13049,EXTTARGET-d1fef8bf276d356725798605,residual,EXTSEARCH-4964bcb6c10080873eace0c6,linked_to_compacted_live_target,
13050,EXTTARGET-2ab6b3485f9e9366bceb4b56,residual,EXTSEARCH-4964bcb6c10080873eace0c6,linked_to_compacted_live_target,
13051,EXTTARGET-00e46bfb02fd5a0cb32e65b5,canonical_primary_representative,EXTSEARCH-4964bcb6c10080873eace0c6,linked_to_compacted_live_target,prior_wave_primary_representative
13052,EXTTARGET-10375bff7bf92bf540d601ed,residual,EXTSEARCH-4964bcb6c10080873eace0c6,linked_to_compacted_live_target,
13053,EXTTARGET-03e813914f52f35776540c9d,residual,EXTSEARCH-4964bcb6c10080873eace0c6,linked_to_compacted_live_target,
13054,EXTTARGET-57286aeb96f25d80ecaac29d,residual,EXTSEARCH-4964bcb6c10080873eace0c6,linked_to_compacted_live_target,
13055,EXTTARGET-f772875f9026c1f364f17bea,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13056,EXTTARGET-8b56cc71c1d79969c36650bc,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13057,EXTTARGET-6848ef315300e705962c0d32,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13058,EXTTARGET-fbd02999813b7d2f5c4c0244,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13059,EXTTARGET-4f72219c84c4d369f51a97f7,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13060,EXTTARGET-0279581bf34454c41f0f8300,canonical_primary_representative,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,prior_wave_primary_representative
13061,EXTTARGET-d19b81f8a2f1a8a32268cf40,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13062,EXTTARGET-90777052026d59946b84fdff,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13063,EXTTARGET-8b56cc71c1d79969c36650bc,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13064,EXTTARGET-6848ef315300e705962c0d32,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13065,EXTTARGET-fbd02999813b7d2f5c4c0244,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13066,EXTTARGET-4f72219c84c4d369f51a97f7,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13067,EXTTARGET-0279581bf34454c41f0f8300,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13068,EXTTARGET-d19b81f8a2f1a8a32268cf40,residual,EXTSEARCH-3ea53640d2079d7f0525ebc9,linked_to_compacted_live_target,
13069,EXTTARGET-90777052026d59946b84fdff,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13070,EXTTARGET-ad62845e83729a65fbd8bac5,residual,EXTSEARCH-8e5a41d114d30c4c48728188,linked_to_compacted_live_target,
13071,EXTTARGET-bc6a8428a4010a9c684c7a7b,residual,EXTSEARCH-8e5a41d114d30c4c48728188,linked_to_compacted_live_target,
13072,EXTTARGET-253803b0dfc4bfebbccd589b,canonical_primary_representative,EXTSEARCH-8e5a41d114d30c4c48728188,linked_to_compacted_live_target,prior_wave_primary_representative
13073,EXTTARGET-afd0534e50087391d5fc4ab0,residual,EXTSEARCH-8e5a41d114d30c4c48728188,linked_to_compacted_live_target,
13074,EXTTARGET-cc4cae22c3b2cfebf92da898,residual,EXTSEARCH-8e5a41d114d30c4c48728188,linked_to_compacted_live_target,
13075,EXTTARGET-5fa24b9c49179cc64ce35228,residual,EXTSEARCH-8e5a41d114d30c4c48728188,linked_to_compacted_live_target,
13076,EXTTARGET-fd8c3e24a39c7abc4ccacf56,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13077,EXTTARGET-7afc0ebd1e58d9ad295456bf,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13078,EXTTARGET-95b327ee81369b87796afeeb,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13079,EXTTARGET-fc460aae08839e379b256923,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13080,EXTTARGET-71300c1ed233c31c8c2a8db8,canonical_primary_representative,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,prior_wave_primary_representative
13081,EXTTARGET-a0a299b00474fbbc3f2b45ab,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13082,EXTTARGET-be28ef0275bb650118f89e3a,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13083,EXTTARGET-3afe05f60e0aa9d1daaa5733,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13084,EXTTARGET-7afc0ebd1e58d9ad295456bf,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13085,EXTTARGET-95b327ee81369b87796afeeb,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13086,EXTTARGET-fc460aae08839e379b256923,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13087,EXTTARGET-71300c1ed233c31c8c2a8db8,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13088,EXTTARGET-a0a299b00474fbbc3f2b45ab,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13089,EXTTARGET-be28ef0275bb650118f89e3a,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13090,EXTTARGET-3afe05f60e0aa9d1daaa5733,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13091,EXTTARGET-7afc0ebd1e58d9ad295456bf,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13092,EXTTARGET-95b327ee81369b87796afeeb,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13093,EXTTARGET-fc460aae08839e379b256923,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13094,EXTTARGET-71300c1ed233c31c8c2a8db8,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13095,EXTTARGET-a0a299b00474fbbc3f2b45ab,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13096,EXTTARGET-be28ef0275bb650118f89e3a,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13097,EXTTARGET-3afe05f60e0aa9d1daaa5733,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13098,EXTTARGET-7afc0ebd1e58d9ad295456bf,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13099,EXTTARGET-95b327ee81369b87796afeeb,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13100,EXTTARGET-fc460aae08839e379b256923,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13101,EXTTARGET-71300c1ed233c31c8c2a8db8,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13102,EXTTARGET-a0a299b00474fbbc3f2b45ab,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13103,EXTTARGET-be28ef0275bb650118f89e3a,residual,EXTSEARCH-5edb0546b2eb07813753d410,linked_to_compacted_live_target,
13104,EXTTARGET-3afe05f60e0aa9d1daaa5733,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13105,EXTTARGET-ab4f8dcb3d6e030a9f40b6d0,residual,EXTSEARCH-97444d2eacbe328b91da858c,linked_to_compacted_live_target,
13106,EXTTARGET-6dd59be665e3e1eae39f7fc3,residual,EXTSEARCH-97444d2eacbe328b91da858c,linked_to_compacted_live_target,
13107,EXTTARGET-f15354ae9fef445feeac7d69,residual,EXTSEARCH-97444d2eacbe328b91da858c,linked_to_compacted_live_target,
13108,EXTTARGET-b4d95518d0f9d9c425ac1ac0,residual,EXTSEARCH-97444d2eacbe328b91da858c,linked_to_compacted_live_target,
13109,EXTTARGET-3763d68c6ac904b8d0237633,canonical_primary_representative,EXTSEARCH-97444d2eacbe328b91da858c,linked_to_compacted_live_target,prior_wave_primary_representative
13110,EXTTARGET-55db2917cead746e85fef9ec,residual,EXTSEARCH-97444d2eacbe328b91da858c,linked_to_compacted_live_target,
13111,EXTTARGET-1d1507529c63f43f6545a6ad,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
13112,EXTTARGET-c14d9f3d4cf92a5136eb7d49,residual,EXTSEARCH-48a9539705c37224dbe5894a,linked_to_compacted_live_target,
