residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution,superseded_terminal_status,resume_reason,resume_required,resume_precondition
RESIDUAL-f9be01f2e59854e45751c8b8,EXTTARGET-459d2d007170c77c05f3309b,18763,external_search_wave_002_exhaustive_residual,EXTSEARCH-043f735d6bfd18cd8764dc02,Tonawanda,NY,undated-source-B4X2500LIVE-20260729-009008,unclear,unclear,recruitment_and_retention,EXTMISS-3bc924e13792876a00ac9f2d,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-95ebe6db463c5c4500709721|ROOTCOMP-9bb5d52483fcff7fac27a331|ROOTCOMP-b8899867e38c791316a8828c,MECHEXP-05f8c388f881e22b5212f8f7|MECHEXP-1551553d817b8a56a60563a6|MECHEXP-3a795313b3f387cc075714e0|MECHEXP-3c8f82415fc115d871fd1679|MECHEXP-6c08aaa0ad3fa4adc8d9cc22|MECHEXP-6dc1df71822a48af484b9bf8|MECHEXP-7df4eba392cdd987a7c29681|MECHEXP-a590e82473adaee57d4f3908|MECHEXP-ea38314d9e4320daea30647e,"""Tonawanda"" ""NY"" ""undated-source-B4X2500LIVE-20260729-009008"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Tonawanda"" ""NY"" undated-source-B4X2500LIVE-20260729-009008 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,3341,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9c222afffaf166129184eb1,EXTTARGET-753950ec5f5614d3480e9792,13521,external_search_wave_002_exhaustive_residual,EXTSEARCH-b5bf55adcefd5b5f643949fc,Neillsville,WI,2026,unclear,unclear,tenure_and_progression,EXTMISS-ef9955307b8657c82f55f874,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-ffc143618d5b3b50225ca593,MECHEXP-1ec6d806f5e177e4f97dc77b|MECHEXP-471386748201354fac853a40|MECHEXP-655ae1f1f9ca50d3b03dc4a5|MECHEXP-70acac6dcf673ea9cc0b08af|MECHEXP-98ea25ffffa416a421b70b5d,"""Neillsville"" ""WI"" ""2026"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Neillsville"" ""WI"" 2026 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2410,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9c26ee8ffc0610aba5b48a3,EXTTARGET-1bf8495ca6e10a8828b5b145,15175,external_search_wave_002_exhaustive_residual,EXTSEARCH-3d15f398a86272f3b34eb81c,Pequot Lakes,MN,2025,unclear,unclear,benefits_and_total_compensation,EXTMISS-a2893024e3e97f066519e950,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-4333bcfd442d035e602cbeee|ROOTCOMP-e773a00880e38574b6e73e8f,MECHEXP-302af3461faf33b7c740f437|MECHEXP-4b9a5203ff99da44f9d65e9f|MECHEXP-633abee1da76df717b2aee20|MECHEXP-6bb545d9a36e3c865440e2df|MECHEXP-756a596696bb27de77b0e858|MECHEXP-7e701f3c7e1c2c034ae23384|MECHEXP-dc2bc3f2f64bb3cb8dd9be7c,"""Pequot Lakes"" ""MN"" ""2025"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Pequot Lakes"" ""MN"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,2702,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9c2f75e2f37d0836ece3cd9,EXTTARGET-fb902634692ffd0beb4ff5b7,18252,external_search_wave_002_exhaustive_residual,EXTSEARCH-3ddc9599f11bc5ccbf65a6e3,Stone Harbor,NJ,2025,police,police,recruitment_and_retention,EXTMISS-80d538e82e5d8cce17601fa6,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-b3d0f6abe308bcd1c7ee170f|ROOTCOMP-b7d1eef8f7181d2d84719d92|ROOTCOMP-d67f6f5fd1112939de3fe068,MECHEXP-11044428aa749a803c9b16e2|MECHEXP-111d0351a3e6ffdf9e105bf4|MECHEXP-77627626d1a5a76c4b57f600|MECHEXP-d3697e260c9f88ae25e4c5c2|MECHEXP-e22ea36e4ee0bad108175939|MECHEXP-ea21aec81fc32be7c6d7b2a1|MECHEXP-eac1015c68f722f1cf65f73c|MECHEXP-f41da31557dc32f3cca56409,"""Stone Harbor"" ""NJ"" ""2025"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Stone Harbor"" ""NJ"" 2025 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,3250,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9c4ef259b2d760e44631145,EXTTARGET-fa87cd54fe45f3fe383ec317,12153,external_search_wave_002_exhaustive_residual,EXTSEARCH-e07ef86bff579e9dfdfdc5bb,Meadowlakes,TX,2025,unclear,unclear,payroll_and_earnings,EXTMISS-d1aaf7b520c9028f611646bd,"actual wages paid, total earnings, overtime, premiums, retroactive payments",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-13eda5921c3e87c042e7ad76,MECHEXP-0b3dfc593e03e279d4a62341|MECHEXP-9eace1f2c4130b537322b391|MECHEXP-ad2913cdc2aaa56c54322cf0|MECHEXP-b6b0bc714ee1210901160e9a,"""Meadowlakes"" ""TX"" ""2025"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Meadowlakes"" ""TX"" 2025 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2166,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9c617078870ad8b988317f3,EXTTARGET-91b63b376b12184cc3342692,4588,external_search_wave_002_exhaustive_residual,EXTSEARCH-754b7926c290510bc0b21796,De Witt,NY,2024,police,police,recruitment_and_retention,EXTMISS-c0d62b0e9927c60fba9be34f,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-0fc9780642dd77196b5714ad|ROOTCOMP-6a08f16eca8dd48afeff054e|ROOTCOMP-cd7ae158278e0b57948d519c,MECHEXP-0246db7e5db55390ef743f63|MECHEXP-08cf15ab274af05d8ccd3409|MECHEXP-0a25be8735bb93b919626d62|MECHEXP-0a40307de417f5d7aa764e0e|MECHEXP-4b3d89c4421ad1a95d7d0139|MECHEXP-67666694b5dfeddcb0f42303|MECHEXP-6cd215f98d3d3f617a29d595|MECHEXP-81bf1e5b1a2464aba15279a5|MECHEXP-8e2e592b8cf17dd9ac4de08d|MECHEXP-cbd3a47e17df389704b2e2d2|MECHEXP-fa4ab91e2b89cc49f9fd71e7,"""De Witt"" ""NY"" ""2024"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""De Witt"" ""NY"" 2024 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,817,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9cda2fce74e709b4c2601ce,EXTTARGET-7e49b994ef2571e77441ea6d,18785,external_search_wave_002_exhaustive_residual,EXTSEARCH-1b97cb05f812945be6851470,Towanda,KS,2026,unclear,unclear,tenure_and_progression,EXTMISS-695ff2b056a1ce6c451fa81e,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",ordinance_council_adoption,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-f94a0f5c0b6801dcd73a9ec1,MECHEXP-9e328875d57f790dae2f8521|MECHEXP-c66aff3a525ce5bdcc618dde|MECHEXP-e3ec0ea282d5c6d59f5a5b0b|MECHEXP-fbd34cb87c0f81b50af66328,"""Towanda"" ""KS"" ""2026"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier ordinance_council_adoption municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Towanda"" ""KS"" 2026 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,3345,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9d7b38bea6911901eeba058,EXTTARGET-e9ad8541c0f6a22b616153d4,15935,external_search_wave_002_exhaustive_residual,EXTSEARCH-f11ea8774b085cf94565cd49,Ralpho,PA,2022,police,police,recruitment_and_retention,EXTMISS-15c73f87d03b01b4cb5e3a9e,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-4f88fb0ac5b97b232297d7d4|ROOTCOMP-c9622cafff01d65c34777735,MECHEXP-211d847409d382d2548527c0|MECHEXP-53e0f6d4daee31d2a3e1a606|MECHEXP-6c98b892e2859020470637be|MECHEXP-715c067dbc19303017407ec6|MECHEXP-aa1e83f12858a645ec75da51|MECHEXP-e4bd0b536c18f3db97f88cf8,"""Ralpho"" ""PA"" ""2022"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Ralpho"" ""PA"" 2022 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,2837,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9da673a69ef74efbafad22b,EXTTARGET-2519e8d5866e4f7a79eb3b2b,12156,external_search_wave_002_exhaustive_residual,EXTSEARCH-e07ef86bff579e9dfdfdc5bb,Meadowlakes,TX,2025,unclear,unclear,tenure_and_progression,EXTMISS-ee558967abe1ff4a5b001abe,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-13eda5921c3e87c042e7ad76,MECHEXP-0b3dfc593e03e279d4a62341|MECHEXP-9eace1f2c4130b537322b391|MECHEXP-ad2913cdc2aaa56c54322cf0|MECHEXP-b6b0bc714ee1210901160e9a,"""Meadowlakes"" ""TX"" ""2025"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Meadowlakes"" ""TX"" 2025 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,2166,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9e52fbde678d6f4d12980c1,EXTTARGET-ed7b0ab35b9ead1459100cd6,12766,external_search_wave_002_exhaustive_residual,EXTSEARCH-e2d4cbb89d3cb85a2ab5abbb,Minoa,NY,2024,police,police,implementation,EXTMISS-756bf2c34c8ce783ab7a6dd3,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-14705baa028bc1abb1877279|ROOTCOMP-5a50b64301b9518767d540a5,MECHEXP-3323966e07a1030839860441|MECHEXP-5c0b3bf5c87fdcc2d6454981|MECHEXP-7b16929e9ade6b0f774775bc|MECHEXP-844fbbf9fc45524a3c66f284|MECHEXP-96e50b802696af44f12069d5|MECHEXP-b457bf0b5f33bb55292cf408|MECHEXP-ed477b03770daa4e5eb29b1d,"""Minoa"" ""NY"" ""2024"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Minoa"" ""NY"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2276,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9e7aa8cd28a20b36305c2aa,EXTTARGET-d289d01b41e6deaa4e1b7bcd,9824,external_search_wave_002_exhaustive_residual,EXTSEARCH-b9fc2656c57bb63fb1462f62,Kaukauna,WI,2026,police,police,recruitment_and_retention,EXTMISS-dab1dd57fe99efbd9b5d1a7f,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-726f942494390d075d861603,MECHEXP-3cfb06c828d68208c1755633|MECHEXP-4d01f9ff1e77a421f8947a3e|MECHEXP-a5c4d1343d0ba02503a18b56|MECHEXP-d1d5387bb1d1a67a72ef3b5f,"""Kaukauna"" ""WI"" ""2026"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Kaukauna"" ""WI"" 2026 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,1750,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9ebbd7a03427a9bd607b624,EXTTARGET-38a3539ef7b84e07e765c375,10896,external_search_wave_002_exhaustive_residual,EXTSEARCH-ae394b54927191be8eb66e40,Liberty,NC,undated-source-B4X2500LIVE-20260729-007001,unclear,unclear,tenure_and_progression,EXTMISS-f54b9cf16025900296f051dc,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-a367b4ea900530d782135ab6,MECHEXP-19dd3d91180c9895223529a5|MECHEXP-2b1474d49fa8fa88199ee1ca|MECHEXP-2e589e39a0825655a0096e87|MECHEXP-5ab304312dc6777b9f61c1b3|MECHEXP-b9559e69d36719df62bf706e,"""Liberty"" ""NC"" ""undated-source-B4X2500LIVE-20260729-007001"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Liberty"" ""NC"" undated-source-B4X2500LIVE-20260729-007001 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,1941,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-f9ef623389361dbaef04fe88,EXTTARGET-23654d09e62cce46ab6c9c5f,10477,external_search_wave_002_exhaustive_residual,EXTSEARCH-2806d2157379b8f4bb497241,Lake Worth,TX,2025,fire,fire,implementation,EXTMISS-c482c3187a8472c13769ecf8,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-025f0129a192e915d7e53e17|ROOTCOMP-46cf1ab7cd2ca9455247b18f,MECHEXP-356de6f78e8b52ff4f9931d7|MECHEXP-7284842ef78aa70f62f0437c|MECHEXP-94dec24621d6c3f7177c59e4|MECHEXP-9cc4e580e519f5ba47b0079c|MECHEXP-b7c2dc32963564fdcb17a8be|MECHEXP-bf9ed8817c68da4482404936|MECHEXP-d71466d35b7e64c7be8b65bf|MECHEXP-ea05f738db8a11cc029990d9|MECHEXP-f306283e25a2644896a7b436|MECHEXP-fc1bc755f89fe569efc3f6e6,"""Lake Worth"" ""TX"" ""2025"" fire fire payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lake Worth"" ""TX"" 2025 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,1866,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
