absolute_difference,aggressive_tier,caveat,claim_links,computed_percentage,corroboration_status,direction,directional_value_retained,duplicate_representations,formula,magnitude,mechanism,municipality,non_safety_value,pay_basis,percentage_difference,period,ratio,raw_values,relaxation_rule,reported_percentage,reproduced,result_id,safety_value,semantic_outcome,side,source_basis,source_coordinates,source_count,source_ids,source_record_id,staffing_review_class,staffing_type,state,stored_percentage,strict_eligibility,unique_mechanism_events,unique_municipalities,unique_root_events,unique_sources,unit_type
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,,,not_corroborated,channel_consistent,,,,,,cog_2025_170985,,,,2023,,"[""7.1%""]",STAFF-3,,,AGGRES-7e9732b2bf5894165ee6417c,,uphold_tier_3_directional,fire,"nt line o $0.7M favorable variance in utilities o $0.9M unfavorable variance in the other category • Transfers out are unfavorable by $8.5M o Expected to be offset with ARPA program revenue at year-end As of March 31, 2023, vacant positions continue to remain unfilled as the City has 2,751 budgeted positions and 2,388 filled FTEs; a vacancy rate of 363 or 13.2%. Police has 812 positions budgeted and 754 filled, a vacancy rate of 58 or 7.1%. Fire has 743 budgeted positions and 660 filled, a vacancy rate of 83 or 11.2%. Summary • No budget difficulties projected • Includes $12-15M of costs estimated for two winter storms • FEMA reimbursement is expected but not included in the projection as timing is unknown • Positive variances in both sales tax and interest revenue has allowed the City to reduce the amount of Federal ARPA funds planned to be used • The City is planning","{""character_end"": ""111397"", ""character_start"": ""111393"", ""column"": """", ""page"": ""49"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-2a85b990cecd1aa334e6942d,EXTRECON-0898bd3e8bb83a005c0ec39e,descriptive_channel_consistent,vacancy_rate_explicit,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_208467,,,,undated-source-B4X2500LIVE-20260729-000495,,"[""2.0""]",STAFF-3,,,AGGRES-d2b482188b0ce9f11906287c,,uphold_tier_3_directional,police,"3,287,521 3,318,958 3,409,585 90,627 Total 26,978,806 28,834,964 28,999,236 27,510,541 (1,488,695) Budget Changes Summary The 2026 Police General Fund budget includes several staffing changes, including 11.0 Police Officer FTEs previously funded through the COPS grant shifting to the General Fund. The budget removes several vacant positions: 2.0 Police Officer FTEs, 1.0 Records Management Specialist FTE, 7.53 Community Engagement Cadet FTEs, 2.0 Data Release Specialist FTEs, 1.0 Community Specialist FTE, 1.0 Commander FTE, and 2.0 administrative roles (Executive Assistant I, Office Assistant III). The budget includes the addition of 1.0 Parking Enforcement Officer FTE. The budget also reclassifies a vacant Accountant IV position to an Accounting Technician II, and removes $55,021 in non-personnel expenses. The General Fund budget increases overtime costs and special event revenue by","{""character_end"": ""5507"", ""character_start"": ""5504"", ""column"": """", ""page"": ""3"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-38839f53f21739b51678c63c,EXTRECON-0699ee3f955b26aadf7745d7,descriptive_channel_consistent,vacant_positions,MN,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_170601,,,,2020,,"[""-20""]",STAFF-3,,,AGGRES-bf8cdcc025d7a33ecd8fa1fd,,uphold_tier_3_directional,fire,"e police department on a year-to-year basis is decreasing by $3.5 million, or 3.9 percent, in 2020-21 for a total departmental cost of $86.1 million. The decrease in the police department is attributed to the increased number of patrol officers at lower steps compared to the positions that were included in the 2019-20 budget. The City has experienced attrition in the police department and had over 100 vacancies in the department during 2019-20. The fire department is increasing by $4.6 million, or 7.9 percent; this increase is related to the negotiated 4.0 percent salary increase for Local 282. Police expenditures total 16.6 percent of the total budget amount of $519.6 million, and the fire department expenditures total 12.1 percent of total expenditures. On a combined basis both departments total $149.2 million, or 28.7 percent, of total budgeted expenditures for the City in","{""character_end"": ""184127"", ""character_start"": ""184124"", ""column"": """", ""page"": ""61"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-894b60205de697699c3b5d2e,EXTRECON-8b2a292ea81b347f77c0ab20,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,,,not_corroborated,channel_consistent,,,,,,cog_2025_109723,,,,2024,,"[""302,617""]",STAFF-3,,,AGGRES-59d6c7309acfd609b9c43143,,uphold_tier_3_directional,non_safety,"c Adams took office, the number of authorized full-time positions was at a peak of 309,859. In its first budget, released in February 2022, the Adams Administration reduced the total number of authorized positions in the current fiscal year to 306,291, largely as part of its Program to Eliminate the Gap (PEG). A year later, in its January 2023 Plan, the Administration again reduced the number of authorized positions in the current fiscal year to 302,617 as part of the PEG. While these cuts trimmed the number of authorized positions by over 7,000, it had a small impact on lowering the vacancy rate, which fell from 8.4 percent in November 2021 to 7.6 percent in April 2023, as the size of the actual full-time workforce continued to decline, falling by 3,307 employees (from 283,809 to 280,502) over the same period. === H3 149 === Rebound Then Halt: The Stall After Months of Momentum === P 150 ===","{""character_end"": ""18666"", ""character_start"": ""18659"", ""column"": """", ""page"": """", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-64670a4e0a8e8938d899afdc,EXTRECON-97db0c41b51d9731f50e9d16,descriptive_channel_consistent,authorized_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_111011,,,,2016,,"[""83.0%""]",STAFF-3,,,AGGRES-ed0ffd643763eef14b57d9a1,,uphold_tier_3_directional,safety_combined,"ss most City Departments. The GPF's vacancy rate (net positions that are frozen as part of the FY 2024-25 Adopted Budget), is 17.0% as shown in Table 4 below. Although the current vacancy rate is higher than the assumed budgeted rate, there is no anticipated vacancy savings due to the projected public safety overspend. Table 4: FY 2024-25 Q3 GPF Filled and Vacant Positions (Percent %) Status as of Q3 FY 2024-25 Percent (%) Filled or Encumbered 83.0%Vacant 17.0%Section intentionally left bank === PAGE 12 === Jestin D. Johnson, City AdministratorSubject: FY 2024-25 Third Quarter (Q3) Revenue and Expenditures (R&E) Report Date: May 14, 2025 Page 12 Finance and Management CommitteeMay 27, 2025 FY 2024-25 Fund Balance The City's GPF Fund Balance, net obligations and before adjustments, is projected to end FY 2024-25 at negative $61.46 million. Obligations may include reserves required by City","{""character_end"": ""26758"", ""character_start"": ""26753"", ""column"": """", ""page"": ""11"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-e2ea2f8b3efeae9645c7ecc6,EXTRECON-ed40d29cf5c089b413adf101,descriptive_channel_consistent,vacant_positions,OH,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,,,not_corroborated,channel_consistent,,,,,,cog_2025_111011,,,,2016,,"[""21%""]",STAFF-3,,,AGGRES-3eaa48c98c84003eb31e99d5,,uphold_tier_3_directional,police,"agement Agency (FEMA) regarding the approval of reimbursements in the amount of approximately $1 million for past emergency expenses incurred by the City due to winter storms. This adjustment has been incorporated into the year- projections. Police Commission The Police Commission is projected to underspend by $2.04 million, or 21.4% of their budget, due to vacancies. In the General Purpose Fund, Police Commission has a vacancy rate of 21%, with six vacant positions. Police Department The Police Department is projected to overspend by $26.65 million, or 8.3% of their budget, due to overtime overspending. This reflects an improvement of approximately $25 million from Quarter 1, as some of the current year balancing measures are now reflected into year-end projections. A detailed explanation of this overage can be found in the ""Public Safety Costs & Analysis"" section be","{""character_end"": ""70108"", ""character_start"": ""70105"", ""column"": """", ""page"": ""31"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-e2ea2f8b3efeae9645c7ecc6,EXTRECON-5ddfab0788446f63e1b9f90c,descriptive_channel_consistent,vacancy_rate_explicit,OH,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_170697,,,,undated-source-B4X2500LIVE-20260729-008894,,"[""10""]",STAFF-3,,,AGGRES-f7284dfd9ce7bc4a106178d5,,uphold_tier_3_directional,police,"commencing after said ten (10) working days, be paid the salary of said higher rank until such time as said employee is reassigned to the duties of his or her rank. ARTICLE 32 POSTING OF VACANCIES 32.1. For purposes of this Agreement, a vacancy shall be defined as any permanent, regular payroll position in the competitive class within the scope of this bargaining unit. 32.2. Vacant positions shall be posted by the Sheriffs Department for ten (10) calendar days (including Saturdays, Sundays, and holidays) at appropriate sites within the department. The posting notice shall specify the job title, a brief description of the job duties, required minimum qualifications for appointment, hourly rate, other necessary information regarding the vacancy (i.e. shift work, pass days), and the last date for filing bids. 32.3. Once a position has been posted, it shall be the employee’s responsibil","{""character_end"": ""63416"", ""character_start"": ""63414"", ""column"": """", ""page"": ""28"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-af5b117e05a1fef6d1998891,EXTRECON-cb513ec4dde86934f8ccb4ff,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_170801,,,,undated,,"[""8.9""]",STAFF-3,,,AGGRES-51c6cb20d9f4834e6903300b,,uphold_tier_3_directional,police,"departments provide critical public health and safety functions and have minimum manning requirements. The police department, including sworn officers and civilians, currently has 93.5 percent of positions filled with 66 vacancies, a 6.5 percent vacancy rate. The current recruit class enrolled at the academy is scheduled to begin field training in February 2025. Including this count, the police department effectively has 91 vacancies, or 8.9 percent, through the first quarter. The fire department, including firefighters and civilian employees, is currently at 96.5 percent staffing with 28 vacancies, a 3.5 percent vacancy rate. Both departments have employees eligible for retirement or who could be eligible within the year. Currently, 32 individuals, or 4.4 percent of the filled positions in the fire department, will be eligible for retirement by June 30, 2025. In the","{""character_end"": ""140051"", ""character_start"": ""140048"", ""column"": """", ""page"": ""86"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-bff57724106d07db80fe93d3,EXTRECON-d2b28b1a2f838f0d79eeb9df,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_170801,,,,undated,,"[""24.7""]",STAFF-3,,,AGGRES-2f759a06e6a8eca0d1b14a41,,uphold_tier_3_directional,police,"ld under the supervision of a senior patrol officer. Those recruits currently in field-training are expected to complete that training by March 2025. Total non-deployable officers and vacancies total 55 FTE’s, or 6.8 percent, as of September 30, 2024. Non-sworn police department personnel are budgeted at 208 FTE’s, with 172 filled, creating a vacancy of 36 positions, or 17.3 percent. Approximately 66 out of the 267 current vacancies, or 24.7 percent of vacancies, are in the police department. The fire department has 743 FTE uniformed officers budgeted, and currently, 722 of those positions are filled. As of September 30, 2024, there were 21 uniformed vacancies in the fire department, 51 recruits going through the fire academy, as well as approximately 24 employees on long-term injured-on-duty disability, for an effective vacancy of 96 FTE’s or 12.9 percent of the department","{""character_end"": ""151248"", ""character_start"": ""151244"", ""column"": """", ""page"": ""91"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-bff57724106d07db80fe93d3,EXTRECON-5e09d52a8182c00ed6dd8506,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_170801,,,,undated,,"[""28""]",STAFF-3,,,AGGRES-386776bd5f8d3564082e99c3,,uphold_tier_3_directional,fire,"tember 30, 2024, there were 21 uniformed vacancies in the fire department, 51 recruits going through the fire academy, as well as approximately 24 employees on long-term injured-on-duty disability, for an effective vacancy of 96 FTE’s or 12.9 percent of the department’s firefighters. The fire recruits will be assigned to their respective fire companies early in the third quarter. There are 7 non-uniform vacancies in the fire department for 28 out of 267 city-wide vacancies, or 10.5 percent of total City vacancies. On a year-to-year basis, the City has increased the number of filled firefighter positions from 699 FTE’s on September 30, 2023, to 722 FTE’s on September 30, 2024, an increase of 23 FTE’s, or 3.3 percent, on an annual basis. Police FTE’s have increased over the same period from 741 FTE’s to 782 FTE’s, a net increase of 41 FTE’s or 5.5 percent. DRAFT === PA","{""character_end"": ""151880"", ""character_start"": ""151878"", ""column"": """", ""page"": ""91"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-bff57724106d07db80fe93d3,EXTRECON-fd4f799fead4fdca5c0b0a62,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
