cross_side_routing_id,match_id,original_missing_cross_side_flag,cleaned_analysis_use_primary_category,final_blocker_resolution,cross_side_route,source_locator_lineage
BRMCROSSROUTE-602f5f0f961e024a8ce744d8,BRMMATCH-20260803-746bd5982aeac8dacddd5613,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04937-01\"", \""final\"": \""https://archive.lib.msu.edu/LIR/contracts/c7099.pdf\"", \""original\"": \""https://archive.lib.msu.edu/LIR/contracts/c7099.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04937\""}""]"
BRMCROSSROUTE-027449e3faa1bb20536b0443,BRMMATCH-20260803-746c6ad4162b7f8330075f91,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02242-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02242\""}""]"
BRMCROSSROUTE-d0362b83ef206af2e1e1a694,BRMMATCH-20260803-74700a84fc223ae546e28289,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13451-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-10-1276.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-10-1276.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13451\""}""]"
BRMCROSSROUTE-43be86b8a70b6bae9a61fa44,BRMMATCH-20260803-747199599f6e28a5df12c4a4,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-12267-04\"", \""final\"": \""https://baycitymi.gov/DocumentCenter/View/5914/International-Association-of-Firefighters-Local-116-2026---2029\"", \""original\"": \""https://www.baycitymi.gov/DocumentCenter/View/5914/International-Association-of-Firefighters-Local-116-2026---2029\"", \""scout_target_id\"": \""BRM5-20260731-12267\""}""]"
BRMCROSSROUTE-a8b9ec8963b1c6983077789b,BRMMATCH-20260803-747287d78a0d65a4ae2cad9e,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14966-01\"", \""final\"": \""https://andrewia.com/documents/526/CODE_OF_ORDINANCES.pdf\"", \""original\"": \""https://andrewia.com/documents/526/CODE_OF_ORDINANCES.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14966\""}""]"
BRMCROSSROUTE-b04d468b81387a90598100b6,BRMMATCH-20260803-7473f04b6d29a46f93a860ab,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02267-04\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-01-0038.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-01-0038.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02267\""}""]"
BRMCROSSROUTE-26ed98010a7d85a50c3971c4,BRMMATCH-20260803-74764f9ef81f6684b98bb20f,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10464-01\"", \""final\"": \""https://perb.ny.gov/system/files/documents/2024/03/ia89-008-award-4-16-90.pdf\"", \""original\"": \""https://perb.ny.gov/system/files/documents/2024/03/ia89-008-award-4-16-90.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10464\""}""]"
BRMCROSSROUTE-2ecac66e0a2f1a8101467461,BRMMATCH-20260803-747c54a508f83a8af47db73f,true,pay_basis_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03497-01\"", \""final\"": \""https://westbrownsvillepa.com/document/council-minutes-december-9th-2025\"", \""original\"": \""https://westbrownsvillepa.com/document/council-minutes-december-9th-2025/\"", \""scout_target_id\"": \""BRM5-20260731-03497\""}""]"
BRMCROSSROUTE-c84653b06f2239663f97e696,BRMMATCH-20260803-747db83824528d6b15d027a0,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-11615-01\"", \""final\"": \""https://villageofpecatonica.com/wp-content/uploads/2024/07/2013-21-pw-job-descriptions.pdf\"", \""original\"": \""https://www.villageofpecatonica.com/wp-content/uploads/2024/07/2013-21-pw-job-descriptions.pdf?ver=1721011462\"", \""scout_target_id\"": \""BRM5-20260731-11615\""}""]"
BRMCROSSROUTE-2643006efa6e02c7c4e601f4,BRMMATCH-20260803-7481d2b75d4ca17ef01fb62c,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18048-01\"", \""final\"": \""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/11/90/61/119061361688446835892823603112271130576\"", \""original\"": \""https://ecommons.cornell.edu/bitstreams/9f2dee7d-6c43-4af2-a923-9ed98d3d091f/download\"", \""scout_target_id\"": \""BRM5-20260731-18048\""}""]"
BRMCROSSROUTE-a3b6c09443496a9cc113977f,BRMMATCH-20260803-7481d507397e4bffa4d365b7,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10272-01\"", \""final\"": \""https://villageofmtcalvary.com/files/minutes/2018.pdf\"", \""original\"": \""https://villageofmtcalvary.com/files/minutes/2018.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10272\""}""]"
BRMCROSSROUTE-8ccd9e428f1a00cf8ef515cf,BRMMATCH-20260803-74843e2b4ac8cf775f9a9660,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08247-02\"", \""final\"": \""https://augustaks.org/Agenda%20Packets/2024%20Agenda%20Packets/07-08-2024%20Budget%20Work%20Session%204.pdf\"", \""original\"": \""https://www.augustaks.org/Agenda%20Packets/2024%20Agenda%20Packets/07-08-2024%20Budget%20Work%20Session%204.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08247\""}""]"
BRMCROSSROUTE-920300c9d6531a98dad973ef,BRMMATCH-20260803-74863d17063c94e6984f9d43,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-05964-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1207.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1207.pdf\"", \""scout_target_id\"": \""BRM5-20260731-05964\""}""]"
BRMCROSSROUTE-7fc44d51cb6cf7c318e5d1f8,BRMMATCH-20260803-748b79252da679a4eccf2a7c,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-15475-02\"", \""final\"": \""https://ci.washington.il.us/egov/documents/1522874026_7348.pdf\"", \""original\"": \""https://www.ci.washington.il.us/egov/documents/1522874026_7348.pdf\"", \""scout_target_id\"": \""BRM5-20260731-15475\""}""]"
BRMCROSSROUTE-24b89a5cbfd75cbe2ce39a3d,BRMMATCH-20260803-748d34863dc341517d354a5b,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10428-02\"", \""final\"": \""https://townofcolden.com/site/wp-content/uploads/2022/12/Adopted-2023-Budget-11-20-22.pdf\"", \""original\"": \""https://www.townofcolden.com/site/wp-content/uploads/2022/12/Adopted-2023-Budget-11-20-22.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10428\""}""]"
BRMCROSSROUTE-975346a872bf616d31c7ec73,BRMMATCH-20260803-7494e399536f8559fd253bb8,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-12291-01\"", \""final\"": \""https://michigan.gov/-/media/Project/Websites/leo/Documents/BER18/uc98j39.pdf\"", \""original\"": \""https://www.michigan.gov/-/media/Project/Websites/leo/Documents/BER18/uc98j39.pdf?rev=0e1c538e691d443898fdffb2258d4d4e\"", \""scout_target_id\"": \""BRM5-20260731-12291\""}""]"
BRMCROSSROUTE-ba6e40dc3aea5885147de653,BRMMATCH-20260803-7495cbf5fd76deabd4565706,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13468-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-03-0240.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-03-0240.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13468\""}""]"
BRMCROSSROUTE-3d2bda0efe411165ae211140,BRMMATCH-20260803-749e2810266edaaa6dcb856b,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02868-01\"", \""final\"": \""https://werc.wi.gov/grievance_awards/6833.pdf\"", \""original\"": \""https://werc.wi.gov/grievance_awards/6833.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02868\""}""]"
BRMCROSSROUTE-6ab62e76b52283d95522900c,BRMMATCH-20260803-749f781f5ac0d6c3207be0b8,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04937-01\"", \""final\"": \""https://archive.lib.msu.edu/LIR/contracts/c7099.pdf\"", \""original\"": \""https://archive.lib.msu.edu/LIR/contracts/c7099.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04937\""}""]"
BRMCROSSROUTE-34776cd7aa1aeebb067b6d4a,BRMMATCH-20260803-74a4d4fea810d6869c324c53,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06088-04\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-03-0384.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-03-0384.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06088\""}""]"
BRMCROSSROUTE-87bf1bfcdea4ba799acdf842,BRMMATCH-20260803-74a6db4bf1124471cdfaecd8,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-00221-02\"", \""final\"": \""https://cityoffarmercity.org/administration\"", \""original\"": \""https://cityoffarmercity.org/administration/\"", \""scout_target_id\"": \""BRM5-20260731-00221\""}""]"
BRMCROSSROUTE-e10d4ba5757b72da5d92aabb,BRMMATCH-20260803-74b38cc8cf575f3deb08c4b8,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14636-01\"", \""final\"": \""https://sewickleyborough.org/Archive/ViewFile/Item/78\"", \""original\"": \""https://www.sewickleyborough.org/Archive/ViewFile/Item/78\"", \""scout_target_id\"": \""BRM5-20260731-14636\""}""]"
BRMCROSSROUTE-60a514850c97534d98f99430,BRMMATCH-20260803-74b59444484ec63f88cc6c6d,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02939-01\"", \""final\"": \""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/13/98/97/139897266541406835587999243366751417911\"", \""original\"": \""https://ecommons.cornell.edu/bitstreams/335f4baa-bb7f-4db4-ba75-40023c2bf7a9/download\"", \""scout_target_id\"": \""BRM5-20260731-02939\""}""]"
BRMCROSSROUTE-e0860c23b13ab2d6f4c68d70,BRMMATCH-20260803-74b6248a5b9c3ff8344c0a08,true,national_readiness_stratum_only,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02787-02\"", \""final\"": \""https://townofnevawi.gov/wp-content/uploads/sites/3/2025/09/2025-9-9-Minutes-Final.pdf\"", \""original\"": \""https://townofnevawi.gov/wp-content/uploads/sites/3/2025/09/2025-9-9-Minutes-Final.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02787\""}""]"
BRMCROSSROUTE-e4264e5c5c4d906b16fe2b05,BRMMATCH-20260803-74b81e679c4b0df0e1b3e3b4,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06686-01\"", \""final\"": \""https://villageofchaumont.gov/uploads/8/7/5/2/87520606/board_meeting_minutes_november_21_2023.pdf\"", \""original\"": \""https://www.villageofchaumont.gov/uploads/8/7/5/2/87520606/board_meeting_minutes_november_21_2023.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06686\""}""]"
BRMCROSSROUTE-d0a39b524e72ec66c764dec6,BRMMATCH-20260803-74b8a9ec4e233100bdb2a36d,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02316-02\"", \""final\"": \""https://madrivertownship.org/wp-content/uploads/2020/08/MRT-Minutes-March-25-2019-special-session.pdf\"", \""original\"": \""https://madrivertownship.org/wp-content/uploads/2020/08/MRT-Minutes-March-25-2019-special-session.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02316\""}""]"
BRMCROSSROUTE-e25d4ad76aa751d5b5efdb32,BRMMATCH-20260803-74c08a8d950aada669666e76,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-01293-03\"", \""final\"": \""https://appletonmn.gov/vertical/sites/%7B4405B7C1-A469-4999-9BC5-EC3962355392%7D/uploads/July_9_2025_Council_Packet.pdf\"", \""original\"": \""https://appletonmn.gov/vertical/sites/%7B4405B7C1-A469-4999-9BC5-EC3962355392%7D/uploads/July_9_2025_Council_Packet.pdf\"", \""scout_target_id\"": \""BRM5-20260731-01293\""}""]"
BRMCROSSROUTE-977afba5d9cf66fd1c7e12db,BRMMATCH-20260803-74c2e31502de1a51ac28c611,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03304-01\"", \""final\"": \""https://lowermilford.org/_files/ugd/2a973d_1068c51731e2401f82cef934198436c6.pdf\"", \""original\"": \""https://www.lowermilford.org/_files/ugd/2a973d_1068c51731e2401f82cef934198436c6.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03304\""}""]"
BRMCROSSROUTE-32dc8a36e425c85ab42d3026,BRMMATCH-20260803-74c4c6619953e17fa8ebd9c4,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-01291-01\"", \""final\"": \""https://andovermn.gov/AgendaCenter/ViewFile/Minutes/_11222022-942\"", \""original\"": \""https://www.andovermn.gov/AgendaCenter/ViewFile/Minutes/_11222022-942\"", \""scout_target_id\"": \""BRM5-20260731-01291\""}""]"
BRMCROSSROUTE-6289601291094d82a83a7451,BRMMATCH-20260803-74c50ecef35f9de62633214d,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07301-01\"", \""final\"": \""https://storage.googleapis.com/juniper-media-library/132/2026/06/Town%20of%20Cameron%20Proposed%2026-27.pdf\"", \""original\"": \""https://storage.googleapis.com/juniper-media-library/132/2026/06/Town%20of%20Cameron%20Proposed%2026-27.pdf\"", \""scout_target_id\"": \""BRM5-20260731-07301\""}""]"
BRMCROSSROUTE-f51dc5c3f159cf80c9ad7b98,BRMMATCH-20260803-74c65c446a0bff98cb18d4ca,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08563-01\"", \""final\"": \""https://clarksvillemi.org/Uploaded_Files/Miscellaneous/Clarksville_Code_of_Ordinances.pdf\"", \""original\"": \""https://www.clarksvillemi.org/Uploaded_Files/Miscellaneous/Clarksville_Code_of_Ordinances.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08563\""}""]"
BRMCROSSROUTE-627efcbd1880038c164f922c,BRMMATCH-20260803-74c976b6fc89b86e485e81b6,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03456-01\"", \""final\"": \""https://tinicumtownship.org/wp-content/uploads/2025/12/2026-Final-Budget-All-Funds21.pdf\"", \""original\"": \""https://tinicumtownship.org/wp-content/uploads/2025/12/2026-Final-Budget-All-Funds21.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03456\""}""]"
BRMCROSSROUTE-f4306110533f289d0f39f33f,BRMMATCH-20260803-74cf00ff34e92df94b766809,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17911-01\"", \""final\"": \""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf\"", \""original\"": \""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17911\""}""]"
BRMCROSSROUTE-ea76b17b7a343c86377f5136,BRMMATCH-20260803-74d21c9484dc6f6deacc6eff,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17210-04\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-05-0617.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-05-0617.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17210\""}""]"
BRMCROSSROUTE-bfa4df5c2c760420235ed457,BRMMATCH-20260803-74d5d4304d5204a7cde54946,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10462-02\"", \""final\"": \""https://halcottcenter.com/2022/11/21/4301\"", \""original\"": \""https://halcottcenter.com/2022/11/21/4301/\"", \""scout_target_id\"": \""BRM5-20260731-10462\""}""]"
BRMCROSSROUTE-e94134838e4b280372942c03,BRMMATCH-20260803-74d7a0689c0ec8e738d8b441,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14232-01\"", \""final\"": \""https://villageofmiddleburgh.com/wp-content/uploads/2026/01/Proposed-Village-of-Middleburgh-Employee-Handbook.pdf\"", \""original\"": \""https://www.villageofmiddleburgh.com/wp-content/uploads/2026/01/Proposed-Village-of-Middleburgh-Employee-Handbook.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14232\""}""]"
BRMCROSSROUTE-a13bbebe814c3e1b42ea3679,BRMMATCH-20260803-74d7b61ce18db5142cb71c80,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09420-01\"", \""final\"": \""https://gilbynorthdakota.com/_files/ugd/ee3c67_a0e59d1411fc4cfa99e813d26a019bb7.pdf\"", \""original\"": \""https://www.gilbynorthdakota.com/_files/ugd/ee3c67_a0e59d1411fc4cfa99e813d26a019bb7.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09420\""}""]"
BRMCROSSROUTE-64e13d43d8e7547f398d5565,BRMMATCH-20260803-74d82faa7a15a1415bdea777,true,quant_qual_mechanism_linked_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03696-01\"", \""final\"": \""https://cms8.revize.com/revize/pattonvillage/2021-2022_Budget.pdf\"", \""original\"": \""https://cms8.revize.com/revize/pattonvillage/2021-2022_Budget.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03696\""}""]"
BRMCROSSROUTE-54e1d55bc28ee6f506fc807d,BRMMATCH-20260803-74d87b8ffde64c3601db0f32,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07166-01\"", \""final\"": \""https://scott-township.com/wp-content/uploads/March-20-2019.pdf\"", \""original\"": \""https://scott-township.com/wp-content/uploads/March-20-2019.pdf\"", \""scout_target_id\"": \""BRM5-20260731-07166\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10902-01\"", \""final\"": \""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf\"", \""original\"": \""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10902\""}""]"
BRMCROSSROUTE-c2b9232eda0b3e61f4feedc5,BRMMATCH-20260803-74ded496896d21d8a711e5c2,true,national_readiness_stratum_only,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09074-01\"", \""final\"": \""https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/4194/Plainview/3435741/02242020-SCCM.pdf\"", \""original\"": \""https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/4194/Plainview/3435741/02242020-SCCM.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09074\""}""]"
BRMCROSSROUTE-8ac950f039d3ad36f96336c0,BRMMATCH-20260803-74e364d73c599f582d3a8266,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-05418-01\"", \""final\"": \""https://cityofwatervillemn.gov/documents/769/5.5.26_Council_minutes.pdf\"", \""original\"": \""https://cityofwatervillemn.gov/documents/769/5.5.26_Council_minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-05418\""}""]"
BRMCROSSROUTE-c58a62007822283e4a936f79,BRMMATCH-20260803-74e3cac6736c8691edda7dc8,true,national_readiness_stratum_only,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04617-02\"", \""final\"": \""https://lawrenceks.civicweb.net/document/426125/Consider%20approving%20a%20Memorandum%20of%20Understandin.pdf\"", \""original\"": \""https://lawrenceks.civicweb.net/document/426125/Consider%20approving%20a%20Memorandum%20of%20Understandin.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04617\""}""]"
