growth_candidate_id,normalization_id,municipality,state,region,side_label,role_unit,growth_value,growth_value_candidates,growth_value_type,pay_basis,period_label,normalization_status,normalization_confidence,mechanism_class,quant_qual_link_id,growth_continuity_status,caveats,source_locator_lineage,cleaned_analysis_use_primary_category,cross_side_wage_level_comparison_forced
BRMGROWTHNORM-20260803-bdfecd479d5c70395acda73a,BRMQNORM-20260803-92ccc490eb9d40fe0ac9286e,South Beaver,PA,Northeast,police_direct,police_role,3.0,[3.0],percentage,hourly,2024–2025,normalized_growth_or_percentage_only,moderate,collective_bargaining,BRMQLINK-20260803-bdfecd479d5c70395acda73a,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-07178-01"", ""final"": ""https://beavervalleyfop.org/wp-content/uploads/2023/09/south-beaver-2023-2026.pdf"", ""original"": ""https://beavervalleyfop.org/wp-content/uploads/2023/09/south-beaver-2023-2026.pdf"", ""scout_target_id"": ""BRM5-20260731-07178""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-3d651a4c886e7b9827177d2b,BRMQNORM-20260803-939ab05e56b038d379c0bdc3,Springfield,OH,Midwest,police_direct,police_role,4.0,[4.0],percentage,percentage_raise,2020,normalized_growth_or_percentage_only,moderate,market_recruitment_retention,BRMQLINK-20260803-3d651a4c886e7b9827177d2b,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02419-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0748.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0748.pdf"", ""scout_target_id"": ""BRM5-20260731-02419""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-4cf3bccaa3316ddeac2d93b2,BRMQNORM-20260803-9443ed9c2ac2d8fded60f295,Lebanon,OH,Midwest,police_direct,police_role,3.5,[3.5],percentage,percentage_raise,2024,normalized_growth_or_percentage_only,moderate,ordinance_council_adoption,BRMQLINK-20260803-4cf3bccaa3316ddeac2d93b2,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13541-01"", ""final"": ""https://cms8.revize.com/revize/lebanonoh/City%20Council%20Meeting%20Packets/2023/Council%20Packet%20-%20Feb%2014%202023.pdf"", ""original"": ""https://cms8.revize.com/revize/lebanonoh/City%20Council%20Meeting%20Packets/2023/Council%20Packet%20-%20Feb%2014%202023.pdf"", ""scout_target_id"": ""BRM5-20260731-13541""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-3d7c0afd6ab814117f283b3f,BRMQNORM-20260803-95274e3616e45a0ff14313ef,Glendale,WI,Midwest,police_direct,police_role,,"[2.0,3.0]",percentage,budget_amount,2025–2028,normalized_budget_context_only,moderate,arbitration_factfinding,BRMQLINK-20260803-3d7c0afd6ab814117f283b3f,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-17676-01"", ""final"": ""https://glendalewi.gov/AgendaCenter/ViewFile/ArchivedAgenda/_11252024-751"", ""original"": ""https://www.glendalewi.gov/AgendaCenter/ViewFile/ArchivedAgenda/_11252024-751"", ""scout_target_id"": ""BRM5-20260731-17676""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-17bfdb7b941f84a420774d6d,BRMQNORM-20260803-968e9df4b55ea5bd0709f241,North Castle,NY,Northeast,police_direct,police_role,4.1,[4.1],percentage,percentage_raise,1985,normalized_growth_or_percentage_only,moderate,other_pay_setting_mechanism,BRMQLINK-20260803-17bfdb7b941f84a420774d6d,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14247-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia84-008-award-4-22-85.pdf"", ""original"": ""https://perb.ny.gov/town-north-castle-and-police-benevolent-association-town-north-castle-inc"", ""scout_target_id"": ""BRM5-20260731-14247""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-823c4a6e317097dc267051d4,BRMQNORM-20260803-976f8ec2ca3c260f35e7e039,Butler,OH,Midwest,police_direct,police_role,3.25,[3.25],percentage,percentage_raise,2024–2025,normalized_growth_or_percentage_only,moderate,market_recruitment_retention,BRMQLINK-20260803-823c4a6e317097dc267051d4,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02206-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-08-0579.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-08-0579.pdf"", ""scout_target_id"": ""BRM5-20260731-02206""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-4397133050669a990bd91b73,BRMQNORM-20260803-978e7180d2c1828fd1b81f6f,Lamberton,MN,Midwest,police_direct,police_role,3.0,[3.0],percentage,cola_cpi,2026,normalized_growth_or_percentage_only,moderate,,,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01494-01"", ""final"": ""https://lambertonmn.com/documents/176/11-17-2025_-_Web_Council_Packet.pdf"", ""original"": ""https://lambertonmn.com/documents/176/11-17-2025_-_Web_Council_Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-01494""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-b81b2ee7137098e63cdb2c16,BRMQNORM-20260803-9798874253ab700ffbcf606f,Washington,MI,Midwest,fire_direct,fire_role,2.5,[2.5],percentage,percentage_raise,2016–2018,normalized_growth_or_percentage_only,moderate,retroactivity_implementation,BRMQLINK-20260803-b81b2ee7137098e63cdb2c16,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-05009-01"", ""final"": ""https://maff.org/contracts/337-washington-township-part-time-fire-firefighters-2"", ""original"": ""https://www.maff.org/contracts/337-washington-township-part-time-fire-firefighters-2"", ""scout_target_id"": ""BRM5-20260731-05009""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-b46877d83e11f176bb0ae0f3,BRMQNORM-20260803-982e7c7954bce2aa6e2c9511,Kittanning,PA,Northeast,police_direct,police_role,2.25,[2.25],percentage,percentage_raise,2021,normalized_growth_or_percentage_only,moderate,,,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-10771-03"", ""final"": ""https://kittanning-borough.com/wp-content/uploads/2021/09/July-12-2021-Council-Meeting-Minutes.pdf"", ""original"": ""https://kittanning-borough.com/wp-content/uploads/2021/09/July-12-2021-Council-Meeting-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-10771""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-d59995d55dd4c3c4fa3de2a1,BRMQNORM-20260803-983f65f87cb26973ec625dc7,Urbana,IL,Midwest,police_direct,police_role,3.25,[3.25],percentage,percentage_raise,2023,normalized_growth_or_percentage_only,moderate,ordinance_council_adoption,BRMQLINK-20260803-d59995d55dd4c3c4fa3de2a1,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-04238-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/urbanail-pubu/MEET-Packet-e18763c98638444ea81bc3e276ad0e26.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/urbanail-pubu/MEET-Packet-e18763c98638444ea81bc3e276ad0e26.pdf"", ""scout_target_id"": ""BRM5-20260731-04238""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-47fe40088aa041e28da2c9c3,BRMQNORM-20260803-984ef9fa4512c6f96a4229c9,Bloomfield,MI,Midwest,fire_direct,fire_role,100.0,[100.0],step_schedule_values,monthly,2025–2028,normalized_ready,high,strike_no_strike_dispute_process,BRMQLINK-20260803-47fe40088aa041e28da2c9c3,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-12284-02"", ""final"": ""https://bloomfieldtwp.org/media/s15fxgoa/final-2025-2028-bt-iaff-local-3045-contract-102925-signed.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/s15fxgoa/final-2025-2028-bt-iaff-local-3045-contract-102925-signed.pdf"", ""scout_target_id"": ""BRM5-20260731-12284""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-fd598f253b560b90d7a5e302,BRMQNORM-20260803-9ad0b10abc4f47ed41283775,Batavia,NY,Northeast,police_direct,police_role,9.0,[9.0],percentage,percentage_raise,1982–1984,normalized_growth_or_percentage_only,moderate,cola_cpi_indexing,BRMQLINK-20260803-fd598f253b560b90d7a5e302,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-10397-02"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia84-003-awards-9-24-84.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/03/ia84-003-awards-9-24-84.pdf"", ""scout_target_id"": ""BRM5-20260731-10397""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-5899350210f3dd9008d4239c,BRMQNORM-20260803-9b91072fca9f3399d3b2c911,Darby,OH,Midwest,safety_combined_direct,safety_combined_role,8.0,[8.0],percentage,percentage_raise,2022–2025,normalized_growth_or_percentage_only,moderate,other_pay_setting_mechanism,BRMQLINK-20260803-5899350210f3dd9008d4239c,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09721-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-12-1609.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-12-1609.pdf"", ""scout_target_id"": ""BRM5-20260731-09721""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-09b316a7c1ca2b905dff9710,BRMQNORM-20260803-9ba34fdbedc0a17a5e59e923,Delaware,OH,Midwest,police_direct,police_role,3.0,[3.0],percentage,percentage_raise,2020–2022,normalized_growth_or_percentage_only,moderate,strike_no_strike_dispute_process,BRMQLINK-20260803-09b316a7c1ca2b905dff9710,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13468-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0229.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0229.pdf"", ""scout_target_id"": ""BRM5-20260731-13468""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-f678dc154fee0027116ff2f0,BRMQNORM-20260803-9c4c123ca2b5b0fd56403a2e,Windham,NY,Northeast,non_safety_direct,non_safety_role,33.0,[33.0],percentage,percentage_raise,2022,normalized_growth_or_percentage_only,moderate,,,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-18063-02"", ""final"": ""https://townofwindhamny.com/wp-content/uploads/2022/02/Minutes-Town-Board-Meeting-January-27-2022.pdf"", ""original"": ""https://townofwindhamny.com/wp-content/uploads/2022/02/Minutes-Town-Board-Meeting-January-27-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-18063""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-99a8c21809ae082a99d37deb,BRMQNORM-20260803-9d4cc83b9eded32551319640,Green,OH,Midwest,fire_direct,fire_role,2.0,[2.0],percentage,percentage_raise,2022,normalized_growth_or_percentage_only,moderate,other_pay_setting_mechanism,BRMQLINK-20260803-99a8c21809ae082a99d37deb,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02267-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0896.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0896.pdf"", ""scout_target_id"": ""BRM5-20260731-02267""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-a9f23c06187d906e5b27149c,BRMQNORM-20260803-9d99d8eb5d0d59547fee7b51,Windham,NY,Northeast,non_safety_direct,non_safety_role,33.0,[33.0],percentage,percentage_raise,2022,normalized_growth_or_percentage_only,moderate,,,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-18063-02"", ""final"": ""https://townofwindhamny.com/wp-content/uploads/2022/02/Minutes-Town-Board-Meeting-January-27-2022.pdf"", ""original"": ""https://townofwindhamny.com/wp-content/uploads/2022/02/Minutes-Town-Board-Meeting-January-27-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-18063""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-9c8ef0f6d06c3f89a2ab7608,BRMQNORM-20260803-9de2aa7d5adedd48b440f300,Bedford,OH,Midwest,police_direct,police_role,1.35,[1.35],step_schedule_values,hourly,2024–2026,normalized_ready,high,classification_civil_service,BRMQLINK-20260803-9c8ef0f6d06c3f89a2ab7608,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09676-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0992.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0992.pdf"", ""scout_target_id"": ""BRM5-20260731-09676""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-be0db2b84453d3bfad458f9c,BRMQNORM-20260803-9e9827420cfcaa2379a44b40,Bedford Park,IL,Midwest,non_safety_direct,non_safety_role,,"[56817.0,59090.0,60863.0,62689.0,64570.0]",step_schedule_values,step_schedule,2024–2028,normalized_partial,moderate,non_base_compensation,BRMQLINK-20260803-be0db2b84453d3bfad458f9c,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-03859-03"", ""final"": ""https://seiu73.org/wp-content/uploads/2020/11/Bedford-Park-PWW-January-1-2024-December-31-2028-1.pdf"", ""original"": ""https://seiu73.org/wp-content/uploads/2020/11/Bedford-Park-PWW-January-1-2024-December-31-2028-1.pdf"", ""scout_target_id"": ""BRM5-20260731-03859""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-9386b452ec59da71bf8ed2ff,BRMQNORM-20260803-9f2e5f88829a5878fa0fac48,Muskingum,OH,Midwest,non_safety_direct,non_safety_role,,"[12.5,12.75]",step_schedule_values,pay_grade,2020–2023,normalized_partial,moderate,classification_civil_service,BRMQLINK-20260803-9386b452ec59da71bf8ed2ff,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-3edcdeaccc055b47a4f00670,BRMQNORM-20260803-9f8f049608ee46aed07d8945,Franklin,OH,Midwest,non_safety_direct,non_safety_role,8500.0,[8500.0],step_schedule_values,step_schedule,2023–2024,normalized_ready,high,collective_bargaining,BRMQLINK-20260803-3edcdeaccc055b47a4f00670,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-05998-02"", ""final"": ""https://cms2.revize.com/revize/franklinoh/Document%20Center/Department/Government/City%20Council/Legislation/Resolutions/2023/R-23-86%20Pay%20Rates%202024.pdf"", ""original"": ""https://cms2.revize.com/revize/franklinoh/Document%20Center/Department/Government/City%20Council/Legislation/Resolutions/2023/R-23-86%20Pay%20Rates%202024.pdf"", ""scout_target_id"": ""BRM5-20260731-05998""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-c3c837c6cc1e20f6ad5473b5,BRMQNORM-20260803-9f98dffbde44a5c942de93a8,Seadrift,TX,South,non_safety_direct,non_safety_role,,"[1.5,2880.0,26903.13,65000.0]",step_schedule_values,budget_amount,2024–2025,normalized_budget_context_only,moderate,other_pay_setting_mechanism,BRMQLINK-20260803-c3c837c6cc1e20f6ad5473b5,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14930-01"", ""final"": ""https://img1.wsimg.com/blobby/go/db5e3f47-9fc2-4db5-ac80-931dc15bb4d1/downloads/d2289249-0507-47f3-b46d-d5e0b7ae8260/2025-04-15%20Agenda%20Packet.pdf"", ""original"": ""https://img1.wsimg.com/blobby/go/db5e3f47-9fc2-4db5-ac80-931dc15bb4d1/downloads/d2289249-0507-47f3-b46d-d5e0b7ae8260/2025-04-15%20Agenda%20Packet.pdf?ver=1748883239073"", ""scout_target_id"": ""BRM5-20260731-14930""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-56d76b35a7c713da10bfb22f,BRMQNORM-20260803-a0246fe23cd5e0a76574db6b,Delaware,OH,Midwest,fire_direct,fire_role,1.0,[1.0],percentage,percentage_raise,2022–2023,normalized_growth_or_percentage_only,moderate,retroactivity_implementation,BRMQLINK-20260803-56d76b35a7c713da10bfb22f,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09725-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2020/20-MED-12-1414.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2020/20-MED-12-1414.pdf"", ""scout_target_id"": ""BRM5-20260731-09725""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-feefd01fd969a28e6af813e5,BRMQNORM-20260803-a037d4e918e56e8d2074558d,Plymouth,WI,Midwest,fire_direct,fire_role,,"[107619.2,125528.0,82784.0,96553.6]",step_schedule_values,step_schedule,2026,normalized_partial,moderate,collective_bargaining,BRMQLINK-20260803-feefd01fd969a28e6af813e5,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-17764-03"", ""final"": ""https://plymouthwi.gov/AgendaCenter/ViewFile/Agenda/_03102026-309"", ""original"": ""https://www.plymouthwi.gov/AgendaCenter/ViewFile/Agenda/_03102026-309"", ""scout_target_id"": ""BRM5-20260731-17764""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-92c53fd750f588c90990ea88,BRMQNORM-20260803-a090cef2413de8c50ad57b8e,Franklin,OH,Midwest,non_safety_direct,non_safety_role,,"[22.98,24.36,25.55]",step_schedule_values,step_schedule,2021–2023,normalized_partial,moderate,classification_civil_service,BRMQLINK-20260803-92c53fd750f588c90990ea88,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13483-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1280.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1280.pdf"", ""scout_target_id"": ""BRM5-20260731-13483""}",same_side_growth_evidence,false
