mechanism_prep_id,span_rating_id,source_rating_id,span_id,side_label,mechanism_class,source_family,municipality,state,source_ids,span_ids,claim_readiness_bucket,downstream_use_bucket,mechanism_strength,clear_side_confidence,attachable_to_quantitative_cluster_flag,attachable_to_growth_cluster_flag,attachable_to_comparison_cluster_flag,recommended_use,reconciliation_reason_codes,source_locator_lineage
BRMMECHPREP-20260803-fc3d7679485b3265e530b0ff,BRMGRT-20260802-c05c85ed0fe626ebd9eeadfc,BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01,BRMSPAN-20260802-8c8f6d6dfe0b1de8e5ff8948,police_direct,non_base_compensation,cba,Ovid,MI,"[""BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01""]","[""BRMSPAN-20260802-8c8f6d6dfe0b1de8e5ff8948""]",mixed_quant_qual_claim_ready,mechanism_summary_candidate,moderate,high,true,true,false,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-08693-01"", ""final"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""scout_target_id"": ""BRM5-20260731-08693""}"
BRMMECHPREP-20260803-775af01c44aaf71984c9c6ab,BRMGRT-20260802-dbdec303d4a9fa86c690d750,BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01,BRMSPAN-20260802-927d40455a52f09617164d9a,police_direct,collective_bargaining,cba,Ovid,MI,"[""BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01""]","[""BRMSPAN-20260802-927d40455a52f09617164d9a""]",weak_or_not_supported,manual_review_candidate,weak,high,true,true,false,defer,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-08693-01"", ""final"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""scout_target_id"": ""BRM5-20260731-08693""}"
BRMMECHPREP-20260803-18de269c1584ae2f9671e2c8,BRMGRT-20260802-7d8b1ebfeebf39c0fdf7a994,BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01,BRMSPAN-20260802-9ccd41086307e11083f46779,police_direct,non_base_compensation,cba,Ovid,MI,"[""BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01""]","[""BRMSPAN-20260802-9ccd41086307e11083f46779""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-08693-01"", ""final"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""scout_target_id"": ""BRM5-20260731-08693""}"
BRMMECHPREP-20260803-79482e56cdda5fc97cc0d071,BRMGRT-20260802-b7165f5570a94d522570da74,BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01,BRMSPAN-20260802-ab68b6d52ef46c7d34cd90e7,police_direct,market_recruitment_retention,cba,Ovid,MI,"[""BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01""]","[""BRMSPAN-20260802-ab68b6d52ef46c7d34cd90e7""]",qualitative_mechanism_claim_ready,local_context_candidate,weak,original_rating_preserved,true,true,false,local context,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-08693-01"", ""final"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""scout_target_id"": ""BRM5-20260731-08693""}"
BRMMECHPREP-20260803-3fbf6bac0d0403a1047d995a,BRMGRT-20260802-ae4506f80a15bbb9dc8e4f9d,BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01,BRMSPAN-20260802-afafc856c65ff9339d8f4956,police_direct,other_pay_setting_mechanism,cba,Ovid,MI,"[""BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01""]","[""BRMSPAN-20260802-afafc856c65ff9339d8f4956""]",mixed_quant_qual_claim_ready,mechanism_summary_candidate,moderate,high,true,true,false,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-08693-01"", ""final"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""scout_target_id"": ""BRM5-20260731-08693""}"
BRMMECHPREP-20260803-ef02a9a5b76b7ddc7183fe74,BRMGRT-20260802-fc2f96d48fa3800e04ed632b,BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01,BRMSPAN-20260802-d32e00eb65dad0dc1313ef07,police_direct,non_base_compensation,cba,Ovid,MI,"[""BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01""]","[""BRMSPAN-20260802-d32e00eb65dad0dc1313ef07""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-08693-01"", ""final"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""scout_target_id"": ""BRM5-20260731-08693""}"
BRMMECHPREP-20260803-6ea936b287e280bc8f7e544e,BRMGRT-20260802-2f7ab7e870c850286a9974fe,BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01,BRMSPAN-20260802-e1436794afcbbd152252a0b3,police_direct,collective_bargaining,cba,Ovid,MI,"[""BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01""]","[""BRMSPAN-20260802-e1436794afcbbd152252a0b3""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-08693-01"", ""final"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""scout_target_id"": ""BRM5-20260731-08693""}"
BRMMECHPREP-20260803-c427b1104cb953042ecfe62c,BRMGRT-20260802-e12491d33519b7f67ce83ae0,BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01,BRMSPAN-20260802-e3262ea776d364cac1da0fa8,police_direct,market_recruitment_retention,cba,Ovid,MI,"[""BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01""]","[""BRMSPAN-20260802-e3262ea776d364cac1da0fa8""]",weak_or_not_supported,manual_review_candidate,weak,high,true,true,false,defer,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-08693-01"", ""final"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""scout_target_id"": ""BRM5-20260731-08693""}"
BRMMECHPREP-20260803-8a80daca94a07f622353def2,BRMGRT-20260802-663f85ffbf30c6153ae5188b,BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01,BRMSPAN-20260802-fa59354d0dc53a404805dce4,police_direct,collective_bargaining,cba,Ovid,MI,"[""BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01""]","[""BRMSPAN-20260802-fa59354d0dc53a404805dce4""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-08693-01"", ""final"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ff-a057551e81ef32942de88e1870048420-ff-Ovid-CBA-FINAL-10-01-23-12-31-24.pdf"", ""scout_target_id"": ""BRM5-20260731-08693""}"
BRMMECHPREP-20260803-c0d4bc2384caae34e98b3cf4,BRMGRT-20260802-f7a310e20b11b05e6ac1eeb9,BRMGRS-20260802-566fc0a803c068f72d7b9497,BRMSPAN-20260802-025a3a1c9c803c6f46341453,police_direct,non_base_compensation,factfinding_report,Oxford,OH,"[""BRMGRS-20260802-566fc0a803c068f72d7b9497""]","[""BRMSPAN-20260802-025a3a1c9c803c6f46341453""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09846-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""scout_target_id"": ""BRM5-20260731-09846""}"
BRMMECHPREP-20260803-e55fc18d5999f69dffbf2391,BRMGRT-20260802-d8e99acd9165163ca094e8a4,BRMGRS-20260802-566fc0a803c068f72d7b9497,BRMSPAN-20260802-2b51e3b1895e43fea447b391,police_direct,retroactivity_implementation,factfinding_report,Oxford,OH,"[""BRMGRS-20260802-566fc0a803c068f72d7b9497""]","[""BRMSPAN-20260802-2b51e3b1895e43fea447b391""]",quantitative_needs_normalization,mechanism_summary_candidate,weak,high,true,true,false,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09846-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""scout_target_id"": ""BRM5-20260731-09846""}"
BRMMECHPREP-20260803-7676f3c3fa2453a364ed8ab7,BRMGRT-20260802-4ec0dfe18818e4d9e49bf324,BRMGRS-20260802-566fc0a803c068f72d7b9497,BRMSPAN-20260802-5a47b67b9b11ce44393635cd,police_direct,non_base_compensation,factfinding_report,Oxford,OH,"[""BRMGRS-20260802-566fc0a803c068f72d7b9497""]","[""BRMSPAN-20260802-5a47b67b9b11ce44393635cd""]",source_navigation_or_reference_only,manual_review_candidate,none,high,true,true,false,defer,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09846-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""scout_target_id"": ""BRM5-20260731-09846""}"
BRMMECHPREP-20260803-83aa5dbbeb69f0b77b3c8cf3,BRMGRT-20260802-1937011525caa3a6f8cef4f5,BRMGRS-20260802-566fc0a803c068f72d7b9497,BRMSPAN-20260802-68847fe7986e9a33164e3dc2,police_direct,non_base_compensation,factfinding_report,Oxford,OH,"[""BRMGRS-20260802-566fc0a803c068f72d7b9497""]","[""BRMSPAN-20260802-68847fe7986e9a33164e3dc2""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09846-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""scout_target_id"": ""BRM5-20260731-09846""}"
BRMMECHPREP-20260803-478735a99ae777d83f64ba43,BRMGRT-20260802-2007cfb9aa6d61f42f6c7796,BRMGRS-20260802-566fc0a803c068f72d7b9497,BRMSPAN-20260802-99aef75d8d2af14cb36fa94e,police_direct,non_base_compensation,factfinding_report,Oxford,OH,"[""BRMGRS-20260802-566fc0a803c068f72d7b9497""]","[""BRMSPAN-20260802-99aef75d8d2af14cb36fa94e""]",weak_or_not_supported,local_context_candidate,none,high,true,true,false,local context,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09846-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""scout_target_id"": ""BRM5-20260731-09846""}"
BRMMECHPREP-20260803-fbd3af6e7d6d604c3fd3116f,BRMGRT-20260802-90146e49016cbf34539daac8,BRMGRS-20260802-ce5d75079c70050fc8708e0c,BRMSPAN-20260802-01284fe99c2b39643a1a975c,police_direct,market_recruitment_retention,arbitration_award,Monroe,OH,"[""BRMGRS-20260802-ce5d75079c70050fc8708e0c""]","[""BRMSPAN-20260802-01284fe99c2b39643a1a975c""]",qualitative_mechanism_claim_ready,supporting_example_candidate,weak,high,true,true,false,supporting,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMMECHPREP-20260803-c6ccb3cfb0f116cd04419a14,BRMGRT-20260802-66a2786efda3ce22b822453f,BRMGRS-20260802-ce5d75079c70050fc8708e0c,BRMSPAN-20260802-074754ab4928e78e33270584,police_direct,comparability_parity,arbitration_award,Monroe,OH,"[""BRMGRS-20260802-ce5d75079c70050fc8708e0c""]","[""BRMSPAN-20260802-074754ab4928e78e33270584""]",mixed_quant_qual_claim_ready,core_finding_candidate,central,original_rating_preserved,true,true,false,core,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMMECHPREP-20260803-afa68ab566f90775e67870c3,BRMGRT-20260802-eba1ebfaefa9aaa9cd463dd5,BRMGRS-20260802-ce5d75079c70050fc8708e0c,BRMSPAN-20260802-14aa8e69b9da40c8a45a0bce,police_direct,comparability_parity,arbitration_award,Monroe,OH,"[""BRMGRS-20260802-ce5d75079c70050fc8708e0c""]","[""BRMSPAN-20260802-14aa8e69b9da40c8a45a0bce""]",qualitative_mechanism_claim_ready,supporting_example_candidate,weak,original_rating_preserved,true,true,false,supporting,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMMECHPREP-20260803-13f89dc0f0967ecb30a9d833,BRMGRT-20260802-91829cfea1f2b4c394e411ad,BRMGRS-20260802-ce5d75079c70050fc8708e0c,BRMSPAN-20260802-2373294b48bca2c882a557e9,police_direct,comparability_parity,arbitration_award,Monroe,OH,"[""BRMGRS-20260802-ce5d75079c70050fc8708e0c""]","[""BRMSPAN-20260802-2373294b48bca2c882a557e9""]",qualitative_mechanism_claim_ready,supporting_example_candidate,moderate,original_rating_preserved,true,true,false,supporting,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMMECHPREP-20260803-0124dfa9fcc1064c9cca719c,BRMGRT-20260802-1d389772af4b1bfb4ef56bca,BRMGRS-20260802-ce5d75079c70050fc8708e0c,BRMSPAN-20260802-49150aed94b3bd485048b82a,police_direct,non_base_compensation,arbitration_award,Monroe,OH,"[""BRMGRS-20260802-ce5d75079c70050fc8708e0c""]","[""BRMSPAN-20260802-49150aed94b3bd485048b82a""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,false,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMMECHPREP-20260803-95b4bd6f2bb8159392de4f7b,BRMGRT-20260802-3cd30b5acac87c7b34472a64,BRMGRS-20260802-ce5d75079c70050fc8708e0c,BRMSPAN-20260802-4fb8af77420226fcac9a2d31,police_direct,non_base_compensation,arbitration_award,Monroe,OH,"[""BRMGRS-20260802-ce5d75079c70050fc8708e0c""]","[""BRMSPAN-20260802-4fb8af77420226fcac9a2d31""]",quantitative_direct_text_claim_ready,supporting_example_candidate,none,high,true,true,false,supporting,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMMECHPREP-20260803-3aff85b0cbae7634b1de79f3,BRMGRT-20260802-59588c2e746fcfe1440ed79b,BRMGRS-20260802-ce5d75079c70050fc8708e0c,BRMSPAN-20260802-adfaaa0e867cc9df43ebb270,police_direct,non_base_compensation,arbitration_award,Monroe,OH,"[""BRMGRS-20260802-ce5d75079c70050fc8708e0c""]","[""BRMSPAN-20260802-adfaaa0e867cc9df43ebb270""]",mixed_quant_qual_claim_ready,supporting_example_candidate,weak,high,true,true,false,supporting,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMMECHPREP-20260803-f66872259df9748639afc981,BRMGRT-20260802-4b8b73e5720e3ec5645702ac,BRMGRS-20260802-ce5d75079c70050fc8708e0c,BRMSPAN-20260802-babb6e72d45268bc9f1e5f40,police_direct,cola_cpi_indexing,arbitration_award,Monroe,OH,"[""BRMGRS-20260802-ce5d75079c70050fc8708e0c""]","[""BRMSPAN-20260802-babb6e72d45268bc9f1e5f40""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,false,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMMECHPREP-20260803-4c35a20f1e932134c64e25be,BRMGRT-20260802-66a4c5d11ee1148f220b16ac,BRMGRS-20260802-ce5d75079c70050fc8708e0c,BRMSPAN-20260802-d69a7cf20803637cb11dca8e,police_direct,other_pay_setting_mechanism,arbitration_award,Monroe,OH,"[""BRMGRS-20260802-ce5d75079c70050fc8708e0c""]","[""BRMSPAN-20260802-d69a7cf20803637cb11dca8e""]",mixed_quant_qual_claim_ready,supporting_example_candidate,weak,high,true,true,false,supporting,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMMECHPREP-20260803-5fd949cd52299272af5b003b,BRMGRT-20260802-2e25f4110216fb0c499777ed,BRMGRS-20260802-ce5d75079c70050fc8708e0c,BRMSPAN-20260802-ea892499e4ec65f49f86156c,police_direct,cola_cpi_indexing,arbitration_award,Monroe,OH,"[""BRMGRS-20260802-ce5d75079c70050fc8708e0c""]","[""BRMSPAN-20260802-ea892499e4ec65f49f86156c""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,weak,high,true,true,false,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMMECHPREP-20260803-fa1d409eccf7c00bc06dc4db,BRMGRT-20260802-b0a0d8866056b8a335bea51f,BRMGRS-20260802-532d259bcd11a4281f4cf2ac,BRMSPAN-20260802-1154330f05bc98f649eaad1c,police_direct,collective_bargaining,cba,Newville,PA,"[""BRMGRS-20260802-532d259bcd11a4281f4cf2ac""]","[""BRMSPAN-20260802-1154330f05bc98f649eaad1c""]",qualitative_mechanism_claim_ready,local_context_candidate,moderate,original_rating_preserved,true,false,false,local context,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-18313-01"", ""final"": ""https://newvilleborough.com/sites/default/files/2024-05/amended_recovery_plan_04.30.24_0.pdf"", ""original"": ""https://www.newvilleborough.com/sites/default/files/2024-05/amended_recovery_plan_04.30.24_0.pdf"", ""scout_target_id"": ""BRM5-20260731-18313""}"
BRMMECHPREP-20260803-7f7228d3994eed1011bb8ede,BRMGRT-20260802-fa6de05aba8e9ebb903acedf,BRMGRS-20260802-532d259bcd11a4281f4cf2ac,BRMSPAN-20260802-15d12e3ebbf35f7142089be2,police_direct,non_base_compensation,cba,Newville,PA,"[""BRMGRS-20260802-532d259bcd11a4281f4cf2ac""]","[""BRMSPAN-20260802-15d12e3ebbf35f7142089be2""]",mixed_quant_qual_claim_ready,mechanism_summary_candidate,weak,original_rating_preserved,true,false,false,mechanism summary,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-18313-01"", ""final"": ""https://newvilleborough.com/sites/default/files/2024-05/amended_recovery_plan_04.30.24_0.pdf"", ""original"": ""https://www.newvilleborough.com/sites/default/files/2024-05/amended_recovery_plan_04.30.24_0.pdf"", ""scout_target_id"": ""BRM5-20260731-18313""}"
BRMMECHPREP-20260803-c0e12f1b096e035bcb46cfd5,BRMGRT-20260802-4f409474c6f27939b8121a2c,BRMGRS-20260802-532d259bcd11a4281f4cf2ac,BRMSPAN-20260802-5742784f145feb42511b56fc,police_direct,collective_bargaining,cba,Newville,PA,"[""BRMGRS-20260802-532d259bcd11a4281f4cf2ac""]","[""BRMSPAN-20260802-5742784f145feb42511b56fc""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,central,original_rating_preserved,true,false,false,mechanism summary,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-18313-01"", ""final"": ""https://newvilleborough.com/sites/default/files/2024-05/amended_recovery_plan_04.30.24_0.pdf"", ""original"": ""https://www.newvilleborough.com/sites/default/files/2024-05/amended_recovery_plan_04.30.24_0.pdf"", ""scout_target_id"": ""BRM5-20260731-18313""}"
