matching_prep_id,municipality,state,region,cluster_type,source_ids_involved,span_ids_involved,side_labels_represented,has_police,has_fire,has_safety_combined,has_non_safety,has_mixed,clear_safety_anchor_count,clear_non_safety_anchor_count,quantitative_record_count,qualitative_mechanism_record_count,growth_continuity_record_count,comparison_seed_record_count,compatible_pay_basis_flag,compatible_period_flag,same_source_flag,same_document_flag,same_page_or_section_flag,same_cycle_flag,same_fiscal_year_flag,same_contract_period_flag,adjacent_period_flag,period_anchor_quality,role_unit_anchor_quality,pay_basis_compatibility,source_family_mix,strongest_match_tier,matching_prep_confidence,matching_blockers,recommended_next_action,cba_non_cba_hint,evidence_category,claim_readiness_bucket,downstream_use_bucket,mechanism_strength_level,source_locator_lineage
BRMMATCHPREP-20260803-d12137d83fb26e4d6529d412,Emmett,MI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-dcde6af64d379fe2f9bbb977""]","[""BRMSPAN-20260802-1dba83428720e851db0b3520"",""BRMSPAN-20260802-338489e015088fa28afc8b7c"",""BRMSPAN-20260802-399fb0867a0e8d2c4f500a57"",""BRMSPAN-20260802-891f5275162efd978410f26c"",""BRMSPAN-20260802-acbbf1064c7433097eb68544"",""BRMSPAN-20260802-b4b92e25c50acb7e1f9886bf"",""BRMSPAN-20260802-c607b824461a05ac11febc44"",""BRMSPAN-20260802-d76fd0df76b604efb949f45d"",""BRMSPAN-20260802-ef734e2b5f87eeb09ba40e3f"",""BRMSPAN-20260802-eff5089608d9dbce63b73d46"",""BRMSPAN-20260802-f741aa3dd866d02446e5196d""]","[""police_direct""]",true,false,false,false,false,11,0,10,5,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""budget_or_pay_plan""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_collective_bargaining"",""qual_non_base_compensation_mechanism"",""quant_budget_or_pay_plan_amount"",""quant_overtime_or_holiday_rate"",""quant_stipend_or_premium""]","[""quantitative_direct_text_claim_ready"",""weak_or_not_supported""]","[""local_context_candidate"",""manual_review_candidate"",""supporting_example_candidate""]","[""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-16064-01\"", \""final\"": \""https://emmett.civicweb.net/document/91543\"", \""original\"": \""https://emmett.civicweb.net/document/91543/\"", \""scout_target_id\"": \""BRM5-20260731-16064\""}""]"
BRMMATCHPREP-20260803-d146c441aef18b9b1e77b802,Monhegan,ME,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-c7dc24635f8d3a6752e5e73f""]","[""BRMSPAN-20260802-4f7617e545431c2ca40926b7"",""BRMSPAN-20260802-95f1f71aed23a28a1235a22d"",""BRMSPAN-20260802-c89f2cdbe32e7628c4c2627d"",""BRMSPAN-20260802-d49068d2bc8d97021eda25e1""]","[""fire_direct""]",false,true,false,false,false,4,0,2,3,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""budget_or_pay_plan""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_non_base_compensation_mechanism"",""quant_allowance_or_reimbursement"",""quant_budget_or_pay_plan_amount""]","[""qualitative_mechanism_claim_ready"",""weak_or_not_supported""]","[""exclude_or_write_off"",""mechanism_summary_candidate"",""supporting_example_candidate""]","[""central"",""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06635-01\"", \""final\"": \""https://cdn.townweb.com/monheganplantation.gov/wp-content/uploads/2025/03/2025_Budgets_v2.pdf\"", \""original\"": \""https://cdn.townweb.com/monheganplantation.gov/wp-content/uploads/2025/03/2025_Budgets_v2.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06635\""}""]"
BRMMATCHPREP-20260803-d1f856b1b0cfa7562ea37862,Elsie,MI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-1847cce9e167c602610427da""]","[""BRMSPAN-20260802-e698bce42044d85da62399e4""]","[""non_safety_direct""]",false,false,false,true,false,0,1,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""budget_or_pay_plan""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_market_recruitment_retention_pressure""]","[""weak_or_not_supported""]","[""exclude_or_write_off""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04847-01\"", \""final\"": \""https://elsie.org/wp-content/uploads/2025/03/February-meeting-mins-2025.pdf\"", \""original\"": \""https://elsie.org/wp-content/uploads/2025/03/February-meeting-mins-2025.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04847\""}""]"
BRMMATCHPREP-20260803-d2361558f5e4f01fc31ef138,Crow Wing,MN,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-550e1faaf2a3e8ea9f07ce63""]","[""BRMSPAN-20260802-52417ddbac86c45046ed573d""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value""]","[""local_context_only""]","[""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-16317-01\"", \""final\"": \""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf\"", \""original\"": \""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf\"", \""scout_target_id\"": \""BRM5-20260731-16317\""}""]"
BRMMATCHPREP-20260803-d23c3aa42ab6525f7df27c01,Urbana,IL,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-91675ace91c40522b785d902""]","[""BRMSPAN-20260802-48cd5e8fb94b400c119c467d"",""BRMSPAN-20260802-a3d4b7c2a875f44dcb981148""]","[""police_direct""]",true,false,false,false,false,2,0,2,0,1,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""wage_schedule""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value"",""quant_percentage_raise_or_cola""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04238-01\"", \""final\"": \""https://mccmeetings.blob.core.usgovcloudapi.net/urbanail-pubu/MEET-Packet-e18763c98638444ea81bc3e276ad0e26.pdf\"", \""original\"": \""https://mccmeetings.blob.core.usgovcloudapi.net/urbanail-pubu/MEET-Packet-e18763c98638444ea81bc3e276ad0e26.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04238\""}""]"
BRMMATCHPREP-20260803-d24dcc31ffb1b3396bea916a,Chardon,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-d88ba4d73f046a03d406ba9e""]","[""BRMSPAN-20260802-66d8c42862e741d6a018cf7b"",""BRMSPAN-20260802-d76856598b7c70503584da92""]","[""non_safety_direct"",""police_direct""]",true,false,false,true,false,1,1,2,0,1,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_cross_side,candidate_compatible_unverified,"[""cba""]",Tier B,high,[],bounded_normalization_and_match_quality_review,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value"",""quant_step_schedule_progression""]","[""quantitative_direct_text_claim_ready"",""source_navigation_or_reference_only""]","[""core_finding_candidate"",""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02213-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2023/23-MED-04-0377.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2023/23-MED-04-0377.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02213\""}""]"
BRMMATCHPREP-20260803-d3ae63c549b929b2e76449fb,Harris,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-00f35ae9f17e436810b28613""]","[""BRMSPAN-20260802-043c94ac33bee5291619c855"",""BRMSPAN-20260802-6d812d6cf7b68aab236bc15e""]","[""non_safety_direct""]",false,false,false,true,false,0,2,2,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_non_base_compensation_mechanism"",""quant_allowance_or_reimbursement""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17237-01\"", \""final\"": \""https://harristownshipohio.com/wp-content/uploads/2023/02/Minutes-12.28.22-special-organizational.pdf\"", \""original\"": \""https://www.harristownshipohio.com/wp-content/uploads/2023/02/Minutes-12.28.22-special-organizational.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17237\""}""]"
BRMMATCHPREP-20260803-d3dcbd3f1d83dd6ad027e93c,Granville,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-78e523ca03b4d9fef0f07d19""]","[""BRMSPAN-20260802-c1f555b702874917dedaa883""]","[""police_direct""]",true,false,false,false,false,1,0,1,1,1,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""cba""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint""]","[""quant_step_schedule_progression""]","[""mixed_quant_qual_claim_ready""]","[""quantitative_normalization_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13492-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0836.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0836.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13492\""}""]"
BRMMATCHPREP-20260803-d421d7df05b173440b3e9b00,Hull,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-7bbceb4bc7c710010f004056""]","[""BRMSPAN-20260802-5521d58c960997bf4630f8de""]","[""non_safety_direct""]",false,false,false,true,false,0,1,1,0,1,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""non_cba_or_unresolved_hint""]","[""quant_percentage_raise_or_cola""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17693-01\"", \""final\"": \""https://static1.squarespace.com/static/66c0ca9a61dac87faa745883/t/66eae3a4ad25495eb66ceee0/1726669732493/Minutes+01-03-11.pdf\"", \""original\"": \""https://www.townofhull.us/s/Minutes-01-03-11.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17693\""}""]"
BRMMATCHPREP-20260803-d4cee6562b3e63ae6311c2ab,Colerain,NC,South,same_municipality_same_effective_period,"[""BRMGRS-20260802-9aa865f9694b1d29c0d1f014""]","[""BRMSPAN-20260802-f0a50925578158da756b4ab2""]","[""non_safety_direct""]",false,false,false,true,false,0,1,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value""]","[""local_context_only""]","[""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-11042-01\"", \""final\"": \""https://lgreports.nctreasurer.com/Reports/2021/Municipality/Colerain.pdf\"", \""original\"": \""https://lgreports.nctreasurer.com/Reports/2021/Municipality/Colerain.pdf\"", \""scout_target_id\"": \""BRM5-20260731-11042\""}""]"
BRMMATCHPREP-20260803-d53379e9f7f70af9e0284425,Sturgis,MI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-515ec18113e5ed07209c48e2""]","[""BRMSPAN-20260802-77cb449eab056549e20a6169"",""BRMSPAN-20260802-77e8c72302e3f8d46f36d855""]","[""police_direct""]",true,false,false,false,false,2,0,2,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""cba""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value""]","[""directional_hint_only"",""quantitative_direct_text_claim_ready""]","[""local_context_candidate"",""quantitative_normalization_candidate""]","[""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08736-01\"", \""final\"": \""https://egovlink.com/public_documents300/sturgis/published_documents/City%20Commission/Minutes%20and%20agendas/Commission%20Packets/2021/Commission%20Packet%20-%2009-20-2021.pdf\"", \""original\"": \""https://www.egovlink.com/public_documents300/sturgis/published_documents/City%20Commission/Minutes%20and%20agendas/Commission%20Packets/2021/Commission%20Packet%20-%2009-20-2021.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08736\""}""]"
BRMMATCHPREP-20260803-d57470992b1e7729852809dd,Marion,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-af22300d5c8cc4b5eb949f97""]","[""BRMSPAN-20260802-73261486c16a85cf291b569a""]","[""fire_direct""]",false,true,false,false,false,1,0,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""moderate""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09811-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0030.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0030.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09811\""}""]"
BRMMATCHPREP-20260803-d5780eb14ac43a2b69e504be,Sandusky,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-95421993b17ce8867bc5439e""]","[""BRMSPAN-20260802-0bb7896ab3a0dab9f513b6e0"",""BRMSPAN-20260802-430d8e3ad0a1dc257fa1fc06"",""BRMSPAN-20260802-97a2df7b7f318f3e487af5e0"",""BRMSPAN-20260802-a65f33ed1a798f4b87cc493b"",""BRMSPAN-20260802-fc7cf7a47ad1eb9f5e8d66df""]","[""police_direct""]",true,false,false,false,false,5,0,1,5,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""mou_or_memorandum""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_collective_bargaining"",""qual_mou_or_settlement"",""qual_non_base_compensation_mechanism"",""quant_longevity_or_service_pay""]","[""qualitative_mechanism_claim_ready"",""source_navigation_or_reference_only"",""weak_or_not_supported""]","[""exclude_or_write_off"",""manual_review_candidate"",""mechanism_summary_candidate""]","[""central"",""moderate"",""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13637-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-08-0932.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-08-0932.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13637\""}""]"
BRMMATCHPREP-20260803-d58581903bafde52c345f125,Big Rapids charter,MI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-2ef10cb1536fd22e6f274399""]","[""BRMSPAN-20260802-5131a8578675220feb771b13""]","[""fire_direct""]",false,true,false,false,false,1,0,1,0,1,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""mou_or_memorandum""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""non_cba_or_unresolved_hint""]","[""quant_percentage_raise_or_cola""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04789-02\"", \""final\"": \""https://cms6.revize.com/revize/bigrapids/Document%20Center/Goverment/Boards%20And%20Commission/Agendas%20And%20Minutes/City%20Commission/Packets/2025/06-June%2016%2C%202025%20Commission%20Packet.pdf\"", \""original\"": \""https://cms6.revize.com/revize/bigrapids/Document%20Center/Goverment/Boards%20And%20Commission/Agendas%20And%20Minutes/City%20Commission/Packets/2025/06-June%2016%2C%202025%20Commission%20Packet.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04789\""}""]"
BRMMATCHPREP-20260803-d5c1d84ccc553fde77e86b13,Mount Vernon,IL,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-6d171b99d007c382c58643c6""]","[""BRMSPAN-20260802-d6b625b7b8a5d4fa5e7d2a71""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value""]","[""weak_or_not_supported""]","[""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07825-02\"", \""final\"": \""https://mtvernon.com/media/1u0pmv5p/mt-vernon-dispatch-2022-2026.pdf\"", \""original\"": \""https://www.mtvernon.com/media/1u0pmv5p/mt-vernon-dispatch-2022-2026.pdf\"", \""scout_target_id\"": \""BRM5-20260731-07825\""}""]"
BRMMATCHPREP-20260803-d5cc04001e38ae8f6663207d,Lehigh,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-0e78a8c0719a898d4912e74b""]","[""BRMSPAN-20260802-856074d487df81b9aa606428""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""settlement_agreement""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value""]","[""local_context_only""]","[""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18252-02\"", \""final\"": \""https://lehightownship.com/minutes/12aug25.pdf\"", \""original\"": \""https://www.lehightownship.com/minutes/12aug25.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18252\""}""]"
BRMMATCHPREP-20260803-d5cd25b09277c96d2471fafb,Oakdale,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-8d8e6624d5cee73f1b5b2e6d""]","[""BRMSPAN-20260802-37ebb47ae7c75a9cccead71d"",""BRMSPAN-20260802-fb549b9c3dc2f98818bb8db5""]","[""non_safety_direct""]",false,false,false,true,false,0,2,2,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value""]","[""weak_or_not_supported""]","[""exclude_or_write_off""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17749-01\"", \""final\"": \""https://villageofoakdalewi.gov/wp-content/uploads/2026/01/12.15.2025-BOARD-MTG-MINUTES.pdf\"", \""original\"": \""https://villageofoakdalewi.gov/wp-content/uploads/2026/01/12.15.2025-BOARD-MTG-MINUTES.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17749\""}""]"
BRMMATCHPREP-20260803-d5fcdad8ea89475c437ded1e,Monroe,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-4bb0d184b892b6515ba53ebe"",""BRMGRS-20260802-f437b6422efc52f9f8c885cd""]","[""BRMSPAN-20260802-25541e911e024fdfc9d32280"",""BRMSPAN-20260802-cb9c22111e16d3ad8026c632""]","[""police_direct""]",true,false,false,false,false,2,0,2,0,2,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""cba"",""wage_schedule""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint"",""non_cba_or_unresolved_hint""]","[""quant_step_schedule_progression""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""moderate"",""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02346-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0110.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0110.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02346\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09827-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0109.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0109.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09827\""}""]"
