source_document_cluster_id,source_rating_id,retained_source_id,municipality,state,region,source_type,source_family,span_ids,span_rating_ids,span_count,side_labels_represented,clear_safety_anchor_count,clear_non_safety_anchor_count,quantitative_record_count,qualitative_mechanism_record_count,growth_continuity_record_count,comparison_seed_record_count,raw_period_anchors,pay_basis_hints,same_document_cross_side_candidate,source_locator_lineage
BRMSRCDOC-20260803-f7999a13a939e5d86c815995,BRMGRS-20260802-d7987679390f95a5c36e16db,RMSRD-20260802-b9ee3c4098f0432bc769,Pine River,MI,Midwest,pdf,budget_or_pay_plan,"[""BRMSPAN-20260802-58f5886c020e25bb60c420e0"",""BRMSPAN-20260802-9be1a5b96765065bdcbf21be"",""BRMSPAN-20260802-b79261c251cf38a5618155b1"",""BRMSPAN-20260802-e679c05e0a431efe01f4b5b0""]","[""BRMGRT-20260802-a3e1d85b5980dd62bc3b695c"",""BRMGRT-20260802-00129041d65da5f984857239"",""BRMGRT-20260802-d341368f102d4ef2c75c8dd2"",""BRMGRT-20260802-135256be10f161c264a7d887""]",4,"[""not_applicable"",""remains_unclear""]",0,0,0,0,0,0,"[""2024"",""2025""]","[""budget_amount""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-16173-02"", ""final"": ""https://pinerivermi.gov/wp-content/uploads/2024/03/2025-Online-Adopted-Budget-Compressed.pdf"", ""original"": ""https://pinerivermi.gov/wp-content/uploads/2024/03/2025-Online-Adopted-Budget-Compressed.pdf"", ""scout_target_id"": ""BRM5-20260731-16173""}"
BRMSRCDOC-20260803-94ae238644cd2429bfbd12de,BRMGRS-20260802-d7e87a876f2682a4b63bb3ab,RMSRD-20260802-5a68bfa945aede249bce,Pontiac,IL,Midwest,pdf,arbitration_award,"[""BRMSPAN-20260802-0214bbdae55685f6cedfc403"",""BRMSPAN-20260802-19d3fb3b91db76779046461e"",""BRMSPAN-20260802-24011eb3cdefd3c9d083d493"",""BRMSPAN-20260802-39eb5fab9af6bbf792278e4f"",""BRMSPAN-20260802-45b7c2e3581f855d0c3ccbec"",""BRMSPAN-20260802-69da95eacae532768790cfa9"",""BRMSPAN-20260802-6e5384beda6a85da8c3761b3"",""BRMSPAN-20260802-7be1be93514848c9d738cf81"",""BRMSPAN-20260802-899354b672b4d3c7e5c7e07b"",""BRMSPAN-20260802-98fb67c10f8cc4266fbf1629"",""BRMSPAN-20260802-ac6ffe8d67023a325418f420"",""BRMSPAN-20260802-bad7357156c0838e46e1cff8"",""BRMSPAN-20260802-c460553ff5f547e121dff2e4"",""BRMSPAN-20260802-c4b907620d97c6543eb888eb"",""BRMSPAN-20260802-f7328c4869570858b52367b3"",""BRMSPAN-20260802-ffe005a825abc4fa24592cc0""]","[""BRMGRT-20260802-9144a3ae357a53afb501f3d7"",""BRMGRT-20260802-92c084891c9f37afe2e5dcb9"",""BRMGRT-20260802-4f56501eb6cd2633b5723cac"",""BRMGRT-20260802-807c9f54ff8338ef85ba8ff6"",""BRMGRT-20260802-e58345e0d7b43a08c01600e0"",""BRMGRT-20260802-742f4c14ec850231a3c76e0a"",""BRMGRT-20260802-5028a436ea083ab915924dd1"",""BRMGRT-20260802-345f3a6cd6d2351d5ff94968"",""BRMGRT-20260802-8a09a14dd93197b4d35d98a5"",""BRMGRT-20260802-c02877f6459e01537f9af8a1"",""BRMGRT-20260802-1024d6e9c33ef9d1c2bdfba8"",""BRMGRT-20260802-be3ff29247dfb76940fbb1e7"",""BRMGRT-20260802-938f930aa800510eb7b9422b"",""BRMGRT-20260802-0f29e3a0ee3b958a0547ccee"",""BRMGRT-20260802-622b847d019dc6cd8383b82c"",""BRMGRT-20260802-acfdf06ef312ce1b7dbd77a7""]",16,"[""police_direct""]",16,0,5,12,0,0,"[""April 1, 2024"",""May 18, 2026""]","[""overtime_rate"",""stipend""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-15380-02"", ""final"": ""https://pontiac.org/AgendaCenter/ViewFile/Agenda/_06012026-1229"", ""original"": ""https://www.pontiac.org/AgendaCenter/ViewFile/Agenda/_06012026-1229"", ""scout_target_id"": ""BRM5-20260731-15380""}"
BRMSRCDOC-20260803-bc083cd396fa9af8df541f14,BRMGRS-20260802-d88ba4d73f046a03d406ba9e,RMSRD-20260802-cea51c978272e672379e,Chardon,OH,Midwest,pdf,cba,"[""BRMSPAN-20260802-473677fb4537a28bf7118f30"",""BRMSPAN-20260802-66d8c42862e741d6a018cf7b"",""BRMSPAN-20260802-d372736df6f5249bcb311281"",""BRMSPAN-20260802-d76856598b7c70503584da92""]","[""BRMGRT-20260802-06cf24360158499eb0d5f7cf"",""BRMGRT-20260802-268434112e64d3dc41b1d5bb"",""BRMGRT-20260802-ebef459c3ccb8c86df3281cf"",""BRMGRT-20260802-cf08e9e3a7a01f54f9faf013""]",4,"[""non_safety_direct"",""police_direct"",""remains_unclear""]",1,1,2,0,1,0,"[""2024""]","[""percentage_raise"",""step_schedule"",""unknown_or_mixed""]",true,"{""candidate_id"": ""BRM5C-BRM5-20260731-02213-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2023/23-MED-04-0377.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2023/23-MED-04-0377.pdf"", ""scout_target_id"": ""BRM5-20260731-02213""}"
BRMSRCDOC-20260803-cc807e0319ee01effb5ad66f,BRMGRS-20260802-d88e5e9cfcc766aee0246f4e,RMSRD-20260802-52bbdc7d30bde7532d82,Corning,NY,Northeast,pdf,arbitration_award,"[""BRMSPAN-20260802-06888e074b3c723eca5783f5"",""BRMSPAN-20260802-15ebd59d2269cea65d5481b9"",""BRMSPAN-20260802-17bc722ddd80cc51046e700f"",""BRMSPAN-20260802-1e6094deaa2d2a71dfc46574"",""BRMSPAN-20260802-21c8baeeec190d9222863b76"",""BRMSPAN-20260802-3c58a0d8973ed3273f7ed2b6"",""BRMSPAN-20260802-42b0e3b2cbde03a41cf31895"",""BRMSPAN-20260802-44bf788470b823fd11410dc0"",""BRMSPAN-20260802-4c86cedc1966813fe919b614"",""BRMSPAN-20260802-4e3eabc39030134af25ddc8c"",""BRMSPAN-20260802-4f755824086d9ac110a2735b"",""BRMSPAN-20260802-602c7366f9b5a9d0cf669c42"",""BRMSPAN-20260802-84541e5447dd3a89c6dddf38"",""BRMSPAN-20260802-a04989403417caa591c3423d"",""BRMSPAN-20260802-b794b48d3274142ffe066e69"",""BRMSPAN-20260802-cc8fb9772e3bdb87e6d77666"",""BRMSPAN-20260802-d2ed9636d9bc1b2d10db14af"",""BRMSPAN-20260802-e27c16da29c25fd4e161cf1a"",""BRMSPAN-20260802-fdf53b60fd99137fc942214c"",""BRMSPAN-20260802-fe2cc65de06f59ae6df9debb""]","[""BRMGRT-20260802-521954257b30ff0264d2a2d9"",""BRMGRT-20260802-1898a6c788e9b8baf7cc11c4"",""BRMGRT-20260802-6caffa2f0922f1d638c2afa8"",""BRMGRT-20260802-98ce46bb56d8a2bb5256ae11"",""BRMGRT-20260802-6ddf5812c6d13832572805e4"",""BRMGRT-20260802-1792730b4cc1a70e2237bad7"",""BRMGRT-20260802-0aaf4eb98586057d6a591102"",""BRMGRT-20260802-a01f3c83763f7cb1b1e30900"",""BRMGRT-20260802-a963ba1a56581e781acf48d5"",""BRMGRT-20260802-06aee92c91a0916829e589ce"",""BRMGRT-20260802-e6c4a3d0ac91c35f01210eab"",""BRMGRT-20260802-53f262615b93ee165c88f085"",""BRMGRT-20260802-cca83bc06fe23d22d92e0fe6"",""BRMGRT-20260802-e018c9bb696bd5637d59e79e"",""BRMGRT-20260802-b42a7f66f922d98ddfbeb7ad"",""BRMGRT-20260802-5158be009763e36923f542f9"",""BRMGRT-20260802-c1a0351f6cb3dfb1e39bef29"",""BRMGRT-20260802-5fb07a585d38ed8ee3eea59d"",""BRMGRT-20260802-b213e829d687e1ac41bddaef"",""BRMGRT-20260802-fb760613ee66db284e5d1cb6""]",20,"[""fire_direct""]",20,0,10,12,5,0,"[""1980-81"",""July 1, 1982""]","[""step_schedule"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-17911-02"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-020-award-1-14-83.pdf"", ""original"": ""https://perb.ny.gov/city-corning-and-corning-firefighters-local-932-afl-cio-iaff"", ""scout_target_id"": ""BRM5-20260731-17911""}"
BRMSRCDOC-20260803-9fd1a77194b7d615009d9e4b,BRMGRS-20260802-d89623e62301788abab83316,RMSRD-20260802-95d35270592c0460ddf2,Bradford,PA,Northeast,pdf,cba,"[""BRMSPAN-20260802-1bb443bd6c242974ef0856d5"",""BRMSPAN-20260802-54ca55b908ffc776f162a5a2"",""BRMSPAN-20260802-8b0aadef2f9e01b1c566ae24"",""BRMSPAN-20260802-a121c767bfef7f9a754a598c""]","[""BRMGRT-20260802-87ffb609c01216a6f7a334cc"",""BRMGRT-20260802-278c34d37f80f9b77cc4822e"",""BRMGRT-20260802-a324b0cf33eec5597bb7dff0"",""BRMGRT-20260802-44130a67ae126613e5e413e0""]",4,"[""police_direct""]",4,0,2,2,0,0,"[""2026""]","[""allowance"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-06877-04"", ""final"": ""https://bradfordpa.org/wp-content/uploads/2026/03/Police-pay-and-benefits-2026.pdf"", ""original"": ""https://bradfordpa.org/wp-content/uploads/2026/03/Police-pay-and-benefits-2026.pdf"", ""scout_target_id"": ""BRM5-20260731-06877""}"
BRMSRCDOC-20260803-92ec85ffe2638df833af8cc4,BRMGRS-20260802-d8d56304addb3abd3331802e,RMSRD-20260802-1efad58eec720e26ffb8,Pasadena Park,MO,Midwest,pdf,agenda_packet_or_minutes,"[""BRMSPAN-20260802-34d0820b91f1587bf69c1c75"",""BRMSPAN-20260802-9e14306d992638ef37487762"",""BRMSPAN-20260802-ecd5a263d34489b82f65f7fc""]","[""BRMGRT-20260802-c97518ee47995e8721a204a1"",""BRMGRT-20260802-e19bd2cb144f49bfb560814d"",""BRMGRT-20260802-325706183b330ce3d730e70f""]",3,"[""remains_unclear"",""write_off""]",0,0,0,0,0,0,"[""2023""]","[""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-09285-02"", ""final"": ""https://storage.googleapis.com/wzukusers/user-28201527/documents/0b58ba16bcdf456b94862c5dd65256cf/2023.03.20%20VOPP%20Board%20Meeting%20Packet.pdf"", ""original"": ""https://storage.googleapis.com/wzukusers/user-28201527/documents/0b58ba16bcdf456b94862c5dd65256cf/2023.03.20%20VOPP%20Board%20Meeting%20Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-09285""}"
BRMSRCDOC-20260803-c4f24a669667cd262bee3f84,BRMGRS-20260802-d8db33ef283758631ee250e0,RMSRD-20260802-e1a9b3128132336bbc05,Franklin,PA,Northeast,html,budget_or_pay_plan,"[""BRMSPAN-20260802-6be7cc7fe1a2b7c1ad9a60fa"",""BRMSPAN-20260802-71b3c009d15c3e97228c775c"",""BRMSPAN-20260802-822606c8ce3a3bd256ab5e9f"",""BRMSPAN-20260802-82ea414f82f73a152338a39e"",""BRMSPAN-20260802-a07ae9ea20bfc5e44fa251e9"",""BRMSPAN-20260802-a688bad1e3b0c338d48f9d0e"",""BRMSPAN-20260802-ebd7f43bd3b3104d5aa16f60"",""BRMSPAN-20260802-f0f9b3b45a3b5534bacfd777"",""BRMSPAN-20260802-f8d4c988bf5e3fad810c81b9"",""BRMSPAN-20260802-fc3af6348de199e0c5664e6f""]","[""BRMGRT-20260802-f26282492a2e113f68662305"",""BRMGRT-20260802-b976814fa282a0fd4eb2d9aa"",""BRMGRT-20260802-b416fec81a37d3795d3fe7b8"",""BRMGRT-20260802-d9f08941ce7734f94e1cfcb8"",""BRMGRT-20260802-c102bd183b8393befb5ea94f"",""BRMGRT-20260802-3f307b81e0213348a7533149"",""BRMGRT-20260802-00d0c3dc8e9f4a880665421e"",""BRMGRT-20260802-e32dd6083c78beb64edbffc8"",""BRMGRT-20260802-4d351094b9d611d7a9f98858"",""BRMGRT-20260802-2bbd347e18a7a3ced7de15c0""]",10,"[""non_safety_direct"",""not_applicable"",""remains_unclear"",""write_off""]",0,6,6,2,0,0,"[""2011""]","[""allowance"",""hourly"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-03233-01"", ""final"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011"", ""original"": ""https://franklintwp.us/board-of-supervisors-meeting-minutes-2011/"", ""scout_target_id"": ""BRM5-20260731-03233""}"
BRMSRCDOC-20260803-86d43431d73d4774fcf5f41c,BRMGRS-20260802-d8e5353de7edb07dd186ed92,RMSRD-20260802-599aa32928923f588c79,Soo,MI,Midwest,pdf,wage_schedule,"[""BRMSPAN-20260802-12c2a009facd378377c4d779"",""BRMSPAN-20260802-2b911a3d5e9116a1a0c031ce"",""BRMSPAN-20260802-30d0c095f7d9f941ac7a3a54"",""BRMSPAN-20260802-4298d67f2b884b9f002b1485"",""BRMSPAN-20260802-4b9475b8c7dbb3acca28e1ff"",""BRMSPAN-20260802-6590c0e6199b23483b71d665"",""BRMSPAN-20260802-6eb654f3468735e3feb120df"",""BRMSPAN-20260802-76f4d1e015d8189bdfd218c4"",""BRMSPAN-20260802-7d3e8d27a6a65f21ac75e90a"",""BRMSPAN-20260802-864c54b11969a5d171947a9d"",""BRMSPAN-20260802-8d8588e8ae0143f54d12266d"",""BRMSPAN-20260802-938d5041fe264379629ba04f"",""BRMSPAN-20260802-93c7cb6b0029d5631ecae765"",""BRMSPAN-20260802-9e4bae2ad351af15c8a08fff"",""BRMSPAN-20260802-a3e62693ffbfc70f256acdcd"",""BRMSPAN-20260802-b651107868a4c6249875b360"",""BRMSPAN-20260802-b974a0e952111c8eab6bfd4e"",""BRMSPAN-20260802-c10b8265cbd556708560daa8"",""BRMSPAN-20260802-c9746b43efc6d46193cc320c"",""BRMSPAN-20260802-e1c9d0b502eafa46e2d269ca"",""BRMSPAN-20260802-e2d4ddfc94f307134221fd01"",""BRMSPAN-20260802-e5e17184eecf87510f32a4a3"",""BRMSPAN-20260802-ec3440dd1a4ce6519583fe97"",""BRMSPAN-20260802-f5e658c5c3a28117fbe44397""]","[""BRMGRT-20260802-514540ab109d613d21e52a23"",""BRMGRT-20260802-2f39606209429c335d8f612a"",""BRMGRT-20260802-602ca9ba32b4195b57059949"",""BRMGRT-20260802-38d6db2df320e2b619484890"",""BRMGRT-20260802-cebfcc56f4747c9b0633c135"",""BRMGRT-20260802-cad78b508525727b2a6a5249"",""BRMGRT-20260802-91ee5e12043cbb34b9fc18f8"",""BRMGRT-20260802-784b6d1edf76eea27ef84193"",""BRMGRT-20260802-c3084adf04ff3edd7a34d4ea"",""BRMGRT-20260802-63341db148d6ec468fb7e085"",""BRMGRT-20260802-cc5121e4fa8fe38a9929e651"",""BRMGRT-20260802-69579cace3ab5aa624befd76"",""BRMGRT-20260802-25189516f91681c006531f70"",""BRMGRT-20260802-ee1d6ce9e80a6a0ff809a2b2"",""BRMGRT-20260802-897140cea64dd1d3ffe72b73"",""BRMGRT-20260802-11bf4d38d4c6c680659a15aa"",""BRMGRT-20260802-6eaa1ad124840a937c9ec123"",""BRMGRT-20260802-ca54bc504622d1d87d5d3464"",""BRMGRT-20260802-c528253d555eb30b7f243147"",""BRMGRT-20260802-79034e5c8bbeaed609bb9b20"",""BRMGRT-20260802-691f86be543305ce5aaebbd0"",""BRMGRT-20260802-6cd6b162816b0e8eea7b4c58"",""BRMGRT-20260802-7d7ac2b2765df95c78d3f814"",""BRMGRT-20260802-9716af8011cbadf5b898c828""]",24,"[""non_safety_direct""]",0,24,14,12,0,0,"[""2017"",""2024-2027"",""January 1, 2018""]","[""allowance"",""hourly"",""overtime_rate"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-08726-02"", ""final"": ""https://saultcity.com/sites/g/files/vyhlif13741/files/media/hr/file/13681/2024-2027%20Executed%20DPW%20Contract.pdf"", ""original"": ""https://www.saultcity.com/sites/g/files/vyhlif13741/files/media/hr/file/13681/2024-2027%20Executed%20DPW%20Contract.pdf"", ""scout_target_id"": ""BRM5-20260731-08726""}"
BRMSRCDOC-20260803-2408172bf9e183174e686ee8,BRMGRS-20260802-d8ed51dcd0a9b3197604517d,RMSRD-20260802-6a9a55a38570847a9b4b,Sesser,IL,Midwest,pdf,wage_schedule,"[""BRMSPAN-20260802-02091d503a5d99e5b17071ec"",""BRMSPAN-20260802-59cce376cd1dbfd962e6204c"",""BRMSPAN-20260802-5a9c52f901b2cbaa9608bcca"",""BRMSPAN-20260802-e4b379503e6b0cc76bedf975""]","[""BRMGRT-20260802-5dbfc5c3a8adb5a853aee502"",""BRMGRT-20260802-2a8abf405fe48830ce0872fa"",""BRMGRT-20260802-aee74742c5006385d52b4d3d"",""BRMGRT-20260802-ec429de977a19d7b0ed8cdbf""]",4,"[""remains_unclear""]",0,0,0,0,0,0,"[""2025""]","[""annual_salary"",""hourly"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-00449-02"", ""final"": ""https://sesser.org/wp-content/uploads/2025/06/fy26-city-payroll-change-report.pdf"", ""original"": ""https://www.sesser.org/wp-content/uploads/2025/06/fy26-city-payroll-change-report.pdf"", ""scout_target_id"": ""BRM5-20260731-00449""}"
BRMSRCDOC-20260803-129cec23281a3c71ee90f87d,BRMGRS-20260802-d9108deefe9abc4f7facefc4,RMSRD-20260802-6cf12d652016d792e02c,Champaign,IL,Midwest,html,wage_schedule,"[""BRMSPAN-20260802-617deb06c3a039159a836677"",""BRMSPAN-20260802-637d926ef0fc54f6331faabb"",""BRMSPAN-20260802-b009dd18eade07bcfcdbb4c6"",""BRMSPAN-20260802-cafaf35feaa57acbc24feaea"",""BRMSPAN-20260802-e846eb2bcaff20437142fbb8""]","[""BRMGRT-20260802-9d8abf112bc649d5409c5dbb"",""BRMGRT-20260802-b19192a847c2e668ac8d54f3"",""BRMGRT-20260802-a1a8a7acc5e391fc0b323cef"",""BRMGRT-20260802-8f2b5e6076df9b4db5eb8d70"",""BRMGRT-20260802-847bc2b231112d2669847298""]",5,"[""remains_unclear"",""write_off""]",0,0,0,0,0,0,"[""2025-26""]","[""step_schedule""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-03901-02"", ""final"": ""https://champaignil.gov/hr/salaries-and-benefits"", ""original"": ""https://champaignil.gov/hr/salaries-and-benefits/"", ""scout_target_id"": ""BRM5-20260731-03901""}"
BRMSRCDOC-20260803-e27fccf2d7ecaba04e82d00d,BRMGRS-20260802-d959e3d48547ad88272a1719,RMSRD-20260802-797dcfb070fc068d21a4,Bass River,NJ,Northeast,pdf,agenda_packet_or_minutes,"[""BRMSPAN-20260802-e2c836bcdae33ec10b33fa91""]","[""BRMGRT-20260802-d2fe181b2505877700917c04""]",1,"[""not_applicable""]",0,0,0,0,0,0,"[""2011""]","[""annual_salary""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-06636-02"", ""final"": ""https://bassriver-nj.org/site_files/Commission/Agenda_Minutes/2011/february_7_2011_minutes.pdf"", ""original"": ""https://bassriver-nj.org/site_files/Commission/Agenda_Minutes/2011/february_7_2011_minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-06636""}"
BRMSRCDOC-20260803-cd94b86dc6905841eec51109,BRMGRS-20260802-d98a0de17336bd9802a57db5,RMSRD-20260802-d886b632c85ebae19ca8,Plymouth,OH,Midwest,pdf,mou_or_memorandum,"[""BRMSPAN-20260802-1e6265e277704f2dc1a5dca0"",""BRMSPAN-20260802-7ce8138b5fec97191068ab54"",""BRMSPAN-20260802-7fa395bcccb29382299d0927"",""BRMSPAN-20260802-bf874ac103a3aa62c356ea33"",""BRMSPAN-20260802-e9febf586ab17e5fdd095d97""]","[""BRMGRT-20260802-a702be9b7a044487f4a988af"",""BRMGRT-20260802-3eed99062c64797d6a42b32f"",""BRMGRT-20260802-5969b3a953d9da943634b29c"",""BRMGRT-20260802-826f1683a730230c31258e5b"",""BRMGRT-20260802-506f1b0c79c263745069d999""]",5,"[""fire_direct""]",5,0,5,0,3,0,"[""2020""]","[""hourly"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-17346-05"", ""final"": ""https://plymouthoh.org/vertical/sites/%7B59524811-76C4-4FF6-A60C-05174A4602F0%7D/uploads/1-28.pdf"", ""original"": ""https://www.plymouthoh.org/vertical/sites/%7B59524811-76C4-4FF6-A60C-05174A4602F0%7D/uploads/1-28.pdf"", ""scout_target_id"": ""BRM5-20260731-17346""}"
BRMSRCDOC-20260803-2a62be052a7841bdce6a9b04,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,RMSRD-20260802-847dfe7cf86f2457868a,Dover,OH,Midwest,pdf,cba,"[""BRMSPAN-20260802-17f4d65d99da326872cc53f2"",""BRMSPAN-20260802-1e9052022cd82d578a5be941"",""BRMSPAN-20260802-2d53580577e74c67b9b51e3e"",""BRMSPAN-20260802-3f7f7c89c57fa93b98a5904b"",""BRMSPAN-20260802-4d99687f35db486982db63e7"",""BRMSPAN-20260802-4e3403bb9de64894176a29d8"",""BRMSPAN-20260802-5b6d8cd42bf5e59ef5beb780"",""BRMSPAN-20260802-8318adb7aa1570e6148df1d2"",""BRMSPAN-20260802-85661334225efa1af397362e"",""BRMSPAN-20260802-937aabd379ac8da704b5a5cc"",""BRMSPAN-20260802-9e1008d65aa73b318a4e0ff1"",""BRMSPAN-20260802-a67688bb809b1a2d50f98df7"",""BRMSPAN-20260802-acfe1e38e8f9e1f9b2622938"",""BRMSPAN-20260802-b528f5d9bc73c516ebe53f3f"",""BRMSPAN-20260802-b8b7a48f6a8d3906a4649a7f"",""BRMSPAN-20260802-c3487fc2c752bbd4b654069c"",""BRMSPAN-20260802-c651f340a5a5d3c72d717a80"",""BRMSPAN-20260802-cf33a66910a24d9135ae756a"",""BRMSPAN-20260802-e01615ea4ac7dfa81b27d73d"",""BRMSPAN-20260802-e46c747463463629466649cf"",""BRMSPAN-20260802-e9ec422583ee0f3ac71f5078"",""BRMSPAN-20260802-f411aed04e7e45342b8f6684""]","[""BRMGRT-20260802-8b5f7bb26edf612fd2689a5f"",""BRMGRT-20260802-0f72926548271ef12cd34132"",""BRMGRT-20260802-9a12b9beb97697e7710b25a2"",""BRMGRT-20260802-a7d2cc1f3e2f4ba7e0b4e8d4"",""BRMGRT-20260802-335ac7387c5e251e564d92c7"",""BRMGRT-20260802-17ed021d66c6a79f50e4e8d5"",""BRMGRT-20260802-7ed274db920c7be1dda0e40c"",""BRMGRT-20260802-10e9c3b4639c907a07756ad3"",""BRMGRT-20260802-dac65ccdcacb4e3804458b85"",""BRMGRT-20260802-9b3899e9fa9e599132d8505b"",""BRMGRT-20260802-043cd7213784a9d1965755f9"",""BRMGRT-20260802-c99f3e00ea6a74099b394eeb"",""BRMGRT-20260802-0db4e94edfd6792154dfb5f3"",""BRMGRT-20260802-1236c40dad120b61ca0ec9b9"",""BRMGRT-20260802-1fde73d598db41fe9148c5a8"",""BRMGRT-20260802-cdce7ff08de9aa11453b99de"",""BRMGRT-20260802-25bf8349b8851e94eccce4e5"",""BRMGRT-20260802-36fe04de394dc1404dc4c121"",""BRMGRT-20260802-b374a0aaf610ba3af6519c31"",""BRMGRT-20260802-8ce2eeb43a983ec2327c9b59"",""BRMGRT-20260802-6ecf55b54c1da6e5240ef8db"",""BRMGRT-20260802-0aace2267838d8f175ae1377""]",22,"[""fire_direct""]",22,0,9,13,1,0,"[""FEBRUARY 16, 2020"",""February 16, 2020""]","[""allowance"",""hourly"",""monthly"",""overtime_rate"",""percentage_raise"",""unknown_or_mixed""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMSRCDOC-20260803-e22705b57b5767e9cdfccbde,BRMGRS-20260802-d9a8b9a8eda34aee6b641042,RMSRD-20260802-76b828644ac6c0264433,Kandiyohi,MN,Midwest,pdf,factfinding_report,"[""BRMSPAN-20260802-2a5052e42ff481eecf021d86"",""BRMSPAN-20260802-871736936855c019813c58b2"",""BRMSPAN-20260802-92fb6d6c97ed49204c25e808"",""BRMSPAN-20260802-a257561fe884f252d8d8bef2""]","[""BRMGRT-20260802-26d13147ba3c534563395d28"",""BRMGRT-20260802-7fd0ebbe99c52d8fdf2e8942"",""BRMGRT-20260802-f70b123418e8d802113182a9"",""BRMGRT-20260802-12cc89c32b1e4e55abc34df2""]",4,"[""fire_direct"",""remains_unclear""]",2,0,1,1,0,0,"[""November 3, 2025""]","[""allowance""]",false,"{""candidate_id"": ""BRM5C-BRM5-20260731-01471-02"", ""final"": ""https://cityofkandiyohimn.gov/documents/663/November_3__2025_Official_Minutes.pdf"", ""original"": ""https://cityofkandiyohimn.gov/documents/663/November_3__2025_Official_Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-01471""}"
