non_base_wage_observation_id,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,non_base_wage_type,value_text,effective_date,eligibility_or_implementation_rule,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,source_quantitative_observation_id,source_mixed_join_key,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
nobs_27308fe361f64e5d76217ea6,cex_c51161456b9d0310a4a78a9c,doc_76a911a9e3e233c70e2e14bd,ttd_731b3f2ae591415b28c1a9df,sr_9e228b8141763dcd5a8b9b8c,NSCQ-OR-20260720-0009,OR,Eugene,CITY OF EUGENE,police,cba,,,24,leave,"Maximum vacation accumulation token: 440; If earned but unused vacation credits reach maximum, City may give notice of '",,Earned but unused vacation credits allowed to accumulate up to 440; City may give reasonable notice of mandatory vacation; otherwise may pay out earned but unused vacation credits at employee's current wage rate.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0199_sr_9e228b8141763dcd5a8b9b8c.pdf#page=24,low,P24D3E2F1A0B9C8D7E6F5A4B3C2D1E0,needs_review,corrected_500_seed,nobs_27308fe361f64e5d76217ea6,needs_review,not_in_targeted_queue,not_applicable,nobs_27308fe361f64e5d76217ea6,,true,,,,not_in_targeted_queue,not_applicable,,nobs_27308fe361f64e5d76217ea6,true
nobs_67d9cd27a390fab93a1b560d,cex_c51161456b9d0310a4a78a9c,doc_76a911a9e3e233c70e2e14bd,ttd_731b3f2ae591415b28c1a9df,sr_9e228b8141763dcd5a8b9b8c,NSCQ-OR-20260720-0009,OR,Eugene,CITY OF EUGENE,police,cba,,,9,leave,Leave without pay: 1 calendar month or more adjusts seniority date (deduction of time of leave without pay).,,Seniority date adjusted when on leave without pay for one (1) calendar month or more; qualifying seniority while on approved leave of absence due to valid workers' compensation claim.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0199_sr_9e228b8141763dcd5a8b9b8c.pdf#page=9,medium,P09F1E2D3C4B5A69788,provisional_unverified,corrected_500_seed,nobs_67d9cd27a390fab93a1b560d,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_67d9cd27a390fab93a1b560d,,true,,,,not_in_targeted_queue,not_applicable,,nobs_67d9cd27a390fab93a1b560d,true
nobs_5de43c7a29d0e576146c26f5,cex_4831ce5a78f76722a6968dee,doc_fd263ab850971de16a12e117,ttd_7aca0f006e2eb6056077bc7e,sr_d27fd936ca4bc1708f2ca139,NSCQ-OR-20260720-0074,OR,Forest Grove,CITY OF FOREST GROVE,fire,cba,,,9,leave,"sixteen (16) hours for each full month of (1,578) hours",,"sick leave benefits at the rate of 16 hours for each full month of 1,578 hours",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0184_sr_d27fd936ca4bc1708f2ca139.pdf#page=9,high,SICK_LEAVE_RATE_16_HOURS_PER_MONTH_OF_1_,provisional_unverified,corrected_500_seed,nobs_5de43c7a29d0e576146c26f5,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_5de43c7a29d0e576146c26f5,,true,,,,not_in_targeted_queue,not_applicable,,nobs_5de43c7a29d0e576146c26f5,true
nobs_853169572fe89cd9d2df06e7,cex_4831ce5a78f76722a6968dee,doc_fd263ab850971de16a12e117,ttd_7aca0f006e2eb6056077bc7e,sr_d27fd936ca4bc1708f2ca139,NSCQ-OR-20260720-0074,OR,Forest Grove,CITY OF FOREST GROVE,fire,cba,,,9,leave,eight (8) hours per month for each full month of service (for 40-hour employees),,40-hour employees sick leave benefits accrue at 8 hours per month for each full month of service,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0184_sr_d27fd936ca4bc1708f2ca139.pdf#page=9,high,SICK_LEAVE_RATE_8_HOURS_PER_MONTH_40_HO,provisional_unverified,corrected_500_seed,nobs_853169572fe89cd9d2df06e7,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_853169572fe89cd9d2df06e7,,true,,,,not_in_targeted_queue,not_applicable,,nobs_853169572fe89cd9d2df06e7,true
nobs_d91f09d4058223a3f695244a,cex_4831ce5a78f76722a6968dee,doc_fd263ab850971de16a12e117,ttd_7aca0f006e2eb6056077bc7e,sr_d27fd936ca4bc1708f2ca139,NSCQ-OR-20260720-0074,OR,Forest Grove,CITY OF FOREST GROVE,fire,cba,,,12,leave,up to one (1) week of leave with pay,,OFLA bereavement/leave with pay provision tied to 52.64-hour/week shift schedule and eligibility described in Article 10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0184_sr_d27fd936ca4bc1708f2ca139.pdf#page=12,medium,LEAVE_WITH_PAY_UP_TO_ONE_WEEK_TOKEN,provisional_unverified,corrected_500_seed,nobs_d91f09d4058223a3f695244a,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_d91f09d4058223a3f695244a,,true,,,,not_in_targeted_queue,not_applicable,,nobs_d91f09d4058223a3f695244a,true
nobs_82b0f1f0d0e3305eda4003bd,cex_4831ce5a78f76722a6968dee,doc_fd263ab850971de16a12e117,ttd_7aca0f006e2eb6056077bc7e,sr_d27fd936ca4bc1708f2ca139,NSCQ-OR-20260720-0074,OR,Forest Grove,CITY OF FOREST GROVE,fire,cba,,,12,leave,OFLA bereavement leave request; up to four (4) hours of leave with pay may be granted when an employee serves as [re-ma1,,OFLA bereavement leave can be requested for funeral attendance; per City policy employees must use appropriate available accrued paid leave to cover OFLA bereavement absences; bereavement leave credited against OFLA twelve (12) weeks,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0184_sr_d27fd936ca4bc1708f2ca139.pdf#page=12,low,BEREAVEMENT_AND_PAID_LEAVE_CREDIT_RULES,needs_review,corrected_500_seed,nobs_82b0f1f0d0e3305eda4003bd,needs_review,not_in_targeted_queue,not_applicable,nobs_82b0f1f0d0e3305eda4003bd,,true,,,,not_in_targeted_queue,not_applicable,,nobs_82b0f1f0d0e3305eda4003bd,true
nobs_8b18a0ea4ed4a1fb3030c7d7,cex_694303ef4b88bfae07ea8c34,doc_6d3661e98c72c4c5e4a7323d,ttd_7ae780e6af0a03f1abcd19f4,sr_d0bc411fd810a20758d57357,NSCQ-OR-20260720-0075,OR,Forest Grove,CITY OF FOREST GROVE,non_safety,cba,,,17,healthcare_contributions,monthly contributions of $80.00; prorated forty (40) hours per week,under VEBA/health coverage terms (effective upon execution: eligibility stated),VEBA plan; City monthly contributions to said account for full-time employees and prorated amount based on 40 hours/week,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0034_sr_d0bc411fd810a20758d57357.pdf#page=17,high,VISIBLE_DOLLAR_AMOUNT_FOR_CITY_MONTHLY_C,provisional_unverified,corrected_500_seed,nobs_8b18a0ea4ed4a1fb3030c7d7,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_8b18a0ea4ed4a1fb3030c7d7,,true,,,,not_in_targeted_queue,not_applicable,,nobs_8b18a0ea4ed4a1fb3030c7d7,true
nobs_9f1e00279692186843f4e18c,cex_694303ef4b88bfae07ea8c34,doc_6d3661e98c72c4c5e4a7323d,ttd_7ae780e6af0a03f1abcd19f4,sr_d0bc411fd810a20758d57357,NSCQ-OR-20260720-0075,OR,Forest Grove,CITY OF FOREST GROVE,non_safety,cba,,,17,other,Life and accidental death: amount equal to the employee’s annual salary,eligible for insurance coverage noted in Article 13.1 on first of the following,Provided to full time employees under the referenced health insurance plans section,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0034_sr_d0bc411fd810a20758d57357.pdf#page=17,medium,AMOUNT_DEPENDS_ON_ANNUAL_SALARY_TOKEN,provisional_unverified,corrected_500_seed,nobs_9f1e00279692186843f4e18c,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_9f1e00279692186843f4e18c,,true,,,,not_in_targeted_queue,not_applicable,,nobs_9f1e00279692186843f4e18c,true
nobs_24871000703dc5ae2876e8db,cex_694303ef4b88bfae07ea8c34,doc_6d3661e98c72c4c5e4a7323d,ttd_7ae780e6af0a03f1abcd19f4,sr_d0bc411fd810a20758d57357,NSCQ-OR-20260720-0075,OR,Forest Grove,CITY OF FOREST GROVE,non_safety,cba,,,17,other,"Long-term disability after 90-day waiting period; maximum of sixty-six and two thirds percent (66-2/3%) of first $5,000;",,With maximum benefit and terms until age 65 or until able to return to work,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0034_sr_d0bc411fd810a20758d57357.pdf#page=17,high,VISIBLE_WAITING_PERIOD_AND_PERCENT_CAP,provisional_unverified,corrected_500_seed,nobs_24871000703dc5ae2876e8db,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_24871000703dc5ae2876e8db,,true,,,,not_in_targeted_queue,not_applicable,,nobs_24871000703dc5ae2876e8db,true
nobs_84f4d933d3e1a221f1597747,cex_694303ef4b88bfae07ea8c34,doc_6d3661e98c72c4c5e4a7323d,ttd_7ae780e6af0a03f1abcd19f4,sr_d0bc411fd810a20758d57357,NSCQ-OR-20260720-0075,OR,Forest Grove,CITY OF FOREST GROVE,non_safety,cba,,,17,other,Workers’ compensation coverage effective upon date of hire; City pays full cost of premiums,upon date of hire,City pays full premium cost; coverage provided effective upon date of hire,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0034_sr_d0bc411fd810a20758d57357.pdf#page=17,high,CLEAR_EFD_AND_PAYMENT_RESPONSIBILITY,provisional_unverified,corrected_500_seed,nobs_84f4d933d3e1a221f1597747,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_84f4d933d3e1a221f1597747,,true,,,,not_in_targeted_queue,not_applicable,,nobs_84f4d933d3e1a221f1597747,true
nobs_d501a0a6bbd51f2f41475f01,cex_58b44cb12e5b9d3c82cf0691,doc_4272c910f382b9c6a805be3c,ttd_6f428a160f6384b1424dc90c,sr_9220b2ed14ba80cc5616ebd2,NSCQ-OR-20260720-0073,OR,Forest Grove,CITY OF FOREST GROVE,police,cba,,,19,leave,Leave with pay not to exceed one (1) work week for funeral arrangements/attendance,,Police Chief may grant leave with pay for funeral arrangements/attendance,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0425_sr_9220b2ed14ba80cc5616ebd2.pdf#page=19,medium,BEREAVEMENT_FUNERAL_LEAVE_PAY_WEEK_LIMIT,provisional_unverified,corrected_500_seed,nobs_d501a0a6bbd51f2f41475f01,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_d501a0a6bbd51f2f41475f01,,true,,,,not_in_targeted_queue,not_applicable,,nobs_d501a0a6bbd51f2f41475f01,true
nobs_10e41f6f8c5d1c14745be80b,cex_58b44cb12e5b9d3c82cf0691,doc_4272c910f382b9c6a805be3c,ttd_6f428a160f6384b1424dc90c,sr_9220b2ed14ba80cc5616ebd2,NSCQ-OR-20260720-0073,OR,Forest Grove,CITY OF FOREST GROVE,police,cba,,,19,leave,Leave with pay of up to four (4) hours may be granted when an employee serves as a pallbearer,,Pallbearer service triggers up to four (4) hours paid leave,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0425_sr_9220b2ed14ba80cc5616ebd2.pdf#page=19,high,PALLBEARER_PAID_LEAVE_4_HOURS_TOKEN,provisional_unverified,corrected_500_seed,nobs_10e41f6f8c5d1c14745be80b,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_10e41f6f8c5d1c14745be80b,,true,,,,not_in_targeted_queue,not_applicable,,nobs_10e41f6f8c5d1c14745be80b,true
nobs_19229b1c2362acdadb3bd016,cex_58b44cb12e5b9d3c82cf0691,doc_4272c910f382b9c6a805be3c,ttd_6f428a160f6384b1424dc90c,sr_9220b2ed14ba80cc5616ebd2,NSCQ-OR-20260720-0073,OR,Forest Grove,CITY OF FOREST GROVE,police,cba,,,19,leave,Additional time off (up to 2 weeks in total),,Employees may request additional time off as allowed by the state annual family leave entitlement per state and/or federal law,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0425_sr_9220b2ed14ba80cc5616ebd2.pdf#page=19,medium,ADDITIONAL_FAMILY_LEAVE_UP_TO_2_WEEKS,provisional_unverified,corrected_500_seed,nobs_19229b1c2362acdadb3bd016,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_19229b1c2362acdadb3bd016,,true,,,,not_in_targeted_queue,not_applicable,,nobs_19229b1c2362acdadb3bd016,true
nobs_3bd6e6ab852e0500a3ca3d98,cex_58b44cb12e5b9d3c82cf0691,doc_4272c910f382b9c6a805be3c,ttd_6f428a160f6384b1424dc90c,sr_9220b2ed14ba80cc5616ebd2,NSCQ-OR-20260720-0073,OR,Forest Grove,CITY OF FOREST GROVE,police,cba,,,19,other,remit to the City any compensation or fees received for such duties; no loss in regular pay from absence,,"During applicable leave absence, employee does not suffer loss in regular pay and must remit outside compensation/fees (except between daily military salary and regular rate of pay referenced elsewhere on page)",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0425_sr_9220b2ed14ba80cc5616ebd2.pdf#page=19,low,LEAVE_PAY_AND_REMITMENT_RULE_PARTIALLY_C,needs_review,corrected_500_seed,nobs_3bd6e6ab852e0500a3ca3d98,needs_review,not_in_targeted_queue,not_applicable,nobs_3bd6e6ab852e0500a3ca3d98,,true,,,,not_in_targeted_queue,not_applicable,,nobs_3bd6e6ab852e0500a3ca3d98,true
nobs_2c329c2d5e25b2fe071712f1,cex_58b44cb12e5b9d3c82cf0691,doc_4272c910f382b9c6a805be3c,ttd_6f428a160f6384b1424dc90c,sr_9220b2ed14ba80cc5616ebd2,NSCQ-OR-20260720-0073,OR,Forest Grove,CITY OF FOREST GROVE,police,cba,,,19,other,Military leave shall be granted in accordance with state and federal law; approval referenced; between the daily salary/,,Military leave terms governed by state and federal law; pay relationship referenced between daily military salary and regular rate of pay,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0425_sr_9220b2ed14ba80cc5616ebd2.pdf#page=19,low,MILITARY_LEAVE_PAY_RELATION_PARTIALLY_C,needs_review,corrected_500_seed,nobs_2c329c2d5e25b2fe071712f1,needs_review,not_in_targeted_queue,not_applicable,nobs_2c329c2d5e25b2fe071712f1,,true,,,,not_in_targeted_queue,not_applicable,,nobs_2c329c2d5e25b2fe071712f1,true
nobs_39dac9b6430325d8c0c76f1d,cex_32eb385178a89e3526979826,doc_8fd6f63818ad02e054347d5f,ttd_e62ba1175d2c3480534ed166,sr_61cd793342eddb81038cf83c,NSCQ-OR-20260720-0107,OR,La Grande,CITY OF LA GRANDE,fire,cba,,,16,pension,six percent (6%) employee pre-tax retirement contribution,,In accordance with PERS for firefighters; employees required to make contribution.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0402_sr_61cd793342eddb81038cf83c.pdf#page=16,high,PERS_RETIREMENT_CONTRIBUTION_6PERCENT,provisional_unverified,corrected_500_seed,nobs_39dac9b6430325d8c0c76f1d,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_39dac9b6430325d8c0c76f1d,,true,,,,not_in_targeted_queue,not_applicable,,nobs_39dac9b6430325d8c0c76f1d,true
nobs_38b00871f938efa46c77ec2d,cex_32eb385178a89e3526979826,doc_8fd6f63818ad02e054347d5f,ttd_e62ba1175d2c3480534ed166,sr_61cd793342eddb81038cf83c,NSCQ-OR-20260720-0107,OR,La Grande,CITY OF LA GRANDE,fire,cba,,,16,pension,three percent (3.0%) of gross wages to a deferred compensation plan,beginning of the first pay period following 30 days,City will contribute 3.0% to deferred compensation plan effective after 30 days.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0402_sr_61cd793342eddb81038cf83c.pdf#page=16,high,DEFERRED_COMP_3PERCENT_EFFECTIVE_AFTER_3,provisional_unverified,corrected_500_seed,nobs_38b00871f938efa46c77ec2d,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_38b00871f938efa46c77ec2d,,true,,,,not_in_targeted_queue,not_applicable,,nobs_38b00871f938efa46c77ec2d,true
nobs_26f2558792e3a578d26cc38a,cex_32eb385178a89e3526979826,doc_8fd6f63818ad02e054347d5f,ttd_e62ba1175d2c3480534ed166,sr_61cd793342eddb81038cf83c,NSCQ-OR-20260720-0107,OR,La Grande,CITY OF LA GRANDE,fire,cba,,,16,other,Longevity Pay - amounts not visible,,"Employees who meet longevity requirements as of March 20; payments included in paychecks ending March 20, 2027/2028/2029 (amounts not shown).",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0402_sr_61cd793342eddb81038cf83c.pdf#page=16,low,LONGLVITY_AMOUNTS_NOT_VISIBLE,needs_review,corrected_500_seed,nobs_26f2558792e3a578d26cc38a,needs_review,not_in_targeted_queue,not_applicable,nobs_26f2558792e3a578d26cc38a,,true,,,,not_in_targeted_queue,not_applicable,,nobs_26f2558792e3a578d26cc38a,true
nobs_bcfe48dc63b56e7e98e9dd7c,cex_32eb385178a89e3526979826,doc_8fd6f63818ad02e054347d5f,ttd_e62ba1175d2c3480534ed166,sr_61cd793342eddb81038cf83c,NSCQ-OR-20260720-0107,OR,La Grande,CITY OF LA GRANDE,fire,cba,,,16,healthcare_contributions,premiums paid 90% by the City and 10% by the spouse (and full family),,"Health insurance (medical, dental, vision) premiums allocation; enrolled through IAFF Health & Wellness Plan $3000E and HSA health plan (plan details partially visible).",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0402_sr_61cd793342eddb81038cf83c.pdf#page=16,medium,HEALTH_INSURANCE_PREMIUMS_90_10_TOKEN,provisional_unverified,corrected_500_seed,nobs_bcfe48dc63b56e7e98e9dd7c,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_bcfe48dc63b56e7e98e9dd7c,,true,,,,not_in_targeted_queue,not_applicable,,nobs_bcfe48dc63b56e7e98e9dd7c,true
nobs_cc3c9088dd2615873e37695d,cex_32eb385178a89e3526979826,doc_8fd6f63818ad02e054347d5f,ttd_e62ba1175d2c3480534ed166,sr_61cd793342eddb81038cf83c,NSCQ-OR-20260720-0107,OR,La Grande,CITY OF LA GRANDE,fire,cba,,,17,other,Creation of a Health Reimbursement Account/Voluntary Employees' Beneficial Association (HRANEBA/HSA) referenced,,HSA shall apply to the HRANEBA (text partially visible).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0402_sr_61cd793342eddb81038cf83c.pdf#page=17,low,HSA_HRANEBA_REFERENCED_PARTIAL,needs_review,corrected_500_seed,nobs_cc3c9088dd2615873e37695d,needs_review,not_in_targeted_queue,not_applicable,nobs_cc3c9088dd2615873e37695d,,true,,,,not_in_targeted_queue,not_applicable,,nobs_cc3c9088dd2615873e37695d,true
nobs_ba7ab96f24acc3a5aa91cad9,cex_1ba623735fe223a15795538e,doc_9f5d7e29607c61ac6fcd6773,ttd_82317ec1b0dd0dac389efe64,sr_2813d08a5babb3bf27c93192,NSCQ-OR-20260720-0108,OR,La Grande,CITY OF LA GRANDE,non_safety,cba,,,8,overtime,"minimum compensation of two (2) hours at time and one half (1 1/2) for on-call; if required to respond, paid at the OTC/",,On-call for more than twenty-four (24) hours triggers minimum compensation; response hours are paid at the overtime rate for actual hours worked.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0388_sr_2813d08a5babb3bf27c93192.pdf#page=8,medium,B1,provisional_unverified,corrected_500_seed,nobs_ba7ab96f24acc3a5aa91cad9,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_ba7ab96f24acc3a5aa91cad9,,true,,,,not_in_targeted_queue,not_applicable,,nobs_ba7ab96f24acc3a5aa91cad9,true
nobs_514337d5cbe9d5a7b405bf35,cex_1ba623735fe223a15795538e,doc_9f5d7e29607c61ac6fcd6773,ttd_82317ec1b0dd0dac389efe64,sr_2813d08a5babb3bf27c93192,NSCQ-OR-20260720-0108,OR,La Grande,CITY OF LA GRANDE,non_safety,cba,,,8,overtime,call-back compensated at time and one-half (1 1/2) for two (2) hours or for all hours worked on the call-back,,Call-back compensation depends on whether the call back is contiguous to the regular shift.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0388_sr_2813d08a5babb3bf27c93192.pdf#page=8,high,B2,provisional_unverified,corrected_500_seed,nobs_514337d5cbe9d5a7b405bf35,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_514337d5cbe9d5a7b405bf35,,true,,,,not_in_targeted_queue,not_applicable,,nobs_514337d5cbe9d5a7b405bf35,true
nobs_d24e3277d53ad45bc0ac0885,cex_1ba623735fe223a15795538e,doc_9f5d7e29607c61ac6fcd6773,ttd_82317ec1b0dd0dac389efe64,sr_2813d08a5babb3bf27c93192,NSCQ-OR-20260720-0108,OR,La Grande,CITY OF LA GRANDE,non_safety,cba,,,8,overtime,option: flex request (work overtime hours; may have option to flex time off); overtime pay applies to hours worked in a ,,"Whenever an employee works overtime hours, the employee has an option to flex; if flex is granted under the flex request, overtime pay applies for hours worked in excess of 40 hours during the workweek.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0388_sr_2813d08a5babb3bf27c93192.pdf#page=8,medium,B3,provisional_unverified,corrected_500_seed,nobs_d24e3277d53ad45bc0ac0885,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_d24e3277d53ad45bc0ac0885,,true,,,,not_in_targeted_queue,not_applicable,,nobs_d24e3277d53ad45bc0ac0885,true
nobs_0f812bc8463cb90b8680eec6,cex_b8904d5f29508df492899b0a,doc_921897b31e1cde1520dded84,ttd_c8edc6823faff1621f990f2e,sr_8600ac402ca15af56272e37b,NSCQ-OR-20260720-0106,OR,La Grande,CITY OF LA GRANDE,police,cba,,,15,overtime,"Up to 80 hours of compensatory time; upon separation, accrued compensatory time paid at the final regular rate earned (p",,accumulate up to 80 hours; payout to employee or heirs upon separation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0417_sr_8600ac402ca15af56272e37b.pdf#page=15,high,COMPENSATORY_TIME_CAP_AND_PAYOUT_AT_FIN,provisional_unverified,corrected_500_seed,nobs_0f812bc8463cb90b8680eec6,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_0f812bc8463cb90b8680eec6,,true,,,,not_in_targeted_queue,not_applicable,,nobs_0f812bc8463cb90b8680eec6,true
