geography_panel,hex_cell_id,implementation_event_count,mechanism_view_name,root_compensation_event_count,scale_group,shared_grid,side_view
lower_48,CONUS50-+00019-+00018,1,compensation_outcome:classification_band_change,1,compensation_outcome:classification_band_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00018,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,1,compensation_outcome:overtime,1,compensation_outcome:overtime,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,1,compensation_outcome:lump_sum,1,compensation_outcome:lump_sum,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,3,timing_implementation:recurring,3,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,1,compensation_outcome:classification_band_change,1,compensation_outcome:classification_band_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,1,compensation_outcome:uniform_or_equipment_allowance,1,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,1,compensation_outcome:uniform_or_equipment_allowance,1,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,4,institutional_channel:none_identified,5,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,4,pressure_channel:none_identified,5,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00018,1,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00018,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00018,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00018,1,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00018,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00018,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00018,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,1,compensation_outcome:classification_band_change,1,compensation_outcome:classification_band_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00018,1,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00018,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00018,1,compensation_outcome:cola_cpi_adjustment,1,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00018,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00018,1,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00018,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00018,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00018,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00018,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,5,institutional_channel:none_identified,6,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,5,compensation_outcome:retroactive_pay,6,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,5,timing_implementation:retroactive,6,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,5,pressure_channel:none_identified,5,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00015,2,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00015,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00015,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00015,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00015,2,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,1,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,1,compensation_outcome:longevity,1,compensation_outcome:longevity,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,1,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00015,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,1,compensation_outcome:overtime,1,compensation_outcome:overtime,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00018,3,institutional_channel:budget_pay_plan_process,3,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00018,3,compensation_outcome:no_direct_compensation_outcome,3,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00018,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00018,3,pressure_channel:fiscal_constraint,3,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,2,compensation_outcome:stipend_or_premium,2,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,2,timing_implementation:one_time,3,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,1,pressure_channel:comparability_parity,1,pressure_channel:comparability_parity,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,1,institutional_channel:settlement_or_mou,1,institutional_channel:settlement_or_mou,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00017,19,institutional_channel:none_identified,23,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00017,4,compensation_outcome:across_the_board_raise,4,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00017,10,timing_implementation:recurring,11,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00017,22,pressure_channel:none_identified,26,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,4,institutional_channel:none_identified,6,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,1,compensation_outcome:longevity,1,compensation_outcome:longevity,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,2,timing_implementation:recurring,2,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,4,pressure_channel:none_identified,6,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,4,timing_implementation:payroll_effective_date,4,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00015,3,institutional_channel:budget_pay_plan_process,3,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00015,3,compensation_outcome:no_direct_compensation_outcome,3,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00015,9,timing_implementation:payroll_effective_date,9,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00015,3,pressure_channel:fiscal_constraint,3,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00014,7,institutional_channel:none_identified,9,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00014,5,compensation_outcome:retroactive_pay,5,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00014,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00014,5,timing_implementation:retroactive,5,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00014,1,pressure_channel:market_recruitment_retention,1,pressure_channel:market_recruitment_retention,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00014,1,compensation_outcome:holiday_pay,1,compensation_outcome:holiday_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00014,4,timing_implementation:recurring,4,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00014,6,pressure_channel:none_identified,8,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00014,3,compensation_outcome:across_the_board_raise,3,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00014,2,timing_implementation:one_time,2,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00016,15,institutional_channel:none_identified,21,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00016,1,compensation_outcome:uniform_or_equipment_allowance,1,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00016,5,timing_implementation:recurring,5,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00016,15,pressure_channel:none_identified,21,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00016,6,compensation_outcome:retroactive_pay,6,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00016,12,timing_implementation:payroll_effective_date,12,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00013-+00016,6,timing_implementation:retroactive,6,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00018,1,institutional_channel:collective_bargaining,1,institutional_channel:collective_bargaining,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00018,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00018,1,pressure_channel:bargaining_leverage,1,pressure_channel:bargaining_leverage,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00014-+00018,1,compensation_outcome:benefit_cost_change,1,compensation_outcome:benefit_cost_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00016,27,institutional_channel:none_identified,40,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00016,9,compensation_outcome:across_the_board_raise,9,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00016,13,timing_implementation:recurring,18,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00016,28,pressure_channel:none_identified,41,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00016,7,compensation_outcome:non_base_compensation_other,7,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00016,27,timing_implementation:payroll_effective_date,31,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00016-+00015,2,institutional_channel:budget_pay_plan_process,2,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00016-+00015,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00016-+00015,5,timing_implementation:payroll_effective_date,5,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00016-+00015,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00016-+00015,3,institutional_channel:none_identified,5,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00016-+00015,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00016-+00015,1,timing_implementation:recurring,2,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00016-+00015,3,pressure_channel:none_identified,5,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
