implementation_status,join_status,municipality,root_compensation_event_id,side,state,urbanicity
formally_adopted,matched,Watervliet,ROOTCOMP-bde4de454d1e3d3e10819119,remains_unclear,NY,urban
formally_adopted,matched,Watervliet,ROOTCOMP-ab4a605a6496b39c7fa81d2b,remains_unclear,NY,urban
paid_or_observed,matched,Watkins Glen,ROOTCOMP-64c8b28f4841e568905b615b,police,NY,rural
implemented,matched,Watkins Glen,ROOTCOMP-ba3dc45c7b7422f3c6d586f6,police,NY,rural
implemented,matched,Watkins Glen,ROOTCOMP-fd78d4958c2512697390a8fc,police,NY,rural
implemented,matched,Watkins Glen,ROOTCOMP-3c052d03555c47d3e0b9a2d6,remains_unclear,NY,rural
formally_adopted,matched,Wawarsing,ROOTCOMP-dc934f794ee88efa6d4d8b51,remains_unclear,NY,unknown
implemented,matched,Webb,ROOTCOMP-bb9c1988647a5179373b4758,police,NY,rural
implemented,matched,Webb,ROOTCOMP-1c24eb5bb0fdb2b30a1590d9,police,NY,rural
implemented,matched,Webb,ROOTCOMP-bd21ee439e6e7b678a8be61c,police,NY,rural
implemented,matched,Wellsville,ROOTCOMP-019d41a5cf42862ea0e1209b,police,NY,unknown
implemented,matched,Wellsville,ROOTCOMP-e7745fc0df6879e4509dcbf5,police,NY,unknown
implemented,matched,Wellsville,ROOTCOMP-40e48f690281b78a61be7104,police,NY,unknown
implemented,matched,Wellsville,ROOTCOMP-a0d71adf590e2320095f999a,police,NY,unknown
implemented,matched,West Seneca,ROOTCOMP-8bb732b3f9afeab527d9280a,mixed,NY,urban
implemented,matched,West Seneca,ROOTCOMP-fa2b8798f43ff1e613b78272,police,NY,urban
implemented,matched,Wheatfield,ROOTCOMP-d05fa49ddc60f2c4445bdfcc,remains_unclear,NY,urban
implemented,matched,Williamsville,ROOTCOMP-74c75707bc298c41b0d5290b,fire,NY,urban
implemented,matched,Wirt,ROOTCOMP-3776e3669ffcafb172cca7a8,side_independent,NY,rural
implemented,matched,Wirt,ROOTCOMP-e958d33871cbda179db35583,side_independent,NY,rural
implemented,matched,Woodstock,ROOTCOMP-e67f2fb44f2277782ceb4e79,police,NY,rural
implemented,matched,Woodstock,ROOTCOMP-94a04595f144c72ebbc78e5a,police,NY,rural
implemented,matched,Woodstock,ROOTCOMP-b638d70dd000d6d45dbe9578,police,NY,rural
formally_adopted,matched,Yorktown,ROOTCOMP-320521380d47a83266541efb,police,NY,urban
implemented,matched,Yorktown,ROOTCOMP-c9863d4428653b2731547e7d,police,NY,urban
implemented,matched,Yorktown,ROOTCOMP-bfed96c36fc41f61b5abc5c6,police,NY,urban
implemented,matched,Yorkville,ROOTCOMP-6fbd059513d7ff326f32e05d,remains_unclear,NY,urban
implemented,matched,American,ROOTCOMP-acb305f8aa5fd6db77a4c9e5,fire,OH,urban
implemented,matched,Amherst,ROOTCOMP-85e843b15ad0576e724ad682,remains_unclear,OH,urban
implemented,matched,Amherst,ROOTCOMP-2d3ad804761258e7da5534e3,remains_unclear,OH,urban
implemented,matched,Amherst,ROOTCOMP-28d2e22d1d82f3ee28d3cf0d,remains_unclear,OH,urban
implemented,matched,Amherst,ROOTCOMP-4b9821631f9292239c4e5590,remains_unclear,OH,urban
formally_adopted,matched,Anderson,ROOTCOMP-f262d7211e080fb9aac3a3ab,remains_unclear,OH,urban
implemented,matched,Ashtabula,ROOTCOMP-28fdda973cfe62f16b9c1559,fire,OH,urban
implemented,matched,Ashtabula,ROOTCOMP-0ebcf61c0687db47dba316b2,fire,OH,urban
implemented,matched,Athens,ROOTCOMP-864266ef9864acc27688e735,police,OH,rural
implemented,matched,Athens,ROOTCOMP-bdee175ae3455e7e98a1984a,police,OH,rural
implemented,matched,Athens,ROOTCOMP-16c2b1ad3c2f45bb4f0d0b2e,side_independent,OH,rural
implemented,matched,Athens,ROOTCOMP-96df05e7770ea1bf200f9c72,side_independent,OH,rural
implemented,matched,Athens,ROOTCOMP-ec13c3e9f3c68479f382de54,side_independent,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-9c4cf1076baa69cc8134f7d0,police,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-fbcb346e4f4a3e524b19a0cc,remains_unclear,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-c0893d4e922b105bfc6df71c,remains_unclear,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-e4fc802273c7eaaf7718fd57,fire,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-2601dd896315ee2907fbf200,remains_unclear,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-55fc82007c3f50692c53536b,remains_unclear,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-fb610036615e17e2f164a30f,fire,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-eb19e377aaa05215359b351c,police,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-8e2c565f31ba60b4d636a063,remains_unclear,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-959597fd9612d5c05857e49a,police,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-22b6b1e4cbdb454a143b676e,remains_unclear,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-a5740c1fac006405089eb123,police,OH,rural
implemented,matched,Bainbridge,ROOTCOMP-e908a8efd103799b4304f7c6,police,OH,rural
implemented,matched,Bath,ROOTCOMP-8e69174565d609cc71fa4575,remains_unclear,OH,urban
implemented,matched,Bath,ROOTCOMP-d7f3e07ce568c41601571b6c,non_safety,OH,urban
implemented,matched,Bath,ROOTCOMP-54e3f1c2311313c642226cb6,police,OH,urban
implemented,matched,Bath,ROOTCOMP-8daed4095b75b17e5e543736,police,OH,urban
implemented,matched,Bay,ROOTCOMP-8d07fe7b2a86d24c0ba8130b,side_independent,OH,unknown
implemented,matched,Bay,ROOTCOMP-5da4bc1d071f700be51ce2e2,side_independent,OH,unknown
implemented,matched,Bay,ROOTCOMP-fec73e68a97093b208046813,police,OH,unknown
implemented,matched,Bay,ROOTCOMP-fc787a13e86a836f219c5e0f,fire,OH,unknown
implemented,matched,Bay,ROOTCOMP-928a9c1c8abf53fba44b9993,police,OH,unknown
implemented,matched,Bay,ROOTCOMP-c0871e5871b2ce626fc29a17,police,OH,unknown
implemented,matched,Bay,ROOTCOMP-f08edbe1813352285d6529b3,side_independent,OH,unknown
implemented,matched,Bay,ROOTCOMP-cc9919d30ca4d1b847b715f3,police,OH,unknown
implemented,matched,Bay,ROOTCOMP-584e1328590ffe0b81a55459,side_independent,OH,unknown
implemented,matched,Bazetta,ROOTCOMP-220054852b11709a732bc595,police,OH,unknown
implemented,matched,Bazetta,ROOTCOMP-01da1d9a43deb7a29342caed,police,OH,unknown
implemented,matched,Bazetta,ROOTCOMP-d03b49c209c3a4f73e6a2769,remains_unclear,OH,unknown
implemented,matched,Beaver,ROOTCOMP-11ae0b649c91537d912efeb9,remains_unclear,OH,rural
implemented,matched,Beaver,ROOTCOMP-d3b7faae6885fa541d53a82a,remains_unclear,OH,rural
implemented,matched,Beaver,ROOTCOMP-195b7c34ae0d61f60c9afed1,remains_unclear,OH,rural
implemented,matched,Bedford,ROOTCOMP-7cd5956b1d47b7f97738746a,police,OH,rural
implemented,matched,Bedford,ROOTCOMP-1f17541ac831da3f2fefc2ef,police,OH,rural
implemented,matched,Bedford,ROOTCOMP-7c34d99fb0d459c3db9ecbad,side_independent,OH,rural
implemented,matched,Bedford,ROOTCOMP-9816b5f622e1700e4f78dfb3,side_independent,OH,rural
implemented,matched,Bedford,ROOTCOMP-1afd36454d631862f10fd7b5,police,OH,rural
implemented,matched,Bedford,ROOTCOMP-bf1ccef955dbdcc6c89a12cf,police,OH,rural
implemented,matched,Bedford,ROOTCOMP-ed149bcbdecbb939f3fcc342,police,OH,rural
implemented,matched,Bedford,ROOTCOMP-e57eae97e0e59cbc6a3ea557,police,OH,rural
implemented,matched,Bedford,ROOTCOMP-b9ea9982a9b255d807535750,police,OH,rural
formally_adopted,matched,Berlin,ROOTCOMP-aa3e9f0ac7e1f48ac0b1f7ef,remains_unclear,OH,rural
implemented,matched,Berlin,ROOTCOMP-0b8a1837188c768862a29cfa,non_safety,OH,rural
implemented,matched,Berlin,ROOTCOMP-c108614a939426af0cac13a6,remains_unclear,OH,rural
implemented,matched,Berlin,ROOTCOMP-bdf5b5921d87c8834f0d062f,remains_unclear,OH,rural
implemented,matched,Berlin,ROOTCOMP-3b3eeabefbced42f49568135,side_independent,OH,rural
implemented,matched,Berlin,ROOTCOMP-72541f4066b67b72d7110771,remains_unclear,OH,rural
implemented,matched,Blendon,ROOTCOMP-1932437b01fb1eb1c7b62f70,police,OH,urban
implemented,matched,Blendon,ROOTCOMP-4492c8779d59524375a86961,police,OH,urban
implemented,matched,Bloom,ROOTCOMP-64c382951e5a4d2a088c62d7,fire,OH,rural
implemented,matched,Bloom,ROOTCOMP-86ca4482421f2b172f48794f,fire,OH,rural
implemented,matched,Bloom,ROOTCOMP-dbafe8645f0d936690f5eceb,fire,OH,rural
implemented,matched,Bloom,ROOTCOMP-8cbc74775856dfc631dec4fe,fire,OH,rural
implemented,matched,Bloom,ROOTCOMP-f4a7251c47d7305c676b56db,fire,OH,rural
implemented,matched,Bloom,ROOTCOMP-03138d9d4a0041f7fc1b70a3,fire,OH,rural
implemented,matched,Brewster,ROOTCOMP-5a8994321a0133f28181d7f6,fire,OH,rural
implemented,matched,Brewster,ROOTCOMP-19257741fd93963dcff0bfb8,police,OH,rural
implemented,matched,Brewster,ROOTCOMP-0958449300948a6a0195e4d2,police,OH,rural
implemented,matched,Brimfield,ROOTCOMP-a823ae70ee4ca712be5c4296,police,OH,urban
implemented,matched,Brimfield,ROOTCOMP-0d9f6c40454870c65fb2003a,police,OH,urban
implemented,matched,Brimfield,ROOTCOMP-f54bb6419028ad1f75ed5831,police,OH,urban
implemented,matched,Brimfield,ROOTCOMP-e5f74c93a429f6a198ba7182,remains_unclear,OH,urban
implemented,matched,Brimfield,ROOTCOMP-0a91e7daae0a9457c1682de1,fire,OH,urban
implemented,matched,Brookfield,ROOTCOMP-a7aa197ba0e7daa48f7954d3,fire,OH,unknown
implemented,matched,Brookfield,ROOTCOMP-85498a524ade5aacebc2c58d,fire,OH,unknown
implemented,matched,Brookfield,ROOTCOMP-8c9576353b368adc855d1914,fire,OH,unknown
implemented,matched,Brookfield,ROOTCOMP-3135f9a1615d2cc479d4ff41,fire,OH,unknown
implemented,matched,Brookfield,ROOTCOMP-306165af75983f9797739fa3,fire,OH,unknown
implemented,matched,Brookfield,ROOTCOMP-809472877af099c2bc02b747,fire,OH,unknown
implemented,matched,Brookfield,ROOTCOMP-892fab18d54b558f8057e9f6,police,OH,unknown
implemented,matched,Brookfield,ROOTCOMP-0e73882cff2cbe8b6101bacf,police,OH,unknown
implemented,matched,Brookfield,ROOTCOMP-da9b5d96b3f7a3a2be9874cc,police,OH,unknown
implemented,matched,Brunswick Hills,ROOTCOMP-f9fceab24eff6d912f5a492a,remains_unclear,OH,unknown
implemented,matched,Brunswick Hills,ROOTCOMP-f94cbd8cba5fdbbbc8f95398,police,OH,unknown
implemented,matched,Brunswick Hills,ROOTCOMP-770d51ad8c1aaf260fab0163,police,OH,unknown
implemented,matched,Brunswick Hills,ROOTCOMP-03adf49cd6997d7ffed16a65,remains_unclear,OH,unknown
implemented,matched,Brunswick Hills,ROOTCOMP-0c29f25eb557599dc8404af4,remains_unclear,OH,unknown
implemented,matched,Bucyrus,ROOTCOMP-dce351eaa29d233d09ca361c,side_independent,OH,unknown
implemented,matched,Bucyrus,ROOTCOMP-4ae616a1713feb604d4cc0d0,side_independent,OH,unknown
implemented,matched,Butler,ROOTCOMP-4220abd0b7385fdcd5999180,police,OH,rural
implemented,matched,Butler,ROOTCOMP-ed85cad17f54faee8e1beab1,remains_unclear,OH,rural
implemented,matched,Butler,ROOTCOMP-2e62214b58eaf84500075225,remains_unclear,OH,rural
implemented,matched,Butler,ROOTCOMP-8ead1466d3fd43ada309f3dc,police,OH,rural
implemented,matched,Butler,ROOTCOMP-dcb93e1dacdc06d883b8d409,police,OH,rural
implemented,matched,Butler,ROOTCOMP-74c84ba460ed483c24594364,fire,OH,rural
implemented,matched,Canfield,ROOTCOMP-49ec7df3b3e03644cbbb6c4c,remains_unclear,OH,unknown
implemented,matched,Canfield,ROOTCOMP-385b99708d146e9456c543df,remains_unclear,OH,unknown
formally_adopted,matched,Catawba Island,ROOTCOMP-e2fb504ffbfab28baa654204,non_safety,OH,urban
implemented,matched,Chagrin Falls,ROOTCOMP-6c6f1c6848851293847d2ef7,side_independent,OH,urban
implemented,matched,Chagrin Falls,ROOTCOMP-5b6684a42fd64fda72f278f2,side_independent,OH,urban
implemented,matched,Champion,ROOTCOMP-2a760ebaea238490ec5a3317,remains_unclear,OH,unknown
implemented,matched,Champion,ROOTCOMP-4175b19a5d0189229fe93ab2,police,OH,unknown
implemented,matched,Champion,ROOTCOMP-d7270125af4f5fd9afbbfa1b,police,OH,unknown
implemented,matched,Champion,ROOTCOMP-c7d34c9d42357ec070ac611b,remains_unclear,OH,unknown
implemented,matched,Champion,ROOTCOMP-8132c228b5a66a4c6b434924,fire,OH,unknown
implemented,matched,Champion,ROOTCOMP-b270d2e724f6e8fc01009d25,fire,OH,unknown
implemented,matched,Chardon,ROOTCOMP-25b7ca7e81ba641d1dd0f877,police,OH,urban
implemented,matched,Chardon,ROOTCOMP-caf1561fc01b9db6aac29ea0,non_safety,OH,urban
implemented,matched,Chardon,ROOTCOMP-b7d62c40dcc310ba0717be6b,remains_unclear,OH,urban
implemented,matched,Chester,ROOTCOMP-96272d9f857aedbd5915818a,police,OH,rural
implemented,matched,Chester,ROOTCOMP-6802b9932f1e631c280d0b14,police,OH,rural
implemented,matched,Chester,ROOTCOMP-ff4255f01f45c5dd6d23719e,remains_unclear,OH,rural
implemented,matched,Chester,ROOTCOMP-7c62d7837832cf8edf4f3240,police,OH,rural
implemented,matched,Chester,ROOTCOMP-28a759aa014548b8940d34b4,fire,OH,rural
implemented,matched,Chester,ROOTCOMP-d6123663a17e5150ab6f5228,police,OH,rural
implemented,matched,Chester,ROOTCOMP-697f2ae7acf5e4ea892d69ce,fire,OH,rural
implemented,matched,Chester,ROOTCOMP-05a699927ad91ea8d3221293,police,OH,rural
implemented,matched,Chester,ROOTCOMP-2066cc30dd47024b60cc4c79,police,OH,rural
implemented,matched,Chester,ROOTCOMP-457740160d576f894d9c7fbb,fire,OH,rural
implemented,matched,Chester,ROOTCOMP-6ae7e03e9ca6319e1620d352,remains_unclear,OH,rural
implemented,matched,Circleville,ROOTCOMP-575b92f882607defdbd495ba,remains_unclear,OH,unknown
implemented,matched,Circleville,ROOTCOMP-d9d67bc51c489e9b66ef5581,police,OH,unknown
implemented,matched,Circleville,ROOTCOMP-407337f6b6f10718a8677ca7,police,OH,unknown
implemented,matched,Circleville,ROOTCOMP-7e746db4191862ca0f90147d,remains_unclear,OH,unknown
implemented,matched,Circleville,ROOTCOMP-7361fda42b1c5e8991bbb5e3,remains_unclear,OH,unknown
implemented,matched,Clearcreek,ROOTCOMP-5351e11bcecf0d5e1f8b84f7,police,OH,rural
implemented,matched,Clearcreek,ROOTCOMP-4f80a323b3398b1f61e3965d,police,OH,rural
implemented,matched,Clearcreek,ROOTCOMP-4a99419b447aa8be2fc0a730,police,OH,rural
implemented,matched,Clinton,ROOTCOMP-907f4eeba81526fdeee439a3,police,OH,rural
implemented,matched,Clinton,ROOTCOMP-227c2c317b8ce65d234260ae,police,OH,rural
implemented,matched,Clinton,ROOTCOMP-76fafcc2c86a18ad69ede7fd,police,OH,rural
implemented,matched,Clinton,ROOTCOMP-3e8d4530a30bd762b24679d9,police,OH,rural
implemented,matched,Colerain,ROOTCOMP-07ab15b15d14181eda65fa8c,non_safety,OH,rural
implemented,matched,Colerain,ROOTCOMP-f99e56151e40f96bd74dcddb,side_independent,OH,rural
formally_adopted,matched,Copley,ROOTCOMP-67901a4769cc496a778acb60,police,OH,urban
implemented,matched,Copley,ROOTCOMP-db53a535d0c480a2bdcfeb20,fire,OH,urban
implemented,matched,Copley,ROOTCOMP-fc47a8df0cb758c955b7da42,police,OH,urban
implemented,matched,Copley,ROOTCOMP-ae6bb549e09f2b90b2a81869,remains_unclear,OH,urban
implemented,matched,Copley,ROOTCOMP-36d12630bef07f0b324949f8,fire,OH,urban
implemented,matched,Copley,ROOTCOMP-cc9ffe287dca46a4eab1b0de,police,OH,urban
implemented,matched,Copley,ROOTCOMP-34a9c0031a48a44901285259,remains_unclear,OH,urban
implemented,matched,Coventry,ROOTCOMP-1f99df04e1f36cdb18b4843c,fire,OH,urban
implemented,matched,Coventry,ROOTCOMP-ef54651b801c3021ae492f45,fire,OH,urban
implemented,matched,Dalton,ROOTCOMP-bf0cc14a99191c1482dae356,police,OH,rural
implemented,matched,Defiance,ROOTCOMP-ed4001f57028d106812651b9,remains_unclear,OH,unknown
implemented,matched,Delaware,ROOTCOMP-9ca36ea5fa8a2869fe29f5d9,police,OH,urban
implemented,matched,Delaware,ROOTCOMP-713f821520e8aa0798c6f715,non_safety,OH,urban
implemented,matched,Delaware,ROOTCOMP-71f73f6a8daa161fe177134d,police,OH,urban
implemented,matched,Delaware,ROOTCOMP-669d249d729645a4b04a99ce,side_independent,OH,urban
implemented,matched,Delaware,ROOTCOMP-011a45b3a1fc93c7941caf0b,police,OH,urban
implemented,matched,Delaware,ROOTCOMP-0fbddaf3cec6588ead94e017,remains_unclear,OH,urban
formally_adopted,matched,Delaware,ROOTCOMP-984e46fe17c0fa802a272aa9,police,OH,urban
implemented,matched,Delaware,ROOTCOMP-38c558a09c8d289311dbc2a7,side_independent,OH,urban
implemented,matched,Delaware,ROOTCOMP-d32e51774c533dfb9eb95ace,fire,OH,urban
implemented,matched,Delaware,ROOTCOMP-84c490f731f5583eb5c24fe0,fire,OH,urban
implemented,matched,Delaware,ROOTCOMP-d1108eb58b55d702bb1e1676,fire,OH,urban
implemented,matched,Delhi,ROOTCOMP-30b755749f912907b859da27,police,OH,urban
implemented,matched,Delhi,ROOTCOMP-7b2a90de9dd639db96516969,police,OH,urban
implemented,matched,Delhi,ROOTCOMP-a95aacf3258883bf5391e081,remains_unclear,OH,urban
implemented,matched,Dover,ROOTCOMP-c2ea90bee8dfc75a8efa8b99,non_safety,OH,unknown
implemented,matched,Dover,ROOTCOMP-ba85945f332baa4e19f1b6c3,side_independent,OH,unknown
implemented,matched,Dover,ROOTCOMP-0ddc534eee38177726f803b8,side_independent,OH,unknown
formally_adopted,matched,Dover,ROOTCOMP-f016dd6f77849e5e0b6bca70,fire,OH,unknown
implemented,matched,Dover,ROOTCOMP-395ab1fdcea04e1087dfbe42,side_independent,OH,unknown
implemented,matched,Dover,ROOTCOMP-65e599d370ec3ff80c5d554f,side_independent,OH,unknown
implemented,matched,Dover,ROOTCOMP-6369406406214c7038ad3951,side_independent,OH,unknown
formally_adopted,matched,Dover,ROOTCOMP-6c5fea99dcbd9ea271b90844,fire,OH,unknown
implemented,matched,Dover,ROOTCOMP-39d15cf78e2de902c9ef00a6,fire,OH,unknown
implemented,matched,Dover,ROOTCOMP-e5928d4b4cb388b98f6a2d28,fire,OH,unknown
implemented,matched,Dover,ROOTCOMP-b2667167783110e38c817518,fire,OH,unknown
implemented,matched,Dublin,ROOTCOMP-7b1bd4f0f58551b0bd25fc1a,police,OH,rural
implemented,matched,Dublin,ROOTCOMP-519fa7d895d5dea1ab987487,police,OH,rural
implemented,matched,Dublin,ROOTCOMP-6dacabeb384632c7ad7ae918,police,OH,rural
implemented,matched,Dublin,ROOTCOMP-c12fda41f256b36e7d247989,side_independent,OH,rural
implemented,matched,Dublin,ROOTCOMP-0de9734bd46adbdf2471744e,side_independent,OH,rural
implemented,matched,Elyria,ROOTCOMP-1487a32b20dbc557de79e4d7,fire,OH,urban
implemented,matched,Elyria,ROOTCOMP-bd1807c5cd5283d0f1219b7b,side_independent,OH,urban
implemented,matched,Elyria,ROOTCOMP-94948cf0543dea5faa815c69,police,OH,urban
implemented,matched,Elyria,ROOTCOMP-42baa1336405f8c97d12f36e,safety_combined,OH,urban
implemented,matched,Elyria,ROOTCOMP-34306e706b5e438bbb38685a,fire,OH,urban
implemented,matched,Elyria,ROOTCOMP-dedf4ee15480025ee2cfebf4,police,OH,urban
implemented,matched,Elyria,ROOTCOMP-020a32d6d02d30afd103020e,police,OH,urban
implemented,matched,Elyria,ROOTCOMP-32cb008c897c20e600d58283,police,OH,urban
implemented,matched,Fairfield,ROOTCOMP-459fad7225e04deff50b6932,side_independent,OH,rural
implemented,matched,Fairfield,ROOTCOMP-b3c4e98baccead129ec531dd,side_independent,OH,rural
implemented,matched,Fairfield,ROOTCOMP-d3b72a5390980798c1d0757b,side_independent,OH,rural
implemented,matched,Fairfield,ROOTCOMP-80419dfece0479de31424d6b,side_independent,OH,rural
implemented,matched,Fairfield,ROOTCOMP-cc652c398f18c4c85879eb2f,police,OH,rural
implemented,matched,Fairfield,ROOTCOMP-d6f227dca61eddb8e8f63b87,side_independent,OH,rural
implemented,matched,Fairfield,ROOTCOMP-9d1785c8db35fc94a4525abd,fire,OH,rural
implemented,matched,Fairfield,ROOTCOMP-a3bf7aa080f37cdcccde79b9,police,OH,rural
implemented,matched,Fairfield,ROOTCOMP-8955e3d604ea198d731b0bcf,fire,OH,rural
implemented,matched,Fairfield,ROOTCOMP-61d5bb024b09bed691068cbd,side_independent,OH,rural
implemented,matched,Fairfield,ROOTCOMP-7a36e63e27352578c731c150,police,OH,rural
implemented,matched,Fairfield,ROOTCOMP-1bf271c9aaf2ba86a6083520,police,OH,rural
implemented,matched,Fairfield,ROOTCOMP-0ae7ff684426777350263391,police,OH,rural
implemented,matched,Franklin,ROOTCOMP-12ecaa866552a76c16fea4b7,police,OH,rural
implemented,matched,Franklin,ROOTCOMP-90ebf77063d06086bd9263b7,remains_unclear,OH,rural
implemented,matched,Franklin,ROOTCOMP-d5a765410c5317a29c66cc5b,remains_unclear,OH,rural
formally_adopted,matched,Franklin,ROOTCOMP-aff95362a8f44d6909f842f7,police,OH,rural
implemented,matched,Franklin,ROOTCOMP-1a58f1519aa30369f570077e,remains_unclear,OH,rural
implemented,matched,Franklin,ROOTCOMP-0933131d055bd2fae9d78c65,police,OH,rural
implemented,matched,Franklin,ROOTCOMP-40cdbaf045de6c25a6d4b153,police,OH,rural
implemented,matched,Franklin,ROOTCOMP-db70054b6f75fc323344a2bb,side_independent,OH,rural
implemented,matched,Franklin,ROOTCOMP-f5816d9c7a7cb5660871669b,police,OH,rural
implemented,matched,Franklin,ROOTCOMP-1cf3389be9e368babe748c20,non_safety,OH,rural
implemented,matched,Franklin,ROOTCOMP-f6ea8733ba2fffb961f4e763,police,OH,rural
implemented,matched,Franklin,ROOTCOMP-1810e0a5f983ec71267d3e8d,side_independent,OH,rural
implemented,matched,Franklin,ROOTCOMP-29623126bcd4ebd9e224ce52,police,OH,rural
implemented,matched,Franklin,ROOTCOMP-dcc4fd9810189ae43d7a6122,remains_unclear,OH,rural
implemented,matched,Franklin,ROOTCOMP-fe657a83c35f919803a93742,fire,OH,rural
implemented,matched,Franklin,ROOTCOMP-98ae0911e70f31146ad279c1,remains_unclear,OH,rural
formally_adopted,matched,Franklin,ROOTCOMP-9d903b6ac76a9edd18580c0b,police,OH,rural
implemented,matched,Franklin,ROOTCOMP-ca065c15a6652a5e9948a012,side_independent,OH,rural
implemented,matched,Franklin,ROOTCOMP-67ee66b1a6a448c00530131b,non_safety,OH,rural
implemented,matched,Franklin,ROOTCOMP-f1157c10ebb1308fa59ca6ad,side_independent,OH,rural
implemented,matched,Franklin,ROOTCOMP-dd04f8f50962d7a14936b136,fire,OH,rural
implemented,matched,Franklin,ROOTCOMP-997ebbaa6a43f450314f51c6,fire,OH,rural
implemented,matched,Franklin,ROOTCOMP-f807bc8f64817e34461a1262,fire,OH,rural
implemented,matched,Franklin,ROOTCOMP-c1684e6b2af2e1669b4550cc,fire,OH,rural
implemented,matched,Franklin,ROOTCOMP-5678360a731b6c399717cb67,side_independent,OH,rural
implemented,matched,Franklin,ROOTCOMP-f49f3abf2aa4c8145e2c7779,remains_unclear,OH,rural
implemented,matched,Franklin,ROOTCOMP-49c5567883a1204384f6b5a1,remains_unclear,OH,rural
