canonical_payload_id,lane_id,field_record_count,field_record_ledger,retained_source_ids,candidate_ids,root_event_ids,mechanism_event_ids,claim_ids,relation_scope,evidence_span_count,evidence_span_ledger
EXTPAYLOAD-5de98111f7b4e1969430451e,field_span_lane_003,29,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-5de98111f7b4e1969430451e,EXTCAND-0758dd2454c12ce068d4df43,ROOTCOMP-b9ea9982a9b255d807535750,MECHEXP-3f72242766ca0ef62d62dbc5|MECHEXP-971b610e0ec556a9c91e7001|MECHEXP-ba60a6d3d1f87326c9a878d3|MECHEXP-f61c0c20683591d89dce9d34,,all deterministic evidence spans for physical payload,31,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-5dea8dcf57745dc417f3494a,field_span_lane_002,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5dea8dcf57745dc417f3494a,EXTCAND-467049908d81732bd744fed2,ROOTCOMP-3440e8d7f71c3a752c5f68ab|ROOTCOMP-bc921e94dec0e5c5439920ea,MECHEXP-1a63dc052c8d3fb7e5a1c056|MECHEXP-57502e8ca3430d6b1666b40f|MECHEXP-5a27fc0f0bcb335f1cade896|MECHEXP-e0d1f855da0884d44ac0f102|MECHEXP-f86e4ffd6684d4ad942b5819|MECHEXP-fb51e3a8f46eb0b33d58f5e8|MECHEXP-fc01b519cc5bf3db8add6a99,,all deterministic evidence spans for physical payload,3,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-5dea9c40e2f83766bc5faa61,field_span_lane_002,101,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5dea9c40e2f83766bc5faa61,RESCAND-53e281f5199385ae4325287c,ROOTCOMP-5da4bc1d071f700be51ce2e2|ROOTCOMP-928a9c1c8abf53fba44b9993|ROOTCOMP-fc787a13e86a836f219c5e0f|ROOTCOMP-fec73e68a97093b208046813,MECHEXP-0c90f267d4acfa6079f34a29|MECHEXP-1e67c9561b433905a80f1509|MECHEXP-2c64f1bd660666eef3ed3b93|MECHEXP-4cbc2d41353b7b5225ae40c3|MECHEXP-5602dde65ac8ed66ee66cfa7|MECHEXP-560db09b7273c2c0839ceaca|MECHEXP-5fd3299d0a5bdbc4eaa0a0fc|MECHEXP-70fcaafadf928f044437ff52|MECHEXP-88274e4d1390ccb14208bcb3|MECHEXP-aa8e8aef6eec16a3baa8d3cc|MECHEXP-b5f9c89c9d2319c4e1587b51|MECHEXP-ba151ab0ce32a2d8761d816c|MECHEXP-c5e31e313441c8c36aece9e8|MECHEXP-db32ffebf799878a44a762a0|MECHEXP-efbbf26292b3ad094c3988d5|MECHEXP-f7c9327bc67295c0044eb58d,,all deterministic evidence spans for physical payload,49,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-5dec1372aa53405ecc81ae2b,field_span_lane_002,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5dec1372aa53405ecc81ae2b,RESCAND-aa9a3dfca240b4f90fdd87a1,ROOTCOMP-647d5fbf28b42e61771a7fa8,MECHEXP-3e6ef1e258371e8d80f83fc5|MECHEXP-40985ae662305982210c2166|MECHEXP-44a8fa7e56922e98c85a074d|MECHEXP-7ed93a52221d2811460b0d87|MECHEXP-eb58f553da0b4c13133d33ee|MECHEXP-f280ef035a634faa9e6dc28b,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-5deded3c8461105c82c60fd4,field_span_lane_005,118,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-5deded3c8461105c82c60fd4,RESCAND-3d8019fb9be502987b8b6f18,ROOTCOMP-60d5336ce6eb89ac96fe30d5|ROOTCOMP-7fdc0914198e19fc462d44d9,MECHEXP-26271fd75e3bbb0e98ea5463|MECHEXP-40ae01bc74e4ab0e5e7953ea|MECHEXP-526fcbb970ce9452ae4bc36d|MECHEXP-811f39d9d3d86f0c7c5904a6|MECHEXP-a7aff2060de2b703f7d0adcd|MECHEXP-b16b03b02f4da12aff51353d|MECHEXP-b6770552ed11aeb2bc268ebe|MECHEXP-ca6cd48f5d50c188215269e8,,all deterministic evidence spans for physical payload,92,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-5df2986910813d66add2d08c,field_span_lane_001,237,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-5df2986910813d66add2d08c,RESCAND-96b065823f69ad93a0d70053,ROOTCOMP-457740160d576f894d9c7fbb|ROOTCOMP-6ae7e03e9ca6319e1620d352,MECHEXP-0538d2cac109f3004d8e4512|MECHEXP-5a5a668edd0d0f10a96fbbb1|MECHEXP-621b41debd2c328ff3264c39|MECHEXP-759af4dda043a6fd119f8f32|MECHEXP-79733390ea43dfa998da06ac|MECHEXP-835b6295201c3198d3523daa|MECHEXP-837545daf9364cfd4a64b210|MECHEXP-c23e05950c8616e24c580955|MECHEXP-ce7eebb7a1a34397863e9f52|MECHEXP-f7ae07c6e3e46a15f6f36d20,,all deterministic evidence spans for physical payload,237,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-5df6ff4d252e4341fea58bf4,field_span_lane_002,18,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5df6ff4d252e4341fea58bf4,RESCAND-fcd9c60261d632ca4581104a,ROOTCOMP-246c5dfbf21f8a9af058919e|ROOTCOMP-bcd1520d67c25db434d9ba20,MECHEXP-1161169947274865e74c8a21|MECHEXP-7e4f1f109ced9c0e5f1d710f|MECHEXP-8bd780228b99260d2f8b9a48|MECHEXP-c918a84014b737f0a707f269|MECHEXP-dba9fe52d2af601580a0dc20|MECHEXP-e98725e235e84d2d38811730|MECHEXP-f4dd37ddff34e8107d9b3523|MECHEXP-fa85347ca9e58bb5291d814f,,all deterministic evidence spans for physical payload,18,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-5df76ec9e53b89d06361e63f,field_span_lane_003,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-5df76ec9e53b89d06361e63f,RESCAND-5df31d5b549d7c4cef685fc5,ROOTCOMP-110405f4f84f424b160d00ff,MECHEXP-1aea0d9c2adaa45b4566ef1c|MECHEXP-2f97251a9ee2f64d8517133a|MECHEXP-6fef61676dfee36ea32ebe45|MECHEXP-c9156aa74daed04060f6a6fd|MECHEXP-fbddf3a49c5aa01c964fa4ff,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-5df93c247490e15a9fe5e08c,field_span_lane_002,48,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5df93c247490e15a9fe5e08c,EXTCAND-c9114c7cec2c58d7f6fd1178,ROOTCOMP-ceef5fc694ec4df2916e193a,MECHEXP-02385170e008bc7f6d8c4310|MECHEXP-344b2bff98920f13f9f0cdb4|MECHEXP-63796ebe53175c35c26ddfea|MECHEXP-7a3bb9af18f4d387afb89e77|MECHEXP-9bcfff9d7158feee5c62d954,,all deterministic evidence spans for physical payload,48,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-5e09d728a8cc57363d59f073,field_span_lane_003,18,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-5e09d728a8cc57363d59f073,EXTCAND-2075062180cd4407d6c6de9e,ROOTCOMP-7ef79879a1c87e10719d463e|ROOTCOMP-921d5f579c1f339f824a7a35,MECHEXP-0a8bdaf48423d2bc779ad0ee|MECHEXP-3042bc685808c166b6d03f1f|MECHEXP-38e315c03382841f9566285a|MECHEXP-46d69f8bfd70df715ca30e4c|MECHEXP-8a2762145dfeba60951fd081|MECHEXP-b3c7990083b0f14589f460b3,,all deterministic evidence spans for physical payload,17,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-5e136302d5f6878dd62f4d2e,field_span_lane_001,82,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-5e136302d5f6878dd62f4d2e,RESCAND-f8de152a85d8b4427dae4868,ROOTCOMP-4b0d4cde888bccb30a193906|ROOTCOMP-5a250f6c6086ed0175709efd|ROOTCOMP-834a238660aa7b68240f46e2,MECHEXP-027eab439e704d1ddbb31c1d|MECHEXP-3467b2d9412becfa8bdae043|MECHEXP-4491c7bc31747edb23ee7d63|MECHEXP-5fce9a6aec97f15929688740|MECHEXP-67a22aef1316f1983ad92d53|MECHEXP-8d45fce2657c8cabc8b0d2c7|MECHEXP-914f8622bdd3b8f99dd0ed4a|MECHEXP-bb45c1fbe82f04168c726542|MECHEXP-df8ca8e00a318da0f5dfe910,,all deterministic evidence spans for physical payload,52,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-5e1a9fa2fefab35375dec734,field_span_lane_002,136,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5e1a9fa2fefab35375dec734,EXTCAND-f2b981651ae307246a6f3b07,ROOTCOMP-12af819b8f47364297443260|ROOTCOMP-86b341f671ff3d85691f30cf|ROOTCOMP-ea8b1da5fb4986b3213f23f6,MECHEXP-0b9c30de8216da8880a69327|MECHEXP-1a8c5216cd4e248291f78c28|MECHEXP-538bef609d7311ce0a88eb23|MECHEXP-6cf98005b386be92639338dc|MECHEXP-77a1e7dfdf83e1e900c90533|MECHEXP-7d1769761b3543de1b9dbd47|MECHEXP-92d1b077d5cc5eafa9bd0dfc|MECHEXP-c3a1ee0c7bb281d1614bbe2d|MECHEXP-cb5ed5d6ee697fa59196aef2|MECHEXP-ec2decb706fdf9ef55657367|MECHEXP-f17dc3813d28702de09dbc5b|MECHEXP-f7867645e3ee62748e131398,,all deterministic evidence spans for physical payload,127,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-5e1f58536f4bd817f705e67c,field_span_lane_002,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5e1f58536f4bd817f705e67c,RESCAND-399c55e1912bf0b48611b538,ROOTCOMP-b9b7a2f20266b93987d1355b,MECHEXP-05417436f59e136a37792ecc|MECHEXP-85a740eb17baa1ac0f69812f|MECHEXP-8c52580618c7a9e2580d2f09|MECHEXP-b0ef3309df5c605fcfd6b68a|MECHEXP-b7c2adc356570f50342d711e,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-5e1fcfb39cbeba7b1ca8608d,field_span_lane_003,34,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-5e1fcfb39cbeba7b1ca8608d,EXTCAND-6e5d5f6d0354e52b34bb3f72,ROOTCOMP-20d362c553e5f0b7021d284a,MECHEXP-4b3b4542329b883fd14afeb5|MECHEXP-5933defc466caa6561cf803f|MECHEXP-92445071dd63c20cbc346fa5|MECHEXP-dc7ca0d0f24c5884cef3a6c9|MECHEXP-f1ddc272da56714995eae65d,,all deterministic evidence spans for physical payload,34,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-5e23c3e2ac96754189c05109,field_span_lane_002,100,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5e23c3e2ac96754189c05109,RESCAND-1a87aee76d234b23a33b3a9e,ROOTCOMP-cfd7515849c5c7d5111c31a6,MECHEXP-23a3c1384c96a61aa1478c16|MECHEXP-67af477ede64914f2c32eb21|MECHEXP-7c0daf8ca20b4ea187bdc180|MECHEXP-909c284f3c622de4a4665018|MECHEXP-c112a4aea99b89b7b4510b73,,all deterministic evidence spans for physical payload,61,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-5e23f72395f398465192b625,field_span_lane_003,5,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-5e23f72395f398465192b625,EXTCAND-fd2a351da9e9e2a9b8ac2f18,ROOTCOMP-4465bb0fb9d649ff9719d8cd,MECHEXP-8dcba3b9be24d9120350281c|MECHEXP-c089821e6a46e8a030fa0cb6|MECHEXP-c143fdc2d7f18bedd243daf1|MECHEXP-c4e607ace844d18639c60a64|MECHEXP-ca8ca2be35d132a0d14e9a23,,all deterministic evidence spans for physical payload,5,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-5e27581e919b0d7cd18c6812,field_span_lane_001,106,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-5e27581e919b0d7cd18c6812,RESCAND-8961a3457d8b9787fe5516a4,ROOTCOMP-b99303ce4332bcb2360e1332,MECHEXP-0833b5bc100f44aa30a1bdba|MECHEXP-25c510a5226c5ac4ab71b313|MECHEXP-3ff6a3b327edfdfe436f25ef|MECHEXP-be3057ff490ddd3a70b847bf,,all deterministic evidence spans for physical payload,94,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-5e2e43f5819ecf6ad9373f1c,field_span_lane_004,19,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-5e2e43f5819ecf6ad9373f1c,EXTCAND-76da7e125a4bbfbbd69d999a,ROOTCOMP-fd61ff5408044b4ac7e94331,MECHEXP-174847df5f10fcf2499e8758|MECHEXP-42311eaef54dd66303849f71|MECHEXP-544c5e99d52c3a7587351b64|MECHEXP-7d9051a0cc37b87cac3ff605|MECHEXP-f20850166b3a22c80c8c7459,,all deterministic evidence spans for physical payload,17,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-5e2e76822f0852caa7e99ee9,field_span_lane_001,3,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-5e2e76822f0852caa7e99ee9,EXTCAND-9e231ceed082d364d4fbd4dd,ROOTCOMP-bfefed673e58bd986d53b770,MECHEXP-204dc5cfe7d35a8ed130b19d|MECHEXP-8a87741655315fdcdec3b634|MECHEXP-9e84e3e662107222eab8dd51|MECHEXP-ded2a8d3f743e67dfc60d134|MECHEXP-ec7e98b8833f5577c8f0b07d,,all deterministic evidence spans for physical payload,3,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-5e34571beed937731215c317,field_span_lane_003,1725,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-5e34571beed937731215c317,EXTCAND-e266ecb93330b5cf2c7dfd33,ROOTCOMP-582d41836b3f09c07398b99f,MECHEXP-16f2f14ade03cffc7e668d60|MECHEXP-6c4f7aaf6d278fb09441f95a|MECHEXP-82d37307cd9f439c725d79ac|MECHEXP-ba03fd1339e547d651d03ae4|MECHEXP-f9e12c0867645deeedc65bc5,,all deterministic evidence spans for physical payload,1083,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-5e403065c25a1f437a56b636,field_span_lane_005,461,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-5e403065c25a1f437a56b636,EXTCAND-e088ff4aa618e469cd5a1779,ROOTCOMP-5f048d6f2220232499ed0a09,MECHEXP-462a1fba2f5059b22cc9a018|MECHEXP-54c481d264d3516ac357e2ba|MECHEXP-66b8ee7253d9998e0e492a7d|MECHEXP-784a9e250d98fd0c2ca5a207|MECHEXP-962c715153b51ae2e80587bd,,all deterministic evidence spans for physical payload,255,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-5e4bdc29e83139a12680b19e,field_span_lane_004,39,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-5e4bdc29e83139a12680b19e,RESCAND-c8b3f12edb456562355c8cc3,ROOTCOMP-4bf8e0842357958edb258979,MECHEXP-1ca82045a0c45aa7aaadfa90|MECHEXP-240f50ca2b25f6513ce7d64d|MECHEXP-5ac83264c596e7b931751ab7|MECHEXP-8df093a88d817e99ff0a8b8d|MECHEXP-ef0d4a3d3d7dca7591b55353,,all deterministic evidence spans for physical payload,34,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-5e57cc06c14ddf5103fa543a,field_span_lane_001,119,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-5e57cc06c14ddf5103fa543a,RESCAND-78e386b774c6aad7a25597c1,ROOTCOMP-48a063dffef6a99995878084,MECHEXP-1dfd6fa6ca6067ceaa7d5586|MECHEXP-3c8863df17efd4e0a138c178|MECHEXP-6822f2633f0a1e5a476c5668|MECHEXP-ae34614f148ea2c5baf3229b|MECHEXP-ca90b7203cd2679e5088de97,,all deterministic evidence spans for physical payload,69,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-5e69a27cbfd05bb5a5ba374f,field_span_lane_002,17,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5e69a27cbfd05bb5a5ba374f,EXTCAND-cb4b0cc688a95a037c076638,ROOTCOMP-3d18d88700f4299c7b3e022c,MECHEXP-0ae985671ea14f28b40c4d88|MECHEXP-1e6337a46949fa3418692522|MECHEXP-34059016d32594c04f43d689|MECHEXP-3ff109b5a2618b64b7321a9d|MECHEXP-f9ff0cb10780d9a4f18f177b,,all deterministic evidence spans for physical payload,15,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-5e700f93b6c97114ba07460f,field_span_lane_004,44,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-5e700f93b6c97114ba07460f,RESCAND-d948421eefcc7215ae7c7d32,ROOTCOMP-7c34d99fb0d459c3db9ecbad,MECHEXP-193b067b216cf31a23c653f7|MECHEXP-768883c29ddafbd2aff6c53c|MECHEXP-b100ad7a3590ca42bdbf4968|MECHEXP-c335471b780f76b33ee3a3a5|MECHEXP-f41927c026c220689b01101d,,all deterministic evidence spans for physical payload,44,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-5e7212fc58fac37fd3d901e6,field_span_lane_004,5949,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-5e7212fc58fac37fd3d901e6,EXTCAND-cfef65ca9fca83e39693eaba,ROOTCOMP-9e035cf2c67e15dcff0525a8,MECHEXP-1959b9467b005358a5ca926d|MECHEXP-247ed8e0e3c34f5ca436ebb9|MECHEXP-38d199f3e84143a9644c299e|MECHEXP-7f184285de7810e8997291bf|MECHEXP-954b3170be68f8738295d1ea|MECHEXP-9d85800bf7d003c7cc868aef,,all deterministic evidence spans for physical payload,4390,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-5e78af1bd90384828714aa7b,field_span_lane_002,2007,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5e78af1bd90384828714aa7b,EXTCAND-8df63b4978e2173601c4ca89,ROOTCOMP-c4b877346b185afa15a6d840,MECHEXP-105f6fcdd6d32ced7b540155|MECHEXP-2af1217e9e0f5a4c57654150|MECHEXP-8ca7003aba37597519297990|MECHEXP-938f6a7bbc65f07f291597df|MECHEXP-c8e4e34898a61b46c680dacf|MECHEXP-d540f93cde3f01fc6eae26c2|MECHEXP-ef6e35f950571d3ac13e0ed3,,all deterministic evidence spans for physical payload,1418,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-5e78b98a3d2dbf0cdf48401c,field_span_lane_002,3011,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-5e78b98a3d2dbf0cdf48401c,RESCAND-0658e712c9613538ad5872a8,ROOTCOMP-2e62214b58eaf84500075225|ROOTCOMP-ed85cad17f54faee8e1beab1,MECHEXP-0245f70748b7409c8efde0ad|MECHEXP-4069d1580dab85489a15f925|MECHEXP-4c2ede317750e1658c35a94e|MECHEXP-86bfa74fa0d92284a0c43511|MECHEXP-966b85c1f72d1276a0af418f|MECHEXP-c4e07300fea62f3d439c66bb|MECHEXP-e00713d001294155e2e72be2,,all deterministic evidence spans for physical payload,1564,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
