scout_target_id,state,region,municipality,municipality_id,census_gov_id,population,government_name,expected_units_to_search,scout_purpose,anchor_cycle,selection_reason,broad_geographic_target_reason,source_family_diversification_reason,matched_non_safety_opportunity_flag,search_query_family,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
BSSS-20260727-0238,MS,South,Flowood,cog_2025_107446,107446,10675,Flowood municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Flowood"" MS municipal labor agreements police fire general employees","""Flowood"" MS human resources pay plan wage salary schedule civil service","""Flowood"" MS labor arbitration award factfinding report","""Flowood"" MS salary ordinance compensation classification study budget pay plan","""Flowood"" MS memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0239,MS,South,Petal,cog_2025_129291,129291,11403,Petal municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Petal"" MS municipal labor agreements police fire general employees","""Petal"" MS human resources pay plan wage salary schedule civil service","""Petal"" MS labor arbitration award factfinding report","""Petal"" MS salary ordinance compensation classification study budget pay plan","""Petal"" MS memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0240,MS,South,West Point,cog_2025_129286,129286,9770,West Point municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""West Point"" MS municipal labor agreements police fire general employees","""West Point"" MS human resources pay plan wage salary schedule civil service","""West Point"" MS labor arbitration award factfinding report","""West Point"" MS salary ordinance compensation classification study budget pay plan","""West Point"" MS memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0241,MS,South,Yazoo City,cog_2025_107460,107460,9754,Yazoo City municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Yazoo City"" MS municipal labor agreements police fire general employees","""Yazoo City"" MS human resources pay plan wage salary schedule civil service","""Yazoo City"" MS labor arbitration award factfinding report","""Yazoo City"" MS salary ordinance compensation classification study budget pay plan","""Yazoo City"" MS memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0242,MT,West,Conrad,cog_2025_190757,190757,2402,Conrad municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Conrad"" MT municipal labor agreements police fire general employees","""Conrad"" MT human resources pay plan wage salary schedule civil service","""Conrad"" MT labor arbitration award factfinding report","""Conrad"" MT salary ordinance compensation classification study budget pay plan","""Conrad"" MT memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0243,MT,West,Cut Bank,cog_2025_208671,208671,3017,Cut Bank municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Cut Bank"" MT municipal labor agreements police fire general employees","""Cut Bank"" MT human resources pay plan wage salary schedule civil service","""Cut Bank"" MT labor arbitration award factfinding report","""Cut Bank"" MT salary ordinance compensation classification study budget pay plan","""Cut Bank"" MT memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0244,MT,West,Deer Lodge,cog_2025_169469,169469,3030,Deer Lodge municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Deer Lodge"" MT municipal labor agreements police fire general employees","""Deer Lodge"" MT human resources pay plan wage salary schedule civil service","""Deer Lodge"" MT labor arbitration award factfinding report","""Deer Lodge"" MT salary ordinance compensation classification study budget pay plan","""Deer Lodge"" MT memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0245,MT,West,Glasgow,cog_2025_108126,108126,3180,Glasgow municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Glasgow"" MT municipal labor agreements police fire general employees","""Glasgow"" MT human resources pay plan wage salary schedule civil service","""Glasgow"" MT labor arbitration award factfinding report","""Glasgow"" MT salary ordinance compensation classification study budget pay plan","""Glasgow"" MT memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0246,MT,West,Hardin,cog_2025_169434,169434,3709,Hardin municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Hardin"" MT municipal labor agreements police fire general employees","""Hardin"" MT human resources pay plan wage salary schedule civil service","""Hardin"" MT labor arbitration award factfinding report","""Hardin"" MT salary ordinance compensation classification study budget pay plan","""Hardin"" MT memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0247,MT,West,Libby,cog_2025_169458,169458,3169,Libby municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Libby"" MT municipal labor agreements police fire general employees","""Libby"" MT human resources pay plan wage salary schedule civil service","""Libby"" MT labor arbitration award factfinding report","""Libby"" MT salary ordinance compensation classification study budget pay plan","""Libby"" MT memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
