municipality_cycle_id,municipality,state,cycle_label,normalized_record_count,explicit_safety_record_count,explicit_non_safety_record_count,comparison_readiness_status,blockers
B4X2500RESCUEGROUP-2bfbae5c21ace48a4cb31ee4,Wolcott,VT,2022,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ece6979403d1833c96182412,Wolsey,SD,2022,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f522c394a82bb6f41fdfc15c,Woodfin,NC,2017,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-92467031d0d43672440a0b64,Woodway,TX,2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b3a291b0b95bc5b3bce00b39,Woodway,TX,2023-2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-19205a0efa2f5eed52ca0a05,Woodway,TX,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-bc067c83fcb1880d9aaf1572,Woodway,WA,2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1d018fbbc57671903ae5f508,Wyckoff,NJ,2017,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-bdb594dfcd664e349cb1bc48,Wyckoff,NJ,2018,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-492ec0dec5368c37ed99f056,Yacolt,WA,2022,8,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-faef7a57918ccb07c9e2b5eb,Yadkinville,NC,2023,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-818a053ee592e91990b11f94,Yadkinville,NC,2023-2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f3da2c97a23bd613dda2b276,Yale,MI,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d70017b26774aec562620f13,Yardley,PA,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2312580ab4742a65e3c76b5c,Yoakum,TX,2022-2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e9e88ed54347115a7f3a1419,Yoakum,TX,2024,8,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-17305632cb24ce58138efcf4,Yorkville,NY,2021-2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a3d235ef2d16a8b503e54ea9,Yorkville,NY,2024,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
