rescue_id,normalized_record_id,municipality,state,reason
B4X2500RESCUE-b917d708392f0a3c8479a819,B4X2500NORM-86b2e4305dfc996e7230113e,Sentinel Butte,ND,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3a3897b8afba76913d5ffba2,B4X2500NORM-86ba159336f9aaa2aa5d5762,Brooklawn,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-0b281f5c01c07336a3530352,B4X2500NORM-86bc301122f73f0522e60819,Biscayne Park,FL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-92439653b74af07261f5f005,B4X2500NORM-86bd0cad8f1078add3b37584,Tryon,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-0ac78a3c7ad8d42bcb60577b,B4X2500NORM-86c49424fea5790ce8b9f073,Mount Gilead,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b5a2c1124a5a925286ff6de8,B4X2500NORM-86d67d6c7c534596c48ba54e,Canton City (Hensel),ND,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3fa855f56a80d0ed7ac85365,B4X2500NORM-86ef8ff7ec37ed91733c4150,Bainbridge,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-0978285779d1e81f02a76c56,B4X2500NORM-86f161f9cff148a985db78ea,Palo,IA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-06e73def5cc40b6806da4283,B4X2500NORM-87445f8c05dd67b6328ef050,Kingwood,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-62e2b1cbb66b24bd6a89a73e,B4X2500NORM-87510d43ffa744da8b12f7e7,East Windsor,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ae3e9be6ed07c3eb717668ff,B4X2500NORM-87599314a93be90e6865779e,Laguna Vista,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b71ee48c08595756f25c9580,B4X2500NORM-875f05d24cc3f4b911a6569f,Groton,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-68f56cc99f2024dab63b38cf,B4X2500NORM-8779d602c9b717c931fe9026,Mantorville,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-22d01e73b981b947176cedd8,B4X2500NORM-878171de4eed4f97565a4a39,Overbrook,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c694d7324f3da32562f68da3,B4X2500NORM-87822bcae086dcdf2eecd8ad,Pelham,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2115f93908debceabdefeb61,B4X2500NORM-8782d750952112ea99e3f5d5,Borger,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5f14e8167938acd442a24172,B4X2500NORM-87a51477948c10d695a39bb4,Corinth,VT,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9ead933fac708699e7a0c996,B4X2500NORM-87b399d92f6db2016879dd96,North Brunswick,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8a96bb997d2d27ebbf0d551d,B4X2500NORM-87b75c59e7931ecc045faab9,Freedom,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8474bf1c54eb846de9692daf,B4X2500NORM-87e92dc606c590e0b01e0331,Horseheads,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e01ccc1144ce1413efaff25b,B4X2500NORM-87ec972be790711406f0a479,Sagamore Hills,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6f675039be0cbafe4732a935,B4X2500NORM-87ecc6a35f2161441329def8,Franklin,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-604fe2c7581c114448c73a63,B4X2500NORM-87f8cae10217643fb37c8a59,East Dundee,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2c80eee999bdb94eff4e45e1,B4X2500NORM-8802d95c8ffd74d7bc0922c3,Plymouth charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-cb7de298cb1a3e90736fb48c,B4X2500NORM-88056f7f89e3fb7db8d7e9f6,Tonka Bay,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-97b755b54da5dd16c27c65c3,B4X2500NORM-880e0b1f7cda0dfcb8988ae8,Freeport,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7c8b909306ca3b6de5c66c6f,B4X2500NORM-881b93bebd1ed7e930c4981d,Wadesboro,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-40c662e83445b7f38a815e25,B4X2500NORM-8834737ef63bd5c7a01fa2df,Sandstone,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c4ea68632ddb8916559d6bc7,B4X2500NORM-8840d7a4c585f4ab1765a549,Lapel,IN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a7b9dc2f02b09659a88ff5f8,B4X2500NORM-884200dfffcfb384d6454de7,Coggon,IA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1ac944599a009cb7d0ce8146,B4X2500NORM-8850eed7de446534b1aebd3c,Wabasha,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c9aafd8d9c66448822b1e601,B4X2500NORM-885504faf7f911f1bd7804eb,Cinnaminson,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-109ed41f334e259aa583bf86,B4X2500NORM-886f71feb3ffed2a55e16390,Grand Island,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e99a003e8adb0ddc38249c8b,B4X2500NORM-887390bb5fd2f2d6f9679122,Winside,NE,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-61eddd81b8196ee0eb4e6848,B4X2500NORM-8873d6d1ec0b680e179f3566,Hitchcock,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-303cf9aed9e5df77b332f18e,B4X2500NORM-88789158bd1e671dee98c26e,Epping,ND,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ece338e4b5152e2300bacd64,B4X2500NORM-8881f949f4a3455cdbf7b7a4,Delaware,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-76676c1d77e75ff894378a8e,B4X2500NORM-888f7715dceca1d5a3fde2bc,Deer Park,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5701acea02c73c70f5d57eb1,B4X2500NORM-8890e8e7d23672d4e379fa7e,Bainbridge,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-661d3558d781a40f16a827a5,B4X2500NORM-88a63be2fe60442ba42d368b,Marion,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1b9b2b4adb3c2a5c9dd06a78,B4X2500NORM-88bd147da01d7e2ff75f6d4b,Williamsville,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3bbb5a277b8ab6e155cb221d,B4X2500NORM-88cbd4d1e3992a08116904bf,Solon,ME,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2856fe1c9b80b3f6b8028a38,B4X2500NORM-88e383bdc20b27d4ee77c751,Wilkeson,WA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-05821939551505e0e6fd6741,B4X2500NORM-88f214d45d8f7d425e5b9626,Flint charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-dd1f235c601f2ba349f6baa1,B4X2500NORM-88f61272244dc706123c5a2c,Watkins Glen,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-15ec66cc2449853a1cd80af8,B4X2500NORM-89086050c7f5be36148aeaf2,New Glarus,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-37141515dbe356308a1f4f29,B4X2500NORM-891059739897d8093a7e461a,Geneseo,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-678415691dea935819aed376,B4X2500NORM-8914afe4845d8b71c94a7514,Moro,OR,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-813fc271654508cc5fde5b7b,B4X2500NORM-891527546e7b6a00b7d7dfa4,Pemberton,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9a1016e16ec4d27b1b257add,B4X2500NORM-8927650e795c85fce2b1deb0,Angola,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bc063282031196671d9092a5,B4X2500NORM-89293cd7c9fc92b50beaa302,Warwick,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-09b2c8a66bcc855abcb2c0d6,B4X2500NORM-89321563580f5303029f8300,Hortonville,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-cd311066500a5b06f7c487ef,B4X2500NORM-89394c330076f3f28e6f28ec,McLouth,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-eb56b74145fa35142fd04e17,B4X2500NORM-894a9a393d1c76b88439f75b,Copley,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-986543e9e9961a889c570278,B4X2500NORM-897b0ece461e97c5c5c4ea62,Loachapoka,AL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-034be22ca68fb49ecca97505,B4X2500NORM-8994ca9304a52dde13e0a323,Hitchcock,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2ca368ef7ef64e15ec3294c5,B4X2500NORM-8996370754a49e1c6d816588,Dalton,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a62f1402ad76aafac3a6fe2b,B4X2500NORM-89a7ff67a9fa873ef02f05a1,Gilmore City,IA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d79bbca32a7d6307992465ee,B4X2500NORM-89b4adca6ec5262fb77275ba,Shorewood Hills,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-063dfe00bd57f2e1e876fc4c,B4X2500NORM-89b6fe9e73cb8aceedeb7f87,Washington,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-11982998d45682258ff5c860,B4X2500NORM-89bf9f16da8598bfdeb45cad,River Forest,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-0cbeec4b16612191392f5529,B4X2500NORM-89c0b0e4ee9a221a3f56eed5,Lake Success,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b5d9f81bdf8bdb4d9526e8f7,B4X2500NORM-89db0ac81017df74c44690af,Nimishillen,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-90b969158df2e4c729e5bdb6,B4X2500NORM-89e135f1c384bc5ce5c7d16d,Hamilton,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a78055412ff36896c797ebf0,B4X2500NORM-89e16b709f85803db0a04e43,Entiat,WA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9a90eea230f75c855bfcf1b3,B4X2500NORM-89e650d37bd818d9806f17e9,Gary,SD,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-16e29e2a3606935ce2ff828f,B4X2500NORM-89e77035f3359a52e5537a05,Manalapan,FL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-cae5f1afeb8a8cd32ef1fc6d,B4X2500NORM-89eadd72e0d2b15ac163ca95,Hoopeston,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1ef6992c15ab17beb32fa7eb,B4X2500NORM-89ef0a5d55d64deb71ad7ef4,Liberty,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ca7093514136df5dc683aaaa,B4X2500NORM-89fb556301b298fe47f417e8,Turtlecreek,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ef25347e4692e101faa1eadb,B4X2500NORM-8a280889b2dec9c34ca18150,Harrisonburg,LA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-80fd98a506a8f37b2866938a,B4X2500NORM-8a297df8f57e6d38236a6fc2,Madison,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-41f9d04935aa63c42be01e1b,B4X2500NORM-8a2f2ba4ddf111a686640bcc,Lake Mills,IA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-fc0addf5fedab80a584ee45b,B4X2500NORM-8a30e63782aa4f74e176e6de,Southampton,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e53ce5840f88f946cacb5663,B4X2500NORM-8a33db755ac737b5d3cbd6b7,Carmel-by-the-Sea,CA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-193e1b3c0b70724000143053,B4X2500NORM-8a3e4a0b6cee1f4c8e7ea5d9,Madison,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8b0a727a5cb973510a5ff7b8,B4X2500NORM-8a4b13494e2c0eed7aee322e,Redgranite,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-39bd87dd0cf836b9510cabd2,B4X2500NORM-8a54d1fda68ba6190795c395,Ulster,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-90019a295e22a58a3965b137,B4X2500NORM-8a6c8a69f31c8c0120083be7,Tekoa,WA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3e48a0d6d3348aa3228dc17c,B4X2500NORM-8a7f3801082108bb0f292b68,Flora,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7d5005b7ad76affb4d3105bd,B4X2500NORM-8a8c57cc008f74f29942a4fb,Bloom,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2d2025ee02959b5dc8753501,B4X2500NORM-8a9093801f483146e706ca18,Mount Gilead,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a3d3ecf89a82d6325b0b243b,B4X2500NORM-8a981e75fdcea82fb44846d2,East Hampton,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f0e0ce89390037785fa3e14b,B4X2500NORM-8aa89260fff6de3095cc6de7,Simsboro,LA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-59caa7c049ab7ce7545b6cd1,B4X2500NORM-8ab23ca1200d821ef9560f4d,Hinckley,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6e9417fd080739b695a7ce88,B4X2500NORM-8abf9255d1ad2a02ac22aac0,Wabasha,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a01385cbacc37dcd3ac19c51,B4X2500NORM-8adf159a01ec3eece30842f9,Dripping Springs,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2ee985b245bdbf584ad7feb3,B4X2500NORM-8af02d9c9c516b4cafbd1fc7,LaGrange,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c06348d0cdf5fb2005e52a91,B4X2500NORM-8af5ca7c235aac5ec9cbfbbe,Dawson,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-be958cd1cbd252d017699fa0,B4X2500NORM-8af5e8a2ab3fbf14e918cc0c,Madison,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ea5821d6218046924653f740,B4X2500NORM-8b0be573a5660cdcc32f6a42,Canterbury,NH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2101680e17bcec0039676101,B4X2500NORM-8b1b9aef14dd16a941e53133,Forest Hill,LA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b98369e5154925847e6b3018,B4X2500NORM-8b22b8a8a27c9cbb47c803e7,Fishkill,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2baed127b53b3077e5d8b908,B4X2500NORM-8b27a56b8ea75158059785b0,Kings Point,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5a2fb2cc47969f9dff18a0b9,B4X2500NORM-8b32ae94fd61d44b0caf768c,Randleman,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c0bf0e52959c9b547793e707,B4X2500NORM-8b45d2da46b5787e4a7aa4e4,South Amherst,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5557553d3d9c668aa046ed82,B4X2500NORM-8b48660f8fd9c8f7098fab68,Malcolm,NE,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4083b341f1f8b48305debb9e,B4X2500NORM-8b64779fa1f8f358d467fdad,River Forest,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4734dacddc7709ccd9458e43,B4X2500NORM-8b743d38ef35991842abce19,East Newark,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2a45dceeb87f07c0a65f5ffb,B4X2500NORM-8b7ef4479f8ee0e8bc2efe70,Hamburg,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f13fc7276345fe31cb2b773e,B4X2500NORM-8b98a0a7c34fd6982869eedb,Wentworth,SD,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2661d96cec051383be55e0d3,B4X2500NORM-8b9f3be045966f3091a2053b,Port Lions,AK,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-70bcce53564d526edc781eec,B4X2500NORM-8bc026e1e32d52f8919757f3,Port Lions,AK,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-90243ad7b4a217473dda0bb2,B4X2500NORM-8bedd90882331500d3f75248,Belleville,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-dfe0b6c241fff45a2a093ec9,B4X2500NORM-8bf7581e00dd2369d7cd92b5,Camillus,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-33c6ad0d447ec7fe5fb91f23,B4X2500NORM-8bf963c52392d1c0f866a18b,Heath,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2c1a53a1220d433b039a1122,B4X2500NORM-8bfc5b1c35a120a6d5551a69,West Milwaukee,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f8ceded07c2e6d05c6b3fb90,B4X2500NORM-8c122749ae2662cef25a5eec,Evart,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a2c5522a9d95895856cabee6,B4X2500NORM-8c3b0c5196b6ec88c4b2c4a5,Wyckoff,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-776b1547ad03cc71c77e0519,B4X2500NORM-8c3e5475f9d71b06daf400d8,Phippsburg,ME,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7337b3199ed283474de65bdb,B4X2500NORM-8c40a034d85a97c9b91e629b,Cinnaminson,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d528208e89a3df4de7a7d774,B4X2500NORM-8c51cab172b7fc2e93ffa0f0,Sentinel Butte,ND,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-700914e38979c4d3e51dca29,B4X2500NORM-8c57aa5003401f30abc80c11,Cortlandt,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-91cb8c5acc1e8c6520556eef,B4X2500NORM-8c6f6811675c9fb950731e1c,Weathersfield,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9f32988fbc21a98237b5957a,B4X2500NORM-8c98c8f751f71c0abb4b1119,Forsyth,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7ee7456f186ad763998da453,B4X2500NORM-8ca2111c934540d4319dc422,Colona,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4692d6abe621f6b353a29dd0,B4X2500NORM-8cac6e140a2bd2d80a22e940,Tyler,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e47d92de03d96499056be411,B4X2500NORM-8cd3e6fecd7e3a1753dd714f,Fairfield,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5456b6043f457d67fea1adc9,B4X2500NORM-8ce379fbdfcbbb3a616dc5d0,Laurel Park,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6595af86ccb62361c22eee49,B4X2500NORM-8cedfdc811ffe321890586d0,Zap,ND,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7b3701280c24572eb487dcad,B4X2500NORM-8cf2a924cca5fdcbc5701ac8,Potterville,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-887b3551400201afcc04ab80,B4X2500NORM-8cfa51639e827b079c8f4e43,Howland,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-85635cef7083f28664917922,B4X2500NORM-8d03aef08208db679e305884,Putnam Valley,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-dc41116351456dd730803a99,B4X2500NORM-8d26686655c9ea59d70f8544,Fallsburg,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-718fac8bde1166d1c5bdbc5a,B4X2500NORM-8d37ff7d7acd7937da76a1cb,Ulster,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-483a5ba577e7ea425c9f02b7,B4X2500NORM-8d3b35642b6c5d4d73a64a7a,Blandford,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8c86a445d2ea9fe3c305678f,B4X2500NORM-8d42d5124cba52836d4cbf60,Hamburg,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-0c7072f10b729eebc11c409b,B4X2500NORM-8d6377528dba39ad01f4a52f,Thorntown,IN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-291e0e0f8030cf493695f76d,B4X2500NORM-8d78075d0102ee80925b063b,Charleston,VT,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-23264593718995b128adf49d,B4X2500NORM-8d804b1361b9a3718c42952e,Mayer,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-0a83911c91586ae8530ad8ed,B4X2500NORM-8d82047471e7391dcb4e8827,Marlborough,CT,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-96230557f70531fc5f27456f,B4X2500NORM-8d85b213366e86d23ae27de5,Ithaca,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ceaabcc430cbfa7c4e4ab64a,B4X2500NORM-8d9e86066ce86bf32edba922,Rothsay,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-99eb2df545fddc47021fd054,B4X2500NORM-8d9fb8625aef0d4373f230f2,Butler,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e54b8893d2b203adf670623c,B4X2500NORM-8da59d3caa89648c4c8e7fb2,Thompson,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c5cca3f7a3caea67fc4363eb,B4X2500NORM-8db0471fe50d85dc20b6b323,Dunsmuir,CA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-491db7deedf21a5255457a6e,B4X2500NORM-8db16480f443b5f5a3a75770,Tolono,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bed7e3cd8e75013f8b48be95,B4X2500NORM-8dc1375aa267cdb7d7eb7313,Manzanita,OR,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9df59316851e29a9672050ca,B4X2500NORM-8dce98c49a5b4b477cd3e8e6,Balsam Lake,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ffd054773524be94936ff007,B4X2500NORM-8dd9c90100173078bf521a74,San Juan Bautista,CA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ddc4eed78323dff7cf9f3bac,B4X2500NORM-8ddc70893b52e8bb2c7d2c80,Chester,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8b1ebb21d5cfaba10f466d7e,B4X2500NORM-8de3f71b2d455a21c67f8b7a,Gates Mills,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-59d439b2bdef39f99eb84997,B4X2500NORM-8ded5aee93533e6bb176a7fc,Comanche,OK,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1f85e25d19ce1428c123262d,B4X2500NORM-8df48e21cebf33df31698ba7,Plainview,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e4acf51f4f958b171f7e37a0,B4X2500NORM-8e1209ee57c448b08dd0caaf,Jamestown,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e44a03aee4e0ca4292b8c638,B4X2500NORM-8e224832ac57b6a97f865a3f,Milan,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bfb4cd5302a952cbd3e98e24,B4X2500NORM-8e3408196ccfa25af679b848,Sea Ranch Lakes,FL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c4001b7cfafa680d00163c90,B4X2500NORM-8e34470809e3ee48871cb584,Bainbridge,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f76029a1331067ff2c2d8efd,B4X2500NORM-8e3c67fba8eb2233a856510d,Cold Spring,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5fb91428ac30d961582e847f,B4X2500NORM-8e6f48413c5e23bdcd9f7ba0,East Fishkill,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-173fb1ac98a83c9abfeb8401,B4X2500NORM-8e75d646dc89c707d455beaf,Southern Shores,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4595fde82cf648b5f3ed9dcc,B4X2500NORM-8e7a997241524a3479eda65d,Kewaunee,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
