candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verification_timestamp,candidate_only_lineage_status
TS4L-83205020abee32f0a38d,lane_3,tier_b,verification_ready_medium,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-buford-fy2024-budget-report.pdf,City of Buford FY2024 Budget Report — TED (UGA CVIOG Local Government Financial Documents),Buford,GA,non_safety_municipal_units,non_safety_municipal_units,,Fiscal Year 2024,2024-07-01,2025-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_unknown,overlap_expected_with_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:06Z,verified_source_lead_not_downloaded
TS4L-8a5d46866fe54cd11417,lane_3,tier_b,verification_ready_medium,https://www.fishkill-ny.gov/uploads/3/8/0/7/38072219/tof_2020_adopted_budget.pdf,Town of Fishkill — 2020 Adopted Budget (PDF),Fishkill,NY,non_safety_municipal_units,non_safety_municipal_units,,2020 (budget year),2020-01-01,2020-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,likely_same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:06Z,verified_source_lead_not_downloaded
TS4L-8cfe0a2d0b4a193193b1,lane_3,tier_b,verification_ready_medium,https://onondaga.gov/wp-content/uploads/sites/193/2021/12/2016AdoptedFINAL.pdf,Onondaga County (2016 Adopted) Budget (Adopted FINAL document),Onondaga,NY,non_safety_municipal_units,County-wide operating budget including employee compensation components and related fiscal provisions,Not specified in lead (budget document may reference salary plan schedules/pay mechanisms across units),2016 Adopted Budget (document period),2016-01-01,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,yes,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:06Z,verified_source_lead_not_downloaded
TS4L-907d59ea0e2382a58b2b,lane_3,tier_b,verification_ready_medium,https://www.townofmaltany.gov/Archive/ViewFile/Item/873,"2018 Adopted Budget (Town of Malta, NY)",Malta,NY,non_safety_municipal_units,non_safety_municipal_units,,2018,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_city_match_uncertain,within_2014_2024_window_uncertain,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:02Z,verified_source_lead_not_downloaded
TS4L-90f12774d63446c1e19e,lane_3,tier_b,verification_ready_medium,https://delrantownship.org/wp-content/uploads/2024/07/02-06-18-Agenda.pdf,Delran Township Ordinance 2018-01 (Local Government Cap Law / budget appropriation limits; CY 2018 municipal budget context),Delran,NJ,non_safety_municipal_units,non_safety_municipal_units,,CY 2018 municipal budget year (ordinance to exceed budget appropriation limits / establish cap bank context),2018-01-01,2018-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,likely_same_municipality_delran_township,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:06Z,verified_source_lead_not_downloaded
TS4L-a5268e0cd51901304b46,lane_3,tier_b,verification_ready_medium,https://www.knightdalenc.gov/sites/default/files/uploads/Finance/budget_ordinance_fy2024.pdf,Knightdale FY2024 Budget Ordinance (includes Position Classification Plan / Attachment B),Knightdale,NC,non_safety_municipal_units,Town employees (non-public-safety municipal workforce),,FY2024 (Budget Ordinance document; includes Effective 07/01/2023 for Attachment B),2023-07-01,2024-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_expected_match,overlaps_expected_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:06Z,verified_source_lead_not_downloaded
TS4L-aa8fb6ead6383dc0cef8,lane_3,tier_b,verification_ready_medium,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-buford-fy2015-budget-report.pdf,FINAL CITY OF BUFORD BUDGET SUMMARY Fiscal Year 2015 — TED (UGA CVIOG Local Government Financial Documents),Buford,GA,non_safety_municipal_units,non_safety_municipal_units,,Fiscal Year 2015,2015-07-01,2016-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_unknown,overlap_expected_with_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:27Z,verified_source_lead_not_downloaded
TS4L-ace4a6e50b4076e3d7e7,lane_3,tier_b,verification_ready_medium,https://bloominggrove-ny.gov/Portals/5/documents/budgets/2018%20BG%20Adopted%20Budget%20Final12012017.pdf,Town of Blooming Grove (NY) — 2018 Adopted Budget (Final 12/01/2017) PDF,Blooming Grove,NY,non_safety_municipal_units,non_safety_municipal_units,,2018 (adopted budget year),2018,2018,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:06Z,verified_source_lead_not_downloaded
TS4L-b36f521fb5314f49a831,lane_3,tier_b,verification_ready_medium,https://www.roundlakeil.gov/files/documents/CommitteeoftheWholePacket04-18-16023904041516PM1315.pdf,"AGENDA — Committee of the Whole Packet (contains: Fiscal Year End April 30, 2017 Employee Compensation Plan language and ordinance structure)",Round Lake,IL,non_safety_municipal_units,Municipal non-safety employees (compensation guidelines confirmed for non-collectively-bargained employees per compensation-policy/orch structure),,"Fiscal Year End April 30, 2017 (ordinance/plan confirmation packet)",2016-05-01,2017-04-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_city_match,overlaps_2014_2024_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:06Z,verified_source_lead_not_downloaded
TS4L-c5c50db41c599e4bdabd,lane_3,tier_b,verification_ready_medium,https://bloominggrove-ny.gov/Portals/5/documents/budgets/2014%20Budget.pdf,Town of Blooming Grove (NY) — 2014 Budget (Adopted/Final budget document PDF),Blooming Grove,NY,non_safety_municipal_units,non_safety_municipal_units,,2014 (budget year),2014,2014,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:32:13Z,verified_source_lead_not_downloaded
TS4L-c7dd0752628791a05e02,lane_3,tier_b,verification_ready_medium,https://www.utah.gov/pmn/files/626705.pdf,CITY COUNCIL MEETING AGENDA / ORDINANCE (North Ogden City) — Revised Tentative Budget for Fiscal Year 2020-2021,North Ogden,UT,non_safety_municipal_units,non_safety_municipal_units,,Fiscal Year 2020-2021 (revised tentative budget ordinance),2020-07-01,2021-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,Exact municipality match: North Ogden City (UT),Overlaps 2014-2024 window (FY2020-2021),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:08Z,verified_source_lead_not_downloaded
TS4L-d14c633055da94d6b8eb,lane_3,tier_b,verification_ready_medium,https://www.pinole.gov/wp-content/uploads/2024/07/Pinole_Local_1_MOU_2023-2025_FINAL.doc-2.pdf,Pinole Local 1 MOU 2023-2025 Final (AFSCME Public Employees Union – Local One),Pinole,CA,non_safety_municipal_units,Municipal employees represented by AFSCME Public Employees Union – Local One (non-safety bargaining unit),AFSCME Public Employees Union – Local One (Local 1),"July 1, 2023 to June 30, 2025",2014-07-01,2024-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:37Z,verified_source_lead_not_downloaded
TS4L-dbc0d88f9ffdbccc34d9,lane_3,tier_b,verification_ready_medium,https://www.wiltonct.org/sites/g/files/vyhlif10026/f/uploads/board_of_ed_upseu_july_1_2022-june_30_2026.pdf,"Collective Bargaining Agreement between Wilton Board of Education and UPSEU — July 1, 2022 to June 30, 2026",Wilton,CT,non_safety_municipal_units,Secretarial/clerical/campus supervisory/paraprofessional support staff (school staff),"United Public Service Employees Union (UPSEU) — Wilton Board of Education Secretaries, Clerks and Aides Unit","July 1, 2022 to June 30, 2026",2022-07-01,2026-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:59Z,verified_source_lead_not_downloaded
TS4L-e2c07b9d1894d390df8e,lane_3,tier_b,verification_ready_medium,https://cms2.revize.com/revize/villaricaga/Documents/Departments/Finance/Purchasing/Closed%20Bids/RFP-CompensationStudy20231363090910012623AM.pdf,"City of Villa Rica, GA | RFP-CompensationStudy (2023)",Villa Rica,GA,non_safety_municipal_units,Municipal employer (HR/compensation study procurement),,2023 (RFP document date/identifier),,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same municipality (Villa Rica, GA)",overlaps 2014-2024 window (document is 2023),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:03Z,verified_source_lead_not_downloaded
TS4L-f8827b366ba325d23ce8,lane_3,tier_b,verification_ready_medium,https://www.horizoncity.org/wp-content/uploads/Town-of-Horizon-City-Approved-FY2022-Budget.pdf,Town of Horizon City — Approved FY2022 Budget (Operating Budget),Horizon City,TX,non_safety_municipal_units,administrative employees (non-safety) and employees covered by collective bargaining (compensation plan incorporated in budget),,FY2022 Operating Budget,2021-10-01,2022-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,Horizon City (Town of) — likely same municipality match,Overlaps expected 2014-2024 window (FY2022),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:09Z,verified_source_lead_not_downloaded
TS4L-faa8207d4a1164eccd00,lane_3,tier_b,verification_ready_medium,https://www.garfieldmi.gov/download/13178/2024-budget.pdf,"2024 Budget Report for Garfield Township (Charter Township of Garfield, MI)",Garfield charter,MI,non_safety_municipal_units,Non-safety township departments and roles shown in budget wage lines,,Budget year 2024 (document filename indicates 2024-budget),2024,2024,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,likely_same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:09Z,verified_source_lead_not_downloaded
TS4L-fca4da6b48675a101ef6,lane_3,tier_b,verification_ready_medium,https://www.cityofcalera.org/Archive/ViewFile/Item/2581,"2023 - 2024 Budget (Calera, AL) — City of Calera Archive",Calera,AL,non_safety_municipal_units,non_safety_municipal_units,,2023-2024,2023,2024,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_municipality_match,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:03Z,verified_source_lead_not_downloaded
TS4L-01a7712cb526edb5c6eb,lane_4,tier_b,verification_ready_medium,https://hartselle.org/1279/Human-Resources,Human Resources (City of Hartselle) – employer benefits and HR information hub,Hartselle,AL,safety_and_non_safety_compensation_units,City employees (includes benefits/HR program context that may reference pay plans or compensation policies),,2014-2024 target window,,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same municipality (Hartselle, AL)",uncertain; may link out to pay plan/salary schedule documents relevant to the 2014-2024 window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:04Z,verified_source_lead_not_downloaded
TS4L-04023d69ddfc03b59daf,lane_4,tier_b,verification_ready_high,https://www.mackinac.org/archives/epi/contracts/09/09030_2021-06-30_MEA_E_(LOA).pdf,Bangor Township Schools — MEA Teachers (Letter of Agreement) (Expiration 6/30/2021),Bangor charter,MI,safety_and_non_safety_compensation_units,Teachers,MEA (Teachers; LOA),2014-2024 window (contract expiration 6/30/2021; inferred cycle ~7/1/2020–6/30/2021),2020-07-01,2021-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same_city_match_expected (Bangor Township Schools, Bangor Charter Township area per Mackinac’s Bangor Township district context)",overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:13Z,verified_source_lead_not_downloaded
TS4L-05044924e9afe10c3fe5,lane_4,tier_b,verification_ready_high,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-03-0312.pdf,"City of Canfield - Utility Workers Union of America (Utility Workers of America, AFL-CIO) Collective Bargaining Agreement (Effective Date of 1/1/24 through 12/31/2026)",Canfield,OH,safety_and_non_safety_compensation_units,Utility / public works employees (as covered by Utility Workers of America unit),"Utility Workers of America, AFL-CIO (Utility Workers Union of America)",Effective 1/1/2024 - 12/31/2026,2024-01-01,2026-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,likely_same_city_match,overlaps_2014-2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:13Z,verified_source_lead_not_downloaded
TS4L-06a23b64434936b1c699,lane_4,tier_b,verification_ready_medium,https://www.town.duxbury.ma.us/sites/g/files/vyhlif10506/f/pages/final_ratified_duxbury_firefighters_association_settlement_agreement_july_1_2019_throught_june_30_2022.pdf,"Final Ratified Settlement Agreement — Duxbury Firefighters Association (Local 2167, IAFF) — July 1, 2019 through June 30, 2022",Duxbury,MA,safety_and_non_safety_compensation_units,Firefighters (public safety),"Duxbury Firefighters Association, Local 2167 (IAFF)","July 1, 2019 — June 30, 2022",2019-07-01,2022-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,Duxbury municipality match (expected from source URL and document context),Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:29Z,verified_source_lead_not_downloaded
